Bengali,Punjabi
রোডোডেনড্রন,ਰ੍ਹੋਡਡੈਂਡਰਨ
রুস,Rhus
ভাত,ਚੌਲ
রিডজড লাউ,Ed ਰਡ
গোলাপ,ਗੁਲਾਬ
গোলাপ বেরি,ਗੁਲਾਬ ਬੇਰੀ
রোজমেরি,ਰੋਸਮੇਰੀ
রাউন্ড লাউ,ਗੋਲ ਗੌਡ
রাবার,ਰਬੜ
ইঁদুর,ਚੂਹਾ
লাল খেজুর উইভিল,ਲਾਲ ਪਾਮਸ ਵੀਵੀਲ
লাল কুমড়ো বিটল,ਲਾਲ ਕੱਦੂ ਬੀਟਲ
গণ্ডার পোকা,ਰੀਨੋਸੀਰੋਸ ਬੀਟਲ
ভাত Weevil,ਚਾਵਲ ਦੇ ਵੀਵਿਲ
স্যালাইন ক্ষারীয় মাটি,ਖਾਰੇ ਅਲਕਲੀ ਮਿੱਟੀ
লবণাক্ত মাটি,ਖਾਰਾ ਮਿੱਟੀ
লবণাক্তকরণ,ਨਮੀਕਰਨ
লালা গ্রন্থি ক্রোমোজোম,ਲਾਰ ਗਲੈਂਡ ਕ੍ਰੋਮੋਸੋਮ
লবণ,ਲੂਣ
লবণ-প্রভাবিত মাটি,ਲੂਣ-ਪ੍ਰਭਾਵਿਤ ਮਿੱਟੀ
লবণ সূচক,ਲੂਣ ਸੂਚਕ
লবণের চাপ,ਲੂਣ ਦਾ ਤਣਾਅ
লবণ সহনশীলতা,ਲੂਣ ਸਹਿਣਸ਼ੀਲਤਾ
নমুনা,ਨਮੂਨਾ
নমুনা ত্রুটি,ਨਮੂਨਾ ਗਲਤੀ
স্যাম্পলিং ইউনিট,ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ
নমুনা,ਨਮੂਨਾ
বালি,ਰੇਤ
স্যান্ডি ক্লে,ਰੇਤਲੀ ਮਿੱਟੀ
স্যান্ডি লোম,ਸੈਂਡੀ ਲੋਮ
বেলে মাটি,ਰੇਤਲੀ ਮਿੱਟੀ
এসএপি,SAP
চারা,ਪੌਦਾ
স্যাপোনিফিকেশন মান,ਪ੍ਰਮਾਣਿਕਤਾ ਮੁੱਲ
স্যাটেলাইট ডিএনএ,ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ
স্যাটেলাইট আগাছা,ਸੈਟੇਲਾਈਟ ਬੂਡ
স্যাচুরেটেড বাষ্প চাপ,ਸੰਤ੍ਰਿਪਤ ਭਾਫ ਦਾ ਦਬਾਅ
সাভানা,ਸਵਨਾ
স্ক্যাফোল্ড প্রোটিন,ਸਕੇਲਫੋਲਡ ਪ੍ਰੋਟੀਨ
স্কেপ,ਸਕੈਪ
স্কারিফিকেশন,ਸਕਿਰਿਸ਼
স্কিয়ন,ਸਕਿਓਨ
সাইফাইটস,ਸਕਿਓਫਾਈਟਸ
মৌসুমী চক্র,ਮੌਸਮੀ ਚੱਕਰ
মৌসুমী খরা,ਮੌਸਮੀ ਸੋਕੇ
মৌসুমী উদ্ভিদ,ਮੌਸਮੀ ਪੌਦਾ
গৌণ বৃদ্ধি,ਸੈਕੰਡਰੀ ਵਾਧਾ
গৌণ উদ্ভিদ পুষ্টি,ਸੈਕੰਡਰੀ ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ
গৌণ উত্পাদনশীলতা,ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ
মাধ্যমিক চাষ,ਸੈਕੰਡਰੀ ਖੇਤ
শেড,ਸੇਡਜ
বীজ জন্মগ্রহণকারী ছত্রাক,ਬੀਜ ਬੋਰਨੀ ਫੰਗਸ
বীজ শংসাপত্র,ਬੀਜ ਪ੍ਰਮਾਣੀਕਰਣ
বীজ শক্ত করা,ਬੀਜ ਕਠੋਰ
বীজ চিকিত্সা,ਬੀਜ ਦਾ ਇਲਾਜ
বীজ-কাম-ফার্টিলাইজার ড্রিল,ਬੀਜ-ਕਮ-ਖਾਦ ਮਸ਼ਕ
চারা,ਬੀਜ
সিপেজ,ਸੀਪੇਜ
পৃথকীকরণ,ਅਲੱਗ ਹੋਣਾ
নির্বাচনযোগ্য চিহ্নিতকারী,ਚੋਣਯੋਗ ਮਾਰਕਰ
নির্বাচন চাপ,ਚੋਣ ਦਾ ਦਬਾਅ
নির্বাচনী ভেষজনাশক,ਚੋਣਵੇਂ ਹਰਬਾਇਡ
নির্বাচনী সূচক,ਚੋਣ ਇੰਡੈਕਸ
স্ব সার,ਸਵੈ ਗਰੱਭਧਾਰਣ
স্বনির্ভরতা,ਸਵੈ-ਨਿਰਭਰਤਾ
স্ব পাতলা ক্ষমতা,ਸਵੈ ਪਤਲੇ ਹੋਣ ਦੀ ਸਮਰੱਥਾ
স্ব-ফলস্বরূপ,ਸਵੈ-ਫਲਦਾਇਕ
স্ব-অসম্পূর্ণতা,ਸਵੈ-ਅਸੰਗਤਤਾ
স্বার্থপর ডিএনএ,ਸੁਆਰਥੀ ਡੀ ਐਨ ਏ
আধা-শুকনো,ਅਰਧ-ਸੁੱਕੇ
সংজ্ঞাবহ মূল্যায়ন,ਸੰਵੇਦੀ ਦਾ ਮੁਲਾਂਕਣ
সিপাল,ਸੇਪਲ
অনুক্রমিক ক্রপিং,ਕ੍ਰਮਵਾਰ ਫਸਲ
সিরিয়াল হ্রাস,ਸੀਰੀਅਲ ਪੇਬਿ .ਸ਼ਨ
সেরিকালচার,ਸੀਕਲਚਰ
সেরোলজি,ਸੰੋਲਨੋਲੋਜੀ
সিরাম,ਸੀਰਮ
যৌন-সংকল্প,ਸੈਕਸ-ਦ੍ਰਿੜਤਾ
সেক্স-লিঙ্কেজ,ਸੈਕਸ-ਲਿੰਕਜ
যৌন প্রচার,ਜਿਨਸੀ ਪ੍ਰਸਾਰ
শীট ক্ষয়,ਸ਼ੀਟ roision
শেলিং,ਸ਼ੈਲਿੰਗ
আশ্রয় বেল্ট,ਸ਼ੈਲਟਰ ਬੈਲਟ
স্বল্প দিনের উদ্ভিদ,ਥੋੜ੍ਹੇ ਸਮੇਂ ਦਾ ਪੌਦਾ
স্বল্প-তরঙ্গ বিকিরণ,ਛੋਟਾ-ਵੇਵ ਰੇਡੀਏਸ਼ਨ
শাটল ভেক্টর,ਸ਼ਟਲ ਵੈਕਟਰ
ভাইবোন,ਭੈਣ-ਭਰਾ
সিকেল সেল অ্যানিমিয়া,ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ
সিগময়েড বক্ররেখা,ਸਿਗੋਮਾਈਡ ਕਰਵ
সংকেত অনুমান,ਸੰਕੇਤ ਅਨੁਮਾਨ
তাত্পর্য পরীক্ষা,ਮਹੱਤਵ ਟੈਸਟ
সিলেজ,ਸੀਲੇਜ
সিলো,ਸਿਲੋ
পলি,ਗੜਬੜ
পলি দোআঁশ,ਡਿਲਟ ਲੋਮ
সিলভিকালচার,ਸਿਲਵੀਕਲਚਰ
ডুবে,ਸਿੰਕ
ডুবে ক্ষমতা,ਸਿੰਕ ਸਮਰੱਥਾ
বোন ক্রোমাটিড,ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ
সাইট-নির্দিষ্ট পুষ্টিকর ব্যবস্থাপনা,ਸਾਈਟ-ਖਾਸ ਪੌਸ਼ਟਿਕ ਪ੍ਰਬੰਧਨ
স্কিউ বিতরণ,ਸ਼ੁੱਭੀ ਵੰਡ
সারি রোপণ এড়িয়ে যান,ਕਤਾਰ ਲਾਉਣਾ ਛੱਡ ਦਿਓ
স্লাইম ছাঁচ,ਸਲਾਈਮ ਉੱਲੀ
ধীর মুক্তি সার,ਹੌਲੀ-ਰੀਲਿਜ਼ ਖਾਦ
কর্দম,ਸਲੱਜ
স্লারি,ਘੁਰਕੀ
স্মুথ ফসল,ਪਰੇਸ਼ਾਨ ਫਸਲਾਂ
সামাজিক বনায়ন,ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ
সোড সংস্কৃতি,ਸੋਡ ਸਭਿਆਚਾਰ
সোড,ਸੋਡ
সোডিক মাটি,ਸੋਡਿਕ ਮਿੱਟੀ
সোডিয়াম শোষণ অনুপাত,ਸੋਡੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ
সোডিয়াম পাম্প,ਸੋਡੀਅਮ ਪੰਪ
নরম-কাঠের গ্রাফটিং,ਨਰਮ-ਲੱਕੜ ਦਾ ਗ੍ਰੈਫਟਿੰਗ
মাটি আনুগত্য,ਮਿੱਟੀ ਦੀ ਅਸ਼ੁੱਧ
মাটির বায়ুচালনা,ਮਿੱਟੀ ਦੀ ਹਵਾ
মাটির সমষ্টি,ਮਿੱਟੀ ਸਮੂਹ
মাটির ক্ষারতা,ਮਿੱਟੀ ਅਲਾਕੀਨਿਟੀ
মাটি সংশোধন,ਮਿੱਟੀ ਸੋਧ
মাটি বিশ্লেষণ,ਮਿੱਟੀ ਦੇ ਵਿਸ਼ਲੇਸ਼ਣ
মাটির জীববৈচিত্র্য,ਮਿੱਟੀ ਦੇ ਜੀਵ-ਵਿਭਿੰਨਤਾ
মাটি জীববিজ্ঞান,ਮਿੱਟੀ ਜੀਵ-ਵਿਗਿਆਨ
মাটির শ্রেণিবিন্যাস,ਮਿੱਟੀ ਦਾ ਵਰਗੀਕਰਣ
মাটি কলয়েড,ਮਿੱਟੀ ਕੋਲੋਇਡ
মাটির সংযোগ,ਮਿੱਟੀ ਦਾ ਸੰਕੁਚਨ
মাটি কন্ডিশনার,ਮਿੱਟੀ ਕੰਡੀਸ਼ਨਰ
মাটি সংরক্ষণ,ਮਿੱਟੀ ਦੀ ਸੰਭਾਲ
মাটি ভূত্বক,ਮਿੱਟੀ ਦੇ ਛਾਲੇ
মাটির অবক্ষয়,ਮਿੱਟੀ ਦੇ ਵਿਗਾੜ
মাটি ক্ষয়যোগ্যতা ফ্যাক্টর,ਮਿੱਟੀ ਦੇ ਖਿੜਕੀਆਂ ਦਾ ਕਾਰਕ
মাটির উর্বরতা,ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ
মাটি জেনেসিস,ਮਿੱਟੀ ਉਤਪਤੀ
মাটির স্বাস্থ্য,ਮਿੱਟੀ ਦੀ ਸਿਹਤ
মাটি দিগন্ত,ਮਿੱਟੀ ਦੀ ਦੂਰੀ
মাটির ম্যাক্রোর্গানিজম,ਮਿੱਟੀ ਮੈਕਰੂਗਜਿਸਜ਼
মাটি পরিচালনা,ਮਿੱਟੀ ਪ੍ਰਬੰਧਨ
মাটির মাইক্রোবায়োলজি,ਮਿੱਟੀ ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ
মাটির অণুজীব,ਮਿੱਟੀ ਦੇ ਸੂਖਮ ਜੀਵ
মাটির আর্দ্রতা ঘাটতি,ਮਿੱਟੀ ਨਮੀ ਦੇ ਘਾਟਾ
মাটি জৈব পদার্থ,ਮਿੱਟੀ ਜੈਵਿਕ ਪਦਾਰਥ
মাটি পোরোসিটি,ਮਿੱਟੀ ਦੀ ਪੋਰਸਿਟੀ
মাটির উত্পাদনশীলতা,ਮਿੱਟੀ ਉਤਪਾਦਕਤਾ
মাটির প্রোফাইল,ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼
মাটির গুণমান,ਮਿੱਟੀ ਦੀ ਕੁਆਲਟੀ
মাটির প্রতিক্রিয়া,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
মাটি প্রতিরোধ,ਮਿੱਟੀ ਪ੍ਰਤੀਰੋਧ
মাটির লবণাক্ততা,ਮਿੱਟੀ ਨੌਰਟੀਅਤ
মৃত্তিকা বিজ্ঞান,ਮਿੱਟੀ ਵਿਗਿਆਨ
মাটি অসুস্থতা,ਮਿੱਟੀ ਬਿਮਾਰੀ
মাটি সিভিং,ਮਿੱਟੀ ਸਿਏਵਿੰਗ
মাটি সমাধান,ਮਿੱਟੀ ਦਾ ਹੱਲ
মাটি জীবাণুমুক্ত,ਮਿੱਟੀ ਨਿਰਜੀਵ
মাটির কাঠামো,ਮਿੱਟੀ ਦਾ structure ਾਂਚਾ
মাটি সাসপেনশন,ਮਿੱਟੀ ਮੁਅੱਤਲ
মাটি পরীক্ষা,ਮਿੱਟੀ ਦੀ ਜਾਂਚ
মাটির টেক্সচার,ਮਿੱਟੀ ਦਾ ਬਣਤਰ
মাটির জলের সম্ভাবনা,ਮਿੱਟੀ ਪਾਣੀ ਦੀ ਸੰਭਾਵਨਾ
ভূগর্ভস্থ পানি,ਮਿੱਟੀ ਦਾ ਪਾਣੀ
সৌর ধ্রুবক,ਸੋਲਰ ਸਥਿਰ
সৌর বিকিরণ,ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ
সৌর বর্ণালী,ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ
সোলারাইজেশন,ਸੁਹਿਰਣਾ
একমাত্র ফসল,ਇਕੋ ਫਸਲ
দ্রবণীয় সোডিয়াম শতাংশ,ਘੁਲਣਸ਼ੀਲ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤਤਾ
দেহকোষ,ਸੋਮੈਟਿਕ ਸੈੱਲ
সোম্যাটিক ভ্রূণ,ਸੋਮੈਟਿਕ ਭਰੂਣ
সোম্যাটিক হাইব্রিডাইজেশন,ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
জোরে আঘাত,ਸੋਰਗਮ ਦੀ ਸੱਟ
এসওএস জিন,Sos gene
দক্ষিণ ব্লটিং,ਦੱਖਣੀ ਧੁੰਦਲਾ
ব্যবধান (উদ্ভিদ),ਸਪੇਸ (ਪੌਦਾ)
স্প্যাডিক্স,ਸਪੈਡਿਕਸ
স্পাথ,ਛੁਪਾਓ
বিশেষ ব্যবস্থা,ਵਿਸ਼ੇਸ਼ ਪ੍ਰਬੰਧ
বিশেষ ফসল,ਵਿਸ਼ੇਸ਼ ਫਸਲਿੰਗ
বিশেষ কৃষক,ਵਿਸ਼ੇਸ਼ ਖੇਤੀ
প্রজাতি,ਸਪੀਸੀਜ਼
নির্দিষ্ট ফসলের তীব্রতা সূচক,ਖਾਸ ਫਸਲ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ
আপেক্ষিক গুরুত্ব,ਖਾਸ ਗੰਭੀਰਤਾ
নির্দিষ্ট আর্দ্রতা,ਖਾਸ ਨਮੀ
নির্দিষ্ট পাতার অঞ্চল,ਖਾਸ ਪੱਤੇ ਖੇਤਰ
স্পার্মাটোজেনেসিস,ਸ਼ੁਕਰਾਣੂ
এস-ফেজ,ਐਸ-ਪੜਾਅ
স্পাইক,ਸਪਾਈਕ
স্পাইকলেট,ਸਪਾਈਕਲੇਟ
স্পিন্ডল বুশ,ਸਪਿੰਡਲ ਬੁਸ਼
স্প্ল্যাশ ক্ষয়,ਸਪਲੈਸ਼ roishion
স্প্লিকিং,ਸਪਲਿਕ
বিভক্ত অ্যাপ্লিকেশন,ਸਪਲਿਟ ਐਪਲੀਕੇਸ਼ਨ
বিভক্ত জিন,ਸਪਲਿਟ ਜੀਜ਼
স্প্লিট প্লট ডিজাইন,ਸਪਲਿਟ ਪਲਾਟ ਡਿਜ਼ਾਈਨ
স্পঞ্জি টিস্যু,ਸਪੋਂਗੀ ਟਿਸ਼ੂ
স্বতঃস্ফূর্ত মিউটেশন,ਆਪਸ ਵਿੱਚ ਵਾਧਾ
স্পোর,ਸਪੋਰ
স্প্রিংকলার সেচ,ਛਿੜਕਣ ਦੀ ਸਿੰਜਾਈ
স্পুডিং,ਸਪਾਲਿੰਗ
স্পার,ਸਪੁਰ
স্পার বিয়ারিং,ਸਹਿਣਸ਼ੀਲਤਾ
স্কল,ਸਕੁਐਲ
স্থিতিশীল এজেন্ট,ਸਥਿਰ ਏਜੰਟ
আদর্শ চ্যুতি,ਮਿਆਰੀ ਭਟਕਣ
প্রধান ফসল,ਸਟੈਪਲ ਫਸਲ
কোডন শুরু করুন,ਕੋਡੋਨ ਸ਼ੁਰੂ ਕਰੋ
স্টার্টার সলিউশন,ਸਟਾਰਟਰ ਹੱਲ
স্টেম বোরার,ਸਟੈਮ ਬੋਰਰ
স্টেম-এন্ড,ਸਟੈਮ-ਐਂਡ
স্টেনোস্পারমোকার্পি,ਸਟੈਨੋਸਪਰੋਮੋਕਸ
স্টেপ্প,ਸਟੈਪ
জীবাণুমুক্তকরণ,ਨਸਬੰਦੀ
কলঙ্ক গ্রহণযোগ্যতা,ਕਲੰਕ ਪ੍ਰਾਪਤੀ
কলঙ্ক,ਕਲੰਕ
স্টিল্ট রুট,ਤਾਕਤ ਵਾਲੀ ਜੜ
স্টোলন,Stolon
স্টোমাটা,ਸਟੋਮੇਟਾ
মলিং,ਸਟੂਲਿੰਗ
কোডন বন্ধ করুন,ਕੋਡੋਨ ਰੋਕੋ
স্তরিত,ਤਣਾਅ
স্তরবিন্যাস,ਸਟਰੇਟੀਕੇਸ਼ਨ
খড়,ਤੂੜੀ
স্ট্রেস,ਤਣਾਅ
স্ট্রিপ ক্রপিং,ਸਟ੍ਰਿਪ ਫਸਲ
স্ট্রিপ ইন্টারক্রপিং,ਸਟ੍ਰਿਪ ਇੰਟਰਕ੍ਰੋਪਿੰਗ
স্ট্রোমা,ਸਟ੍ਰੋਮਾ
খড়,ਧੋਖਾਧੜੀ
স্টাবল মালচিং,ਧੋਖਾਧੜੀ ਦੇ ਮਲਚਿੰਗ
স্টাইল,ਸ਼ੈਲੀ
সাব আর্দ্র,ਸਬ ਨਮੀ
Suberication,ਓਰਬਰਕੇਸ਼ਨ
নিমজ্জন,ਡੁੱਬਣਾ
অস্তিত্ব চাষ,ਗੁਲਾਬ ਖੇਤੀ
সাবসয়েলিং,ਸਟਰਸਿੰਗ
উপ-প্রজাতি,ਸਬ-ਸਪੀਸੀਜ਼
প্রতিস্থাপন ক্রপিং,ਬਦਲ
স্তর,ਘਟਾਓਣਾ
সাবসারফেস সেচ,ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ
উত্তরাধিকার,ਉਤਰਾਧਿਕਾਰੀ
রসালো,ਝੁਕੀ
স্তন্যপায়ী,ਸਕੈਨ
স্বজাতীয়,ਸੂ-ਜੈਅਰਿਸ
সূর্য নিরাময়,ਸੂਰਜ-ਇਲਾਜ
পরিপূরক সেচ,ਪੂਰਕ ਸਿੰਚਾਈ
পরিপূরক উদ্যোগ,ਪੂਰਕ ਉੱਦਮ
পরিপূরক মিথস্ক্রিয়া,ਪੂਰਕ ਗੱਲਬਾਤ
সুপারিশ জিন,ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ
সার্ফ্যাক্ট্যান্ট,ਸਰਫੈਕਟੈਂਟ
সংবেদনশীল,ਸੰਵੇਦਨਸ਼ੀਲ
সাসপেনশন সংস্কৃতি,ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ
টেকসই কৃষি,ਟਿਕਾ able ਖੇਤੀਬਾੜੀ
টেকসই উন্নয়ন,ਟਿਕਾ able ਵਿਕਾਸ
ঝাঁকুনি,ਝਰਨਾ
তরোয়াল পাতা,ਤਲਵਾਰ ਪੱਤਾ
সাইকোনিয়াম,ਸਿਓਨੀਅਮ
সিম্বিওসিস,ਚਿੰਨ੍ਹ
সিনগ্যামি,Syngamy
ধানের তীব্রতা,ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ
সিস্টেমিক ভেষজনাশক,ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ
জাফলওয়ার,ਸੇਫਲਾਵਰ
জাফরান,ਕੇਸਰ
Age ষি,ਰਿਸ਼ੀ
সাল,ਸਾਲ
সালভিয়া,ਸਾਲਵੀਆ
স্যান্ডেল কাঠ,ਸੈਂਡਲ ਲੱਕੜ
সাপোটা,ਸਾਸੋਟਾ
স্ক্রুপাইন,ਸਕ੍ਰਿਪਾਈਨ
সিবুকহর্ন,ਸੀਬੱਕੋਰਨ
সেনা,ਸੇਨਾ
সর্প কাঠ,ਸੱਪ ਲੱਕੜ
তিল,ਤਿਲ
চিচিঙ্গা,ਸੱਪ ਬੈਰਡ
স্ন্যাপ মেলন,ਸਨੈਪ ਤਰਬੂਜ
সাবান্ট,Soapnut
জোর,ਸੋਰਗਮ
সয়াবিন,ਸੋਇਆਬੀਨ
স্প্যানিশ চেরি,ਸਪੈਨਿਸ਼ ਚੈਰੀ
পালং শাক,ਪਾਲਕ
স্পিন্ডল কাঠ,ਸਪਿੰਡਲ ਲੱਕੜ
স্পঞ্জ গর্ড,ਸਪੰਜ ਗੌਡ
স্টিভিয়া,ਸਟੀਵੀਆ
বিছুটি জাতের গাছ,ਪੱਤਰੀ
পাথর ফুল,ਪੱਥਰ ਦੇ ਫੁੱਲ
স্ট্রবেরি,ਸਟ੍ਰਾਬੈਰੀ
সুদান ঘাস,ਸੁਡਾਨ ਘਾਹ
আখ,ਗੰਨਾ
গ্রীষ্ম স্কোয়াশ,ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼
সূর্যমুখী,ਸੂਰਜਮੁਖੀ
সানহেম্প,ਸਨਹੇਜ਼
মিষ্টি ক্লোভার,ਮਿੱਠੇ ਕਲੋਵਰ
মিষ্টি লাউ,ਮਿੱਠੀ ਬਘਿਆੜ
মিষ্টি আলু,ਮਿਠਾ ਆਲੂ
মিষ্টি ভায়োলেট,ਮਿੱਠੇ ਵਾਇਲਟ
স্যাপ স্তন্যপায়ী,ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ
উড়ে গেছে,ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ
স্কেল পোকামাকড়,ਪੈਮਾਨੇ ਕੀੜੇ
সেমিলোপার,Semilooper
শ্যুট বোরার,ਸ਼ੂਟ ਬੋਰ
সিল্কওয়ার্ম,ਰੇਸ਼ਮ ਕੀੜੇ
শামুক,ਘੁੰਮਣਾ
চড়ুই,ਚਿੜੀ
মাকড়সা,ਮੱਕੜੀ
কাঠবিড়ালি,ਗਿੱਲੀ
ডাঁটা বোরার,Stalk borer
স্টেম বোরার,ਸਟੈਮ ਬੋਰਰ
স্টেম গার্ডলার,ਸਟੈਮ ਗਬਰਰ
স্টোন উইভিল,ਪੱਥਰ ਦੇ ਵੇਵਿਲ
মাটি বিজ্ঞানী,ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ
কৌশল আন্দোলন,ਰਣਨੀਤੀ ਲਹਿਰ
ট্যাগিং (লেবেলিং),ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ)
ট্যাঙ্ক পলি,ਟੈਂਕ ਸਿਲਟ
রুট ট্যাপ করুন,ਟੈਪ ਰੂਟ
তাসেল (ভুট্টা),ਟਾਸਲ (ਮੱਕੀ)
ট্যাক্সোনমি,ਟੈਕਸੋਨਮੀ
প্রযুক্তি,ਟੈਕਨੋਲੋਜੀ
নাতিশীতোষ্ণ অঞ্চল,ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ
অস্থায়ী উইল্টিং,ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ
টেন্ড্রিল,ਟੈਂਡਰਿਲ
টেনসিওমিটার,ਟੈਨਸੋਮੀਟਰ
টেপাল,ਟੀਪਾਲ
টেরেটোজিনি,Teratogeny
সমাপ্তি কোডন,ਸਮਾਪਤੀ ਕੋਡੋਨ
টেরেস,ਟੇਰੇਸ
টেরেস ইন্টারভাল,ਟੇਰੇਸ ਅੰਤਰਾਲ
টেরেস্ট্রিয়াল রেডিয়েশন,ਥਾਣੇ ਦੀ ਰੇਡੀਏਸ਼ਨ
টেরেস্ট্রিয়াল আগাছা,ਥੈਰੇਟੀਰੀਅਲ ਬੂਟੀ
পরীক্ষা ক্রস,ਟੈਸਟ ਕਰਾਸ
পরীক্ষার ওজন,ਟੈਸਟ ਵਜ਼ਨ
টেস্টা,ਟੈਸਟਾ
টেট্রাড,ਟੇਟਰਡ
টেট্রাপ্লয়েড,ਟੈਟਰਾਪਲੋਇਡ
টেট্রাপ্লোডি,ਟੈਟਰਾਪਲੋਇਡ
থ্যালামাস,ਥੈਲੇਮਸ
তাপ পরিবাহিতা,ਥਰਮਲ ਚਾਲਕਤਾ
তাপ নিরোধক,ਥਰਮਲ ਵਿਗਾੜ
তাপীয় আনয়ন,ਥਰਮਲ ਇੰਡਕਸ਼ਨ
থার্মোকল,ਥਰਮੋਕੌਪਲ
থার্মোগ্রাফ,ਥਰਮੋਗ੍ਰੋਗ੍ਰਾਮ
থার্মোপারিডিসিটি,ਥਰਮੋਪੀਓਨੀਸਿਟੀ
থার্মোপারিডিজম,ਥਰਮੋਪਰਿਓਜਿਜ਼ਮ
থার্মোফিল,ਥਰਮੋਫਾਈਲ
থার্মোট্যাক্সিস,ਥਰਮੋਟੈਕਸਿਸ
পাতলা আউট,ਪਤਲਾ ਹੋਣਾ
থ্রেশিং,ਸਵਾਦ
টিআই প্লাজমিড,Ti plasmid
জোয়ার জলাভূমি,ਸਮੁੰਦਰੀ ਤੌੜੀਆਂ
টাইল নিকাশী,ਟਾਇਲ ਡਰੇਨੇਜ
টিলিবিলিটি,ਟਿਲਟੀ
চাষ,ਖੇਤ
টিলার (উদ্ভিদ),ਟਿਲਰ (ਪੌਦਾ)
টিলারিং,ਟਿਲਰਿੰਗ
টিলারিং স্টেজ,ਟਿਲਰਿੰਗ ਸਟੇਜ
তিলথ,ਟਿਲਥ
টিস্যু পরীক্ষা,ਟਿਸ਼ੂ ਟੈਸਟਿੰਗ
টডি,ਟੌਡੀ
সহনশীলতা,ਸਹਿਣਸ਼ੀਲਤਾ
শীর্ষ মাটি,ਚੋਟੀ ਦੀ ਮਿੱਟੀ
টোপাটো,ਟਾਟੋਟੋ
শীর্ষ-ড্রেসিং,ਚੋਟੀ ਦੇ ਪਹਿਰਾਵੇ
টপোক্লিম্যাটোলজি,ਟੌਪੋਕਲੈਮੈਟੋਲੋਜੀ
টপিং (তামাক),ਟੌਪਿੰਗ (ਤੰਬਾਕੂ)
মোট হজমযোগ্য পুষ্টি,ਕੁੱਲ ਹਜ਼ਮ ਕਰਨ ਵਾਲੇ ਪੌਸ਼ਟਿਕ
মোট ফ্যাক্টর উত্পাদনশীলতা,ਕੁੱਲ ਕਾਰਕ ਉਤਪਾਦਕਤਾ
মোট দ্রবণীয় দ্রবণ,ਕੁਲ ਘੁਲਣਸ਼ੀਲ ਘੋਲ
টোটিপোটেন্সি,ਟੈਟਿਪੋਟੈਂਸੀ
বিষাক্ততা,ਜ਼ਹਿਰੀਲੇਪਨ
টক্সিন,ਟੌਕਸਿਨ
ট্রেস উপাদান,ਟਰੇਸ ਤੱਤ
ট্রেসার উপাদান,ਟਰੇਸਰ ਤੱਤ
লেনদেন,ਲੈਣ-ਦੇਣ
প্রতিলিপি,ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ
রূপান্তর,ਤਬਦੀਲੀ
ট্রান্সজেনিক,ਟ੍ਰਾਂਸਜੈਨਿਕ
অনুবাদ,ਅਨੁਵਾਦ
ট্রান্সলোকেশন,ਤਬਦੀਲੀ
ট্রান্সমিট্যান্স,ਸੰਚਾਰ
ট্রান্সপিরেশন সহগ,ਟ੍ਰਾਂਸਪੀਰੀਅਜ਼ ਕੁਸ਼ਲ
ট্রান্সপিরেশন টান,ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ ਖਿੱਚ
ট্রান্সপিরেশন অনুপাত,ਟ੍ਰਾਂਸਪੋਰਟੇਸ਼ਨ ਅਨੁਪਾਤ
প্রতিস্থাপন শক,ਟ੍ਰਾਂਸਪਲਾਂਟ ਸਦਮਾ
ট্রান্সপ্ল্যান্টার,ਟ੍ਰਾਂਸਪਲਾਂਟਰ
প্রতিস্থাপন,ਟ੍ਰਾਂਸਪਲਾਂਟਿੰਗ
