Telugu,Kannada
డిస్టిలరీ,ಬಂಡಿಲೆ ಮಾಡುವವಳು
విభిన్న,ವಿಶಿಷ್ಟ
వేరు,ಪ್ರತ್ಯೇಕಿಸು
వక్రీకరణ,ಅಸ್ಪಷ್ಟತೆ
బాధ,ಯಾತನೆ
పంపిణీ,ವಿತರಣೆ ಮಾಡು
పంపిణీ,ವಿತರಣೆ
జిల్లా,ಜಿಲ್ಲೆ
జిల్లా కేంద్రం,ಜಿಲ್ಲಾ ಕೇಂದ್ರ
భంగం,ಅಡ್ಡಿ
డిట్టో,ನಲಿದಾರ
మళ్లింపు,ತಿರುವು
డివిడెండ్,ಲಾಭ
విభజన,ವಿಭಾಗ
విడాకులు,ವಿಚ್ or ೇದನ
డాకెట్,ಕಪ್ಪೆ
వైద్యుడు,ವೈದ್ಯ
పత్రం,ದಾಖಲೆಗಳು
డాక్యుమెంటరీ సాక్ష్యం,ಸಾಕ್ಷ್ಯಚಿತ್ರ ಸಾಕ್ಷ್ಯ
డాక్యుమెంటేషన్,ದಸ್ತಾವತಿ
నివాసం,ನಿವಾಸ
నివాస ధృవీకరణ పత్రం,ನಿವಾಸ ಪ್ರಮಾಣಪತ್ರ
ఆధిపత్యం,ಪ್ರಬಲ
విరాళం,ದಾನ
డోసియర్,ತಿಕ್ಕಲ
సందేహాస్పదంగా,ಅನುಮಾನಾಸ್ಪದ
డోవ్ టైలింగ్,ಪಾರಿವಾಳ
డౌన్ గ్రేడ్,ಕೆಳಗಡೆ
ముసాయిదా,ಕರಡು
ముసాయిదా ప్రత్యుత్తరం,ಕರಡು ಪ್ರತ್ಯುತ್ತರ
తీవ్రమైన కొలత,ತೀವ್ರವಾದ ಅಳತೆ
డ్రా,ಸೆರೆ
డ్రాయర్,ಡ್ರಾಯರ್
డ్రాయింగ్,ಚಿತ್ರ
కరువు,ಬರಗಾಲ
పొడి ప్రమోషన్,ಶುಷ್ಕ ಪ್ರಚಾರ
ద్వంద్వ ఛార్జ్,ಉಭಯಪಥ
ద్వంద్వ పౌరసత్వం,ದ್ವಿ ಪೌರತ್ವ
గడువు,ಕಾರಣವಾದ
తగిన శ్రద్ధ,ಸರಿಯಾದ ಪರಿಶ್ರಮ
బకాయిలు,ಬಾಕಿ
సరిగా,ಸರಿಯಾಗಿ
నకిలీ,ನಕಲು
వ్యవధి,ಅವಧಿ
డ్యూరెస్,ಬಿದ್ದು
విధి,ಕರ್ತವ್ಯ
విధి భత్యం,ಕರ್ತವ್ಯ ಭತ್ಯೆ
డ్యూటీ చార్ట్,ಕರ್ತವ್ಯ ಪಟ್ಟಿಯ
డ్యూటీ సెలవు,ಕರ್ತವ್ಯ ರಜೆ
డ్యూటీ రూమ్,ಕರ್ತವ್ಯ ಕೊಠಡಿ
డైయింగ్ డిక్లరేషన్,ಸಾಯುತ್ತಿರುವ ಘೋಷಣೆ
డైనమిక్స్,ಚಲನಶಾಸ್ತ್ರ
కేటాయింపు,ಮೊಣಕಾಲ
సంపాదించిన సెలవు,ಗಳಿಸಿದ ರಜೆ
ఆదాయాలు,ಗಳಿಕೆ
పర్యావరణ అనుకూలమైనది,ಪರಿಸರ ಸ್ನೇಹಿ
ఎకాలజీ,ಪರಿಸರ ವಿಜ್ಞಾನ
ఆర్థిక,ಆರ್ಥಿಕ
ఆర్థిక దోపిడీ,ಆರ್ಥಿಕ ಶೋಷಣೆ
ఆర్థిక వ్యవస్థ,ಆರ್ಥಿಕತೆ
ఎకానమీ తరగతి,ಆರ್ಥಿಕ ವರ್ಗ
ఎడిటింగ్,ಸಂಪಾದನೆ
ఎడిషన్,ಆವೃತ್ತಿ
సంపాదకీయం,ಸಂಪಾದಕೀಯ
చదువు,ಶಿಕ್ಷಣ
విద్యా వృత్తి,ಶೈಕ್ಷಣಿಕ ವೃತ್ತಿ
ఎడ్యుకేషనల్ ఇన్స్టిట్యూట్,ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ
అర్హతలు,ಶೈಕ್ಷಣಿಕ ಅರ್ಹತೆ
ప్రభావం,ಪರಿಣಾಮ
ప్రభావవంతమైనది,ಪರಿಣಾಮಕಾರಿ
ప్రభావవంతమైన తేదీ,ಹಿತ
ప్రభావాలు,ಪರಿಣಾಮ
సమర్థత,ಕಾರ್ಯಕಾರಿತ್ವ
సామర్థ్యం,ಅಖಂಡತೆ
సమర్థవంతమైనది,ದಕ್ಷ
ఎజెక్ట్మెంట్,ಹೊರಹಾಕುವಿಕೆ
విస్తృతమైన,ವಿಸ್ತಾರವಾದ
సాపేక్ష,ತಪ್ಪಿಹೋಗು
ఎన్నుకోబడిన ప్రతినిధి,ಚುನಾಯಿತ ಪ್ರತಿನಿಧಿ
ఎన్నికల,ಚುನಾವಣೆ
ఎలక్టోరల్ కాలేజీ,ಚುನಾವಣಾ ಕಾಲೇಜು
ఓటర్లు,ಮತದಾರಿಕೆ
విద్యుదీకరణ,ವಿದ್ಯುದೀಕರಣ
ఎలక్ట్రానిక్ మీడియా,ವಿದ್ಯುದರ್ಚಿ ಮಾಧ್ಯಮ
ప్రాథమిక,ಪ್ರಾಥಮಿಕವಾಗಿ
అర్హత,ಅರ್ಹತೆ
అర్హత పరీక్ష,ಅರ್ಹತೆ ಪರೀಕ್ಷೆ
ఎలిమినేషన్,ತೊಡೆದುಹಾಕುವಿಕೆ
వాగ్ధాటి,ವಜಭಸ
ఇబ్బంది,ಮುಜುಗರ
అపహరణ,ದುಡುಕು
చిహ్నం,ಲಾಂblemನ
ఎంబోసింగ్ సీల్,ಉಬ್ಬು ಮುದ್ರೆ
అత్యవసర పరిస్థితి,ತುರ್ತುಸ್ಥಿತಿ
అత్యవసర ఉపశమనం,ತುರ್ತು ಪರಿಹಾರ
ఎమర్జెంట్,ಹೊರಹೊಮ್ಮುವ
వలస,ವಲಸೆ
ఎమోల్యూమెంట్స్,ಸ ೦ ಚಾರಿಗಳು
ఎంపానెల్మెంట్,ಸಾಮರಸ್ಯ
సానుభూతిగల,ಪರಾನುಭೂತಿ
ఉద్యోగం,ಉದ್ಯೋಗ
ఉద్యోగి,ಉದ್ಯೋಗಿ
ఉద్యోగుల భాగస్వామ్యం,ನೌಕರರ ಭಾಗವಹಿಸುವಿಕೆ
ఉద్యోగి సహకారం,ನೌಕರರ ಕೊಡುಗೆ
ఉద్యోగి యొక్క ప్రావిడెంట్ ఫండ్,ನೌಕರರ ಭವಿಷ್ಯ ನಿಧಿ
యజమాని,ಉದ್ಯೋಗಕಾರ
ఉపాధి,ಉದ್ಯೋಗ
ఉపాధి మార్పిడి,ಉದ್ಯೋಗ ವಿನಿಮಯ
ఉపాధి నోటీసు,ಉದ್ಯೋಗ ಸೂಚನೆ
ఉపాధి కార్యాలయం,ಉದ್ಯೋಗ ಕಚೇರಿ
సాధికారత,ಅಧಿಕಾರ ನೀಡಿ
సాధికారత,ಸಬಲೀಕರಣ
అమలు,ಅಂಗೀಕರಿಸು
చట్టం,ಜಾರಿಗೊಳಿಸು
ఎన్ బ్లాక్,ನೊಣ
ENCASH,ನಗದು
పరివేష్టిత,ಸುತ್ತಾಟ
ప్రోత్సాహం,ಉತ್ತೇಜನ
ఆక్రమణ,ಅತಿಕ್ರಮ
ఎన్‌కంబ్రాన్స్,ಎಸೆತ
ఎండోర్స్,ಒಪ್ಪಿ
ఎండోమెంట్,ದತ್ತಿ
ముగింపు ఉత్పత్తి,ಅಂತಿಮ ಉತ್ಪನ್ನ
శక్తి,ಶಕ್ತಿ
అమలు,ಬಲಪಡಿಸು
నిమగ్నమవ్వండి,ತೊಡಗಿಸು
మెరుగుదల,ವರ್ಧಿಸುವುದು
ఆంథ్యం,ಭಾಗಿಸು
ఎన్ మాస్సే,ಸಾಮೂಹಿಕವಾಗಿ
విచారణ,ವಿಚಾರಣೆ
నమోదు,ದಾಖಲಿಸು
నమోదు (= నమోదు),ದಾಖಲಾತಿ (= ದಾಖಲಾತಿ)
నమోదు సంఖ్య,ದಾಖಲಾತಿ ಸಂಖ್ಯೆ
దారిలో,ಆವರಿಸು
తరువాత,ನಂತರದ
నిర్ధారించడానికి,ಖಚಿತಪಡಿಸು
నమోదు చేయండి,ಪ್ರವೇಶಿಸು
ఎంటర్ప్రైజ్,ಉದ್ಯಮ
వినోదం,ಮನರಂಜನೆ
వినోదం,ಮನರಂಜನೆ
అర్హత,ಅರ್ಹತೆ
అర్హత,ಪ್ರಶಸ್ತಿಗಳಿರುವ
అర్హత,ಅರ್ಹತೆ
ప్రవేశం,ಪ್ರವೇಶ
ప్రవేశం,ಪ್ರವೇಶಿಸುವ
ప్రవేశం,ಪ್ರವೇಶ
ప్రవేశ స్థాయి ఉద్యోగం,ಪ್ರವೇಶ ಮಟ್ಟದ ಕೆಲಸ
గణన,ವಿವರಣೆ
పర్యావరణం,ವಾತಾವರಣ
రాయబారి,ರಾಯಭಾರಿ
అంటువ్యాధి,ಸಾಂಕ್ರಾಮಿಕ
ఎపిటోమ్,ಸಾರಾಂಶ
సమానత్వం,ಸಮಾನತೆ
సమతౌల్య,ಸಮತಟ್ಟಾದ
పరికరాలు,ಉಪಕರಣ
ఈక్విటీ,ಸಮಾನತೆ
సమానం,ಸಮಾನ
సమస్యాత్మక,Alಷಧದ
నిర్మూలించేందుకు,ನಿರ್ಮೂಲನೆ
లోపటా,ಕಸ
లోపం,ದೋಷ
ఎస్కలేషన్,ಉಲ್ಬಣ
ఎస్కార్ట్,ಮುಜುಗರ
అవసరం,ಅಗತ್ಯವಾದ
స్థాపన,ಸ್ಥಾಪನೆ
అంచనా,ಅಂದಾಜು
అంచనా ఖర్చు,ಅಂದಾಜು ಬೆಲೆ
నీతి,ನೀತಿಶಾಸ್ತ್ರ
మర్యాద,ಚಕ್ಷಿ
తరలింపు,ಖಾಲಿಮಾಡುವುದು
తప్పించుకుంటుంది,ತಪ್ಪಿಸಿಕೊ
మూల్యాంకనం,ಮೌಲ್ಯಮಾಪನ
సరి సంఖ్య,ಸಹ ಸಂಖ್ಯೆ
చివరికి,ಅಂತಿಮ
తొలగింపు,ಹೊರಹಾಕುವುದು
సాక్ష్యం,ಸಾಕ್ಷಿ
పరిణామం,ವಿಕಸನ
ఖచ్చితమైనది,ನಿಖರವಾದ
పరీక్ష,ಪರೀಕ್ಷೆ
ఎగ్జామినే,ಪರೀಕ್ಷಕ
ఎగ్జామినర్,ಪರೀಕ್ಷಕ
ఉదాహరణ,ಉದಾಹರಣೆ
తవ్వకం,ದೋಚುವುದು
అద్భుతమైన,ಅತ್ಯುತ್ತಮ
మినహాయింపు,ಹೊರತುಪಡಿಸಿ
అసాధారణమైనది,ಅಸಾಧಾರಣವಾದ
అదనపు,ಹೆಚ್ಚಿರು
మార్పిడి,ವಿನಿಮಯ
ఖజానా,ವಿಭಾಗ
ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ),ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ)
మినహాయించండి,ಹೊರಗಿನಂತೆ ಮಾಡು
ప్రత్యేకమైనది,ಪ್ರತ್ಯೇಕವಾದ
సాకు,ಮನ್ನಿಸು
అమలు చేయండి,ಕಾರ್ಯಚೇಳಿಸು
ఎగ్జిక్యూటివ్,ಉಪಯೋಗಕ
కార్య నిర్వాహక కమిటీ,ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ
ఎగ్జిక్యూటివ్ పవర్,ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ
ఎగ్జిక్యూటివ్స్,ಕಾರ್ಯನಿರ್ವಾಹಕ
ఎగ్జిక్యూటివ్ సిబ్బంది,ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ
మినహాయింపు,ವಿನಾಯ
మినహాయింపు,ವಿನಯ
వ్యాయామం,ವ್ಯಾಯಾಮ
మాజీ గ్రాటియా,ಮಾಜಿ ತಳಹದ
మాజీ గ్రాటియా చెల్లింపు,ಮಾಜಿ ತಟಾದ ಪಾವತಿ
ఎగ్జాస్ట్,ನಿಷ್ಕಾಸ
సమగ్ర,ತರುವ
ప్రదర్శన,ಪ್ರದರ್ಶನ
బహిర్గతం,ತಿರಸ್ಕಾರ
ఎక్సిమ్ పాలసీ,ಎಕ್ಸಿಮ್ ನೀತಿ
బయటకి దారి,ನಿರ್ಗಮನ
నిష్క్రమణ ఇంటర్వ్యూ,ನಿರ್ಗಮನ ಸಂದರ್ಶನ
నిష్క్రమణ విధానం,ನಿರ್ಗಮನ ನೀತಿ
ఎగ్జిట్ పోల్,ಸಮೀಕ್ಷೆ
మాజీ ఉద్యోగి,ಅಫೀಸಿಯ
ఎక్సోనెరేట్,ಮುಕ್ತಾಯಗೊಳಿಸು
విస్తరణ,ವಿಸ್ತರಣ
మాజీ పార్టే,ಭಾಗ
బహిష్కరణ,ವಲಸೆ
ప్రయోజనకరమైన,ತಕ್ಕ
వేగవంతం చేయండి,ಚುರುಕುಗೊಳಿಸು
బహిర్గతం,ಹೊರನಯಿಸು
వ్యయం,ವೆಚ್ಚ
అనుభవం,ಅನುಭವ
ప్రయోగం,ಪ್ರಯೋಗ
నిపుణుడు,ತಜ್ಞ
గడువు,ಅವಧಿ ಮುಗಿಸು
గడువు తీరు తేదీ,ಗಡುವು ದಿನಾಂಕ
వివరణ,ವಿವರಣೆ
స్పష్టంగా,ಸ್ಪಷ್ಟವಾದ
దోపిడీ,ಶೋಷಣೆ
అన్వేషించండి,ಅನ್ವೇಷಿಸು
పేలుడు,ಸ್ಫೋಟ
ఎగుమతి,ರಫ್ತು
మాజీ పోస్ట్ వాస్తవం,ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ
ఎక్స్‌ప్రెస్,ಮನ್ನಿಸು
వ్యక్తీకరణ,ಅಭಿವ್ಯಕ್ತಿ
బహిష్కరణ,ಹೊರಹಾಕುವುದು
ఎక్స్‌క్గెన్స్,ಹೊರಹೊಮ್ಮಿಸು
విస్తరించండి,ವಿಸ್ತರಿಸು
విస్తృతమైన,ಮಟ್ಟಿಗೆ
బాహ్య,ಬಾಹ್ಯ
దోపిడీ,ಸುಲಿಗೆ
అదనపు,ಹೆಚ್ಚಿನ
సారం,ಹೊರಡಿಸಿಕೊ
అసాధారణ,ಅಸಾಧಾರಣ
విపరీత,ಅತಿರೇಕದ
ఉగ్రవాది,ಉಗ್ರವಾದಿ
ఎక్స్‌ట్రావర్ట్,ಬಹಿರ್ಮುಖಿ
కంటి సాక్షి,ಕಣ್ಣಿನ ಸಾಕ್ಷಿ
కల్పించండి,ತಯಾರಿಸು
ముఖ విలువ,ಮುಖ ಬೆಲೆ
సులభతరం,ಸರಾಗವಾಗಿಸು
సౌకర్యం,ಸೌಲಭ್ಯ
ఫేస్‌సిమైల్,ಮುಖದ
వాస్తవం,ಸತ್ಯ
కక్షవాదం,ಬಣಗಳ ಸಿದ್ಧಾಂತ
కారకం,ಅಂಶ
ఫ్యాక్టరీ,ಕಾರ್ಖಾನೆ
వాస్తవం,ವಾಸ್ತವಿಕ
అధ్యాపకులు,ಸಿಬ್ಬಂದಿ
విఫలం,ಅನುತ್ತೀರ್ಣ
ఫెయిర్,ನ್ಯಾಯಯುತ
విశ్వాసం,ನಂಬಿಕೆ
నకిలీ,ನಕಲಿ
కుటుంబం,ಕುಟುಂಬ
కరువు,ಕ್ಷಾಮ
ఛార్జీల,ಹಗೆತನ
వీడ్కోలు,ವಿದಾಯ
వ్యవసాయం,ಕೃಷಿ
అలసట,ಆಯಾಸ
తప్పు,ತಪ್ಪು
అనుకూలంగా,ಪರವಾಗಿ
సాధ్యత,ಕಾರ್ಯಸಾಧ್ಯತೆ
సమాఖ్య,ಒಕ್ಕೂಟ
రుసుము,ಶುಲ್ಕ
తిరిగి ఫీడ్ చేయండి,ಮತ್ತೆ ಆಹಾರ
భావన,ಭಾವನೆ
ఫెసిట్,ಅಭಿನಂದಿಸು
తోటి,ಸಹ
ఫెలోషిప్,ಸಹಭಾಗಿತ್ವ
స్త్రీ,ಹೆಣ್ಣು
సారవంతమైన,ಫಲವತ್ತಾದ
కల్పిత,ಕಾಲ್ಪನಿಕ
విశ్వసనీయత,ನಿಷ್ಠೆ
ఫీల్డ్,ಹೊಲತು
మూర్తి,ಆಕೃತಿ
ఫైల్,ಕಲೆ
దాఖలు,ನಿರ್ಭೀತೆ
చిత్రం,ಚಲನಚಿತ್ರ
చివరి,ಅಂತಿಮ
ఫైనాన్స్,ಹಣಕಾಸು
ఆర్థిక,ಹಣಕಾಸಿನ
ఫైనాన్షియర్,ಹಣಕಾಸಿನವನು
కనుగొన్నవి,ಶೋಧನೆ
మంచిది,ಉತ್ತಮ
లలిత కళలు,ಲಲಿತ ಕಲೆ
ఫింగర్ ప్రింట్,ಬೆರಳು ಮುದ್ರಣ
తయారైన వస్తువులు,ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು
అగ్ని,ಬೆಂಕಿ
కాల్పులు,ಹಾರುವುದು
సంస్థ,ದೃ firmರಂಗ
ప్రథమ చికిత్స,ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ
మొదటి తరగతి,ಪ್ರಥಮ ದರ್ಜೆ
మొదటి విభాగం,ಮೊದಲ ವಿಭಾಗ
మొదటి సమాచార నివేదిక,ಮೊದಲ ಮಾಹಿತಿ ವರದಿ
ఆర్థిక,ಹಣಕಾಸಿನ
మత్స్య సంపద,ಮೀನುಗಾರಿಕೆ
సరిపోతుంది,ಹೊಂದುವುದು
ఫిట్‌నెస్,ಫಿಜಿ
పరిష్కరించండి,ಸರಿ
స్థిరీకరణ,ಸ್ಥಿರೀಕರಣ
స్థిర,ಸ್ಥಿರ
జెండా,ಧ್ವಜ
ఫ్లాప్,ಫ್ಲಾಪ್
ఫ్లాట్,ಚಪ್ಪಟೆ
నౌకాదళం,ನೌಕಾಪಡೆ
వశ్యత,ನಮ್ಯತೆ
ఫ్లైట్,ಹಾರಾಟ
వరద ఉపశమనం,ಪ್ರವಾಹ ಪರಿಹಾರ
అంతస్తు,ನೆಲ
ప్రవాహం,ಹರಿ
హెచ్చుతగ్గులు,ಏರಿಳಿತ
ఫెసిడ్,ಭ್ರೂಣಮ
ఫోల్డర్,ಬಾರಿ
ఫోలియో,ಫೋಲಿಯೊ
అనుసరించండి,ಅನುಸರಿಸು
క్రింది,ಅನುಭೋಗ
అనుచరుడు,ಅನುಬಂಧ
ఫోమెంట్,ಉತ್ತೇಜಿಸು
ఫుట్ నోట్,ಕಾಲು ಟಿಪ್ಪಣಿ
బలవంతపు శ్రమ,ಬಲವಂತದ ದುಡಿಮೆ
సూచన,ಮುನ್ಸೂಚನೆ
ముందస్తు తీర్మానం,ಮುಂಚೂಣಿ ತೀರ್ಮಾನ
విదేశీ,ವಿದೇಶದ
ఫోర్‌మాన్,ಪ್ರಬಲ
మధ్యాహ్నం,ಮುನ್ಸೂಚನೆ
దూరదృష్టి,ದೂರದೃಷ್ಟಿ
ముందుమాట,ಮುನ್ಸೂಚನೆ
