Telugu,Punjabi
ఎడ్యుకేషనల్ ఇన్స్టిట్యూట్,ਵਿਦਿਅਕ ਸੰਸਥਾ
అర్హతలు,ਵਿੱਦਿਅਕ ਯੋਗਤਾ
ప్రభావం,ਪ੍ਰਭਾਵ
ప్రభావవంతమైనది,ਅਸਰਦਾਰ
ప్రభావవంతమైన తేదీ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ
ప్రభావాలు,ਪ੍ਰਭਾਵ
సమర్థత,ਕੁਸ਼ਲਤਾ
సామర్థ్యం,ਕੁਸ਼ਲਤਾ
సమర్థవంతమైనది,ਅਸਰਦਾਰ
ఎజెక్ట్మెంట్,ਬਾਹਰ ਕੱ .ਣ
విస్తృతమైన,ਵਿਸਤ੍ਰਿਤ
సాపేక్ష,Elapse
ఎన్నుకోబడిన ప్రతినిధి,ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ
ఎన్నికల,ਚੋਣ
ఎలక్టోరల్ కాలేజీ,ਚੋਣ ਕਾਲਜ
ఓటర్లు,ਵੋਟਰਾਂ
విద్యుదీకరణ,ਬਿਜਲੀ
ఎలక్ట్రానిక్ మీడియా,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ
ప్రాథమిక,ਐਲੀਮੈਂਟਰੀ
అర్హత,ਯੋਗਤਾ
అర్హత పరీక్ష,ਯੋਗਤਾ ਟੈਸਟ
ఎలిమినేషన్,ਖਾਤਮੇ
వాగ్ధాటి,ਭਾਸ਼ਣ
ఇబ్బంది,ਸ਼ਰਮਿੰਦਾ
అపహరణ,ਗਬਨ
చిహ్నం,ਚਿੰਨ੍ਹ
ఎంబోసింగ్ సీల్,ਮੋਹਿੰਗ ਮੋਹਰ
అత్యవసర పరిస్థితి,ਐਮਰਜੈਂਸੀ
అత్యవసర ఉపశమనం,ਐਮਰਜੈਂਸੀ ਰਾਹਤ
ఎమర్జెంట్,ਸੰਕਟਕਾਲੀਨ
వలస,ਪਰਵਾਸ
ఎమోల్యూమెంట్స్,ਜਲਦਬਾਜ਼ੀ
ఎంపానెల్మెంట్,ਅਵਿਸ਼ਵਾਸੀ
సానుభూతిగల,ਹਮਦਰਦੀ
ఉద్యోగం,ਨੌਕਰੀ
ఉద్యోగి,ਕਰਮਚਾਰੀ
ఉద్యోగుల భాగస్వామ్యం,ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ
ఉద్యోగి సహకారం,ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ
ఉద్యోగి యొక్క ప్రావిడెంట్ ఫండ్,ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ
యజమాని,ਮਾਲਕ
ఉపాధి,ਰੁਜ਼ਗਾਰ
ఉపాధి మార్పిడి,ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ
ఉపాధి నోటీసు,ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ
ఉపాధి కార్యాలయం,ਰੁਜ਼ਗਾਰ ਦਫਤਰ
సాధికారత,ਸ਼ਕਤੀਕਰਨ
సాధికారత,ਸਸ਼ਕਤੀਕਰਨ
అమలు,ਦਾ ਵੇਰਵਾ
చట్టం,ਲਾਗੂ ਕਰਨ
ఎన్ బ్లాక్,En ਬਲਬ
ENCASH,ਨ੍ਰਿਤ
పరివేష్టిత,ਬੰਦ
ప్రోత్సాహం,ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ
ఆక్రమణ,ਘ੍ਰਿਣਾਯੋਗ
ఎన్‌కంబ్రాన్స్,ਪ੍ਰੇਸ਼ਾਨ
ఎండోర్స్,ਸਮਰਥਨ
ఎండోమెంట్,ਐਂਡੋਮੈਂਟ
ముగింపు ఉత్పత్తి,ਅੰਤ ਉਤਪਾਦ
శక్తి,Energy ਰਜਾ
అమలు,ਲਾਗੂ ਕਰੋ
నిమగ్నమవ్వండి,ਰੁੱਝੇ ਹੋਏ
మెరుగుదల,ਵਾਧਾ
ఆంథ్యం,ਦਾਖਲਾ
ఎన్ మాస్సే,En ਮਾਸੀ
విచారణ,ਪੜਤਾਲ
నమోదు,ਦਾਖਲਾ
నమోదు (= నమోదు),ਦਾਖਲਾ (= ਦਾਖਲਾ)
నమోదు సంఖ్య,ਦਾਖਲਾ ਨੰਬਰ
దారిలో,ਰਸਤੇ ਵਿੱਚ
తరువాత,ਹੋਂਦ
నిర్ధారించడానికి,ਯਕੀਨੀ ਬਣਾਓ
నమోదు చేయండి,ਦਾਖਲ ਕਰੋ
ఎంటర్ప్రైజ్,ਉੱਦਮ
వినోదం,ਮਨੋਰੰਜਨ
వినోదం,ਮਨੋਰੰਜਨ
అర్హత,ਹੱਕਦਾਰ
అర్హత,ਹੱਕਦਾਰ
అర్హత,ਇੰਟਾਈਟਲਮੈਂਟ
ప్రవేశం,ਪਰਵੇਸ਼
ప్రవేశం,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
ప్రవేశం,ਦਾਖਲਾ
ప్రవేశ స్థాయి ఉద్యోగం,ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ
గణన,ਗਣਨਾ
పర్యావరణం,ਵਾਤਾਵਰਣ
రాయబారి,ਰਾਜਦੂਤ
అంటువ్యాధి,ਮਹਾਂਮਾਰੀ
ఎపిటోమ్,ਐਪੀਟੋਮ
సమానత్వం,ਸਮਾਨਤਾ
సమతౌల్య,ਸੰਤੁਲਨ
పరికరాలు,ਉਪਕਰਣ
ఈక్విటీ,ਇਕੁਇਟੀ
సమానం,ਬਰਾਬਰ
సమస్యాత్మక,ਬਰਾਬਰ
నిర్మూలించేందుకు,ਖਰਾਬੀ
లోపటా,ਇਰੱਟਾ
లోపం,ਗਲਤੀ
ఎస్కలేషన్,ਚੜ੍ਹਨਾ
ఎస్కార్ట్,ਐਸਕਾਰਟ
అవసరం,ਜ਼ਰੂਰੀ
స్థాపన,ਸਥਾਪਨਾ
అంచనా,ਅੰਦਾਜ਼ਾ ਲਗਾਓ
అంచనా ఖర్చు,ਅਨੁਮਾਨਤ ਲਾਗਤ
నీతి,ਨੈਤਿਕਤਾ
మర్యాద,Itiquette
తరలింపు,ਨਿਕਾਸੀ
తప్పించుకుంటుంది,ਪਹਿਲਾਂ
మూల్యాంకనం,ਮੁਲਾਂਕਣ
సరి సంఖ్య,ਇਥੋਂ ਤਕ ਕਿ ਨੰਬਰ
చివరికి,ਆਖਰਕਾਰ
తొలగింపు,ਬੇਦਖਲੀ
సాక్ష్యం,ਸਬੂਤ
పరిణామం,ਵਿਕਸਿਤ
ఖచ్చితమైనది,ਬਿਲਕੁਲ
పరీక్ష,ਇਮਤਿਹਾਨ
ఎగ్జామినే,ਪ੍ਰੀਖਿਆ
ఎగ్జామినర్,ਪ੍ਰੀਖਿਅਕ
ఉదాహరణ,ਉਦਾਹਰਣ
తవ్వకం,ਖੁਦਾਈ
అద్భుతమైన,ਸ਼ਾਨਦਾਰ
మినహాయింపు,ਅਪਵਾਦ
అసాధారణమైనది,ਬੇਮਿਸਾਲ
అదనపు,ਵਧੇਰੇ
మార్పిడి,ਐਕਸਚੇਂਜ
ఖజానా,ਖਜ਼ਾਨੇ
ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ),ਆਬਕਾਰੀ (= ਆਬਕਾਰੀ ਡਿ duty ਟੀ)
మినహాయించండి,ਬਾਹਰ ਕੱ .ੋ
ప్రత్యేకమైనది,ਨਿਵੇਕਲਾ
సాకు,ਬਹਾਨਾ
అమలు చేయండి,ਚਲਾਓ
ఎగ్జిక్యూటివ్,ਕਾਰਜਕਾਰੀ
కార్య నిర్వాహక కమిటీ,ਕਾਰਜਕਾਰੀ ਕਮੇਟੀ
ఎగ్జిక్యూటివ్ పవర్,ਕਾਰਜਕਾਰੀ ਸ਼ਕਤੀ
ఎగ్జిక్యూటివ్స్,ਕਾਰਜਕਾਰੀ
ఎగ్జిక్యూటివ్ సిబ్బంది,ਕਾਰਜਕਾਰੀ ਅਮਲੇ
మినహాయింపు,ਛੋਟ
మినహాయింపు,ਛੋਟ
వ్యాయామం,ਕਸਰਤ
మాజీ గ్రాటియా,ਸਾਬਕਾ ਗ੍ਰੇਟੀਆ
మాజీ గ్రాటియా చెల్లింపు,ਸਾਬਕਾ ਗ੍ਰੈਟੀਆ ਭੁਗਤਾਨ
ఎగ్జాస్ట్,ਨਿਕਾਸ
సమగ్ర,ਥਕਾਵਟ
ప్రదర్శన,ਪ੍ਰਦਰਸ਼ਨੀ
బహిర్గతం,ਤਹਿ
ఎక్సిమ్ పాలసీ,Exim ਨੀਤੀ
బయటకి దారి,ਨਿਕਾਸ
నిష్క్రమణ ఇంటర్వ్యూ,ਬੰਦ ਕਰੋ ਇੰਟਰਵਿ.
నిష్క్రమణ విధానం,ਬੰਦ ਕਰਨ ਦੀ ਨੀਤੀ
ఎగ్జిట్ పోల్,ਵਗਣ ਦੀ ਪੋਲ
మాజీ ఉద్యోగి,ਸਾਬਕਾ ਕਾਰਜਕਾਰੀ
ఎక్సోనెరేట్,ਸਹਿਯੋਗੀ
విస్తరణ,ਵਿਸਥਾਰ
మాజీ పార్టే,ਸਾਬਕਾ ਪਾਰਟ
బహిష్కరణ,ਮਿਆਦ ਪੁੱਗਣ
ప్రయోజనకరమైన,Expedient
వేగవంతం చేయండి,ਤੇਜ਼
బహిర్గతం,ਕੱ exp ੋ
వ్యయం,ਖਰਚ
అనుభవం,ਤਜਰਬਾ
ప్రయోగం,ਪ੍ਰਯੋਗ
నిపుణుడు,ਮਾਹਰ
గడువు,ਮਿਆਦ ਖਤਮ
గడువు తీరు తేదీ,ਅੰਤ ਦੀ ਤਾਰੀਖ
వివరణ,ਵਿਆਖਿਆ
స్పష్టంగా,ਸਪਸ਼ਟ
దోపిడీ,ਸ਼ੋਸ਼ਣ
అన్వేషించండి,ਪੜਚੋਲ
పేలుడు,ਧਮਾਕਾ
ఎగుమతి,ਨਿਰਯਾਤ
మాజీ పోస్ట్ వాస్తవం,ਸਾਬਕਾ ਪੋਸਟ ਫੈਕਟੋ
ఎక్స్‌ప్రెస్,ਐਕਸਪ੍ਰੈਸ
వ్యక్తీకరణ,ਸਮੀਕਰਨ
బహిష్కరణ,ਕੱ ul ੇ ਜਾਣ
ఎక్స్‌క్గెన్స్,ਐਕਸਗਰਜ
విస్తరించండి,ਵਧਾਓ
విస్తృతమైన,ਹੱਦ
బాహ్య,ਬਾਹਰੀ
దోపిడీ,ਜਬਰਦਸਤੀ
అదనపు,ਵਾਧੂ
సారం,ਐਬਸਟਰੈਕਟ
అసాధారణ,ਅਸਧਾਰਨ
విపరీత,ਅਤਿਕਥਨੀ
ఉగ్రవాది,ਕੱਟੜਪੰਥੀ
ఎక్స్‌ట్రావర్ట్,ਐਕਸਟਰੋਵਰਟ
కంటి సాక్షి,ਅੱਖ ਗਵਾਹ
కల్పించండి,ਮਨਘੜਤ
ముఖ విలువ,ਅੰਕਿਤ ਮੁੱਲ
సులభతరం,ਸਹੂਲਤ
సౌకర్యం,ਸਹੂਲਤ
ఫేస్‌సిమైల్,ਪੱਖ
వాస్తవం,ਤੱਥ
కక్షవాదం,ਧੜੇਬੰਦੀ
కారకం,ਕਾਰਕ
ఫ్యాక్టరీ,ਫੈਕਟਰੀ
వాస్తవం,ਤੱਥ
అధ్యాపకులు,ਫੈਕਲਟੀ
విఫలం,ਫੇਲ
ఫెయిర్,ਮੇਲਾ
విశ్వాసం,ਵਿਸ਼ਵਾਸ
నకిలీ,ਫਰਜ਼ੀ
కుటుంబం,ਪਰਿਵਾਰ
కరువు,ਅਕਾਲ
ఛార్జీల,ਕਿਰਾਇਆ
వీడ్కోలు,ਅਲਵਿਦਾ
వ్యవసాయం,ਖੇਤੀ
అలసట,ਥਕਾਵਟ
తప్పు,ਨੁਕਸ
అనుకూలంగా,ਹੱਕ
సాధ్యత,ਸੰਭਾਵਨਾ
సమాఖ్య,ਫੈਡਰੇਸ਼ਨ
రుసుము,ਫੀਸ
తిరిగి ఫీడ్ చేయండి,ਸੁਝਾਅ
భావన,ਮਹਿਸੂਸ
ఫెసిట్,ਪ੍ਰਸੰਗ
తోటి,ਸਾਥੀ
ఫెలోషిప్,ਫੈਲੋਸ਼ਿਪ
స్త్రీ,Female ਰਤ
సారవంతమైన,ਉਪਜਾ.
కల్పిత,ਕਾਲਪਨਿਕ
విశ్వసనీయత,ਵਫ਼ਾਦਾਰੀ
ఫీల్డ్,ਖੇਤਰ
మూర్తి,ਚਿੱਤਰ
ఫైల్,ਫਾਈਲ
దాఖలు,ਫਾਈਲਿੰਗ
చిత్రం,ਫਿਲਮ
చివరి,ਅੰਤਿਮ
ఫైనాన్స్,ਵਿੱਤ
ఆర్థిక,ਵਿੱਤੀ
ఫైనాన్షియర్,ਫਾਇਰਮੈਨਾਈਅਰ
కనుగొన్నవి,ਖੋਜ
మంచిది,ਵਧੀਆ
లలిత కళలు,ਕਲਾ
ఫింగర్ ప్రింట్,ਫਿੰਗਰ ਪ੍ਰਿੰਟ
తయారైన వస్తువులు,ਮੁਕੰਮਲ ਮਾਲ
అగ్ని,ਅੱਗ
కాల్పులు,ਫਾਇਰਿੰਗ
సంస్థ,ਫਰਮ
ప్రథమ చికిత్స,ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ
మొదటి తరగతి,ਬਹੁਤ ਵਧੀਆ
మొదటి విభాగం,ਪਹਿਲਾ ਭਾਗ
మొదటి సమాచార నివేదిక,ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ
ఆర్థిక,ਫਿਸਕਲ
మత్స్య సంపద,ਮੱਛੀ ਪਾਲਣ
సరిపోతుంది,ਫਿੱਟ
ఫిట్‌నెస్,ਤੰਦਰੁਸਤੀ
పరిష్కరించండి,ਠੀਕ ਕਰੋ
స్థిరీకరణ,ਨਿਰਧਾਰਤ
స్థిర,ਸਥਿਰ
జెండా,ਝੰਡਾ
ఫ్లాప్,ਫਲੈਪ
ఫ్లాట్,ਫਲੈਟ
నౌకాదళం,ਫਲੀਟ
వశ్యత,ਲਚਕਤਾ
ఫ్లైట్,ਉਡਾਣ
వరద ఉపశమనం,ਹੜ੍ਹ ਰਾਹਤ
అంతస్తు,ਫਲੋਰ
ప్రవాహం,ਵਹਾਅ
హెచ్చుతగ్గులు,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
ఫెసిడ్,ਭਰੂਣ
ఫోల్డర్,ਫੋਲਡਰ
ఫోలియో,ਫੋਲੀਓ
అనుసరించండి,ਅਨੁਸਰਣ ਕਰੋ
క్రింది,ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ
అనుచరుడు,ਚੇਲੇ
ఫోమెంట్,Foment
ఫుట్ నోట్,ਪੈਰ ਨੋਟ
బలవంతపు శ్రమ,ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ
సూచన,ਪੂਰਵ ਅਨੁਮਾਨ
ముందస్తు తీర్మానం,ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ
విదేశీ,ਵਿਦੇਸ਼ੀ
ఫోర్‌మాన్,ਫੋਰਮੈਨ
మధ్యాహ్నం,ਫੌਰਨੂਨ
దూరదృష్టి,ਦੂਰਦਰਸ਼ਨ
ముందుమాట,ਅਗਲਾਵਰਡ
ఓడిపోండి,ਜ਼ਬਰਦਸਤ
నకిలీ,ਜਾਅਲੀ
ఫోర్జరీ,ਧੋਖਾਧੜੀ
రూపం,ਫਾਰਮ
ఫార్మల్,ਰਸਮੀ
ఫార్మాట్,ਫਾਰਮੈਟ
మాజీ,ਸਾਬਕਾ
ఫార్ములా,ਫਾਰਮੂਲਾ
వెంటనే,ਤੁਰੰਤ
ముందుకు,ਅੱਗੇ
ఫార్వార్డింగ్ లెటర్,ਫਾਰਵਰਡਿੰਗ ਪੱਤਰ
ఫౌండేషన్,ਬੁਨਿਆਦ
భిన్నం,ਭਾਗ
ఫ్రాంచైజ్,ਫਰੈਂਚਾਇਜ਼ੀ
మోసం,ਧੋਖਾਧੜੀ
ఉచితం,ਮੁਫਤ
ఫ్రీజ్,ਫ੍ਰੀਜ਼
సరుకు,ਭਾੜੇ
తరచుదనం,ਬਾਰੰਬਾਰਤਾ
ఇంధనం,ਬਾਲਣ
పూర్తి స్థాయిలో,ਪੂਰੇ ਪੈਮਾਨੇ
ఫంక్షన్,ਫੰਕਸ਼ਨ
ఫండ్,ਫੰਡ
ఫండమెంటలిజం,ਕੱਟੜਪੰਥੀ
ఫర్నిష్,ਸਜਾਏ
తరువాతి చర్య,ਅਗਲੀ ਕਾਰਵਾਈ
లాభదాయకమైన ఉపాధి,ਲਾਭਦਾਇਕ ਰੁਜ਼ਗਾਰ
లాభదాయకమైన వృత్తి,ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਕਿੱਤਾ
ప్రవేశ అనుమతి,ਗੇਟ ਪਾਸ
గెజిట్,ਗਜ਼ਟਡ
గెజిటెడ్ హాలిడే,ਗਜ਼ਟਿਡ ਛੁੱਟੀ
జనరల్,ਜਨਰਲ
సాధారణ పరిపాలన,ਆਮ ਪ੍ਰਸ਼ਾਸਨ
సాధారణ శరీరం,ਜਨਰਲ ਬਾਡੀ
సాధారణ ఎన్నికలు,ਆਮ ਚੋਣਾਂ
సాధారణ సమావేశం,ਜਨਰਲ ਮੀਟਿੰਗ
సాధారణ అభ్యాసం,ਆਮ ਅਭਿਆਸ
సాధారణ విధానం,ਆਮ ਪ੍ਰਕਿਰਿਆ
సాధారణ నియమం,ਆਮ ਨਿਯਮ
జనరల్ వార్డ్,ਜਨਰਲ ਵਾਰਡ
తరం,ਪੀੜ੍ਹੀ
మేధావి,ਪ੍ਰਤਿਭਾਵਾਨ
నిజమైన,ਸੱਚਾ
బహుమతి,ਤੋਹਫਾ
సారాంశం,ਗਿਸਟ
గ్లోబల్ టెండర్,ਗਲੋਬਲ ਟੈਂਡਰ
పదకోశం,ਸ਼ਬਦਾਵਲੀ
లక్ష్యం,ਟੀਚਾ
కిందికి వెళ్ళు,ਥੱਲੇ ਜਾਓ
గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్),ਸੁਨਹਿਰੀ ਹੈਂਡਸ਼ੇਕ (= ਸੁਨਹਿਰੀ ਪੈਰਾਸ਼ੂਟ)
మంచిది,ਚੰਗਾ
మంచి ప్రవర్తన,ਚੰਗਾ ਚਾਲ-ਚਲਣ
మంచి విశ్వాసం,ਚੰਗੇ ਵਿਸ਼ਵਾਸ
మంచి కార్యాలయాలు,ਚੰਗੇ ਦਫਤਰ
గుడ్విల్,ਸਦਭਾਵਨਾ
పరిపాలన,ਸ਼ਾਸਨ
పాలన,ਸ਼ਾਸਨ
ప్రభుత్వం,ਸਰਕਾਰ
భారత ప్రభుత్వం,ਭਾਰਤ ਸਰਕਾਰ
భారత ప్రభుత్వం,ਭਾਰਤ ਸਰਕਾਰ ਚਿੰਤਾ ਕਰਦਾ ਹੈ
భారత ప్రభుత్వం,ਭਾਰਤ ਸਰਕਾਰ ਦਾ ਕੰਮ
ప్రభుత్వ ప్రెస్,ਸਰਕਾਰ ਪ੍ਰੈਸ
ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు,ਸਰਕਾਰੀ ਨੌਕਰ ਨਿਯਮ ਕਰਦੇ ਹਨ
ప్రభుత్వ సేవ,ਸਰਕਾਰੀ ਸੇਵਾ
గ్రేడేషన్,ਗ੍ਰੇਡਿੰਗ
గ్రేడ్,ਗ੍ਰੇਡ
గ్రేడింగ్,ਗਰੇਡਿੰਗ
ఉన్నత విద్యావంతుడు,ਗ੍ਰੈਜੂਏਟ
గ్రాడ్యుయేట్ వేతనాలు,ਗ੍ਰੈਜੂਏਟਡ ਤਨਖਾਹ
గ్రాడ్యుయేట్ ట్రైనీ,ਗ੍ਰੈਜੂਏਟ ਟ੍ਰੇਨੀ
అంటుకట్టుట,ਭ੍ਰਿਸ਼ਟਾਚਾਰ
సంపూర్ణ మొత్తము,ਸਮੁੱਚੀ ਗਿਣਤੀ
గ్రాంట్,ਗ੍ਰਾਂਟ
గ్రాంట్-ఇన్-ఎయిడ్,ਗ੍ਰਾਂਟ-ਇਨ-ਏਡ
ద్రాక్ష,ਅੰਗੂਰ
గ్రాఫ్,ਗ੍ਰਾਫ
గ్రాఫాలజీ,ਗ੍ਰਾਥੋਲੋਜੀ
కృతజ్ఞత,ਸ਼ੁਕਰਗੁਜ਼ਾਰ
గ్రాట్యుటీ,ਭੇਂਟ
గ్రీన్ హ్యాండ్,ਹਰੇ ਹੱਥ
గ్రీటింగ్,ਨਮਸਕਾਰ
ఉపద్రవము,ਸ਼ਿਕਾਇਤ
భయంకరమైన,ਦੁਖਦਾਈ
స్థూల,ਕੁੱਲ
స్థూల మొత్తం,ਕੁੱਲ ਰਕਮ
స్థూల దుష్ప్రవర్తన,ਕੁੱਲ ਦੁਰਾਚਾਰ
స్థూల నిర్లక్ష్యం,ਘੋਰ ਲਾਪਰਵਾਹੀ
స్థూల లాభం,ਕੁੱਲ ਮੁਨਾਫ਼ਾ
స్థూల ఆదాయం,ਕੁੱਲ ਮਾਲੀਆ
స్థూల మొత్తం,ਕੁੱਲ ਕੁਲ
నేలలేనిది,ਬੇਬੁਨਿਆਦ
గ్రౌండ్ అద్దె,ਜ਼ਮੀਨ ਕਿਰਾਇਆ
మైదానాలు,ਆਧਾਰ
సమూహం,ਸਮੂਹ
సమూహం మరియు గ్రేడింగ్,ਗਰੁੱਪਿੰਗ ਅਤੇ ਗਰੇਡਿੰਗ
హామీ,ਗਾਰੰਟੀ
హామీ,ਗਰੰਟਰ
గార్డు,ਗਾਰਡ
గార్డు ఫైల్,ਗਾਰਡ ਫਾਈਲ
సంరక్షకుడు,ਸਰਪ੍ਰਸਤ
గెస్ట్ హౌస్,ਮਹਿਮਾਨ ਘਰ
గైడ్,ਗਾਈਡ
మార్గదర్శకాలు,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼
అపరాధం,ਦੋਸ਼ੀ
అలవాటు,ਆਦਤ
అలవాటు,ਆਦਤ
సగం హాలిడే,ਅੱਧ-ਛੁੱਟੀ
సగం పే,ਅੱਧਾ ਤਨਖਾਹ
హాల్,ਹਾਲ
హాల్ట్,ਰੁਕੋ
చెయ్యి,ਹੱਥ
హ్యాండ్‌బిల్,ਹੈਂਡਬਿਲ
హ్యాండ్‌బుక్,ਹੈਂਡਬੁੱਕ
హ్యాండిక్యాప్,ਅਪਾਹਜ
హ్యాండిల్,ਹੈਂਡਲ
