Marathi,Odiya
विस्तारित टप्पा नियम,ବର୍ଦ୍ଧିତ ପର୍ଯ୍ୟାୟ ନିୟମ |
विस्तारित बिंदू रूपांतरण,ବିସ୍ତାରିତ ପଏଣ୍ଟ ରୂପାନ୍ତର |
विस्तृत श्रेणी प्रसारण,ବିସ୍ତୃତ ପରିସର ପ୍ରସାରଣ |
वर्धित वास्तविक ओळ,ବର୍ଦ୍ଧିତ ପ୍ରକୃତ ରେଖା |
विस्तारित स्पेक्ट्रम,ବିସ୍ତାରିତ ସ୍ପେକ୍ଟ୍ରମ୍ |
रुंद तारा प्रणाली,ପ୍ରଶସ୍ତ ତାରକା ପ୍ରଣାଳୀ |
विस्तारक,ବିସ୍ତାରକ |
"विस्तारणे, विस्तारणे, विस्तारणे, विस्तारणे, पसरवणे","ବିସ୍ତାର, ବିସ୍ତାର, ବିସ୍ତାର, ବିସ୍ତାର, ବିସ୍ତାର |"
"एक्स्टेंशन कॉर्ड, एक्स्टेंशन कॉर्ड","ଏକ୍ସଟେନ୍ସନ୍ କର୍ଡ, ଏକ୍ସଟେନ୍ସନ୍ କର୍ଡ |"
विस्तार प्रभाव,ବିସ୍ତାର ପ୍ରଭାବ
व्याप्ती,ପରିସର
कला तपशील,କଳାର ବିବରଣୀ
विस्तार रेखा,ବିସ୍ତୃତ ରେଖା
दूर श्रावी लाउडस्पीकर,ଦୂର ଶ୍ରାବୀ ଲାଉଡ ସ୍ପିକର |
विस्तार मास्ट,ସମ୍ପ୍ରସାରଣ ମାଷ୍ଟ
विस्तार लहर,ବିସ୍ତାର ତରଙ୍ଗ |
विस्तृत वातावरणीय पर्जन्यमान,ବିସ୍ତୃତ ବାୟୁମଣ୍ଡଳୀୟ ବୃଷ୍ଟିପାତ |
विस्तृत बँड प्रणाली,ପ୍ରଶସ୍ତ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |
"विस्तारात्मक गुणधर्म, परिमाणवाचक गुणधर्म, परिमाणवाचक गुणधर्म","ସମ୍ପ୍ରସାରଣ ଗୁଣ, ପରିମାଣିକ ଗୁଣ, ପରିମାଣିକ ଗୁଣ |"
"रुंद शॉवर, oj शॉवर","ପ୍ରଶସ୍ତ ସାୱାର, ଓଜ ସାୱାର |"
"लांबी, भिंग, विस्तारमापक","ଲମ୍ବ, ମ୍ୟାଗ୍ନିଫାୟର୍, ଏକ୍ସଟେନ୍ସୋମିଟର |"
प्रसारक,ପ୍ରସାରଣକାରୀ
"विस्तार, श्रेणी","ପରିମାଣ, ପରିସର"
बाह्य ग्रह,ବାହ୍ୟ ଗ୍ରହ
बाह्य शंकूचे अपवर्तन,ବାହ୍ୟ କୋଣ ପ୍ରତିଫଳନ |
बाह्य रूपांतरण,ବାହ୍ୟ ରୂପାନ୍ତର
बाह्य शक्ती जोडी,ବାହ୍ୟ ଶକ୍ତି ଯୁଗଳ |
बाह्य अंतर,ବାହ୍ୟ ଦୂରତା |
बाह्य क्षेत्र,ବାହ୍ୟ ଜୋନ୍
बाह्य शक्ती जोडी,ବାହ୍ୟ ଶକ୍ତି ଯୁଗଳ |
बाह्य प्रभाव बाह्य प्रभाव,ବାହ୍ୟ ପ୍ରଭାବ ବାହ୍ୟ ପ୍ରଭାବ
बाह्य सूचक,ବାହ୍ୟ ସୂଚକ
बाह्य दडपशाही,ବାହ୍ୟ ଦମନ
बाह्य रोटेशनल गती,ବାହ୍ୟ ଘୂର୍ଣ୍ଣନ ଗତି
बाह्य लोब,ବାହ୍ୟ ଲୋବ |
बाह्य विकिरण,ବାହ୍ୟ ବିକିରଣ
बाह्य लहरी कार्य,ବାହ୍ୟ ତରଙ୍ଗ କାର୍ଯ୍ୟ
बाह्य कार्य,ବାହ୍ୟ କାର୍ଯ୍ୟ
"बाह्यरित्या पूरक, बाह्यरित्या प्रतिवाद","ବାହ୍ୟ ସଂପନ୍ନ, ବାହ୍ୟ ପ୍ରତିକୂଳ |"
बाहेरून विभाजित,ବାହ୍ୟ ବିଭାଜିତ |
बाहेरून गरम केलेला चाप,ବାହ୍ୟ ଗରମ ଆର୍କ |
विलुप्त नैसर्गिक विघटन,ବିଲୁପ୍ତ ପ୍ରାକୃତିକ ବିଚ୍ଛିନ୍ନତା |
"नामशेष, उच्चाटन","ବିଲୁପ୍ତ, ବିନାଶ"
"विलोपन गुणांक, विलोपन गुणांक","ବିଲୁପ୍ତ କୋଏଫିସିଣ୍ଟେଣ୍ଟ, ବିଲୁପ୍ତ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |"
विलुप्त होण्याची क्षमता,ବିଲୁପ୍ତ ହେବାର ସମ୍ଭାବନା |
डिस्चार्ज व्होल्टेज,ଡିସଚାର୍ଜ ଭୋଲଟେଜ୍
"व्होल्टमीटर, विलुप्त मापक","ଭୋଲ୍ଟମିଟର, ବିଲୁପ୍ତ"
अतिरिक्त अर्धा मजला,ଅତିରିକ୍ତ ଅଧା ମହଲା |
खूप उच्च क्षमता,ବହୁତ ଉଚ୍ଚ ସମ୍ଭାବନା |
नॉन-रेखीय बिंदू,ଅଣ-ରେଖା ବିନ୍ଦୁ |
"अलौकिक उत्पत्ति, अलौकिक उत्पत्ती","ଅତିରିକ୍ତ ଉତ୍ପତ୍ତି, ଅତିରିକ୍ତ ଉତ୍ପତ୍ତି |"
बाह्य शुल्क,ବାହ୍ୟ ଚାର୍ଜ
बाह्य प्रवाह,ବାହ୍ୟ କରେଣ୍ଟ
बाह्य शक्ती,ବାହ୍ୟ ଶକ୍ତି
बाह्य आवाज,ବାହ୍ୟ ଶବ୍ଦ
अतिरिक्त परमाणु इलेक्ट्रॉन,ଅତିରିକ୍ତ ଆଣବିକ ଇଲେକ୍ଟ୍ରନ୍ |
अतिरिक्त केंद्रक,ଅତିରିକ୍ତ ନ୍ୟୁକ୍ଲିୟସ୍ |
बाह्य रचना,ଅତିରିକ୍ତ ପରମାଣୁ ଗଠନ
"असामान्य, विलक्षण","ଅସାଧାରଣ, ଅସାଧାରଣ"
अपवादात्मक शब्दलेखन,ଅସାଧାରଣ ବନାନ |
विलक्षण तुळई,ଅସାଧାରଣ ବିମ୍ |
विलक्षण लहर,ଅସାଧାରଣ ତରଙ୍ଗ |
ग्रहांची जागा,ଗ୍ରହ ସ୍ଥାନ |
एक्सट्रापोलेटेड मूल्य,ଅତିରିକ୍ତ ମୂଲ୍ୟ
"आउटगोइंग, आउटगोइंग",ବାହାରକୁ ଯାଉଥିବା
बहिर्वाह अंत्यबिंदू,ଆଉଟଫ୍ଲୋ ଏଣ୍ଡପଏଣ୍ଟ |
"एक्सट्रुडेड रेंज, एक्सट्रुडेड रेंज","ଏକ୍ସଟ୍ରୁଡ୍ ରେଞ୍ଜ, ଏକ୍ସଟ୍ରୁଡ୍ ରେଞ୍ଜ |"
एक्सट्रापोलेशन,ବହିଷ୍କାର
एक्सट्रापोलेशन अंतर,ଅତିରିକ୍ତ ଦୂରତା |
एक्सट्रापोलेशन आयनीकरण कक्ष,ଏକ୍ସଟ୍ରାପୋଲେସନ୍ ଆୟନାଇଜେସନ୍ ଚାମ୍ବର |
अपवर्जन ऑपरेटर,ବହିଷ୍କାର ଅପରେଟର
एक्सट्रापोलेशन तंत्र,ଅତିରିକ୍ତ କ techni ଶଳ |
"पार्थिवतार, भूमेतर","ପାର୍ଥିବତର, ଭୁମେଟର |"
अलौकिक पदार्थ,ଅତିରିକ୍ତ ବସ୍ତୁ
अत्यंत समतोल रेखा,ଅତ୍ୟଧିକ ସନ୍ତୁଳନ ରେଖା |
अत्यंत सिंगल पार्टिकल शेल मॉडेल,ଅତ୍ୟଧିକ ଏକକ କଣିକା ସେଲ ମଡେଲ୍ |
शिखर मूल्य,ଶିଖର ମୂଲ୍ୟ
बाह्य,ବାହ୍ୟ
बाह्य बेस प्रतिकार,ବାହ୍ୟ ଆଧାର ପ୍ରତିରୋଧ |
"बाह्य चालकता, बाह्य चालकता","ଅତିରିକ୍ତ କଣ୍ଡକ୍ଟିଭିଟି, ଏକ୍ସୋଜେନସ୍ କଣ୍ଡକ୍ଟିଭିଟି |"
बाह्य नियंत्रण,ବାହ୍ୟ ନିୟନ୍ତ୍ରଣ
"बाह्य घटक, बाह्य घटक","ବାହ୍ୟ କାରକ, ବାହ୍ୟ କାରକ |"
बाह्य मालमत्ता,ବାହ୍ୟ ସମ୍ପତ୍ତି
अभेद्य सेमीकंडक्टर,ଅପ୍ରାକୃତିକ ସେମିକଣ୍ଡକ୍ଟର |
"डोळा, डोळा","ଆଖି, ଆଖି"
उप डोळा,ଉପ ଆଖି |
अभिनेत्री लेन्स,ଅଭିନେତ୍ରୀ ଲେନ୍ସ |
डोळा अंतर,ଆଖି ଦୂରତା |
आयपीस,ଚକ୍ଷୁ
"ऑप्थाल्मिक स्केल, ऑप्थाल्मिक स्केल","ଚକ୍ଷୁ ସ୍କେଲ, ଚକ୍ଷୁ ସ୍କେଲ |"
डोळा स्केल,ଆଖି ମାପ
अक्षया,akshaika
F meson,F meson
"F-केंद्र, रंग-केंद्र","F- କେନ୍ଦ୍ର, ରଙ୍ଗ-କେନ୍ଦ୍ର |"
"एफ-लेयर, एफ-लेयर","F- ସ୍ତର, F- ସ୍ତର |"
एफएम (फ्रिक्वेंसी मॉड्युलेशन) अल्टिमीटर,fm (ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ୍) ଉଚ୍ଚତା |
एफएम (फ्रिक्वेंसी मॉड्युलेशन) डिटेक्टर,fm (ଫ୍ରିକ୍ୱେନ୍ସି ମୋଡ୍ୟୁଲେସନ୍) ଡିଟେକ୍ଟର |
"एफएम रेडिओ अल्टिमीटर, भूप्रदेश सूचक","fm ରେଡିଓ ଉଚ୍ଚତା, ଭୂମି ସୂଚକ |"
f-क्रमांक,f- ସଂଖ୍ୟା
F-मूल्य,F- ମୂଲ୍ୟ
FDS नियम,FDS ନିୟମ |
एफ-आयनोस्फीअर थर,F-ionosphere ସ୍ତର |
F2 - ionosphere स्तर,F2 - ଆୟନୋସାଇଫର୍ ସ୍ତର |
फॅब्रिकेशन प्लांट,ଫ୍ୟାବ୍ରିକେସନ୍ ପ୍ଲାଣ୍ଟ |
"चेहरा, बाजू, समोर, चेहरा, चेहरा, चेहरा","ମୁହଁ, ପାର୍ଶ୍ୱ, ଆଗ, ମୁହଁ, ମୁହଁ, ମୁହଁ |"
फळी केंद्रीत,ଫଳକ କେନ୍ଦ୍ରିତ |
चेहरा-केंद्रित घन,ମୁଖ-କେନ୍ଦ୍ରିତ କ୍ୟୁବ୍ |
चेहरा-केंद्रित घन धातू,ମୁଖ-କେନ୍ଦ୍ରିତ ଘନ ଧାତୁ |
चेहरा कर्ण,ଚେହେରା ତ୍ରିକୋଣୀୟ |
फेकनर अपूर्णांक,ଫେକନର୍ ଭଗ୍ନାଂଶ |
"फॅकॉम, कलातुल","ଫାସମ୍, କାଲାଟୁଲ୍ |"
प्रतिकृती,ପ୍ରତିକୃତି
प्रतिकृती चार्ट,ନକଲ ଚାର୍ଟ
प्रतिकृती रेकॉर्डर,ନକଲ ରେକର୍ଡର୍
प्रतिकृती संप्रेषण,ନକଲ ଯୋଗାଯୋଗ |
"घटक, घटक, घटक, खंड, घटक, गुणक","ଫ୍ୟାକ୍ଟର୍, ଫ୍ୟାକ୍ଟର୍, ଫ୍ୟାକ୍ଟର୍, କ୍ଲଜ୍, ଫ୍ୟାକ୍ଟର୍, ଗୁଣକର୍ତ୍ତା |"
गती घटक,ଗତି କାରକ |
सुरक्षा घटक,ସୁରକ୍ଷା କାରକ |
विद्युत,ବ electrical ଦୁତିକ
क्रोमोस्फेरिक इलेक्ट्रोडायनामिक्स,କ୍ରୋମୋସଫେରିକ୍ ଇଲେକ୍ଟ୍ରୋଡାଇନାମିକ୍ସ |
तीक्ष्ण करणे,ତୀକ୍ଷ୍ଣ
कमतरता,ଲାକୁନା
बाह्यत्वचा,ଏପିଡର୍ମିସ୍ |
क्षीणन,ଆଘାତ
डिन्युडेशन कॉम्प्लेक्स,denudation ଜଟିଳ |
फॅरेनहाइट तापमान,ଫାରେନ୍ହାଇଟ୍ ତାପମାତ୍ରା |
दोष संरक्षण नियंत्रण,ତ୍ରୁଟି ସୁରକ୍ଷା ନିୟନ୍ତ୍ରଣ |
"अपयश, अपयश","ବିଫଳତା, ବିଫଳତା |"
मंद प्रकाश,ଅଳ୍ପ ଆଲୋକ
गोरी,ମେଳା
फेअरचाइल्ड फ्लाइट विश्लेषक,ଫେୟାରଚିଲ୍ଡ ଫ୍ଲାଇଟ୍ ଆନାଲିଜର୍ |
"ट्रॅक्शन ग्रासी, फेअरिंग","ଟ୍ରାକ୍ସନ୍ ଗ୍ରାସୀ, ମେଳା |"
अचूक रेकॉर्ड,ପ୍ରକୃତ ରେକର୍ଡ |
Tadup पुनरुत्पादन,ଟଡଅପ୍ ପୁନ oduc ପ୍ରକାଶନ |
रेक्सेटिव्ह कलम,recessive ଧାରା |
संभाव्य घट,ସମ୍ଭାବ୍ୟ ଡ୍ରପ୍ |
"पतन कालावधी, पतन कालावधी","ପତନ ଅବଧି, ପତନ ଅବଧି |"
कोसळणे,ଭୁଶୁଡ଼ିବା |
भ्रम,ଭ୍ରାନ୍ତି |
फेड पॉइंट पद्धत,ଫେଡ୍ ପଏଣ୍ଟ ପଦ୍ଧତି |
फाथी कंद स्निग्धता पद्धत,ଫାଥୀ ଟ୍ୟୁବର୍ ଭିସ୍କୋସିଟି ପଦ୍ଧତି |
पाई बॉल व्हिस्कोमीटर,ପାଇ ବଲ୍ ଭିସ୍କୋମିଟର |
सदोष वाकलेला,ତ୍ରୁଟିଯୁକ୍ତ
खोटे प्रतिध्वनी,ମିଥ୍ୟା ଇକୋ |
"आभासी समतोल, आभासी समतोल","ଭର୍ଚୁଆଲ୍ ସନ୍ତୁଳନ, ଭର୍ଚୁଆଲ୍ ସନ୍ତୁଳନ |"
आभासी क्षितीज,ଭର୍ଚୁଆଲ୍ ରାଶି
वैशिष्ट्यपूर्ण एकूण,ବ total ଶିଷ୍ଟ୍ୟ ସମୁଦାୟ
पंख अँटेना,ପଶୁ ଆଣ୍ଟେନା |
पंख तुळई,ପଶୁ ବିମ୍ |
पंख बीकन,ପଶୁ ବିକନ |
फॅन टॉप रेडिएटर,ଫ୍ୟାନ୍ ଟପ୍ ରେଡିଏଟର |
इनपुट,ଇନପୁଟ୍
इनपुट सर्किट,ଇନପୁଟ୍ ସର୍କିଟ୍ |
अंक क्रमांक,ସଂଖ୍ୟା ସଂଖ୍ୟା
आउटपुट सर्किट,ଆଉଟପୁଟ୍ ସର୍କିଟ୍
विंग बीम अँटेना,ୱିଙ୍ଗ୍ ବିମ୍ ଆଣ୍ଟେନା |
कॉर्क स्क्रू,କର୍କ ସ୍କ୍ରୁ |
दुर्गम क्षेत्र,ଦୁର୍ଗମ ଅଞ୍ଚଳ |
दूर इन्फ्रारेड,ଦୂର ଇନଫ୍ରାଡ୍ |
दूर इन्फ्रारेड प्रमुख,ଦୂର ଇନଫ୍ରାଡ୍ ମେଜର |
दूर बिंदू,ଦୂର-ବିନ୍ଦୁ |
फ्रॉनहोफर प्रदेश,Fraunhofer ଅଞ୍ଚଳ |
दूर अतिनील,ବହୁତ ଅଲ୍ଟ୍ରାଟୋଇଲେଟ୍ |
दूरस्थपणे असंबद्ध सिग्नल,ଦୂରରୁ ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
फराड (युनिट),ଫାରାଦ (ଏକକ)
फॅराडे (युनिट),ଫାରାଡେ (ୟୁନିଟ୍)
फॅराडे पिंजरा,ଫାରାଡେ କେଜ୍ |
फॅराडेचा गडद प्रदेश,ଫାରାଡେ ଅନ୍ଧକାର ଅଞ୍ଚଳ |
फॅरेडे मंडळ,ଫାରାଡେ ସର୍କଲ୍ |
फॅरेडेचा प्रभाव,ଫାରାଡେଙ୍କ ପ୍ରଭାବ |
