Gujarati,Telugu
વાતચીત,సంభాషణ
વાર્તાલાપને લગતું,సంభాషణ
વાર્તાલાપનું બીજગણિત ભાષા,సంభాషణ బీజగణిత భాష
સંવાદિતા સંકલનકર્તા,సంభాషణ కంపైలర్
સંવાદિતા -ગણતરી,సంభాషణ కంప్యూటింగ్
સંવાદિતા ભાષા,సంభాషణ భాష
વાર્તાલાપની સ્થિતિ,సంభాషణ మోడ్
સંવાદિતા પદ્ધતિ,సంభాషణ వ్యవస్థ
પરિવર્તનીય,సంభాషణ టెర్మినల్
વાર્તાલાપ સમય,సంభాషణ సమయం భాగస్వామ్యం
રૂપાંતર,మార్పిడి
રૂપાંતર ખર્ચ,మార్పిడి ఖర్చు
રૂપાંતર ઉપકરણ,మార్పిడి పరికరం
રૂપાંતર મોડ,మార్పిడి మోడ్
પ્રત્યારોપણ,మార్పిడి దినచర్య
રૂપાંતર કરવું,మార్చండి
એકત્રીકરણ કરનાર,కన్వర్టర్
બહિર્ચાર્ય કાર્યક્રમ,కుంభాకార ప్రోగ్రామింగ్
સંકલન મેમરી,కోఆర్డినేట్ చిరునామా మెమరీ
સંકલિત આધાર,డేటాను సమన్వయం చేయండి
ભૂમિતિ ભાષા,జ్యామితి భాష సమన్వయం
સંકલન ગ્રાફિક્સ,గ్రాఫిక్స్ సమన్వయం
સંકલન નેટવર્ક,సమన్వయ నెట్‌వర్క్
સંકલન ધોરણ,సమన్వయ సమయ స్కేల్
નકલ,కాపీ
દોરીહીન,కార్డ్‌లెస్ ప్లగ్
સંદિગ્ધ પદ્ધતિ,కార్డోనియర్ వ్యవస్థ
કેન્દ્રસ્થ,కోర్
હાર્દિક,కోర్ డంప్
કેન્દ્ર છબી,కోర్ చిత్రం
મૂળ છબી ગ્રંથાલય,కోర్ ఇమేజ్ లైబ్రరీ
હડપૂલ,కోర్ మెమరీ
કેન્દ્ર,కోర్ నెట్‌వర్క్
નિવાસી,సహ-నివాస
મૂળ સંગ્રહ,కోర్ నిల్వ
મૂળ પદ્ધતિ,కోర్ సిస్టమ్
સહ-રૂટિન,సహ-రూటిన్
સાચી અને નકલ,సరైనది మరియు కాపీ
સુધારણા,ఫీచర్ సరిదిద్దడం
સુધારણા,దిద్దుబాటు
સુધારાની માહિતી,దిద్దుబాటు సమాచారం
સુધારાત્મક જાળવણી,దిద్దుబాటు నిర్వహణ
સુધારાત્મક જાળવણી સમય,దిద్దుబాటు నిర్వహణ సమయం
પડતર,వ్యయ విశ్లేషణ
ખર્ચ-કેન્દ્ર,ఖర్చు-కేంద్రం అకౌంటింగ్
ગણતરી,కౌంట్
કાઉન્ટર,కౌంటర్
પ્રતિ -અટકાયત,కౌంటర్ ఇన్హిబిట్
ગણતરી-કી-ડેટા ઉપકરણ,కౌంట్-కీ-డేటా పరికరం
દેશનો કોડ,దేశం కోడ్
નિર્ણાયક પાથ પદ્ધતિ,క్లిష్టమైన మార్గం పద్ధతి
ક્રોસ -બાર -સ્વીચ,క్రాస్ బార్ స్విచ్
ક્રોધાવેશ,క్రాస్ బార్ సిస్టమ్
ક્રોસ ચેક,మరొక్కసారి పరిశీలించు
Crossાળ,క్రాస్ కంపైలర్
ડોમેન સંચાર,క్రాస్ డొమైన్ కమ్యూనికేషన్
અગ્નિશામક આગ,క్రాస్ ఫైర్
મોડું,క్రాస్ ఫుట్
Footલટ પગ પરીક્ષણ,క్రాస్ ఫుటింగ్ పరీక్ష
ક્રોસ પોઇન્ટ એરે,క్రాస్ పాయింట్ అర్రే
Sectionલ -વિભાગીય પરીક્ષણ,క్రాస్ సెక్షనల్ పరీక్ష
એરેનો પારો -વિભાગ,శ్రేణి యొక్క క్రాస్ సెక్షన్
Crossલ,క్రాస్ సాఫ్ట్‌వేర్
ક્રોસ સુબેરિયા લિંક,క్రాస్ సబ్‌రియా లింక్
આતુરતા,క్రాస్ టాక్
Crossંચે ચાલતી ટ્રેકિંગ,క్రాస్ ట్రాకింగ్
ભીડિયું,రద్దీ
સાંકડી,క్రయోజెనిక్స్
ક્રાયોજેનિક સંગ્રહ,క్రయోజెనిక్ నిల్వ
ક્રાયોજેનિક ભંડાર,క్రయోజెనిక్ స్టోర్
સાંકડો,క్రియోస్టాట్
ચિત્ત,క్రియోట్రాన్
ગુપ્તચર,క్రిప్టోగ్రాఫిక్
ગુપ્ત અલ્ગોરિધમનો,క్రిప్టోగ్రాఫిక్ అల్గోరిథం
ભંડાર,క్రిప్టోగ్రఫీ
સંચિત સૂચિ,సంచిత సూచిక
ચલાનું પ્રતીક,కరెన్సీ చిహ్నం
વર્તમાન બીમ સ્થિતિ,ప్రస్తుత బీమ్ స్థానం
વર્તમાન જોડાણ જૂથ,ప్రస్తుత కనెక్ట్ సమూహం
વર્તમાન પે generationી,ప్రస్తుత తరం
વર્તમાન સૂચના  નોંધણી કરવી,ప్రస్తుత సూచన  రిజిస్టర్
વર્તમાન રેખા  નિર્દેશક,ప్రస్తుత లైన్  పాయింటర్
વર્તમાન લૂપ (=  વર્તમાન એન્ટિનોડ),ప్రస్తుత లూప్ (=  ప్రస్తుత యాంటినోడ్)
વર્તમાન મોડ તર્ક,ప్రస్తుత మోడ్ లాజిక్
વર્તમાન રેકોર્ડ,ప్రస్తుత రికార్డు
શબ,కర్సర్
કરશાર નિયંત્રણ કી,కర్సర్ కంట్రోల్ కీ
પડઘો,కర్టేట్
વળાંક અનુયાયી,కర్వ్ అనుచరుడు
ગલાગ,కుషన్
ગ્રાહક પ્રવેશ ક્ષેત્ર,కస్టమర్ యాక్సెస్ ప్రాంతం
ગ્રાહક માહિતી નિયંત્રણ પદ્ધતિ,కస్టమర్ ఇన్ఫర్మేషన్ కంట్రోల్ సిస్టమ్
ગ્રાહક જગ્યા,కస్టమర్ ప్రాంగణ పరికరాలు
