Assamese,Bengali
"ইলেক্ট্ৰ&#39;-ভিজুৱেল গাড়ী ইফেক্ট, ইলেক্ট্ৰ&#39;-অপ্টিকেল গাড়ী ইফেক্ট","ইলেক্ট্রো-ভিজ্যুয়াল কার ইফেক্ট, ইলেক্ট্রো-অপটিক্যাল কার ইফেক্ট"
ইলেক্ট্ৰ&#39;-অপ্টিক্স,ইলেক্ট্রো-অপটিক্স
ইলেক্ট্ৰ&#39; একাউষ্টিক,ইলেক্ট্রো অ্যাকোস্টিক
বৈদ্যুতিক বিশ্লেষণ,বৈদ্যুতিক বিশ্লেষণ
বিদ্যুৎতাপীয় প্ৰভাৱ,ইলেক্ট্রোথার্মাল প্রভাব
ইলেক্ট্ৰ&#39;-কেপিলাৰী,ইলেক্ট্রো-কৈশিক
ইলেক্ট্ৰ&#39;-কেপিলাৰী লাইন,ইলেক্ট্রো-ক্যাপিলারি লাইন
বৈদ্যুতিক কেপিলাৰী ভৰ,বৈদ্যুতিক কৈশিক ভর
"ইলেক্ট্ৰ&#39;কাৰ্ডিঅ&#39;গ্ৰাম, ইলেক্ট্ৰ&#39;কাৰ্ডিঅ&#39;গ্ৰাম","ইলেক্ট্রোকার্ডিওগ্রাম, ইলেক্ট্রোকার্ডিওগ্রাম"
ইলেক্ট্ৰ&#39;কাৰ্ডিঅ&#39;গ্ৰাম,ইলেক্ট্রোকার্ডিওগ্রাম
ইলেক্ট্ৰ&#39;কেমিকেল কেপাচিটৰ,ইলেক্ট্রোকেমিক্যাল ক্যাপাসিটর
ইলেক্ট্ৰ&#39;কেমিকেল সমতুল্য,ইলেক্ট্রোকেমিক্যাল সমতুল্য
বিদ্যুৎ ৰাসায়নিক বিভৱ,ইলেক্ট্রোকেমিক্যাল সম্ভাবনা
বিদ্যুৎ ৰাসায়নিক ধৰ্ম,ইলেক্ট্রোকেমিক্যাল বৈশিষ্ট্য
"বৈদ্যুতিক ক্ৰ’ন’গ্ৰাফ, বৈদ্যুতিক ক্ৰ’ন’গ্ৰাফ","বৈদ্যুতিক ক্রোনোগ্রাফ, বৈদ্যুতিক ক্রোনোগ্রাফ"
ইলেক্ট্ৰ&#39;ক&#39;অৰ্ডিনেট&#39;গ্ৰাফ,ইলেক্ট্রোকোঅর্ডিনেটটোগ্রাফ
ইলেক্ট্ৰ&#39;ড,ইলেক্ট্রোড
ইলেক্ট্ৰ&#39;ড সক্ৰিয় পৃষ্ঠা,ইলেক্ট্রোড সক্রিয় পৃষ্ঠা
ইলেক্ট্ৰ&#39;ডৰ অনুপ্ৰৱেশ,ইলেক্ট্রোড অনুপ্রবেশ
ইলেক্ট্ৰ&#39;ডৰ বৈশিষ্ট্য,ইলেকট্রোড বৈশিষ্ট্য
ইলেক্ট্ৰ&#39;ড পৰিবাহীতা,ইলেক্ট্রোড পরিবাহিতা
ইলেক্ট্ৰ&#39;ড কনফিগাৰেচন,ইলেক্ট্রোড কনফিগারেশন
ইলেক্ট্ৰ&#39;ড কাৰেণ্ট,ইলেক্ট্রোড বর্তমান
"ইলেক্ট্ৰ&#39;ড ড্ৰপ, ইলেক্ট্ৰ&#39;ড ড্ৰপ","ইলেক্ট্রোড ড্রপ, ইলেক্ট্রোড ড্রপ"
ইলেক্ট্ৰ&#39;ডৰ ফাঁক,ইলেক্ট্রোড ফাঁক
ইলেক্ট্ৰ&#39;ড ফ্ৰেম,ইলেক্ট্রোড ফ্রেম
ইলেক্ট্ৰ&#39;ড বিভৱ,ইলেক্ট্রোড সম্ভাব্য
ইলেক্ট্ৰ&#39;ড বিকিৰণ,ইলেক্ট্রোড বিকিরণ
ইলেক্ট্ৰ&#39;ড বিক্ৰিয়াশীলতা,ইলেক্ট্রোড বিক্রিয়া
ইলেক্ট্ৰ&#39;ড ৰেজিষ্টেন্স,ইলেক্ট্রোড প্রতিরোধের
ইলেক্ট্ৰ&#39;ডৰ ফাঁক,ইলেক্ট্রোড ফাঁক
ইলেক্ট্ৰ&#39;ড হোল্ডাৰ,ইলেক্ট্রোড ধারক
ইলেক্ট্ৰ&#39;ড পাত্ৰ,ইলেক্ট্রোড ধারক
ইলেক্ট্ৰ&#39;ড ভল্টেজ,ইলেক্ট্রোড ভোল্টেজ
ইলেক্ট্ৰ&#39;ড কাৰেণ্ট গড় সময়,ইলেক্ট্রোড বর্তমান গড় সময়
ইলেক্ট্ৰ&#39;ডবিহীন বিসৰ্জন,ইলেক্ট্রোডহীন নিমজ্জন
ইলেক্ট্ৰ&#39;ডবিহীন লেম্প,ইলেক্ট্রোডহীন বাতি
"ইলেক্ট্ৰ&#39;ডবিহীন নলী, স্পাৰ্কিং ফাঁক নলী","ইলেক্ট্রোডলেস টিউব, স্পার্কিং গ্যাপ টিউব"
"ইলেক্ট্ৰ’মেগনেট’মিটাৰ, ইলেক্ট্ৰ’ডেনছ’গ্ৰাফ","ইলেক্ট্রোম্যাগনেটোমিটার, ইলেক্ট্রোডেনসোগ্রাফ"
ইলেক্ট্ৰ&#39;ডাইনেমিক লাউডস্পীকাৰ,ইলেক্ট্রোডাইনামিক লাউডস্পীকার
ইলেক্ট্ৰ&#39;ডাইনেমিক বিভৱ,ইলেক্ট্রোডাইনামিক সম্ভাবনা
ইলেক্ট্ৰ&#39;ডাইনেমিক্স,তড়িৎগতিবিদ্যা
"ইলেক্ট্ৰ’ডাইনেমোমিটাৰ, ইলেক্ট্ৰ’ডাইনেমোমিটাৰ","electrodynamometer, electrodynamometer"
"ইলেক্ট্ৰ&#39;ফিজিঅ&#39;গ্ৰাফী, ইলেক্ট্ৰ&#39;এনচেফেলোগ্ৰাম","ইলেক্ট্রোফিজিওগ্রাফি, ইলেক্ট্রোএনসেফালোগ্রাম"
"বিদ্যুৎ বিবাৰ্ণী, ইলেক্ট্ৰ’ ফ্ল’ৰ","বিদ্যুৎ বিবর্নি, ইলেক্ট্রো ফ্লোর"
"বৈদ্যুতিক চুলা, বৈদ্যুতিক চুলা","বৈদ্যুতিক চুল্লি, বৈদ্যুতিক চুল্লি"
বৈদ্যুতিক ৰেকৰ্ড,বৈদ্যুতিক রেকর্ড
বৈদ্যুতিক ৰেকৰ্ডাৰ,বৈদ্যুতিক রেকর্ডার
ইলেক্ট্ৰ&#39;গ্ৰাফ প্ৰিন্টিং প্ৰেছ,ইলেক্ট্রোগ্রাফ প্রিন্টিং প্রেস
বৈদ্যুতিক ৰেকৰ্ডিং,বৈদ্যুতিক রেকর্ডিং
"বৈদ্যুতিক প্ৰবাহ, ইলেক্ট্ৰজেট","বৈদ্যুতিক প্রবাহ, ইলেক্ট্রোজেট"
ইলেক্ট্ৰ&#39;ডাইনেমিক ইফেক্ট,ইলেক্ট্রোডাইনামিক প্রভাব
ইলেক্ট্ৰ&#39;ডাইনেমিক গতিবেগ,ইলেক্ট্রোডাইনামিক ভরবেগ
ইলেক্ট্ৰ&#39;ডাইনেমিক পৰিঘটনা,ইলেক্ট্রোডাইনামিক ঘটনা
ইলেক্ট্ৰ&#39;ডাইনেমিক বিভৱ,ইলেক্ট্রোডাইনামিক সম্ভাবনা
ইলেক্ট্ৰ&#39;ডাইনেমিক্স,তড়িৎগতিবিদ্যা
ইলেক্ট্ৰ&#39;কাইনেট&#39;গ্ৰাফ,ইলেক্ট্রোকিনেটোগ্রাফ
"বিদ্যুৎবিহীন নিক্ষেপ, ৰাসায়নিক নিক্ষেপ","ইলেক্ট্রোলেস ডিপোজিশন, রাসায়নিক জমা"
শক্তিহীন প্ৰক্ৰিয়া,শক্তিহীন প্রক্রিয়া
ইলেক্ট্ৰ&#39;লাইছিছ,তড়িৎ বিশ্লেষণ
ইলেক্ট্ৰ&#39;লাইটিক,ইলেক্ট্রোলাইটিক
ইলেক্ট্ৰ&#39;লাইটিক,ইলেক্ট্রোলাইটিক
ইলেক্ট্ৰ&#39;লাইটিক বিশ্লেষক,ইলেক্ট্রোলাইটিক বিশ্লেষক
ইলেক্ট্ৰ&#39;লাইছিছ স্থান,ইলেক্ট্রোলাইসিস সাইট
ইলেক্ট্ৰ&#39;লাইটিক ব্ৰেকাৰ,ইলেক্ট্রোলাইটিক ব্রেকার
ইলেক্ট্ৰ&#39;লাইটিক কোষ,ইলেক্ট্রোলাইটিক কোষ
ইলেক্ট্ৰ&#39;লাইটিক কেপাচিটৰ,তড়িৎ - ধারক
ইলেক্ট্ৰ&#39;লাইটিক পৰিবাহীতা,ইলেক্ট্রোলাইটিক পরিবাহিতা
ইলেক্ট্ৰ&#39;লাইটিক পৰিবাহীতা,ইলেক্ট্রোলাইটিক পরিবাহিতা
ইলেক্ট্ৰ&#39;লাইটিক ডিটেক্টৰ,ইলেক্ট্রোলাইটিক আবিষ্কারক
ইলেক্ট্ৰ&#39;লাইটিক ডিচ&#39;চিয়েচন,ইলেক্ট্রোলাইটিক বিচ্ছিন্নতা
ইলেক্ট্ৰ&#39;লাইটিক ফিল্ম,ইলেক্ট্রোলাইটিক ফিল্ম
ইলেক্ট্ৰ&#39;লাইটিক গতিশীলতা,ইলেক্ট্রোলাইটিক গতিশীলতা
ইলেক্ট্ৰ&#39;লাইটিক বিভাজন,ইলেক্ট্রোলাইটিক বিভাগ
ইলেক্ট্ৰ&#39;লাইটিক ৰেক্টিফায়াৰ,ইলেক্ট্রোলাইটিক সংশোধনকারী
ইলেক্ট্ৰ&#39;লাইটিক পৃথকীকৰণ,ইলেক্ট্রোলাইটিক বিচ্ছেদ
ইলেক্ট্ৰ&#39;লাইটিক চুইচ,ইলেক্ট্রোলাইটিক সুইচ
ইলেক্ট্ৰ&#39;লাইটিক টেংক,ইলেক্ট্রোলাইটিক ট্যাঙ্ক
