Punjabi,Bengali
"ਫੇਰੋ-ਰੇਜ਼ੋਨੈਂਟ ਸਰਕਟ, ਆਇਰਨ-ਰਜ਼ੋਨੈਂਟ ਸਰਕਟ","ফেরো-অনুনাদিত সার্কিট, লোহা-অনুনাদিত সার্কিট"
"ferrostatic ਦਬਾਅ, ferrostatic nipid","ফেরোস্ট্যাটিক চাপ, ফেরোস্ট্যাটিক নিপিড"
ferox ਘਣ,ফেরক্স কিউব
ਫਾਈਬਰ ਆਪਟਿਕਸ,ফাইবার অপটিক্স
ਫਿੱਕ ਫੈਲਾਅ ਨਿਯਮ,ফিক ডিফিউশন নিয়ম
ਮੰਨਿਆ,অনুমিত
"ਕਾਲਪਨਿਕ ਚਾਰਜ, ਕਾਲਪਨਿਕ ਚਾਰਜ","কাল্পনিক চার্জ, কাল্পনিক চার্জ"
ਸੰਕੁਚਿਤ ਵਹਾਅ ਨੂੰ ਮੰਨਿਆ,অনুমান অসংকোচনীয় প্রবাহ
ਵਰਚੁਅਲ ਪਾਵਰ,ভার্চুয়াল শক্তি
ਕਾਲਪਨਿਕ ਬਚੀ ਊਰਜਾ,ধারণাগত অবশিষ্ট শক্তি
ਫਰਜ਼ੀ ਸੈਟੇਲਾਈਟ,কল্পিত উপগ্রহ
elves,elves
ਫਰਜ਼ੀ ਸਾਲ,কাল্পনিক বছর
ਚੁਸਤ,সূক্ষ্মতা
ਹਦਾਇਤ ਲਾਈਨ,নির্দেশ লাইন
ਹਦਾਇਤ ਚਿੰਨ੍ਹ,নির্দেশ চিহ্ন
ਹਵਾਲਾ ਬਿੰਦੂ,মানবিন্দু
ਹੀਟਿੰਗ ਹਦਾਇਤ,গরম করার নির্দেশনা
"ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ, ਖੇਤਰ","ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
ਖੇਤਰ ਕੋਣ,ক্ষেত্র কোণ
ਖੇਤਰ ਅਧਾਰ,এলাকার ভিত্তি
ਫਰੇਮ ਝੁਕਣਾ,ফ্রেম নমন
ਖੇਤਰ ਵਰਗੀਕਰਣ,এলাকা শ্রেণীবিভাগ
ਫਰੇਮ ਵਿਘਨ,ফ্রেম বিচ্যুতি
ਖੇਤਰ ਵੰਡਣ ਵਾਲਾ,ক্ষেত্র বিতরণকারী
ਫੀਲਡ ਡਿਸਪਲੇਸਮੈਂਟ ਆਈਸੋਲਟਰ,ক্ষেত্রের স্থানচ্যুতি বিচ্ছিন্নকারী
ਫਰੇਮ ਵੱਖ ਕਰਨ ਵਾਲਾ,ফ্রেম বিভাজক
"ਖੇਤਰੀ ਨਿਕਾਸ, ਖੇਤਰੀ ਨਿਕਾਸ","আঞ্চলিক নির্গমন, আঞ্চলিক নির্গমন"
ਫੀਲਡ ਐਮੀਟਿੰਗ ਮਾਈਕ੍ਰੋਸਕੋਪ,ক্ষেত্র নির্গত মাইক্রোস্কোপ
ਖੇਤਰ ਊਰਜਾ,ক্ষেত্রের শক্তি
ਖੇਤਰ ਵਧਿਆ ਫੋਟੋਇਲੈਕਟ੍ਰਿਕ ਨਿਕਾਸ,ক্ষেত্র বর্ধিত আলোক বৈদ্যুতিক নির্গমন
ਖੇਤਰ ਸਮੀਕਰਨ,ক্ষেত্রের সমীকরণ
ਖੇਤਰ ਉਪਕਰਣ,ক্ষেত্রের সরঞ্জাম
ਖੇਤਰ ਦਾ ਵਿਸਥਾਰ,এলাকা সম্প্রসারণ
ਮੁਫਤ ਨਿਕਾਸ ਸਟ੍ਰੀਮ,বিনামূল্যে নির্গমন প্রবাহ
ਖੇਤਰ ਮੁਕਤ ਮੰਜ਼ਿਲ,এলাকা মুক্ত মেঝে
ਖੇਤਰ ਮੁਫ਼ਤ ਡਾਇਵਰਸ਼ਨ,এলাকা মুক্ত ডাইভারশন
ਖੇਤਰ ਬਾਰੰਬਾਰਤਾ ਕੰਟਰੋਲ,ক্ষেত্রের ফ্রিকোয়েন্সি নিয়ন্ত্রণ
ਖੇਤਰ ਫੰਕਸ਼ਨ,এলাকা ফাংশন
ਦੂਰਬੀਨ ਦੂਰਬੀਨ,বাইনোকুলার বাইনোকুলার
ਖੇਤਰ ਗਰੇਡੀਐਂਟ,ক্ষেত্রের গ্রেডিয়েন্ট
ਖੇਤਰ ਸੂਚਕਾਂਕ,এলাকা সূচক
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,ক্ষেত্রের তীব্রতা
ਖੇਤਰ-ਆਇਨ ਨਿਕਾਸੀ,ক্ষেত্র-আয়ন নির্গমন
ਫਰੇਮ ਕੀਸਟੋਨ ਵੇਵ ਫਾਰਮ,ফ্রেম কীস্টোন ওয়েভ ফর্ম
ਫੀਲਡ ਲੈਂਸ,ক্ষেত্রের লেন্স
ਫਰੇਮ ਰੇਖਿਕਤਾ ਨਿਯੰਤਰਣ,ফ্রেম রৈখিকতা নিয়ন্ত্রণ
ਖੇਤਰ ਚੁੰਬਕ,ক্ষেত্র চুম্বক
ਫਰੇਮ ਮਾਨੀਟਰ ਟਿਊਬ,ফ্রেম মনিটর টিউব
ਪੁੰਜ-ਬਲਾਂ ਦਾ ਖੇਤਰ,গণবাহিনীর ক্ষেত্র
ਲਗਾਤਾਰ ਤਣਾਅ ਖੇਤਰ,ধ্রুবক চাপ ক্ষেত্র
ਵਿਭਿੰਨ ਮੋਸ਼ਨ ਜ਼ੋਨ,ডিফারেনশিয়াল মোশন জোন
ਨੁਕਸ ਜ਼ੋਨ,ফল্ট জোন
ਫੋਰਸ ਖੇਤਰ,বল ক্ষেত্র
ਲਾਈਨ ਖੇਤਰ,লাইন এলাকা
ਮੂਵਿੰਗ ਚਾਰਜ ਦਾ ਖੇਤਰ,চলন্ত চার্জের ক্ষেত্র
ਬਿੰਦੂ ਖੇਤਰ,পয়েন্ট এলাকা
ਸ਼ੁੱਧ ਜੜਤ ਖੇਤਰ,নেট জড়তা ক্ষেত্র
ਵੈਕਟਰ ਖੇਤਰ,ভেক্টর ক্ষেত্র
ਦਰਸ਼ਨ ਦੇ ਖੇਤਰ,দৃষ্টি ক্ষেত্র
ਖੇਤਰ ਆਪਰੇਟਰ,ক্ষেত্র অপারেটর
ਖੇਤਰ ਕਣ,ক্ষেত্রের কণা
"ਖੇਤਰ ਚਿੱਤਰ, ਫੀਲਡਗ੍ਰਾਫੀ","এলাকা চিত্র, ফিল্ডগ্রাফি"
"ਬਾਹਰੀ ਪ੍ਰਸਾਰਣ, (ਸਟੂਡੀਓ) ਬਾਹਰੀ ਪ੍ਰਸਾਰਣ","বাহ্যিক সম্প্রচার, (স্টুডিও) বহিরাগত সম্প্রচার"
ਖੇਤਰ ਗ੍ਰਾਫ ਤਕਨੀਕ,ক্ষেত্র গ্রাফ কৌশল
ਫੀਲਡ ਰੋਕੂ ਇਲੈਕਟ੍ਰੋਡ,ক্ষেত্র প্রতিরোধক ইলেক্ট্রোড
ਮੁਫ਼ਤ ਜ਼ੋਨ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,মুক্ত অঞ্চল সংবেদনশীলতা
ਫਰੇਮ ਲੜੀਵਾਰ ਵਿਧੀ,ফ্রেম অনুক্রমিক প্রক্রিয়া
ਫਰੇਮ ਸਥਿਤੀ ਸਿਸਟਮ,ফ্রেম ওরিয়েন্টেশন সিস্টেম
ਖੇਤਰ ਸੀਮਾ,এলাকা সীমাবদ্ধকারী
ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ ਮਾਪੀ ਗਈ,ক্ষেত্রের তীব্রতা পরিমাপ করা হয়
ਲਹਿਰ ਦੀ ਖੇਤਰ ਤੀਬਰਤਾ,তরঙ্গের ক্ষেত্রের তীব্রতা
ਫਰੇਮ ਸਕੈਨਿੰਗ,ফ্রেম স্ক্যানিং
ਫਰੇਮ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,ফ্রেম সিঙ্ক্রোনাইজেশন সংকেত
ਫਰੇਮ ਸਥਿਤੀ,ফ্রেম অভিযোজন
ਫਰੇਮ ਸਮਾਂ ਸਮਾਪਤ,ফ্রেম সময়সীমা
ਖੇਤਰ ਵੈਕਟਰ,ক্ষেত্র ভেক্টর
ਖੇਤਰ ਦੀ ਕੁੰਡਲੀ,ক্ষেত্রের রাশিফল
ਖੇਤਰ-ਪ੍ਰਭਾਵ ਡਾਇਡ,ফিল্ড-ইফেক্ট ডায়োড
ਖੇਤਰ ਪ੍ਰਭਾਵ ਟਰਾਂਜ਼ਿਸਟਰ,ফিল্ড ইফেক্ট ট্রানজিস্টর
ਫੀਲਡ-ਇਫੈਕਟ ਵੈਰੀਸਟਰ,ফিল্ড ইফেক্ট varistor
"ਯੂਨੀਪੋਲਰ ਟਰਾਂਜ਼ਿਸਟਰ, ਫੀਲਡਿਸਟਰ","ইউনিপোলার ট্রানজিস্টর, ফিল্ডডিস্টর"
ਸਥਿਰ ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰਿਤ,স্থির ফ্রিকোয়েন্সি প্রেরিত
ਪੰਜਵਾਂ (ਅੰਤਰਾਲ),পঞ্চম (ব্যবধান)
ਪੈਂਟਾਗੋਨਲ ਸਿਧਾਂਤ,পঞ্চভুজ নীতি
"ਨੰਬਰ, ਚਿੱਤਰ","সংখ্যা, চিত্র"
ਸ਼ਕਲ ਧੁਰਾ,আকৃতি অক্ষ
ਸਿਫਰ ਮਾਸਕ,সাইফার মাস্ক
ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ,দক্ষতা সূচক
"ਧਾਗਾ, ਫਿਲਾਮੈਂਟ, ਫਿਲਾਮੈਂਟ, ਐਲਗੀ ਫਿਲਾਮੈਂਟ","থ্রেড, ফিলামেন্ট, ফিলামেন্ট, শৈবাল ফিলামেন্ট"
ਫਿਲਾਮੈਂਟ ਸਟ੍ਰੀਮ,ফিলামেন্ট প্রবাহ
ਫਿਲਾਮੈਂਟ ਲੈਂਪ,ফিলামেন্ট বাতি
ਫਿਲਾਮੈਂਟ ਕੈਥੋਡ,ফিলামেন্ট ক্যাথোড
ਤਣਾਅ ਮਾਈਕ੍ਰੋਮੀਟਰ,টেনশন মাইক্রোমিটার
ਫਾਈਬਰ ਮਾਈਕਰੋਸਕੋਪ ਤੁਲਨਾਕਾਰ,ফাইবার মাইক্রোস্কোপ তুলনাকারী
"ਰੇਤ, ਝਾੜੀ","বালি, বুশন"
ਸੰਪੂਰਣ ਸਮਾਂ,পারফেক্ট সময়
ਪੂਰਕ ਬੈਂਡ,পরিপূরক ব্যান্ড
ਪੂਰੀ ਮੰਜ਼ਿਲ,সম্পূর্ণ মেঝে
ਪੂਰਾ ਸੈੱਲ,সম্পূর্ণ সেল
(ਗਣਿਤ ਦਾ) ਭਰੋ,(of math) পূরণ করা
ਗੁਣਾਂਕ ਭਰੋ,সহগ পূরণ করুন
"ਫਿਲਮ, ਪਰਤ","ফিল্ম, স্তর"
"ਫਿਲਮ ਬੇਜ, ਫਿਲਮ ਬੈਜ","ফিল্ম বেজ, ফিল্ম ব্যাজ"
ਫਿਲਮ ਉਬਾਲ,ফিল্ম ফুটন্ত
ਪਰਤ ਗੁਣਾਂਕ,স্তর সহগ
ਫਿਲਮ ਸ਼ੋਸ਼ਕ,ফিল্ম শোষক
ਫਿਲਮ-ਕ੍ਰਮ,ফিল্ম-সিকোয়েন্স
ਫਿਲਮ ਕੂਲਿੰਗ ਢੰਗ,ফিল্ম কুলিং পদ্ধতি
"ਟੈਲੀਫਿਲਮ, ਫਿਲਮ ਪਿਕਅੱਪ","টেলিফিল্ম, ফিল্ম পিকআপ"
ਫਿਲਮ-ਸਕਾਰਾਤਮਕ,ফিল্ম-ইতিবাচক
ਫਿਲਮ ਪ੍ਰੋਜੈਕਸ਼ਨ ਰੀਡਰ,ফিল্ম প্রজেকশন রিডার
ਫਿਲਮ ਰਿਕਾਰਡਰ,ফিল্ম রেকর্ডার
ਫਿਲਮ ਸਕ੍ਰੀਨਿੰਗ,চলচ্চিত্র প্রদর্শন
ਫਿਲਮ ਸਲਾਈਡ,ফিল্ম স্লাইড
ਫਿਲਮ ਕਸ਼ੀਪ੍ਰਤਾ,চলচ্চিত্র ক্ষিপ্রতা
ਫਿਲਮਾਂਕਣ,চিত্রগ্রহণ
ਫਿਲਮ ਮਾਪ,ফিল্ম পরিমাপ
"ਫਿਲਟਰ, ਫਿਲਟਰ, ਫਿਲਟਰ (ਐਨ.) ਫਿਲਟਰ, ਫਿਲਟਰ, ਫਿਲਟਰ (ਵਰ.)","ফিল্টার, ফিল্টার, ফিল্টার (n.) ফিল্টার, ফিল্টার, ফিল্টার (ver.)"
ਫਿਲਟਰ capacitor,ফিল্টার ক্যাপাসিটর
"ਫਿਲਟਰ ਰੂਮ, ਫਿਲਟਰੇਸ਼ਨ ਰੂਮ","ফিল্টার রুম, ফিল্টার রুম"
ਫਿਲਟਰ ਚੋਕ,ফিল্টার চোক
ਫਿਲਟਰ ਸਰਕਟ,ফিল্টার সার্কিট
ਫਿਲਟਰ ਕ੍ਰਿਸਟਲ,ফিল্টার স্ফটিক
ਫਿਲਟਰ ਰੈਜ਼ੋਲਿਊਸ਼ਨ,ফিল্টার রেজোলিউশন
ਫਿਲਟਰ ਗੁਣਾਂਕ,ফিল্টার সহগ
ਫਿਲਟਰ ਪ੍ਰਤੀਰੋਧ ਰੋਧਕ,ফিল্টার প্রতিবন্ধকতা প্রতিরোধক
"ਫਿਲਟਰ ਪੇਪਰ, ਫਿਲਟਰ ਪੇਪਰ","ফিল্টার পেপার, ফিল্টার পেপার"
ਫਿਲਟਰ ਪਾਸਬੈਂਡ,ফিল্টার পাসব্যান্ড
"ਫਿਲਟਰ ਪੰਪ, ਫਿਲਟਰ ਪੰਪ","ফিল্টার পাম্প, ফিল্টার পাম্প"
ਫਿਲਟਰ ਰਿਐਕਟਰ,ফিল্টার চুল্লি
ਫਿਲਟਰ ਭਾਗ,ফিল্টার বিভাগ
ਫਿਲਟਰ ਸਲਾਟ,ফিল্টার স্লট
ਫਿਲਟਰ ਸਪੈਕਟ੍ਰੋਫੋਟੋਮੀਟਰ,ফিল্টার স্পেকট্রোফটোমিটার
ਫਿਲਟਰ ਸੰਚਾਰ ਬੈਂਡ,ফিল্টার ট্রান্সমিশন ব্যান্ড
ਫਿਲਟਰ ਰੇਡੀਏਸ਼ਨ,ফিল্টার করা বিকিরণ
"ਫਿਲਟਰੇਸ਼ਨ, ਫਿਲਟਰੇਸ਼ਨ, ਫਿਲਟਰੇਸ਼ਨ","পরিস্রাবণ, পরিস্রাবণ, পরিস্রাবণ"
ਮੀਨ ਸਾਈਡ ਐਂਟੀਨਾ,মীন সাইড অ্যান্টেনা
ਮੀਨ ਸਾਈਡ ਵੇਵ ਮਾਰਗ,মীন পার্শ্ব তরঙ্গ পথ
"ਫਾਈਨਲ, ਫਾਈਨਲ","চূড়ান্ত, চূড়ান্ত"
ਅੰਤਮ ਐਂਪਲੀਫਾਇਰ,চূড়ান্ত পরিবর্ধক
ਫਾਈਨਲ ਐਨੋਡ,চূড়ান্ত অ্যানোড
ਆਖਰੀ ਮਿਤੀ,শেষ তারিখ
ਫਾਈਨਲ ਸ਼ਾਟ,চূড়ান্ত শট
ਅੰਤਮ ਵੇਗ,চূড়ান্ত বেগ
ਖੋਜੀ ਦੂਰਬੀਨ,অনুসন্ধানমূলক টেলিস্কোপ
"ਕੁੰਦਨ, ਪਤਲਾ, ਜੁਰਮਾਨਾ, ਜੁਰਮਾਨਾ, ਦਾਣੇਦਾਰ","মিহি, সরু, সূক্ষ্ম, সূক্ষ্ম, দানাদার"
ਮਾਈਕ੍ਰੋ-ਅਡਜਸਟਮੈਂਟ,মাইক্রো-সামঞ্জস্য
ਮਾਈਕ੍ਰੋਪਿਗਮੈਂਟੇਸ਼ਨ ਅੰਤਰ,মাইক্রোপিগমেন্টেশন পার্থক্য
ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ,মাইক্রোস্ট্রাকচার
ਮਾਈਕ੍ਰੋ ਕੰਟਰੋਲ ਤੱਤ,মাইক্রো নিয়ন্ত্রণ উপাদান
ਮਾਈਕਰੋ ਫਿਲਟਰ,মাইক্রো ফিল্টার
ਵਧੀਆ ਕਣ,সূক্ষ্ম কণা
ਮਾਈਕਰੋਸਕੋਪਿਕ ਸਕੈਨਿੰਗ,মাইক্রোস্কোপিক স্ক্যানিং
ਨਰਮ ਟਾਂਕਾ,নরম সেলাই
ਮਾਈਕਰੋ ਲੈਮੀਨੇਸ਼ਨ,মাইক্রো ল্যামিনেশন
ਵਧੀਆ ਬਣਤਰ,সূক্ষ্ম গঠন
ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ,মাইক্রোস্ট্রাকচার
ਮਾਈਕ੍ਰੋਸਟ੍ਰਕਚਰ ਥਿਊਰੀ,মাইক্রোস্ট্রাকচার তত্ত্ব
ਵਧੀਆ ਟਿਊਨਿੰਗ ਕੰਟਰੋਲ,সূক্ষ্ম টিউনিং নিয়ন্ত্রণ
ਮਾਈਕਰੋ ਵੰਡਿਆ,মাইক্রো বিভক্ত
"ਸੀਮਿਤ, ਸਮਾਪਤੀ, ਗੈਰ-ਜ਼ੀਰੋ","সসীম, সমাপ্ত, অ-শূন্য"
ਸੀਮਿਤ ਧੁਨੀ ਐਂਪਲੀਟਿਊਡ ਸਮੀਕਰਨ,সসীম শাব্দিক প্রশস্ততা সমীকরণ
ਸੀਮਿਤ ਚਾਲਕਤਾ,সীমাবদ্ধ পরিবাহিতা
ਸੀਮਤ ਢਾਂਚਾਗਤ ਸਮੀਕਰਨ,সীমাবদ্ধ কাঠামোগত সমীকরণ
ਸੀਮਿਤ ਸੋਧ,সীমিত সংশোধন
ਸੀਮਤ ਐਕਸਟੈਂਸ਼ਨ,সীমিত এক্সটেনশন
ਸੀਮਿਤ ਖੇਤਰ,সসীম ক্ষেত্র
ਸੀਮਿਤ ਰੂਪ,সসীম ফর্ম
ਸੀਮਿਤ ਛਾਲ,সীমিত লাফ
ਸੀਮਿਤ ਮਾਪ,সীমাবদ্ধ পরিমাপ
ਸੀਮਤ ਸੰਖਿਆ,সসীম সংখ্যা
ਸੀਮਿਤ oscillations,সীমিত দোলনা
ਸੀਮਿਤ ਅੰਸ਼,সীমিত ভগ্নাংশ
ਸੀਮਿਤ ਜਹਾਜ਼ ਦੀ ਲਹਿਰ,সীমিত সমতল তরঙ্গ
ਸੀਮਤ ਦਰ,সীমিত হার
ਸੀਮਿਤ ਰੋਟੇਸ਼ਨ,সীমিত ঘূর্ণন
tat ਸੀਮਾ,tat পরিসীমা
ਸੀਮਤ ਸਪੇਸ ਵਾਲੀਅਮ,সসীম স্থান আয়তন
"ਸੀਮਤ ਆਬਾਦੀ, ਸੀਮਤ ਸੰਸਾਰ","সীমিত জনসংখ্যা, সসীম বিশ্ব"
ਸੀਮਤ ਵੇਗ,সীমিত বেগ
ਸੀਮਤ ਵਾਲੀਅਮ,সীমিত আয়তন
ਫਿਨਸੇਨ,ফিনসেন
ਅੱਗ ਦੀ ਚੇਤਾਵਨੀ,অগ্নি সতর্কতা
ਚਮਕਦਾਰ meteor,উজ্জ্বল উল্কা
"ਅੱਗ ਇੰਜਣ, ਅੱਗ ਇੰਜਣ","ফায়ার ইঞ্জিন, ফায়ার ইঞ্জিন"
ਅੱਗ ਬੁਝਾਉਣ ਵਾਲਾ ਯੰਤਰ,অগ্নি নির্বাপক
"ਅੱਗ ਲਾਉਣਾ, ਸਾੜਨਾ, ਸਾੜਨਾ","আগুন, জ্বালানো, জ্বালানো"
"ਫਾਇਰਿੰਗ ਐਂਗਲ, ਗੇਟ ਐਂਗਲ","ফায়ারিং এঙ্গেল, গেট এঙ্গেল"
ਇਗਨੀਸ਼ਨ ਸੰਭਾਵੀ,ইগনিশন সম্ভাবনা
ਅੱਗ ਦਾ ਸਮਾਂ,আগুন সময়
ਪਹਿਲਾ ਐਨੋਡ,প্রথম অ্যানোড
ਪਹਿਲੀ ਸ਼੍ਰੇਣੀ ਦੀ ਧਾਰਾ,প্রথম শ্রেণীর প্রবাহ
ਪਹਿਲਾ ਫਰੇਨਲ ਜ਼ੋਨ,প্রথম ফ্রেনাল জোন
ਪਹਿਲੀ ਸੰਚਾਰ,প্রথম সংক্রমণ
ਪਹਿਲੀ ਜਮਾਤ,প্রথম শ্রেণীর
ਪਹਿਲੀ ਆਰਡਰ ਸਮੀਕਰਨ,প্রথম আদেশ অভিব্যক্তি
ਪਹਿਲਾ ਆਰਡਰ ਜਨਰੇਟਰ,প্রথম অর্ডার জেনারেটর
"ਲੀਵਰ ਦੀ ਪਹਿਲੀ ਕਿਸਮ, ਲੀਵਰ ਦੀ ਪਹਿਲੀ ਕਿਸਮ","লিভার প্রথম ধরনের, লিভার প্রথম ধরনের"
ਪਹਿਲੇ ਆਰਡਰ ਦੀ ਮਾਤਰਾ,প্রথম অর্ডার পরিমাণ
ਪਹਿਲੀ ਡਿਗਰੀ ਗੜਬੜ,প্রথম ডিগ্রী ঝামেলা
ਪਹਿਲੇ ਆਰਡਰ ਪ੍ਰਤੀਕਰਮ,প্রথম আদেশ প্রতিক্রিয়া
ਪਹਿਲੇ ਆਰਡਰ ਸਪੈਕਟ੍ਰਮ,প্রথম আদেশ বর্ণালী
monolithic ਅਸੂਲ,মনোলিথিক নীতি
ਪਹਿਲਾ ਓਵਰਟੋਨ,প্রথম ওভারটোন
ਪਹਿਲਾ ਓਵਰਟੋਨ ਬੈਂਡ,প্রথম ওভারটোন ব্যান্ড
ਪਹਿਲੀ ਉਲੰਘਣਾ,প্রথম সীমালঙ্ঘন
ਬੁਨਿਆਦੀ ਨਿਯਮ,সাধারণ নিয়ম
ਆਮਦ ਦੇ ਬੁਨਿਆਦੀ ਕਾਨੂੰਨ,আগমনের মৌলিক আইন
ਪਹਿਲੀ ਕੁਆਂਟਮ ਪਾਬੰਦੀ,প্রথম কোয়ান্টাম সীমাবদ্ধতা
