English,Assamese
Fast,"দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত"
fatigue crack,ক্লান্তি ফাট
fast axis,জাহাজৰ অক্ষ
fast electron,দ্ৰুত গতিশীল ইলেক্ট্ৰন
fast fission,দ্ৰুত খণ্ডিতকৰণ
fast neutron,দ্ৰুত নিউট্ৰন
fast reactor,দ্ৰুত নিউট্ৰন ৰিয়েক্টৰ
fatal dose,মাৰাত্মক আয়তন
Fatigue,ভাগৰ
fatigue crack,লাক্ৰিমেল বিভাজন
fatigue failure,পংগু পাত্ৰ
Fault,"দোষ, দোষ"
Faulty,ভুল কৰা
F-centre,"-কেন্দ্ৰ, চৰিত্ৰ-কেন্দ্ৰ"
feeble oscillation,দুৰ্বল দোলন
feed back,"ৰিচাৰ্জ, পুনৰ বিনিয়োগ"
Feeder,"ফিডাৰ, ফিডাৰ, যোগানকাৰী, ফিডাৰ"
Femto,ফেমটো
Fermat's theorem,ফাৰ্মৰ উপপাদ্য
fermi,ফাৰ্মি
Fermi-Dirac statistics,ফাৰ্মি-ডাইৰাক-পৰিসংখ্যা
Fermion,ফাৰ্মিয়ন
Ferrielectric,ফেৰ&#39;ইলেক্ট্ৰিক
Ferrimagnetism,"সৰু ফেৰ’মেগনেটিজম, ফেৰ’মেগনেটিজম"
Ferro,farro
ferroelectric,ফেৰ&#39;ইলেক্ট্ৰিক
Ferroelecctricity,"ferroelectricity, ফেৰ&#39;ইলেক্ট্ৰিচিটি"
Ferroelectrics,"ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল, ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল"
ferro-magnetic,ferromagnetic
Ferromagnetics,ফেৰ&#39;মেগনেটিজম
fiber-optics,ফাইবাৰ অপটিক্স
Fick's diffusion law,ফিক প্ৰসাৰণ নিয়ম
Ficticious,ধাৰণা কৰা হৈছে
Field,"ক্ষেত্ৰ, পথাৰ, পথাৰ"
figure of merit,দক্ষতা সূচকাংক
Filament,"সূত্ৰ, ফিলামেণ্ট, ফিলামেণ্ট, শেলাই ফিলামেণ্ট"
Filing,"বালি, সংৰক্ষণ"
filled band,পৰিপূৰক বেণ্ড
Filling,ফিলাৰ
factor,সহগ
Film,"ফিল্ম, স্তৰ"
Filter,"ফিল্টাৰ, ফিল্টাৰ, ফিল্টাৰ (n.), ফিল্টাৰ, ফিল্টাৰ (ver.)"
filtered radiation,ফিল্টাৰ কৰা বিকিৰণ
Filtration,"পৰিশোধন, ফিল্টাৰিং, পৰিশোধন"
Final,"চূড়ান্ত, চূড়ান্ত"
Fine,"মিহি, মিহি, মিহি, মিহি, মিহি"
finite,"সসীম, অশূন্য, সমাপ্ত"
finite series,শেষ গ্ৰেড
fire alarm,অগ্নি সতৰ্কবাণী
fire extinguisher,অগ্নিনিৰ্বাপক বাহিনীৰ যন্ত্ৰ
Firing,"জুই, জ্বলা, জ্বলা"
first order,প্ৰথম শ্ৰেণী
first principle,মূল নিয়ম
Fissile,"fissile, বিভাজিত"
Fissility,fissile
Fission,খণ্ডিতকৰণ
Fissionable,fissile
fission bomb,বিভাজন বোমা
fitting of constants,ধ্ৰুৱকসমূহৰ সমন্বয়
Fix,"স্থান নিৰ্ধাৰণ, কম্পাউণ্ডিং, স্থিতিশীলতা"
Fixation,"ফিক্সেচন, ষ্টেবিলাইজেচন, ষ্টেবিলাইজেচন"
Fixed,"যৌগিক, সংযুক্ত, স্থিৰ, স্থিৰ, স্থিৰ, অস্বাভাৱিক, বান্ধি ৰখা"
Fixing,"স্থিতিশীলতা, অৱস্থান নিৰ্ধাৰণ"
Flame,শিখা
Flammability,জ্বলনশীলতা
Flash,"ফ্লেচ, ফ্লেচ"
flash of lighting,ৰাতিপুৱাত
flash point,স্ফুলিংগ
flash spectrum,প্ৰতিসৰণ বৰ্ণালী
flash tube,জুইৰ নলী
Flat,"সমতল, সমতল সমতল (v.) সমতল, সমতল (ed.)"
Flatness,"সমতলতা, নিৰপেক্ষতা"
flat note,কোমল সুৰ
F-layer,"-স্তৰ, -বিছানা"
Flexible,"নমনীয়, নমনীয়"
Fleximeter,ফ্লেক্সোমিটাৰ
Flicker,flutter
Flight,"উৰণ, বিমান পৰিবহণ"
flint glass,চকমকীয়া কাঁচ
Floatation,ভাসমান
Floating,উপঙি থকা
Flood,"বানপানী, পুৰ, ওঘ"
floor voltage,অনুমোদিত সৰ্বনিম্ন ভল্টেজ
Flow,"প্ৰবাহ, প্ৰবাহ"
Fluctuating,"উচ্চাৰণ, উচ্চাৰণ"
Fluctuation,"উঠা-নমা কৰা, উঠা-নমা কৰা, উঠা-নমা কৰা"
Fluid,তৰল
Fluidity,লিকুইডিটি
Fluoresce,ফ্লু&#39;ৰেচ
fluorescent,ফ্লু&#39;ৰেচেণ্ট
fluorescent tube,ফ্লু&#39;ৰেচেন্স টিউব
flux,"প্ৰবাহ, প্ৰবাহ, প্ৰবাহ"
Flying,"উৰণ, বিমান পৰিবহণ"
flywheel,মটৰৰ চকা
Focal,"ফ&#39;কেল, ফ&#39;কাচ, কনফ&#39;কেল"
focal length,"ফ&#39;কাচ দূৰত্ব, ফ&#39;কাচ দূৰত্ব"
Focus,"নাভি, উৎপত্তিৰ কেন্দ্ৰ, ফোকাচ"
Fog,"কুঁৱলী, কুঁৱলী (adj.), কুঁৱলী ওপৰলৈ যোৱা (ver.), কুঁৱলী ওপৰলৈ যোৱা"
Foil,"ফয়েল, ফয়েল"
Fold,"দেৱাল, বেৰ"
folded layer,ভাঁজ স্তৰ
Foot,"ভৰি, ভৰি, ভৰি"
foot-pound,ফুট-পাউণ্ড
foot poundal,ফুট-পাউণ্ডাৰ
Forbidden,নিষিদ্ধ
Force,"বল, বল"
Forced,প্ৰেৰিত
Forceps,"টুইজাৰ, ফৰ্চেপ, ফৰ্চেপ"
forecast,পুৰ্বানুমান
Forecasting,পুৰ্বানুমান
Form,"ৰূপ, আকৃতি, একাকাৰীতা"
Formalism,"বৈধতা, আনুষ্ঠানিকতা, বৈধতা"
formant,formant
form factor,ফৰ্ম ফ্যাক্টৰ
Forming,"সম্ভৱ (উৎপন্ন হোৱা), অনুকৰণ কৰা"
Formula,সূত্ৰ
formulation,"ফৰ্মেটিং, থ্ৰেডিং, ফৰ্মেট"
Fortin's barometer,ফৰ্টিনৰ বেৰ’মিটাৰ
forward bias,ফৰৱাৰ্ড বায়াছ
forward conductance,পৰিবাহীতা
four dimensional,চতুৰ্বিম
four stroke engine,চাৰি ষ্ট্ৰ’ক ইঞ্জিন
four vector,চতুৰ্ভুজ ভেক্টৰ
fractional crystallization,স্ফটিকীয়
fractional load,আংশিক বোজা
fractional modulation,আংশিক মডুলেচন
fragment,"টুকুৰা, টুকুৰা"
Frame,সম্পূৰ্ণ ছবিৰ ফ্ৰেম ফ্ৰেম
frame of reference,"নিৰ্দেশনা ব্যৱস্থা, নিৰ্দেশনা ফ্ৰেম"
Free,বিনামূলীয়া
free atmosphere,বিশুদ্ধ বায়ুমণ্ডল মুক্ত বায়ুমণ্ডল
free oscillation,"মুক্ত দোলন, মুক্ত দোলন, প্ৰাকৃতিক দোলন"
Freeze,"ফ্ৰীজ কৰা, ফ্ৰীজ কৰা, ফ্ৰীজ কৰা"
freezing point,ফ্ৰীজিং পইণ্ট
Frenkel disorder,ফ্ৰেংকেল ডিছঅৰ্ডাৰ
Frequency,"কম্পাঙ্ক, কম্পাঙ্ক"
Fresnel biprism,ফ্ৰেনেল-বাইপ্ৰিজম
Friction,ঘৰ্ষণ
Frictional,ঘৰ্ষণকাৰী
frictional electricity,ঘৰ্ষণীয় বিদ্যুৎ
frictional forces,ঘৰ্ষণ বল
friction drag,ঘৰ্ষণ টান
Frictionless,ঘৰ্ষণহীন
fringe,"ষ্ট্ৰাইপ, ফ্ৰিঞ্জ, মেমব্ৰেন"
fringe effect,প্ৰান্তীয় প্ৰভাৱ
fringe pattern,ফ্ৰীজৰ মডেল
Fringing,জ&#39;ন সম্প্ৰসাৰণ
Fuel,ইন্ধন
fulcrum,"সমৰ্থন, সমৰ্থন"
Function,"ফাংচন, ফাংচন, ছেট, ফাংচন"
functional,"ফাংচন, ফাংচন, ফাংচন"
fundamental,"মূল, মূল"
funnel effect,ফানেল ইফেক্ট
Fuse,"একত্ৰিত কৰা, একত্ৰিত কৰা, একত্ৰিত কৰা"
fuse wire,ফিউজ তাঁৰ
Fusible,দ্ৰৱণীয়
Fusion,"সংযোজন, সংযোজন"
fusion bomb,ফিউজন বোমা
fusion energy,সংযোজন শক্তি
F-value (of a lens),-মান
gain,"লাভ, লাভ"
Galactic,"তাৰকাৰাজ্য, তাৰকাৰাজ্য, তাৰকাৰাজ্য"
Galaxy,"তাৰকাৰাজ্য, তাৰকাৰাজ্য, তাৰকাৰাজ্য"
galaxy of stars,মন্দাকিনি
gallon,গেলন
galvanic cell,গেলভানিক কোষ
Galvanise,জিংক প্লেটিং
galvanized wire,গেলভানাইজড তাঁৰ
galvanometer,"গেলভানোমিটাৰ, গেলভানোমিটাৰ"
Gamma,"কনট্ৰাষ্ট সূচকাংক, গামা"
gang condenser,পুতি থোৱা কেপাচিটৰ
Gap,"ফাঁক, ফাঁক, ফাঁক"
Garbage,"আৱৰ্জনা, জাবৰ"
Gasket,গেছকেট
Gassing,গেছন
Gate,"গেট ইলেক্ট্ৰড, ভালভ, গেট, দহন চৌহদ, গেট"
gate circuit,দুৱাৰৰ বৰ্তনী
Gauge,"গেজ, গেজ, গেজ"
gauge-field,গেজ এলেকা
Gauss eye-piece,গাউছ-চকু
Gaussian distribution,গাউছিয়ান বিতৰণ
gauss (unit),গাউছ
Gauze,"জাল, গেজ"
Gear,গিয়েৰ
Geiger tube,গেইগাৰ টিউব
generalisation,সাধাৰণীকৃত
generalised form,স্বাভাৱিককৃত চিত্ৰ
general pattern,সাধাৰণ ছবি
general term,বহল শব্দ
general theory of relativity,"বহল আপেক্ষিকতাবাদ, আপেক্ষিকতাবাদ তত্ত্ব"
generating function,মূল কাৰ্য্য
generation rate,উৰ্বৰতাৰ হাৰ
Generator,"parent, জেনেৰেটৰ"
geocentric,"ভূকেন্দ্ৰিক, ভূকেন্দ্ৰিক"
Geomagnetic,ভূচুম্বকীয়
geomagnetism,ভূচুম্বকত্ব
geometrical (=geometry factor),"জ্যামিতিক, জ্যামিতিক গুণক"
Geophysical,ভূ-ভৌতিক
Geophysicist,ভূ-পদাৰ্থবিজ্ঞানী
geostationary satellite,সমকালীন উপগ্ৰহ
GeV (giga electron volt),গাভ (গিগা ইলেক্ট্ৰন ভল্ট)
ghost-image,প্ৰৱঞ্চনা মূৰ্তি
ghost signal,স্পুফ
giant nebula,বিশাল নিহাৰিকা
giant star,বিশাল তৰা
glancing angle,পিছফালৰ কোণ
Glide,"creep, আত্মসমৰ্পণ কৰা"
glide operation,সমৰ্পণ
glide reflection,C প্ৰতিফলন
glide translation,গ স্থানান্তৰ
Gliding,"ভিস্পান (সম্পা.), ভিচি (প.)"
glow,উজ্জ্বলতা
glow switch,হিট চুইচ
good conductor,ভাল পৰিবাহী
good crystal,sucrystal
good reflectivity,শ্ৰেষ্ঠ প্ৰতিফলনশীলতা
good visibility,চমৎকাৰ দৃশ্যমানতা
Governor,নিয়ন্ত্ৰক
Grade,"গ্ৰেড, অৱস্থা, গ্ৰেড, ক্ৰম (নং), গ্ৰেড নিৰ্ধাৰণ (Cr.)"
Graded,"গ্ৰেড কৰা, গ্ৰেড কৰা, ভাৰসাম্যপূৰ্ণ"
Gradient,"গ্ৰেডিয়েন্ট, গ্ৰেডিয়েন্ট"
Graduated,মানাংকন কৰা হৈছে
Grain,"কণা, শস্য, শস্য, শস্য, শস্য, ৰেণু, উৎপত্তি, ৮.কাঠৰ ৰেখা"
Graininess,"গ্ৰেনুলেৰিটি, গ্ৰেনুলেৰিটি"
gram,"গ্ৰাম, গ্ৰাম"
graph,"গ্ৰাফ, গ্ৰাফ, গ্ৰাফ"
Graphical,গ্রাফিক্স
graticule,"ৰেখা, সূতা, প্ৰেটিকুল"
