Assamese,Malayalam
"1.ডিজিটেল ডাটা, 2.ডিজিটেল ডাটা","1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
ডিজিটেল সুবিধা,ഡിജിറ്റൽ സൗകര്യം
ডিজিটেল ফিল্টাৰ,ഡിജിറ്റൽ ഫിൽട്ടർ
ডিজিটেল লাইব্ৰেৰী,ഡിജിറ്റൽ ലൈബ്രറി
ডিজিটেল মডুলেচন,ഡിജിറ്റൽ മോഡുലേഷൻ
"1. ডিজিটেল প্ৰদৰ্শন, 2. ডিজিটেল মনিটৰ","1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
ডিজিটেল ইমেজ,ഡിജിറ്റൽ ചിത്രം
"১/ ডিজিটেল স্বাক্ষৰ, ২/ ডিজিটেল স্বাক্ষৰ","1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
ডিজিটেল চুইচ,ഡിജിറ്റൽ സ്വിച്ച്
ডিজিটেল এনালগ কনভাৰ্টাৰ,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
ডিজিটাইজেচন,ഡിജിറ്റൈസേഷൻ
ডিজিটাইজেচন,ഡിജിറ്റൈസേഷൻ
ডিজিটাইজাৰ,ഡിജിറ്റൈസർ
ডাইঅ&#39;ড,ഡയോഡ്
পোনপটীয়া,പ്രഥമദൃഷ്ട്യാ
প্ৰত্যক্ষ ঠিকনা,നേരിട്ടുള്ള വിലാസം
প্ৰত্যক্ষ ৰূপান্তৰ,നേരിട്ടുള്ള പരിവർത്തനം
প্ৰত্যক্ষ সংযোজন,നേരിട്ടുള്ള സംയോജനം
"1. প্ৰত্যক্ষ মেমৰি অভিগম, 2. প্ৰত্যক্ষ মেমৰি অভিগম (DMA)","1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
প্ৰত্যক্ষ মেমৰি অভিগম (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
প্ৰত্যক্ষ পদ্ধতি,നേരിട്ടുള്ള രീതി
দিশ নিৰ্দেশনা,ദിശകൾ
ডাইৰেকটৰী,ഡയറക്ടറി
"1. ডাইৰেকটৰি চাৰ্ভাৰ, 2. ডাইৰেকটৰি চাৰ্ভাৰ","1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
ডাইৰেকটৰি সেৱা,ഡയറക്ടറി സേവനം
অক্ষম,സാധ്യമല്ല
সংকেত নিষ্ক্ৰিয় কৰা,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
"১.সংযোগ বিচ্ছিন্ন কৰা, ২.সংযোগ বিচ্ছিন্ন কৰা","1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
"১.বিচ্ছিন্ন, ২.বিচ্ছিন্ন","1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
"১.ডিস্ক, ২.ডিস্ক","1. ഡിസ്ക്, 2. ഡിസ്ക്"
"1. ডিষ্কৰ ঠিকনা, 2. ডিষ্কৰ ঠিকনা","1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
"1. ডিস্ক এৰে, 2. ডিস্ক এৰে","1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
"1. ডিস্ক ক্ষমতা, 2. ডিস্ক ক্ষমতা","1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
"1. ডিস্ক ড্ৰাইভাৰ, 2. ডিস্ক ড্ৰাইভ","1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
ডিস্ক নথিপত্ৰ,ഡിസ്ക് ഫയൽ
"1. ডিস্ক মেমৰি, 2. ডিস্ক মেমৰি, 3. ডিস্ক মেমৰি, 4. ডিষ্ক মেমৰি","1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
ডিস্ক অপাৰেটিং চিস্টেম (DoS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
ডিস্ক পেকেজ,ഡിസ്ക് പാക്കേജ്
"1.চকৰিকা চাৰ্ভাৰ, 2.ডিস্ক চাৰ্ভাৰ","1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
"1. ডিষ্ক সংৰক্ষণ, 2. ডিষ্ক সংৰক্ষণ","1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
ডিস্কেট,ഡിസ്കെറ്റ്
ফাইল প্ৰদৰ্শন কৰক,ഫയൽ പ്രദർശിപ്പിക്കുക
ছবি প্ৰদৰ্শন কৰক,ചിത്രം പ്രദർശിപ്പിക്കുക
নিষ্পত্তি,നിർമാർജനം
দূৰত্ব,ദൂരം
দূৰত্বৰ ফলন,ദൂരം പ്രവർത്തനം
বিকৃতি,വളച്ചൊടിക്കൽ
বিলি কৰা হ’ল,എത്തിച്ചു
বিতৰণ কৰা তথ্য,വിതരണം ചെയ്ത ഡാറ്റ
বিতৰণ কৰা চাৰ্ভাৰ,വിതരണം ചെയ്ത സെർവർ
"1.বিতৰিত ব্যৱস্থা, 2.বিতৰিত ব্যৱস্থা","1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം"
বিতৰক,വിതരണക്കാരൻ
নথিপত্ৰ,പ്രമാണം
নথিপত্ৰ স্বীকৃতিপ্ৰাপ্ত,പ്രമാണം അംഗീകൃത
"1. দস্তাবেজ উইন্ডো, 2. দস্তাবেজ উইন্ডো","1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ"
নথিপত্ৰ,പ്രമാണീകരണം
"ডমেইন, ডমেইন","ഡൊമെയ്ൻ, ഡൊമെയ്ൻ"
ডমেইনৰ নাম,ഡൊമെയ്ൻ നാമം
"1. ডট মেট্ৰিক্স প্ৰিন্টাৰ, 2. ডট মেট্ৰিক্স প্ৰিন্টাৰ","1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ"
"তলত, তলত","താഴെ, താഴെ"
"১.এভালিংক, ২.বৰ্গ","1.അവലിങ്ക്, 2.ചതുരം"
ডাউনল’ড,ഡൗൺലോഡ്
ডাউনলোড সময়,ഡൗൺലോഡ് സമയം
ট্ৰেকচন,ട്രാക്ഷൻ
DRAM (ডাইনামিক ৰেম),DRAM (ഡൈനാമിക് റാം)
ৰানঅফ,ഒഴുക്ക്
ড্ৰাইভাৰ,ഡ്രൈവർ
পাত,ഇലകൾ
তালিকা বাকচ ড্ৰপ কৰক,ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്
ড্ৰাম ড্ৰাইভ,ഡ്രം ഡ്രൈവ്
"1.ড্ৰাম প্ৰিন্টাৰ, 2.ড্ৰাম প্ৰিন্টাৰ","1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ"
"১.ইম ইউনিট, ২.ড্ৰাম ইউনিট","1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്"
"১.দ্বৈততা, ২. bi","1. ദ്വൈതത, 2. ദ്വി"
দ্বৈত ঘনত্ব,ഇരട്ട സാന്ദ്രത
"১/ নিৰৱ ঠিকনা, ২/ ভুৱা ঠিকনা","1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം"
ভাণ্ডাৰ,തള്ളുക
ডুপ্লেক্স বৰ্তনী,ഇരട്ട സർക്യൂട്ട്
বৈধকৰণ,നിയമവിധേയമാക്കൽ
কি&#39; কি&#39;,കീ കീ
"১.ডি ভি ডি আৰ./ডব্লিউ , ২. ডিভিডি পঢ়া, ৩. লিখা","1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്"
DVD ROM,ഡിവിഡി റോം
গতিশীল নিৰ্দেশনা,ചലനാത്മക നിർദ്ദേശം
"1.ডাইনামিক মেমৰি, 2.ডাইনামিক মেমৰি","1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
"১.গতিবিদ্যা, ২.গতিশীলতা","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
ই খ গ ঘ আই চি,ഇ ബി സി ഡി ഐ സി
ই-ব্যৱসায়,ഇ-ബിസിനസ്
প্ৰতিধ্বনি,പ്രതിധ്വനി
"১.ই-কমাৰ্চ, ২.ই-কমাৰ্চ","1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
সম্পাদনা কৰা,എഡിറ്റിംഗ്
সম্পাদক,എഡിറ്റർ
শিক্ষাগত প্ৰযুক্তি,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
ই ই প ৰম,ഇ ഇ പി റോം
"১/ অৰ্থপূৰ্ণ ঠিকনা, ২/ ফলপ্ৰসূ ঠিকনা","1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
অৰ্থপূৰ্ণ অপাৰেণ্ড ঠিকনা,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
ফলপ্ৰসূ কাৰ্য্য,ഫലപ്രദമായ പ്രവർത്തനം
ফলপ্ৰসূ UID,ഫലപ്രദമായ യുഐഡി
ফলপ্ৰসূ সংক্ৰমণ কাৰ্য্য,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
অক্টল বাইট,ഒക്ടൽ ബൈറ്റ്
"ইলেক্ট্ৰনিক লাৰ্নিং, ই-লাৰ্নিং","ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
নিৰ্বাচন এলগৰিদম,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
ইলেক্ট্ৰনিক মেইল সেৱা (ই-মেইল),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
"১.ইলেক্ট্ৰনিক প্ৰিন্টিং, ২.ইলেক্ট্ৰনিক প্ৰিণ্টাৰ","1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
বৈদ্যুতিক একাউণ্টিং মেচিন,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ইলেক্ট্ৰনিক্স,ഇലക്ട്രോണിക്സ്
ইলেক্ট্ৰনিক এক্সজেষ্ট চিষ্টেম (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
ইলেক্ট্ৰনিক ডাটা এক্সচেঞ্জ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ইলেক্ট্ৰনিক ব্ৰ&#39;চাৰ,ഇലക്ട്രോണിക് ബ്രോഷർ
ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
"১.ইলেক্ট্ৰনিক জাৰ্নেল, ২.ইলেক্ট্ৰনিক জাৰ্নেল","1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
ইলেক্ট্ৰনিক প্ৰকাশন,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ইলেক্ট্ৰনিক চুইচ,ഇലക്ട്രോണിക് സ്വിച്ച്
"উপাদান, উপাদান","ഘടകം, ഘടകം"
ই-মেইল,ഇ-മെയിൽ
"১/ ই-মেইল ঠিকনা, ২/ ইলেক্ট্ৰনিক মেইলিং ঠিকনা","1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
এম্বেডেড চিস্টেম,എംബഡഡ് സിസ്റ്റം
এম্বেডিং,ഉൾച്ചേർക്കൽ
এমিটাৰ সংযুক্ত লজিক (ECL),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
খালী ঠাই,ശൂന്യമായ ഇടം
"১.উকা শিকলি, ২.উকা শিকলি","1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
যান্ত্ৰিকীকৰণ,യന്ത്രവൽക്കരണം
"১.কেপচুলেচন, ২.কেপচুলেচন","1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
ডিকোডাৰ,ഡീകോഡർ
এনকোডিং,എൻകോഡിംഗ്
"১.এনকোডাৰ, ২.কোডাক","1. എൻകോഡർ, 2. കൊഡാക്ക്"
লুকাই থকা তথ্য,മറച്ച ഡാറ്റ
লুকাই থকা নথিপত্ৰপ্ৰণালী,മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം
"1. এনক্ৰিপচন, 2. ক&#39;ডিং, 3. এনকোডিং","1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്"
ব্লকৰ শেষ,ബ്ലോക്ക് അവസാനം
ফাইল-অন্ত,ഫയൽ-അവസാനം
ব্যৱহাৰকাৰী,ഉപയോക്താവ്
প্ৰৱেশদ্বাৰ,നൽകുക
প্ৰৱেশ চাবি,എൻട്രി കീ
"১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক","1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്"
উদ্যোগ ব্যৱস্থা,എന്റർപ്രൈസ് സിസ്റ്റം
ক্ষমতা,ശക്തി
ক্ষমতা আত্মীয়তা,ശക്തി ബന്ധം
প্ৰৱেশৰ সময়,പ്രവേശന സമയം
ইনপুট ভেৰিয়েবল,ഇൻപുട്ട് വേരിയബിൾ
