Punjabi,Tamil
ਮੁੜ ਤੋਂ,ஓய்வு
ਮਾਲੀਆ,வருவாய்
ਉਲਟਾ ਜੈਨੇਟਿਕਸ,தலைகீழ் மரபியல்
ਉਲਟਾ ਪਰਿਵਰਤਨ,தலைகீழ் பிறழ்வு
ਰਾਈਜ਼ੋਬੈਟਰੀਆ (ਪੀਜੀਪੀਆਰ),ரைசோபாக்டீரியா (பிஜிபிஆர்)
Rhizoduzation,ரைசோடெபோசிஷன்
Rhizoid,ரைசாய்டு
Rhizome,வேர்த்தண்டுக்கிழங்கு
ਰਾਈਜੋਸਫਾਇਰ,ரைசோஸ்பியர்
ਰਿਬੋਸੋਮ,ரைபோசோம்
ਰਿਕਟਸੀਆ ਵਰਗੇ ਜੀਵ,உயிரினங்களைப் போன்ற ரிக்கெட்சியா
ਰਿਜ ਸਾਬਕਾ (ਰਿਸਟ),ரிட்ஜ் முன்னாள் (ரிட்ஜர்)
ਰਿਜ ਲਾਉਣਾ,ரிட்ஜ் நடவு
ਰਿਜ ਟੇਰੇਸ,ரிட்ஜ் மொட்டை மாடி
ਤਾਲ ਜਦ ਤੱਕ,ரிட்ஜ் வரை
ਰਿਲੀਟ,ரில் அரிப்பு
ਜੋਖਮ,ஆபத்து
Rna ਪੌੜੀ,ஆர்.என்.ஏ ஏணி
ਚੱਟਾਨ,பாறை
ਠੱਗ,முரட்டு
ਰੋਬਿੰਗ,முரட்டுத்தனமாக
ਰੂਟ ਫਸਲ,வேர் பயிர்
ਜੜ,ரூட் எக்ஸுடேட்
ਰੂਟ ਗਾਲ ਨਮੇਟੋਡ,ரூட் பித்தப்பை நூற்புழு
ਰੂਟ ਨੂੰ ਪ੍ਰੇਰਿਤ ਕਰਨਾ,ரூட் தூண்டும் பிளாஸ்மிட்
ਰੂਟ ਨੂਡਿ .ਲ,ரூட் முடிச்சுகள்
ਰੂਟਸਟੌਕ,வேர்ஸ்டாக்
ਰੋਸੈਟ ਦੀ ਬਿਮਾਰੀ,ரொசெட் நோய்
ਰੋਸੈਟ ਪੋਲੀਬੇਨੀ,ரோசெட் பாலிம்பிரியோனி
ਰੋਸੈਟ ਵਾਇਰਸ,ரோசெட் வைரஸ்
ਰੋਟਰੀ ਖੇਤ,ரோட்டரி உழவு
ਰੋਟੇਸ਼ਨਲ ਚਰਾਉਣ ਵਾਲਾ,சுழற்சி மேய்ச்சல்
ਰੂਘੇਜ,முரட்டுத்தனமான
ਕਤਾਰ ਦੀਆਂ ਫਸਲਾਂ,வரிசை பயிர்கள்
ਕਤਾਰ ਨਾਲ ਜੁੜੋ,வரிசை இன்டர் பயிர்
ਆਰਟੀਐਸ ਪੇਅ,ஆர்.டி.எஸ் பானம்
ਦੌੜਾਕ,ஓட்டப்பந்தய வீரர்
ਰਨ-ਆਫ ਖੇਤੀ,ரன்-ஆஃப் விவசாயம்
ਰਨ-ਆਫ,ரன்-ஆஃப்
ਪੇਂਡੂ ਖੇਤਰੀ ਬੈਂਕ,கிராமப்புற பிராந்திய வங்கி
ਮੂਲੀ,முள்ளங்கி
ਮੀਂਹ ਦੇ ਰੁੱਖ,மழை மரம்
ਰਾਇਸਿਨ,திராட்சை
ਰਾਮਬਟਨ,ரம்புட்டான்
ਕਾਨੂਨਸ,ரங்கூன் க்ரீப்பர்
ਬਲਾਤਕਾਰ,ராப்சீட்
ਰਸਭਰੀ,ராஸ்பெர்ரி
ਰੈਟ-ਪੂਛ ਮੂਲੀ,எலி-வால் முள்ளங்கி
ਰਤਨ,பிரம்பு
ਲਾਲ ਸੀਡਰ (ਟੋਨਾ),சிவப்பு சிடார் (டூனா)
ਲਾਲ ਕਲੋਵਰ,சிவப்பு க்ளோவர்
ਰੈਡ ਰੇਸ਼ਮ ਦਾ ਰੁੱਖ,சிவப்பு பட்டு மரம்
ਡੇਡ ਘਾਹ,ரீட் புல்
ਰੋਡਸ ਘਾਹ,ரோட்ஸ் புல்
ਰ੍ਹੋਡਡੈਂਡਰਨ,ரோடோடென்ட்ரான்
Rhus,ருஸ்
ਚੌਲ,அரிசி
Ed ਰਡ,ரிட்ஜ் சுண்டைக்காய்
ਗੁਲਾਬ,உயர்ந்தது
ਗੁਲਾਬ ਬੇਰੀ,ரோஸ் பெர்ரி
ਰੋਸਮੇਰੀ,ரோஸ்மேரி
ਗੋਲ ਗੌਡ,சுற்று சுண்டைக்காய்
ਰਬੜ,ரப்பர்
ਚੂਹਾ,எலி
ਲਾਲ ਪਾਮਸ ਵੀਵੀਲ,சிவப்பு பனை அந்துப்பூச்சி
ਲਾਲ ਕੱਦੂ ਬੀਟਲ,சிவப்பு பூசணி வண்டு
ਰੀਨੋਸੀਰੋਸ ਬੀਟਲ,ரைனோசெரோஸ் வண்டு
ਚਾਵਲ ਦੇ ਵੀਵਿਲ,அரிசி அந்துப்பூச்சி
ਖਾਰੇ ਅਲਕਲੀ ਮਿੱਟੀ,உமிழ்நீர் ஆல்கி மண்
ਖਾਰਾ ਮਿੱਟੀ,உமிழ்நீர் மண்
ਨਮੀਕਰਨ,உமிழ்நீர்
ਲਾਰ ਗਲੈਂਡ ਕ੍ਰੋਮੋਸੋਮ,உமிழ்நீர் சுரப்பி குரோமோசோம்
ਲੂਣ,உப்பு
ਲੂਣ-ਪ੍ਰਭਾਵਿਤ ਮਿੱਟੀ,உப்பு பாதிக்கப்பட்ட மண்
ਲੂਣ ਸੂਚਕ,உப்பு அட்டவணை
ਲੂਣ ਦਾ ਤਣਾਅ,உப்பு அழுத்தம்
ਲੂਣ ਸਹਿਣਸ਼ੀਲਤਾ,உப்பு சகிப்புத்தன்மை
ਨਮੂਨਾ,மாதிரி
ਨਮੂਨਾ ਗਲਤੀ,மாதிரி பிழை
ਨਮੂਨਾ ਵਾਲੀ ਇਕਾਈ,மாதிரி அலகு
ਨਮੂਨਾ,மாதிரி
ਰੇਤ,மணல்
ਰੇਤਲੀ ਮਿੱਟੀ,சாண்டி களிமண்
ਸੈਂਡੀ ਲੋਮ,சாண்டி களிமண்
ਰੇਤਲੀ ਮਿੱਟੀ,மணல் நிறைந்த பூமி
SAP,SAP
ਪੌਦਾ,சப்பிங்
ਪ੍ਰਮਾਣਿਕਤਾ ਮੁੱਲ,Saponification மதிப்பு
ਸੈਟੇਲਾਈਟ ਡੀਐਨਏ,செயற்கைக்கோள் டி.என்.ஏ.
ਸੈਟੇਲਾਈਟ ਬੂਡ,செயற்கைக்கோள் களை
ਸੰਤ੍ਰਿਪਤ ਭਾਫ ਦਾ ਦਬਾਅ,நிறைவுற்ற நீராவி அழுத்தம்
ਸਵਨਾ,சவன்னா
ਸਕੇਲਫੋਲਡ ਪ੍ਰੋਟੀਨ,ஸ்காஃபோல்ட் புரதம்
ਸਕੈਪ,ஸ்கேப்
ਸਕਿਰਿਸ਼,ஸ்கார்ஃபிகேஷன்
ਸਕਿਓਨ,சியோன்
ਸਕਿਓਫਾਈਟਸ,சியோபைட்டுகள்
ਮੌਸਮੀ ਚੱਕਰ,பருவகால சுழற்சி
ਮੌਸਮੀ ਸੋਕੇ,பருவகால வறட்சி
ਮੌਸਮੀ ਪੌਦਾ,பருவகால ஆலை
ਸੈਕੰਡਰੀ ਵਾਧਾ,இரண்டாம் நிலை வளர்ச்சி
ਸੈਕੰਡਰੀ ਪੌਦਾ ਪੌਸ਼ਟਿਕ ਤੱਤ,இரண்டாம் நிலை தாவர ஊட்டச்சத்துக்கள்
ਸੈਕੰਡਰੀ ਉਤਪਾਦਕਤਾ,இரண்டாம் நிலை உற்பத்தித்திறன்
ਸੈਕੰਡਰੀ ਖੇਤ,இரண்டாம் நிலை உழவு
ਸੇਡਜ,செட்ஜ்
ਬੀਜ ਬੋਰਨੀ ਫੰਗਸ,விதை பிறந்த பூஞ்சை
ਬੀਜ ਪ੍ਰਮਾਣੀਕਰਣ,விதை சான்றிதழ்
ਬੀਜ ਕਠੋਰ,விதை கடினப்படுத்துதல்
ਬੀਜ ਦਾ ਇਲਾਜ,விதை சிகிச்சை
ਬੀਜ-ਕਮ-ਖਾਦ ਮਸ਼ਕ,விதை-கம்-உர துரப்பணம்
ਬੀਜ,நாற்று
ਸੀਪੇਜ,Seepage
ਅਲੱਗ ਹੋਣਾ,பாகுபாடு
ਚੋਣਯੋਗ ਮਾਰਕਰ,தேர்ந்தெடுக்கக்கூடிய மார்க்கர்
ਚੋਣ ਦਾ ਦਬਾਅ,தேர்வு அழுத்தம்
ਚੋਣਵੇਂ ਹਰਬਾਇਡ,தேர்ந்தெடுக்கப்பட்ட களைக்கொல்லி
ਚੋਣ ਇੰਡੈਕਸ,தேர்ந்தெடுப்பு அட்டவணை
ਸਵੈ ਗਰੱਭਧਾਰਣ,சுய கருத்தரித்தல்
ਸਵੈ-ਨਿਰਭਰਤਾ,தன்னிறைவு
ਸਵੈ ਪਤਲੇ ਹੋਣ ਦੀ ਸਮਰੱਥਾ,சுய மெல்லிய திறன்
ਸਵੈ-ਫਲਦਾਇਕ,சுயநல
ਸਵੈ-ਅਸੰਗਤਤਾ,சுய-முரண்பாடு
ਸੁਆਰਥੀ ਡੀ ਐਨ ਏ,சுயநல டி.என்.ஏ
ਅਰਧ-ਸੁੱਕੇ,அரை வறண்ட
ਸੰਵੇਦੀ ਦਾ ਮੁਲਾਂਕਣ,உணர்ச்சி மதிப்பீடு
ਸੇਪਲ,செபால்
ਕ੍ਰਮਵਾਰ ਫਸਲ,தொடர்ச்சியான பயிர்
ਸੀਰੀਅਲ ਪੇਬਿ .ਸ਼ਨ,தொடர் நீர்த்தல்
ਸੀਕਲਚਰ,புத்துணர்ச்சி
ਸੰੋਲਨੋਲੋਜੀ,செரோலஜி
ਸੀਰਮ,சீரம்
ਸੈਕਸ-ਦ੍ਰਿੜਤਾ,பாலின நிர்ணயம்
ਸੈਕਸ-ਲਿੰਕਜ,பாலியல்-இணைப்பு
ਜਿਨਸੀ ਪ੍ਰਸਾਰ,பாலியல் பரப்புதல்
ਸ਼ੀਟ roision,தாள் அரிப்பு
ਸ਼ੈਲਿੰਗ,ஷெல்லிங்
ਸ਼ੈਲਟਰ ਬੈਲਟ,தங்குமிடம் பெல்ட்
ਥੋੜ੍ਹੇ ਸਮੇਂ ਦਾ ਪੌਦਾ,குறுகிய நாள் ஆலை
ਛੋਟਾ-ਵੇਵ ਰੇਡੀਏਸ਼ਨ,குறுகிய அலை கதிர்வீச்சு
ਸ਼ਟਲ ਵੈਕਟਰ,ஷட்டில் வெக்டர்
ਭੈਣ-ਭਰਾ,உடன்பிறப்பு
ਦਾਤਰੀ ਸੈੱਲ ਅਨੀਮੀਆ,அரிவாள் செல் இரத்த சோகை
ਸਿਗੋਮਾਈਡ ਕਰਵ,சிக்மாய்டு வளைவு
ਸੰਕੇਤ ਅਨੁਮਾਨ,சிக்னல் கருதுகோள்
ਮਹੱਤਵ ਟੈਸਟ,முக்கியத்துவம் சோதனை
ਸੀਲੇਜ,சிலேஜ்
ਸਿਲੋ,சிலோ
ਗੜਬੜ,மண்
ਡਿਲਟ ਲੋਮ,சில்ட் களிமண்
ਸਿਲਵੀਕਲਚਰ,சில்விக்கால்ச்சர்
ਸਿੰਕ,மூழ்கி
ਸਿੰਕ ਸਮਰੱਥਾ,மூழ்கும் திறன்
ਭੈਣ ਕ੍ਰੋਮੈਟਿਡ,சகோதரி குரோமாடிட்
ਸਾਈਟ-ਖਾਸ ਪੌਸ਼ਟਿਕ ਪ੍ਰਬੰਧਨ,தளம் சார்ந்த ஊட்டச்சத்து மேலாண்மை
ਸ਼ੁੱਭੀ ਵੰਡ,வளைந்த விநியோகம்
ਕਤਾਰ ਲਾਉਣਾ ਛੱਡ ਦਿਓ,வரிசை நடவு தவிர்க்கவும்
ਸਲਾਈਮ ਉੱਲੀ,சேறு அச்சு
ਹੌਲੀ-ਰੀਲਿਜ਼ ਖਾਦ,மெதுவாக வெளியிடும் உரம்
ਸਲੱਜ,கசடு
ਘੁਰਕੀ,குழம்பு
ਪਰੇਸ਼ਾਨ ਫਸਲਾਂ,மென்மையான பயிர்கள்
ਸੋਸ਼ਲ ਫੌਰੈਸਟਰੀ,சமூக வனவியல்
ਸੋਡ ਸਭਿਆਚਾਰ,புல் கலாச்சாரம்
ਸੋਡ,புல்
ਸੋਡਿਕ ਮਿੱਟੀ,சோடிக் மண்
ਸੋਡੀਅਮ ਸਮਾਈ ਅਨੁਪਾਤ,சோடியம் உறிஞ்சுதல் விகிதம்
ਸੋਡੀਅਮ ਪੰਪ,சோடியம் பம்ப்
ਨਰਮ-ਲੱਕੜ ਦਾ ਗ੍ਰੈਫਟਿੰਗ,மென்மையான-வூட் ஒட்டுதல்
ਮਿੱਟੀ ਦੀ ਅਸ਼ੁੱਧ,மண் ஒட்டுதல்
ਮਿੱਟੀ ਦੀ ਹਵਾ,மண் காற்றோட்டம்
ਮਿੱਟੀ ਸਮੂਹ,மண் மொத்தம்
ਮਿੱਟੀ ਅਲਾਕੀਨਿਟੀ,மண் காரத்தன்மை
ਮਿੱਟੀ ਸੋਧ,மண் திருத்தம்
ਮਿੱਟੀ ਦੇ ਵਿਸ਼ਲੇਸ਼ਣ,மண் பகுப்பாய்வு
ਮਿੱਟੀ ਦੇ ਜੀਵ-ਵਿਭਿੰਨਤਾ,மண் பல்லுயிர்
ਮਿੱਟੀ ਜੀਵ-ਵਿਗਿਆਨ,மண் உயிரியல்
ਮਿੱਟੀ ਦਾ ਵਰਗੀਕਰਣ,மண் வகைப்பாடு
ਮਿੱਟੀ ਕੋਲੋਇਡ,மண் கூழ்
ਮਿੱਟੀ ਦਾ ਸੰਕੁਚਨ,மண் சுருக்கம்
ਮਿੱਟੀ ਕੰਡੀਸ਼ਨਰ,மண் கண்டிஷனர்கள்
ਮਿੱਟੀ ਦੀ ਸੰਭਾਲ,மண் பாதுகாப்பு
ਮਿੱਟੀ ਦੇ ਛਾਲੇ,மண் மேலோடு
ਮਿੱਟੀ ਦੇ ਵਿਗਾੜ,மண் சீரழிவு
ਮਿੱਟੀ ਦੇ ਖਿੜਕੀਆਂ ਦਾ ਕਾਰਕ,மண் அரிக்கும் காரணி
ਮਿੱਟੀ ਜਣਨ ਸ਼ਕਤੀ,மண் கருவுறுதல்
ਮਿੱਟੀ ਉਤਪਤੀ,மண் ஆதியாகமம்
ਮਿੱਟੀ ਦੀ ਸਿਹਤ,மண் ஆரோக்கியம்
ਮਿੱਟੀ ਦੀ ਦੂਰੀ,மண் அடிவானம்
ਮਿੱਟੀ ਮੈਕਰੂਗਜਿਸਜ਼,மண் மேக்ரோ ஆர்கானிசம்
ਮਿੱਟੀ ਪ੍ਰਬੰਧਨ,மண் மேலாண்மை
ਮਿੱਟੀ ਮਾਈਕਰੋਬਾਇਓਲੋਜੀ,மண் நுண்ணுயிரியல்
ਮਿੱਟੀ ਦੇ ਸੂਖਮ ਜੀਵ,மண் நுண்ணுயிரிகள்
ਮਿੱਟੀ ਨਮੀ ਦੇ ਘਾਟਾ,மண்ணின் ஈரப்பதம் பற்றாக்குறை
ਮਿੱਟੀ ਜੈਵਿਕ ਪਦਾਰਥ,மண் கரிமப்பொருள்
ਮਿੱਟੀ ਦੀ ਪੋਰਸਿਟੀ,மண் போரோசிட்டி
ਮਿੱਟੀ ਉਤਪਾਦਕਤਾ,மண் உற்பத்தித்திறன்
ਮਿੱਟੀ ਪ੍ਰੋਫ਼ਾਇਜ਼,மண் சுயவிவரம்
ਮਿੱਟੀ ਦੀ ਕੁਆਲਟੀ,மண்ணின் தரம்
ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ,மண் எதிர்வினை
ਮਿੱਟੀ ਪ੍ਰਤੀਰੋਧ,மண்ணின் எதிர்ப்பு
ਮਿੱਟੀ ਨੌਰਟੀਅਤ,மண் உப்புத்தன்மை
ਮਿੱਟੀ ਵਿਗਿਆਨ,மண் அறிவியல்
ਮਿੱਟੀ ਬਿਮਾਰੀ,மண் நோய்
ਮਿੱਟੀ ਸਿਏਵਿੰਗ,மண் சல்லடை
ਮਿੱਟੀ ਦਾ ਹੱਲ,மண் தீர்வு
ਮਿੱਟੀ ਨਿਰਜੀਵ,மண் கருத்தடை
ਮਿੱਟੀ ਦਾ structure ਾਂਚਾ,மண் அமைப்பு
ਮਿੱਟੀ ਮੁਅੱਤਲ,மண் இடைநீக்கம்
ਮਿੱਟੀ ਦੀ ਜਾਂਚ,மண் சோதனை
ਮਿੱਟੀ ਦਾ ਬਣਤਰ,மண் அமைப்பு
ਮਿੱਟੀ ਪਾਣੀ ਦੀ ਸੰਭਾਵਨਾ,மண் நீர் சாத்தியம்
ਮਿੱਟੀ ਦਾ ਪਾਣੀ,மண் நீர்
ਸੋਲਰ ਸਥਿਰ,சூரிய மாறிலி
ਸੋਲਰ ਰੇਡੀਏਸ਼ਨ,சூரிய கதிர்வீச்சு
ਸੋਲਰ ਸਪੈਕਟ੍ਰਮ,சூரிய நிறமாலை
ਸੁਹਿਰਣਾ,தனிமைப்படுத்தல்
ਇਕੋ ਫਸਲ,ஒரே பயிர்
ਘੁਲਣਸ਼ੀਲ ਸੋਡੀਅਮ ਪ੍ਰਤੀਸ਼ਤਤਾ,கரையக்கூடிய சோடியம் சதவீதம்
ਸੋਮੈਟਿਕ ਸੈੱਲ,சோமாடிக் செல்
ਸੋਮੈਟਿਕ ਭਰੂਣ,சோமாடிக் கரு
ਸੋਮੈਟਿਕ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,சோமாடிக் கலப்பினமாக்கல்
ਸੋਰਗਮ ਦੀ ਸੱਟ,சோளம் காயம்
Sos gene,SOS மரபணு
ਦੱਖਣੀ ਧੁੰਦਲਾ,தெற்கு வெடிப்பு
ਸਪੇਸ (ਪੌਦਾ),இடைவெளி (ஆலை)
ਸਪੈਡਿਕਸ,ஸ்பேடிக்ஸ்
ਛੁਪਾਓ,ஸ்பேட்டே
ਵਿਸ਼ੇਸ਼ ਪ੍ਰਬੰਧ,சிறப்பு ஏற்பாடு
ਵਿਸ਼ੇਸ਼ ਫਸਲਿੰਗ,சிறப்பு பயிர்
ਵਿਸ਼ੇਸ਼ ਖੇਤੀ,சிறப்பு விவசாயம்
ਸਪੀਸੀਜ਼,இனங்கள்
ਖਾਸ ਫਸਲ ਤੀਬਰਤਾ ਸੂਚਕਾਂਕ,குறிப்பிட்ட பயிர் தீவிரம் அட்டவணை
ਖਾਸ ਗੰਭੀਰਤਾ,குறிப்பிட்ட ஈர்ப்பு
ਖਾਸ ਨਮੀ,குறிப்பிட்ட ஈரப்பதம்
ਖਾਸ ਪੱਤੇ ਖੇਤਰ,குறிப்பிட்ட இலை பகுதி
ਸ਼ੁਕਰਾਣੂ,விந்தணுக்கள்
ਐਸ-ਪੜਾਅ,எஸ்-கட்டம்
ਸਪਾਈਕ,ஸ்பைக்
ਸਪਾਈਕਲੇਟ,ஸ்பைக்லெட்
ਸਪਿੰਡਲ ਬੁਸ਼,சுழல் புஷ்
ਸਪਲੈਸ਼ roishion,ஸ்பிளாஸ் அரிப்பு
ਸਪਲਿਕ,பிளவுபடும்
ਸਪਲਿਟ ਐਪਲੀਕੇਸ਼ਨ,பயன்பாடு பிளவு
ਸਪਲਿਟ ਜੀਜ਼,பிரிந்த மரபணுக்கள்
ਸਪਲਿਟ ਪਲਾਟ ਡਿਜ਼ਾਈਨ,பிளவுபட்ட சதி வடிவமைப்பு
ਸਪੋਂਗੀ ਟਿਸ਼ੂ,பஞ்சுபோன்ற திசு
ਆਪਸ ਵਿੱਚ ਵਾਧਾ,தன்னிச்சையான பிறழ்வு
ਸਪੋਰ,வித்து
ਛਿੜਕਣ ਦੀ ਸਿੰਜਾਈ,தெளிப்பானை நீர்ப்பாசனம்
ਸਪਾਲਿੰਗ,ஸ்பட்ங்
ਸਪੁਰ,ஸ்பர்
ਸਹਿਣਸ਼ੀਲਤਾ,தூண்டுதல்
ਸਕੁਐਲ,சண்டை
ਸਥਿਰ ਏਜੰਟ,உறுதிப்படுத்தும் முகவர்
ਮਿਆਰੀ ਭਟਕਣ,நிலையான விலகல்
ਸਟੈਪਲ ਫਸਲ,பிரதான பயிர்
ਕੋਡੋਨ ਸ਼ੁਰੂ ਕਰੋ,கோடனைத் தொடங்குங்கள்
ਸਟਾਰਟਰ ਹੱਲ,ஸ்டார்டர் தீர்வு
ਸਟੈਮ ਬੋਰਰ,தண்டு துளைப்பான்
ਸਟੈਮ-ਐਂਡ,தண்டு-இறுதி
ਸਟੈਨੋਸਪਰੋਮੋਕਸ,ஸ்டெனோஸ்பெர்மோகார்பி
ਸਟੈਪ,புல்வெளி
ਨਸਬੰਦੀ,கருத்தடை
ਕਲੰਕ ਪ੍ਰਾਪਤੀ,களங்கம் ஏற்பு
ਕਲੰਕ,களங்கம்
ਤਾਕਤ ਵਾਲੀ ਜੜ,ஸ்டைட் ரூட்
Stolon,ஸ்டோலன்
ਸਟੋਮੇਟਾ,ஸ்டோமாட்டா
ਸਟੂਲਿੰਗ,மலம்
ਕੋਡੋਨ ਰੋਕੋ,கோடனை நிறுத்துங்கள்
ਤਣਾਅ,அடுக்கு
ਸਟਰੇਟੀਕੇਸ਼ਨ,அடுக்கு
ਤੂੜੀ,வைக்கோல்
ਤਣਾਅ,மன அழுத்தம்
ਸਟ੍ਰਿਪ ਫਸਲ,ஸ்ட்ரிப் பயிர்
ਸਟ੍ਰਿਪ ਇੰਟਰਕ੍ਰੋਪਿੰਗ,ஸ்ட்ரிப் இன்டர்பிராப்பிங்
ਸਟ੍ਰੋਮਾ,ஸ்ட்ரோமா
ਧੋਖਾਧੜੀ,குண்டானது
ਧੋਖਾਧੜੀ ਦੇ ਮਲਚਿੰਗ,குண்டான தழைக்கூளம்
ਸ਼ੈਲੀ,ஸ்டைல்
ਸਬ ਨਮੀ,துணை ஈரப்பதம்
ਓਰਬਰਕੇਸ਼ਨ,சப்பரேஷன்
ਡੁੱਬਣਾ,நீரில் மூழ்குவது
ਗੁਲਾਬ ਖੇਤੀ,வாழ்வாதார விவசாயம்
ਸਟਰਸਿੰਗ,துணை மட்டி
ਸਬ-ਸਪੀਸੀਜ਼,துணை இனங்கள்
ਬਦਲ,மாற்று பயிர்
ਘਟਾਓਣਾ,அடி மூலக்கூறு
ਉਪ-ਰਹਿਤ ਸਿੰਚਾਈ,மேற்பரப்பு நீர்ப்பாசனம்
ਉਤਰਾਧਿਕਾਰੀ,அடுத்தடுத்து
ਝੁਕੀ,சதைப்பற்றுள்ள
ਸਕੈਨ,உறிஞ்சும்
ਸੂ-ਜੈਅਰਿਸ,சூய் ஜென்ரிஸ்
ਸੂਰਜ-ਇਲਾਜ,சூரிய-குணப்படுத்துதல்
ਪੂਰਕ ਸਿੰਚਾਈ,துணை நீர்ப்பாசனம்
ਪੂਰਕ ਉੱਦਮ,துணை நிறுவனம்
ਪੂਰਕ ਗੱਲਬਾਤ,துணை தொடர்பு
ਸੁਪ੍ਰੈਸਟਰ ਜੀਨ,அடக்கி மரபணு
ਸਰਫੈਕਟੈਂਟ,சர்பாக்டான்ட்
ਸੰਵੇਦਨਸ਼ੀਲ,எளிதில் பாதிக்கப்படக்கூடியது
ਮੁਅੱਤਲ ਸਭਿਆਚਾਰ,இடைநீக்க கலாச்சாரம்
ਟਿਕਾ able ਖੇਤੀਬਾੜੀ,நிலையான விவசாயம்
ਟਿਕਾ able ਵਿਕਾਸ,நிலையான அபிவிருத்தி
ਝਰਨਾ,திரள்
ਤਲਵਾਰ ਪੱਤਾ,வாள் இலை
ਸਿਓਨੀਅਮ,சோனியம்
ਚਿੰਨ੍ਹ,சிம்பியோசிஸ்
Syngamy,ஒத்திசைவு
ਚਾਵਲ ਦੀ ਤੀਬਰਤਾ ਦੀ ਪ੍ਰਣਾਲੀ,அரிசி தீவிரத்தின் அமைப்பு
ਪ੍ਰਣਾਲੀਗਤ ਜੜ੍ਹੀਬਾਈਡ,முறையான களைக்கொல்லி
ਸੇਫਲਾਵਰ,குங்குமப்பூ
ਕੇਸਰ,குங்குமப்பூ
ਰਿਸ਼ੀ,முனிவர்
ਸਾਲ,சால்
ਸਾਲਵੀਆ,சால்வியா
ਸੈਂਡਲ ਲੱਕੜ,சந்தனம்
ਸਾਸੋਟਾ,சபோட்டா
ਸਕ੍ਰਿਪਾਈਨ,ஸ்க்ரூட்பைன்
ਸੀਬੱਕੋਰਨ,சீபக்ஹார்ன்
ਸੇਨਾ,சென்னா
ਸੱਪ ਲੱਕੜ,பாம்பு மரம்
ਤਿਲ,எள்
ਸੱਪ ਬੈਰਡ,புடலங்காய்
ਸਨੈਪ ਤਰਬੂਜ,முலாம்பழம் ஸ்னாப்
Soapnut,சோப்பு
ਸੋਰਗਮ,சோளம்
ਸੋਇਆਬੀਨ,சோயாபீன்
ਸਪੈਨਿਸ਼ ਚੈਰੀ,ஸ்பானிஷ் செர்ரி
ਪਾਲਕ,கீரை
ਸਪਿੰਡਲ ਲੱਕੜ,சுழல் மரம்
ਸਪੰਜ ਗੌਡ,கடற்பாசி சுண்டைக்காய்
ਸਟੀਵੀਆ,ஸ்டீவியா
ਪੱਤਰੀ,உணர்வை தொட்டால் எரிச்சலூட்டுகிற ஒருவகை செடி
ਪੱਥਰ ਦੇ ਫੁੱਲ,கல் மலர்
ਸਟ੍ਰਾਬੈਰੀ,ஸ்ட்ராபெரி
ਸੁਡਾਨ ਘਾਹ,சூடான் புல்
ਗੰਨਾ,கரும்பு
ਗਰਮੀ ਦੇ ਸਕੁਐਸ਼,கோடை ஸ்குவாஷ்
ਸੂਰਜਮੁਖੀ,சூரியகாந்தி
ਸਨਹੇਜ਼,சன்ஹெம்ப்
ਮਿੱਠੇ ਕਲੋਵਰ,ஸ்வீட் க்ளோவர்
ਮਿੱਠੀ ਬਘਿਆੜ,இனிப்பு சுண்டைக்காய்
ਮਿਠਾ ਆਲੂ,இனிப்பு உருளைக்கிழங்கு
ਮਿੱਠੇ ਵਾਇਲਟ,இனிப்பு வயலட்
ਬੂਟੀ ਚੂਸਣ ਵਾਲਾ,SAP உறிஞ்சும்
ਫਲਾਈ ਨੂੰ ਵੇਖਿਆ,பார்த்தேன்
ਪੈਮਾਨੇ ਕੀੜੇ,அளவிலான பூச்சி
Semilooper,செமிலூப்பர்
ਸ਼ੂਟ ਬੋਰ,துளைப்பான் சுடவும்
ਰੇਸ਼ਮ ਕੀੜੇ,பட்டுப்புழு
ਘੁੰਮਣਾ,நத்தை
ਚਿੜੀ,குருவி
ਮੱਕੜੀ,சிலந்தி
ਗਿੱਲੀ,அணில்
Stalk borer,தண்டு துளைப்பான்
ਸਟੈਮ ਬੋਰਰ,தண்டு துளைப்பான்
ਸਟੈਮ ਗਬਰਰ,ஸ்டெம் கிர்ட்லர்
ਪੱਥਰ ਦੇ ਵੇਵਿਲ,கல் அந்துப்பூச்சி
ਮਿੱਟੀ ਦੇ ਵਿਗਿਆਨੀ,மண் விஞ்ஞானி
ਰਣਨੀਤੀ ਲਹਿਰ,தந்திரோபாய இயக்கம்
ਟੈਗਿੰਗ (ਲੇਬਲਿੰਗ),குறிச்சொல் (லேபிளிங்)
ਟੈਂਕ ਸਿਲਟ,தொட்டி மண்
ਟੈਪ ਰੂਟ,வேரைத் தட்டவும்
ਟਾਸਲ (ਮੱਕੀ),டஸ்ஸல் (மக்காச்சோளம்)
ਟੈਕਸੋਨਮੀ,வகைபிரித்தல்
ਟੈਕਨੋਲੋਜੀ,தொழில்நுட்பம்
ਸੁਭਾਅ ਵਾਲਾ ਜ਼ੋਨ,மிதமான மண்டலம்
ਅਸਥਾਈ ਵਾਈਲਟਿੰਗ,தற்காலிக வில்டிங்
ਟੈਂਡਰਿਲ,டெண்ட்ரில்
ਟੈਨਸੋਮੀਟਰ,டென்சியோமீட்டர்
