Telugu,Kannada
విద్యుద్వాహక నష్టం,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
తేడా ఫ్రీక్వెన్సీ,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
తేడా ఫ్రీక్వెన్సీ వక్రీకరణ (DFD),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
తేడా టోన్,ವ್ಯತ್ಯಾಸ ಸ್ವರ
అవకలన యాంప్లిఫైయర్,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
విక్షేపం,ಸಂಧಿಸುವಿಕೆ
డిఫ్యూజర్,ಹರಡುವವನು
అంకె,ಅಂಕ
డిజిటల్,ಒಂದು ಬಗೆಯ
డిజిటల్ ఆర్టిఫ్యాక్ట్,ಅಂಕಿ
డిజిటల్ ఆడియో,ಡಿಪಾರ್ಟಿ
డిజిటల్ ఆడియో ఫిల్టర్,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
డిజిటల్ ఆడియో వర్క్ స్టేషన్,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
డిజిటల్ కెమెరా,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
డిజిటల్ కంప్యూటర్,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
డిజిటల్ డేటా,ಅಂಕಿ
డిజిటల్ ఎడిటింగ్,ಅಂಕಿ ಸಂಪಾದನೆ
డిజిటల్ ఎక్సైటర్,ಡಿಫೀಟರ್
డిజిటల్ ఫిల్టర్,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
డిజిటల్ ఫ్రేమ్ సింక్రొనైజర్,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
డిజిటల్ వారసత్వం,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
డిజిటల్ చిత్రం,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
డిజిటల్ లైబ్రరీ,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
డిజిటల్ మీటర్,ಅಂಕಿ ಮಾಪಕ
డిజిటల్ మాడ్యులేషన్,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
డిజిటల్ మల్టీప్లెక్స్,ಡಿಫೀಸು
డిజిటల్ నెట్‌వర్క్,ಅಂಕಿ
డిజిటల్ అవుట్పుట్,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
డిజిటల్ ప్లేబ్యాక్,ಡಿಫೀಸು
డిజిటల్ రేడియో మొండియాల్ (DRM),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
డిజిటల్ రికార్డింగ్,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
డిజిటల్ విప్లవం,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
డిజిటల్ సిగ్నల్,ಡಿಫಾರ್ಮ್
డిజిటల్ సిగ్నల్ ప్రాసెసింగ్ (DSP),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
డిజిటల్ సంతకం,ಡಿಜಿಟಲ್ ಸಹಿ
డిజిటల్ టెక్నాలజీ,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
డిజిటల్ టు అనలాగ్ కన్వర్టర్,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
డిజిటల్ వీడియో,ಅಂಕಿ
డిజిటల్ వోల్టమీటర్,ಡಿಫೀಸು
డిజిటలైజేషన్,ಡಿಪಾಂಡೀಕರಣ
డిజిటలైజేషన్,ಡಿಜೈಟಲೀಕರಣ
డిజిటలైజ్డ్ వీడియో,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
డిజిటైజర్,ಡಿಜೀಜರ್
మసక,ಮಂದ
పరిమాణం,ಆಯಾಮ
మసకబారిన,.
డయోడ్,ಡಯೀಡೆ
ముంచు,ಮುಳುಗಿಸು
డిప్లెక్సర్,ಸಜ್ಜು
డైపోల్ యాంటెన్నా,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
ప్రత్యక్ష ప్రసారం,ನೇರ ಪ್ರಸಾರ
ప్రత్యక్ష కరెంట్,ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
ప్రత్యక్ష పికప్,ನೇರ ಪಿಕ್ ಅಪ್
ప్రత్యక్ష పఠన పరికరం,ನೇರ ಓದುವ ಸಾಧನ
ప్రత్యక్ష రికార్డింగ్,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
డైరెక్షనల్ యాంటెన్నా,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
డైరెక్షనల్ కప్లర్,ದಿಕ್ಕಿನ
డైరెక్షనల్ మైక్రోఫోన్,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
డైరెక్టివిటీ,ನಿರ್ದೇಶನ
డైరెక్టరీ,ನಿರ್ದೇಶಕ
డిసేబుల్,ನಿಷ್ಪಲಿತಿ
డిస్క్ యాంటెన్నా,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
డిస్క్ ఆధారిత నిల్వ,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
వివిక్త,ಪ್ರತ್ಯೇಕವಾದ
డిస్క్,ಕೊರೆ
డిస్క్ డ్రైవ్,ಡಿಸ್ಕ್ ಡ್ರೈವ್
డిస్క్ కోటా,ಡಿಸ್ಕ್ ಕೋಟ
డిస్కెట్,ವೇಶ್ಯೆ
తొలగుట,ಸ್ಥಳಾಂತರಿಸುವುದು
చెదరగొట్టడం,ಪ್ರಸರಣ
స్థానభ్రంశం,ಸ್ಥಳಾಂತರ
ప్రదర్శన,ಪ್ರದರ್ಶನ
ప్రదర్శన యూనిట్ (కన్సోల్),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
వెదజల్లడం,ಹರಡುವುದು
వైరుధ్యం,ಅಪಶ್ರುತನ
పరిశుద్ధమైన నీరు,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
వక్రీకరణ,ಅಸ್ಪಷ್ಟತೆ
పంపిణీ,ವಿತರಣೆ
పంపిణీ యాంప్లిఫైయర్,ವಿತರಣಾ ವರ್ಧಕ
విభజన,ವಿಭಾಗ
విభజన,ವಿಭಜಕ
పత్రం,ದಾಖಲೆಗಳು
డాల్బీ డిజిటల్,ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
డొమైన్,ರೂಪ
డొమైన్ కంట్రోలర్,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
డాప్లర్ ప్రభావం,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ద్వారం),ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
డబుల్ పోల్ సింగిల్ త్రో స్విచ్,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
డబుల్ సైడెడ్ డిస్క్,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
డబుల్,ದ್ವಾರಪಾಲಕ
డౌన్ రాబోయే వేవ్,ಕೆಳಗೆ ಬರುವ ತರಂಗ
డౌన్ స్ట్రీమ్,ಕೆಳಗಡೆ
డౌన్‌లింక్,ಕೆಳಕ್ಕೆ ಇಳಿಸು
డౌన్‌లోడ్,ಡೌನ್‌ಲೋಡ್
డౌన్‌లోడ్,ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
డ్రాయింగ్,ಚಿತ್ರ
డ్రిల్లింగ్ బిట్,ಕೊರೆಯುವ ಬಿಟ್
డ్రిల్లింగ్ మెషిన్,ಕೊರೆಯುವ ಯಂತ್ರ
డ్రైవ్,ಚಾಲನೆ
డ్రమ్,ನಾಟಕ
పొడి బల్బ్ ఉష్ణోగ్రత,ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ
పొడి సెల్,ಒಣ ಕೋಶ
డ్రై టంకము,ಒಣ ಬೆಸುಗೆ
ద్వంద్వ ఛానల్ మోడ్,ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್
డబ్బింగ్,ನಾಚಿಕೆಗೇಡು
డడ్,ದರ್ಜೆ
డంప్,ಬ ೦ ದಿಸು
డ్యూప్లెక్స్,ಡ್ಯುಪ್ಲೆಕ್ಸ್
వ్యవధి,ಅವಧಿ
దుమ్ము,ಧೂಳು
డస్ట్ బగ్,ಧೂಳು ದೋಷ
డస్ట్ ప్రూఫ్,ಧೂಳು ಪ್ರೂಫ್
డస్టర్,ಡಸ್ಟರ್
డైనమిక్,ಕ್ರಿಯಾಶೀಲ
డైనమిక్ బిట్ కేటాయింపు,ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ
డైనమిక్ ఇంటర్మోడ్యులేషన్ వక్రీకరణ (DIM),ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ)
డైనమిక్ పరిమాణీకరణ,ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ
డైనమిక్ పరిధి,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
డైనమిక్ పరిధి నియంత్రణ,ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ
డైనమో,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
చెవి ఫోన్,ಕಿವಿ ಫೋನ್
భూమి,ಭೂಮಿ
భూమి ఉబ్బెత్తు,ಭೂಮಿಯ ಉಬ್ಬು
భూమి నిరోధకత,ಭೂಮಿಯ ಪ್ರತಿರೋಧ
ఎర్త్ రాడ్,ಭೂಮಿ
ఎర్త్ ఉపగ్రహం,ಭೂಮಿಯ ಉಪಗ್ರಹ
ఎర్త్ స్టేషన్,ಭೂಶಕ್ತಿ
ఎర్త్ టెర్మినల్,ಭೂಕಂಪನ
ఎర్తింగ్,ಜರಡಿ
ఎకో,ಪ್ರತಿಧ್ವನಿ
ఎకో చాంబర్,ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ
ఎడ్డీ కరెంట్,ಎಡ್ಡಿ ಕರೆಂಟ್
ఎడ్డీ కరెంట్ నష్టం,ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ
ఎడ్జ్వైస్ మీటర్,ಅಂಚಿಗೆ ತಿರುಗಿ
ఎడిటింగ్,ಸಂಪಾದನೆ
ప్రభావవంతమైన యాంటెన్నా ఎత్తు,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ
ప్రభావవంతమైన యాంటెన్నా పొడవు,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ
ప్రభావవంతమైన వోల్టేజ్,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
సామర్థ్యం,ಅಖಂಡತೆ
స్థితిస్థాపకత,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
విద్యుత్ ఉత్సర్గ,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
ఎలక్ట్రిక్ ఫీల్డ్,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ఎలక్ట్రిక్ ఫ్లాష్,ವಿದ್ಯುದಳ ಸಂಚಿಕೆ
విద్యుత్ హీటర్,ವಿದ್ಯುತ್ ಹೀಟರ್
ఎలక్ట్రిక్ మీటర్,ವಿದ್ಯುತ್ಮಾಪಕ
విద్యుత్ మోటారు,ವಿದ್ಯುತ್ ಮೋಟಾರ್
విద్యుదాఘాతం,ವಿದ್ಯುತ್ ಆಘಾತ
ఎలక్ట్రిక్ స్పార్క్,ವಿದ್ಯುತ್ ಕಂಡಿ
విద్యుత్ ఉపకరణం,ವಿದ್ಯುತ್ ಉಪಕರಣ
విద్యుత్ శబ్దం,ವಿದ್ಯುತ್ ಶಬ್ದ
విద్యుత్ తుఫాను,ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ
విద్యుత్తుతో పనిచేసే సంగీత పరికరం,ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ
విద్యుత్,ವಿದ್ಯುತ್‌
విద్యుత్ సరఫరా,ವಿದ್ಯುತ್ ಸರಬರಾಜು
ఎలెక్ట్రోడైనమిక్,ವಿದ್ಯುದ್ವೋಗದ
ఎలక్ట్రోలైటిక్ కెపాసిటర్,ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ
విద్యుదయస్కాంత,ವಿದ್ಯುತ್ಕಾಂತೀಯ
విద్యుదయస్కాంత భంగం,ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ
విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్,ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ
విద్యుదయస్కాంత వర్ణపటం,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ
విద్యుదయస్కాంత తరంగం,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
విద్యుదయస్కాంత తరంగ ప్రచారం,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ
ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్,ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್
ఎలక్ట్రానిక్ కాలిక్యులేటర్,ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್
ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ)
ఇ-మెయిల్,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
ఎలక్ట్రానిక్స్,ವಿದ್ಯುದರ್ಚಿ
ఎలక్ట్రోప్లేటింగ్,ವಿದ್ಯುದುಜ್ಞಾನಿಕ
ఎలెక్ట్రోస్టాటిక్,ಸ್ಥಾಯೀ
ఎలివేషన్,ಎತ್ತರ
పొందుపరచబడింది,ಹುದುಗಿಸಿದ
పొందుపరిచిన ఆడియో,ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ
పొందుపర్చిన వ్యవస్థ,ಹತೋಟಿ ವ್ಯವಸ್ಥೆ
చిహ్నం,ಲಾಂblemನ
అభివృద్ధి చెందుతున్న పోకడలు,ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು
ఉద్గార,ಹೊರಸೂಸುವಿಕೆ
ఉద్గారిణి,ಹೊರಸೂಸುವಿಕೆ
ఉద్గారిణి అనుచరుడు,ಹೊರಸೂಸುವ ಅನುಪಾತ
ఉద్గారిణి టెర్మినల్,ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್
ఉద్గారిణి-బేస్-జంక్షన్,ಹೊರಸೂಸುವಿಕೆ
ఎనేబుల్,ಸಕ್ರಿಯಗೊಳಿಸು
ఎనామెల్డ్ వైర్,ಎನಾಮೆಲ್ಡ್ ತಂತಿ
ఎన్‌సిఫర్,ಬೇಟೆಯಾಡುವ
ఆవరణ,ಆವರಣ
ఎన్కోడ్,ಎನಿಮಿ
ఎన్కోడర్,ಸ್ಥಳಾಂತರಕ
ఎన్కోడింగ్,ಎನ್‌ಕೋಡಿಂಗ್
గుప్తీకరణ,ಗೂ ry ಕತಿದ್ದು
ముగింపు గుర్తు,ಅಂತ್ಯ
తుది వినియోగదారుడు,ಬಳಕೆದಾರ
శక్తి,ಶಕ್ತಿ
శక్తి వ్యాప్తి,ಶಕ್ತಿ ಪ್ರಸರಣ
శక్తి పంపిణీ,ಶಕ್ತಿ ವಿತರಣೆ
అమలు,ಜಾರಿಗೊಳಿಸುವಿಕೆ
ఇంజిన్,ಎಂಜಿನ್
ఇంజనీర్,ಎಂಜಿನಿಯರ್
ఇంజనీరింగ్,ಎಂಜಿನಿಯರಿಂಗ್
ఇంజనీరింగ్ స్టోర్,ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ
చెక్కడం,ಕೆತ್ತನೆ
మెరుగుపరచండి,ವರ್ಧಿಸು
సమిష్టి,ತುತ್ತಾಗಿಸು
కీని నమోదు చేయండి,ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ
ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్,ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ
ఎంథాల్పీ,ಸುಲಿಗೆ
ఎంట్రోపీ,ಎಳೆಯ
ఎంట్రోపీ కోడింగ్,ಎಂಟ್ರೊಪಿ ಕೋಡಿಂಗ್
ఎంట్రోపీ రిడెండెన్సీ,ಎಂಟ್ರೊಪಿ ಪುನರುಕ್ತಿ
సమం,ಸಮ
ఈక్వలైజేషన్,ಸಮೀಕರಣ
ఈక్వలైజర్,ಸಮಾನ ವ್ಯಕ್ತಿ
పరికరాలు,ಉಪಕರಣ
పరికరాల కవర్,ಸಲಕರಣೆಗಳ ಕವರ್
సమానం,ಸಮಾನ
చెరిపివేయండి,ಅಳಿಸು
తల తొలగించండి,ತಲೆ ಅಳಿಸಿ
ఎరోషన్,ಸವೆನ
అవాంఛనీయ,ಅನಿಯಮಿತ
లోపం,ದೋಷ
లోపం నియంత్రణ కోడింగ్,ದೋಷ ನಿಯಂತ್ರಣ ಕೋಡಿಂಗ್
లోపం దిద్దుబాటు,ದೋಷ ತಿದ್ದುಪಡಿ
లోపం గుర్తించడం,ದೋಷ ಪತ್ತೆಹಚ್ಚುವಿಕೆ
లోపం నిర్వహణ,ದೋಷ ನಿರ್ವಹಣೆ
లోపం సంభావ్యత,ದೋಷ ಸಂಭವನೀಯತೆ
ఈథర్నెట్,ಈಥರ್ನೆಟ್
ఈథర్నెట్ కేబుల్,ಈಥರ್ನೆಟ್ ಕೇಬಲ್
యూజెనిక్స్,ಸುಜನನಶಾಸ್ತ್ರ
ఖాళీ చేయండి,ವಿಲೇವಾರಿ
మార్పిడి,ವಿನಿಮಯ
ఎక్సైటర్,ಅಚಾತುರ್ಯ
అమలు చేయండి,ಕಾರ್ಯಚೇಳಿಸು
అమలు సమయం,ಕಾರ್ಯಗತಗೊಳಿಸುವ ಸಮಯ
ఎగ్జాస్ట్,ನಿಷ್ಕಾಸ
బయటకి దారి,ನಿರ್ಗಮನ
విస్తరించబడింది,ವಿಸ್ತರಿಸಿದ
విస్తరణ వాల్వ్,ವಿಸ್ತರಣ ಕವಾಟ
ప్రయోగం,ಪ್ರಯೋಗ
నిపుణుల వ్యవస్థ,ಪರಿಣಿತ ವ್ಯವಸ್ಥೆ
అన్వేషించండి,ಅನ್ವೇಷಿಸು
ఎక్స్‌ప్లోరర్,ಪರಿಶೋಧಕ
గుడ్డ,ಎಕ್ಸ್‌ಪೋ (ಪ್ರದರ್ಶನ)
విద్యుత్ సరఫరా పొడిగింపు,ವಿದ್ಯುತ್ ಸರಬರಾಜಿನ ವಿಸ್ತರಣೆ
