Malayalam,Kannada
സംഭാഷണ ആൽജിബ്രൈക്ക് ഭാഷ,ಸಂಭಾಷಣಾ ಬೀಜಗಣಿತದ ಭಾಷೆ
സംഭാഷണ കംപൈലർ,ಸಂಭಾಷಣಕ
സംഭാഷണ കമ്പ്യൂട്ടിംഗ്,ಸಂವಾದಾತ್ಮಕ ಕಂಪ್ಯೂಟಿಂಗ್
സംഭാഷണ ഭാഷ,ಸಂಭಾಷಣಾ ಭಾಷೆ
സംഭാഷണ മോഡ്,ಸಂವಾದಾತ್ಮಕ ಕ್ರಮ
സംഭാഷണ സംവിധാനം,ಸಂಭಾಷಣೆ
സംഭാഷണ ടെർമിനൽ,ಸಂವಾದಾತ್ಮಕ ಟರ್ಮಿನಲ್
സംഭാഷണ സമയ പങ്കിടൽ,ಸಂವಾದಾತ್ಮಕ ಸಮಯ ಹಂಚಿಕೆ
വിനിമയം,ಪರಿವರ್ತನೆ
പരിവർത്തനച്ചെലവ്,ಪರಿವರ್ತನೆ ವೆಚ್ಚ
പരിവർത്തന ഉപകരണം,ಪರಿವರ್ತನೆ ಸಾಧನ
പരിവർത്തന മോഡ്,ಪರಿವರ್ತನೆ ಕ್ರಮ
പരിവർത്തന പതിവ്,ಪರಿವರ್ತನೆ ದಿನಚರಿ
മാറ്റുക,ಪರಿವರ್ತಿಸು
കൺവെർട്ടർ,ಪರಿವರ್ತಕ
കോൺവെക്സ് പ്രോഗ്രാമിംഗ്,ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
പ്രസംഗിച്ച മെമ്മറി ഏകോപിപ്പിക്കുക,ವಿಳಾಸದ ಮೆಮೊರಿಯನ್ನು ಸಂಯೋಜಿಸಿ
ഡാറ്റ ഏകോപിപ്പിക്കുക,ಡೇಟಾವನ್ನು ಸಂಯೋಜಿಸಿ
ജ്യാമമെട്രി ഭാഷ ഏകോപിപ്പിക്കുക,ಜ್ಯಾಮಿತಿ ಭಾಷೆಯನ್ನು ಸಂಯೋಜಿಸಿ
ഗ്രാഫിക്സ് ഏകോപിപ്പിക്കുക,ಗ್ರಾಫಿಕ್ಸ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ
നെറ്റ്വർക്ക് കോർഡിനേറ്റ് ചെയ്യുക,ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ
സമയ സ്കെയിൽ ഏകോപിപ്പിക്കുക,ಸಮಯದ ಪ್ರಮಾಣವನ್ನು ಸಂಯೋಜಿಸಿ
പകര്ത്തുക,ನಕಲು
കോർഡ്ലെസ്സ് പ്ലഗ്,ಕಾರ್ಡ್‌ಲೆಸ್ ಪ್ಲಗ್
കോർഡോണിയർ സിസ്റ്റം,ಕಾರ್ಡೋನಿಯರ್ ವ್ಯವಸ್ಥೆ
കാന്വ്,ಮೂಲ
പ്രധാന ഡമ്പ്,ಕೋರಿಕ ಡಂಪ್
കോർ ചിത്രം,ಕೋರಿಮ್ಯ
കോർ ഇമേജ് ലൈബ്രറി,ಕೋರ್ ಇಮೇಜ್ ಲೈಬ್ರರಿ
കോർ മെമ്മറി,ಕೋರ್ ಸ್ಮರಣೆ
കോർ നെറ്റ്വർക്ക്,ಕೋರ ನೆಟ್ವರ್ಕ
സഹവാസി,ಸಹ-ನಿವಾಸಿ
കോർ സ്റ്റോറേജ്,ಕೋರ ಸಂಗ್ರಹ
കോർ സിസ്റ്റം,ಕೋರ್ -ವ್ಯವಸ್ಥ
കോ-ദിനചര്യ,ಸಹಕಾಯ
ശരിയും പകർപ്പും,ಸರಿಯಾದ ಮತ್ತು ನಕಲು
സവിശേഷത പൂർത്തിയാക്കുക,ವೈಶಿಷ್ಟ್ಯವನ್ನು ಸರಿಪಡಿಸುವುದು
തിരുത്ത്,ತಿದ್ದುಪಡಿ
തിരുത്തൽ വിവരങ്ങൾ,ತಿದ್ದುಪಡಿ ಮಾಹಿತಿ
തിരുത്തൽ പരിപാലനം,ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ
തിരുത്തൽ പരിപാലന സമയം,ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ ಸಮಯ
ചെലവ് വിശകലനം,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
ചെലവ് കേന്ദ്ര അക്ക ing ണ്ടിംഗ്,ವೆಚ್ಚ-ಮಧ್ಯದ ಲೆಕ್ಕಪತ್ರ ನಿರ್ವಹಣೆ
എണ്ണുക,ಎಣಿಕೆ
കൗണ്ടര്,ಪ್ರತಿಕೂಲತೆ
ക counter ണ്ടർ തടവ്,ಕೌಂಟರ್ ಪ್ರತಿಬಂಧಿಸಿ
എണ്ണം-കീ-ഡാറ്റ ഉപകരണം,ಎಣಿಕೆ-ಡೇಟಾ ಸಾಧನ
രാജ്യ കോഡ്,ದೇಶದ ಕೋಡ್
ഗുരുതരമായ പാത്ത് രീതി,ವಿಮರ್ಶಾತ್ಮಕ ಮಾರ್ಗ ವಿಧಾನ
ക്രോസ് ബാർ സ്വിച്ച്,ಕ್ರಾಸ್ ಬಾರ್ ಸ್ವಿಚ್
ക്രോസ് ബാർ സിസ്റ്റം,ಅಡ್ಡಕಾರ್ತಿ
ക്രോസ് ചെക്ക്,ಹೋಲಿಸಿ ನೋಡು
ക്രോസ് കംപൈലർ,ಅಡ್ಡ ಕಂಪೈಲರ್
ക്രോസ് ഡൊമെയ്ൻ കമ്മ്യൂണിക്കേഷൻ,ಕ್ರಾಸ್ ಡೊಮೇನ್ ಸಂವಹನ
ക്രോസ് ഫയർ,ಅಡ್ಡ -ಬೆಂಕಿ
ക്രോസ് പാദം,ಅಡ್ಡ ಕಾಲು
ക്രോസ് ഫുട് ടെസ്റ്റ്,ಕ್ರಾಸ್ ಫುಟಿಂಗ್ ಟೆಸ್ಟ್
ക്രോസ് പോയിന്റ് അറേ,ಕ್ರಾಸ್ ಪಾಯಿಂಟ್ ರಚನೆ
ക്രോസ് സെക്ഷണൽ പരിശോധന,ಅಡ್ಡ ವಿಭಾಗೀಯ ಪರೀಕ್ಷೆ
ഒരു അറേയുടെ ക്രോസ് സെക്ഷൻ,ಒಂದು ಶ್ರೇಣಿಯ ಅಡ್ಡ ವಿಭಾಗ
ക്രോസ് സോഫ്റ്റ്വെയർ,ಅಡ್ಡ ಸಾಫ್ಟ್‌ವೇರ್
ക്രോസ് സുബെറ ലിങ്ക്,ಕ್ರಾಸ್ ಸಬರಿಯಾ ಲಿಂಕ್
ക്രോസ് ടോക്ക്,ಅಡ್ಡ ಮಾತುಕತೆ
ക്രോസ് ട്രാക്കിംഗ്,ಅಡ್ಡಕೂಟ
കൂടുന്തോ,ಜನಸಮೂಹ
ക്രഗോണിക്സ്,ಕ್ರೈನೊಜೆನಿಕ್ಸ್
ക്രയോജനിക് സംഭരണം,ಕ್ರಯೋಜೆನಿಯ ಸಂಗ್ರಹ
ക്രയോജനിക് സ്റ്റോർ,ಕ್ರಯೀಜಿ ಅಂಗಡಿ
ക്രോസ്റ്റേറ്റ്,ರ್ಯಾಡೋಯುಲು
ക്രക്ട്രോൺ,ಕಾಮಾಸಕ್ತಿ
ക്രിപ്റ്റോഗ്രാഫിക്,ಕ್ರಿಪ್ಟಿನ
ക്രിപ്റ്റോഗ്രാഫിക് അൽഗോരിതം,ಕ್ರಿಪ್ಟೋಗ್ರಾಫಿಕ್ ಅಲ್ಗಾರಿದಮ್
ക്രിപ്റ്റോഗ്രഫി,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
സ്യൂമാലേറ്റീവ് സൂചിക,ಸಂಚಿತ ಸೂಚಿಕೆ
കറൻസി ചിഹ്നം,ಕರೆನ್ಸಿ ಚಿಹ್ನೆ
നിലവിലെ ബീം സ്ഥാനം,ಪ್ರಸ್ತುತ ಕಿರಣದ ಸ್ಥಾನ
നിലവിലെ കണക്റ്റ് ഗ്രൂപ്പ്,ಪ್ರಸ್ತುತ ಸಂಪರ್ಕ ಗುಂಪು
നിലവിലെ തലമുറ,ಪ್ರಸ್ತುತ ಪೀಳಿಗ
നിലവിലെ നിർദ്ദേശം  പട്ടികയുണ്ടാക്കുക,ಪ್ರಸ್ತುತ ಸೂಚನೆ  ನೋಂದಣಿ
നിലവിലെ വരി  പോയിന്തം,ಪ್ರಸ್ತುತ  ಮೊಳಕೆ
നിലവിലെ ലൂപ്പ് (=  നിലവിലെ ആന്റിനോഡ്),ಪ್ರಸ್ತುತ ಲೂಪ್ (=  ಪ್ರಸ್ತುತ ಆಂಟಿನೋಡ್)
നിലവിലെ മോഡ് ലോജിക്,ಪ್ರಸ್ತುತ ಮೋಡ್ ತರ್ಕ
നിലവിലെ റെക്കോർഡ്,ಪ್ರಸ್ತುತ ದಾಖಲೆ
കഴ്സർ,ಕರ್ಸರ್
കഴ്സർ നിയന്ത്രണ കീ,ಕರ್ಸರ್ ನಿಯಂತ್ರಣ ಕೀ
ശേഖരിക്കുക,ತಟ್ಟಿಸು
കർവ് അനുയായി,ಕರ್ವ್ ಅನುಯಾಯಿ
തലയണ,ಮೆತ್ತನೆಯ
ഉപഭോക്തൃ ആക്സസ് ഏരിയ,ಗ್ರಾಹಕ ಪ್ರವೇಶ ಪ್ರದೇಶ
ഉപഭോക്തൃ വിവര നിയന്ത്രണ സംവിധാനം,ಗ್ರಾಹಕ ಮಾಹಿತಿ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ
ഉപഭോക്തൃ പരിസരം ഉപകരണങ്ങൾ,ಗ್ರಾಹಕ ಆವರಣ ಉಪಕರಣಗಳು
ഉപഭോക്തൃ സ്വിച്ചിംഗ് സിസ്റ്റം,ಗ್ರಾಹಕ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
മുറിക്കുക,ಕತ್ತರಿಸಿದ ರೂಪ
ഫോം മോഡ് മുറിക്കുക,ಫಾರ್ಮ್ಸ್ ಮೋಡ್ ಅನ್ನು ಕತ್ತರಿಸಿ
രീതി മുറിക്കുക,ಕಡಿತ ವಿಧಾನ
വിച്ഛേദിക്കുക,ಕತ್ತರಿಸಿದ
സൈബർനേഷൻ,ಸೈಬರ್ನೇಶನ್
സൈബർനെറ്റിക്സ്,ಸೈಬರ್ನೆಟಿಕ್ಸ್
ആവൃത്തി,ಚಕ್ರ
സൈക്കിൾ എണ്ണം,ಚಕ್ರದ ಲೆಕ್ಕ
സൈക്കിൾ സൂചിക,ಚಕ್ರ ಸೂಚ್ಯಂಕ
സൈക്കിൾ മെമ്മറി,ಚಕ್ರ ನೆನಪು
സൈക്കിൾ മൈക്രോപ്രമിംഗ്,ಚಕ್ರ ಮೈಕ್ರೊಪ್ರೋಗ್ರಾಮಿಂಗ್
സൈക്കിൾ പുന .സജ്ജമാക്കുക,ಚಕ್ರ ಮರುಹೊಂದಿಸು
സൈക്കിൾ പങ്കിടൽ,ಚಕ್ರ ಹಂಚಿಕೆ
സൈക്കിൾ മോഷ്ടിക്കുക,ಸೈಕಲ್ ಸ್ಟೀಲ್
സൈക്കിൾ മോഷ്ടിക്കുന്നു,ಸೈಕಲ್ ಕದಿಯುವ
സൈക്കിൾ സമയം,ಚಕ್ರ ಸಮಯ
ചാക്രിക കോഡ്,ಆವರ್ತಕ ಸಂಕೇತ
സൈക്ലിക് ആവർത്തന പരിശോധന,ಆವರ್ತಕ ಪುನರುಕ್ತಿ ಪರಿಶೀಲನೆ
ചാക്രിക മാറ്റം,ಆವರ್ತಕ ಶಿಫ್ಟ್
ചാക്രിക സംഭരണം,ಆವರ್ತಕ ಸಂಗ್ರಹ
ചാക്രിക കൈമാറ്റം,ಆವರ್ತಕ ವರ್ಗಾವಣೆ
സിലിണ്ടർ ആശയം,ಸಿಲಿಂಡರ್ ಪರಿಕಲ್ಪನೆ
കഥാപാതം,ಪಾತ್ರ
കോഡ് ചെയ്ത ദശാംശ,ದಶಮಾಂಶ ಕೋಡೆಡ್
ഡെയ്സി ചെയിൻ,ಡೇಸ್ ಸರಪಳಿ
ഡെയ്സി പ്രിന്റ് വീൽ,ಡೇಸ್ ಪ್ರಿಂಟ್ ವೀಲ್
ഡെയ്സി ചക്രം,ಕೈಚೀಲ
നനഞ്ഞ,ತೇವಗೊಳಿಸುವ
ഡാറ്റ,ದತ್ತ
ശബ്ദത്തിന് മുകളിലുള്ള ഡാറ്റ,ಧ್ವನಿ ಮೇಲಿನ ಡೇಟಾ
ഡാറ്റ ആക്സസ് ക്രമീകരണം,ಡೇಟಾ ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ
ഡാറ്റ ഏറ്റെടുക്കൽ,ಮಾಹಿತಿ ಸ್ವಾಧೀನ
ഡാറ്റ ഏറ്റെടുക്കൽ കമ്പ്യൂട്ടർ,ಡೇಟಾ ಸ್ವಾಧೀನ ಕಂಪ್ಯೂಟರ್
ഡാറ്റ അണ്ടക്ഷൻ യൂണിറ്റ്,ದತ್ತಾಂಶ ಹೊಂದಾಣಿಕೆ ಘಟಕ
ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ,ದತ್ತಾಂಶ ನಿರ್ವಾಹಕ
ഡാറ്റ അഗ്രഗേറ്റ്,ಒಟ್ಟುಗೂಡಿಸು
ഡാറ്റ ഏരിയ,ದತ್ತಾಂಶ ಪ್ರದೇಶ
ഡാറ്റ അറേ,ದತ್ತಾಂಶಗಳ ರಚನೆ
ഡാറ്റ ആട്രിബ്യൂട്ട്,ದತ್ತಾಂಶ ಗುಣಲಕ್ಷಣ
ഡാറ്റ ബാങ്ക്,ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್
ഡാറ്റാബേസ്,ದತ್ತಸಂಚಯ
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,ಡೇಟಾಬೇಸ್ ಆಡಳಿತ
ഡാറ്റാബേസ് മാനേജുമെന്റ്,ದತ್ತಸಂಚಯ ನಿರ್ವಹಣೆ
ഡാറ്റാബേസ് മാനേജുമെന്റ് സിസ്റ്റം,ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ
ഡാറ്റ ബ്ലോക്ക്,ದತ್ತಾಂಶಗಳ ನಿರ್ಬಂಧಗಳು
ഡാറ്റ ബ്രേക്ക് (= നേരിട്ടുള്ള മെമ്മറി ആക്സസ്),ಡೇಟಾ ಬ್ರೇಕ್ (= ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ)
ഡാറ്റ ബഫർ രജിസ്റ്റർ,ಡೇಟಾ ಬಫರ್ ರಿಜಿಸ್ಟರ್
ഡാറ്റ ക്യാപ്ചർ,ದತ್ತಾಂಶ ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು
ഡാറ്റ കാർഡ്,ದತ್ತಾಂಶ ಚೀಟಿ
ഡാറ്റ കാരിയർ,ದತ್ತಾಂಶಗಳ ವಾಹಕ
ഡാറ്റ സെൽ,ದತ್ತಾಂಶ ಕೋಶ
ഡാറ്റ ചാനൽ,ದತ್ತಾಂಶ ಚಾನಲ್
ഡാറ്റ ചാനൽ മൾട്ടിപ്പിൾ എക്സ്സ്റ്റർ,ಡೇಟಾ ಚಾನೆಲ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
ഡാറ്റ സർക്യൂട്ട്,ದತ್ತಾಂಶಗಳು
ഡാറ്റ സർക്യൂട്ട് സുതാര്യത,ಡೇಟಾ ಸರ್ಕ್ಯೂಟ್ ಪಾರದರ್ಶಕತೆ
ഡാറ്റ കോഡ്,ದತ್ತಾಂಶ ಸಂಹಿತೆ
ഡാറ്റ ശേഖരണം,ಮಾಹಿತಿ ಸಂಗ್ರಹ
ഡാറ്റ ശേഖരണ സ്റ്റേഷൻ,ದತ್ತಾಂಶ ಸಂಗ್ರಹ ಕೇಂದ್ರ
ഡാറ്റ ശേഖരണ സംവിധാനം,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ ವ್ಯವಸ್ಥೆ
ഡാറ്റ  വാര്ത്താവിനിമയം,ದತ್ತ  ಸಂವಹನ
ഡാറ്റ  വാര്ത്താവിനിമയം  ചാനല്,ದತ್ತ  ಸಂವಹನ  ಚಾನಲ್
ഡാറ്റ  വാര്ത്താവിനിമയം  സജ്ജീകരണം,ದತ್ತ  ಸಂವಹನ  ಉಪಕರಣ
ഡാറ്റ  വാര്ത്താവിനിമയം  ഇന്റർഫേസ്,ದತ್ತ  ಸಂವಹನ  ಅಂತರಸಂಪರ
ഡാറ്റ  വാര്ത്താവിനിമയം  നെറ്റ്വർക്ക്,ದತ್ತ  ಸಂವಹನ  ಜಾಲ
ഡാറ്റ  വാര്ത്താവിനിമയം  സേവനം,ದತ್ತ  ಸಂವಹನ  ಸೇವಕ
ഡാറ്റ കോംപാക്ഷൻ,ದತ್ತಾಂಶ ಸಂಕೋಚನ
ഡാറ്റ കംപ്രഷൻ,ದತ್ತಾಂಶ ಸಂಕೋಚನ
ഡാറ്റ കണക്ഷൻ,ದತ್ತಾಂಶ ಸಂಪರ್ಕ
ഡാറ്റ സ്ഥിരാങ്കം,ದತ್ತಾಂಶಗಳು ಸ್ಥಿರ
ഡാറ്റ  മലിനമാക്കല്,ದತ್ತ  ಮಾಲಿನ್ಯ
ഡാറ്റ നിയന്ത്രണം,ದತ್ತಾಂಶ ನಿಯಂತ್ರಣ
ഡാറ്റ നിയന്ത്രണ ബ്ലോക്ക്,ದತ್ತಾಂಶ ನಿಯಂತ್ರಣ ನಿರ್ಬಂಧ
ഡാറ്റ പരിവർത്തനം,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
ഡാറ്റ കൺവെർട്ടർ,ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ
ഡാറ്റ പ്രഖ്യാപനം,ದತ್ತಾಂಶ ಘೋಷಣೆ
ഡാറ്റ പ്രഖ്യാപനം  പ്രസ്താവന,ದತ್ತಾಂಶ ಘೋಷಣೆ  ಹೇಳಿಕೆ
ഡാറ്റ നിർവചനം,ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ
ഡാറ്റ നിർവചനം  പേര്,ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ  ಹೆಸರು
ഡാറ്റ നിർവചനം  പ്രസ്താവന,ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ  ಹೇಳಿಕೆ
ഡാറ്റ കാലതാമസം,ದತ್ತಾಂಶ ವಿಳಂಬ
ഡാറ്റ ഡിലിമിറ്റർ,ದತ್ತಾಂಶ ಡಿಲಿಮಿಟರ್
ഡാറ്റ സാന്ദ്രത,ದತ್ತಾಂಶ ಸಾಂದ್ರತೆ
ഡാറ്റ വിവരണം  പവേശം,ಡೇಟಾ ವಿವರಣೆ  ಪ್ರವೇಶ
ഡാറ്റ വിവരണം  ഭാഷ,ಡೇಟಾ ವಿವರಣೆ  ಭಾಷೆ
ഡാറ്റ ഡിസൈൻ,ದತ್ತಾಂಶ ವಿನ್ಯಾಸ
ഡാറ്റ ഉപകരണം,ದತ್ತಾಂಶ ಸಾಧನ
ഡാറ്റ നിഘണ്ടു,ದತ್ತಾಂಶ ನಿಘಂಟು
ഡാറ്റ സംവിധാനം ചെയ്ത ട്രാൻസ്മിഷൻ,ಡೇಟಾ ನಿರ್ದೇಶನ ಪ್ರಸರಣ
ഡാറ്റ പ്രദർശന യൂണിറ്റ്,ದತ್ತಾಂಶ ಪ್ರದರ್ಶನ ಘಟಕ
ഡാറ്റ വിതരണ സംവിധാനം,ದತ್ತಾಂಶ ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
ഡാറ്റ ഡിവിഷൻ,ದತ್ತಾಂಶ ವಿಭಾಗ
ഡാറ്റ ഘടകം,ದತ್ತಾಂಶದ ಅಂಶಗಳು
ഡാറ്റ ഘടക ശൃംഖല,ದತ್ತಾಂಶ ಅಂಶ ಸರಪಳಿ
ഡാറ്റ എൻക്രിപ്ഷൻ  താക്കോല്,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ  ಕೀಲಿ
ഡാറ്റ എൻക്രിപ്ഷൻ  സ്റ്റാൻഡേർഡ്,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ  ಮಾನದಂಡ
ഡാറ്റ എൻട്രി,ದತ್ತಾಂಶ ಪ್ರವೇಶ
ഡാറ്റ എൻട്രി ഉപകരണം,ಡೇಟಾ ಎಂಟ್ರಿ ಸಾಧನ
ഡാറ്റ പിശക്,ದತ್ತಾಂಶ ದೋಷ
ഡാറ്റ വിലയിരുത്തൽ,ದತ್ತಾಂಶ ಮೌಲ್ಯಮಾಪನ
ഡാറ്റ പരീക്ഷ,ದತ್ತಾಂಶ ಪರೀಕ್ಷೆ
ഡാറ്റ കൈമാറ്റം,ದತ್ತಾಂಶ ವಿನಿಮಯ
ഡാറ്റ ഫീൽഡ്,ದತ್ತಾಂಶ ಕ್ಷೇತ್ರ
ഡാറ്റ ഫയൽ,ದತ್ತಾಂಶಗಳು
ഡാറ്റ ഒഴുക്ക്,ದತ್ತಾಂಶ ಹರಿವು
ഡാറ്റ ഫ്ലോ ചാർട്ട്,ದತ್ತಾಂಶ ಹರಿವಿನ ಚಾರ್ಟ್
ഡാറ്റ ഫ്ലോ നിയന്ത്രണം,ದತ್ತಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
ഡാറ്റ ഫ്ലോ ഡയഗ്രം,ದತ್ತಾಂಶ ಹರಿವಿನ ರೇಖಾಚಿತ್ರ
ഡാറ്റ ഫോർമാറ്റ്,ದತ್ತಾಂಶ ಸ್ವರೂಪ
ഡാറ്റ ഫോർമാറ്റ് ഇനം,ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್ ಐಟಂ
ഡാറ്റ ജനറേറ്റർ,ದತ್ತಾಂಶ ಉತ್ಪಾದಕ
ഡാറ്റാഗ്രാം,ದಟ್ಗ್ರಾಮ್
ഡാറ്റാഗ്രാം സേവനം,ಡೇಟಾಗ್ರಾಮ್ ಸೇವೆ
ഡാറ്റ ഗ്രാഫിക്സ്,ಡೇಟಾ ಗ್ರಾಫಿಕ್ಸ್
ഡാറ്റ ഗ്രാഫോസ്,ದತ್ತಾಂಶಗಳನ್ನು ಗುರುತಿಸಿ
ഡാറ്റ കൈകാര്യം ചെയ്യൽ,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
ഡാറ്റ കൈകാര്യം ചെയ്യൽ  താണി,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ  ಸಾಮರ್ಥ್ಯ
