Marathi,English
फूट-पाउंडर,foot poundal
निषिद्ध,Forbidden
"शक्ती, शक्ती",Force
चालवलेले,Forced
"चिमटा, संदंश, संदंश",Forceps
अंदाज,forecast
अंदाज,Forecasting
"फॉर्म, आकार, एकजिनसीपणा",Form
"वैधता, औपचारिकता, कायदेशीरपणा",Formalism
स्वरूप,formant
फॉर्म फॅक्टर,form factor
"शक्य (उद्भवणे), तोतयागिरी करणे",Forming
सुत्र,Formula
"स्वरूपन, थ्रेडिंग, स्वरूप",formulation
फोर्टिनचे बॅरोमीटर,Fortin's barometer
फॉरवर्ड पूर्वाग्रह,forward bias
वाहकता,forward conductance
चतुर्भीम,four dimensional
चार-स्ट्रोक इंजिन,four stroke engine
चतुर्भुज सदिश,four vector
क्रिस्टलाइज्ड,fractional crystallization
आंशिक भार,fractional load
आंशिक मॉड्यूलेशन,fractional modulation
"तुकडा, तुकडा",fragment
पूर्ण चित्र फ्रेम फ्रेम,Frame
"सूचना प्रणाली, सूचना फ्रेम",frame of reference
फुकट,Free
शुद्ध वातावरण मुक्त वातावरण,free atmosphere
"मुक्त दोलन, मुक्त दोलन, नैसर्गिक दोलन",free oscillation
"गोठवणे, गोठवणे, गोठवणे",Freeze
अतिशीत बिंदू,freezing point
frenkel विकार,Frenkel disorder
"वारंवारता, वारंवारता",Frequency
fresnel-biprism,Fresnel biprism
घर्षण,Friction
अपघर्षक,Frictional
घर्षण वीज,frictional electricity
घर्षण शक्ती,frictional forces
घर्षण कर्षण,friction drag
घर्षणरहित,Frictionless
"पट्टी, झालर, पडदा",fringe
किरकोळ प्रभाव,fringe effect
फ्रीज मॉडेल,fringe pattern
झोन विस्तार,Fringing
इंधन,Fuel
"समर्थन, समर्थन",fulcrum
"कार्य, कार्य, वर्ण (समूह), कार्य",Function
"कार्य, कार्य, कार्य",functional
"मूळ, मूळ",fundamental
फनेल प्रभाव,funnel effect
"विलीन करणे, विलीन करणे, विलीन करणे",Fuse
फ्यूज वायर,fuse wire
विद्रव्य,Fusible
"संलयन, संलयन",Fusion
फ्यूजन बॉम्ब,fusion bomb
संलयन ऊर्जा,fusion energy
-मूल्य,F-value (of a lens)
"नफा, नफा",gain
"गॅलेक्टिक, गॅलेक्टिक, गॅलेक्टिक",Galactic
"आकाशगंगा, आकाशगंगा, आकाशगंगा",Galaxy
मंदाकिनी,galaxy of stars
गॅलन,gallon
गॅल्व्हॅनिक सेल,galvanic cell
जस्त प्लेटिंग,Galvanise
गॅल्वनाइज्ड वायर,galvanized wire
"गॅल्व्हानोमीटर, गॅल्व्हनोमीटर",galvanometer
"कॉन्ट्रास्ट इंडेक्स, गॅमा",Gamma
पुरलेला कॅपेसिटर,gang condenser
"अंतर, अंतर, अंतर",Gap
"कचरा, कचरा",Garbage
गॅस्केट,Gasket
गॅसन,Gassing
"गेट इलेक्ट्रोड, वाल्व्ह, गेट्स, दहन परिसर, गेट्स",Gate
दरवाजा सर्किट,gate circuit
"गेज, गेज, गेज",Gauge
गेज क्षेत्र,gauge-field
गॉस-डोळा,Gauss eye-piece
गॉसियन वितरण,Gaussian distribution
गॉस,gauss (unit)
"बनावट, गेज",Gauze
गियर,Gear
गीजर ट्यूब,Geiger tube
सामान्य,generalisation
सामान्यीकृत आकृती,generalised form
सामान्य चित्र,general pattern
व्यापक संज्ञा,general term
"व्यापक सापेक्षतावाद, सापेक्षतेचा सिद्धांत",general theory of relativity
पालक कार्य,generating function
प्रजनन दर,generation rate
"पालक, जनरेटर",Generator
"geocentric, geocentric",geocentric
भूचुंबकीय,Geomagnetic
भूचुंबकत्व,geomagnetism
"भौमितिक, भौमितिक घटक",geometrical (=geometry factor)
भूभौतिक,Geophysical
भूभौतिकशास्त्रज्ञ,Geophysicist
समकालिक उपग्रह,geostationary satellite
Gav (गीगा इलेक्ट्रॉन व्होल्ट),GeV (giga electron volt)
फसवणूक मूर्ती,ghost-image
फसवणूक,ghost signal
राक्षस नेबुला,giant nebula
राक्षस तारा,giant star
मागचा कोन,glancing angle
"रांगणे, शरणागती पत्करणे",Glide
आत्मसमर्पण,glide operation
C प्रतिबिंब,glide reflection
c हस्तांतरण,glide translation
"विस्पन (सं.), विसी (वि.)",Gliding
तेज,glow
उष्णता स्विच,glow switch
चांगला कंडक्टर,good conductor
सुक्रिस्टल,good crystal
सर्वोत्तम प्रतिबिंब,good reflectivity
उत्कृष्ट दृश्यमानता,good visibility
नियामक,Governor
"श्रेणी, स्थिती, श्रेणी, क्रम (क्रम), श्रेणी निर्धारण (Cr.)",Grade
