Malayalam,Assamese
ബൈനറി ഡിഫറൻഷ്യൽ,বাইনাৰী ডিফাৰেন্সিয়েল
ഇരട്ട അയോണൈസേഷൻ,ডাবল আয়নীয়কৰণ
ഇരട്ട തന്മാത്ര,ডাবল অণু
ഇരട്ട കൃത്യത,ডাবল প্ৰিচিচন
ഇരട്ട അപവർത്തനം,ডাবল ৰিফ্ৰেকচন
ഇരട്ട പരമ്പര,ডাবল ছিৰিজ
ജോടി നക്ഷത്രങ്ങൾ,যোৰ তৰা
ഇരട്ടി,দুণ্ডণ
അക്രോമാറ്റിക് ലെൻസ് ജോഡി,achromatic লেন্স যোৰ
"വ്യാപനം, വികാസം","প্ৰসাৰণ, প্ৰসাৰণ"
ഇരട്ടി ചാർജുള്ള കണിക,দুগুণ আধানযুক্ত কণা
ഉഭയജീവി അഴിമതി,উভচৰ দুৰ্নীতিগ্ৰস্ত
ഇരട്ട അയോണൈസ്ഡ്,ডাবল আয়নীয়কৃত
താഴേക്ക്,তললৈ
ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്,ট্ৰেকচন অক্সিজেন অক্সিজেন অৰ্ধ কম্পেক্ট
ട്രാക്ഷൻ ഫോഴ്സ്,ট্ৰেকচন বল
"വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം","wah, runoff, apodh, drift (খনন), পাঞ্জ (খাদ্য), বিচ্যুতি"
ഒഴുകുന്ന നീരൊഴുക്ക്,ৰানঅফ ষ্ট্ৰিম
പ്രവർത്തനക്ഷമമായ,কাৰ্য্যকৰী
ചാലക വോൾട്ടേജ്,পৰিবাহী ভল্টেজ
ചെറിയ പന്ത്,pety ball
പെട്ടെന്നുള്ള ഇടവേള,হঠাৎ বিৰতি
"ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി","বিন্দু, মাইক্ৰ’ পইণ্ট, ড্ৰপলেট"
വീഴ്ച,পৰি যোৱা
ഉണക്കുക,শুকান
ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ,শুকান শুকান হাইগ্ৰ’মিটাৰ
പരാജയപ്പെട്ട കോൺടാക്റ്റ്,বিফল যোগাযোগ
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","ডাবল অপাৰেচন, ডুৱেল অপাৰেচন"
നാളി,ডাক্ট
ടാൻസൈൽ,টান
ടാൻസൈൽ,টান
മങ്ങിയ,ডিম
നിശബ്ദമാക്കുക,নিঃশব্দ
നിക്ഷേപം,নিক্ষেপ
വാമൻ താര,বমন তাৰা
ഇരട്ട അക്ഷം,ডাবল অক্ষ
ചലനാത്മകം,গতিশীল
ചലനാത്മകം,গতিশীল
"ചലനാത്മകത, ചലനാത്മകത","গতিশীলতা, গতিশীলতা"
ഡൈനാമോ,ডাইনামো
ഭക്ഷണം കഴിക്കുക,ডাইন কৰক
"ഭൂമി, ഭൂമി","পৃথিৱী, পৃথিৱী"
ഭൂകമ്പ തീവ്രത,ভূমিকম্পৰ তীব্ৰতা
ഭൂമി ഉപഗ്രഹം,পৃথিৱী উপগ্ৰহ
ഭൂമി കണക്ഷൻ സിസ്റ്റം,আৰ্থ সংযোগ ব্যৱস্থা
ഗ്രൗണ്ട് വയർ,মাটিৰ তাঁৰ
"കേന്ദ്രം, കേന്ദ്രാഭിമുഖം","কেন্দ্ৰ, কেন্দ্ৰবিন্দু"
ഉത്കേന്ദ്രത,কেন্দ্ৰীয়তা
എച്ചലോൺ,echelon
പ്രതിധ്വനി,প্ৰতিধ্বনি
അനുമാനം,ধাৰণা
വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ,বিপ্লৱৰ বৃত্তাকাৰ স্থানাংক
ചുഴി,ঘূৰ্ণীবতাহ
എഡ്ജ് തെറ്റ്,প্ৰান্তৰ দোষ
കാതലായ പ്രഭാവം,মূল-প্ৰভাৱ
എഡിസൺ സെൽ,এডিছন কোষ
തിരുത്തുക,সম্পাদনা কৰক
ഫലപ്രദമായ,কাৰ্যকৰী
കാര്യക്ഷമത,দক্ষতা
ശ്രമം,চেষ্টা কৰা
ഡിസ്ചാർജ്,এৰি দিয়া
"ആലങ്കാരിക, ഈജൻ","ৰূপক, eigen"
അഷ്ടഭുജം,অষ্টভুজ
ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം,আইনষ্টাইন-বোজ বিতৰণ নিয়ম
തൽക്ഷണ പ്രഭാവം,তৎক্ষণাত প্ৰভাৱ
ഐൻസ്റ്റീനിയം,আইনষ্টাইনিয়াম
ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം,আইনষ্টাইন স্মোলুচ’ভস্কি সমীকৰণ
ഐൻസ്റ്റീൻ-ജനസംഖ്യ,আইনষ্টাইন-জনসংখ্যা
പുറത്താക്കൽ,বহিষ্কাৰ কৰা
എജക്റ്റർ കാപ്സ്യൂൾ,ইজেক্টৰ কেপচুল
എജക്റ്റർ,ইজেক্টৰ
ക്ലിയറൻസ് ബോർഡ്,ক্লিয়াৰেন্স বৰ্ড
വിപരീത കപ്പാസിറ്റൻസ്,বিপৰীত ধাৰণক্ষমতা
ഇലാസ്റ്റിക്,ইলাষ্টিক
"ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം","ইলাষ্টিক ভংগীমাৰ প্ৰভাৱ, ইলাষ্টিক ভংগীমা"
ആന്ദോളന ശരീരം,দোলনীয় শৰীৰ
ഇലാസ്തികത,ইলাষ্টিকতা
"ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ","ইলাষ্টিকমিটাৰ, ইলাষ্টিকমিটাৰ"
ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി,ইলাষ্টিক নমনীয়তা
അയണോസ്ഫിയറിന്റെ ഇ-പാളി,আয়নমণ্ডল ই-স্তৰ
ഇലക്ട്രേറ്റ്,ইলেক্ট্ৰেট
"വൈദ്യുത, വൈദ്യുത","বৈদ্যুতিক, বৈদ্যুতিক"
വൈദ്യുതി,বিদ্যুৎ
"വൈദ്യുതീകരണം, ചാർജിംഗ്","বিদ্যুৎকৰণ, চাৰ্জিং"
വൈദ്യുതീകരിച്ചു,বিদ্যুৎস্পৃষ্ট
"ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക","আধানযুক্ত কণা, আধানযুক্ত কণা"
ഇലക്ട്രോകോസ്റ്റിക്,ইলেক্ট্ৰ&#39;একাউষ্টিক
ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്,ইলেক্ট্ৰ&#39;-একাউষ্টিকছ
ഇലക്ട്രോ തെർമൽ,ইলেক্ট্ৰ&#39;-থাৰ্মেল
ഇലക്ട്രോകെമിക്കൽ,ইলেক্ট্ৰ&#39;কেমিকেল
തത്തുല്യമായ,সমান্তৰাল
ഇലക്ട്രോഡ്,ইলেক্ট্ৰ&#39;ড
ഇലക്ട്രോഡൈനാമിക്സ്,ইলেক্ট্ৰ&#39;ডাইনেমিক্স
ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം,ইলেক্ট্ৰ&#39;ডাইনেমিক ইফেক্ট
ഗാൽവാനിക് ഒറ്റപ്പെടൽ,গেলভানিক পৃথকীকৰণ
ഇലക്ട്രോലൈറ്റ്,ইলেক্ট্ৰলাইট
വൈദ്യുതവിശ്ലേഷണം,ইলেক্ট্ৰ&#39;লাইটিক
"ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്","ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ, ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ"
വൈദ്യുതകാന്തികം,বিদ্যুৎচুম্বক
വൈദ്യുതകാന്തിക മണ്ഡലം,বিদ্যুৎচুম্বকীয় ক্ষেত্ৰ
വൈദ്യുതകാന്തികത,বিদ্যুৎচুম্বকত্ব
വൈദ്യുതകാന്തികത,বিদ্যুৎচুম্বকত্ব
"ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്","ইলেক্ট্ৰ&#39;মিটাৰ নজেল, ইলেক্ট্ৰ&#39;মিটাৰ ভালভ"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്,বিদ্যুৎচালিত বল
ഇലക്ട്രോൺ,ইলেক্ট্ৰন
വായ്പ-വൈദ്യുതി,ঋণ-বিদ্যুৎ
ഇലക്ട്രോണിക്,ইলেক্ট্ৰনিক
ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ,ইলেক্ট্ৰনিক eigenfunction
ഇലക്ട്രോണിക് ഊർജ്ജം,ইলেক্ট্ৰনিক শক্তি
ഇലക്ട്രോണിക്സ്,ইলেক্ট্ৰনিক্স
ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്,ইলেক্ট্ৰন অপটিক্স
ഇലക്ട്രോ ഒപ്റ്റിക്സ്,ইলেক্ট্ৰ&#39;-অপ্টিক্স
വൈദ്യുതകാന്തികത,বিদ্যুৎচুম্বকত্ব
ഇലക്ട്രോസ്കോപ്പ്,ইলেক্ট্ৰস্কোপ
ഇലക്ട്രോസ്റ്റാറ്റിക്,ইলেক্ট্ৰষ্টেটিক
ഇലക്ട്രോസ്റ്റാറ്റിക്സ്,ইলেক্ট্ৰষ্টেটিক্স
ഇലക്ട്രോഫോറെസിസ്,ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ
വൈദ്യുത ബന്ധം,বৈদ্যুতিক সংযোগ
ഇലക്ട്രിക്കൽ കണക്റ്റർ,বৈদ্যুতিক সংযোগকাৰী
"ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ","উপাদান, সংখ্যালঘু, উপাদান"
"പ്രാഥമിക, പ്രാഥമിക, മൂലക","প্ৰাথমিক, মৌলিক, মৌলিক"
യഥാർത്ഥ ചാർജ്,মূল চাৰ্জ
"ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച","উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা"
ആൾട്ടിമീറ്റർ,উচ্চতামাপক
"എലിവേറ്റർ, എലിവേറ്റർ","লিফ্ট, লিফ্ট"
ദീർഘവൃത്തം അല്ലാത്തത്,অ-উপবৃত্তাকাৰ
"നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ","প্ৰসাৰণ, বৃদ্ধি, বিস্তাৰৰ কোণ"
"റിലീസ്, റിലീസ്","মুক্তি, মুক্তি"
"വ്യാപനം, സന്തതി","প্ৰসাৰণ, বংশধৰ"
എംബഡ് ചെയ്യാൻ,এম্বেড কৰা
ഉൾച്ചേർത്തത്,এম্বেড কৰা হৈছে
ഇഷ്യൂചെയ്തു,প্ৰচাৰিত
ഉദ്വമനം,নিৰ্গমন
"ഉദ്വമനം, ഉദ്വമനം","emissivity, emissivity"
ഉദ്വമനം,emissivity
"എമിറ്റർ, എമിറ്റർ","নিৰ্গমনকাৰী, নিৰ্গমনকাৰী"
"പ്രീ-ബലപ്പെടുത്തൽ, ബലം","প্ৰি-ৰিইনফৰ্চমেণ্ট, বল"
അനുഭവപരമായ,অভিজ্ঞতাভিত্তিক
"ശൂന്യമായ, നിറയ്ക്കാത്ത","খালী, অপূৰ্ণ"
"emulsifier, emulsifier","ইমালচাইফাৰ, ইমালচাইফাৰ"
"എമൽഷൻ, എമൽഷൻ","ইমালচন, ইমালচন"
"അവസാനം, അവസാനം, അവസാനം, അവസാനം","শেষ, শেষ, শেষ, শেষ"
അന്തിമ പുനരവലോകനം,চূড়ান্ত সংশোধন
ഊർജ്ജ കാര്യക്ഷമമായ,শক্তি দক্ষ
"അച്ചുതണ്ട് സ്ഥാനം, എ-സ്ഥാനം","অক্ষীয় অৱস্থান, A-অৱস্থান"
"എൻഡോതെർമിക്, എൻഡോതെർമിക്","এণ্ডোথাৰ্মিক, এণ্ডোথাৰ্মিক"
