Assamese,Kannada
মুক্ত চফ্টৱেৰ বিশ্বাস,ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಟ್ರಸ್ಟ್
বিনামূলীয়া সংৰক্ষণ,ಉಚಿತ ಸಂಗ್ರಹಣೆ
ফ্ৰীৱেৰ,ಫ್ರೀವೇರ್
সন্মুখৰ,ಮುಂಭಾಗ
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1.ಮುಂಭಾಗದ ಫಲಕ, 2.ಮುಂಭಾಗದ ಫಲಕ"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1.ಕಾರ್ಯಗಳು, 2. ಕಾರ್ಯ"
ফাংচন কি&#39;,ಕಾರ್ಯ ಕೀ
ফাংচন ৰেফাৰেন্স,ಕಾರ್ಯ ಉಲ್ಲೇಖ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ
কাৰ্য্য পৰীক্ষা,ಕಾರ್ಯ ಪರೀಕ್ಷೆ
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1. ಅಸ್ಪಷ್ಟ ತರ್ಕ, 2. ಅಸ್ಪಷ್ಟ ತರ್ಕ"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1. ಅಸ್ಪಷ್ಟ ಸೆಟ್, 2. ಅಸ್ಪಷ್ಟ ಸೆಟ್"
লাভ কৰা,ಲಾಭ
ক্ৰীড়া গছ,ಕ್ರೀಡಾ ಮರ
ব্যৱধানৰ আখৰ,ಮಧ್ಯಂತರ ಪಾತ್ರ
আৱৰ্জনা,ಕಸ
জাবৰ সংগ্ৰহ,ಕಸ ಸಂಗ್ರಹಣೆ
জাবৰ সংগ্ৰহ,ಕಸ ಸಂಗ್ರಹಣೆ
Trash Inside আবর্জনা আউট (Gigo),ಕಸದ ಒಳಗೆ ಕಸದ ಹೊರಗೆ (Gigo)
দুৱাৰ,ಬಾಗಿಲು
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),ಡೋರ್ ಪಾತ್ (ನೆಟ್‌ವರ್ಕ್‌ನ ಸಂದರ್ಭದಲ್ಲಿ)
বিস্তৃত কাৰ্যসূচী,ಸಮಗ್ರ ಕಾರ್ಯಕ್ರಮ
বিস্তৃত কাৰ্যসূচী,ಸಮಗ್ರ ಕಾರ್ಯಕ್ರಮ
বহল উদ্দেশ্যৰ কম্পিউটাৰ,ವಿಶಾಲ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್
সাধাৰণ পঞ্জীয়ন,ಸಾಮಾನ್ಯ ನೋಂದಣಿ
সাধাৰণীকৰণ,ಸಾಮಾನ್ಯೀಕರಣ
সাধাৰণীকৰণ,ಸಾಮಾನ್ಯೀಕರಣ
বহল বস্তু ভাষা,ವಿಶಾಲ ವಸ್ತು ಭಾಷೆ
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,ವಿಶಾಲ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣೆ ವ್ಯವಸ್ಥೆ
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,ಸಮಗ್ರ ಉದ್ದೇಶದ ನೋಂದಣಿ
ত্ৰুটি সৃষ্টি কৰা হৈছে,ದೋಷ ಸೃಷ್ಟಿಸಲಾಗಿದೆ
প্ৰজনন কাৰ্য্য,ಸಂತಾನೋತ್ಪತ್ತಿ ಕಾರ್ಯ
ক্লাছ জেনেৰেল,ಸಾಮಾನ್ಯ ವರ್ಗ
ক্লাছ ফাংচন,ವರ್ಗ ಕಾರ್ಯ
সাধাৰণ শ্ৰেণীৰ নাম,ಸಾಮಾನ್ಯ ವರ್ಗದ ಹೆಸರು
gigo,ಗಿಗೋ
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. ಸಾರ್ವತ್ರಿಕ, 2. ಜಾಗತಿಕ"
ইউনিভাৰ্চেল কোড,ಸಾರ್ವತ್ರಿಕ ಕೋಡ್
ইউনিভাৰ্চেল লক,ಸಾರ್ವತ್ರಿಕ ಲಾಕ್
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. ಯುನಿವರ್ಸಲ್ ನೆಟ್ವರ್ಕ್, 2. ಯುನಿವರ್ಸಲ್ ನೆಟ್ವರ್ಕ್"
ইউনিভাৰ্চেল নেটৱৰ্ক,ಸಾರ್ವತ್ರಿಕ ನೆಟ್ವರ್ಕ್
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. ವಿಶ್ವ ಬಳಕೆದಾರ, 2. ಸಾರ್ವಜನಿಕ ಬಳಕೆದಾರ, 3. ಸಾರ್ವತ್ರಿಕ ಬಳಕೆದಾರ"
গোলকীয় চলকসমূহ,ಜಾಗತಿಕ ಅಸ್ಥಿರ
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1.ಜಾಗತೀಕರಣ, 2.ಜಾಗತೀಕರಣ"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),ಗೋಫರ್ (ನೆಟ್‌ವರ್ಕ್‌ನಲ್ಲಿ ಪ್ರೋಟೋಕಾಲ್)
gopher ৰিচেপ্টৰ,ಗೋಫರ್ ಗ್ರಾಹಕ
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. ಗೋಫರ್ ಸರ್ವರ್, 2. ಗೋಫರ್ ಸರ್ವರ್"
gopher চাইট,ಗೋಫರ್ ಸೈಟ್
gopher স্থান,ಗೋಫರ್ ಸ್ಪೇಸ್
আকৰ্ষণীয় অৱক্ষয়,ಆಕರ್ಷಕ ಅವನತಿ
ব্যাকৰণ পৰিৱৰ্তক,ವ್ಯಾಕರಣ ಪರಿವರ್ತಕ
ব্যাকৰণ hottie বহিৰ্মুখীতা,ವ್ಯಾಕರಣ ಹೊಟ್ಟಿ ಬಹಿರ್ಮುಖತೆ
"1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ","1.ಒಟ್ಟು ಒಟ್ಟು, 2.ದೊಡ್ಡ ಒಟ್ಟು, 3.ಒಟ್ಟು ಒಟ್ಟು"
"১.গ্ৰাফ, ২.গ্ৰাফ","1.ಗ್ರಾಫ್, 2.ಗ್ರಾಫ್"
"১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত","1.ಗ್ರಾಫ್ ಸಂಕೇತ, 2.ಗ್ರಾಫ್ ಸಂಕೇತ"
"১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ","1. ಗ್ರಾಫಿಕ್ ಪಾತ್ರಗಳು, 2. ಚಿತ್ರಾತ್ಮಕ ಪಾತ್ರಗಳು"
"১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক","1. ಗ್ರಾಫಿಕಲ್ ಕಂಟ್ರೋಲರ್, 2. ಗ್ರಾಫಿಕಲ್ ಕಂಟ್ರೋಲರ್"
"1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন","1. ಗ್ರಾಫಿಕಲ್ ಡೇಟಾ ಸ್ಟ್ರಕ್ಚರ್, 2. ಗ್ರಾಫಿಕಲ್ ಡೇಟಾ ಸ್ಟ್ರಕ್ಚರ್"
"1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম","1. ಗ್ರಾಫಿಕ್ ಡಿಸ್ಪ್ಲೇ ಪ್ರೋಗ್ರಾಂ, 2. ಗ್ರಾಫಿಕಲ್ ಡಿಸ್ಪ್ಲೇ ಪ್ರೋಗ್ರಾಂ"
"1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন","1.ಗ್ರಾಫಿಕಲ್ ಡಿಸ್ಪ್ಲೇ ರೆಸಲ್ಯೂಶನ್, 2.ಗ್ರಾಫಿಕ್ ಡಿಸ್ಪ್ಲೇ"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ಗ್ರಾಫಿಕ್ ಭಾಷೆ, 2. ಚಿತ್ರಾತ್ಮಕ ಭಾಷೆ"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ಗ್ರಾಫಿಕ್ ಭಾಷೆ, 2. ಚಿತ್ರಾತ್ಮಕ ಭಾಷೆ"
"১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট","1. ಗ್ರಾಫಿಕಲ್ ಪ್ಲೇಟ್, 2. ಗ್ರಾಫಿಕಲ್ ಪ್ಲೇಟ್"
"1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন","1.ಗ್ರಾಫಿಕ್ ಅನಿಮೇಷನ್, 2.ಗ್ರಾಫಿಕ್ ಅನಿಮೇಷನ್"
গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF),ಗ್ರಾಫಿಕ್ ವರ್ಗಾವಣೆ ಸ್ವರೂಪ (GIF)
"1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ","1.ಗ್ರಾಫಿಕ್ ಯೂಸರ್ ಇಂಟರ್ಫೇಸ್ (GUI), 2.ಗ್ರಾಫಿಕ್ ಯೂಸರ್ ಇಂಟರ್ಫೇಸ್"
"১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স","1.ಗ್ರಾಫಿಕ್ಸ್, 2.ಗ್ರಾಫಿಕ್ಸ್"
"১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ","1.ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್, 2.ಗ್ರಾಫಿಕಲ್ ಅಪ್ಲಿಕೇಶನ್"
"1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ","1.ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್, 2.ಗ್ರಾಫಿಕಲ್ ಕರ್ಸರ್"
"1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড","1.ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್, 2.ಗ್ರಾಫಿಕ್ ಮೋಡ್"
"1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ","1.ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್, 2.ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್, 2.ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್, 2.ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್"
"1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ","1.ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್, 2.ಗ್ರಾಫಿಕಲ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್"
ধূসৰ স্কেল,ಬೂದು ಪ್ರಮಾಣದ
"১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি","1. ದುರಾಸೆಯ ವಿಧಾನ, 2. ದುರಾಸೆಯ ವಿಧಾನ"
আঙুৰ,ದ್ರಾಕ್ಷಿ
গ্ৰিড,ಗ್ರಿಡ್
গ্ৰীড চাৰ্ট,ಗ್ರಿಡ್ ಚಾರ್ಟ್
গ্ৰীড গণনা,ಗ್ರಿಡ್ ಲೆಕ್ಕಾಚಾರ
গ্ৰীড মডুলেচন,ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್
মাটিৰ তৰংগ,ನೆಲದ ಅಲೆ
গোট,ಗುಂಪು
গোটৰ ঠিকনা,ಗುಂಪು ವಿಳಾಸ
গ্ৰুপ ক&#39;ড,ಗುಂಪು ಕೋಡ್
গোটৰ যোগাযোগ,ಗುಂಪು ಸಂವಹನ
গোটৰ যোগাযোগ,ಗುಂಪು ಸಂವಹನ
"১.গোট পৰিচয়, ২.গোট পৰিচয়","1.ಗುಂಪು ಗುರುತು, 2.ಗುಂಪು ಗುರುತು"
গোটৰ নাম,ತಂಡದ ಹೆಸರು
গ্ৰুপৱেৰ,ಗ್ರೂಪ್‌ವೇರ್
বৃদ্ধি,ಬೆಳವಣಿಗೆ
"১.ৰক্ষক, ২.ৰক্ষক","1.ಕಾವಲು, 2.ಕಾವಲು"
নিৰ্দেশিত মাধ্যম,ಮಾರ್ಗದರ್ಶಿ ಮಾಧ್ಯಮ
গুনজিপ,ಗನ್ಜಿಪ್
ডিকোড কৰক,ಡಿಕೋಡ್
ডিকোডাৰ,ಡಿಕೋಡರ್
ডিকোডাৰ অভিধান,ಅರ್ಥವಿವರಣೆ ನಿಘಂಟು
হাফ এডাৰ,ಅರ್ಧ ಆಡ್ಡರ್
আধা দলং,ಅರ್ಧ ಸೇತುವೆ
হাফ ডুপ্লেক্স,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್
হাফ ডুপ্লেক্স লাইন,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಲೈನ್
হাফ ডুপ্লেক্স মোড,ಅರ್ಧ ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಮೋಡ್
আধা তীব্ৰতা,ಅರ್ಧ ತೀವ್ರತೆ
ছেমি ৰাউটাৰ,ಅರೆ ರೂಟರ್
অৰ্ধ-বিভাগীয়,ಅರೆ-ವಿಭಾಗೀಯ
হাফ ইমেজ,ಅರ್ಧ ಚಿತ್ರ
আধা শব্দ,ಅರ್ಧ ಪದ
হেমিল্টনিয়ান চক্ৰ,ಹ್ಯಾಮಿಲ್ಟೋನಿಯನ್ ಚಕ್ರ
হামিং কোড,ಹ್ಯಾಮಿಂಗ್ ಕೋಡ್
হাত,ಕೈ
ছপা কপি,ಮುದ್ರಿತ ಪ್ರತಿ
হেণ্ডলিং,ನಿರ್ವಹಣೆ
হেণ্ডলিং,ನಿರ್ವಹಣೆ
নিলম্বন,ಅಮಾನತು
সুখদায়ক ফান্দ,ಆಹ್ಲಾದಕರ ಬಲೆ
হাৰ্ড কপি ডিভাইচ,ಹಾರ್ಡ್ ಕಾಪಿ ಸಾಧನ
"1.হাৰ্ড ডিস্ক, 2.অনমনীয় ডিস্ক","1.ಹಾರ್ಡ್ ಡಿಸ್ಕ್, 2.ಇನ್ಫ್ಲೆಕ್ಸಿಬಲ್ ಡಿಸ್ಕ್"
অনমনীয় ডিস্কৰ পতন,ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್ ಕುಸಿತ
কঠিন ভুল,ಕಠಿಣ ದೋಷ
হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ,ಯಂತ್ರಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ
"১.হাৰমনিক, ২.হাৰমনিক","1.ಹಾರ್ಮೋನಿಕ್, 2.ಹಾರ್ಮೋನಿಕ್"
"1.হাৰমনিক গড়, 2. হাৰমনিক গড়","1.ಹಾರ್ಮೋನಿಕ್ ಮೀನ್, 2. ಹಾರ್ಮೋನಿಕ್ ಸರಾಸರಿ"
হেকিং,ಹ್ಯಾಕಿಂಗ್
হেকিং ডায়াগ্ৰাম,ಹ್ಯಾಕಿಂಗ್ ರೇಖಾಚಿತ್ರ
চিমিং টেবুল,ಚಿಮಿಂಗ್ ಟೇಬಲ್
হেকিং কৌশল,ಹ್ಯಾಕಿಂಗ್ ತಂತ್ರಗಳು
"1.হেডাৰ, 2.প্ৰৱেশ","1.ಹೆಡರ್, 2.ಪ್ರವೇಶ"
"1.ষ্টেক , 2.ষ্টেক","1.ಸ್ಟಾಕ್, 2.ಸ್ಟಾಕ್"
গণ সজাই পৰাই তোলা,ಸಾಮೂಹಿಕ ವಿಂಗಡಣೆ
সাহায্য,ಸಹಾಯ
সহায় পৰ্দা,ಸಹಾಯ ಪರದೆ
"1.সহায় নেটৱাৰ্ক, 2.সহায় নেটৱাৰ্ক","1.ಸಹಾಯ ಜಾಲ, 2.ಸಹಾಯ ಜಾಲ"
হাৰ্টজ (কম্পাঙ্ক/কম্পাঙ্কৰ একক),ಹರ್ಟ್ಜ್ (ಆವರ್ತನ/ಆವರ್ತನದ ಘಟಕ)
স্বতস্ফূৰ্ত,ಸ್ವಾಭಾವಿಕ
অভিজ্ঞতাভিত্তিক পদ্ধতি,ಪ್ರಾಯೋಗಿಕ ವಿಧಾನ
ষড়দশমিক সংখ্যা,ಹೆಕ್ಸಾಡೆಸಿಮಲ್ ಸಂಖ್ಯೆ
পৰোক্ষ ৰেখা,ಪರೋಕ್ಷ ಸಾಲು
স্তৰভিত্তিক তথ্য সংৰক্ষণ,ಕ್ರಮಾನುಗತ ಡೇಟಾ ಸಂಗ್ರಹಣೆ
স্তৰভিত্তিক ফাইল ব্যৱসায়,ಕ್ರಮಾನುಗತ ಫೈಲ್ ವ್ಯವಹಾರ
স্তৰভিত্তিক ৰূপৰেখা,ಕ್ರಮಾನುಗತ ರೂಪರೇಖೆ
উচ্চ পৰ্যায়ৰ ভাষা,ಉನ್ನತ ಮಟ್ಟದ ಭಾಷೆ
উচ্চ স্মৃতিশক্তি এলেকা,ಹೆಚ್ಚಿನ ಮೆಮೊರಿ ಪ್ರದೇಶ
উচ্চ পৰিৱেশন,ಹೆಚ್ಚಿನ ಕಾರ್ಯಕ್ಷಮತೆ
"১.অধিগ্ৰহণ, ২.হিট, ৩.চান্স","1. ಸ್ವಾಧೀನ, 2. ಹಿಟ್, 3. ಅವಕಾಶ"
হিট হাৰ,ಹಿಟ್ ದರ
হিট ৰেচিঅ&#39;,ಹಿಟ್ ಅನುಪಾತ
"১. ফুটা, ব্যৱধান ২. ফুটা","1. ರಂಧ್ರ, ಅಂತರ 2. ರಂಧ್ರ"
হোম ডাইৰেকটৰী,ಹೋಮ್ ಡೈರೆಕ್ಟರಿ
হোম পেজ,ಮುಖಪುಟ
সমজাতীয় স্থানাংক,ಏಕರೂಪದ ನಿರ್ದೇಶಾಂಕಗಳು
জঁপিওৱা,ಹಾಪ್
হপ কাউন্ট (নেট ৱৰ্কৰ ক্ষেত্ৰত),ಹಾಪ್ ಎಣಿಕೆ (ನೆಟ್ ವರ್ಕ್ ವಿಷಯದಲ್ಲಿ)
শিঙ,ಕೊಂಬು
ফিডাৰ কম্পিউটাৰ,ಫೀಡರ್ ಕಂಪ್ಯೂಟರ್
ফিডাৰ কম্পিউটাৰ,ಫೀಡರ್ ಕಂಪ್ಯೂಟರ್
ফিডাৰ ভাষা,ಪೋಷಕ ಭಾಷೆ
"1.এক্টিভ কী, 2.হট কী","1.ಸಕ್ರಿಯ ಕೀ, 2.ಹಾಟ್ ಕೀ"
হাইপাৰ টেক্সট মাৰ্কড লেংগুৱেজ (HTML),ಹೈಪರ್ ಟೆಕ್ಸ್ಟ್ ಮಾರ್ಕ್ ಮಾಡಿದ ಭಾಷೆ (HTML)
অনুমান,ಕಲ್ಪನೆ
i pod,ನಾನು ಪಾಡ್
ইনপুট/আউটপুট বাফাৰ,ಇನ್ಪುಟ್/ಔಟ್ಪುಟ್ ಬಫರ್
"1.ইনপুট/আউটপুট গেটৱে, 2.I/O গেটৱে","1.ಇನ್‌ಪುಟ್/ಔಟ್‌ಪುಟ್ ಗೇಟ್‌ವೇ, 2.I/O ಗೇಟ್‌ವೇ"
ইনপুট/আউটপুট ইউনিট,ಇನ್ಪುಟ್/ಔಟ್ಪುಟ್ ಘಟಕ
বক্তা,ಸ್ಪೀಕರ್
"1. পৰিচয়, 2. পৰিচয়, 3. ব্যক্তিত্ব, 4. পৰিচয়","1. ಗುರುತು, 2. ಗುರುತು, 3. ಪ್ರತ್ಯೇಕತೆ, 4. ಗುರುತು"
প্ৰতিফলন,ಪ್ರತಿಬಿಂಬ
প্ৰতিফলন সেন্সৰ,ಪ್ರತಿಫಲನ ಸಂವೇದಕ
ইমপেক্ট প্ৰিন্টাৰ,ಪ್ರಭಾವ ಮುದ್ರಕ
ইম্পিডেন্স,ಪ್ರತಿರೋಧ
নিৰ্দেশনামূলক প্ৰগ্ৰেম ভাষা,ಪ್ರಿಸ್ಕ್ರಿಪ್ಟಿವ್ ಪ್ರೋಗ್ರಾಂ ಭಾಷೆ
কমাণ্ড ষ্টেটমেন্ট,ಆಜ್ಞೆಯ ಹೇಳಿಕೆ
অস্পষ্ট ঠিকনা,ಅಸ್ಪಷ್ಟ ವಿಳಾಸ
অসম্ভৱ পৰিঘটনা,ಅಸಾಧ್ಯ ಘಟನೆ
নিষ্ক্ৰিয় ন&#39;ড,ನಿಷ್ಕ್ರಿಯ ನೋಡ್
অসামঞ্জস্যতা,ಅಸಾಮರಸ್ಯ
বৃদ্ধি,ಬೆಳವಣಿಗೆ
পইণ্টাৰ,ಪಾಯಿಂಟರ್
সূচক তথ্য বস্তু,ಸೂಚಕ ಡೇಟಾ ಐಟಂ
সূচী নথিপত্ৰ,ಸೂಚ್ಯಂಕ ಫೈಲ್
সূচী পঞ্জীয়ন,ಸೂಚ್ಯಂಕ ರಿಜಿಸ್ಟರ್
পইণ্টাৰ ক্ৰমিক,ಪಾಯಿಂಟರ್ ಅನುಕ್ರಮ
সূচীভুক্ত ঠিকনা,ಸೂಚ್ಯಂಕ ವಿಳಾಸ
সূচীভুক্ত ভাষা,ಸೂಚ್ಯಂಕ ಭಾಷೆ
সূচীভুক্ত ক্ৰম নথিপত্ৰ,ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಫೈಲ್
সূচীভুক্ত ক্ৰমিক অভিগম পদ্ধতি (ISAM),ಸೂಚ್ಯಂಕ ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ (ISAM)
পৰোক্ষ সম্বোধন,ಪರೋಕ್ಷ ಸಂಬೋಧನೆ
information বিজ্ঞান,ಮಾಹಿತಿ ವಿಜ್ಞಾನ
জাননী,ಮಾಹಿತಿ
তথ্য বিট,ಮಾಹಿತಿ ಬಿಟ್
তথ্য ব্যৱস্থাপনা,ಮಾಹಿತಿ ನಿರ್ವಹಣೆ
তথ্য ব্যৱস্থাপনা ব্যৱস্থা (IMS),ಮಾಹಿತಿ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ (IMS)
তথ্য উদ্ধাৰ কৰা,ಮಾಹಿತಿ ಮರುಗಳಿಕೆ
তথ্য ব্যৱস্থা,ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ
তথ্য প্ৰযুক্তি (আই টি),ಮಾಹಿತಿ ತಂತ್ರಜ್ಞಾನ (IT)
আন্তঃগাঁথনি ব্যৱস্থাপনা,ಮೂಲಸೌಕರ್ಯ ನಿರ್ವಹಣೆ
উত্তৰাধিকাৰ,ಉತ್ತರಾಧಿಕಾರ
অন্তৰ্নিহিত ভুল,ಸೂಚ್ಯ ದೋಷ
প্ৰাথমিক,ಪ್ರಾಥಮಿಕ
আৰম্ভণি ঠিকনা,ಆರಂಭಿಕ ವಿಳಾಸ
প্ৰাৰম্ভিক পৰ্যায়,ಆರಂಭಿಕ ಹಂತ
আৰম্ভণি,ಆರಂಭಿಸುವಿಕೆ
ইংক জেট প্ৰিন্টাৰ,ಇಂಕ್ ಜೆಟ್ ಪ್ರಿಂಟರ್
অসংখ্য,ಅಸಂಖ್ಯಾತ
শেষ ন&#39;ড টেবুল,ಕೊನೆಯ ನೋಡ್ ಟೇಬಲ್
অকাৰ্য্যকৰী সময়,ಕಾರ್ಯಾಚರಣೆಯಲ್ಲದ ಅವಧಿ
