Hindi,English
स्वतंत्र घटना,independent event
स्वतंत्र फलन,independent function
स्वतंत्र यादृच्छिक चर,independent random variable
स्वतंत्र चर,independent variable
स्वतंत्र विचर,independent variate
अनिर्धार्यता,indeterminacy
" अनिर्धारित, अनिर्धार्य , अनिश्चित , अपरिमि त",indeterminate
अनिर्धार्य समीकरण,indeterminate equation
"अनिर्धारित रूप, अनिर्धार्य रूप",indeterminate form
" घातांक , सूचक , सूचकांक , निर्देशक, सूचक (वि.)",index
समुच्चय से सूचित,indexed by a set
सूचित परिवार,indexed family
सूचकांक,index number
उपसमूह का सूचकांक,index of subgroup
सूचक समुच्चय,index set
द्‌योतिका,indicatrix
घातांकी समीकरण,indicial equation
उदासीनता वक्र,indifference curve
परोक्ष अवकलन,indirect differentiation
परोक्ष प्रमाण,indirect proof
अभाज्य,indivisible
"आगमन, प्रेरण, विप्रेरण",induction
आगमनिक,inductive
आगमनिक कल्पना,inductive assumption
आगमनिक परिभाषा,inductive definition
आगमनिक अनुमान,inductive inference
"असमता, असमिका",inequality
असमता प्रतिबंध,inequality constraint
असमिका,inequation
जड़त्व,inertia
जड़त्व बल,inrtia force
जड़त्वीय,inertial
अयथार्थ अवकल,inexact differential
नतिपरिवर्तन बिंदु,inflexion points
"निम्नक, महत्तम निम्न परिबंध",infimum
"अनंत, अपरिमित",infinite
अनंतविम,infinite dimensional
अनंतविम सदिश समष्टि,infinite dimensional vector space
अपरिमित खेल,infinite game
अनंत समूह,infinite group
अनंत समाकल,infinite integral
अपरिमित समष्टि,infinite population
