Gujarati,Assamese
ફોર્ટન,fortron
"1.ફોર્ટ્રાન (કોમ્પ્યુટર ભાષા) પ્રોગ્રામ, 2.ફોર્ટ્રાન પ્રોગ્રામિંગ","1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং"
ફોરવર્ડ સ્લેશ,ফৰৱাৰ্ড স্লেছ
4થી પેઢીના કમ્પ્યુટર,৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ
વિભાગ,শাখা
ફ્રેમ,ফ্ৰেম
"1.ફ્રી નેટ, 2.ફ્રી નેટ","1.মুক্ত নেট, 2.মুক্ত নেট"
મફત સોફ્ટવેર ટ્રસ્ટ,মুক্ত চফ্টৱেৰ বিশ্বাস
મફત સંગ્રહ,বিনামূলীয়া সংৰক্ষণ
ફ્રીવેર,ফ্ৰীৱেৰ
આગળ,সন্মুখৰ
"1.ફ્રન્ટ પેનલ, 2.ફ્રન્ટ પેનલ","1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল"
"1.કાર્યો, 2. કાર્ય","1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান"
કાર્ય કી,ফাংচন কি&#39;
કાર્ય સંદર્ભ,ফাংচন ৰেফাৰেন্স
કાર્યાત્મક નિર્ભરતા,কাৰ্য্যকৰী নিৰ্ভৰশীলতা
કાર્ય પરીક્ષણ,কাৰ্য্য পৰীক্ষা
"1.અસ્પષ્ટ તર્ક, 2.અસ્પષ્ટ તર્ક","১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি"
"1.ફઝી સેટ, 2.ફઝી સેટ","1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট"
લાભ,লাভ কৰা
રમતગમતનું વૃક્ષ,ক্ৰীড়া গছ
અંતરાલ પાત્ર,ব্যৱধানৰ আখৰ
કચરો,আৱৰ্জনা
કચરો સંગ્રહ,জাবৰ সংগ্ৰহ
કચરો સંગ્રહ,জাবৰ সংগ্ৰহ
ટ્રૅશ ઇનસાઇડ ટ્રૅશ આઉટ (ગીગો),Trash Inside আবর্জনা আউট (Gigo)
દરવાજો,দুৱাৰ
ડોર પાથ (નેટવર્કના સંદર્ભમાં),দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত)
વ્યાપક કાર્યક્રમ,বিস্তৃত কাৰ্যসূচী
વ્યાપક કાર્યક્રમ,বিস্তৃত কাৰ্যসূচী
વ્યાપક હેતુ કમ્પ્યુટર,বহল উদ্দেশ্যৰ কম্পিউটাৰ
સામાન્ય હેતુ કમ્પ્યુટર,সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ
સામાન્ય રજીસ્ટર,সাধাৰণ পঞ্জীয়ন
સામાન્યીકરણ,সাধাৰণীকৰণ
સામાન્યીકરણ,সাধাৰণীকৰণ
વ્યાપક પદાર્થ ભાષા,বহল বস্তু ভাষা
વ્યાપક હેતુ ઓપરેશન સિસ્ટમ,বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম
વ્યાપક હેતુ રજીસ્ટર,বিস্তৃত উদ্দেশ্য পঞ্জীয়ন
ભૂલ જનરેટ,ত্ৰুটি সৃষ্টি কৰা হৈছে
પ્રજનન કાર્ય,প্ৰজনন কাৰ্য্য
વર્ગ સામાન્ય,ক্লাছ জেনেৰেল
વર્ગ કાર્ય,ক্লাছ ফাংচন
સામાન્ય વર્ગનું નામ,সাধাৰণ শ্ৰেণীৰ নাম
ગીગો,gigo
"1. યુનિવર્સલ, 2. વૈશ્વિક","১.ইউনিভাৰ্চেল, ২.গ্লোবেল"
સાર્વત્રિક કોડ,ইউনিভাৰ্চেল কোড
સાર્વત્રિક લોક,ইউনিভাৰ্চেল লক
"1. યુનિવર્સલ નેટવર્ક, 2. યુનિવર્સલ નેટવર્ક","1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক"
સાર્વત્રિક નેટવર્ક,ইউনিভাৰ্চেল নেটৱৰ্ক
"1. વિશ્વ વપરાશકર્તા, 2. જાહેર વપરાશકર્તા, 3. સાર્વત્રિક વપરાશકર્તા","1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী"
વૈશ્વિક ચલો,গোলকীয় চলকসমূহ
"1.વૈશ્વિકીકરણ, 2.વૈશ્વિકીકરણ","১.গোলকীকৰণ, ২.গোলকীকৰণ"
ગોફર (નેટવર્કમાં પ્રોટોકોલ),Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল)
ગોફર રીસેપ્ટર,gopher ৰিচেপ্টৰ
"1. ગોફર સર્વર, 2. ગોફર સર્વર","1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ"
ગોફર સાઇટ,gopher চাইট
ગોફર જગ્યા,gopher স্থান
આકર્ષક અધોગતિ,আকৰ্ষণীয় অৱক্ষয়
વ્યાકરણ સુધારક,ব্যাকৰণ পৰিৱৰ্তক
વ્યાકરણ હોટી બહિર્મુખતા,ব্যাকৰণ hottie বহিৰ্মুখীতা
"1.કુલ કુલ, 2.મહાન કુલ, 3.કુલ કુલ","1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ"
"1.ગ્રાફ, 2.ગ્રાફ","১.গ্ৰাফ, ২.গ্ৰাফ"
"1.ગ્રાફ નોટેશન, 2.ગ્રાફ નોટેશન","১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত"
"1. ગ્રાફિક અક્ષરો, 2. ગ્રાફિકલ અક્ષરો","১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ"
"1. ગ્રાફિકલ કંટ્રોલર, 2. ગ્રાફિકલ કંટ્રોલર","১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক"
"1. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર, 2. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર","1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন"
"1. ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ, 2. ગ્રાફિકલ ડિસ્પ્લે પ્રોગ્રામ","1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম"
"1.ગ્રાફિકલ ડિસ્પ્લે રિઝોલ્યુશન, 2.ગ્રાફિક ડિસ્પ્લે","1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন"
"1. ગ્રાફિકલ ભાષા, 2. ગ્રાફિકલ ભાષા","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1. ગ્રાફિક ભાષા, 2. ગ્રાફિકલ ભાષા","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1. ગ્રાફિકલ પ્લેટ, 2. ગ્રાફિકલ પ્લેટ","১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট"
"1.ગ્રાફિક એનિમેશન, 2.ગ્રાફિક એનિમેશન","1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন"
ગ્રાફિક ટ્રાન્સફર ફોર્મેટ (GIF),গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF)
"1.ગ્રાફિક યુઝર ઈન્ટરફેસ (GUI), 2.ગ્રાફિક યુઝર ઈન્ટરફેસ","1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ"
"1.ગ્રાફિક્સ, 2.ગ્રાફિક્સ","১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স"
"1.ગ્રાફિક્સ એપ્લિકેશન, 2.ગ્રાફિકલ એપ્લિકેશન","১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ"
"1.ગ્રાફિક્સ કર્સર, 2.ગ્રાફિકલ કર્સર","1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ"
"1.ગ્રાફિક્સ મોડ, 2.ગ્રાફિક મોડ","1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড"
"1.ગ્રાફિક્સ પેકેજ, 2.ગ્રાફિકલ પેકેજ","1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ"
"1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર","1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ"
"1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર","1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ"
"1.ગ્રાફિક્સ સોફ્ટવેર પેકેજ, 2.ગ્રાફિકલ સોફ્ટવેર પેકેજ","1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ"
ગ્રે સ્કેલ,ধূসৰ স্কেল
"1. લોભી પદ્ધતિ, 2. લોભી પદ્ધતિ","১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি"
દ્રાક્ષ,আঙুৰ
ગ્રીડ,গ্ৰিড
ગ્રીડ ચાર્ટ,গ্ৰীড চাৰ্ট
ગ્રીડ ગણતરી,গ্ৰীড গণনা
ગ્રીડ મોડ્યુલેશન,গ্ৰীড মডুলেচন
જમીન તરંગ,মাটিৰ তৰংগ
જૂથ,গোট
જૂથ સરનામું,গোটৰ ঠিকনা
જૂથ કોડ,গ্ৰুপ ক&#39;ড
જૂથ સંચાર,গোটৰ যোগাযোগ
જૂથ સંચાર,গোটৰ যোগাযোগ
"1.જૂથ ઓળખ, 2.જૂથ ઓળખ","১.গোট পৰিচয়, ২.গোট পৰিচয়"
જૂથનું નામ,গোটৰ নাম
ગ્રુપવેર,গ্ৰুপৱেৰ
વૃદ્ધિ,বৃদ্ধি
"1.ગાર્ડ, 2.ગાર્ડ","১.ৰক্ষক, ২.ৰক্ষক"
માર્ગદર્શિત મીડિયા,নিৰ্দেশিত মাধ্যম
ગનઝિપ,গুনজিপ
ડીકોડ,ডিকোড কৰক
ડીકોડર,ডিকোডাৰ
ડિસિફરમેન્ટ શબ્દકોશ,ডিকোডাৰ অভিধান
અડધા ઉમેરનાર,হাফ এডাৰ
અડધો પુલ,আধা দলং
અર્ધ દ્વિગુણિત,হাফ ডুপ্লেক্স
હાફ ડુપ્લેક્સ લાઇન,হাফ ডুপ্লেক্স লাইন
હાફ ડુપ્લેક્સ મોડ,হাফ ডুপ্লেক্স মোড
અડધી તીવ્રતા,আধা তীব্ৰতা
અર્ધ રાઉટર,ছেমি ৰাউটাৰ
અર્ધ-વિભાગીય,অৰ্ধ-বিভাগীয়
અડધી છબી,হাফ ইমেজ
અડધો શબ્દ,আধা শব্দ
હેમિલ્ટોનિયન ચક્ર,হেমিল্টনিয়ান চক্ৰ
હેમિંગ કોડ,হামিং কোড
હાથ,হাত
મુદ્રિત નકલ,ছপা কপি
હેન્ડલિંગ,হেণ্ডলিং
હેન્ડલિંગ,হেণ্ডলিং
સસ્પેન્શન,নিলম্বন
સુખદ છટકું,সুখদায়ক ফান্দ
હાર્ડ કોપી ઉપકરણ,হাৰ্ড কপি ডিভাইচ
"1.હાર્ડ ડિસ્ક, 2.ઇનફ્લેક્સિબલ ડિસ્ક","1.হাৰ্ড ডিস্ক, 2.অনমনীয় ডিস্ক"
અસ્થિર ડિસ્ક પતન,অনমনীয় ডিস্কৰ পতন
સખત ભૂલ,কঠিন ভুল
હાર્ડવેર પ્રવાહ નિયંત્રણ,হাৰ্ডৱেৰ প্ৰবাহ নিয়ন্ত্ৰণ
"1.હાર્મોનિક, 2.હાર્મોનિક","১.হাৰমনিক, ২.হাৰমনিক"
