Bengali,Odiya
সংশোধক,ପରିବର୍ତ୍ତନକାରୀ
সংশোধনকারী সার্কিট,ରେକ୍ଟିଫାୟର୍ ସର୍କିଟ୍ |
সংশোধক সূত্র,ରୂପାନ୍ତରକାରୀ ସୂତ୍ର |
মডিফায়ার লেন্স,ମୋଡିଫାୟର୍ ଲେନ୍ସ |
ক্ষয়প্রাপ্ত ইলেক্ট্রোড,କ୍ଷତିକାରକ ଇଲେକ୍ଟ୍ରୋଡ୍ |
সম্পর্কযুক্ত অক্ষর তাপমাত্রা,ସଂଯୁକ୍ତ ବର୍ଣ୍ଣ ତାପମାତ୍ରା |
সম্পর্কযুক্ত ত্রুটি,ସଂଯୁକ୍ତ ତ୍ରୁଟି |
সহ- সম্পর্ক,ସହ-ସମ୍ପର୍କ
বিক্ষিপ্ত বেগের পারস্পরিক সম্পর্ক সহগ,ବିଚଳିତ ବେଗର ସମ୍ପର୍କ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
পারস্পরিক সম্পর্ক চিত্র,ସମ୍ପର୍କ ଚିତ୍ର
পারস্পরিক সম্পর্ক ফাংশন,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
"কোরিলেশন ম্যাট্রিক্স, কোরিলেশন ম্যাট্রিক্স","ସମ୍ପର୍କ ମ୍ୟାଟ୍ରିକ୍ସ, ସମ୍ପର୍କ ମ୍ୟାଟ୍ରିକ୍ସ |"
পারস্পরিক সম্পর্ক পদ্ধতি,ସମ୍ପର୍କ ପଦ୍ଧତି |
পারস্পরিক সম্পর্ক অনুপাত,ସମ୍ପର୍କ ଅନୁପାତ |
পারস্পরিক সম্পর্ক,ସଂଯୋଜକ
পারস্পরিক সম্পর্ক চিত্র,ସମ୍ପର୍କ ଚିତ୍ର
আত্মীয়তা বিশ্লেষণ,ଆତ୍ମୀୟତା ବିଶ୍ଳେଷଣ |
"correspond, correspond","to correspond, to correspond"
সমিতির নিয়ম,ସଙ୍ଗଠନର ନିୟମ |
সংশ্লিষ্ট মেঝে,ଅନୁରୂପ ଚଟାଣ |
সামঞ্জস্যপূর্ণ রাষ্ট্র,ସୁସଙ୍ଗତ ଅବସ୍ଥା |
"তরঙ্গায়িত তরঙ্গগাইড, তরঙ্গায়িত তরঙ্গ পথ, নির্ধারক, তরঙ্গায়িত তরঙ্গ স্ট্রিপ","ତରଙ୍ଗ ତରଙ୍ଗ ଗାଇଡ୍, ତରଙ୍ଗ ତରଙ୍ଗ ପଥ, ନିର୍ଣ୍ଣୟକାରୀ, ତରଙ୍ଗ ତରଙ୍ଗ ଷ୍ଟ୍ରିପ୍ |"
কর্টিসোন থেরাপি,କର୍ଟିସୋନ ଥେରାପି
এক্সোথার্মিক বিস্ফোরক,ଏକ୍ସୋଥର୍ମିକ୍ ବିସ୍ଫୋରକ |
"ইনভার্স সেগমেন্টেড স্কোয়ার্ড রশ্মি, কোসিক্যান্ট স্কোয়ার্ড বিম","ଓଲଟା ସେଗମେଣ୍ଟେଡ୍ ସ୍କ୍ୱାର୍ଡ ବିମ୍, କୋଜିକାଣ୍ଟ ସ୍କ୍ୱାର୍ଡ ବିମ୍ |"
cosecant বর্গক্ষেত্র অ্যান্টেনা,କୋସେକାଣ୍ଟ ସ୍କ୍ୱାର୍ଡ ଆଣ୍ଟେନା |
cosines নিয়ম,କୋସାଇନ୍ ନିୟମ |
কোসাইন কয়েল,କୋସାଇନ୍ କୋଇଲ୍ |
স্থান প্রাচুর্য,ସ୍ଥାନ ପ୍ରଚୁରତା |
মহাকাশ রশ্মি বিস্ফোরিত,ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |
মহাজাগতিক উপাদান,ମହାଜାଗତିକ ଉପାଦାନ |
মহাকাশ আলোর উৎস,ସ୍ପେସ୍ ଆଲୋକ ଉତ୍ସ |
স্পেস নিউট্রন,ସ୍ପେସ୍ ନ୍ୟୁଟ୍ରନ୍ |
স্থান গোলমাল,ସ୍ପେସ୍ ଶବ୍ଦ |
মহাকাশের উৎপত্তি,ସ୍ଥାନ ଉତ୍ପତ୍ତି
মহাকাশ ঘটনা,ସ୍ପେସ୍ ଘଟଣା |
মহাকাশ বিকিরণ,ସ୍ପେସ୍ ବିକିରଣ |
"মহাকাশ রশ্মি, মহাজাগতিক রশ্মি","ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |"
স্থান রশ্মি স্যাচুরেশন অক্ষাংশ,ସ୍ପେସ୍ ରଶ୍ମୀ ସାଚୁଚରେସନ୍ ଅକ୍ଷାଂଶ |
স্থান মরীচি,ସ୍ପେସ୍ ବିମ୍ |
মহাকাশ রশ্মি তারকা,ସ୍ପେସ୍ ରଶ୍ମୀ ତାରା |
মহাকাশ রশ্মি টেলিস্কোপ,ସ୍ପେସ୍ ରେ ଟେଲିସ୍କୋପ |
স্পেস রে রেকর্ডার,ସ୍ପେସ୍ ରେ ରେକର୍ଡର୍ |
স্থান বৃষ্টিপাত,ସ୍ପେସ୍ ବୃଷ୍ଟି
স্থান,ସ୍ଥାନ
মহাজাগতিক,ବ୍ରହ୍ମାଣ୍ଡ
মহাজাগতিক বিকর্ষণ,ମହାଜାଗତିକ ଘୃଣା
মহাজাগতিক শব্দ,ମହାଜାଗତିକ ଶବ୍ଦ |
মহাজাগতিক ধ্রুবক,ବ୍ରହ୍ମାଣ୍ଡିକ ସ୍ଥିର |
মহাজাগতিক লাইন উপাদান,ବ୍ରହ୍ମାଣ୍ଡ ରେଖା ଉପାଦାନ |
মহাজাগতিক মডেল,ମହାଜାଗତିକ ମଡେଲ୍ |
মহাজাগতিক ঘটনা,ମହାଜାଗତିକ ଘଟଣା |
মহাজাগতিক প্রক্রিয়া,ବ୍ରହ୍ମାଣ୍ଡ ପ୍ରକ୍ରିୟା
মহাজাগতিক নীতি,ମହାଜାଗତିକ ନୀତି |
"cosmology, cosmology","ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |"
মহাকাশচারী,ମହାକାଶଚାରୀ
মহাকাশবিজ্ঞান,ମହାକାଶଚାରୀ
"কসমস, মহাবিশ্ব","ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ"
কসমোট্রন,କସ୍ମୋଟ୍ରନ୍ |
পয়েন্ট ফ্রিকোয়েন্সি,ପଏଣ୍ଟ ଫ୍ରିକ୍ୱେନ୍ସି |
কোটার,କୋଟର
তুলো ফিল্টার,ସୂତା ଫିଲ୍ଟର୍ |
কটরেল শক্ত হওয়া,କୋଟ୍ରେଲ୍ କଠିନ |
"Cottrell ব্যবস্থাপনা, Cottrell Talon","କୋଟ୍ରେଲ୍ ମ୍ୟାନେଜମେଣ୍ଟ, କୋଟ୍ରେଲ୍ ଟାଲନ୍ |"
কটরেল পদ্ধতি,କୋଟ୍ରେଲ୍ ପଦ୍ଧତି |
Cottrell Precipitator,Cottrell Precipitator |
ডাইপোল রেসিপ্রোকেটিং সুইচ,ଡିପୋଲ୍ ପ୍ରତିକ୍ରିୟା ସୁଇଚ୍ |
quet viscometer,ଭିସ୍କୋମିଟର
coulmer অ্যারে,କୁଲମର୍ ଆରେ |
কুলম্ব,କୁଲମ୍ବ |
কুলম্ব বাধা,କୁଲମ୍ବ ପ୍ରତିବନ୍ଧକ |
কুলম্ব-ব্যাসার্ধ,କୁଲମ୍ବ-ରେଡିଓ
কুলম্ব স্যাঁতসেঁতে,କୁଲମ୍ବ ଡମ୍ପିଂ |
কুলম্ব বিকৃততা,କୁଲମ୍ବ ଅବକ୍ଷୟ |
কুলম্ব শক্তি,କୁଲମ୍ବ ଶକ୍ତି |
কুলম্ব উদ্দীপনা,କୁଲମ୍ବ ଉତ୍ସାହ |
কুলম্ব বল,କୁଲମ୍ବ ଫୋର୍ସ |
কুলম্ব-ঘর্ষণ,କୁଲମ୍ବ-ଘର୍ଷଣ |
কুলম্ব ভগ্নাংশ,କୁଲମ୍ବ ଭଗ୍ନାଂଶ |
"কুলম্ব বিক্ষিপ্ত, রাদারফোর্ড বিক্ষিপ্ত","କୁଲମ୍ବ ବିଛାଇବା, ରାଉଟରଫୋର୍ଡ ବିଛାଇବା |"
কুলম্বের আইন,କୁଲମ୍ବ ନିୟମ |
কুলম্বি উদ্দীপনা,କୁଲମ୍ବୀ ଉତ୍ସାହ |
কুলোমি এলাকা,କୁଲୋମି କ୍ଷେତ୍ର |
কুলমিটার,କୁଲୋମିଟର |
coulometry,କୁଲୋମେଟ୍ରି |
ড্রাইভিং রুম,ଡ୍ରାଇଭିଂ ରୁମ୍ |
"গণনা, গণনা, গণনা, গণনা, আদমশুমারি","ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା, ଜନଗଣନା |"
"গণনা, বিপরীত গণনা","ଗଣନା, ଓଲଟା ଗଣନା |"
বিপরীত সার্কিট,ଓଲଟା ସର୍କିଟ |
"গণনা হার, গণনা হার","ଗଣନା ହାର, ଗଣନା ହାର"
ক্যালকুলেটর,କାଲକୁଲେଟର
বিপরীত প্রক্রিয়া,ଓଲଟା ପ୍ରକ୍ରିୟା |
"ক্যালকুলেটর, প্যানেল, কাউন্টার","କାଲକୁଲେଟର, ପ୍ୟାନେଲ୍, କାଉଣ୍ଟର |"
ভারসাম্যহীনতা,ପ୍ରତିବାଦ
ঘড়ির কাঁটার বিপরীত দিকে,ଓଲଟା
গণিত-নিয়ন্ত্রিত,ଗଣିତ ନିୟନ୍ତ୍ରିତ |
"বিপরীত বর্তমান, বিপরীত বর্তমান","ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |"
বিপরীত বর্তমান ডিভাইস,ଓଲଟା ସାମ୍ପ୍ରତିକ ଉପକରଣ |
কাউন্টার কারেন্ট,କାଉଣ୍ଟର କରେଣ୍ଟ୍ |
বিপরীত বর্তমান সেন্ট্রিফিউজ,ଓଲଟା ସାମ୍ପ୍ରତିକ ସେଣ୍ଟ୍ରିଫୁଗ୍ |
কাউন্টারকারেন্ট প্রবাহ পদ্ধতি,ବିପରୀତ ପ୍ରବାହ ପଦ୍ଧତି |
কাউন্টারকারেন্ট তত্ত্ব,ବିପରୀତ ତତ୍ତ୍। |
গাণিতিক দক্ষতা,ଗାଣିତିକ ଦକ୍ଷତା
বিরোধী ইলেক্ট্রোমোটিভ ফোর্স,ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |
তাপ পরিবর্তনকারী,ଉତ୍ତାପ ପରିବର୍ତ୍ତନକାରୀ
বিপরীত চিত্র,ଓଲଟା ପ୍ରତିଛବି |
উপদেশ,ନିର୍ଦ୍ଦେଶ
গণিত স্পেকট্রোমিটার,ଗଣିତ ସ୍ପେକ୍ଟ୍ରୋମିଟର |
সমান্তরাল বৃত্ত,ସମାନ୍ତରାଳ
গণিত টিউব,ଗଣିତ ଟ୍ୟୁବ୍ |
পাল্টা ওজন,କାଉଣ୍ଟର ଓଜନ |
পাল্টা বর্তমান বিনিময়,ସାମ୍ପ୍ରତିକ ବିନିମୟକୁ କାଉଣ୍ଟର କରନ୍ତୁ |
মডেল,ମଡେଲ୍
ডেপুটেশন,ପ୍ରତିନିଧୀ
"বিপরীত, ধড়","ଓଲଟା, ଟର୍ସ |"
রিবাউন্ড অ্যান্টেনা,ପୁନର୍ବାର ଆଣ୍ଟେନା |
"ক্যাপাসিট্যান্স আর্থ কানেক্টিভিটি, রিভার্স আর্থ কানেক্টিভিটি","ସାମର୍ଥ୍ୟ ପୃଥିବୀ ସଂଯୋଗ, ଓଲଟା ପୃଥିବୀ ସଂଯୋଗ |"
পাল্টা ওজন,କାଉଣ୍ଟର ଓଜନ |
ভারসাম্যহীন,ସନ୍ତୁଳିତ
"সার্কিট গণনা, সার্কিট গণনা","ଗଣନା ସର୍କିଟ୍, ସର୍କିଟ୍ ଗଣନା |"
gondial,ଗୋଣ୍ଡିଆଲ୍ |
গণনা ডিস্ক,ଡିସ୍କ ଗଣନା
হিসাবের ঘাটতি,ଗଣନାରେ ଅଭାବ |
গণনা হার,ଗଣନା ହାର
গণনা হার পরিমাপ,ଗଣନା ହାର ମାପ
রিলে গণনা,ରିଲେ ଗଣନା
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |"
বিশ্লেষণে গণনা,ବିଶ୍ଳେଷଣରେ ଗଣନା
বল জোড়া,ବଳ ଯୋଡି |
সংযুক্ত সার্কিট,ଯୋଡି ସର୍କିଟ |
সংযুক্ত প্রসারণ প্রক্রিয়া,ଯୋଡି ବିସ୍ତାର ପ୍ରଣାଳୀ |
মিলিত প্রতিবন্ধকতা,ଯୁଗ୍ମ ପ୍ରତିରୋଧ
জোড়া দুল,ଯୋଡି ହୋଇଥିବା ପେଣ୍ଡୁଲମ୍ |
মিলিত প্রতিক্রিয়া,ଯୁଗ୍ମ ପ୍ରତିକ୍ରିୟା
সংযুক্ত সিস্টেম,ସଂଯୁକ୍ତ ସିଷ୍ଟମ୍ |
যুগল তরঙ্গ,ଯୁଗ୍ମ ତରଙ୍ଗ
সংযোজনকারী,କପଲର୍
কাপলিং উপাদান,ଯୋଡି ଉପାଦାନ |
কাপলিং গর্ত,କପଲିଂ ଛିଦ୍ର |
কাপলিং মান,ଯୋଡି ମୂଲ୍ୟ
কাপলিং,ଯୋଡି
কাপলিং সহগ,ଯୁଗ୍ମ ଗୁଣବତ୍ତା
কাপলিং যৌগ,ଯୋଡି ଯ ound ଗିକ |
কাপলার ক্যাপাসিটর,କପଲର୍ କ୍ୟାପେସିଟର୍ |
কাপলিং,ଯୋଡି
যুগল পরিশোধন,ଯୋଡିବା ପରିଶୋଧନ |
সংযোগ শক্তি,ଶକ୍ତି ସଂଯୋଗ
কাপলিং নিষ্কাশন,ଯୁଗ୍ମ ନିଷ୍କାସନ
কাপলিং লুপ,କପଲିଙ୍ଗ୍ ଲୁପ୍ |
কাপলিং জাল,କପଲିଙ୍ଗ୍ ଜାଲ୍ |
কাপলিং প্রোব,କପଲିଂ ଅନୁସନ୍ଧାନ |
কাপলিং প্রতিরোধের,ଯୋଡି ପ୍ରତିରୋଧ
যুগল দৃঢ়তা,ଦୃ firm ତା
কাপলিং সিস্টেম,କପଲିଂ ସିଷ୍ଟମ୍ |
কাপলিং গর্ত,କପଲିଂ ଛିଦ୍ର |
অ্যাডার বার,ଆଡର୍ ବାର୍ |
"অভিপ্রেত দিক, পথ, পথ","ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ମାର୍ଗ, ପଥ"
"পাথ কম্পিউটার, পাথ কম্পিউটার","ପଥ କମ୍ପ୍ୟୁଟର, ପଥ କମ୍ପ୍ୟୁଟର |"
ডাইভারশন সূচক,ଡାଇଭର୍ସନ ସୂଚକ |
পথ নির্দেশক বীকন,ପଥ ସୂଚକ ବିକନ୍ |
পথ,ପଥ
"পাথ কম্পিউটার, পাথ কম্পিউটার","ପଥ କମ୍ପ୍ୟୁଟର, ପଥ କମ୍ପ୍ୟୁଟର |"
পথ অনুসরণ,ପଥ ଅନୁସରଣ କଲା |
রাস্তার সংকেত,ରାସ୍ତା ଚିହ୍ନ
স্ট্রোক,ଷ୍ଟ୍ରୋକିଂ
পথ সংবেদনশীলতা,ପଥ ସମ୍ବେଦନଶୀଳତା |
ধড়ফড়,ପାଲ୍ପିଟେସନ୍ |
সমযোজীতা,ସମନ୍ୱୟ
সমযোজীতা,ସମନ୍ୱୟ
সহযোগী,ସହଯୋଗୀ
সমযোজী বন্ধন,କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |
সমযোজী বন্ধনের,କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |
সমযোজী যৌগ,କୋଭାଲାଣ୍ଟ ଯ ound ଗିକ |
সমযোজী বন্ধন,କୋଭାଲାଣ୍ଟ ବଣ୍ଡ |
সমযোজী বন্ধন,କୋଭାଲାଣ୍ଟ ବନ୍ଧନ |
সমযোজী ব্যাসার্ধ,କୋଭାଲାଣ୍ଟ ବ୍ୟାଡ୍ୟୁସ୍ |
সমযোজী গঠন,କୋଭାଲାଣ୍ଟ ଗଠନ |
সহবাস,କୋଭାରିଆନ୍ସ |
সহগামী,ସମ୍ମିଳିତ
সম্প্রচার এলাকা চিত্র,ପ୍ରସାରଣ କ୍ଷେତ୍ର ଚିତ୍ର
কভার শীট,କଭର ସିଟ୍ |
"কভারেজ এলাকা, সম্প্রচার এলাকা","କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |"
