Tamil,Kannada
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை","ದ್ವಂದ್ವ, ಡಿಪ್ಲಾಯ್ಡ್, ಜೋಡಿ, ಉಭಯ, ಸಾಮಾನ್ಯ, ದ್ವಿಮುಖ"
இரட்டை பிணைப்பு,ಡಬಲ್ ಬಾಂಡ್
பைகான்வெக்ஸ் லென்ஸ்,ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್
பைகான்வெக்ஸ் லென்ஸ்,ಬೈಕಾನ್ವೆಕ್ಸ್ ಲೆನ್ಸ್
பைனரி வேறுபாடு,ಬೈನರಿ ಡಿಫರೆನ್ಷಿಯಲ್
இரட்டை அயனியாக்கம்,ಡಬಲ್ ಅಯಾನೀಕರಣ
இரட்டை மூலக்கூறு,ಎರಡು ಅಣು
இரட்டை துல்லியம்,ಡಬಲ್ ನಿಖರತೆ
இரட்டை ஒளிவிலகல்,ಡಬಲ್ ವಕ್ರೀಭವನ
இரட்டை தொடர்,ಡಬಲ್ ಸರಣಿ
ஜோடி நட்சத்திரங்கள்,ಜೋಡಿ ನಕ್ಷತ್ರಗಳು
இரட்டை,ದುಪ್ಪಟ್ಟು
நிறமற்ற லென்ஸ் ஜோடி,ವರ್ಣರಹಿತ ಲೆನ್ಸ್ ಜೋಡಿ
"பரவல், விரிவாக்கம்","ಪ್ರಸರಣ, ವಿಸ್ತರಣೆ"
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,ದುಪ್ಪಟ್ಟು ಚಾರ್ಜ್ಡ್ ಕಣ
ஆம்பிபியஸ் ஊழல்,ಉಭಯಚರ ಭ್ರಷ್ಟ
இரட்டை அயனியாக்கம்,ಡಬಲ್ ಅಯಾನೀಕೃತ
கீழ்நோக்கி,ಕೆಳಕ್ಕೆ
இழுவை தாது அரை கச்சிதமான,ಎಳೆತ ಅದಿರು ಅರೆ ಕಾಂಪ್ಯಾಕ್ಟ್
இழுவை சக்தி,ಎಳೆತ ಬಲ
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி","ವಾಹ್, ಹರಿವು, ಅಪೋಧ್, ಡ್ರಿಫ್ಟ್ (ಗಣಿಗಾರಿಕೆ), ಪಂಜ್ (ಆಹಾರ), ಸ್ಥಳಾಂತರ"
ஓடை ஓடை,ಹರಿಯುವ ಸ್ಟ್ರೀಮ್
செயல்பாட்டு,ಕಾರ್ಯಾಚರಣೆ
கடத்தல் மின்னழுத்தம்,ವಹನ ವೋಲ್ಟೇಜ್
குட்டி பந்து,ಸಣ್ಣ ಚೆಂಡು
திடீர் இடைவேளை,ಹಠಾತ್ ವಿರಾಮ
"புள்ளி, நுண் புள்ளி, துளி","ಚುಕ್ಕೆ, ಸೂಕ್ಷ್ಮ ಬಿಂದು, ಹನಿ"
வீழ்ச்சி,ಪತನ
உலர்,ಒಣ
உலர் உலர் ஹைக்ரோமீட்டர்,ಒಣ ಒಣ ಹೈಗ್ರೋಮೀಟರ್
தோல்வியுற்ற தொடர்பு,ವಿಫಲ ಸಂಪರ್ಕ
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ"
குழாய்,ನಾಳ
இழுவிசை,ಕರ್ಷಕ
இழுவிசை,ಕರ್ಷಕ
மங்கலான,ಮಂದ
முடக்கு,ಮ್ಯೂಟ್ ಮಾಡಿ
படிவு,ನಿಕ್ಷೇಪ
வாமன் தாரா,ವಾಮನ್ ತಾರಾ
இரட்டை அச்சு,ಎರಡು ಅಕ್ಷ
மாறும்,ಕ್ರಿಯಾತ್ಮಕ
மாறும்,ಕ್ರಿಯಾತ್ಮಕ
"இயக்கவியல், இயக்கவியல்","ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್"
டைனமோ,ಡೈನಮೋ
சாப்பிடு,ಊಟ ಮಾಡು
"பூமி, பூமி","ಭೂಮಿ, ಭೂಮಿ"
பூகம்பத்தின் தீவிரம்,ಭೂಕಂಪದ ತೀವ್ರತೆ
பூமி செயற்கைக்கோள்,ಭೂಮಿಯ ಉಪಗ್ರಹ
பூமி இணைப்பு அமைப்பு,ಭೂಮಿಯ ಸಂಪರ್ಕ ವ್ಯವಸ್ಥೆ
தரையில் கம்பி,ನೆಲದ ತಂತಿ
"மையம், மையவிலக்கு","ಕೇಂದ್ರ, ಕೇಂದ್ರಾಭಿಮುಖ"
விசித்திரத்தன்மை,ವಿಕೇಂದ್ರೀಯತೆ
எச்சிலோன்,ಶ್ರೇಣಿ
எதிரொலி,ಪ್ರತಿಧ್ವನಿ
அனுமானம்,ಊಹೆ
புரட்சி வட்ட ஒருங்கிணைப்புகள்,ಕ್ರಾಂತಿ ವೃತ್ತಾಕಾರದ ನಿರ್ದೇಶಾಂಕಗಳು
நீர்ச்சுழி,ಸುಂಟರಗಾಳಿ
விளிம்பு தவறு,ಅಂಚಿನ ದೋಷ
முக்கிய விளைவு,ಪ್ರಮುಖ ಪರಿಣಾಮ
எடிசன் செல்,ಎಡಿಸನ್ ಕೋಶ
தொகு,ತಿದ್ದು
பயனுள்ள,ಪರಿಣಾಮಕಾರಿ
திறன்,ದಕ್ಷತೆ
முயற்சி,ಪ್ರಯತ್ನ
வெளியேற்றம்,ವಿಸರ್ಜನೆ
"உருவக, ஈஜென்","ಸಾಂಕೇತಿಕ, ಐಜೆನ್"
எண்கோணம்,ಅಷ್ಟಭುಜಾಕೃತಿ
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,ಐನ್ಸ್ಟೈನ್-ಬೋಸ್ ವಿತರಣಾ ಕಾನೂನು
உடனடி விளைவு,ತತ್ಕ್ಷಣದ ಪರಿಣಾಮ
ஐன்ஸ்டீனியம்,ಐನ್ಸ್ಟೈನಿಯಮ್
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,ಐನ್ಸ್ಟೈನ್ ಸ್ಮೊಲುಚೋವ್ಸ್ಕಿ ಸಮೀಕರಣ
ஐன்ஸ்டீன்-மக்கள் தொகை,ಐನ್ಸ್ಟೈನ್-ಜನಸಂಖ್ಯೆ
வெளியேற்றம்,ಹೊರಹಾಕುವಿಕೆ
வெளியேற்றும் காப்ஸ்யூல்,ಎಜೆಕ್ಟರ್ ಕ್ಯಾಪ್ಸುಲ್
வெளியேற்றி,ಎಜೆಕ್ಟರ್
அனுமதி பலகை,ಕ್ಲಿಯರೆನ್ಸ್ ಬೋರ್ಡ್
தலைகீழ் கொள்ளளவு,ವಿಲೋಮ ಧಾರಣ
மீள்,ಸ್ಥಿತಿಸ್ಥಾಪಕ
"மீள் தோரணை விளைவு, மீள் தோரணை","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಭಂಗಿ ಪರಿಣಾಮ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಭಂಗಿ"
ஊசலாட்ட உடல்,ಆಂದೋಲಕ ದೇಹ
நெகிழ்ச்சி,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","ಸ್ಥಿತಿಸ್ಥಾಪಕ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಾಪಕ"
மீள் இணக்கத்தன்மை,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮೃದುತ್ವ
அயனோஸ்பியர் மின் அடுக்கு,ಅಯಾನುಗೋಳದ ಇ-ಪದರ
மின்சாரம்,ಎಲೆಕ್ಟ್ರೆಟ್
"மின், மின்","ವಿದ್ಯುತ್, ವಿದ್ಯುತ್"
மின்சாரம்,ವಿದ್ಯುತ್
"மின்மயமாக்கல், சார்ஜ் செய்தல்","ವಿದ್ಯುದೀಕರಣ, ಚಾರ್ಜಿಂಗ್"
மின்மயமாக்கப்பட்டது,ವಿದ್ಯುದೀಕರಣಗೊಂಡಿದೆ
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","ಚಾರ್ಜ್ಡ್ ಕಣ, ಚಾರ್ಜ್ಡ್ ಕಣ"
மின் ஒலி,ಎಲೆಕ್ಟ್ರೋಕಾಸ್ಟಿಕ್
மின் ஒலியியல்,ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ಸ್
மின் வெப்ப,ಎಲೆಕ್ಟ್ರೋ-ಥರ್ಮಲ್
மின்வேதியியல்,ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್
இணையான,ಸಮಾನ
மின்முனை,ವಿದ್ಯುದ್ವಾರ
மின் இயக்கவியல்,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ಸ್
எலக்ட்ரோடைனமிக் விளைவு,ಎಲೆಕ್ಟ್ರೋಡೈನಾಮಿಕ್ ಪರಿಣಾಮ
கால்வனிக் தனிமைப்படுத்தல்,ಗಾಲ್ವನಿಕ್ ಪ್ರತ್ಯೇಕತೆ
எலக்ட்ரோலைட்,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
மின்னாற்பகுப்பு,ವಿದ್ಯುದ್ವಿಚ್ಛೇದ್ಯ
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್, ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್"
மின்காந்தம்,ವಿದ್ಯುತ್ಕಾಂತ
மின்காந்த புலம்,ವಿದ್ಯುತ್ಕಾಂತೀಯ ಕ್ಷೇತ್ರ
மின்காந்தவியல்,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
மின்காந்தவியல்,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","ಎಲೆಕ್ಟ್ರೋಮೀಟರ್ ನಳಿಕೆ, ಎಲೆಕ್ಟ್ರೋಮೀಟರ್ ಕವಾಟ"
மின்னோட்ட விசை,ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ
எதிர் மின்னணு,ಎಲೆಕ್ಟ್ರಾನ್
கடன்-மின்சாரம்,ಸಾಲ-ವಿದ್ಯುತ್
மின்னணு,ಎಲೆಕ್ಟ್ರಾನಿಕ್
மின்னணு ஈஜென் செயல்பாடு,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಐಜೆನ್ಫಂಕ್ಷನ್
மின்னணு ஆற்றல்,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಶಕ್ತಿ
மின்னணுவியல்,ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
எலக்ட்ரான் ஒளியியல்,ಎಲೆಕ್ಟ್ರಾನ್ ಆಪ್ಟಿಕ್ಸ್
மின் ஒளியியல்,ಎಲೆಕ್ಟ್ರೋ-ಆಪ್ಟಿಕ್ಸ್
மின்காந்தவியல்,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
மின்னோக்கி,ಎಲೆಕ್ಟ್ರೋಸ್ಕೋಪ್
மின்னியல்,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ
மின்னியல்,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ
எலக்ட்ரோபோரேசிஸ்,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
மின் இணைப்பு,ವಿದ್ಯುತ್ ಸಂಪರ್ಕ
மின் இணைப்பு,ವಿದ್ಯುತ್ ಕನೆಕ್ಟರ್
"கூறுகள், சிறுபான்மையினர், கூறுகள்","ಅಂಶಗಳು, ಅಲ್ಪಸಂಖ್ಯಾತರು, ಘಟಕಗಳು"
"முதன்மை, அடிப்படை, அடிப்படை","ಪ್ರಾಥಮಿಕ, ಪ್ರಾಥಮಿಕ, ಧಾತುರೂಪದ"
அசல் கட்டணம்,ಮೂಲ ಶುಲ್ಕ
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ"
உயரமானி,ಅಲ್ಟಿಮೀಟರ್
"உயர்த்தி, உயர்த்தி","ಎಲಿವೇಟರ್, ಎಲಿವೇಟರ್"
அல்லாத நீள்வட்டம்,ದೀರ್ಘವೃತ್ತವಲ್ಲದ
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","ಉದ್ದ, ವರ್ಧನೆ, ಹರಡುವಿಕೆಯ ಕೋನ"
"விடுதலை, விடுதலை","ಬಿಡುಗಡೆ, ಬಿಡುಗಡೆ"
"பெருக்கம், சந்ததி","ಪ್ರಸರಣ, ಸಂತತಿ"
உட்பொதிக்க,ಎಂಬೆಡ್ ಮಾಡಲು
பதிக்கப்பட்ட,ಎಂಬೆಡ್ ಮಾಡಲಾಗಿದೆ
வெளியிடப்பட்டது,ಕೊಡಲಾಗಿದೆ
உமிழ்வுகள்,ಹೊರಸೂಸುವಿಕೆಗಳು
"உமிழ்வு, உமிழ்வு","ಹೊರಸೂಸುವಿಕೆ, ಹೊರಸೂಸುವಿಕೆ"
உமிழ்வு,ಹೊರಸೂಸುವಿಕೆ
"உமிழ்ப்பான், உமிழ்ப்பான்","ಹೊರಸೂಸುವವನು, ಹೊರಸೂಸುವವನು"
"முன் வலுவூட்டல், படை","ಪೂರ್ವ ಬಲವರ್ಧನೆ, ಬಲ"
அனுபவபூர்வமான,ಪ್ರಾಯೋಗಿಕ
"வெற்று, நிரப்பப்படாத","ಖಾಲಿ, ತುಂಬದ"
"குழம்பாக்கி, குழம்பாக்கி","ಎಮಲ್ಸಿಫೈಯರ್, ಎಮಲ್ಸಿಫೈಯರ್"
"குழம்பு, குழம்பு","ಎಮಲ್ಷನ್, ಎಮಲ್ಷನ್"
"முடிவு, முடிவு, முடிவு, முடிவு","ಅಂತ್ಯ, ಅಂತ್ಯ, ಅಂತ್ಯ, ಅಂತ್ಯ"
இறுதி திருத்தம்,ಅಂತಿಮ ಪರಿಷ್ಕರಣೆ
ஆற்றல் திறன்,ಇಂಧನ ದಕ್ಷತೆ
"அச்சு நிலை, ஏ-நிலை","ಅಕ್ಷೀಯ ಸ್ಥಾನ, ಎ-ಸ್ಥಾನ"
"உள்வெப்ப, உள்வெப்ப","ಎಂಡೋಥರ್ಮಿಕ್, ಎಂಡೋಥರ್ಮಿಕ್"
உட்புற வெப்ப செயல்முறை,ಎಂಡೋಥರ್ಮಿಕ್ ಪ್ರಕ್ರಿಯೆ
உற்சாகப்படுத்த,ಶಕ್ತಿ ತುಂಬಲು
ஆற்றல் உள்ளார்ந்த,ಅಂತರ್ಗತ ಶಕ್ತಿ
ஆற்றல் சக்தியூட்டுபவர்,ಶಕ್ತಿ ಶಕ್ತಿವರ್ಧಕ
"என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்","ಇಂಜಿನಿಯರಿಂಗ್, ಇಂಜಿನಿಯರಿಂಗ್"
வளர்ச்சி,ಬೆಳವಣಿಗೆ
பணக்கார ஐசோடோப்புகள்,ಶ್ರೀಮಂತ ಸಮಸ್ಥಾನಿಗಳು
பெரிதாக்கப்பட்ட உலை,ವರ್ಧಿತ ರಿಯಾಕ್ಟರ್
செறிவூட்டல்,ಪುಷ್ಟೀಕರಣ
செழிப்பு,ಸಮೃದ್ಧಿ
"தொகுப்பு, சமூகம்","ಸೆಟ್, ಸಮುದಾಯ"
"என்டல்பி, முழுமையான வெப்பம்","ಎಂಥಾಲ್ಪಿ, ಸಂಪೂರ್ಣ ಶಾಖ"
சக்தி,ಶಕ್ತಿ
என்ட்ரோபி,ಎಂಟ್ರೊಪಿ
நுழைவு,ಪ್ರವೇಶ
"எண்ணு, எண்ணு","ಎಣಿಸು, ಎಣಿಸು"
பேஜினேஷன்,ಪುಟ ವಿನ್ಯಾಸ
மையப்பகுதி,ಅಧಿಕೇಂದ್ರ
"ஒளிபுகா, எபிஸ்கோப்","ಅಪಾರದರ್ಶಕ, ಎಪಿಸ್ಕೋಪ್"
எபிடாக்ஸி அடுக்கு,ಎಪಿಟ್ಯಾಕ್ಸಿ ಪದರ
"apitaxi, overrun","ಅಪಿಟಾಕ್ಸಿ, ಅತಿಕ್ರಮಣ"
"சம, சம, சம, சம","ಸಮಾನ, ಸಮಾನ, ಸಮಾನ, ಸಮಾನ"
சமநிலைப்படுத்தி,ಈಕ್ವಲೈಜರ್
சமத்துவம்,ಸಮಾನತೆ
சமன்பாடு,ಸಮೀಕರಣ
"பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಸಮಭಾಜಕ"
"பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯಂತರ, ಸಮಭಾಜಕ"
குழிவான,ಕಾನ್ಕೇವ್
குழிவான,ಕಾನ್ಕೇವ್
ஐசோமெட்ரிக்,ಸಮಮಾಪನ
"சம தூரம், இணை","ಸಮಾನಾಂತರ, ಸಮಾನಾಂತರ"
"சமநிலை, சமநிலை, சமநிலை","ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ"
சமபங்கு,ಸಮವಿಭಾಗ
உபகரணங்கள்,ಉಪಕರಣ
"சமத்துவம், தகுதி","ಸಮಾನತೆ, ಸಾಮರ್ಥ್ಯ"
சமபலம்,ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್
ஐசோபார்கள்,ಐಸೊಬಾರ್ಗಳು
சமத்துவம்,ಸಮಾನತೆ
"சமமான, சமமான (v.), சமமான (n.)","ಸಮಾನ, ಸಮಾನ (v.), ಸಮಾನ (n.)"
சமமான உறிஞ்சுதல்,ಸಮಾನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
"சமமான கடத்தல், சமமான கடத்தல்","ಸಮಾನ ವಾಹಕತೆ, ಸಮಾನ ವಾಹಕತೆ"
