English,Odiya
Delay line storage,ବିଳମ୍ବ ରେଖା ସଂରକ୍ଷଣ |
Delay loop store,ଲୁପ୍ ଷ୍ଟୋର୍କୁ ବିଳମ୍ବ କରନ୍ତୁ |
Delay  Programming,ବିଳମ୍ବ  ପ୍ରୋଗ୍ରାମିଂ
Delay time,ବିଳମ୍ବ ସମୟ
Deleave  (= Decollate),ବିଲକ୍ କରନ୍ତୁ |  (= De
Delete,ବିଲୋପ କରନ୍ତୁ |
Delete character,ବର୍ଣ୍ଣ ବିଲୋପ କରନ୍ତୁ |
Delete key,ଚାବିକୁ ବିଲୋପ କରନ୍ତୁ |
Deletion record,ବିଲୋପ ରେକର୍ଡ
Delimiter,ପ୍ରତାରଣା
Delimiter  Statement,ପ୍ରତାରଣା  ଷ୍ଟେଟମେଣ୍ଟ
Delivery time,ପ୍ରଶବ ସମୟ
Delta modulation,ଡେଲଟା ମୋଣ୍ଟୁଲେସନ୍ |
Delta noise,ଡେଲଟା ଶବ୍ଦ
Demand,ଚାହିଦା
Demand fetching,ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ
Demand paging,ଚାହିଦା
Demand  Processing,ଚାହିଦା  ପ୍ରକ୍ରିୟାକରଣ
Demand staging,ଡିମାଣ୍ଡ ଚାହିଦା |
Demarcation strip,ପିତ୍ତଳ ଷ୍ଟ୍ରିପ୍ |
Demodulation,ଡେମୋଡୁଲେସନ୍
Demodulator,Demodulator
Demographic  Application,ଭିକୋଗ୍ରାଫିକ୍  ପ୍ରୟୋଗ
Demount,ବେକଣ୍ଟ |
Demultiplexing,Demultipxting
Dense list,ଘନ ତାଲିକା
Density,ଘନତା
Dependency theory,ନିର୍ଭରଶୀଳ ଥିଓରୀ |
Dependent  Segment,ନିର୍ଭରଶୀଳ |  ବିଭାଗ
Dependent unit,ନିର୍ଭରଶୀଳ ୟୁନିଟ୍ |
Deque,Dique
Derning,ବଧିବା
Descender,: ଓହ୍ଲ
Descending sort,ଅବତରଣ କରନ୍ତୁ
Description,ବର୍ଣ୍ଣନା
Description list,ବର୍ଣ୍ଣନା ତାଲିକା
Descriptor,ବର୍ଣ୍ଣନା
Design,ଡିଜାଇନ୍
Designating device,ଉପକରଣକୁ ନିର୍ଦ୍ଦିଷ୍ଟ କରନ୍ତୁ |
Design modem,ଡିଜାଇନ୍ ମୋଡେମ୍ |
Design  Optimization,ଡିଜାଇନ୍  ଅପ୍ଟିମାଇଜେସନ୍
Design secrecy,ଡିଜାଇନ୍ ରହସ୍ୟ
Design simulation,ଡିଜାଇନ୍ ସିମୁଲେସନ୍
Desired value,ଇଚ୍ଛାକୃତ ମୂଲ୍ୟ
Desk calculator,ଡେସ୍କ କାଲକୁଲେଟର
Desk checking,ଡେସ୍କ ଯାଞ୍ଚ |
Desk top computer,ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |
Despatch,ପଠନ
Destination,ଗନ୍ତବ୍ୟସ୍ଥଳ
Destination  Address,ଗନ୍ତବ୍ୟସ୍ଥଳ  ଠିକଣା
Destination code,ଗନ୍ତବ୍ୟସ୍ଥଳ କୋଡ୍
Destination field,ଗନ୍ତବ୍ୟସ୍ଥଳ କ୍ଷେତ୍ର
Destination file,ଗନ୍ତବ୍ୟସ୍ଥଳ ଫାଇଲ୍ |
Destination station,ଗନ୍ତବ୍ୟସ୍ଥଳ ଷ୍ଟେସନ
Destrucaddition,ବିନାଶ
Destructive cursor,ବିନାଶକାରୀ କର୍ସର୍ |
Destructive read,ବିନାଶକାରୀ ପ read ଼ନ୍ତୁ |
Destructive storage,ବିନାଶକାରୀ ଷ୍ଟୋରେଜ୍ |
Detab,ବନ୍ଦ କରନ୍ତୁ |
Detail card,ସବିଶେଷ କାର୍ଡ |
Detail file,ସବିଶେଷ ଫାଇଲ |
Detap,ସ୍ତରୀୟ
Detectable element,ଚିହ୍ନଟ ଯୋଗ୍ୟ ଉପାଦାନ |
Deterministic  Automata,ନିର୍ଣ୍ଣୟକାରୀ |  ସ୍ୱୟଂଚାଳିତଟି
Deterministic  Machine,ନିର୍ଣ୍ଣୟକାରୀ |  ଯନ୍ତ୍ର
Deterministic  Model,ନିର୍ଣ୍ଣୟକାରୀ |  ମଡେଲ୍
Deterministic  Problem,ନିର୍ଣ୍ଣୟକାରୀ |  ସମସ୍ୟା
Deterministic  Process,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରକ୍ରିୟା
Deterministic  Program,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରୋଗ୍ରାମ୍
Deterministic  Programming,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରୋଗ୍ରାମିଂ
Deterministic  Sequencing  Problem,ନିର୍ଣ୍ଣୟକାରୀ |  କ୍ରମସେସିଂ |  ସମସ୍ୟା
Deterministic  Situation,ନିର୍ଣ୍ଣୟକାରୀ |  ପରିସ୍ଥିତି
Development  System,ବିକାଶ  ସିଷ୍ଟମ୍
Development time,ବିକାଶ ସମୟ
Development tool,ବିକାଶ ଉପକରଣ
Deviation from  Linearity,ଠାରୁ ବିଚ୍ୟୁତ  ର line ଖ
Device,ଉପକରଣ
Device address,ଉପକରଣ ଠିକଣା
Device backup,ଉପକରଣ ବ୍ୟାକଅପ୍ |
Device control  Character,ଉପକରଣ ନିୟନ୍ତ୍ରଣ  ବର୍ଣ୍ଣ
Device controller,ଉପକରଣ ନିୟନ୍ତ୍ରକ |
Device control unit,ଉପକରଣ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |
Device coordinate,ଉପକରଣ ସଂଯୋଜନା |
Device-dependent,ଉପକରଣ-ନିର୍ଭରଶୀଳ |
Device dependent  Program,ଉପକରଣ ନିର୍ଭରଶୀଳ |  ପ୍ରୋଗ୍ରାମ୍
Device flag,ଉପକରଣ ପତାକା |
Device  Independence,ଉପକରଣ  ସ୍ୱାଧୀନତା
Device   Independent,ଉପକରଣ  ସ୍ୱାଧୀନ
Device  Independence  Program,ଉପକରଣ  ସ୍ୱାଧୀନତା  ପ୍ରୋଗ୍ରାମ୍
Device line  (=Display line),ଉପକରଣ ରେଖା  (= ପ୍ରଦର୍ଶନ ରେଖା)
Device media  Control language,ଉପକରଣ ମିଡିଆ |  ନିୟନ୍ତ୍ରଣ ଭାଷା |
Device name,ଉପକରଣ ନାମ
Device number,ଉପକରଣ ସଂଖ୍ୟା
Device queue,ଉପକରଣ ଧାଡି |
Device status word,ଉପକରଣ ସ୍ଥିତି ଶବ୍ଦ
Device type,ଉପକରଣ ପ୍ରକାର |
Diadic boolean  Operation,ଡାଏଡିକ୍ ବୁଲିଅନ୍ |  ଅପରେସନ୍
Diagnosis,ନିରାକରଣ
Diagnostic check,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଚେକ୍ |
Diagnostic function  Test,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଫଙ୍କସନ୍ |  ପରୀକ୍ଷା
Diagnostic mechanism,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ମେକାନିଜିମ୍ |
Diagnostic  Message,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ବାର୍ତ୍ତା |
Diagnostic  Program,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ପ୍ରୋଗ୍ରାମ୍
Diagnostic routine,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ରୁଟିନ୍ |
Diagnostics,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
Diagnostic  Technique,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  କ techni ଶଳ |
Diagnostic test,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପରୀକ୍ଷା |
Diagram,ଚିତ୍ର
Dial,ଡାଏଲ୍ କରନ୍ତୁ |
Dialed line,ଡାଏଲ୍ ଲାଇନ୍ |
Dial exchange,ଡାଏଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |
Dialing,ଡାଏଲ୍ କରିବା
Dial line,ଡାଏଲ୍ ଲାଇନ୍ |
Dialog,ସଂଳାପଗୁଡ଼ିକ
Dial pulse,ଡାଏଲ୍ କରନ୍ତୁ |
Dial repeating  Trunk,ପୁନରାବୃତ୍ତି ଡାଏଲ୍ କରନ୍ତୁ |  ଟ୍ରଙ୍କ
Dial tone,ଡାଏଲ୍ ସ୍ୱର
Dial tone delay,ଡାଏଲ୍ ଟୋନ୍ ବିଳମ୍ବ |
Dial transfer,ସ୍ଥାନାନ୍ତରଣ ସ୍ଥାନାନ୍ତର
Dial-up,ଡାଏଲ୍ ଅପ୍ |
Dial-up terminal,ଡାଏଲ୍ ଅପ୍ ଟର୍ମିନାଲ୍ |
Dibit,ବାଇବିଟିଟ୍
Dichotomising search,ଡିକଟୋଟୋଷ୍ଟିଙ୍ଗିଟିଙ୍ଗ୍ ସନ୍ଧାନ |
Dichotomy,ଡିକଟୋଟୋମି |
Dictionary,ଅଭିଧାନ
Difference engine,ପାର୍ଥକ୍ୟ ଇଞ୍ଜିନ୍ |
Difference  Operation,ପାର୍ଥକ୍ୟ  ଅପରେସନ୍
Difference report,ପାର୍ଥକ୍ୟ ରିପୋର୍ଟ
Differential  Analyzer,ଭିନ୍ନ  ଆନିପ୍ରିଣ୍ଟେଜର |
Differential delay,ଭିନ୍ନ ଭିନ୍ନ ବିଳମ୍ବ |
Differential gear,ଭିନ୍ନ ଭିନ୍ନ ଗିଅର୍ |
Differential  Modulation,ଭିନ୍ନ  ମୋଡ୍ୟୁଲେସନ୍
Differentiator,ଭିନ୍ନ
Digit,ଅଙ୍କ
Digital block,ଡିଜିଟାଲ୍ ବ୍ଲକ୍ |
Digital carrier  System,ଡିଜିଟାଲ୍ ବାହକ |  ସିଷ୍ଟମ୍
Digital  Characteristic,ଡିଜିଟାଲ୍ |  ବ istic ଶିଷ୍ଟ୍ୟ
Digital computer,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
Digital data`,ଡିଜିଟାଲ୍ ଡାଟା |
Digital data  Switching,ଡିଜିଟାଲ୍ ଡାଟା |  ସୁଇଚ୍
Digital data system,ଡିଜିଟାଲ୍ ଡାଟା ସିଷ୍ଟମ୍ |
Digital facility,ଡିଜିଟାଲ୍ ସୁବିଧା |
Digital facility  Terminal,ଡିଜିଟାଲ୍ ସୁବିଧା |  ଟର୍ମିନାଲ୍
Digital filter,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
Digital graphics,ଡିଜିଟାଲ୍ ଗ୍ରାଫିକ୍ସ |
Digital incremental  Plotter,ଡିଜିଟାଲ୍ ବର୍ଦ୍ଧିତ |  ପ୍ଲଟର୍
Digital line path,ଡିଜିଟାଲ୍ ଲାଇନ୍ ପଥ |
Digital line section,ଡିଜିଟାଲ୍ ଲାଇନ୍ ବିଭାଗ |
Digital multiplex  Equipment,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |  ଉପକରଣ
Digital optical  Recording,ଡିଜିଟାଲ୍ ଅପ୍ଟିକାଲ୍ |  ରେକର୍ଡିଂ
Digital picture,ଡିଜିଟାଲ୍ ଚିତ୍ର |
Digital radio path,ଡିଜିଟାଲ୍ ରେଡିଓ ପଥ |
Digital radio section,ଡିଜିଟାଲ୍ ରେଡିଓ ବିଭାଗ |
Digital read-out,ଡିଜିଟାଲ୍ ପ read ଼ିବା |
Digital recorder,ଡିଜିଟାଲ୍ ରେକର୍ଡର୍ |
Digital  Representation,ଡିଜିଟାଲ୍ |  ପ୍ରତିନିଧିତ୍ୱ
Digital section,ଡିଜିଟାଲ୍ ବିଭାଗ |
Digital signal,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
Digital signature,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
Digital sort,ଡିଜିଟାଲ୍ ସର୍ଟ |
Digital storage  Element,ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |  ଉପାଦାନ
Digital storage  Media,ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |  ମିଡିଆ |
Digital switching,ଡିଜିଟାଲ୍ ସୁଇଚ୍ |
Digital termination  System,ଡିଜିଟାଲ୍ ସମାପ୍ତି  ସିଷ୍ଟମ୍
Digital to analog  Converter,ଅନୁରୂପ ଡିଜିଟାଲ୍ |  Convercer
Digital  Transmission,ଡିଜିଟାଲ୍ |  ସଂକ୍ରମଣ
Digit arithmetic,ଅଙ୍କ ବିଶିଷ୍ଟ ଅଙ୍କ ବିଶିଷ୍ଟ |
Digit compression,ସଂଖ୍ୟା ସଙ୍କୋଗ |
Digit delay element,ଅଙ୍କ ବିଳମ୍ବ ଉପାଦାନ |
Digitization,ଡିଜିଟାଇଜେସନ୍
Digitization speech,ଡିଜିଟାଇଜେସନ୍ ବକ୍ତବ୍ୟ |
Digitize,ଡିଜିଟାଇଜ୍ କରନ୍ତୁ |
Digitizer,ଅଗ୍ରଗାମୀ
Digit period,ସଂଖ୍ୟା ଅବଧି
Digit place,ସଂଖ୍ୟାପୂର
Digit position,ଅଙ୍କ ସ୍ଥିତି
Digit punch,ଅଙ୍କ ବିଶିଷ୍ଟ ପିଚ୍ |
Digit  Rearrangement,ଅଙ୍କ  ପୁନ angartionge
Digit time,ସଂଖ୍ୟାପୁରୀ ସମୟ
Digit-to-analog  Conversion,ଅଙ୍କ ବିଶିଷ୍ଟ ଟୁ-ଆନାଲଗ୍ |  ରୂପାନ୍ତର
Digroup,ଯୋଡିବା
Dimension,ପରିମାପ
Diminished radix  Complement,ହ୍ରାସ ହୋଇଥିବା ରେଡିକ୍ସ |  ପୂର୍ଣ୍ଣ
Diplexer,Dlixer
Dipole antenna,ଡିପୋଲ୍ ଆଣ୍ଟେନା |
Dipole modulation,ଡିପୋଲେଡ୍ ମୋଡ୍ୟୁଲେସନ୍ |
Direct access,ସିଧାସଳଖ ପ୍ରବେଶ
Direct access  Arrangement,ସିଧାସଳଖ ପ୍ରବେଶ  ବ୍ୟବସ୍ଥା
Direct access  Enquiry,ସିଧାସଳଖ ପ୍ରବେଶ  ଅନୁସନ୍ଧାନ
Direct access hash,ସିଧାସଳଖ ଆକ୍ସେସ୍ ହ୍ୟାସ୍ |
Direct access  Method,ସିଧାସଳଖ ପ୍ରବେଶ  ପଦ୍ଧତି
Direct access  Storage,ସିଧାସଳଖ ପ୍ରବେଶ  ସଂରକ୍ଷଣ
Direct address,ସିଧାସଳଖ ଠିକଣା
Direct addressing,ଦ୍ୱାପରୁ ସିଧାସଳଖ ଠିକଣା
Direct call,ସିଧାସଳଖ କଲ୍
Direct code,ସିଧାସଳଖ କୋଡ୍
Direct coding,ସିଧାସଳଖ କୋଡିଂ |
Direct coupled  Flip-flop,ସିଧାସଳଖ ଯୋଡି ହୋଇଥିବା |  ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |
Direct coupling,ସିଧାସଳଖ ସମ୍ପର୍କୀୟ
Direct data  Organisation,ସିଧାସଳଖ ତଥ୍ୟ |  ସଂଗଠନ |
Direct data set,ସିଧାସଳଖ ଡାଟା ସେଟ୍ |
Direct device,ସିଧାସଳଖ ଉପକରଣ |
Direct digital  Control,ସିଧାସଳଖ ଡିଜିଟାଲ୍ |  ନିୟନ୍ତ୍ରଣ
Direct distance  Dialing,ସିଧାସଳଖ ଦୂରତା |  ଡାଏଲ୍ କରିବା
Directed beam  Scan,ନିର୍ଦ୍ଦେଶିତ ବିମ୍ |  ସ୍କାନ୍ କରନ୍ତୁ |
Directed graph,ନିର୍ଦ୍ଦେଶିତ ଗ୍ରାଫ୍ |
Directed scan,ନିର୍ଦ୍ଦେଶିତ ସ୍କାନ୍ |
Direct-entry  Terminal,Direct-roctive  ଟର୍ମିନାଲ୍
Direct hierarchy  Control,ସିଧାସଳଖ ହାଇରାର୍କି |  ନିୟନ୍ତ୍ରଣ
Direct insert  Routine,ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |  ନିତ୍ୟକର୍ମ |
Direct insert  Subroutine,ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |  ସବ୍ରୋଟାଇନ୍ |
Direct instruction,ସିଧାସଳଖ ନିର୍ଦ୍ଦେଶ |
Directional coupler,ଦିଗଦର୍ଶନ କପଟ
Directive,ନିର୍ଦ୍ଦେଶନୀତ
Direct keying  Device,ସିଧାସଳଖ ଚାବି  ଉପକରଣ
Direct memory  Access,ସିଧାସଳଖ ସ୍ମୃତି  ପ୍ରବେଶ
Direct numerical   Control,ସିଧାସଳଖ ସାଂଖ୍ୟିକ |  ନିୟନ୍ତ୍ରଣ
Directory,ଡିରେକ୍ଟୋରୀ
Directory  Assistance bureau,ଡିରେକ୍ଟୋରୀ  ସହାୟତା ବ୍ୟୁରୋ |
Directory  Assistance  Operator,ଡିରେକ୍ଟୋରୀ  ସହାୟତା  ଅପରେଟର୍
Directory device,ଡିରେକ୍ଟୋରୀ ଉପକରଣଗୁଡ଼ିକ
Direct outward  Dialing,ସିଧାସଳଖ ବାହ୍ୟରେ |  ଡାଏଲ୍ କରିବା
Direct percentage,ସିଧାସଳଖ ଶତକଡା ପ୍ରତିଶତ |
Direct point  Repeater,ସିଧାସଳଖ ବିନ୍ଦୁ |  ରିମୁଟର୍
Direct transmission  Satellite,ସିଧାସଳଖ ଟ୍ରାନ୍ସମିସନ |  ଉପଗ୍ରହ
Direct voice input,ସିଧାସଳଖ ଭଏଲ୍ ଇନପୁଟ୍ |
Disabled module,ଅକ୍ଷମ ମଡ୍ୟୁଲ୍ |
Disabling signal,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
Disaggregation,ସହଯୋଗୀ
Disassembler,ବିଛିନ୍ନକାରୀ |
Disaster dump,ବିପର୍ଯ୍ୟୟ ଡମ୍ପ୍ |
Discrete data,ସଂଯୋଗ ତଥ୍ୟକୁ ପୃଥକ କରନ୍ତୁ |
Discrete device,ସଂଯୋଗ ଉପକରଣଗୁଡ଼ିକ
Discrete Fourier  Transform,ବୃହତ ବୃହତ |  ପରିବର୍ତ୍ତନ
Discrete  Programming,ପ୍ରତିରୋଧ  ପ୍ରୋଗ୍ରାମିଂ
Discrete  Representation,ପ୍ରତିରୋଧ  ପ୍ରତିନିଧିତ୍ୱ
Discretionary  Hyphen,ବିବେକ  ହାଇଫେନ୍ |
Discretization,ତଦାରଖ
Discretization  Error,ତଦାରଖ  ତ୍ରୁଟି
Discriminant  Analysis,ଭେଦଭାବ  ବିଶ୍ଳେଷଣ |
Discrimination  Instruction,ଭେଦଭାବ  ନିର୍ଦ୍ଦେଶ
Discriminator,ଭେଦଭାବକ
Disjunction,ବିଚ୍ଛିନ୍ନସନ
Disk accessing,ଡିସ୍କ ପ୍ରବେଶ
Disk-based,ଡିସ୍କ-ଆଧାରିତ |
Disk controller  Card,ଡିସ୍କ ନିୟନ୍ତ୍ରକ  କାର୍ଡ
Diskette,ଡିସ୍କେଟ୍
Diskette-formatted  Tape,ଡିସ୍କେଟ-ଫର୍ମାଟ୍ ହୋଇଛି |  ଟେପ୍
Diskette hard hole,ଡିସ୍କେଟ୍ ହାର୍ଡ ହୋଲ୍ |
Diskette storage,ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |
Diskette storage  Device,ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |  ଉପକରଣ
Disk file,ଡିସ୍କ ଫାଇଲ |
Data  Communication  Interface,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଇଣ୍ଟରଫେସ୍
Disk operating  System,ଡିସ୍କ ଅପରେଟିଂ |  ସିଷ୍ଟମ୍
Disk pack,ଡିସ୍କ ପ୍ୟାକ୍ |
Disk sector,ଡିସ୍କ ସେକ୍ଟର |
Disk sorting,ଡିସ୍କ ସର୍ଟିଂ
Disk storage,ଡିସ୍କ ସଂରକ୍ଷଣ
Disk storage device,ଡିସ୍କ ସଂରକ୍ଷଣ ଉପକରଣ
Disk storage  Module,ଡିସ୍କ ସଂରକ୍ଷଣ  ମଡ୍ୟୁଲ୍ |
Disk-to-printer  Utility,ଡିସ୍କ-ଟୁ-ପ୍ରିଣ୍ଟର୍ |  ଉପଯୋଗିତା
Disk unit,ଡିସ୍କ ୟୁନିଟ୍
Disk volume,ଡିସ୍କ ଭଲ୍ୟୁମ
Dispatch,ପଠନ
Dispatcher,ପ୍ରେରକ
Dispatching area,ପଠାଇବା କ୍ଷେତ୍ର
Dispatching  Priority,ପଠାଇବ |  ପ୍ରାଥମିକତା
Dispersed  Intelligence,ବିସର୍ଜନ  ବୁଦ୍ଧି
Dispersion,ବିଚ୍ଛେଦ
Display and  Printing  Calculator,ପ୍ରଦର୍ଶନ ଏବଂ  ମୁଦ୍ରଣ  କାଲକୁଲେଟର
Display attribute,ଗୁଣଧର୍ମ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display  Background,ପ୍ରଦର୍ଶନ  ପୃଷ୍ଠଭୂମି
Display calculator,କାଲକୁଲେଟର ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display center,ପ୍ରଦର୍ଶନ କେନ୍ଦ୍ର |
Display character  Generator,ପ୍ରଦର୍ଶିତ ବର୍ଣ୍ଣ  ଜେନେରେଟର
Display column,ସ୍ତମ୍ଭ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display command,ନିର୍ଦ୍ଦେଶନା
Display component,ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display console,କନସୋଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display cycle,ପ୍ରଦର୍ଶନ ଚକ୍ର
Display cycle time,ଚକ୍ର ସମୟ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display device,ଉପକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display drum,Drum ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display element,ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display field,ପ୍ରଦର୍ଶନ କ୍ଷେତ୍ର
Display foreground,ଅଗ୍ରଭାଗ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display frame,ଫ୍ରେମ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display group,ପ୍ରଦର୍ଶନ ଗୋଷ୍ଠୀ
Display image,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display line,ଲାଇନ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display order,ଅର୍ଡର ପ୍ରଦର୍ଶନ
Display panel,ପ୍ୟାନେଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display position,ସ୍ଥିତି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display processing  Unit,ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |  ଏକକ
Display recall  Control,ମନେରଖନ୍ତୁ  ନିୟନ୍ତ୍ରଣ
Display segment,ସେଗମେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display space,ସ୍ଥାନଗୁଡିକ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display surface,ଭୂପୃଷ୍ଠ ପ୍ରଦର୍ଶିତ |
Display terminal,ଟର୍ମିନାଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display tube,ଟ୍ୟୁବ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Display unit,ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
Dissuasion tone,ଅସାଧାରଣ ସ୍ୱର
Distination field,ଦୂର କ୍ଷେତ୍ର
Distination file,ଦୂର ଫାଇଲ |
Distinctive ringing,ଭିନ୍ନ ବାଜିବା |
Distortion,ବିକୃତି
Distributed  Computing,ବଣ୍ଟିତ  ଗଣନା
Distributed data  Processing,ବଣ୍ଟିତ ତଥ୍ୟ |  ପ୍ରକ୍ରିୟାକରଣ
Distributed data-processing network,ବଣ୍ଟିତ ଡାଟା-ପ୍ରୋସେସିଂ ନେଟୱାର୍କ |
Distributed  Function,ବଣ୍ଟିତ  କାର୍ଯ୍ୟ
Distributed  Intelligence,ବଣ୍ଟିତ  ବୁଦ୍ଧି
