Malayalam,Hindi
പ്രതീക്ഷയുടെ പ്രവർത്തനം,प्रत्याशा फलन
പ്രതീക്ഷിക്കുന്ന ആവൃത്തി,प्रत्याशित बारंबारता
പ്രതീക്ഷിച്ച മൂല്യം,प्रत्याशित मान
പരീക്ഷണം,प्रयोग
"പരീക്ഷണ പിശക്, പരീക്ഷണ പിശക്","प्रायोगिक भूल, प्रायोगिक त्रुटि"
"വിശദീകരണം, വിശദീകരണം","व्याख्या, स्पष्टीकरण"
വ്യക്തമായ സമവാക്യം,स्पष्ट समीकरण
വ്യക്തമായി,स्पष्ट रूप
വ്യക്തമായ പ്രവർത്തനം,स्पष्ट फलन
വ്യക്തമായ പരിഹാരം,स्पष्ट हल
ഘാതം,घातांक
എക്‌സ്‌പോണൻഷ്യൽ കർവ്,चरघातांकी वक्र
എക്‌സ്‌പോണൻഷ്യൽ പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,चरघातांकी प्रायिकता फलन
എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,चरघातांकी बंटन
എക്സ്പോണൻഷ്യൽ സമവാക്യം,चरघातांकी समीकरण
എക്‌സ്‌പോണൻഷ്യൽ ഫംഗ്‌ഷൻ,चरघातांकी फलन
"എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച, എക്‌സ്‌പോണൻഷ്യൽ വളർച്ച","एक्सपोनेन्टी वृद्‌धि, चरघातांकी वृद्‌धि"
എക്‌സ്‌പോണൻഷ്യൽ റൂൾ,चरघातांकी नियम
എക്‌സ്‌പോണൻഷ്യൽ മാപ്പ്,चरघातांकी प्रतिचित्र
"എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്, എക്‌സ്‌പോണൻഷ്യൽ സീരീസ്","एक्सपोनेन्टी श्रेणी, चरघातांकी श्रेणी"
"ഭാവം, ഭാവം, മുഖഭാവം, ഭാവം","निष्पीडन, व्यंजक, मुखाकृति, भावकृति"
നീട്ടിയ ഇടവേള,विस्तरित अंतराल
വർദ്ധിപ്പിച്ച യഥാർത്ഥ ലൈൻ,वर्धित वास्तविक रेखा
വിപുലീകരിച്ച റിയൽ നമ്പർ സിസ്റ്റം,विस्तरित वास्तविक संख्या निकाय
മാപ്പിംഗ് വിപുലീകരണം,प्रतिचित्रण विस्तार
ബാഹ്യ കോൺ,बहिष्कोण
പുറം മേഖല,बाह्य क्षेत्र
ബാഹ്യ പോയിന്റ്,बाह्य बिंदु
ബാഹ്യമായ,बाह्य
പ്രവചന മൂല്യത്തിന്റെ എക്സ്ട്രാപോളേഷൻ,उपनति मान का बहिर्वेशन
എക്സ്ട്രാപോളേഷൻ ടെക്നിക്,बहिर्वेशन तकनीक
പരമാവധി മൂല്യം,चरम मान
"അങ്ങേയറ്റം, അവസാനം, അങ്ങേയറ്റം, അന്ത്യം","अत्यंत, अंत, चरम, पराकाष्ठा"
ഉയര്ന്ന സ്ഥാനം,चरम बिंदु
എതിർ സെറ്റിന്റെ അങ്ങേയറ്റത്തെ പോയിന്റ്,अवमुख समुच्चय का चरम बिंदु
പ്രവർത്തനത്തിന്റെ അങ്ങേയറ്റത്തെ മൂല്യം,फलन का चरम मान
അങ്ങേയറ്റത്തെ ഗുണങ്ങൾ,चरम गुणधर्म
"മുഖം, വശം, മുൻഭാഗം","फलक, पार्श्व, अंताग्र"
മുഖവില,अंकित मूल्य
"ഘടകം, ഘടകം, ഘടകം, ഉപവാക്യം,","घटक, उपादान, कारक, खंड"
ഘടകം വിശകലനം,उपादान विश्लेषण
വിഘടിച്ചു,खंडित
ഘടകാംശം,क्रमगुणित
മൾട്ടിപ്പിൾ ഫാക്ടർ ഡിസൈൻ,बहु-उपादानी अभिकल्पना
ഘടകവൽക്കരണം,गुणनखंडन
ഘടകം വരെ,गुणनखंड करना
നീതി കളി,न्याय्य खेल
"വെർച്വൽ, തെറ്റ്, കോഡ്","आभासी, मिथ्या, कूट"
"കുടുംബം, കുടുംബം, കുലം, കുടുംബം","कुटुंब, परिवार, कुल, फैमिली"
ആകെ സർക്കിൾ,वृत्त-कुल
വക്രം ആകെ,वक्र-कुल
പ്രവർത്തനങ്ങളുടെ കുടുംബം,फलन-परिवार
വരി ആകെ,रेखा-कुल
പകർപ്പ്,प्रतिकृति
എഫ്-വിതരണം,F-बंटन
സ്ഥിരമായ അടിസ്ഥാന പരിഹാരം,सुसंगत आधारी हल
അനുയോജ്യമായ പരിഹാരം,सुसंगत हल
"റീചാർജ്, വീണ്ടും നിക്ഷേപം","पुनर्भरण, पुनर्निवेश"
ഫെർമ നിയമം,फ़र्मा का नियम
ഫെർമയുടെ സിദ്ധാന്തം,फ़र्मा का प्रमेय
ഫെർമി-ഡിറക്-സ്റ്റാറ്റിസ്റ്റിക്സ്,फर्मी-डिरैक-सांख्यिकी
ഫിബൊനാച്ചി നമ്പറുകൾ,फिबोनाशी-संख्या
ഫിബൊനാച്ചി ശ്രേണി,फिबोनाशी श्रेणी
"വയൽ, വയൽ, വയൽ, വയൽ","क्षेत्र, क्षेत्रक, खेत, फील्ड"
അന്തിമ വേഗത,अंतिम वेग
"പരിമിതമായ, പരിമിതമായ","परिमित, सांत"
പരിമിതമായ അടിത്തറ,परिमित आधार
പരിമിത ദശാംശം,परिमित दशमलव
പരിമിതമായ വ്യത്യാസം,परिमित अंतर
പരിമിതമായ വ്യത്യാസ രീതി,परिमित अंतर विधि
പരിമിതമായ മാനം,परिमितविमीय
പരിമിതമായ ഡൈമൻഷണൽ വെക്റ്റർ,परिमितविमीय सदिश
പരിമിതമായ ഗെയിം,परिमित खेल
പരിമിതമായ ജ്യാമിതി,परिमित ज्यामिति
പരിമിതമായ അവിഭാജ്യ,परिमित सर्वनिष्ठ
പരിമിതി,परिमितानेक
പരിമിതമായ മാർക്കോവ് ശൃംഖല,परिमित मार्कोव शृंखला
പരിമിതി തെളിവ്,परिमितता उपपत्ति
പരിമിത സംഖ്യ,परिमित संख्या
പരിമിതമായ ജനസംഖ്യ,परिमित समष्टि
പരിമിതമായ സംഭാവ്യത,परिमित प्रायिकता
അവസാന ഗ്രേഡ്,सांत श्रेणी
പരിമിതമായ സെറ്റ്,परिमित समुच्चय
പരിമിതമായ വേഗത,परिमित वेग
പരിമിതമായ വോളിയം,परिमित आयतन
"ഇളക്കുക, ക്രമീകരിക്കുക","मिलाना, समंजन"
വക്രം ക്രമീകരിക്കൽ,वक्र समंजन
നേർരേഖ ക്രമീകരണം,सरल रेखा समंजन
നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം,नियत बिंदु प्रमेय
