Gujarati,English
અસ્થિર / હાર્ડ ડિસ્ક,Hard disk
અસ્થિરતા શીટ/હાર્ડ ડિસ્ક શીટ,Hard disk card
સ્ટેન્ડિંગ લિમિટ વોલ્ટેજ,Hard limit voltage
સ્ટેન્ડિંગ લિમિટ વોલ્ટેજ,Hard limit voltage
કાયમી ડીકોડિંગ,Hard-decision decoding
સાધન સામગ્રી/હાર્ડવેર,Hardware
હાર્ડવેર એલ્ગોરિધમ,Hardware algorithm
હાર્ડવેર એલ્ગોરિધમ,Hardware algorithm
હાર્ડવેર વર્ણન ભાષા,Hardware description language (HDL)
હાર્ડવેર વર્ણન ભાષા,Hardware description language
કાયમી જોડાણ,Hard-wiring
કાયમી જોડાણ,Hard-wiring
હેમિંગ કોડ,Harmming code
હાર્મોનિક,Harmonic
હાર્મોનિક રદબાતલ,Harmonic cancellation
હાર્મોનિક વિકૃતિ,Harmonic distortion
હાર્મોનિક વિકૃતિ,Harmonic distortion
હાર્મોનિક મિશ્રણ,Harmonic mixing
સહાનુભૂતિપૂર્ણ સંયમ,Harmonic restraint
હાર્ટલી નિયમ,Hartley law
હાર્ટલી શેનોન નિયમ,Hartley-Shanon law
હાથ જનરેટર,Hand generator
હેસ ટ્રાન્સમિશન બ્રિજ,Hays transmission bridge
ઉચ્ચ ઘનતા વોલ્ટેજ ટ્રાન્સફોર્મર,HDVT
ટોપ,Head
હેડ એન્ડ કેબલ,Head end cable
શ્રાવ્ય પ્રતિભાવ,Hearing response
ગરમી જન્માક્ષર,Heat coil
ગરમીની ઍક્સેસ,Heat sink
કુંડલિની એન્ટેના,Helical antenna
કુંડલિની રેકોર્ડિંગ,Helical recording
હર્ટ્ઝ,Hertz
ફ્રીક્વન્સી મિક્સર રીસીવર,Heterodyne receiver
હેટરોપીટેક્સી,Heteroepitaxy
હેક્સાડેસિમલ કોડિંગ,Hexadecimal coding
હેક્સાડેસિમલ કોડિંગ,Hexadecimal coding
હેક્સાડેસિમલ સંખ્યા,Hexadecimal numbers
ઉચ્ચ ક્યૂ અંદાજ,High approximation
ઉચ્ચ સર્કિટ,High circuit
ઉચ્ચ વર્તમાન ટ્રાન્સડ્યુસર,High current transducer
ઉચ્ચ અંતિમ આવર્તન,High cutoff frequency
હાઇ ક્લેરિટી ટેલિવિઝન (એચડી ટીવી),High definition television (HDTV)
ઉચ્ચ આવર્તન એમ્પ્લીફિકેશન,High frequency amplification
ઉચ્ચ આવર્તન એમ્પ્લીફિકેશન,High frequency compensation
ઉચ્ચ આવર્તન રેડિયો સિસ્ટમ,High frequency radio system
ઉચ્ચ આવર્તન રેડિયો સિસ્ટમ,High frequency radio system
ઉચ્ચ આવર્તન ટ્રાન્સફોર્મર,High frequency transformer
ઉચ્ચ લાભ તરંગ,High gain wave
ઉચ્ચ મેમરી,High memory
ઉચ્ચ આવર્તન ટ્રાન્સમિશન સર્કિટ,High pass circuit
ઉચ્ચ પાસ ફિલ્ટર,High pass filter
ઉચ્ચ પાસ ફિલ્ટર,High pass filter
હાઇ પર્ફોર્મન્સ મોસ (એચ મોસ),High performance (HMOS)
ઉચ્ચ Q ગુણક,High Q factor
ઉચ્ચ પ્રતિકાર વોલ્ટમીટર,High resistance voltmeter
ઉચ્ચ રીઝોલ્યુશન,High resolution
ઝડપી તુલનાકાર,High speed comparator
આધુનિક ટેચ્નોલોજી,High tech
ઉચ્ચ થ્રેશોલ્ડ તર્ક,High threshold logic (HTL)
ઉચ્ચ વોલ્ટેજ ઓપરેશનલ એમ્પ્લીફાયર,High voltage op-AMP
હોગ હોર્ન એન્ટેના,Hog horn antenna
ધારક કલમ,Holding current
છિદ્ર,Hole
હોલોગ્રામ,Hologram
હોલોગ્રાફી,Holography
લક્ષ્ય સર્કિટ,Homing circuit
આડું સ્વચાલિત આવર્તન નિયંત્રણ,Horizontal automatic frequency control
આડી પટ્ટી,Horizontal bar
આડી ડ્રોપ પલ્સ,Horizontal blanking pulse
આડું વિચલન,Horizontal deflection
આડી આવર્તન,Horizontal frequency
આડી પકડ,Horizontal hold
આડું આઉટપુટ,Horizontal output
આડું રીઝોલ્યુશન,Horizontal resolution
આડું સ્કેનિંગ,Horizontal scanning
આડો વિભાગ,Horizontal section
આડું સુમેળ,Horizontal synchronizing
હોર્ન,Horn
હોર્ન એન્ટેના,Horn antenna
અતિ ઊર્જાયુક્ત ડાયોડ,Hot carrier diode
ગરમ ચેસિસ,Hot chassis
ઉચ્ચ ઊર્જા ઇલેક્ટ્રોન,Hot electrons
ઉચ્ચ સંભાવના,HT (high tension)
હોફમેન કોડિંગ,Huffman coding
ગુંજન,Hum
હમ બાર,Hum bar
ઓસીલેટીંગ સર્કિટ,Hunting circuit
હાઇબ્રિડ પાઇ સમકક્ષ,Hybrid π equivalent
હાઇબ્રિડ પાઇ મોડેલ,Hybrid π model
વર્ણસંકર સમકક્ષ સર્કિટ,Hybridequivalent circuit
વર્ણસંકર પરિમાણ,Hybrid parameter
નિંદ્રા,Hysteresis
રિવર્સ એન્ટેના,Inverted aerial
ઇન્ટિગ્રેટર અને કંપોઝર (Aniac),Integrater and computer (ENIAC)
I-સૂચક,I signal
આઇ-સાઇન,I signal
ઇનપુટ આઉટપુટ ટેક્સ,I/O bus
ઇનપુટ-આઉટપુટ ચેનલ,I/O channel
ઇનપુટ/આઉટપુટ ઉપકરણ,I/o device
ઇનપુટ/આઉટપુટ મેપ કરેલ,I/o mapped
ઇનપુટ/આઉટપુટ મેમરી મેપ કરેલ,I/o memory mapped
ઇનપુટ/આઉટપુટ પ્રોટોકોલ,I/o protocol
I2L સર્કિટ,I2L circuit
સૂચના સમૂહ,Instruction set
"આઈસી કોટર, આઈસી સોકેટ, આઈસી સોકેટ",IC socket
આદર્શ ચેનલ ક્ષમતા,Ideal channel capacity
આદર્શ વર્તમાન મૂળ,Ideal current source
આદર્શ ડાયોડ,Ideal diode
આદર્શ ઓપરેશનલ એમ્પ્લીફાયર,Ideal op-map
આદર્શ નમૂના,Ideal sampling
આદર્શ વોલ્ટેજ સ્ત્રોત,Ideal voltage source
ઓછો અવાજ,Ideal noise
ઓળખ કોડ,Identification code
સમાન તત્વ,Identity element
નિષ્ક્રિય સ્થિતિ,Idle mode
IEC પાવર કનેક્ટર,IEC power connector
"IEEE ઇશ્યૂ ફોર્મેટ, ફોર્મેટ",IEEE number format
IEEE ધોરણ,IEEE standard
મધ્યવર્તી એમ્પ્લીફાયર,IF amplifier
મિત્ર અને શત્રુની ઓળખ (IFF),IFF (identification of friend and foe)
પ્રતિબિંબ,Image
મિરર બ્રેકર,Image dissector
પ્રતિબિંબ હસ્તક્ષેપ,Image interference
રીફ્લેક્સ આર્થોકન નહેર,Image orthicone tube
પ્રતિબિંબ તટસ્થતા,Image rejection
પ્રતિબિંબ સંકેત,Image signal
ત્વરિત કોણ,Immediate argument
અસર પ્રિન્ટર,Impact printer
અવબાધ,Impedance
અવબાધ કન્વર્ટર,Impedance converter
અવબાધ કન્વર્ટર,Impedance converter
અવબાધ રેખાકૃતિ,Impedance diagram
અવબાધ ટ્રાન્સફોર્મર,Impedance transformer
અવબાધ ત્રિકોણ,Impedance triangle
સ્પષ્ટ સંબોધન,Implicit addressing
અંતર્ગત રાજ્ય,Implied state
આવેગજન્ય અવાજ,Impulse noise
આવેગજન્ય પ્રતિભાવ,Impulse response
આવેગ સેમ્પલિંગ,Impulse sampling
આવેગ વેવફોર્મ,Impulse wave form
નબળા સેમિકન્ડક્ટર,Impure semiconductor
અશુદ્ધિ,Impurity
અભેદ્ય અણુ,Impurity atom
બફરમાં,IN buffer
અભિન્ન ઘટક,In phase component
નિષ્ક્રિય સ્થિતિ,Inactive state
અન્યાય,Inclination
પ્રક્ષેપિત અથવા,Inclusive OR
અપૂર્ણ સરનામું ડીકોડિંગ,Incomplete address decoding
અપૂર્ણ વિચલન,Incomplete defluxing
વધારો સૂચના,Increment instruction
સ્વતંત્ર પ્લેબેક બેન્ડ,Independent side band
ઇન્ડેક્સ ગાઇડેડ લેસર ડાયોડ,Index guided laser diode
નિર્દેશક છિદ્ર,Index hole
અનુક્રમણિકા પ્રોફાઇલ,Index profile
ઇન્ડેક્સ રજિસ્ટર,Index register
જાણકાર સંબોધન,Indexed addressing
જાણ કરેલ પરોક્ષ સરનામું,Indexed indirect addressing
નિર્દેશક,Indicator
"અનુક્રમણિકા, ઘાતાંક",Indices
પરોક્ષ સંબોધન,Indirect addressing
પરોક્ષ આવર્તન મોડ્યુલેશન,Indirect FM
પરોક્ષ સૂચના,Indirect instruction
ઈન્ડિયમ આર્સેનાઈડ (InAs),Indium arsenide (InAs)
પ્રેરિત વર્તમાન,Induced current
પ્રેરિત ઇલેક્ટ્રોમોટિવ બળ,Induced emf
પ્રેરિત વોલ્ટેજ,Induced voltage
પ્રેરણા,Inductance
ઇન્ડક્ટન્સ ગેજ,Inductance meter
ઇન્ડક્શન,Induction
ઇન્ડક્શન ઉપકરણ,Induction instrument
ઇન્ડક્શન મીટર,Induction meter
પ્રેરક પ્રક્ષેપણ,Inductive kick
પ્રેરક,Inductor
પ્રેરક,Inductor
પ્રેરક એન્ટેના,Inductor antenna
ઔદ્યોગિક ઇલેક્ટ્રોનિક્સ,Industrial electronics
માહિતી માર્ગ,Information track
ઇન્ફ્રારેડ (IR),Infra-red (IR)
ઇન્ફ્રારેડ શોષણ,Infrared absorption
ઇન્ફ્રારેડ ડાયોડ,Infrared diode
ગર્ભિત સંબોધન,Inherent addressing
ઈન્જેક્શન લેસર,Injection laser
ઇંકજેટ પ્રિન્ટર,Inkjet printer
રોકાણ પ્રવેશ,Input admittance
રોકાણ પ્રવાહ,Input bias current
રોકાણ બફર,Input buffer
રોકાણની લાક્ષણિકતાઓ,Input characteristic
રોકાણ વ્યૂહરચના,Input device
રોકાણ ઓફસેટ વિભાગ,Input offset current
ઇનપુટ ઓફસેટ વોલ્ટેજ,Input offset voltage
ઇનપુટ પલ્સ સર્કિટ,Input pulse circuit
રોકાણ રજીસ્ટર,Input register
રોકાણનો અંત,Input terminal
રોકાણ સમકક્ષ,Input valence
આવતો વિજપ્રવાહ,Input voltage
ઇનપુટ-આઉટપુટ મોડલ,Input-output model
INR બફર,INR buffer
પ્રવાહ પ્રવાહ,Inrush current
નિવેશ નુકશાન,Insertion loss
