Telugu,Gujarati
దశాంశ అమరిక,દશાંશ ગોઠવણી
దశాంశ అంకె,દશાંશ
దశాంశ మార్కర్,દશાંશ માર્કર
దశాంశ సంజ్ఞామానం,દશાંશ સૂચન
దశాంశ సంఖ్య,દશાંશ
దశాంశం  సంఖ్య  వ్యవస్థ,દશાંશ  સંખ્યા  પદ્ધતિ
దశాంశ చిత్రం  సమాచారం,દશાંશનું ચિત્ર  માહિતી
దశాంశ చిహ్నం,દશાંશ પ્રતીક
డెసిఫర్,ઉકેલવું
నిర్ణయం,નિર્ણય
డెసిషన్ బాక్స్,નિર્ણય -પેટી
నిర్ణయం సర్క్యూట్,નિર્ણય
నిర్ణయం కంటెంట్,નિર્ણય સામગ્રી
నిర్ణయం మూలకం,નિર્ણય -તત્વ
నిర్ణయం  సూచన,નિર્ણય  સૂચના
నిర్ణయం  Kmechanism,નિર્ણય  ક્મેકનિઝમ
నిర్ణయం భాష,નિર્ણય ભાષા
నిర్ణయం తర్కం,નિર્ણય તર્ક
నిర్ణయం తర్కం  అనువాదకుడు,નિર્ણય તર્ક  ભાષાંતર કરનાર
నిర్ణయం సూత్రం,નિર્ણય સિદ્ધાંત
నిర్ణయం నియమం,નિર્ણય નિયમ
నిర్ణయం  అనుకరణ,નિર્ણય  સિમ્યુલેશન
నిర్ణయ నిర్మాణం,નિર્ણયની રચના
నిర్ణయం పట్టిక,નિર્ણય અંગેનો નિર્ણય
నిర్ణయం సిద్ధాంతం,નિર્ણય સિદ્ધાંત
నిర్ణయం స్థిరాంకం,નિર્ણય સતત
డీకోడర్,ડીકોડર
డీకోడింగ్  సూచన,ડીકોડિંગ  સૂચના
డికౌలేట్ చేయండి,અકસ્માત કરવું
డికాల్,ડિક્લેટર
డీకోనెంట్రేషన్,શાસ્ત્ર
తగ్గుదల,ઘટાડો
డీక్రిప్ట్,દુ: ખ
DECURL,દબાવી દેવી
అంకితమైన ఛానెల్,સમર્પિત માધ્યમ
అంకితమైన సర్క్యూట్,સમર્પિત સર્કિટ
అంకితం  కనెక్షన్,સમર્પિત  જોડાણ
అంకితమైనది,સમર્પિત
అంకితమైన పంక్తి,સમર્પિત રેખા
అంకితమైన పోర్ట్,સમર્પિત બંદર
అంకితమైన రిజిస్టర్,સમર્પિત રજિસ્ટર
డిఫాల్ట్,ચૂક
డిఫాల్ట్ సమూహం,ક defaultન્ટ્રા જૂથ
డిఫాల్ట్ ఎంపిక,કણ વિકલ્પ
డిఫాల్ట్ పరామితి,ડિફોલ્ટ પરિમાણ
డిఫాల్ట్ విలువ,પરત મૂલ્ય
వాయిదా వేయబడింది  చిరునామా,સ્થગિત  સંબોધન
వాయిదాపడిన ప్రవేశం,વિલંબિત નોંધ
వాయిదాపడిన నిష్క్రమణ,સ્થગિત બહાર નીકળવું
వాయిదా వేయబడింది  నిర్వహణ,સ્થગિત  જાળવણી
వాయిదా వేయబడింది నిర్వహణ సమయం,સ્થગિત જાળવણી સમય
వాయిదా వేయబడింది  ప్రాసెసింగ్,સ્થગિત  પ્રક્રિયા
వాయిదాపడిన పున art ప్రారంభం,વિલંબિત ફરીથી પ્રારંભ
నిర్వచించిన అంశం,નિર્ધારિત વસ્તુ
ఖచ్చితమైన నెట్‌వర్క్,વિશિષ્ટ નેટવર્ક
విక్షేపం ప్లేట్,નિવારણ પ્લેટ
డీగస్,અણીદાર
డీగాస్సర్,અખવાટી
క్షీణత,અધોગતિ
క్షీణత కారకం,અધોગતિ પરિબળ
బహుళ-డిగ్రీ యొక్క డిగ్రీ  ప్రోగ్రామింగ్,બહુવિધ  કાર્યક્રમ
ఆలస్యం,વિલંબ
ఆలస్యం కౌంటర్,વિલંબ કાઉન્ટર
ఆలస్యం అవకలన,વિલંબ
ఆలస్యం అంకె,વિલંબ
ఆలస్యం వక్రీకరణ,વિલંબ
ఆలస్యం మూలకం,વિલંબ તત્વ
ఆలస్యం ఈక్వలైజర్,Equalલટ
ఆలస్యం,વિલંબ
లైన్ మెమరీ ఆలస్యం,વિલંબ રેખા
ఆలస్యం లైన్ రిజిస్టర్,વિલંબ રેખા રજિસ્ટર
ఆలస్యం లైన్ నిల్వ,વિલંબ રેખા
ఆలస్యం లూప్ స్టోర్,વિલંબ લૂપ સ્ટોર
ఆలస్యం  ప్రోగ్రామింగ్,વિલંબ  કાર્યક્રમ
సమయం ఆలస్యం,વિલંબ સમય
డీలేవ్  (= డికాల్),કા delી નાખવું  (= ડિકોલેટ)
తొలగించు,કા delી નાખવું
అక్షరాన్ని తొలగించండి,પાત્ર કા Delete ી નાખો
కీని తొలగించండి,કી કા Delete ી નાખો
తొలగింపు రికార్డు,કા delી નાખવું રેકોર્ડ
డీలిమిటర్,ડિલિમિટર
డీలిమిటర్  ప్రకటన,ડિલિમિટર  નિવેદન
డెలివరీ సమయం,વિતરણ સમય
డెల్టా మాడ్యులేషన్,ડેલ્ટા મોડ્યુલેશન
డెల్టా శబ్దం,ડેલ્ટા અવાજ
డిమాండ్,માંગ
డిమాండ్ పొందడం,માંગ
డిమాండ్ పేజింగ్,માંગ -ચપળ
డిమాండ్  ప్రాసెసింగ్,માંગ  પ્રક્રિયા
డిమాండ్ స్టేజింగ్,માંગ -સ્ટેજીંગ
సరిహద్దు స్ట్రిప్,સીમાંકન પટ્ટી
డెమోడ్యులేషన్,નશાખોરી
డెమోడ్యులేటర్,તોડફોડ કરનાર
జనాభా  అప్లికేషన్,વસ્તીશાસ્ત્રને લગતું  નિયમ
డెమౌంట్,ચપટી
డెమల్టిప్లెక్సింగ్,નિરુત્સાહ
దట్టమైన జాబితా,ઘેરા યાદી
సాంద్రత,ઘનતા
