Hindi,Malayalam
"तितली दोलक, बटरफ्लाई दोलक","ബട്ടർഫ്ലൈ ഓസിലേറ്റർ, ബട്ടർഫ്ലൈ ഓസിലേറ്റർ"
तितली अनुनादक,ബട്ടർഫ്ലൈ റെസൊണേറ്റർ
तितली वाल्व,ബട്ടർഫ്ലൈ വാൽവുകൾ
बटन हुक संपर्क,ബട്ടൺ ഹുക്ക് കോൺടാക്റ്റ്
बज़,Buzz
बज़-हिस स्विच,buzz-അവന്റെ സ്വിച്ച്
गुंजक,ബസർ
उपपथ संघात्रित्र,സബ് പാത്ത് കൺട്രോളർ
उपपथन,സർക്യൂട്ട്
सी-बैटरी,സി-ബാറ്ററി
"C-चार्ट, C-संचित्र","സി-ചാർട്ട്, സി-ചാർട്ട്"
C-प्रदर्श,സി-ഡിസ്പ്ലേ
सी-स्तर,സി-ലെവൽ
c- न्यूट्रॉन,സി-ന്യൂട്രോൺ
C-दर्शी,സി-വ്യൂവർ
C-सेवा क्षेत्र,സി-സേവന മേഖല
C मान,സി മൂല്യം
c.g.s. पद्धति,cgs രീതി
सी.पी.एम.,സി.പി.എം
"सतत तरंग व्यतिकरण, C W व्यतिकरण","തുടർച്ചയായ തരംഗ ഇടപെടൽ, CW ഇടപെടൽ"
कैबेन,കാബേൻ
कैबेन्स कारक,cabanes ഘടകം
कैबिनेट लाउड-स्पीकर,കാബിനറ്റ് ഉച്ചഭാഷിണി
कैबिनेट आर्गन,കാബിനറ്റ് ആർഗോൺ
"समुद्री तार, केबिल","കടൽ വയർ, കേബിൾ"
केबिल-कार,കേബിൾ കാർ
कैबिल डोरी,കേബിൾ ലാനിയാർഡ്
केबिल लाइन,കേബിൾ ലൈൻ
केबिल रैक,കേബിൾ റാക്ക്
कैबिल रेशम,കാബിൽ സിൽക്ക്
कैबिल व्यवस्था,കേബിൾ സിസ്റ്റം
कैबिलग्राम,കേബിൾഗ്രാം
कैडैक,കാഡക്
कैडमियम,കാഡ്മിയം
कैडमियम सेल,കാഡ്മിയം സെൽ
कैडमियम-इलेक्ट्रोड,കാഡ്മിയം-ഇലക്ട്രോഡ്
कैडमियम-निकल संचायक,കാഡ്മിയം-നിക്കൽ അക്യുമുലേറ്റർ
कैडमियम अनुपात,കാഡ്മിയം അനുപാതം
कैडमियम-वाष्प-लैम्प,കാഡ്മിയം-നീരാവി-വിളക്ക്
कैडमियम पीत,കാഡ്മിയം മഞ്ഞ
सीज़ियम-सेल,സീസിയം-കോശം
पंजर ऐन्टेना,പഞ്ചാർ ആന്റിന
पंजर द्विध्रुव,പഞ്ചാർ ദ്വിധ്രുവം
पंजर प्रभाव,പഞ്ചാർ പ്രഭാവം
पंजर ग्रिड,പഞ്ചാർ ഗ്രിഡ്
कैलेन्ड्रिया,കലണ്ട്രിയ
परिकलन करना,കണക്കാക്കാൻ
परिकलन,കണക്കുകൂട്ടല്
"परिकलन-यंत्र, परिकलित्र","കാൽക്കുലേറ്റർ, കാൽക്കുലേറ്റർ"
परिकलन*,കണക്കുകൂട്ടല്*
परिकलनात्मक क्रिया विधि,കമ്പ്യൂട്ടേഷണൽ പ്രവർത്തന രീതി
"परिकलित्र, परिकलक","കാൽക്കുലേറ്റർ, കാൽക്കുലേറ്റർ"
कैलेन्डर,കലണ്ടർ
"बाहिर्वास, अल्पतम व्यास, अधिव्यास","പുറം വ്യാസം, കുറഞ്ഞ വ്യാസം, വ്യാസം"
"अंशशोधन, अंशांकन, अनुसंशोधन","കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ"
"अंशशोधन गुणक, अंशांकन गुणक","കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ"
अंशांकन संहति,കാലിബ്രേഷൻ കോഡ്
आह्वान,അഭ്യർത്ഥിക്കുക
"कॉल सूचक, आह्वान सूचक","കോൾ പോയിന്റർ, കോൾ പോയിന്റർ"
उद्घोष अक्षर,പ്രഖ്യാപന കത്ത്
आह्वान संख्या,കോൾ നമ്പർ
आह्वान संकेत,കോൾ സിഗ്നൽ
आह्वान शब्द,വാക്ക് വിളിക്കുക
कॉल सूचक स्पन्द,കോൾ ഇൻഡിക്കേറ്റർ പൾസ്
"कॉल गणित्र, वार्ता गणित्र","കോൾ കാൽക്കുലേറ്റർ, ടോക്ക് കാൽക്കുലേറ്റർ"
कैलिडो,കാലിഡോ
"उद्घोष, आह्वन, कॉल, वार्ता","അറിയിക്കുക, വിളിക്കുക, വിളിക്കുക, സംസാരിക്കുക"
कैलियर गुणांक,കാലിയർ കോഫിഫിഷ്യന്റ്
आह्वान कुंजी,കീ അഭ്യർത്ഥിക്കുക
आवाहक लाइन,കാരിയർ ലൈൻ
आह्वाव अनुक्रम,ശബ്ദ ക്രമം
कैलिपर्स,കാലിപ്പറുകൾ
"कैलोरसेंस, अवरक्त दीप्ति","കലോറിസെൻസ്, ഇൻഫ്രാറെഡ് ബ്രില്യൻസ്"
"ऊष्मी (वि.), कैलोरिक (सं.)","ചൂട് (വി.), കലോറിക് (എഡി.)"
ऊष्मामितिक अवस्था समीकरण,തെർമോമെട്രിക് സംസ്ഥാന സമവാക്യം
ऊष्मा का कैलोरिक मत,താപത്തിന്റെ കലോറിക് മൂല്യം
"ऊष्मा मान, कैलोरीमान","താപ മൂല്യം, കലോറി മൂല്യം"
कैलोरी,കലോറികൾ
ऊष्मीय क्षमता,താപ ശേഷി
ऊष्मीय तीव्रता,താപ തീവ്രത
ऊष्मीय शक्ति,താപ വൈദ്യുതി
"ऊष्मीय मान, कैलोरी मान","കലോറിഫിക് മൂല്യം, കലോറിഫിക് മൂല്യം"
कैलोरीमीटर,കലോറിമീറ്റർ
ऊष्मामापी जाकेट,തെർമോമീറ്റർ ജാക്കറ്റ്
ऊष्मामितीय विश्लेषण,തെർമോമെട്രിക് വിശകലനം
ऊष्मामापी बम,തെർമോമീറ്റർ ബോംബ്
ऊष्मामितिक गुणांक,തെർമോമെട്രിക് ഗുണകം
कैलोरीमितीय निर्धारण,കലോറിമെട്രിക് നിർണയം
कैलोरीमितीय ऐन्ट्रॉपी,കലോറിമെട്രിക് എൻട്രോപ്പി
"कैलोरीमापी आकलन, कैलोरीमापी परिमापन","കലോറിമെട്രിക് എസ്റ്റിമേഷൻ, കലോറിമെട്രിക് അളവ്"
"कलोरीमिति, ऊष्मामिति","കലോറിമെട്രി, തെർമോമെട്രി"
कैलुट्रॉन,കലുട്രോൺ
कैम,ക്യാമറ
कैम आंतरायिक गति,ക്യാമറ ഇടവിട്ടുള്ള വേഗത
कैम चालित,ക്യാമറ ഓടിച്ചു
"उदुब्जता, कैबर","കലഹം, കാബർ"
कैमरा कोण,ക്യാമറ ആംഗിൾ
कैमरा,ക്യാമറ
कैमरा सरेखण,ക്യാമറ വിന്യാസം
कैमरा प्रवर्धक,ക്യാമറ ആംപ്ലിഫയർ
कैमरा द्वारक,ക്യാമറ വാതിൽ
कैमरा कोष्ठ,ക്യാമറ ചേമ്പർ
कैमरा शृंखला,ക്യാമറ സീരീസ്
कैमरा क्रेन,ക്യാമറ ക്രെയിൻ
कैमरा डॉली,ക്യാമറ ഡോളി
"कैमरा उच्छादन, कैमरा अपावरण","ക്യാമറ കവർ, ക്യാമറ കവർ"
कैमरा हुड,ക്യാമറ ഹുഡ്
कैमरा परिसमंजन,ക്യാമറ ക്രമീകരണം
कैमरा क्षेत्र,ക്യാമറ ഏരിയ
कैमरा ल्यूसिडा,ക്യാമറ ലൂസിഡ
कैमरा-मैगेज़ीन,ക്യാമറ-മാഗസിൻ
कैमरा मैन,ക്യാമറമാൻ
कैमरा ओब्सक्यूरा,ക്യാമറ ഒബ്സ്ക്യൂറ
कैमरा रेस्यू,ക്യാമറ രക്ഷ
जूम,സൂം
"अभिलेखन, कैमरा छविचित्रण कैमरा शुटिंग","റെക്കോർഡിംഗ്, ക്യാമറ ഫോട്ടോഗ്രാഫി ക്യാമറ ഷൂട്ടിംഗ്"
कैमरा नलिका,ക്യാമറ ട്യൂബ്
कैमरा ट्यूब संचित लक्ष्य,ക്യാമറ ട്യൂബ് സഞ്ചിത ലക്ഷ്യം
कैमरा व्याकुंचन,ക്യാമറ പിൻവലിക്കൽ
