Bengali,Assamese
ফাইল-এন্ড,ফাইল-অন্ত
ব্যবহারকারী,ব্যৱহাৰকাৰী
প্রবেশ করা,প্ৰৱেশদ্বাৰ
এন্ট্রি কী,প্ৰৱেশ চাবি
"1. উদ্যম সারওয়ার, 2. উদ্যম সেবক","১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক"
এন্টারপ্রাইজ সিস্টেম,উদ্যোগ ব্যৱস্থা
শক্তি,ক্ষমতা
শক্তি সখ্যতা,ক্ষমতা আত্মীয়তা
প্রবেশের সময়,প্ৰৱেশৰ সময়
ইনপুট পরিবর্তনশীল,ইনপুট ভেৰিয়েবল
গণনার যোগ্য,গণনাযোগ্য
পরিবেশ,পৰিৱেশ
"1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত","১.যুগ, ২. যুগ, ৩. নিৰ্দেশনা মুহূৰ্ত"
EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি),EPRAM (বিত্তীয় প্ৰগ্ৰেমেবল কেৱল পঢ়িব পৰা মেমৰি)
epsilon constrictor,এপ্সিলন কনষ্ট্ৰিক্টৰ
সমানকারী,ইকুৱেলাইজাৰ
সরঞ্জাম,সঁজুলি
সমতা শ্রেণী,সমতুল্যতা শ্ৰেণী
সমতুল্য সম্পর্ক,সমতুল্য সম্পৰ্ক
"1. বিলুপ্তি, 2. নির্মূল","১/ বিলুপ্তি, ২) নিৰ্মূল"
ত্রুটি সংশোধন কোড,ভুল সংশোধন ক&#39;ড
ত্রুটি সংশোধন,ভুল সংশোধন
ত্রুটি সনাক্তকরণ,ভুল ধৰা পেলোৱা
শিল্প খাত,ভুল নিয়ন্ত্ৰণ
ভুল বার্তা,ত্ৰুটি বাৰ্তা
ত্রুটি হার,ভুলৰ হাৰ
ত্রুটি পুনরুদ্ধার,ত্ৰুটি পুনৰুদ্ধাৰ
ত্রুটির নাম,ভুলৰ নাম
পালাবার প্রতীক,পলায়ন চিহ্ন
ইথারনেট,ইথাৰনেট
ঘটনা,কাৰ্যক্ৰম
ইভেন্ট চেইন,ইভেন্ট শৃংখল
ঘটনা নিয়ন্ত্রণ,ইভেন্ট নিয়ন্ত্ৰণ
ইভেন্ট কাউন্টার,ইভেন্ট কাউণ্টাৰ
ব্যতিক্রম হ্যান্ডলিং,ব্যতিক্ৰম নিয়ন্ত্ৰণ
বিনিময় ডিস্ক স্টোরেজ,বিনিময় ডিষ্ক সংৰক্ষণ
বর্জন,বৰ্জন
একচেটিয়া এবং (x বা),একচেটিয়া আৰু (x বা)
এক্সিকিউটেবল প্রোগ্রাম,এক্সিকিউটেবল প্ৰগ্ৰেম
মৃত্যুদন্ড বিবৃতি,এক্সিকিউচন ষ্টেটমেন্ট
নির্বাচনী অনুসন্ধান,নিৰ্বাচিত অনুসন্ধান
বিদ্যমান,বিদ্যমান
সমস্যা,সমস্যা
দক্ষ পদ্ধতি,বিশেষজ্ঞ ব্যৱস্থা
"1. অভিব্যক্তি, 2. অভিব্যক্তি","১.প্ৰকাশ, ২. অভিব্যক্তি"
বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a),সম্প্ৰসাৰিত চিত্ৰাঙ্কিত মেট্ৰিক্স (x g a)
বর্ধিত শিল্প মান (EIS),বৰ্ধিত ঔদ্যোগিক মানদণ্ড (EIS)
ওভারলোড মেশিন,অভাৰলোড মেচিন
বর্ধিত মেমরি,বৰ্ধিত স্মৃতিশক্তি
"1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা","১/ বৰ্ধিত নিখুঁততা, ২) বৰ্ধিত সঠিকতা"
"1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ","1.Extended Sorting, 2.Extended পৃথকীকৰণ"
ডাক,কল আউট কৰক
বাহ্যিক ত্রুটি,বাহ্যিক ভুল
বাইরের ফাংশন,বাহিৰৰ কাৰ্য্য
বাহ্যিক বাধা,বাহ্যিক বাধা
"1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি","1.বাহ্যিক স্মৃতিশক্তি, 2.বাহ্যিক স্মৃতিশক্তি"
বাহ্যিক স্মৃতি,বাহ্যিক স্মৃতিশক্তি
বাহ্যিক মডেম,বাহ্যিক মডেম
বাহ্যিক রেফারেন্স,বাহ্যিক উল্লেখ
বাহ্যিক অনুসন্ধান,বাহ্যিক অনুসন্ধান
বাহ্যিক স্টোরেজ ডিভাইস,বাহ্যিক সংৰক্ষণ ডিভাইচ
নিষ্কাশন,নিষ্কাশন
এক্সট্রাপোলেশন,বহিঃপ্ৰক্ষেপণ
প্যানেল অক্ষর প্রিন্টার,পেনেল আখৰ প্ৰিন্টাৰ
ব্যর্থ-নিরাপত্তা অপারেশন,বিফল-নিৰাপদ কাৰ্য্য
ব্যর্থতার হার,বিফলতাৰ হাৰ
ব্যর্থতা স্রাব,বিফলতা নিৰ্গমন
মিথ্যা কোড,মিছা ক&#39;ড
মিথ্যা ত্রুটি,মিছা ভুল
"1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট","১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট"
"1. ইস্যু, 2. ইস্যু নম্বর","1. ইছ্যু, 2. ইছ্যু নম্বৰ"
"1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট","1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট"
দ্রুত ফোরিয়ার স্থানান্তর,দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ
মারাত্মক ত্রুটি,মাৰাত্মক ভুল
ত্রুটি সনাক্তকরণ,ত্ৰুটি ধৰা পেলোৱা
ত্রুটি নির্ণয়,দোষ নিদান
দোষ সহনশীলতা,দোষ সহনশীলতা
ফ্যাক্স,ফেক্স
ফ্যাক্স বার্তা,ফেক্স বাৰ্তা
f dc,f dc
লক্ষণ সনাক্তকরণ,লক্ষণ ধৰা পেলোৱা
ভরাট চাকা,ফিল চকা
পুনঃবিনিয়োগ,পুনৰ বিনিয়োগ
"1. সরবরাহকারী, 2. পুষ্টি, 3. ফিডার","1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ"
anan,আনন
ফিবোনাচি আবিষ্কার,ফিবোনাচি আৱিষ্কাৰ
ফিবোনাচি ক্রম,ফিবোনাচি ক্ৰম
ফিবোনাচি সিরিজ,ফিবোনাচি ছিৰিজ
ফাইবার অপটিক্স,ফাইবাৰ অপটিক্স
ফিডো ফাঁদ,ফিডো ফান্দ
অঞ্চল,অঞ্চল
পঞ্চম প্রজন্মের কম্পিউটার,পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ
"1. ফাইল, 2। ফাইল","1.ফাইল, 2. ফাইল"
ফাইল অ্যাক্সেস পদ্ধতি,ফাইল অভিগম পদ্ধতি
ফাইল বরাদ্দ টেবিল,ফাইল আবণ্টন টেবুল
ফাইল কম্প্রেশন,ফাইল সংকোচন
ফাইল কপি করা,ফাইল কপি কৰা
ফাইল কনফিগারেশন,নথিপত্ৰ বিন্যাস
ফাইল মার্জ,ফাইল মাৰ্জ কৰক
ফাইল পুনরুদ্ধার,ফাইল পুনৰুদ্ধাৰ
ফাইল স্টোরেজ,নথিপত্ৰ সংৰক্ষণ
ফাইল গঠন,নথিপত্ৰ গঠন
নথি ব্যবস্থা,নথিপত্ৰপ্ৰণালী
ফাইল স্থানান্তর,ফাইল স্থানান্তৰ
ফাইল ট্রান্সফার প্রোটোকল (FTP),নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP)
ছাঁকনি,ফিল্টাৰ
শেষ অবস্থান,শেষৰ স্থান
অনুসন্ধান করুন,সন্ধান
সসীম রাষ্ট্র মেশিন,সসীম অৱস্থাৰ যন্ত্ৰ
আগুন প্রাচীর,জুইৰ দেৱাল
ফার্মওয়্যার,ফাৰ্মৱেৰ
আগে আসলে আগে পাবেন,প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক
প্রথম প্রজন্মের কম্পিউটার,প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ
ফার্স্ট ইনপুট ফার্স্ট ইস্যু (FIFO),প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO)
প্রথম আদেশের যুক্তি,প্ৰথম ক্ৰমৰ যুক্তি
প্রথম আদেশ নীতি,প্ৰথম ক্ৰমৰ নীতি
স্থির বিভাগ,ফিক্সড ডিভিজন
চিহ্ন,চহী
নমনীয় ডিস্ক,নমনীয় ডিস্ক
ফ্লপি ডিস্ক,ফ্লপি ডিস্ক
ফ্লপি ডিস্ক ড্রাইভ (FDD),ফ্লপি ডিস্ক ড্ৰাইভ (FDD)
ফ্লো চার্ট,ফ্ল&#39; চাৰ্ট
নিয়ন্ত্রণ প্রবাহ,নিয়ন্ত্ৰণ প্ৰবাহ
প্রভাত,predawn
ফোল্ডার,ফোল্ডাৰ
ফন্ট,ফন্ট
ফন্ট পরিবার,ফন্ট পৰিয়াল
বাহ্যিক কী,বাহ্যিক কি&#39;
ফর্ম,প্ৰপত্ৰ
প্রতীকী ভাষা,প্ৰতীকী ভাষা
প্রতীকী পদ্ধতি,প্ৰতীকী পদ্ধতি
"1.ফর্ম্যাট, 2.ফর্ম","1.ফৰ্মেট, 2.ফৰ্ম"
অঙ্কন,অংকন কৰি থকা
fortron,fortron
"1.ফরট্রান (একটি কম্পিউটার ভাষা) প্রোগ্রাম, 2.ফরট্রান প্রোগ্রামিং","1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং"
ফরোয়ার্ড স্ল্যাশ,ফৰৱাৰ্ড স্লেছ
৪র্থ প্রজন্মের কম্পিউটার,৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ
অধ্যায়,শাখা
ফ্রেম,ফ্ৰেম
"1.ফ্রি নেট, 2.ফ্রি নেট","1.মুক্ত নেট, 2.মুক্ত নেট"
