English,Marathi
Floating,फ्लोट
Flood,"पूर, पुर, ओघ"
floor voltage,अनुमत सर्वात कमी व्होल्टेज
Flow,"प्रवाह, प्रवाह"
Fluctuating,"उच्चार, उच्चार"
Fluctuation,"चढ-उतार, चढ-उतार, चढ-उतार"
Fluid,द्रव
Fluidity,तरलता
Fluoresce,फ्लोरोस
fluorescent,फ्लोरोसेंट
fluorescent tube,फ्लूरोसेन्स ट्यूब
flux,"प्रवाह, प्रवाह, प्रवाह"
Flying,"उड्डाण, विमानचालन"
flywheel,मोटर चाक
Focal,"फोकल, फोकस, कॉन्फोकल"
focal length,"फोकस अंतर, फोकस अंतर"
Focus,"नाभी, मूळ केंद्र, फोकस"
Fog,"धुके, धुके (adj.), tog up (ver.), to fog up"
Foil,"फॉइल, फॉइल"
Fold,"भिंत, कुंपण"
folded layer,पट पातळी
Foot,"पाऊल, पाऊल, पाऊल"
foot-pound,फूट-पाउंड
foot poundal,फूट-पाउंडर
Forbidden,निषिद्ध
Force,"शक्ती, शक्ती"
Forced,चालवलेले
Forceps,"चिमटा, संदंश, संदंश"
forecast,अंदाज
Forecasting,अंदाज
Form,"फॉर्म, आकार, एकजिनसीपणा"
Formalism,"वैधता, औपचारिकता, कायदेशीरपणा"
formant,स्वरूप
form factor,फॉर्म फॅक्टर
Forming,"शक्य (उद्भवणे), तोतयागिरी करणे"
Formula,सुत्र
formulation,"स्वरूपन, थ्रेडिंग, स्वरूप"
Fortin's barometer,फोर्टिनचे बॅरोमीटर
forward bias,फॉरवर्ड पूर्वाग्रह
forward conductance,वाहकता
four dimensional,चतुर्भीम
four stroke engine,चार-स्ट्रोक इंजिन
four vector,चतुर्भुज सदिश
fractional crystallization,क्रिस्टलाइज्ड
fractional load,आंशिक भार
fractional modulation,आंशिक मॉड्यूलेशन
fragment,"तुकडा, तुकडा"
Frame,पूर्ण चित्र फ्रेम फ्रेम
frame of reference,"सूचना प्रणाली, सूचना फ्रेम"
Free,फुकट
free atmosphere,शुद्ध वातावरण मुक्त वातावरण
free oscillation,"मुक्त दोलन, मुक्त दोलन, नैसर्गिक दोलन"
Freeze,"गोठवणे, गोठवणे, गोठवणे"
freezing point,अतिशीत बिंदू
Frenkel disorder,frenkel विकार
Frequency,"वारंवारता, वारंवारता"
Fresnel biprism,fresnel-biprism
Friction,घर्षण
Frictional,अपघर्षक
frictional electricity,घर्षण वीज
frictional forces,घर्षण शक्ती
friction drag,घर्षण कर्षण
Frictionless,घर्षणरहित
fringe,"पट्टी, झालर, पडदा"
fringe effect,किरकोळ प्रभाव
fringe pattern,फ्रीज मॉडेल
Fringing,झोन विस्तार
Fuel,इंधन
fulcrum,"समर्थन, समर्थन"
Function,"कार्य, कार्य, वर्ण (समूह), कार्य"
functional,"कार्य, कार्य, कार्य"
fundamental,"मूळ, मूळ"
funnel effect,फनेल प्रभाव
Fuse,"विलीन करणे, विलीन करणे, विलीन करणे"
fuse wire,फ्यूज वायर
Fusible,विद्रव्य
Fusion,"संलयन, संलयन"
fusion bomb,फ्यूजन बॉम्ब
fusion energy,संलयन ऊर्जा
F-value (of a lens),-मूल्य
gain,"नफा, नफा"
Galactic,"गॅलेक्टिक, गॅलेक्टिक, गॅलेक्टिक"
Galaxy,"आकाशगंगा, आकाशगंगा, आकाशगंगा"
galaxy of stars,मंदाकिनी
gallon,गॅलन
galvanic cell,गॅल्व्हॅनिक सेल
Galvanise,जस्त प्लेटिंग
galvanized wire,गॅल्वनाइज्ड वायर
galvanometer,"गॅल्व्हानोमीटर, गॅल्व्हनोमीटर"
Gamma,"कॉन्ट्रास्ट इंडेक्स, गॅमा"
gang condenser,पुरलेला कॅपेसिटर
Gap,"अंतर, अंतर, अंतर"
Garbage,"कचरा, कचरा"
Gasket,गॅस्केट
Gassing,गॅसन
Gate,"गेट इलेक्ट्रोड, वाल्व्ह, गेट्स, दहन परिसर, गेट्स"
gate circuit,दरवाजा सर्किट
Gauge,"गेज, गेज, गेज"
gauge-field,गेज क्षेत्र
Gauss eye-piece,गॉस-डोळा
Gaussian distribution,गॉसियन वितरण
gauss (unit),गॉस
Gauze,"बनावट, गेज"
Gear,गियर
Geiger tube,गीजर ट्यूब
generalisation,सामान्य
generalised form,सामान्यीकृत आकृती
general pattern,सामान्य चित्र
general term,व्यापक संज्ञा
general theory of relativity,"व्यापक सापेक्षतावाद, सापेक्षतेचा सिद्धांत"
generating function,पालक कार्य
generation rate,प्रजनन दर
Generator,"पालक, जनरेटर"
geocentric,"geocentric, geocentric"
Geomagnetic,भूचुंबकीय
geomagnetism,भूचुंबकत्व
geometrical (=geometry factor),"भौमितिक, भौमितिक घटक"
Geophysical,भूभौतिक
Geophysicist,भूभौतिकशास्त्रज्ञ
geostationary satellite,समकालिक उपग्रह
GeV (giga electron volt),Gav (गीगा इलेक्ट्रॉन व्होल्ट)
ghost-image,फसवणूक मूर्ती
ghost signal,फसवणूक
giant nebula,राक्षस नेबुला
