Tamil,English
சரக்கு முக்கிய கோப்பு,inventory master file
தலைகீழ் மல்டிபிளெக்சர்,inverse multiplexer
தலைகீழ் ஸ்கேனிங்,inverse scanning
தலைகீழ் கோப்பு,inverted file
தலைகீழ் பட்டியல் கோப்பு,inverted list file
தலைகீழ் பக்க அட்டவணை,inverted page table
"1. பரிமாற்றி, 2. சின்னம்",Inverter
இணைய செயல்பாடு,internet working
இடைச்செருகல்,Interpolation
விளக்கம்,Interpret
"1. மொழிபெயர்ப்பாளர், 2. பாகுபாடு செய்பவர், 3. நினைவூட்டல் பரிமாற்றம் செய்பவர்",Interpreter
இடைச்செயல் தொடர்பு,interprocess communication
அந்தரயக்,Interrupt
குறுக்கீடு கையாளுபவர்,interrupt handler
குறுக்கீடு கவர்,interrupt mask
குறுக்கீடு சமிக்ஞை,interrupt signal
குறுக்கீடு திசையன்,interrupt vector
குறுக்கீடு,Interruption
குறுக்குவெட்டு,Intersect
"1.இணையம், 2.இன்ட்ராநெட்",Intranet
மாறாத,Invariant
சரக்கு முக்கிய கோப்பு,inventory master file
தலைகீழ் மல்டிபிளெக்சர்,inverse multiplexer
தலைகீழ் ஸ்கேனிங்,inverse scanning
தலைகீழ் கோப்பு,inverted file
தலைகீழ் பட்டியல் கோப்பு,inverted list file
தலைகீழ் பக்க அட்டவணை,inverted page table
"1. பரிமாற்றம் செய்பவர், 2. சின்னம்",Inverter
பணி மேலாண்மை,job management
செயல் சார்ந்த மொழி,job oriented language
பணி முன்னுரிமை,job priority
வேலை திட்டமிடல்,job scheduling
பணி வரிசைப்படுத்துதல்,job sequencing
வேலை திட்டம்,job table
செருகல்,join (JOIN)
கூட்டு புகைப்படக் குழு (JPG),joint photographic group (jpg)
இதழ்,Journal
மகிழ்ச்சி குச்சி,joy stick
"1.மதிப்பீடு, 2.முடிவு",Judgement
குதிக்க,Jump
குதிக்கும் அறிவுறுத்தல்,jump instruction
குதிப்பவர்,Jumper
"1. சங்கமம், 2. ஒப்பந்தம், 3. கூட்டு",Junction
குப்பை,Junk
நியாயப்படுத்துதல்,Justification
கிலோ பைட்,k bytes
கர்னாஃப் வரைபடம்,karnaugh map
கர்னாஃப் படம்,karnaugh map
KB (கிலோகிராம் பைட்),KB (Kilo Byte)
"1. அஸ்தி, 2. கர்னல்கள், 3. கர்னல்",Kernel
எட்டு முறை,kernel mode
பழக்கப்படுத்துதல்,Kerning
முக்கிய,Key
விசைப்பலகை,key board
"1.விசை துள்ளல், 2.விசை நிராகரிப்பு",key bounce
முக்கிய கிளிக்,key click
முக்கிய சுருக்கம்,key compression
"1.விசை வட்டு, 2.விசை வட்டு",key disk
முக்கிய குறியாக்கம்,key encryption
முக்கிய பகுதி,key field
"1.விசை கோப்பு, 2.விசை கோப்பு",key file
முக்கிய கட்டமைப்பு,key frame
முக்கிய மேலாண்மை,key management
முக்கிய திண்டு,key pad
முக்கிய திண்டு,key pad
முக்கிய சொற்றொடர்,key phrase
முக்கிய துடிப்பு,key pulse
முக்கிய பஞ்சர்,key punch
முக்கிய வகை,key sorting
"1.கீ ஸ்ட்ரோக், 2. கீ ஸ்ட்ரோக், 3. கீ பிரஷர்",key stroke
முகவரி பரிமாற்ற விசை,key to address transformation
"1. வட்டு விசை, 2. வட்டு விசை",key to disk
நெகிழ் விசை,key to floppy
டேப் சாவி,key to tape
முக்கிய சொல்,key word
"1.உதை, 2.தும்பு",Kick
குடிசை,Kill
கிலோ பிட்,Kilobit
முடிச்சு,Knots
