Kannada,Telugu
ದತ್ತಾಂಶ ಪುನರುತ್ಪಾದನೆ,డేటా పునరుత్పత్తి
ದತ್ತಾಂಶ ಮರುಪಡೆಯುವಿಕೆ,డేటా తిరిగి పొందడం
ದತ್ತಾಂಶ ಪರಿಶೀಲನೆ  ನಿಯಂತ್ರಣ,డేటా సమీక్ష  నియంత్రణ
ದತ್ತಾಂಶ ಸುರಕ್ಷತೆ,డేటా భద్రత
ದತ್ತಾಂಶ ವಿಭಜಕ,డేటా సెపరేటర్
ದತ್ತಾಂಶಗಳು,డేటా సెట్
ಡೇಟಾ ಸೆಟ್ ಗಡಿಯಾರ,డేటా సెట్ క్లాకింగ్
ಡೇಟಾ ಸೆಟ್ ವ್ಯಾಖ್ಯಾನ  ಮೇಜು,డేటా సెట్ నిర్వచనం  పట్టిక
ಡೇಟಾ ಸೆಟ್ ಲೇಬಲ್,డేటా సెట్ లేబుల్
ಡೇಟಾ ಸೆಟ್ ಹೆಸರು,డేటా సెట్ పేరు
ದತ್ತಾಂಶಗಳು  ಸಂಸ್ಥೆ,డేటా సెట్  సంస్థ
ಡೇಟಾ ಸೆಟ್ ಉಲ್ಲೇಖ  ಸಂಖ್ಯೆ,డేటా సెట్ రిఫరెన్స్  సంఖ్య
ಡೇಟಾ ಸೆಟ್ ಭದ್ರತೆ,డేటా సెట్ భద్రత
ಡೇಟಾ ಸೆಟ್ ಉಪಯುಕ್ತತೆ  ಕಾರ್ಯಕ್ರಮ,డేటా సెట్ యుటిలిటీ  ప్రోగ్రామ్
ದತ್ತಾಂಶಗಳ ಸಂಕೇತ,డేటా సిగ్నల్
ಡೇಟಾ ಸಿಗ್ನಲಿಂಗ್ ದರ,డేటా సిగ్నలింగ్ రేటు
ದತ್ತಾಂಶ ಸಿಂಬು,డేటా సింక్
ದತ್ತಾಂಶ ಮೂಲ,సమాచార మూలం
ದತ್ತಾಂಶ ವಿವರಣೆ,డేటా స్పెసిఫికేషన్
ದತ್ತಾಂಶ ಕೇಂದ್ರ,డేటా స్టేషన్
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ,డేటా నిల్వ
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ  ರಚನೆ,డేటా నిల్వ  నిర్మాణం
ದತ್ತಾಂಶಗಳು,డేటా స్ట్రీమ్
ದತ್ತಾಂಶ ರಚನೆ,డేటా నిర్మాణం
ದತ್ತಾಂಶ ರಚನೆ  ರೇಖಾಚಿತ್ರ,డేటా నిర్మాణం  రేఖాచిత్రం
ದತ್ತಾಂಶಗಳು,డేటా స్విచ్
ದತ್ತಾಂಶ ಸ್ವಿಚಿಂಗ್  ಕೇಂದ್ರ,డేటా స్విచింగ్  కేంద్రం
ದತ್ತಾಂಶ ಸ್ವಿಚಿಂಗ್  ವಿನಿಮಯ,డేటా స్విచింగ్  మార్పిడి
ದತ್ತಾಂಶ ಟ್ಯಾಬ್ಲೆಟ್,డేటా టాబ్లెట్
ದತ್ತಾಂಶಗಳು,డేటా టెర్మినల్
ದತ್ತಾಂಶಗಳು  ಉಪಕರಣ,డేటా టెర్మినల్  పరికరాలు
ದತ್ತಾಂಶ ಸಮಯ,డేటా సమయం
ದತ್ತಾಂಶ ಪ್ರತಿಲೇಖನ,డేటా ట్రాన్స్క్రిప్షన్
ದತ್ತಾಂಶ ಪ್ರತಿಲೇಖನ  ಸಾಧನ,డేటా ట్రాన్స్క్రిప్షన్  పరికరం
ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ,సమాచార బదిలీ
ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ  ಹಂತ,సమాచార బదిలీ  దశ
ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ ದರ,డేటా బదిలీ రేటు
ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ  ನೋಂದಣಿ,సమాచార బదిలీ  రిజిస్టర్
ದತ್ತಾಂಶ ಪ್ರಸಾರ,డేటా ప్రసారం
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ಚಾನಲ್,డేటా ప్రసారం  ఛానెల్
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ಸೌಲಭ್ಯ,డేటా ప్రసారం  సౌకర్యం
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ಅಂತರಸಂಪರ,డేటా ప్రసారం  ఇంటర్ఫేస్
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ರೇಖೆ,డేటా ప్రసారం  లైన్
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ಸೇವಕ,డేటా ప్రసారం  సేవ
ದತ್ತಾಂಶ ಪ್ರಸಾರ  ಬಲೆಗೆ ಬೀಳಿಸು,డేటా ప్రసారం  ఉచ్చు
ದರ್ಜೆಯ,డేటాట్రాన్
ದತ್ತಾಂಶಗಳ ಪ್ರಕಾರ,సమాచార తరహా
ಧ್ವನಿ ಅಡಿಯಲ್ಲಿರುವ ಡೇಟಾ,వాయిస్ కింద డేటా
ದತ್ತಾಂಶ ಘಟಕ,డేటా యూనిట్
ದತ್ತಾಂಶ ಮೌಲ್ಯಮಾಪನ,సమాచారం ప్రామాణీకరణ
ದತ್ತಾಂಶ ಪದ,డేటా పదం
ಡೇಟಿಂಗ್ ದಿನಚರಿ,డేటింగ్ దినచర్య
ದಾಯವಾಣಿ,డేటా
ದತ್ತಸಂಚಯ,డేటా లైన్
ದಶಮಾಂಶ ಬಿಂದು,దశాంశ బిందువు
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುವಿಕೆ,క్రియారహితం
ಜಿಗಲು,డెడ్ బ్యాండ్
ನೊಣ,డెడ్ ఫైల్
ಜರಡಿ ಬೀಗ,డెడ్ లాక్
ಸ ೦ ಗ,డెడ్ టైమ్
ನಿರ್ವಾಹಕ ವಲಯ,డెడ్ జోన్
ಶರಬೀದಿ ಘಟಕ,డెడ్ జోన్ యూనిట్
ಗಡಿಬಿಡಿ,డెబ్లాక్
ಡೀಬರಿ,డీబగ్
ಡೀಜಗ,డీబగ్గర్
ಡೀಬಗ್ ಮಾಡುವ ನೆರವು,డీబగ్గింగ్ సహాయం
ಡೀಬಗ್ ಮಾಡುವ ನೆರವು  ವಾಡಿಕೆಯ,డీబగ్గింగ్ సహాయం  దినచర్య
ಡೀಗಗ್ ಮಾಡುವುದು  ಭಾಷೆ,డీబగ్గింగ్  భాష
ಡೀಬಗ್ ಮಾಡುವ ಮೆಮೊರಿ ಡಂಪ್,డీబగ్గింగ్ మెమరీ డంప్
ಡೀಬಗ್ ಮಾಡುವ output ಟ್‌ಪುಟ್,డీబగ్గింగ్ అవుట్పుట్
ಡೀಬಗ್ ಮ್ಯಾಕ್ರೋಗಳು,డీబగ్ మాక్రోస్
ಡೀಬಗ್ ಹೇಳಿಕೆ,డీబగ్ స్టేట్మెంట్
ದಶಕ,దశాబ్దం
ದಶಕದ ಕೌಂಟರ್,దశాబ్దం కౌంటర్
ನಿರ್ಧಾರ ಟೇಬಲ್ ಭಾಷೆ,నిర్ణయం పట్టిక భాష
ಕುಸಿತದ ಸಮಯ,క్షీణత సమయం
ವಿಕೇಂದ್ರೀಕೃತ  ಮಾಹಿತಿ  ವ್ಯವಸ್ಥೆ,వికేంద్రీకృత  సమాచారం  వ్యవస్థ
ದಟ್ಟವಾದ,డెసిబెల్
ತೀರ್ಮಾನಸಾಧ್ಯತೆ,నిర్ణయాత్మకత
ದಶಮಾಂಶ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ,దశాంశ అంకగణిత ఆపరేషన్
ದಶಮಾಂಶ ಜೋಡಣೆ,దశాంశ అమరిక
ದಶಮಾಂಶ ಅಂಕಿಯ,దశాంశ అంకె
ದಶಮಾಂಶ ಗುರುತು,దశాంశ మార్కర్
ದಶಮಾಂಶ ಸಂಕೇತ,దశాంశ సంజ్ఞామానం
ದಶಮಾಂಶ ಸಂಖ್ಯಾ,దశాంశ సంఖ్య
ದಶಮಾನ  ಪ್ರಸಾರ  ವ್ಯವಸ್ಥೆ,దశాంశం  సంఖ్య  వ్యవస్థ
ದಶಮಾಂಶ ಚಿತ್ರ  ದತ್ತ,దశాంశ చిత్రం  సమాచారం
ದಶಮಾಂಶ ಸಂಕೇತ,దశాంశ చిహ్నం
ಅರ್ಥಹೀನ,డెసిఫర్
ನಿರ್ಧಾರ,నిర్ణయం
ನಿರ್ಧಾರ ಪೆಟ್ಟಿಗೆ,డెసిషన్ బాక్స్
ನಿರ್ಧಾರ ಸರ್ಕ್ಯೂಟ್,నిర్ణయం సర్క్యూట్
ನಿರ್ಧಾರ ವಿಷಯ,నిర్ణయం కంటెంట్
ನಿರ್ಧಾರ,నిర్ణయం మూలకం
ನಿರ್ಧಾರ  ಸೂಚನಾ,నిర్ణయం  సూచన
ನಿರ್ಧಾರ  KMCACING ತತ್ವ,నిర్ణయం  Kmechanism
ನಿರ್ಧಾರ ಭಾಷೆ,నిర్ణయం భాష
ನಿರ್ಧಾರ ತರ್ಕ,నిర్ణయం తర్కం
ನಿರ್ಧಾರ ತರ್ಕ  ಭಾಷಾಂತರಕಾರ,నిర్ణయం తర్కం  అనువాదకుడు
ನಿರ್ಧಾರ ತತ್ವ,నిర్ణయం సూత్రం
ನಿರ್ಧಾರ ನಿಯಮ,నిర్ణయం నియమం
ನಿರ್ಧಾರ  ವೇಷಭೂಷಣ,నిర్ణయం  అనుకరణ
ನಿರ್ಧಾರ ರಚನೆ,నిర్ణయ నిర్మాణం
ನಿರ್ಧಾರ ಮೇಜು,నిర్ణయం పట్టిక
ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ,నిర్ణయం సిద్ధాంతం
ನಿರ್ಧಾರ ಸ್ಥಿರ,నిర్ణయం స్థిరాంకం
ಡಿಕೋಡರ್,డీకోడర్
ಡಿಕೋಡಿಂಗ್  ಸೂಚನಾ,డీకోడింగ్  సూచన
ಹಿಮ್ಮಡಿ,డికౌలేట్ చేయండి
ತೆಂಗಿನಕ,డికాల్
ನಿರುತ್ಸಾಹ,డీకోనెంట్రేషన్
ಇಳಿಕೆ,తగ్గుదల
ಅಸಾಧಾರಣ,డీక్రిప్ట్
ಹತ್ಯೆ ಮಾಡಿಸು,DECURL
ಚಾನೆಲ್,అంకితమైన ఛానెల్
ಸರ್ಕ್ಯೂಟ್,అంకితమైన సర్క్యూట్
ಮೀಸಲಾದ  ಸಂಪರ್ಕ,అంకితం  కనెక్షన్
ಮೀಸಲಾದ ಮೀಸಲಾದ,అంకితమైనది
ಸಮರ್ಪಿತ ಸಾಲು,అంకితమైన పంక్తి
ಸಮರ್ಪಿತ ಬಂದರು,అంకితమైన పోర్ట్
ಮೀಸಲಾದ ರಿಜಿಸ್ಟರ್,అంకితమైన రిజిస్టర్
ಗಡಿಬಿಡಿ,డిఫాల్ట్
ಡೀಫಾಲ್ಟ್ ಗುಂಪು,డిఫాల్ట్ సమూహం
ಡೀಫಾಲ್ಟ್ ಆಯ್ಕೆ,డిఫాల్ట్ ఎంపిక
ಡೀಫಾಲ್ಟ್ ನಿಯತಾಂಕ,డిఫాల్ట్ పరామితి
ಡೀಫಾಲ್ಟ್ ಮೌಲ್ಯ,డిఫాల్ట్ విలువ
ಮುಂದೂಡಲ್ಪಟ್ಟ  ಸಂಬೋಧಿಸುವುದು,వాయిదా వేయబడింది  చిరునామా
ಮುಂದೂಡಲ್ಪಟ್ಟ ಪ್ರವೇಶ,వాయిదాపడిన ప్రవేశం
ಮುಂದೂಡಲ್ಪಟ್ಟ ನಿರ್ಗಮನ,వాయిదాపడిన నిష్క్రమణ
ಮುಂದೂಡಲ್ಪಟ್ಟ  ನಿರ್ವಹಣೆ,వాయిదా వేయబడింది  నిర్వహణ
ಮುಂದೂಡಲ್ಪಟ್ಟ ನಿರ್ವಹಣೆ ಕಾಲ,వాయిదా వేయబడింది నిర్వహణ సమయం
ಮುಂದೂಡಲ್ಪಟ್ಟ  ಸಂಸ್ಕರಣೆ,వాయిదా వేయబడింది  ప్రాసెసింగ్
ಮುಂದೂಡಲ್ಪಟ್ಟ ಮರುಪ್ರಾರಂಭಿಸಿ,వాయిదాపడిన పున art ప్రారంభం
ವ್ಯಾಖ್ಯಾನಿಸಲಾದ ಐಟಂ,నిర్వచించిన అంశం
ನಿರ್ದಿಷ್ಟ ನೆಟ್‌ವರ್ಕ್,ఖచ్చితమైన నెట్‌వర్క్
ವಿಚಲನ ಫಲಕ,విక్షేపం ప్లేట్
ಕಸಕ,డీగస్
ಗಗನ,డీగాస్సర్
ಅವನತಿ,క్షీణత
ಅವನತಿ ಅಂಶ,క్షీణత కారకం
ಬಹು-ಮಟ್ಟ-  ಪ್ರೋಗ್ರಾಮಿಂಗ್,బహుళ-డిగ్రీ యొక్క డిగ్రీ  ప్రోగ్రామింగ్
ವಿಳಂಬ,ఆలస్యం
ವಿಳಂಬ ಪ್ರತಿರೂಪ,ఆలస్యం కౌంటర్
ಭೇದಾತ್ಮಕ ವಿಳಂಬ,ఆలస్యం అవకలన
ವಿಳಂಬವನ್ನು ವಿಳಂಬಗೊಳಿಸಿ,ఆలస్యం అంకె
ವಿಳಂಬ ಅಸ್ಪಷ್ಟತೆ,ఆలస్యం వక్రీకరణ
ವಿಳಂಬ ಅಂಶ,ఆలస్యం మూలకం
ವಿಳಂಬ ಈಕ್ವಲೈಜರ್,ఆలస్యం ఈక్వలైజర్
ವಿಳಂಬ ರೇಖೆ,ఆలస్యం
ವಿಳಂಬ ಲೈನ್ ಮೆಮೊರಿ,లైన్ మెమరీ ఆలస్యం
ವಿಳಂಬ ಲೈನ್ ರಿಜಿಸ್ಟರ್,ఆలస్యం లైన్ రిజిస్టర్
ವಿಳಂಬ ರೇಖೆ ಸಂಗ್ರಹಣೆ,ఆలస్యం లైన్ నిల్వ
ವಿಳಂಬ ಲೂಪ್ ಅಂಗಡಿ,ఆలస్యం లూప్ స్టోర్
ವಿಳಂಬ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,ఆలస్యం  ప్రోగ్రామింగ్
ವಿಳಂಬ ಸಮಯ,సమయం ఆలస్యం
ತಗ್ಗಿಸು  (= ಡಿಕೋಲೇಟ್),డీలేవ్  (= డికాల్)
ಅಳಿಸು,తొలగించు
ಅಕ್ಷರವನ್ನು ಅಳಿಸಿ,అక్షరాన్ని తొలగించండి
ಕೀ ಅಳಿಸು,కీని తొలగించండి
ಅಳಿಸುವಿಕೆ ದಾಖಲೆ,తొలగింపు రికార్డు
ಕವಣೆ ಮಾಡುವವನು,డీలిమిటర్
ಕವಣೆ ಮಾಡುವವನು  ಹೇಳಿಕೆ,డీలిమిటర్  ప్రకటన
ವಿತರಣಾ ಸಮಯ,డెలివరీ సమయం
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಷನ್,డెల్టా మాడ్యులేషన్
ಡೆಲ್ಟಾ ಶಬ್ದ,డెల్టా శబ్దం
ಬೇಡಿಕೆ,డిమాండ్
ಬೇಡಿಕೆ ತರುವುದು,డిమాండ్ పొందడం
ಬೇಡಿಕೆ ಪೇಜಿಂಗ್,డిమాండ్ పేజింగ్
ಬೇಡಿಕೆ  ಸಂಸ್ಕರಣೆ,డిమాండ్  ప్రాసెసింగ్
ಬೇಡಿಕೆ ವೇದಿಕೆ,డిమాండ్ స్టేజింగ్
ಗಡಿರಾಮ,సరిహద్దు స్ట్రిప్
ಅಪಹರಣ,డెమోడ్యులేషన్
ಉಚ್ಚಾರಣಾಶಕ್ತಿ,డెమోడ్యులేటర్
ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರದ  ಅನ್ವಯಿಸು,జనాభా  అప్లికేషన్
ಕಡು,డెమౌంట్
ನಿರುದ್ಲಿ,డెమల్టిప్లెక్సింగ్
ದಟ್ಟವಾದ ಪಟ್ಟಿ,దట్టమైన జాబితా
ಸಾಂದ್ರತೆ,సాంద్రత
ಅವಲಂಬನೆ ಸಿದ್ಧಾಂತ,డిపెండెన్సీ సిద్ధాంతం
ಅವಲಂಬಿತ  ಭಾಗ,ఆధారపడి ఉంటుంది  విభాగం
ಅವಲಂಬಿತ ಘಟಕ,డిపెండెంట్ యూనిట్
ಕಸಾಯಿಖಾನೆ,DEQUE
ಕೊಂಬಾಗಿಸುವಿಕೆ,డెర్నింగ్
ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು,అవరోహణ
ಅವರೋಹಣ ರೀತಿಯ,అవరోహణ విధమైన
ವಿವರಣೆ,వివరణ
ವಿವರಣೆ ಪಟ್ಟಿ,వివరణ జాబితా
ವಿವರಣಕಾರ,వివరణ
ವಿನ್ಯಾಸ,రూపకల్పన
ಸಾಧನವನ್ನು ಗೊತ್ತುಪಡಿಸುವುದು,పరికరాన్ని నియమించడం
ವಿನ್ಯಾಸ ಮೋಡೆಮ್,డిజైన్ మోడెమ్
ವಿನ್ಯಾಸ  ಉತ್ತಮೀಕರಣ,రూపకల్పన  సర్వోత్తమీకరణం
ಗೌಪ್ಯತೆ,డిజైన్ గోప్యత
ವಿನ್ಯಾಸ ಸಿಮ್ಯುಲೇಶನ್,డిజైన్ అనుకరణ
ಅಪೇಕ್ಷಿತ ಮೌಲ್ಯ,కావలసిన విలువ
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟು,డెస్క్ కాలిక్యులేటర్
ಮೇಜಿನ ಪರಿಶೀಲನೆ,డెస్క్ తనిఖీ
ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್,డెస్క్టాప్ కంప్యూటర్
ರವಾನಿಸು,డెస్పాచ్
ತಲುಪುವ ದಾರಿ,గమ్యం
ತಲುಪುವ ದಾರಿ  ಭಾಷಣ,గమ్యం  చిరునామా
ಗಮ್ಯಸ್ಥಾನ ಸಂಹಿತೆ,గమ్యం కోడ్
ಗಮ್ಯಸ್ಥಾನ ಕ್ಷೇತ್ರ,గమ్యం ఫీల్డ్
ಗಮ್ಯಸ್ಥಾನ,గమ్యం ఫైల్
ಗಮ್ಯಸ್ಥಾನ ನಿಲ್ದಾಣ,గమ్యం స్టేషన్
ನಾಶ,విధ్వంసం
ವಿನಾಶಕಾರಿ ಕರ್ಸರ್,విధ్వంసక కర్సర్
ವಿನಾಶಕಾರಿ ಓದು,విధ్వంసక చదవండి
ವಿನಾಶಕಾರಿ ಸಂಗ್ರಹಣೆ,విధ్వంసక నిల్వ
ಬಂಧಿಸು,Detab
ವಿವರ ಕಾರ್ಡ್,వివరాలు కార్డు
ವಿವರ ಫೈಲ್,వివరాల ఫైల్
ನಿರ್ಗಮನ,డిటాప్
ಪತ್ತೆಹಚ್ಚಬಹುದಾದ ಅಂಶ,గుర్తించదగిన మూలకం
ನಿರ್ಣಾಯಕ  ಆಟೊಮಾಟಾ,నిర్ణయాత్మక  ఆటోమాటా
ನಿರ್ಣಾಯಕ  ಯಂತ್ರ,నిర్ణయాత్మక  యంత్రం
ನಿರ್ಣಾಯಕ  ಮಾದರಿ,నిర్ణయాత్మక  మోడల్
ನಿರ್ಣಾಯಕ  ಸಮಸ್ಯೆ,నిర్ణయాత్మక  సమస్య
ನಿರ್ಣಾಯಕ  ಪ್ರಕ್ರಿಯೆ,నిర్ణయాత్మక  ప్రక్రియ
ನಿರ್ಣಾಯಕ  ಕಾರ್ಯಕ್ರಮ,నిర్ణయాత్మక  ప్రోగ్రామ్
ನಿರ್ಣಾಯಕ  ಪ್ರೋಗ್ರಾಮಿಂಗ್,నిర్ణయాత్మక  ప్రోగ్రామింగ్
