Bengali,Malayalam
গতিশীল নির্দেশ,ചലനാത്മക നിർദ്ദേശം
"1.ডাইনামিক মেমরি, 2.ডাইনামিক মেমরি","1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
"1. গতিবিদ্যা, 2. গতিবিদ্যা","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
E B C D I C,ഇ ബി സി ഡി ഐ സി
ই-ব্যবসা,ഇ-ബിസിനസ്
প্রতিধ্বনি,പ്രതിധ്വനി
"1.e-commerce, 2.e-commerce","1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
সম্পাদনা,എഡിറ്റിംഗ്
সম্পাদক,എഡിറ്റർ
শিক্ষাবিষয়ক প্রযুক্তি,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
e e p rom,ഇ ഇ പി റോം
"1. অর্থপূর্ণ ঠিকানা, 2. কার্যকর ঠিকানা","1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
অর্থপূর্ণ অপারেন্ড ঠিকানা,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
কার্যকর পদক্ষেপ,ഫലപ്രദമായ പ്രവർത്തനം
কার্যকরী ইউআইডি,ഫലപ്രദമായ യുഐഡി
কার্যকর ট্রান্সমিশন অপারেশন,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
অক্টাল বাইট,ഒക്ടൽ ബൈറ്റ്
"ইলেকট্রনিক লার্নিং, ই-লার্নিং","ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
নির্বাচন অ্যালগরিদম,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
ইলেকট্রনিক মেইল সার্ভিস (ই-মেইল),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
"1.ইলেক্ট্রনিক প্রিন্টিং, 2.ইলেক্ট্রনিক প্রিন্টার","1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ইলেকট্রনিক্স,ഇലക്ട്രോണിക്സ്
ইলেকট্রনিক নিষ্কাশন সিস্টেম (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
ইলেকট্রনিক ডেটা এক্সচেঞ্জ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ইলেকট্রনিক ব্রোশিওর,ഇലക്ട്രോണിക് ബ്രോഷർ
ইলেকট্রনিক ফান্ড ট্রান্সফার মেকানিজম (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
"1.ইলেক্ট্রনিক জার্নাল, 2.ইলেক্ট্রনিক জার্নাল","1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
ইলেকট্রনিক প্রকাশনা,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ইলেকট্রনিক সুইচ,ഇലക്ട്രോണിക് സ്വിച്ച്
"উপাদান, উপাদান","ഘടകം, ഘടകം"
ই-মেইল,ഇ-മെയിൽ
"1. ই-মেইল ঠিকানা, 2. ইলেকট্রনিক মেইলিং ঠিকানা","1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
এমবেডেড সিস্টেম,എംബഡഡ് സിസ്റ്റം
এমবেডিং,ഉൾച്ചേർക്കൽ
ইমিটার কাপলড লজিক (ইসিএল),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
ফাঁকা স্থান,ശൂന്യമായ ഇടം
"1. ফাঁকা চেইন, 2. ফাঁকা চেইন","1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
যান্ত্রিকীকরণ,യന്ത്രവൽക്കരണം
"1.ক্যাপসুলেশন, 2.ক্যাপসুলেশন","1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
ডিকোডার,ഡീകോഡർ
এনকোডিং,എൻകോഡിംഗ്
"1. এনকোডার, 2. কোডাক","1. എൻകോഡർ, 2. കൊഡാക്ക്"
লুকানো তথ্য,മറച്ച ഡാറ്റ
লুকানো ফাইল সিস্টেম,മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം
"1. এনক্রিপশন, 2. কোডিং, 3. এনকোডিং","1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്"
ব্লক শেষ,ബ്ലോക്ക് അവസാനം
ফাইল-এন্ড,ഫയൽ-അവസാനം
ব্যবহারকারী,ഉപയോക്താവ്
প্রবেশ করা,നൽകുക
এন্ট্রি কী,എൻട്രി കീ
"1. উদ্যম সারওয়ার, 2. উদ্যম সেবক","1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്"
এন্টারপ্রাইজ সিস্টেম,എന്റർപ്രൈസ് സിസ്റ്റം
শক্তি,ശക്തി
শক্তি সখ্যতা,ശക്തി ബന്ധം
প্রবেশের সময়,പ്രവേശന സമയം
ইনপুট পরিবর্তনশীল,ഇൻപുട്ട് വേരിയബിൾ
গণনার যোগ্য,എണ്ണാവുന്ന
পরিবেশ,പരിസ്ഥിതി
"1.Epoch, 2. যুগ, 3. নির্দেশের মুহূর্ত","1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം"
EPRAM (ফাইনান্স প্রোগ্রামেবল রিড-ওনলি মেমরি),EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി)
epsilon constrictor,എപ്സിലോൺ കൺസ്ട്രക്റ്റർ
সমানকারী,സമനില
সরঞ্জাম,ഉപകരണങ്ങൾ
সমতা শ্রেণী,തുല്യതാ ക്ലാസ്
সমতুল্য সম্পর্ক,തുല്യമായ ബന്ധം
"1. বিলুপ্তি, 2. নির্মূল","1. വംശനാശം, 2. ഉന്മൂലനം"
ত্রুটি সংশোধন কোড,പിശക് തിരുത്തൽ കോഡ്
ত্রুটি সংশোধন,തെറ്റ് തിരുത്തൽ
ত্রুটি সনাক্তকরণ,പിശക് കണ്ടെത്തൽ
শিল্প খাত,പിശക് കൈകാര്യം ചെയ്യൽ
ভুল বার্তা,പിശക് സന്ദേശം
ত্রুটি হার,പിശക് നിരക്ക്
ত্রুটি পুনরুদ্ধার,പിശക് വീണ്ടെടുക്കൽ
ত্রুটির নাম,പിശക് പേര്
পালাবার প্রতীক,രക്ഷപ്പെടൽ ചിഹ്നം
ইথারনেট,ഇഥർനെറ്റ്
ঘটনা,സംഭവം
ইভেন্ট চেইন,ഇവന്റ് ചെയിൻ
ঘটনা নিয়ন্ত্রণ,ഇവന്റ് നിയന്ത്രണം
ইভেন্ট কাউন্টার,ഇവന്റ് കൗണ്ടർ
ব্যতিক্রম হ্যান্ডলিং,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
বিনিময় ডিস্ক স্টোরেজ,എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം
বর্জন,ഒഴിവാക്കൽ
একচেটিয়া এবং (x বা),എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ)
এক্সিকিউটেবল প্রোগ্রাম,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
মৃত্যুদন্ড বিবৃতি,നിർവ്വഹണ പ്രസ്താവന
নির্বাচনী অনুসন্ধান,തിരഞ്ഞെടുത്ത തിരയൽ
বিদ্যমান,നിലവിലുള്ള
সমস্যা,ഇഷ്യൂ
দক্ষ পদ্ধতি,വിദഗ്ധ സംവിധാനം
"1. অভিব্যক্তি, 2. অভিব্যক্তি","1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം"
বর্ধিত গ্রাফিক্যাল ম্যাট্রিক্স (x g a),വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a)
বর্ধিত শিল্প মান (EIS),വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS)
ওভারলোড মেশিন,ഓവർലോഡഡ് മെഷീൻ
বর্ধিত মেমরি,വിപുലീകരിച്ച മെമ്മറി
"1. বর্ধিত নির্ভুলতা, 2. বর্ধিত নির্ভুলতা","1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത"
"1. বর্ধিত বাছাই, 2. বর্ধিত বিচ্ছেদ","1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ"
ডাক,സഹായത്തിനായി വിളിക്കുക
বাহ্যিক ত্রুটি,ബാഹ്യ പിശക്
বাইরের ফাংশন,ബാഹ്യ പ്രവർത്തനം
বাহ্যিক বাধা,ബാഹ്യ തടസ്സം
"1. বাহ্যিক মেমরি, 2. বহিরাগত মেমরি","1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി"
বাহ্যিক স্মৃতি,ബാഹ്യ മെമ്മറി
বাহ্যিক মডেম,ബാഹ്യ മോഡം
বাহ্যিক রেফারেন্স,ബാഹ്യ റഫറൻസ്
বাহ্যিক অনুসন্ধান,ബാഹ്യ തിരയൽ
বাহ্যিক স্টোরেজ ডিভাইস,ബാഹ്യ സംഭരണ ഉപകരണം
নিষ্কাশন,വേർതിരിച്ചെടുക്കൽ
এক্সট্রাপোলেশন,എക്സ്ട്രാപോളേഷൻ
প্যানেল অক্ষর প্রিন্টার,പാനൽ പ്രതീക പ്രിന്റർ
ব্যর্থ-নিরাপত্তা অপারেশন,പരാജയപ്പെടാത്ത പ്രവർത്തനം
ব্যর্থতার হার,പരാജയതോത്
ব্যর্থতা স্রাব,പരാജയം ഡിസ്ചാർജ്
মিথ্যা কোড,തെറ്റായ കോഡ്
মিথ্যা ত্রুটি,തെറ്റായ പിശക്
"1.বিনিয়োগ, 2.বিনিয়োগ পয়েন্ট","1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ"
"1. ইস্যু, 2. ইস্যু নম্বর","1. ലക്കം, 2. ലക്കം നമ്പർ"
"1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট","1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്"
দ্রুত ফোরিয়ার স্থানান্তর,ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ
মারাত্মক ত্রুটি,മാരകമായ തെറ്റ്
ত্রুটি সনাক্তকরণ,തെറ്റ് കണ്ടെത്തൽ
ত্রুটি নির্ণয়,തെറ്റ് രോഗനിർണയം
দোষ সহনশীলতা,തെറ്റ് സഹിഷ്ണുത
ফ্যাক্স,ഫാക്സ്
ফ্যাক্স বার্তা,ഫാക്സ് സന്ദേശം
f dc,എഫ് ഡിസി
লক্ষণ সনাক্তকরণ,ലക്ഷണം കണ്ടുപിടിക്കൽ
ভরাট চাকা,ചക്രം നിറയ്ക്കുക
