Marathi,Bengali
प्रारंभिक स्तंभ ऑपरेशन,প্রাথমিক কলাম অপারেশন
प्रारंभिक घटना,প্রাথমিক ঘটনা
प्रारंभिक कार्य,প্রাথমিক ফাংশন
प्रारंभिक ऑपरेशन,প্রাথমিক অপারেশন
प्राथमिक परिणाम,প্রাথমিক ফলাফল
प्रारंभिक संभाव्यता नियम,প্রাথমিক সম্ভাবনার নিয়ম
लाइन ऑपरेशन सुरू,লাইন অপারেশন শুরু
"संपवणे, नायनाट करणे,","নির্মূল করা, নিশ্চিহ্ন করা"
ठराव प्रक्रिया,রেজোলিউশন প্রক্রিয়া
"लंबवर्तुळ, लंबवृत्त","উপবৃত্ত, উপবৃত্ত"
लंबवर्तुळाकार,উপবৃত্তাকার
लंबवर्तुळाकार,উপবৃত্তাকার
लंबवर्तुळाकार पृष्ठ,উপবৃত্তাকার পাতা
लंबवर्तुळाकार शरीर,উপবৃত্তাকার শরীর
एम्बेडिंग,এমবেডিং
उत्सर्जन,নির্গমন
अनुभवजन्य विश्वास,অভিজ্ঞতামূলক বিশ্বাস
प्रायोगिक सूत्र,গবেষণামূলক সূত্র
अनुभवजन्य संभाव्यता,অভিজ্ঞতামূলক সম্ভাবনা
अनुभवजन्य संबंध,অভিজ্ঞতামূলক সম্পর্ক
रिकामा संच,ফাঁকা সেট
बद्ध,আবদ্ধ
"एन्कोडिंग, कोडिंग","এনকোডিং, কোডিং"
इंटरऑपरेबिलिटी,আন্তঃকার্যক্ষমতা
शेवटचा बिंदू,শেষপ্রান্ত
वर्ग मध्यांतराचा शेवटचा बिंदू,ক্লাস ব্যবধানের শেষ বিন্দু
ऊर्जा,শক্তি
ऊर्जा-गती घटक,শক্তি-মোমেন্টাম উপাদান
एंट्री व्हेरिएबल,এন্ট্রি ভেরিয়েবল
मोजण्यायोग्य संच,গণনাযোগ্য সেট
"मोजणे, मोजणे","গণনা, গণনা"
"समान, समान, समान, समान","সমান, সমান, সমান, সমান"
"समानता, समानता","সমতা, সমতা"
शक्यता,সম্ভবত
अगदी संभाव्यता निवड पद्धत,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
बरोबरी करणे,সমান করা
"समीकरण, समीकरण","সমীকরণ, সমীকরণ"
चतुर्भुज समीकरण,দ্বিঘাত সমীকরণ
चतुर्भुज समीकरण,দ্বিঘাত সমীকরণ
चतुर्भुज समीकरण,দ্বিঘাত সমীকরণ
"विषुववृत्त, विषुववृत्त, मध्यरेषा","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
सुसंगत,সামঞ্জস্যপূর্ণ
समभुज,সমবাহু
"समतोल, समतोल, समतोल","ভারসাম্য, ভারসাম্য, ভারসাম্য"
बल संतुलन,বল ভারসাম্য
समतोल बिंदू,ভারসাম্য বিন্দু
समतुल्यता,সমতা
समतुल्य वर्ग,সমতা শ্রেণী
समतुल्य संबंध,সমতা সম্পর্ক
"समतुल्य, समतुल्य (v.), समतुल्य (सं.)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
समतुल्य मॅट्रिक्स,সমতুল্য ম্যাট্রিক্স
समतुल्य संच,সমতুল্য সেট
प्रवृत्ती,প্রবণতা
"चूक, चूक, चूक, अयोग्यता","ভুল, ভুল, ভুল, ভুল"
