Kannada,Marathi
ಅನುಕ್ರಮವಾಗಿ,अनुक्रमिक पीक
ಸರಣಿ ದುರ್ಬಲಗೊಳಿಸುವಿಕೆ,अनुक्रमांक
ರೇಷ್ಮೆನನೆ,सेरिकल्चर
ಸೀರಮ್ ಶಾಸ್ತ್ರ,सेरोलॉजी
ಸೀರಮ್,सीरम
ಲೈಂಗಿಕ ದಟ್ಟಣೆ,लैंगिक निर्णय
ಲೈಂಗಿಕ ಲಿಪೇಜ್,लैंगिक संबंध
ಲೈಂಗಿಕ ಪ್ರಸರಣ,लैंगिक प्रसार
ಹಾಳೆಯ ಶೆಲೋಳ,पत्रक इरोशन
ಶೆಲ್ ದಾಳಿ,गोळीबार
ಆಶ್ರಯ ಪಟ್ಟಣ,निवारा पट्टा
ಅಲ್ಪಾವಧಿಯ ಸಸ್ಯ,शॉर्ट-डे प्लांट
ಸಣ್ಣ-ತರಂಗ ವಿಕಿರಣ,शॉर्ट-वेव्ह रेडिएशन
ಶಟಲ್ ವೆಕ್ಟರ್,शटल वेक्टर
ಒಡಹುಟ್ಟಿದ,भावंड
ಸಿಕಲ್ ಸೆಲ್ ಅನೀಮಿಯ,सिकल सेल em नेमिया
ಗುತ್ತಿಗೆ,सिग्मॉइड वक्र
ಸಂಕೇತ ಕಲ್ಪನೆ,सिग्नल गृहीतक
ಮಹತ್ವ ಪರೀಕ್ಷೆ,महत्त्व चाचणी
ಚೂರು,साईलेज
ಕೋಳಿ,सिलो
ಹೂಳು,गाळ
ಹೂಳು ಲೋಮ್,गाळ चिकणमाती
ಸುತ್ತಾಡುವುದು,सिल्व्हिकल्चर
ಮುಸುಕು,बुडणे
ಮುಳುಗುವ ಸಾಮರ್ಥ್ಯ,सिंक क्षमता
ಸೋದರಿ ಕ್ರೊಮ್ಯಾಟಿಡ್,बहीण क्रोमॅटिड
ಸೈಟ್-ನಿರ್ದಿಷ್ಟ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ,साइट-विशिष्ट पोषक व्यवस्थापन
ಓರೆಯಾದ ವಿತರಣೆ,Skewed वितरण
ಸಾಲು ನೆಡುವಿಕೆಯನ್ನು ಬಿಟ್ಟುಬಿಡಿ,पंक्ती लावणी वगळा
ಲೋಳಾದ ಅಚ್ಚು,स्लाईम मोल्ड
ನಿಧಾನ ಬಿಡುಗಡೆ ಗೊಬ್ಬರ,स्लो-रीलिझ खत
ಕೆಸರು,गाळ
ಕೆಸರು,स्लरी
ಹೊಗೆಯಾಡಿಸಿದ ಬೆಳೆಗಳು,पीक धूसर
ಸಾಮಾಜಿಕ ಅರಣ್ಯ,सामाजिक वनीकरण
ಸೋಡ್ ಸಂಸ್ಕೃತಿ,एसओडी संस्कृती
ಹುಳು,सोड
ಸೋಡಿಕ್ ಮಣ್ಣು,सोडिक माती
ಸೋಡಿಯಂ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ,सोडियम शोषण प्रमाण
ಸೋಡಿಯಂ ಪಂಪ್‌,सोडियम पंप
ಮೃದು ಮರದ ಕಸಿ,मऊ-लाकूड कलम
ಮಣ್ಣಿನ ಅಂಟಿಕೊಳ್ಳುವ,मातीचे चिकट
ಮಣ್ಣಿನ ಕಾಯಿಲೆಗಳು,माती वायुवीजन
ಒಟ್ಟುಗೂಡಿಕೆ,माती एकत्रित
ಮಣ್ಣಿನ ಕ್ಷಾರತೆ,माती क्षारता
ಮಣ್ಣಿನ ತಿದ್ದುಪಡಿ,माती दुरुस्ती
ಮಣ್ಣಿನ ವಿಶ್ಲೇಷಣೆ,मातीचे विश्लेषण
ಮಣ್ಣಿನ ಜೀವವೈವಿಧ್ಯತೆ,माती जैवविविधता
ಮಣ್ಣಿನ ಜೀವಶಾಸ್ತ್ರ,माती जीवशास्त्र
ಮಣ್ಣು ವರ್ಗೀಕರಣ,मातीचे वर्गीकरण
ಮಣ್ಣಿನ ಕೊಲಾಯ್ಡ್,माती कोलोइड
ಮಣ್ಣಿನ ಸಂಕೋಚನ,मातीचे कॉम्पॅक्शन
ಮಣ್ಣಿನ ಕಂಡಿಷನರ್,माती कंडिशनर
ಮಣ್ಣಿನ ಸಂರಕ್ಷಣೆ,माती संवर्धन
ಮಣ್ಣು ಕ್ರಸ್ಟ್,मातीचे कवच
ಮಣ್ಣಿನ ಅವನತಿ,मातीचे र्‍हास
ಮಣ್ಣಿನ ಸವೆತ,माती इरोदिबिलिटी फॅक्टर
ಮಣ್ಣಿನ ಫಲವತ್ತತೆ,मातीची सुपीकता
ಮಣ್ಣಿನ ಮೂಲ,माती उत्पत्ति
ಮಣ್ಣು,मातीचे आरोग्य
ಮಣ್ಣಿನ ಹಾರಿಜಾನ್,मातीची क्षितिजे
ಮಣ್ಣಿನ ಮ್ಯಾಕ್ರೋರ್ನಿಸಮ್‌ಗಳು,मातीची मॅक्रोऑर्जेनिझम
ಮಣ್ಣು ನಿರ್ವಹಣೆ,माती व्यवस्थापन
ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿ,माती सूक्ष्मजीवशास्त्र
ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿಗಳು,माती सूक्ष्मजीव
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,माती ओलावा तूट
ಮಣ್ಣಿನ ಸಾವಯವ ವಸ್ತು,माती सेंद्रिय पदार्थ
ಮಣ್ಣಿನ ಸರಂಧ್ರತೆ,माती पोर्सिटी
ಮಣ್ಣಿನ ಉತ್ಪಾದಕತೆ,मातीची उत्पादकता
ಮಣ್ಣು ಪ್ರೊಫೈಲ್,मातीचे प्रोफाइल
ಮಣ್ಣು,मातीची गुणवत्ता
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,मातीची प्रतिक्रिया
ಮಣ್ಣಿನ ಪ್ರತಿರೋಧ,मातीचा प्रतिकार
ಮಣ್ಣಿನ ಲವಣಾಂಶ,माती खारटपणा
ಮಣ್ಣು,माती विज्ञान
ಮಣ್ಣು,माती आजारपण
ಮಣ್ಣಿನ ಜರಡಿ,माती चाळणी
ಮಣ್ಣು,मातीचे समाधान
ಮಣ್ಣು,माती निर्जंतुकीकरण
ಮಣ್ಣು ರಚನೆ,मातीची रचना
ಮಣ್ಣಿನ ಅಮಾನತು,माती निलंबन
ಮಣ್ಣಿನ ಪರೀಕ್ಷೆ,मातीची चाचणी
ಮಣ್ಣಿನ ವಿನ್ಯಾಸ,मातीची पोत
ಮಣ್ಣಿನ ನೀರಿನ ಸಾಮರ್ಥ್ಯ,मातीची पाण्याची क्षमता
ಮಣ್ಣು,मातीचे पाणी
ಸೌರ ಸ್ಥಿರ,सौर स्थिर
ಸೌರ ವಿಕಿರಣಗಳು,सौर विकिरण
ಸೌರ ವರ್ಣಪಟಲ,सौर स्पेक्ट्रम
ಸೌರೀಕರಣ,सोलारायझेशन
ಏಕೈಕ ಬೆಳೆ,एकमेव पीक
ಕರಗುವ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು,विद्रव्य सोडियम टक्केवारी
ದೈಹಿಕ ಕೋಶ,सोमाटिक सेल
ಭ್ರೂಣ ಭ್ರೂಣ,सोमाटिक गर्भ
ಭೀಕರಲತೆ,सोमाटिक हायब्रीडायझेशन
ಸೋರ್ಗಮ್ ಗಾಯ,ज्वारीची दुखापत
ಎಸ್‌ಒಎಸ್ ಜೀನ್,एसओएस जनुक
ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್,दक्षिणी ब्लॉटिंग
ಅಂತರ (ಸಸ್ಯ),अंतर (वनस्पती)
ಚಿರತೆ,स्पॅडिक्स
ಉಪಾಮಿಸು,स्पॅथ
ವಿಶೇಷ ವ್ಯವಸ್ಥೆ,विशेष व्यवस्था
ವಿಶೇಷ ಬೆಳೆ,विशेष पीक
ವಿಶೇಷ ಕೃಷಿ,विशेष शेती
ಜಾತಿ,प्रजाती
ನಿರ್ದಿಷ್ಟ ಬೆಳೆ ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ,विशिष्ट पीक तीव्रता निर्देशांक
ವಿಶಿಷ್ಟ ಗುರುತ್ವ,विशिष्ट गुरुत्व
ನಿರ್ದಿಷ್ಟ ಆರ್ದ್ರತೆ,विशिष्ट आर्द्रता
ನಿರ್ದಿಷ್ಟ ಎಲೆ ಪ್ರದೇಶ,विशिष्ट पानांचे क्षेत्र
ವೀರ್ಯಾಣು ಪದಾರ್ಥ,शुक्राणुजन्य रोग
ಎಸ್-ಹಂತ,एस-फेज
ಏರಿಕೆ,स्पाइक
ಹುಲ್ಲುಗಾರ್ತಿ,स्पाइकलेट
ಸ್ಪರ್ಶ,स्पिंडल बुश
ಸ್ಪ್ಲಾಶ್ ಸವೆತ,स्प्लॅश इरोशन
ಜೋಡಣೆ,स्प्लिंग
ಸ್ಪ್ಲಿಟ್ ಅಪ್ಲಿಕೇಶನ್,विभाजित अनुप्रयोग
ವಿಭಜಿತ ಜೀನ್‌ಗಳು,स्प्लिट जीन्स
ಸ್ಪ್ಲಿಟ್ ಕಥಾವಸ್ತುವಿನ ವಿನ್ಯಾಸ,स्प्लिट प्लॉट डिझाइन
ಸ್ಪಂಜಿ ಅಂಗಾಂಶ,स्पंजयुक्त ऊतक
ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ,उत्स्फूर्त उत्परिवर्तन
ಬೀಜಕ,बीजाणू
ಸಿಂಪಿ ನೀರಾವರಿ,शिंपडा सिंचन
ನುಗ್ಗು,स्पूडिंग
ಉತ್ತೇಜಿಸು,स्पर
ಸ್ಪರ್ ಬೇರಿಂಗ್,स्पूर बेअरिंग
ಚೂರುಪಾರು,स्क्वॉल
ಸ್ಥಿರಗೊಳಿಸುವ ಏಜೆಂಟ್,स्थिर एजंट
ಪ್ರಮಾಣಿತ ವಿಚಲನ,प्रमाणित विचलन
ಪ್ರಧಾನ ಬೆಳೆ,मुख्य पीक
ಕೋಡಾನ್ ಪ್ರಾರಂಭಿಸಿ,कोडन प्रारंभ करा
ಸ್ಟಾರ್ಟರ್ ಪರಿಹಾರ,स्टार्टर सोल्यूशन
ಕಾಂಡದ ಕೊರೆಯುವವನು,स्टेम बोरर
ಕಾಂಡ,स्टेम-एंड
ಸ್ಟೆನೋಸ್ಪರ್ಮೊಕಾರ್ಪ್ನ,स्टेनोस्पर्मोकार्पी
ಹುಲ್ಲುಗಾವಲು,स्टेप
ಕ್ರಿಮಿಕೀಕರಣ,निर्जंतुकीकरण
ಕಳಂಕ ಗ್ರಹಿಸುವಿಕೆ,कलंक रिसेप्टिव्हिटी
ಕಳಂಕ,कलंक
ಸ್ಟಿಲ್ಟ್ ಬೇರು,स्टिल्ट रूट
ಕಟಾವು,स्टॉलोन
ಕಸಕ,स्टोमाटा
ಮಲ,स्टूलिंग
ಕೋಡಾನ್ ನಿಲ್ಲಿಸಿ,कोडन थांबवा
ಶ್ರೇಣೀಕೃತ,स्तरीकृत
ಶ್ರೇಣೀಕರಣ,स्तरीकरण
ಒಣಹುಲ್ಲು,पेंढा
ಒತ್ತಡ,ताण
ಸ್ಟ್ರಿಪ್ ಬೆಳೆ,पट्टी पीक
ಸ್ಟ್ರಿಪ್ ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್,स्ट्रिप इंटरकॉपिंग
ಚೂರು,स्ट्रॉमा
ಹಠಮಾರಿ,स्टबल
ಕೋಟೆ ಹಸಿಗರಶರ,हलक्या गवताचे गवत
ಶೈಲಿ,शैली
ಉಪಭಾಷೆ,सब दमट
ಬೆನೆರಿಕೆ,सुबरिकेशन
ಮುಳುಗುವಿಕೆ,बुडवणे
ಜೀವನಾಧಾರ ಕೃಷಿ,निर्वाह शेती
ಉಪಯೋಗಿಸುವ,सबसिलिंग
ಉಪ ಪ್ರೌ-sp,उप-प्रजाती
ಬದಲಿ ಬೆಳೆ,प्रतिस्थापन पीक
ತಲಾಧಾರ,सब्सट्रेट
ಸಂರಕ್ಷಣೀಯ ನೀರಾವರಿ,उप -पृष्ठभाग सिंचन
ಉತ್ತರಾಧಿಕಾರ,उत्तराधिकार
ರಸವತ್ತಾದ,रसदार
ಮುಳುಗುವವನು,शोषक
ಪಟಲ,सुई-जनरिस
ಸೂರ್ಯನ ಗುಣ,सूर्यप्रकाश
ಪೂರಕ ನೀರಾವರಿ,पूरक सिंचन
ಪೂರಕ ಉದ್ಯಮ,पूरक उद्योग
ಪೂರಕ ಸಂವಹನ,पूरक संवाद
ಜೀನ್,सुपरप्रेसर जनुक
ಕರ್ತವ್ಯ,सर्फॅक्टंट
ತುತ್ತಾಗುವ,संवेदनाक्षम
ಅಮಾನತು ಸಂಸ್ಕೃತಿ,निलंबन संस्कृती
ಸುಸ್ಥಿರ ಕೃಷಿ,शाश्वत शेती
ಸುಸ್ಥಿರ ಅಭಿವೃದ್ಧಿ,शाश्वत विकास
ಹಿಂಡುವ,स्वर्मिंग
ಕತ್ತಿ ಎಲೆ,तलवार पान
ಸಿನೆನಿಯಂ,सायकोनियम
ಸಹಜೀವನ,सहजीवन
ಸೇನಾ,Syngamy
ಅಕ್ಕಿ ತೀವ್ರತೆಯ ವ್ಯವಸ್ಥೆ,तांदळाची तीव्रता
ವ್ಯವಸ್ಥಿತ ಸಸ್ಯನಾಶಕ,सिस्टीमिक हर्बिसाईड
ಕುಸಿತ,केशर
ಕೇಸರಿ,केशर
ಋಷಿ,ऋषी
ಸಾಲ್ವಳು,साल
ಸಾಲ್ವಿಯಾ,साल्विया
ಸ್ಯಾಂಡಲ್ ಮರ,चप्पल लाकूड
ಸಪೂಟ,सपोटा
ತಿರುಪು,स्क्रूपाइन
ಕಡಲಸಲು,सीबकॉर्न
ಒಂದು.,सेना
ಸರ್ಪ ಮರ,सर्प लाकूड
ಎಳ್ಳು,तीळ
ಹಾವು ಸೋರೆಕಾಯಿ,साप भडकणे
ಗಡಿಬಿಡಿ,स्नॅप खरबूज
ಸಾಬೂನು,साबण
ತಗ್ಗು,ज्वारी
ಸೋಯಾಬೀನ್,सोयाबीन
ಸ್ಪ್ಯಾನಿಷ್ ಚೆರ್ರಿ,स्पॅनिश चेरी
ಸೊಪ್ಪು,पालक
ಬೆನ್ನೆಲುಬಿನ ಮರ,स्पिंडल लाकूड
ಸ್ಪಾಂಜ್ ಸೋರೆಕಾಯಿ,स्पंज गॉर्ड
ಒಂದು ಬಗೆಯ ಶವ,स्टीव्हिया
ಕುಟುಕುವ ಗಿಡ,स्टिंगिंग नेटटल
ಕಲ್ಲಿನ ಹೂವು,स्टोन फ्लॉवर
ಸ್ಟ್ರಾಬೆರಿ,स्ट्रॉबेरी
ಸುಡಾನ್ ಹುಲ್ಲು,सुदान गवत
ಕಬ್ಬು,ऊस
ಬೇಸಿಗೆ,उन्हाळा स्क्वॅश
ಸೂರ್ಯಕಾಂತಿ,सूर्यफूल
ಸನ್ಹೆಂಪ್,सनहॅम्प
ಸಿಹಿ ಕ್ಲೋವರ್,गोड क्लोव्हर
ಸ್ವೀಟ್ ಸೋರೆಕಾಯಿ,गोड खोडकर
ಸಿಹಿ ಆಲೂಗಡ್ಡೆ,रताळे
ಸಿಹಿ ನೇರಳೆ,गोड व्हायोलेट
ಸಾಪಕ,एसएपी शोषक
ಗರಗಸದ ಫ್ಲೈ,सॉ फ्लाय
ಮಾಪಕದ ಕೀಟ,स्केल कीटक
ಅರೆಮಾಪಕ,सेमीलूपर
ಚಿಗುರು ಕೊರೆಯುವವನು,बोरर शूट करा
ರೇಷ್ಮೆ ಹುಳು,रेशीम किडा
ಬಸವನ,गोगलगाय
ಗುಬ್ಬಚ್ಚಿ,चिमणी
ಜೇಡ,कोळी
ಅಳಿಲು,गिलहरी
ಕಾಂಡದ ಕೊರೆ,देठ बोरर
ಕಾಂಡದ ಕೊರೆಯುವವನು,स्टेम बोरर
ಸ್ಟೆಮ್ ಗಿರ್ಡ್ಲರ್,स्टेम गर्डलर
ಕಲ್ಲಿನ ಜೀರುಂಡೆ,दगड भुंगा
ಮಣ್ಣಾದ ವಿಜ್ಞಾನಿ,माती वैज्ञानिक
ತಂತ್ರದ ಚಲನೆ,युक्ती चळवळ
ಟ್ಯಾಗಿಂಗ್ (ಲೇಬಲಿಂಗ್),टॅगिंग (लेबलिंग)
ಟ್ಯಾಂಕ್ ಹೂಳು,टँक गाळ
ರೂಟ್ ಟ್ಯಾಪ್ ಮಾಡಿ,रूट टॅप करा
ಟಸೆಲ್ (ಮೆಕ್ಕೆ ಜೋಳ),तसेल (मका)
ಜೀವಿವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರಗಳು,वर्गीकरण
ತಂತ್ರಜ್ಞಾನ,तंत्रज्ञान
ಸಮಶೀತ ಪರಿಜೀವ,समशीतोष्ण झोन
ತಾತ್ಕಾಲಿಕ ವಿಲ್ಟಿಂಗ್,तात्पुरते विल्टिंग
ಉರುಳಿಸು,टेंड्रिल
ಸುಸ್ತಮಾಪಕ,टेन्सिओमीटर
ಪಾರದರ್ಶಕ,Tepal
ಟೆರಾಟೊಜೆನ್,टेराटोजेनी
ಮುಕ್ತಾಯ ಕೋಡಾನ್,टर्मिनेशन कोडन
ತಾರಸಿ,टेरेस
ತಾರಸಿ ಮಧ್ಯಂತರ,टेरेस मध्यांतर
ಭೂಮಿಯ ವಿಕಿರಣ,स्थलीय रेडिएशन
ಭೂಮಂಡಲ,स्थलीय तण
ಪರೀಕ್ಷೆ,चाचणी क्रॉस
ಪರೀಕ್ಷೆ,चाचणी वजन
ಪರೀಕ್ಷಾ,टेस्टा
ಕಸಚೂರಿ,टेट्रॅड
ಟೆಟ್ರಾಪ್ಲಾಯ್ಡ್,टेट्राप्लॉइड
ಚಿತಾವಳಿ,टेट्राप्लॉईड
ಗಾಡಿ,थॅलेमस
ಉಷ್ಣ ವಾಹಕತೆ,औष्मिक प्रवाहकता
ಉಷ್ಣ ಪ್ರಸರಣತೆ,औष्णिक भिन्नता
ಉಷ್ಣ ಪ್ರಚೋದನೆ,थर्मल इंडक्शन
ಥರ್ಮುಪಲ್,थर्माकोपल
ಉಷ್ಣ ಚಿತ್ರ,थर्मोग्राफ
ಥರ್ಮಾಪೆರೋಡಿಸಿತ್ವ,थर्मोपेरिओडिटी
ಥರ್ಮೆಪ್ರೆಸಿಸಂ,थर्मोपेरिओडिझम
ಥರ್ಮಫೈಲ್,थर्मोफाइल
ಥರ್ಮೋಟಾಕ್ಸನ,थर्मोटॅक्सिस
ತೆಳುವಾಗುವುದು,पातळ बाहेर
ಚೂರುಚೂರಾದ,मळणी
ಟಿ ಪ್ಲಾಸ್ಮಿಡ್,टीआय प्लाझमिड
ಉಬ್ಬರವಿಳಿತ,भरतीसंबंधी दलदल
ಟೈಲ್ ಒಳಚರಂಡಿ,टाइल ड्रेनेज
ತಿರಸ್ಕಾರ,टिलबिलिटी
ಕಾಲಗೀತ,नांगरलेली जमीन
ಟಿಲ್ಲರ್ (ಸಸ್ಯ),टिलर (वनस्पती)
ಘಾತೀಯ,टिलरिंग
ಉಣ್ಣೆಯ ಹಂತ,टिलरिंग स्टेज
ಒಂದು ತತ್ತ್ವ,Tilth
ಅಂಗಾಂಶ ಪರೀಕ್ಷೆ,ऊतक चाचणी
ದಾಳದ,टॉडी
ತಾಳ್ಮೆ,सहिष्णुता
ಮೇಲಿನ ಮಣ್ಣು,शीर्ष माती
ಮೇಲಿನಿಂದ ಮೇಲು,टोपाटो
ಅಗ್ರಸ್ಥಾನ,टॉप-ड्रेसिंग
ಟೊಪೊಕ್ಲಿಮಾಟಜಿ,टोपोक्लीमॅटोलॉजी
ಅಗ್ರಸ್ಥಾನ (ತಂಬಾಕು),टॉपिंग (तंबाखू)
ಒಟ್ಟು ಜೀರ್ಣವಾಗುವ ಪೋಷಕಾಂಶ,एकूण पचण्यायोग्य पोषक
ಒಟ್ಟು ಅಂಶ ಉತ್ಪಾದಕತೆ,एकूण घटक उत्पादकता
ಒಟ್ಟು ಕರಗುವ ಘನವಸ್ತುಗಳು,एकूण विद्रव्य घन
ತತ್ತ್ವ,TOTIPOTENCY
ವಿಷತ್ವ,विषारीपणा
ಗಂಟು,विष
ಅಂಶಗಳು,कमी प्रमाणात असलेले घटक
ಟ್ರೇಸರ್ ಅಂಶಗಳು,ट्रेसर घटक
ವಹಿವಾಟು,व्यवहार
ಪ್ರತಿಲೇಖನ,लिप्यंतरण
ರೂಪಾಂತರ,परिवर्तन
ಜೀವಾಂತರ,ट्रान्सजेनिक
ಭಾಷಾಂತರ,अनुवाद
ಸ್ಥಳಾಂತರ,लिप्यंतरण
ಪ್ರಸರಣ,संक्रमण
ಪಾರದರ್ಶಕ ಗುಣಕ,रक्तवाहिन्यासंबंधी गुणांक
ಪಾರದರ್ಶಕ ಎಳೆಯು,ट्रान्सपायरी पुल
ಪಾರದರ್ಶಕ ಅನುಪಾತ,संक्रमण प्रमाण
ಕಸಿ ಆಘಾತ,प्रत्यारोपणाचा धक्का
ಸ್ಥಳಾಂತರಿಸುವವನು,प्रत्यारोपण
ಕಸಿ,प्रत्यारोपण
ಸಾಗಿಸಿದ ಮಣ್ಣು,वाहतूक माती
ಸ್ಥಳಾಂತರ,ट्रान्सपोजॉन
ಅಡ್ಡಲಾರೆ,ट्रान्सव्हर्स ड्रेनेज
ಬಲೆ ಬೆಳೆಗಳು,सापळा पिके
ಕಸದ ಬುಟ್ಟಿ,कचरा
ಚಿಕಿತ್ಸೆ,उपचार
ಮರದ ಬೆಳೆ,झाडाचे पीक
ಮರದ ಉಂಗುರ,झाडाची अंगठी
ವಿಚಾರಣೆ,चाचणी
ಟ್ರಿಕಲ್ ನೀರಾವರಿ,ट्रिकल सिंचन
ಪ್ರಚೋದಕ ಅಂಶ,ट्रिगर फॅक्टर
ಶೃಂಗಸಭೆ,ट्रिपलॉइड
ಟ್ರಿಪ್ಪಲ್ ಬೆಳೆ,ट्रिपल पीक
ಟ್ರೋಫ ಮಟ್ಟ,ट्रॉफिक पातळी
ಉಷ್ಣವಲಯದ ಚಲನೆಗಳು,उष्णकटिबंधीय हालचाली
ಉಷ್ಣವಲಯದ ಪ್ರದೇಶ,उष्णकटिबंधीय प्रदेश
ಉಷ್ಣವಲಯ,उष्णकटिबंधीय
ನಿಜವಾದ ಸಾಂದ್ರತೆ,खरी घनता
ನಿಜವಾದ ಜೀರ್ಣಸಾಧ್ಯತೆ,खरी पचनक्षमता
ಮೊಟಕುಗೊಳಿಸಿದ ಪ್ರೊಫೈಲ್,काटलेला प्रोफाइल
ಮೊಟಕುಗೊಂಡ ಮಣ್ಣು,कापलेली माती
ಸುನಾಮಿ,त्सुनामी
ಗೆಡ್ಡೆ ಬೆಳೆಗಳು,कंद पिके
ಬೆಟ್ಟ,कंद
ಗೆಡ್ಡೆ,ट्यूमर
ಮಣ್ಣಿನ ಮೊಳಕೆಯೊಡೆ,मातीचा ट्यूनेशन
ಒಂದು ಬಗೆಯ ಕಂತು,टुंड्रा
ತುಂಡು,टर्फ
ಕುಗ್ಗಿಸಿದ,टर्गिड
ಟರ್ಗರ್ ಚಳುವಳಿ,टर्गोर चळवळ
ಟರ್ಗರ್ ಒತ್ತಡ,टर्गर प्रेशर
ನುಗ್ಗು,टर्गोर
ಟರ್ನರ್ಸ್ ಸಿಂಡ್ರೋಮ್,टर्नर सिंड्रोम
ಪ್ರಕಾರ (ಸಸ್ಯ),प्रकार (वनस्पती)
ಟೈಪ್ I ದೋಷ,टाइप I त्रुटी
ಟೈಪ್ II ದೋಷ,प्रकार II त्रुटी
ಗಲಾಟೆ,टायफून
ಹುರೈಂಡ್,चिंचे
ಕಸಾಯಿಖಾನೆ,टेरॅगॉन
ದೇವಾಲಯ ಅಥವಾ ಪಗೋಡಾ ಮರ,मंदिर किंवा मूर्तिपूजक वृक्ष
ಥಿಸಲ್,थिस्सल
ದೆವ್ವ,थुजा
ಥೈಮ್,एक वनस्पती (हिची पाने स्वयंपाकात वापरतात)
ತಂಬಾಕು,तंबाखू
ಟೊಮೆಟೊ,टोमॅटो
ದುಃಖದ ಮರ,दु: खाचे झाड
ತ್ರಯಾತ್ಮಕತೆ,Tritical
ಕಹಳೆ ಬಳ್ಳಿ,रणशिंग द्राक्षांचा वेल
ಟ್ಯೂಬೆರಸ್,क्षय
ಅರಿಶಿನೆ,हळद
ನವಿಲುಕೋಸು,सलगम
ಟೈಫಾ (ಇಂಡಿಯನ್ ರೀಡ್ ಮೇಸ್),टायफा (भारतीय रीड मेस)
ಚಹಾ ಸೊಳ್ಳೆ,चहा डास
ಗೆದ್ದಲುಗಳು (ಬಿಳಿ ಇರುವೆ),दीमक (पांढरा मुंगी)
ತಗ್ಗಿಸು,थ्रीप्स
ಅಲ್ಪಾರಲ್ಫ್ಯೂಗ್ನ,अल्ट्रासेन्ट्रीफ्यूगेशन
ಶ್ರವಣ,अल्ट्रासाऊंड
ಕೊಂಬಿನ,उंबेल
ಒತ್ತಿಹೇಳುವುದು,अनियंत्रित
ನಿಷ್ಕ್ರಿಯತೆ,निष्प्रभ
ಏಕ ಏಕತೆ,युनिव्हॅलंट
ಸಾರ್ವತ್ರಿಕ ಆನುವಂಶಿಕ ಸಂಕೇತ,युनिव्हर्सल अनुवांशिक कोड
ಸಾರ್ವತ್ರಿಕ ಮಣ್ಣಿನ ನಷ್ಟ ಸಮೀಕರಣ,सार्वत्रिक माती तोटा समीकरण
ಅಪರ್ಯಾಪ್ತ ಕೊಬ್ಬಿನಾಮ್ಲಗಳು,असंतृप्त फॅटी ids सिडस्
ಎತ್ತರದ ಅಕ್ಕಿ,उंच भात
ಎತ್ತರದ ಪ್ರದೇಶ,उंच
ನಗರಸ ೦ ತ್ರ,शहरी कंपोस्ट
ಯೂರಿಯ,युरिया
ಯುರೇರೀಸು,मूत्र
ನ್ಹಾರಿ,उल्ला गवत
ಲಸಿಕೆ,लस
ನಿರ್ವಾತ,व्हॅक्यूओल
ಮೌಲ್ಯಮಾಪನದ ಕೃಷಿ,मूल्यवर्धित शेती
ಮೌಲ್ಯವರ್ಧಿತ ಉತ್ಪನ್ನ,मूल्यवर्धित उत्पादन
ಮೌಲ್ಯಮಾಪ,मूल्य व्यतिरिक्त
ಮೌಲ್ಯ ವೆಚ್ಚ ಅನುಪಾತ,मूल्य मूल्य प्रमाण
VAM (ವೆಸಿಕ್ಯುಲರ್ ಆರ್ಬಸ್ಕುಲರ್),व्हीएएम (वेसिक्युलर आर्बस्क्युलर)
ಆವಿ ಶಾಖ ಚಿಕಿತ್ಸೆ,वाफ उष्णता उपचार
ಆವಿಯ ಒತ್ತಡ,वाष्प दबाव
ವೇರಿಯಬಲ್ ವೆಚ್ಚ,बदलणारा खर्च
ವೇರಿಯಬಲ್,व्हेरिएबल जनुक
ವೇರಿಯಬಲ್ ದರ ತಂತ್ರಜ್ಞಾನ,चल दर तंत्रज्ञान
ಭಿನ್ನಾಭಿಪ್ರಾಯ,भिन्नता
ಬದಲಾವಣೆ,भिन्नता
ವೈವಿಧ್ಯ,विविधता
ಸಕಲ,वेक्टर
ಸಸ್ಯಗಳು,वनस्पती
ಸಸ್ಯಗಳ ಅವನತಿ,वनस्पती अधोगती
ಸಸ್ಯಕ ತಡೆಗೋಡೆ,वनस्पतिवत् होणारी अडथळा
ಸಸ್ಯಕ ಹೊದಿಕೆ,वनस्पतिवत् होणारी कव्हर
ಸಸ್ಯಕ ಪ್ರಸರಣ,वनस्पतीचा प्रसार
ಸಸ್ಯಕ ಹಂತ,वनस्पतिवत् होणारी अवस्था
ವೇಶ್ಯೆ,व्हेनेशन
ಒಂದು ಬಗೆಯ ಹುಳು,गांडूळ
ಹುಳುಕಾಗುವಿಕೆ,वर्मीकॉम्पोस्ट
ವರ್ಲನೀಕರಣ,व्हॅरनालायझेशन
