Assamese,Kannada
"প্ৰত্যক্ষ প্ৰমাণ, প্ৰত্যক্ষ প্ৰমাণ","ನೇರ ಪುರಾವೆ, ನೇರ ಪುರಾವೆ"
ক্ৰমিক অনুপাত,ಅನುಕ್ರಮ ಅನುಪಾತ
ভাগ্য,ವಿಧಿ
anuloma যোগফল,ಅನುಲೋಮ ಮೊತ್ತ
disjointed set,ಬೇರ್ಪಟ್ಟ ಸೆಟ್
"discontinuity, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ವಿರಾಮ"
ডেৰাইভেটিভৰ বিচ্ছিন্নতা,ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ
প্ৰথম ধৰণৰ বিচ্ছিন্নতা,ಮೊದಲ ವಿಧದ ಸ್ಥಗಿತ
দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা,ಎರಡನೇ ವಿಧದ ಸ್ಥಗಿತ
বিচ্ছিন্ন বিতৰণ,ನಿರಂತರ ವಿತರಣೆ
বিচ্ছিন্ন কাৰ্য্য,ನಿರಂತರ ಕಾರ್ಯ
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
কণা,ಕಣಗಳು
বিচ্ছিন্ন বিতৰণ,ನಿರಂತರ ವಿತರಣೆ
বিচ্ছিন্ন সম্ভাৱনা বিতৰণ,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
বিচ্ছিন্ন যাদৃচ্ছিক চলক,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
বিচ্ছিন্ন নমুনা স্থান,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
বিচ্ছিন্ন সমষ্টি,ಪ್ರತ್ಯೇಕವಾದ ಒಟ್ಟು
বিচ্ছিন্ন জনসংখ্যা,ಪ್ರತ್ಯೇಕ ಜನಸಂಖ್ಯೆ
বিচ্ছিন্ন অৱস্থা,ಪ್ರತ್ಯೇಕ ರಾಜ್ಯ
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
বিতৰণ কৰ,ವಿತರಣಾ ತೆರಿಗೆ
বৈষম্যমূলক বিশ্লেষণ,ತಾರತಮ್ಯದ ವಿಶ್ಲೇಷಣೆ
disjointed,ಬೇರ್ಪಟ್ಟ
disjointed ইভেন্ট,ಅಸಂಬದ್ಧ ಘಟನೆ
disjointed set,ಬೇರ್ಪಟ್ಟ ಸೆಟ್
disjoint সন্নিৱিষ্ট কৰা,ಅಸಂಯೋಜಿತ ಅಳವಡಿಕೆ
"disjunction, যুক্তিসংগত যোগফল","ವಿಂಗಡಣೆ, ತರ್ಕಬದ್ಧ ಮೊತ್ತ"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","ಪ್ರಸರಣ, ಚದುರುವಿಕೆ"
বিক্ষিপ্ততা লেখচিত্ৰ,ಪ್ರಸರಣ ಚಾರ್ಟ್
বিক্ষিপ্ততা সূচকাংক,ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ
বিক্ষিপ্ততা ডায়েগ্ৰাম,ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ
বিক্ষিপ্ততা মেট্ৰিক্স,ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್
স্থানচ্যুতি,ಸ್ಥಳಾಂತರ
প্ৰদৰ্শন,ಪ್ರದರ್ಶನ
কনছ&#39;ল,ಕನ್ಸೋಲ್
"অসমান, অসমান","ಅಸಮ, ಅಸಮ"
ক্ষয়কাৰী বল,ಚದುರಿಸುವ ಶಕ್ತಿ
দূৰত্বৰ ফলন,ದೂರ ಕಾರ್ಯ
দূৰত্ব মডুলাছ,ದೂರ ಮಾಡ್ಯುಲಸ್
অবিতৰণমূলক,ವಿತರಕವಲ್ಲದ
"বিতৰণ নিয়ম, বিতৰণ নিয়ম","ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ"
"to dissipate, বিসৰ্জন কৰা","ಚದುರಿಸಲು, ವಿಸರ್ಜಿಸಲು"
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ"
বিচ্ছিন্নতা উপপাদ্য,ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ
ডাইভাৰ্জেন্ট,ವಿಭಿನ್ನ
বিচ্ছিন্ন পৰিসৰ,ವಿಭಿನ್ನ ಶ್ರೇಣಿ
বিভক্ত পাৰ্থক্য,ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ
"বিভাজনযোগ্যতা, বিভাজনযোগ্যতা","ವಿಭಜನೆ, ವಿಭಜನೆ"
"বিভাজ্য, বিভাজ্য","ಭಾಗಿಸಬಹುದಾದ, ಭಾಗಿಸಬಹುದಾದ"
"বিভাজন, বিভাজন, বিভাজন","ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ"
বিভাজন এলগৰিদম,ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್
স্প্লিট ৰিং,ವಿಭಜಿತ ಉಂಗುರ
চতুৰ্ভুজ,ಚತುರ್ಭುಜ
decagon,ದಶಭುಜ
"ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড","ಡೊಮೇನ್, ಡೊಮೇನ್, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ"
কাৰ্য্যৰ ডমেইন,ಕಾರ್ಯದ ಡೊಮೇನ್
সংজ্ঞা-প্ৰদেশ,ವ್ಯಾಖ್ಯಾನ-ಪ್ರಾಂತ್ಯ
অস্তিত্বৰ অৱস্থা,ಅಸ್ತಿತ್ವದ ಸ್ಥಿತಿ
অভাৰৰাইডিং ডিভাইচ,ಅತಿಕ್ರಮಿಸುವ ಸಾಧನ
ডপলাৰ ইফেক্ট,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
"পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট","ಪಾಯಿಂಟ್ ಉತ್ಪನ್ನ, ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ"
বিন্দুযুক্ত বক্ৰ,ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ
ডুৱেল ডিফাৰেন্সিয়েল,ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್
ডাবল ঘাতীয় বিতৰণ,ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ
ডাবল কইল,ಡಬಲ್ ಕಾಯಿಲ್
বাইনাৰী অখণ্ড,ಬೈನರಿ ಅವಿಭಾಜ್ಯ
বাইনাৰী সংহতি,ಬೈನರಿ ಏಕೀಕರಣ
ডাবল লিমিট,ಎರಡು ಮಿತಿ
ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট,ಎರಡು ಮಾದರಿ ಈವೆಂಟ್
ডাবল ক্ৰম,ಎರಡು ಅನುಕ್ರಮ
ডাবল ছিৰিজ,ಡಬಲ್ ಸರಣಿ
ডাবল-সংলগ্ন সংকেত,ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ
ডাবল কম্পাইলেচন,ಎರಡು ಸಂಕಲನ
তললৈ ত্বৰণ,ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ
তললৈ স্থানান্তৰিত হোৱা,ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ
তললৈ গতি,ಕೆಳಮುಖ ಚಲನೆ
তললৈ যোৱা বেগ,ಕೆಳಮುಖ ವೇಗ
ট্ৰেকচন,ಎಳೆತ
ট্ৰেকচন বল,ಎಳೆತ ಬಲ
"দ্বৈত দ্বৈততা,",ಉಭಯ ದ್ವಂದ್ವತೆ
ডুৱেল বেচ,ಡ್ಯುಯಲ್ ಬೇಸ್
দ্বৈত আভ্যন্তৰীণ উৎপাদন,ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ
ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
"ডাবল অপাৰেচন, ডুৱেল অপাৰেচন","ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ"
দ্বৈত সমস্যা,ಉಭಯ ಸಮಸ್ಯೆ
ডুৱেল একক এলগৰিদম,ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್
দ্বৈত একক পদ্ধতি,ಎರಡು ಏಕ ವಿಧಾನ
দ্বৈত স্থান,ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್
ডুৱেল ভেৰিয়েবল,ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್
দ্বৈত ভেক্টৰ স্থান,ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
নিৰৱ সূচকাংক,ಮೂಕ ಸೂಚ್ಯಂಕ
নিৰৱ ফুটাৰ,ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ
নীৰৱ চুক্তি,ಮೌನ ಒಪ್ಪಂದ
নিৰৱ চলক,ಮೂಕ ವೇರಿಯಬಲ್
ডুপ্লিকেচন,ನಕಲು
গতিশীল,ಕ್ರಿಯಾತ್ಮಕ
গতিশীল ব্যৱস্থা,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
গতিশীল চাহিদা কাৰ্য্য,ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ
গতিশীল আৰ্হি,ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ
ডাইনামিক প্ৰগ্ৰেমিং,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ
ডাইনামিক প্ৰগ্ৰেমিং কৌশল,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು
"গতিশীলতা, গতিশীলতা","ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್"
কণা গতিবিদ্যা,ಕಣದ ಡೈನಾಮಿಕ್ಸ್
কঠিন শৰীৰৰ গতিশীলতা,ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್
"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী সংস্পর্শ (ver.)","ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)"
ভূমিকম্পৰ তীব্ৰতা,ಭೂಕಂಪದ ತೀವ್ರತೆ
কেন্দ্ৰীয়তা,ವಿಕೇಂದ್ರೀಯತೆ
ধাৰণা,ಊಹೆ
অৰ্থনৈতিক পূৰ্বাভাস,ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ
অৰ্থনীতিবিদ,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ
অৰ্থনীতি,ಅರ್ಥಶಾಸ್ತ್ರ
অৰ্থনীতি,ಅರ್ಥಶಾಸ್ತ್ರ
"কোৰ, প্ৰান্ত, ছিদ্ৰ","ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು"
সমষ্টিগত কোৰৰ সন্মুখীন হোৱা,ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್
দক্ষতা সূচকাংক,ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ
বৈশিষ্ট্যপূৰ্ণ উপাদান,ವಿಶಿಷ್ಟ ಅಂಶ
বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য,ವಿಶಿಷ್ಟ ಕಾರ್ಯ
"eigen মান, বৈশিষ্ট্যপূৰ্ণ মান","ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ"
বৈশিষ্ট্যপূৰ্ণ মূল্য সমীকৰণ,ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ
"eigen ভেক্টৰ, বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ","ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್"
ইলাষ্টিক,ಸ್ಥಿತಿಸ್ಥಾಪಕ
ইলাষ্টিক ঢালাই,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ
ইলাষ্টিক ভাৰসাম্য,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
ইলাষ্টিকতা,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ইলাষ্টিকতা পৃষ্ঠা,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ
"ইলেক্ট্ৰনিক কম্পিউটাৰ, ইলেক্ট্ৰনিক কম্পিউটাৰ","ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್"
"উপাদান, উপাদান, উপাদান","ಅಂಶ, ಅಂಶ, ಅಂಶ"
প্ৰাৰম্ভিক স্তম্ভ কাৰ্য্য,ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
প্ৰাৰম্ভিক পৰিঘটনা,ಆರಂಭಿಕ ಘಟನೆ
প্ৰাৰম্ভিক কাৰ্য্য,ಆರಂಭಿಕ ಕಾರ್ಯ
প্ৰাৰম্ভিক কাৰ্য্য,ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ
প্ৰাথমিক ফলাফল,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು
প্ৰাৰম্ভিক সম্ভাৱনা নিয়ম,ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ
ষ্টাৰ্ট লাইন অপাৰেচন,ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
"to annihilate, নিঃশেষ কৰা,","ನಾಶಮಾಡು, ನಾಶಮಾಡು"
ৰিজ&#39;লিউচন প্ৰক্ৰিয়া,ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ
"উপবৃত্তাকাৰ, উপবৃত্তাকাৰ","ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್"
উপবৃত্তাকাৰ,ಅಂಡಾಕಾರದ
উপবৃত্তাকাৰ,ದೀರ್ಘವೃತ್ತಾಕಾರದ
উপবৃত্তাকাৰ পৃষ্ঠ,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
উপবৃত্তাকাৰ শৰীৰ,ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ
এম্বেডিং,ಎಂಬೆಡಿಂಗ್
নিৰ্গমন,ಹೊರಸೂಸುವಿಕೆಗಳು
অভিজ্ঞতাভিত্তিক বিশ্বাস,ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ
অভিজ্ঞতাভিত্তিক সূত্ৰ,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
অভিজ্ঞতাভিত্তিক সম্ভাৱনা,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
অভিজ্ঞতাভিত্তিক সম্পৰ্ক,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
খালী ছেট,ಖಾಲಿ ಸೆಟ್
বাধ্যতা,ಬಂಧಿಸಲಾಗಿದೆ
"এনকোডিং, ক&#39;ডিং","ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್"
আন্তঃকাৰ্য্যক্ষমতা,ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ
শেষ বিন্দু,ಅಂತಿಮ ಬಿಂದು
শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
শক্তি,ಶಕ್ತಿ
শক্তি-প্ৰেৰণামূলক কাৰক,ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ
প্ৰৱেশ চলক,ಪ್ರವೇಶ ವೇರಿಯಬಲ್
গণনাযোগ্য ছেট,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
"গণনা, গণনা","ಎಣಿಸು, ಎಣಿಸು"
"সমান, সমান, সম, সমান","ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ"
"সমতা, সমতা","ಸಮಾನತೆ, ಸಮಾನತೆ"
সম্ভাৱনা,ಸಾಧ್ಯತೆ
আনকি সম্ভাৱনা নিৰ্বাচন পদ্ধতিও,ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ
সমান কৰা,ಸಮಗೊಳಿಸು
"সমীকৰণ, সমীকৰণ","ಸಮೀಕರಣ, ಸಮೀಕರಣ"
দ্বিঘাত সমীকৰণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
দ্বিঘাত সমীকৰণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
দ্বিঘাত সমীকৰণ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
"বিষুৱৰেখা, বিষুৱৰেখা, মধ্যৰেখা","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ"
অবিচলিত,ಸ್ಥಿರ
সমপক্ষীয়,ಸಮಬಾಹು
"ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য","ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ"
বল ভাৰসাম্য,ಬಲ ಸಮತೋಲನ
ভাৰসাম্য বিন্দু,ಸಮತೋಲನ ಬಿಂದು
সমতুল্যতা,ಸಮಾನತೆ
সমতুল্যতা শ্ৰেণী,ಸಮಾನತೆಯ ವರ್ಗ
সমতুল্যতা সম্পৰ্ক,ಸಮಾನತೆಯ ಸಂಬಂಧ
"সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)","ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)"
সমতুল্য মেট্ৰিক্স,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
সমতুল্য গোট,ಸಮಾನ ಸೆಟ್
প্ৰৱণতা,ಪ್ರವೃತ್ತಿಗಳು
"ভুল, ভুল, ভুল, ভুল","ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ"
ভুল বিশ্লেষণ,ದೋಷ ವಿಶ್ಲೇಷಣೆ
ভুল ক&#39;ড,ದೋಷ ಕೋಡ್
ভুল সহগ,ದೋಷ ಗುಣಾಂಕ
বৰ্গ গড় ভুল,ಚದರ ಅರ್ಥ ದೋಷ
প্ৰথম ধৰণৰ ভুল,ಮೊದಲ ವಿಧದ ದೋಷ
দ্বিতীয় ধৰণৰ ভুল,ಎರಡನೇ ರೀತಿಯ ದೋಷ
পলায়নৰ সম্ভাৱনা,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
পলায়নৰ বেগ,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
ই শ্বমিট সংগঠন প্ৰক্ৰিয়া,E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ
বহিৰ্মুখী,ಬಹಿರ್ಮುಖಿ
"অপৰিহাৰ্য, অপৰিহাৰ্য","ಅಗತ್ಯ, ಅಗತ್ಯ"
কাৰ্যতঃ অনন্য,ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ
"মূল্যায়ন কৰা, মূল্যায়ন কৰা (ver.), মূল্যায়ন কৰা (ed.)","ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)"
অনুমান পদ্ধতি,ಅಂದಾಜು ವಿಧಾನ
ইউক্লিডীয় স্থানাংক,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
ইউক্লিডিয়ান ডমেইন,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
ইউক্লিডিয়ান জ্যামিতি,ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ
ইউক্লিডীয় n-স্থান,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
ইউক্লিডীয় সমতল,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
অইলাৰৰ উপপাদ্য,ಯೂಲರ್ ಪ್ರಮೇಯ
"মূল্যায়ন কৰা, মূল্যায়ন কৰা","ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ"
যুগ্ম,ಸಹ
আনকি বক্ৰতাও,ಸಹ ಕರ್ವ್
আনকি কাৰ্য্যও,ಸಹ ಕಾರ್ಯ
আনকি অবাধ্যও,ಸಹ ವಕ್ರೀಕಾರಕ
যুগ্ম সংখ্যা,ಸಮ ಸಂಖ್ಯೆ
অদ্ভুত প্ৰতিসমতা,ಬೆಸ ಸಮ್ಮಿತಿ
আনকি ক্ৰমবিন্যাসও,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
"ইভেন্ট, এপিচ&#39;ড","ಘಟನೆ, ಸಂಚಿಕೆ"
সমৰূপতা,ಸಮಮಾಪನ
"হুবহু, হুবহু, হুবহু","ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ"
সঠিক কাই-স্কেয়াৰ পৰীক্ষা,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
সঠিক পাৰ্থক্য,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
সঠিক সমীকৰণ,ನಿಖರವಾದ ಸಮೀಕರಣ
উদাহৰণ,ಉದಾಹರಣೆ
বিনিময়,ವಿನಿಮಯ
নিৰ্দিষ্ট পৰিঘটনা,ನಿರ್ದಿಷ್ಟ ಘಟನೆ
অস্তিত্বৰ স্বতন্ত্ৰতা,ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ
