Assamese,Tamil
"১/ নিৰৱ ঠিকনা, ২/ ভুৱা ঠিকনা","1. அமைதியான முகவரி, 2. போலி முகவரி"
ভাণ্ডাৰ,திணிப்பு
ডুপ্লেক্স বৰ্তনী,இரட்டை சுற்று
বৈধকৰণ,சட்டப்பூர்வமாக்குதல்
কি&#39; কি&#39;,முக்கிய திறவுகோல்
"১.ডি ভি ডি আৰ./ডব্লিউ , ২. ডিভিডি পঢ়া, ৩. লিখা","1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்"
DVD ROM,டிவிடி ரோம்
গতিশীল নিৰ্দেশনা,மாறும் அறிவுறுத்தல்
"1.ডাইনামিক মেমৰি, 2.ডাইনামিক মেমৰি","1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி"
"১.গতিবিদ্যা, ২.গতিশীলতা","1. இயக்கவியல், 2. இயக்கவியல்"
ই খ গ ঘ আই চি,ஈ பி சி டி ஐ சி
ই-ব্যৱসায়,மின் வணிகம்
প্ৰতিধ্বনি,எதிரொலி
"১.ই-কমাৰ্চ, ২.ই-কমাৰ্চ","1.இ-காமர்ஸ், 2.இ-காமர்ஸ்"
সম্পাদনা কৰা,திருத்துதல்
সম্পাদক,ஆசிரியர்
শিক্ষাগত প্ৰযুক্তি,கல்வி தொழில்நுட்பம்
ই ই প ৰম,e e p rom
"১/ অৰ্থপূৰ্ণ ঠিকনা, ২/ ফলপ্ৰসূ ঠিকনা","1. அர்த்தமுள்ள முகவரி, 2. பயனுள்ள முகவரி"
অৰ্থপূৰ্ণ অপাৰেণ্ড ঠিকনা,அர்த்தமுள்ள செயல்பாட்டு முகவரி
ফলপ্ৰসূ কাৰ্য্য,பயனுள்ள நடவடிக்கை
ফলপ্ৰসূ UID,பயனுள்ள UID
ফলপ্ৰসূ সংক্ৰমণ কাৰ্য্য,பயனுள்ள பரிமாற்ற செயல்பாடு
অক্টল বাইট,ஆக்டல் பைட்
"ইলেক্ট্ৰনিক লাৰ্নিং, ই-লাৰ্নিং","மின்னணு கற்றல், மின் கற்றல்"
নিৰ্বাচন এলগৰিদম,தேர்தல் அல்காரிதம்
ইলেক্ট্ৰনিক মেইল সেৱা (ই-মেইল),மின்னணு அஞ்சல் சேவை (மின்னஞ்சல்)
"১.ইলেক্ট্ৰনিক প্ৰিন্টিং, ২.ইলেক্ট্ৰনিক প্ৰিণ্টাৰ","1.எலக்ட்ரானிக் பிரிண்டிங், 2.எலக்ட்ரானிக் பிரிண்டர்"
বৈদ্যুতিক একাউণ্টিং মেচিন,மின் கணக்கியல் இயந்திரம்
ইলেক্ট্ৰনিক্স,மின்னணுவியல்
ইলেক্ট্ৰনিক এক্সজেষ্ট চিষ্টেম (ECS),மின்னணு வெளியேற்ற அமைப்பு (ECS)
ইলেক্ট্ৰনিক ডাটা এক্সচেঞ্জ (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং,மின்னணு தரவு செயலாக்கம்
ইলেক্ট্ৰনিক ব্ৰ&#39;চাৰ,மின்னணு சிற்றேடு
ইলেক্ট্ৰনিক ধন হস্তান্তৰ ব্যৱস্থা (EFTS),மின்னணு நிதி பரிமாற்ற வழிமுறை (EFTS)
"১.ইলেক্ট্ৰনিক জাৰ্নেল, ২.ইলেক্ট্ৰনিক জাৰ্নেল","1.எலக்ட்ரானிக் ஜர்னல், 2.எலக்ட்ரானிக் ஜர்னல்"
ইলেক্ট্ৰনিক প্ৰকাশন,மின்னணு வெளியீடு
ইলেক্ট্ৰনিক চুইচ,மின்னணு சுவிட்ச்
"উপাদান, উপাদান","உறுப்பு, உறுப்பு"
ই-মেইল,மின்னஞ்சல்
"১/ ই-মেইল ঠিকনা, ২/ ইলেক্ট্ৰনিক মেইলিং ঠিকনা","1. மின்னஞ்சல் முகவரி, 2. மின்னணு அஞ்சல் முகவரி"
এম্বেডেড চিস্টেম,உட்பொதிக்கப்பட்ட அமைப்பு
এম্বেডিং,உட்பொதித்தல்
এমিটাৰ সংযুক্ত লজিক (ECL),உமிழ்ப்பான் இணைந்த தர்க்கம் (ECL)
খালী ঠাই,காலியான இடம்
"১.উকা শিকলি, ২.উকা শিকলি","1. வெற்று சங்கிலி, 2. வெற்று சங்கிலி"
যান্ত্ৰিকীকৰণ,இயந்திரமயமாக்கல்
"১.কেপচুলেচন, ২.কেপচুলেচন","1.கேப்சுலேஷன், 2.கேப்சுலேஷன்"
ডিকোডাৰ,குறிவிலக்கி
এনকোডিং,குறியாக்கம்
"১.এনকোডাৰ, ২.কোডাক","1. குறியாக்கி, 2. கோடாக்"
লুকাই থকা তথ্য,மறைக்கப்பட்ட தரவு
লুকাই থকা নথিপত্ৰপ্ৰণালী,மறைக்கப்பட்ட கோப்பு முறைமை
"1. এনক্ৰিপচন, 2. ক&#39;ডিং, 3. এনকোডিং","1. என்க்ரிப்ஷன், 2. கோடிங், 3. என்கோடிங்"
ব্লকৰ শেষ,தொகுதி முடிவு
ফাইল-অন্ত,கோப்பு-முடிவு
ব্যৱহাৰকাৰী,பயனர்
প্ৰৱেশদ্বাৰ,நுழைய
প্ৰৱেশ চাবি,நுழைவு விசை
"১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক","1. உத்யம் சர்வர், 2. உத்யம் சேவக்"
উদ্যোগ ব্যৱস্থা,நிறுவன அமைப்பு
ক্ষমতা,சக்தி
ক্ষমতা আত্মীয়তা,சக்தி தொடர்பு
প্ৰৱেশৰ সময়,நுழைவு நேரம்
ইনপুট ভেৰিয়েবল,உள்ளீடு மாறி
গণনাযোগ্য,எண்ணத்தக்க
পৰিৱেশ,சூழல்
"১.যুগ, ২. যুগ, ৩. নিৰ্দেশনা মুহূৰ্ত","1. சகாப்தம், 2. சகாப்தம், 3. அறிவுறுத்தல் தருணம்"
EPRAM (বিত্তীয় প্ৰগ্ৰেমেবল কেৱল পঢ়িব পৰা মেমৰি),EPRAM (நிதி நிரல்படுத்தக்கூடிய படிக்க-மட்டும் நினைவகம்)
এপ্সিলন কনষ্ট্ৰিক্টৰ,epsilon constrictor
ইকুৱেলাইজাৰ,சமநிலைப்படுத்தி
সঁজুলি,உபகரணங்கள்
সমতুল্যতা শ্ৰেণী,சமநிலை வகுப்பு
সমতুল্য সম্পৰ্ক,சமமான உறவு
"১/ বিলুপ্তি, ২) নিৰ্মূল","1. அழிவு, 2. ஒழிப்பு"
ভুল সংশোধন ক&#39;ড,பிழை திருத்தம் குறியீடு
ভুল সংশোধন,பிழை திருத்தம்
ভুল ধৰা পেলোৱা,பிழை கண்டறிதல்
ভুল নিয়ন্ত্ৰণ,பிழை கையாளுதல்
ত্ৰুটি বাৰ্তা,பிழை செய்தி
ভুলৰ হাৰ,பிழை விகிதம்
ত্ৰুটি পুনৰুদ্ধাৰ,பிழை மீட்பு
ভুলৰ নাম,பிழை பெயர்
পলায়ন চিহ্ন,தப்பிக்கும் சின்னம்
ইথাৰনেট,ஈதர்நெட்
কাৰ্যক্ৰম,நிகழ்வு
ইভেন্ট শৃংখল,நிகழ்வு சங்கிலி
ইভেন্ট নিয়ন্ত্ৰণ,நிகழ்வு கட்டுப்பாடு
ইভেন্ট কাউণ্টাৰ,நிகழ்வு கவுண்டர்
ব্যতিক্ৰম নিয়ন্ত্ৰণ,விதிவிலக்கு கையாளுதல்
বিনিময় ডিষ্ক সংৰক্ষণ,பரிமாற்ற வட்டு சேமிப்பு
বৰ্জন,விலக்குதல்
একচেটিয়া আৰু (x বা),பிரத்தியேக மற்றும் (x அல்லது)
এক্সিকিউটেবল প্ৰগ্ৰেম,இயங்கக்கூடிய நிரல்
এক্সিকিউচন ষ্টেটমেন্ট,மரணதண்டனை அறிக்கை
নিৰ্বাচিত অনুসন্ধান,தேர்ந்தெடுக்கப்பட்ட தேடல்
বিদ্যমান,இருக்கும்
সমস্যা,பிரச்சினை
বিশেষজ্ঞ ব্যৱস্থা,நிபுணர் அமைப்பு
"১.প্ৰকাশ, ২. অভিব্যক্তি","1. வெளிப்பாடு, 2. வெளிப்பாடு"
