Marathi,Malayalam
डायओफँटसचे समीकरण,ഡയോഫാന്റസിന്റെ സമവാക്യം
पडण्याचा कोन,വീഴ്ചയുടെ ആംഗിൾ
द्विध्रुवीय समन्वय,ദ്വിധ്രുവ കോർഡിനേറ്റുകൾ
द्विध्रुव,ദ്വിധ്രുവം
द्विपिरॅमिड,ബൈപിരമിഡ്
डायरॅक डेल्टा फंक्शन,dirac delta ഫംഗ്ഷൻ
सामान्य स्पर्शिका,പൊതു സ്പർശം
काटकोन,വലത് കോൺ
थेट ओळ,നേരേയുള്ള വര
जागा व्युत्पन्न,സ്പേസ് ഡെറിവേറ്റീവ്
"डिकोसाइन, डिको-कोसाइन","ഡിക്കോസിൻ, ഡിക്കോ-കൊസൈൻ"
कमाल दिशा,പരമാവധി ദിശ
प्रक्षेपण दिशा,പ്രൊജക്ഷൻ ദിശ
दिशा गुणोत्तर,ദിശ അനുപാതം
नियामक मंडळ,റെഗുലേറ്ററി സർക്കിൾ
नियामक मंडळ,റെഗുലേറ്റർ സർക്കിൾ
अनुलोमा उत्पादन,അനുലോമ ഉൽപ്പന്നം
"थेट पुरावा, थेट पुरावा","നേരിട്ടുള്ള തെളിവ്, നേരിട്ടുള്ള തെളിവ്"
अनुक्रमिक गुणोत्तर,തുടർച്ചയായ അനുപാതം
नशीब,വിധി
अनुलोमा बेरीज,അനുലോമ തുക
विभक्त संच,വിഭജിക്കപ്പെട്ട സെറ്റ്
"खंड, खंड, खंड","നിർത്തലാക്കൽ, നിർത്തലാക്കൽ, ഇടവേള"
डेरिव्हेटिव्हचे खंडन,ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ
प्रथम प्रकार खंडितता,ആദ്യ തരം നിർത്തലാക്കൽ
दुसरा प्रकार खंडितता,രണ്ടാമത്തെ തരം നിർത്തലാക്കൽ
अखंड वितरण,തുടർച്ചയായ വിതരണം
अखंड कार्य,തുടർച്ചയായ പ്രവർത്തനം
सतत फरक,തുടർച്ചയായ വ്യതിയാനം
कण,കണികകൾ
अखंड वितरण,തുടർച്ചയായ വിതരണം
अखंड संभाव्यता वितरण,തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ
खंडित यादृच्छिक चल,തുടർച്ചയായ റാൻഡം വേരിയബിൾ
अखंड नमुना जागा,തുടർച്ചയായ സാമ്പിൾ ഇടം
स्वतंत्र एकूण,വ്യതിരിക്തമായ മൊത്തം
स्वतंत्र लोकसंख्या,വ്യതിരിക്തമായ ജനസംഖ്യ
स्वतंत्र अवस्था,വ്യതിരിക്തമായ അവസ്ഥ
सतत फरक,തുടർച്ചയായ വ്യതിയാനം
वितरण कर,വിതരണ നികുതി
भेदभावपूर्ण विश्लेषण,വിവേചനപരമായ വിശകലനം
विभक्त,വേർപിരിഞ്ഞു
विघटित घटना,വിയോജിപ്പുള്ള സംഭവം
विभक्त संच,വിഭജിക്കപ്പെട്ട സെറ്റ്
विच्छेदन समाविष्ट करणे,വിഭജനം ചേർക്കൽ
"वियोग, तर्कसंगत बेरीज","വിഭജനം, യുക്തിസഹമായ തുക"
"फैलाव, विखुरणे","വിസരണം, ചിതറിക്കൽ"
फैलाव चार्ट,ഡിസ്പേർഷൻ ചാർട്ട്
फैलाव निर्देशांक,ഡിസ്പർഷൻ സൂചിക
फैलाव आकृती,ഡിസ്പർഷൻ ഡയഗ്രം
फैलाव मॅट्रिक्स,ഡിസ്പർഷൻ മാട്രിക്സ്
विस्थापन,സ്ഥാനമാറ്റാം
प्रदर्शन,പ്രദർശനം
कन्सोल,കൺസോൾ
"असमान, असमान","അസമമായ, അസമമായ"
नष्ट करणारी शक्ती,വിഘടിപ്പിക്കുന്ന ശക്തി
अंतर कार्य,ദൂരം പ്രവർത്തനം
अंतर मॉड्यूलस,ദൂരം മോഡുലസ്
वितरण नसलेले,നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്
"वितरण नियम, वितरण नियम","വിതരണ നിയമം, വിതരണ നിയമം"
"उधळणे, उधळणे","ചിതറുക, ചിതറുക"
"वळवणे, वळवणे, वळवणे","വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം"
भिन्नता प्रमेय,വ്യതിചലന സിദ്ധാന്തം
वळवणारा,വിഭിന്ന
भिन्न श्रेणी,വ്യത്യസ്ത ശ്രേണി
विभाजित फरक,വിഭജന വ്യത്യാസം
"विभाज्यता, विभाज्यता","വിഭജനം, വിഭജനം"
"विभाज्य, विभाज्य","ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന"
"विभागणी, विभागणी, विभागणी","വിഭജനം, വിഭജനം, വിഭജനം"
विभाजन अल्गोरिदम,ഡിവിഷൻ അൽഗോരിതം
स्प्लिट रिंग,സ്പ്ലിറ്റ് റിംഗ്
चतुर्भुज,ചതുർഭുജം
दशभुज,ദശാഭുജം
"डोमेन, डोमेन, प्रांत, प्रदेश","ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം"
कार्यक्षेत्र,പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ
व्याख्या-प्रांत,നിർവ്വചനം-പ്രവിശ്യ
अस्तित्वाची स्थिती,നിലനിൽപ്പിന്റെ അവസ്ഥ
अधिलिखित डिव्हाइस,അസാധുവാക്കൽ ഉപകരണം
डॉपलर प्रभाव,ഡോപ്ലർ പ്രഭാവം
"बिंदू उत्पादन, स्केलर उत्पादन","പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം"
ठिपके असलेला वक्र,കുത്തുകളുള്ള വക്രം
दुहेरी भिन्नता,ഡ്യുവൽ ഡിഫറൻഷ്യൽ
दुहेरी घातांकीय वितरण,ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ
दुहेरी कॉइल,ഇരട്ട കോയിൽ
बायनरी अविभाज्य,ബൈനറി ഇന്റഗ്രൽ
बायनरी एकत्रीकरण,ബൈനറി സംയോജനം
दुहेरी मर्यादा,ഇരട്ട പരിധി
दुहेरी सॅम्पलिंग इव्हेंट,ഇരട്ട സാമ്പിൾ ഇവന്റ്
दुहेरी क्रम,ഇരട്ട ക്രമം
दुहेरी मालिका,ഇരട്ട പരമ്പര
दुहेरी-संलग्न नोटेशन,ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ
दुहेरी संकलन,ഇരട്ട സമാഹാരം
अधोगामी प्रवेग,താഴേക്കുള്ള ത്വരണം
खालच्या दिशेने विस्थापन,താഴേക്കുള്ള സ്ഥാനചലനം
