Bengali,Punjabi
"1. প্রতিলিপি I/O ডিভাইস, 2. প্রতিরূপ ইনপুট ডিভাইস/আউটপুট","1. ਪ੍ਰਤੀਕ੍ਰਿਤੀ I/O ਡਿਵਾਈਸ, 2. ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਇਨਪੁਟ ਡਿਵਾਈਸ/ਆਊਟਪੁੱਟ"
দ্রুত ফোরিয়ার স্থানান্তর,ਤੇਜ਼ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਰ
মারাত্মক ত্রুটি,ਘਾਤਕ ਗਲਤੀ
ত্রুটি সনাক্তকরণ,ਨੁਕਸ ਖੋਜ
ত্রুটি নির্ণয়,ਨੁਕਸ ਨਿਦਾਨ
দোষ সহনশীলতা,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
ফ্যাক্স,ਫੈਕਸ
ফ্যাক্স বার্তা,ਫੈਕਸ ਸੁਨੇਹਾ
f dc,f dc
লক্ষণ সনাক্তকরণ,ਲੱਛਣ ਖੋਜ
ভরাট চাকা,ਭਰਨ ਵਾਲਾ ਚੱਕਰ
পুনঃবিনিয়োগ,ਮੁੜ ਨਿਵੇਸ਼
"1. সরবরাহকারী, 2. পুষ্টি, 3. ফিডার","1.ਸਪਲਾਇਰ, 2.ਪੋਸ਼ਣ, 3.ਫੀਡਰ"
anan,anyan
ফিবোনাচি আবিষ্কার,ਫਿਬੋਨਾਚੀ ਖੋਜ
ফিবোনাচি ক্রম,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ফিবোনাচি সিরিজ,ਫਿਬੋਨਾਚੀ ਲੜੀ
ফাইবার অপটিক্স,ਫਾਈਬਰ ਆਪਟਿਕਸ
ফিডো ফাঁদ,ਫਿਡੋ ਜਾਲ
অঞ্চল,ਖੇਤਰ
পঞ্চম প্রজন্মের কম্পিউটার,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
"1. ফাইল, 2। ফাইল","1.ਫਾਇਲ, 2. ਫਾਈਲ"
ফাইল অ্যাক্সেস পদ্ধতি,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
ফাইল বরাদ্দ টেবিল,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
ফাইল কম্প্রেশন,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
ফাইল কপি করা,ਫਾਇਲ ਦੀ ਨਕਲ
ফাইল কনফিগারেশন,ਫਾਇਲ ਸੰਰਚਨਾ
ফাইল মার্জ,ਫਾਈਲ ਅਭੇਦ
ফাইল পুনরুদ্ধার,ਫਾਈਲ ਰਿਕਵਰੀ
ফাইল স্টোরেজ,ਫਾਇਲ ਸਟੋਰੇਜ਼
ফাইল গঠন,ਫਾਇਲ ਬਣਤਰ
নথি ব্যবস্থা,ਫਾਇਲ ਸਿਸਟਮ
ফাইল স্থানান্তর,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
ফাইল ট্রান্সফার প্রোটোকল (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
ছাঁকনি,ਫਿਲਟਰ
শেষ অবস্থান,ਆਖਰੀ ਸਥਿਤੀ
অনুসন্ধান করুন,ਖੋਜ
সসীম রাষ্ট্র মেশিন,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
আগুন প্রাচীর,ਅੱਗ ਦੀ ਕੰਧ
ফার্মওয়্যার,ਫਰਮਵੇਅਰ
আগে আসলে আগে পাবেন,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
প্রথম প্রজন্মের কম্পিউটার,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
ফার্স্ট ইনপুট ফার্স্ট ইস্যু (FIFO),ਪਹਿਲਾ ਇਨਪੁਟ ਪਹਿਲਾ ਮੁੱਦਾ (FIFO)
প্রথম আদেশের যুক্তি,ਪਹਿਲੇ ਆਰਡਰ ਦੀ ਦਲੀਲ
প্রথম আদেশ নীতি,ਪਹਿਲੇ ਆਰਡਰ ਦੇ ਸਿਧਾਂਤ
স্থির বিভাগ,ਸਥਿਰ ਵੰਡ
চিহ্ন,ਸਾਈਨ
নমনীয় ডিস্ক,ਲਚਕਦਾਰ ਡਿਸਕ
ফ্লপি ডিস্ক,ਫਲਾਪੀ ਡਿਸਕ
ফ্লপি ডিস্ক ড্রাইভ (FDD),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (FDD)
ফ্লো চার্ট,ਵਹਾਅ ਚਾਰਟ
নিয়ন্ত্রণ প্রবাহ,ਕੰਟਰੋਲ ਵਹਾਅ
প্রভাত,ਤੜਕੇ
ফোল্ডার,ਫੋਲਡਰ
ফন্ট,ਫੌਂਟ
ফন্ট পরিবার,ਫੌਂਟ ਪਰਿਵਾਰ
বাহ্যিক কী,ਬਾਹਰੀ ਕੁੰਜੀ
ফর্ম,ਫਾਰਮ
প্রতীকী ভাষা,ਪ੍ਰਤੀਕ ਭਾਸ਼ਾ
প্রতীকী পদ্ধতি,ਪ੍ਰਤੀਕ ਢੰਗ
"1.ফর্ম্যাট, 2.ফর্ম","1.ਫਾਰਮੈਟ, 2.ਫਾਰਮ"
অঙ্কন,ਡਰਾਇੰਗ
fortron,fortron
"1.ফরট্রান (একটি কম্পিউটার ভাষা) প্রোগ্রাম, 2.ফরট্রান প্রোগ্রামিং","1.ਫੋਰਟਰਨ (ਇੱਕ ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ) ਪ੍ਰੋਗਰਾਮ, 2.ਫੋਰਟਰਨ ਪ੍ਰੋਗਰਾਮਿੰਗ"
ফরোয়ার্ড স্ল্যাশ,ਅੱਗੇ ਸਲੈਸ਼
৪র্থ প্রজন্মের কম্পিউটার,4ਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
অধ্যায়,ਅਨੁਭਾਗ
ফ্রেম,ਫਰੇਮ
"1.ফ্রি নেট, 2.ফ্রি নেট","1.ਮੁਫ਼ਤ ਜਾਲ, 2.ਮੁਫ਼ਤ ਜਾਲ"
বিনামূল্যে সফ্টওয়্যার বিশ্বাস,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਟਰੱਸਟ
বিনামূল্যে সঞ্চয়স্থান,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
বিনামূল্যের,ਮੁਫ਼ਤਵੇਅਰ
সামনে,ਸਾਹਮਣੇ
"1.ফ্রন্ট প্যানেল, 2.ফ্রন্ট প্যানেল","1. ਫਰੰਟ ਪੈਨਲ, 2. ਫਰੰਟ ਪੈਨਲ"
"1. ফাংশন, 2. ফাংশন","1.ਫੰਕਸ਼ਨ, 2. ਫੰਕਸ਼ਨ"
ফাংশন কী,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
ফাংশন রেফারেন্স,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
কার্যকরী নির্ভরতা,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
ফাংশন পরীক্ষা,ਫੰਕਸ਼ਨ ਟੈਸਟ
"1.অস্পষ্ট যুক্তি, 2.অস্পষ্ট যুক্তি","1.ਫਜ਼ੀ ਤਰਕ, 2.ਫਜ਼ੀ ਤਰਕ"
"1.ফাজি সেট, 2.ফাজি সেট","1.ਫਜ਼ੀ ਸੈੱਟ, 2.ਫਜ਼ੀ ਸੈੱਟ"
লাভ করা,ਲਾਭ
ক্রীড়া গাছ,ਖੇਡ ਰੁੱਖ
ব্যবধান চরিত্র,ਅੰਤਰਾਲ ਅੱਖਰ
আবর্জনা,ਕੂੜਾ
আবর্জনা সংগ্রহ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
আবর্জনা সংগ্রহ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
ট্র্যাশ ইনসাইড ট্র্যাশ আউট (গিগো),ਰੱਦੀ ਦੇ ਅੰਦਰ ਰੱਦੀ ਬਾਹਰ (Gigo)
দরজা,ਦਰਵਾਜ਼ਾ
দরজার পথ (নেটওয়ার্কের প্রসঙ্গে),ਡੋਰ ਪਾਥ (ਨੈੱਟਵਰਕ ਦੇ ਸੰਦਰਭ ਵਿੱਚ)
ব্যাপক প্রোগ্রাম,ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ
ব্যাপক প্রোগ্রাম,ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ
ব্যাপক উদ্দেশ্য কম্পিউটার,ਵਿਆਪਕ ਮਕਸਦ ਕੰਪਿਊਟਰ
সাধারণ উদ্দেশ্য কম্পিউটার,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
সাধারণ রেজিস্টার,ਆਮ ਰਜਿਸਟਰ
সাধারণীকরণ,ਸਧਾਰਣਕਰਨ
সাধারণীকরণ,ਸਧਾਰਣਕਰਨ
বিস্তৃত বস্তুর ভাষা,ਵਿਆਪਕ ਵਸਤੂ ਭਾਸ਼ਾ
ব্রড পারপাস অপারেশন সিস্টেম,ਵਿਆਪਕ ਉਦੇਸ਼ ਓਪਰੇਸ਼ਨ ਸਿਸਟਮ
ব্যাপক উদ্দেশ্য নিবন্ধন,ਵਿਆਪਕ ਮਕਸਦ ਰਜਿਸਟਰ
ত্রুটি উত্পন্ন,ਗਲਤੀ ਤਿਆਰ ਕੀਤੀ ਗਈ
প্রজনন ফাংশন,ਪ੍ਰਜਨਨ ਫੰਕਸ਼ਨ
শ্রেণী সাধারণ,ਕਲਾਸ ਜਨਰਲ
ক্লাস ফাংশন,ਕਲਾਸ ਫੰਕਸ਼ਨ
সাধারণ শ্রেণীর নাম,ਆਮ ਕਲਾਸ ਦਾ ਨਾਮ
গিগো,gigo
"1. সর্বজনীন, 2. বিশ্বব্যাপী","1. ਯੂਨੀਵਰਸਲ, 2. ਗਲੋਬਲ"
সার্বজনীন কোড,ਯੂਨੀਵਰਸਲ ਕੋਡ
সার্বজনীন লক,ਯੂਨੀਵਰਸਲ ਲਾਕ
"1. ইউনিভার্সাল নেটওয়ার্ক, 2. ইউনিভার্সাল নেটওয়ার্ক","1. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ, 2. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ"
সার্বজনীন নেটওয়ার্ক,ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ
"1. বিশ্ব ব্যবহারকারী, 2. সর্বজনীন ব্যবহারকারী, 3. সর্বজনীন ব্যবহারকারী","1. ਵਿਸ਼ਵ ਉਪਭੋਗਤਾ, 2. ਜਨਤਕ ਉਪਭੋਗਤਾ, 3. ਯੂਨੀਵਰਸਲ ਉਪਭੋਗਤਾ"
গ্লোবাল ভেরিয়েবল,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
"1.বিশ্বায়ন, 2.বিশ্বায়ন","1.ਵਿਸ਼ਵੀਕਰਨ, 2.ਵਿਸ਼ਵੀਕਰਨ"
গোফার (একটি নেটওয়ার্কে একটি প্রোটোকল),ਗੋਫਰ (ਇੱਕ ਨੈਟਵਰਕ ਵਿੱਚ ਇੱਕ ਪ੍ਰੋਟੋਕੋਲ)
গোফার রিসেপ্টর,ਗੋਫਰ ਰੀਸੈਪਟਰ
"1. গোফার সার্ভার, 2. গোফার সার্ভার","1. ਗੋਫਰ ਸਰਵਰ, 2. ਗੋਫਰ ਸਰਵਰ"
গোফার সাইট,ਗੋਫਰ ਸਾਈਟ
গোফার স্থান,ਗੋਫਰ ਸਪੇਸ
আকর্ষণীয় অধঃপতন,ਆਕਰਸ਼ਕ ਗਿਰਾਵਟ
ব্যাকরণ সংশোধনকারী,ਵਿਆਕਰਣ ਸੋਧਕ
ব্যাকরণ হটি বহির্মুখী,ਵਿਆਕਰਨ ਦੀ ਸ਼ਾਨਦਾਰ ਐਕਸਟ੍ਰੋਵਰਸ਼ਨ
"1.মোট মোট, 2.গ্রেট মোট, 3.মোট মোট","1.ਕੁੱਲ ਕੁੱਲ, 2.ਮਹਾਨ ਕੁੱਲ, 3.ਕੁੱਲ ਕੁੱਲ"
"1.গ্রাফ, 2.গ্রাফ","1.ਗ੍ਰਾਫ਼, 2.ਗ੍ਰਾਫ਼"
"1.গ্রাফ স্বরলিপি, 2.গ্রাফ স্বরলিপি","1.ਗ੍ਰਾਫ ਸੰਕੇਤ, 2.ਗ੍ਰਾਫ ਸੰਕੇਤ"
"1. গ্রাফিক অক্ষর, 2. গ্রাফিকাল অক্ষর","1. ਗ੍ਰਾਫਿਕ ਅੱਖਰ, 2. ਗ੍ਰਾਫਿਕ ਅੱਖਰ"
"1. গ্রাফিক্যাল কন্ট্রোলার, 2. গ্রাফিকাল কন্ট্রোলার","1. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ, 2. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ"
"1. গ্রাফিকাল ডেটা স্ট্রাকচার, 2. গ্রাফিকাল ডেটা স্ট্রাকচার","1. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ"
"1. গ্রাফিক ডিসপ্লে প্রোগ্রাম, 2. গ্রাফিকাল ডিসপ্লে প্রোগ্রাম","1. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ, 2. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ"
"1.গ্রাফিকাল ডিসপ্লে রেজোলিউশন, 2.গ্রাফিক ডিসপ্লে","1.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ"
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা","1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ"
"1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা","1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ"
"1. গ্রাফিকাল প্লেট, 2. গ্রাফিকাল প্লেট","1. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ, 2. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ"
"1.গ্রাফিক অ্যানিমেশন, 2.গ্রাফিক অ্যানিমেশন","1.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ"
গ্রাফিক ট্রান্সফার ফরম্যাট (GIF),ਗ੍ਰਾਫਿਕ ਟ੍ਰਾਂਸਫਰ ਫਾਰਮੈਟ (GIF)
"1.গ্রাফিক ইউজার ইন্টারফেস (GUI), 2.গ্রাফিক ইউজার ইন্টারফেস","1. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI), 2. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ"
"1.গ্রাফিক্স, 2.গ্রাফিক্স","1.ਗ੍ਰਾਫਿਕਸ, 2.ਗ੍ਰਾਫਿਕਸ"
"1.গ্রাফিক্স অ্যাপ্লিকেশন, 2.গ্রাফিকাল অ্যাপ্লিকেশন","1.ਗ੍ਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕਲ ਐਪਲੀਕੇਸ਼ਨ"
"1.গ্রাফিক্স কার্সার, 2.গ্রাফিকাল কার্সার","1.ਗ੍ਰਾਫਿਕਸ ਕਰਸਰ, 2.ਗ੍ਰਾਫਿਕਲ ਕਰਸਰ"
"1.গ্রাফিক্স মোড, 2.গ্রাফিক মোড","1.ਗ੍ਰਾਫਿਕਸ ਮੋਡ, 2.ਗ੍ਰਾਫਿਕ ਮੋਡ"
"1.গ্রাফিক্স প্যাকেজ, 2.গ্রাফিকাল প্যাকেজ","1.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ, 2.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ"
"1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ"
"1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ"
"1.গ্রাফিক্স সফটওয়্যার প্যাকেজ, 2.গ্রাফিকাল সফটওয়্যার প্যাকেজ","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ, 2.ਗਰਾਫੀਕਲ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ"
ধূসর স্কেল,ਸਲੇਟੀ ਸਕੇਲ
"1. লোভী পদ্ধতি, 2. লোভী পদ্ধতি","1. ਲਾਲਚੀ ਢੰਗ, 2. ਲਾਲਚੀ ਢੰਗ"
আঙ্গুর,ਅੰਗੂਰ
গ্রিড,ਗਰਿੱਡ
গ্রিড চার্ট,ਗਰਿੱਡ ਚਾਰਟ
গ্রিড গণনা,ਗਰਿੱਡ ਗਣਨਾ
গ্রিড মড্যুলেশন,ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ
স্থল তরঙ্গ,ਜ਼ਮੀਨੀ ਲਹਿਰ
দল,ਗਰੁੱਪ
গ্রুপ ঠিকানা,ਸਮੂਹ ਦਾ ਪਤਾ
শঙ্ঘবদ্ধ কোড,ਗਰੁੱਪ ਕੋਡ
গ্রুপ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
গ্রুপ যোগাযোগ,ਸਮੂਹ ਸੰਚਾਰ
"1.গ্রুপ আইডেন্টিটি, 2.গ্রুপ আইডেন্টিটি","1. ਸਮੂਹ ਪਛਾਣ, 2. ਸਮੂਹ ਪਛਾਣ"
দলের নাম,ਗਰੁੱਪ ਦਾ ਨਾਮ
গ্রুপওয়্যার,ਗਰੁੱਪਵੇਅਰ
বৃদ্ধি,ਵਾਧਾ
"1.গার্ড, 2.গার্ড","1.ਰੱਖਿਅਕ, 2.ਗਾਰਡ"
নির্দেশিত মিডিয়া,ਨਿਰਦੇਸ਼ਿਤ ਮੀਡੀਆ
বন্দুক,ਬੰਦੂਕ
ডিকোড,ਡੀਕੋਡ
ডিকোডার,ਡੀਕੋਡਰ
ডিকোডার অভিধান,ਡਿਸੀਫਰਮੈਂਟ ਡਿਕਸ਼ਨਰੀ
অর্ধেক যোগকারী,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
অর্ধেক সেতু,ਅੱਧਾ ਪੁਲ
অর্ধেক দ্বৈত,ਅੱਧਾ ਡੁਪਲੈਕਸ
হাফ ডুপ্লেক্স লাইন,ਅੱਧੀ ਡੁਪਲੈਕਸ ਲਾਈਨ
হাফ ডুপ্লেক্স মোড,ਅੱਧਾ ਡੁਪਲੈਕਸ ਮੋਡ
অর্ধেক তীব্রতা,ਅੱਧੀ ਤੀਬਰਤਾ
আধা রাউটার,ਅਰਧ ਰਾਊਟਰ
আধা-বিভাগীয়,ਅਰਧ-ਵਿਭਾਗੀ
অর্ধেক ছবি,ਅੱਧਾ ਚਿੱਤਰ
অর্ধেক শব্দ,ਅੱਧਾ ਸ਼ਬਦ
হ্যামিলটোনিয়ান চক্র,ਹੈਮਿਲਟੋਨੀਅਨ ਚੱਕਰ
হ্যামিং কোড,ਹੈਮਿੰਗ ਕੋਡ
হাত,ਹੱਥ
মুদ্রিত কপি,ਛਾਪੀ ਕਾਪੀ
হ্যান্ডলিং,ਹੈਂਡਲਿੰਗ
হ্যান্ডলিং,ਹੈਂਡਲਿੰਗ
সাসপেনশন,ਮੁਅੱਤਲ
আনন্দদায়ক ফাঁদ,ਸੁਹਾਵਣਾ ਜਾਲ
হার্ড কপি ডিভাইস,ਹਾਰਡ ਕਾਪੀ ਜੰਤਰ
"1.হার্ড ডিস্ক, 2.ইনফ্লেক্সিবল ডিস্ক","1.ਹਾਰਡ ਡਿਸਕ, 2.ਇਨਫਲੈਕਸੀਬਲ ਡਿਸਕ"
অনমনীয় ডিস্ক পতন,ਲਚਕਦਾਰ ਡਿਸਕ ਢਹਿ
কঠিন ত্রুটি,ਸਖ਼ਤ ਗਲਤੀ
হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ,ਹਾਰਡਵੇਅਰ ਵਹਾਅ ਕੰਟਰੋਲ
"1.হারমোনিক, 2.হারমোনিক","1. ਹਾਰਮੋਨਿਕ, 2. ਹਾਰਮੋਨਿਕ"
"1.হারমোনিক গড়, 2. সুরেলা গড়","1. ਹਾਰਮੋਨਿਕ ਮਤਲਬ, 2. ਹਾਰਮੋਨਿਕ ਮਤਲਬ"
হ্যাকিং,ਹੈਕਿੰਗ
হ্যাকিং ডায়াগ্রাম,ਹੈਕਿੰਗ ਚਿੱਤਰ
চিমিং টেবিল,ਚਿਮਿੰਗ ਟੇਬਲ
হ্যাকিং কৌশল,ਹੈਕਿੰਗ ਤਕਨੀਕ
"1.হেডার, 2.এন্ট্রি","1.ਸਿਰਲੇਖ, 2.ਐਂਟਰੀ"
"1.স্ট্যাক, 2.স্ট্যাক","1. ਸਟੈਕ, 2. ਸਟੈਕ"
ভর বাছাই,ਪੁੰਜ ਛਾਂਟੀ
সাহায্য,ਮਦਦ ਕਰੋ
সাহায্য পর্দা,ਮਦਦ ਸਕਰੀਨ
"1.help নেটওয়ার্ক, 2.help নেটওয়ার্ক","1. ਹੈਲਪ ਨੈੱਟਵਰਕ, 2. ਹੈਲਪ ਨੈੱਟਵਰਕ"
হার্টজ (কম্পাঙ্ক/ফ্রিকোয়েন্সির একক),ਹਰਟਜ਼ (ਵਾਰਵਾਰਤਾ/ਵਾਰਵਾਰਤਾ ਦੀ ਇਕਾਈ)
স্বতঃস্ফূর্ত,ਸੁਭਾਵਕ
পরীক্ষামূলক পদ্ধতি,ਅਨੁਭਵੀ ਢੰਗ
হেক্সাডেসিমেল সংখ্যা,ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ
পরোক্ষ লাইন,ਅਸਿੱਧੇ ਲਾਈਨ
অনুক্রমিক তথ্য সঞ্চয়স্থান,ਲੜੀਵਾਰ ਡਾਟਾ ਸਟੋਰੇਜ਼
অনুক্রমিক ফাইল ব্যবসা,ਲੜੀਵਾਰ ਫਾਈਲ ਕਾਰੋਬਾਰ
অনুক্রমিক রূপরেখা,ਲੜੀਵਾਰ ਰੂਪਰੇਖਾ
উচ্চ স্তরের ভাষা,ਉੱਚ ਪੱਧਰੀ ਭਾਸ਼ਾ
উচ্চ মেমরি এলাকা,ਉੱਚ ਮੈਮੋਰੀ ਖੇਤਰ
উচ্চ পারদর্শিতা,ਉੱਚ ਪ੍ਰਦਰਸ਼ਨ
"1. অধিগ্রহণ, 2. আঘাত, 3. সম্ভাবনা","1. ਪ੍ਰਾਪਤੀ, 2. ਹਿੱਟ, 3. ਸੰਭਾਵਨਾ"
লক্ষ্যভেদ হার,ਹਿੱਟ ਰੇਟ
আক্রমণ অনুপাত,ਹਿੱਟ ਅਨੁਪਾਤ
"1. গর্ত, ব্যবধান 2. গর্ত","1. ਮੋਰੀ, ਵਿੱਥ 2. ਮੋਰੀ"
হোম ডিরেক্টরি,ਘਰ ਦੀ ਡਾਇਰੈਕਟਰੀ
হোম পেজ,ਮੁੱਖ ਪੰਨਾ
সমজাতীয় স্থানাঙ্ক,ਸਮਰੂਪ ਕੋਆਰਡੀਨੇਟਸ
