Bengali,Malayalam
সরাসরি ঠিকানা,നേരിട്ടുള്ള വിലാസം
সরাসরি সংযোগ,നേരിട്ടുള്ള സംയോജനം
সরাসরি মেমরি অ্যাক্সেস (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
সরাসরি লেখার শরীর,നേരിട്ടുള്ള എഴുത്ത് ശരീരം
দিকনির্দেশক গেমেট,ദിശാസൂചന ഗെയിമറ്റ്
দিকনির্দেশক লাভ,ദിശാസൂചന നേട്ടം
দিকনির্দেশনা,ദിശാബോധം
দিক অ্যান্টেনা,ദിശ ആന്റിന
incapacitating তদন্ত,പ്രവർത്തനരഹിതമായ അന്വേഷണം
বিচ্ছিন্ন করা,വേർപെടുത്തുക
নিমজ্জন,നിമജ്ജനം
"নিমজ্জন বাতি, নিমজ্জন বাতি","നിമജ്ജന വിളക്ക്, നിമജ്ജന വിളക്ക്"
বস্তুকণা,കണികാ ദ്രവ്യം
বিতরণ কর,വിതരണ നികുതി
অবতল অ্যান্টেনা,കോൺകേവ് ആന്റിന
ডিস্ক,ഡിസ്ക്
স্থানচ্যুতি ধ্রুবক (ধ্রুবক),സ്ഥാനചലന സ്ഥിരാങ്കം (സ്ഥിരമായ)
স্থানচ্যুতি বর্তমান,ഡിസ്പ്ലേസ്മെന്റ് കറന്റ്
স্থানচ্যুতি ত্রুটি,സ്ഥാനചലന പിശക്
প্রদর্শনী,പ്രദർശനം
ক্ষয়,ക്ഷയം
বিকৃতি,വളച്ചൊടിക്കൽ
বিকৃতি ক্ষতি,രൂപഭേദം കേടുപാടുകൾ
বিকৃতি বর্তমান পরিসীমা,വക്രീകരണ നിലവിലെ ശ്രേണി
বিকৃতি স্ট্রিম পচা,വക്രീകരണം സ്ട്രീം ചെംചീയൽ
বিকৃতি সংবেদনশীলতা,വക്രീകരണ സംവേദനക്ഷമത
বিকৃতি লাভ মার্জিন,വക്രീകരണം നേട്ടം മാർജിൻ
বিকৃতি ইনপুট প্রতিরোধের,രൂപഭേദം ഇൻപുട്ട് പ്രതിരോധം
বিকৃতি লুপ লাভ,വക്രീകരണം ലൂപ്പ് നേട്ടം
বিতরণ করা পরিবর্ধক,വിതരണം ചെയ്ത ആംപ്ലിഫയർ
বিতরণ গুণক,വിതരണ ഗുണിതം
পরিবর্তন রিসিভার,വ്യതിയാന റിസീവർ
শূন্য বিভাগ পরীক্ষা,പൂജ്യം ഡിവിഷൻ ടെസ്റ്റ്
ডি-লেয়ার,ഡി-ലെയർ
আয়নোস্ফিয়ারের ডি-স্তর,അയണോസ്ഫിയറിന്റെ ഡി-പാളി
d-মস,ഡി-മോസ്
ডলবি বডি,ഡോൾബി ശരീരം
কার্যকর মেরু,ഫലപ്രദമായ പോൾ
কার্যকর মেরু প্রতিরোধের,ഫലപ്രദമായ പോൾ പ്രതിരോധം
দাতা বর্জ্য,ദാതാവിന്റെ മാലിന്യം
দাতা উপাদান,ദാതാവിന്റെ മെറ്റീരിയൽ
যত্নহীন অবস্থা,ഡോണ്ട് കെയർ സ്റ്റാറ്റസ്
ভেজাল,മായം ചേർക്കൽ
ডপলার এফেক্ট,ഡോപ്ലർ പ്രഭാവം
ডপলার রাডার,ഡോപ്ലർ റഡാർ
ডসিমিটার,ഡോസിമീറ്റർ
পয়েন্ট ম্যাট্রিক্স,പോയിന്റ് മാട്രിക്സ്
বিন্দু স্বরলিপি,പോയിന്റ് നൊട്ടേഷൻ
গৌণ সমস্যা,ദ്വിതീയ പ്രശ്നം
বাইলেয়ার ক্যাপাসিটর,ദ്വിതല കപ്പാസിറ്റർ
binaural klystron,ബൈനറൽ ക്ലൈസ്ട്രോൺ
দ্বিপাক্ষিক বার,ഉഭയകക്ഷി ബാർ
দ্বিপাক্ষিক পিসি বোর্ড,ഉഭയകക്ഷി പിസി ബോർഡ്
ডবল মার্কিং,ഇരട്ട അടയാളപ്പെടുത്തൽ
ডবল ট্রানজিস্টর,ഇരട്ട ട്രാൻസിസ്റ്റർ
ডুয়াল টিউনড এমপ্লিফায়ার,ഡ്യുവൽ ട്യൂൺ ചെയ്ത ആംപ്ലിഫയർ
ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক,ഇരട്ട പാളി ട്രാൻസിസ്റ്റർ ആംപ്ലിഫയർ
দ্বিগুণ,ഇരട്ടിക്കുന്നു
বাধা সময়,തടസ്സം സമയം
আউটপুট ইলেক্ট্রোড,ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്
ট্রেলিং আউটপুট ইলেক্ট্রোড,ട്രെയിലിംഗ് ഔട്ട്പുട്ട് ഇലക്ട്രോഡ്
d রাম,ഡി റാം
d রাম,ഡി റാം
রানঅফ সেল,റൺഓഫ് സെൽ
স্রোতধারা,ഒഴുകുന്ന നീരൊഴുക്ക്
প্রবাহ বেগ,ഒഴുക്ക് വേഗത
ছিদ্র টেপ,സുഷിരം ടേപ്പ്
অপারেটর বাস,ഓപ്പറേറ്റർ ബസ്
অপারেটিং পর্যায়,പ്രവർത്തന ഘട്ടം
অন্যায়,അധർമ്മം
শুকনো কোষ,ഡ്രൈ സെൽ
শুকনো এচিং,ഉണങ്ങിയ കൊത്തുപണി
শুকনো ফিল্ম,ഡ്രൈ ഫിലിം
শুকনো সুইচিং,ഡ്രൈ സ്വിച്ചിംഗ്
ড্রাইস্টাস আর্ট ডিসপ্লেসার,ഡ്രൈസ്റ്റാസ് ആർട്ട് ഡിസ്പ്ലേസർ
D.T.E.,ഡി.ടി.ഇ.
dtl (ডায়োড ট্রানজিস্টর লজিক),dtl (ഡയോഡ് ട്രാൻസിസ്റ്റർ ലോജിക്)
"ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি.","ഡ്വിഗെറ്റ് ഫേറ്റ്, ഡ്വിഗെറ്റ് എഫ്. ഇ.ടി."
দ্বৈত মিল,ഇരട്ട പൊരുത്തം
দম্পতি সংক্রমণ,ദമ്പതികൾ ട്രാൻസ്മിഷൻ
ডবল রিড কোঅর্ডিনেটর,ഇരട്ട വായന കോർഡിനേറ്റർ
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার","ഡ്യുവൽ-ഡിഫറൻസ് അനലോഗ്, ഡിജിറ്റൽ കൺവെർട്ടർ"
ডাইপোল পরিবর্তন,ദ്വിധ്രുവ മാറ്റം
ডবল অনুসরণ ভোল্টেজ নিয়ামক,ഇരട്ട ഫോളോ വോൾട്ടേജ് കൺട്രോളർ
দ্বৈততা,ദ്വൈതത്വം
ডবল সারিবদ্ধ,ഇരട്ട തുഴച്ചിൽ
নীরব অ্যান্টেনা,നിശബ്ദ ആന്റിന
ডুপ্লেক্স ট্রান্সমিশন,ഡ്യുപ്ലെക്സ് ട്രാൻസ്മിഷൻ
ইউটিলিটি অনুপাত,യൂട്ടിലിറ്റി അനുപാതം
ইউটিলিটি অনুপাত মড্যুলেশন,യൂട്ടിലിറ്റി റേഷ്യോ മോഡുലേഷൻ
dB-25 সংযোগকারী,dB-25 കണക്റ്റർ
আবাস,താമസസ്ഥലം
গতিশীল বৈশিষ্ট্য,ചലനാത്മക സവിശേഷതകൾ
গতিশীল বৈশিষ্ট্য,ചലനാത്മക സവിശേഷതകൾ
গতিশীল বর্তমান,ഡൈനാമിക് കറന്റ്
গতিশীল প্রতিবন্ধকতা,ചലനാത്മക പ്രതിരോധം
"গতিশীল লোড লাইন, লোড লাইন","ഡൈനാമിക് ലോഡ് ലൈൻ, ലോഡ് ലൈൻ"
গতিশীল মেমরি,ഡൈനാമിക് മെമ്മറി
পরিবর্তনশীল মেমরি সেল,വേരിയബിൾ മെമ്മറി സെൽ
গতিশীল মেমরি রিফ্রেশার,ഡൈനാമിക് മെമ്മറി റിഫ്രഷർ
ডাইনামিক মাউস ইনভার্সন,ചലനാത്മക മൗസ് വിപരീതം
ডাইনামিক RAM ডাইনামিক RAM,ഡൈനാമിക് റാം ഡൈനാമിക് റാം
গতিশীল পরিসীমা,ചലനാത്മക ശ്രേണി
গতিশীল প্রতিরোধের,ചലനാത്മക പ്രതിരോധം
গতিশীল স্থানচ্যুতি রেজিস্টার,ഡൈനാമിക് ഡിസ്പ്ലേസ്മെന്റ് രജിസ്റ്റർ
গতিশীল পরীক্ষা,ഡൈനാമിക് ടെസ്റ്റ്
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),ഡൈനാമിക് വീഡിയോ റാൻഡം ആക്സസ് മെമ്മറി (DVRAM)
ডায়নামো,ഡൈനാമോ
ডায়নামোমিটার,ഡൈനാമോമീറ്റർ
ডিনিট্রন অসিলেটর,ഡൈനിട്രോൺ ഓസിലേറ്റർ
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব","ആദ്യകാല പ്രഭാവം, ആദ്യകാല പ്രഭാവം"
e a রম,ഇ ഒരു റോം
পৃথিবী সংযোগ,ഭൂമി കണക്റ്റിവിറ്റി
গ্রাউন্ড স্টেশন,ഗ്രൗണ്ട് സ്റ്റേഷൻ
Ebers-Moul-Equation,എബർസ്-മൗൾ-സമവാക്യം
Ebers-Maul-Model,എബെർസ്-മൗൾ-മോഡൽ
প্রতিধ্বনি,പ്രതിധ്വനി
