Hindi,English
"गणना,गिनना",Enumeration
पर्यावरण,Environment
दूत,Envoy
महामारी,Epidemic
सार,Epitome
"समता, समानता",Equality
संतुलन,Equilibrium
उपस्कर,Equipment
" साम्या ,  इक्विटी",Equity
" तुल्य, समतुल्य , समानार्थी",Equivalent
द्‌‌वि-अर्थक,Equivocal
उन्मूलन करना,Eradicate
शुद्‌धि-पत्र,Errata
"त्रुटि,भूल,ग़लती",Error
स्वतः वृद्‌धि,Escalation
अनुरक्षक,Escort
अनिवार्य,Essential
स्थापना,Establishment
" प्राक्कलन,आंकना , अनुमान",Estimate
अनुमानित लागत,Estimated cost
" नीतिशास्त्र , आचार नीति",Ethics
शिष्‍टाचार,Etiquette
निष्क्रमण,Evacuation
"अपवंचन करना, टालना",Evade
मूल्यांकन,Evaluation
समसंख्या,Even number
संभावित,Eventual
बेदख़ली,Eviction
"साक्ष्य,सबूत",Evidence
विकसित करना,Evolve
" यथार्थ ,बिल्कुल ठीक ,निश्‍चित",Exact
परीक्षा,Examination
परीक्षार्थी,Examinee
परीक्षक,Examiner
उदाहरण,Example
उत्खनन,Excavation
"अत्युत्‍तम, उत्कृष्‍ट",Excellent
अपवाद,Exception
" अपवादात्मक , असाधारण",Exceptional
"अति,अधिकता",Excess
विनिमय,Exchange
राजकोष,Exchequer
उत्पाद शुल्क,Excise (=excise duty)
"अपर्वजित करना, निकालना",Exclude
अनन्य,Exclusive
" माफ़ करना,क्षमा करना ,बहाना",Excuse
" निष्पादन करना , कार्यान्वित करना",Execute
" कार्यपालिका , कार्यपालक ,  कार्यप्रबंधक ,  कार्यकारिणी",Executive
कार्यकारिणी समिति,Executive committee
कार्यपालक शक्‍ति,Executive power
"अधिकारी वर्ग, कार्यपालक वर्ग",Executives
कार्यपालक स्टॉफ,Executive staff
" छूट देना , छूट-प्राप्त",Exempt
छूट,Exemption
"प्रयोग,प्रयोग करना",Exercise
"अनुग्रहपूर्वक, अनुग्रही",Ex-gratia
अनुग्रही अदायगी,Ex-gratia payment
नि:शेष करना,Exhaust
सर्वांगीण,Exhaustive
"प्रदर्श,प्रदर्शित करना",Exhibit
तात्कालिक आवश्यकता,Exigency
आयात-निर्यात नीति,Exim policy
" निर्गम,निकास ,निकास द्‌वार,बहिगर्मन द्‌वार",Exit
बहिगर्मन साक्षात्कार,Exit interview
बहिर्गमन नीति,Exit policy
निर्गम मतानुमान,Exit poll
पदेन,Ex-officio
माफी देना,Exonerate
" विस्तार ,प्रसार",Expansion
एकपक्षीय,Ex-parte
" देश-निकाला, देश निष्कासन , देशत्याग , देश निष्‍ठा-त्याग",Expatriation
"समीचीन, कार्यसाधक",Expedient
शीघ्र कार्रवाई करना,Expedite
"निकाल देना,निष्कासित करना",Expel
"व्यय,ख़र्च",Expenditure
अनुभव,Experience
"प्रयोग,परीक्षण",Experiment
विशेषज्ञ,Expert
समाप्‍ति,Expiry
समाप्ति तिथि,Expiry date
" व्याख्या ,स्पष्‍टीकरण",Explanation
स्पष्‍ट,Explicit
" शोषण ,समुपयोजन",Exploitation
" खोज करना ,पता लगाना",Explore
विस्फोट,Explosion
निर्यात,Export
