English,Odiya
Electroencephalogram,ଇଲେକ୍ଟ୍ରୋସେନସାଲୋଗ୍ରାମ୍ |
Electroencephalography,ବ electric ଳିକତାଫାଲୋଗ୍ରାଫ୍
Electrogenic,ଇଲେକ୍ଟ୍ରାପେନିକ୍ |
Electromagnetic lense,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଧୂପ
Electromagnetic radiation,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିକିରଣ |
Electromagnetic theory,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସିଦ୍ଧାନ୍ତ |
Electron acceptor,ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ରହଣକାରୀ |
Electron bombardment,ଇଲେକ୍ଟ୍ରନ୍ ବିସ୍ଫୋରଣ |
Electron deficient,ଇଲେକ୍ଟ୍ରନ୍ ଅଭାବ |
Electron donor,ଇଲେକ୍ଟ୍ରନ୍ ଦାତା |
Electron microscope,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
Electron transparency,ଇଲେକ୍ଟ୍ରନ୍ ସ୍ୱଚ୍ଛତା |
Electron transport chain,ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ଶୃଙ୍ଖଳା |
Electron transport system,ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ବ୍ୟବସ୍ଥା |
Electronegative,ଇଲେକ୍ଟ୍ରୋନେଗାଟିଭ୍ |
Electronegative atom,ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭ୍ ପରମାଣୁ |
Electronic waste,ଇଲେକ୍ଟ୍ରୋନିକ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
Electrophoresis,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
Electroporation,ଇଲେକ୍ଟ୍ରୋପ୍ରେସନ୍
Electrostatic precipitator,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସବ୍ଲିକିପଏଣ୍ଟକାରୀ |
Element,ଉପାଦାନ
Element,ଉପାଦାନ
Elephas,ହାତୀଗୁଡ଼ିକ
Ellipsoid strip,ଏଲିପ୍ସଡ୍ ଷ୍ଟ୍ରିପ୍ |
Ellipsoidal joint,ଏଲିପସାଇଡାଲ୍ ଗଣ୍ଠି |
Elongated heart,ବିସ୍ତାରିତ ହୃଦୟ |
Elongation factor,Entelgation funtor
Elphidium,ଏଲଫିଡିୟମ୍
Elution,ବିଲୋପ
Emarginate,ସ army ଖ
Emasculation,ଇମାସକ୍ରଲେସନ
Embryo culture,ଭ୍ରୁଣ ସଂସ୍କୃତି |
Embryo development,ଭ୍ରୁଣ ବିକାଶ
Embryo rescue,ଭ୍ରୁଣ ଉଦ୍ଧାର
Embryo,ଭ୍ରୁଣ
Embryo sac,ଭ୍ରୁଣ ଥଳ
Embryological research,ଭ୍ରୁଣଗ୍ରସ୍ତ ଅନୁସନ୍ଧାନ |
Embryology,ଭ୍ରୁଣବିଶ୍ୱାସ
Embryonic blastopore,ଭ୍ରୁଣିକ୍ ବ୍ଲାଷ୍ଟୋପୋର |
Embryonic development,ଭ୍ରୁଣିକ ବିକାଶ |
Embryonic mortality,ଭ୍ରୁଣିକ ମୃତ୍ୟୁହାର
Emergent hydrophyte,ଜରୁରୀ ହାଇଡ୍ରୋଫାଇଟ୍ |
Emigration,ସ୍ଥାନାନ୍ତରଣ
Emilia sonchifolia,ଏମିଲିଆ ସୋନକିଫୋଲୋଲ୍ |
Emotional turbulence,ଭାବପ୍ରବଣ ଅଶାନ୍ତିକତା |
Empetraceae,ଏମୋପ୍ରାସିଆ |
Emphysema,ଏମ୍ପିଶିମା
Empirical formula,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
Emu,ନିମନ୍
Emulsifying,ଏମୁଲିସିୟା
Enaima,ଏନାମିମା |
Enamel,ଏନେଲ
Encoded enzyme,ଏନକୋଡେଡ୍ ଏନଜାଇମ୍ |
Encystation,ଏନସାଇକେଷ୍ଟେସନ୍
End wall,ଶେଷ କାନ୍ଥ
Endangered,ଶେଷରେ
Endemic,ଉଣ୍ଡେମିକ୍ |
Endemism,Endemition
Endergonic reaction,ଏଣ୍ଡ୍ରୋଗୋନିକ୍ ପ୍ରତିକ୍ରିୟା |
Endocarp,ଏଥନିଅର୍ପ
Endocrine system,ଏଣ୍ଡୋ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
Endocytosis,ଏଣ୍ଡୋସିଟିଟୋସିସ୍ |
Endoderm,ଏଣ୍ଡୋଡର୍ମ
Endolymph,Vollylimh
Endometrium,ଏଣ୍ଡୋମେଟ୍ରମ୍
Endomycorrhizae,ଏଣ୍ଡୋମାଇକୋରିନିଜିଜ୍ |
Endonuclease recognition site,ଏଣ୍ଡୋନ୍ୟୁଜ୍ ସ୍ୱୀକୃତି ସ୍ଥାନ |
Endoplasmic reticulum,ଏଣ୍ଡୋ ପାକକ୍ଷୀ ରେଟିକୁଲମ୍ |
Endoscope,ଇଣ୍ଡୋସ୍କୋପ୍
Endoscopy,ଇଣ୍ଡୋସ୍କୋପି
Endoskeleton,ଏଣ୍ଡୋସ୍କେଲନ୍ |
Endosome,ଇଣ୍ଡୋସୋମ୍
Endosperm,ଏଣ୍ଡୋରମ୍
Endospermic,ଏଣ୍ଡୋପର୍ମିକ୍ |
Endothelial lining,ଏଣ୍ଡୋଥେଲିଆଲ୍ ଲାଇନ୍ |
Endothelium,ଏଣ୍ଡୋଥେଲିୟମ୍
Endotherm (eomoiotherm),ଏଣ୍ଡୋଥର୍ମ (ଇୁମୋୟୋଥରମ୍)
Endothermic,ଏଣ୍ଡୋଥର୍ମିକ୍
Endothermic,ଏଣ୍ଡୋଥର୍ମିକ୍
Endotoxin,ଇଣ୍ଡୋଟୋକ୍ସିନ୍
End sac,ଶେଷ ଥଳି
Endoplasmic,ଏଣ୍ଡୋ ପାକ୍ସିକ୍ |
Endrocrine system,ସୁଗନ୍ଧିତ ସିଷ୍ଟମ୍ |
Energy assimilated,ଶକ୍ତି ଆସ୍ମିଲେଟେଡ୍ |
Energy flow model,ଏନର୍ଜି ଫ୍ଲୋ ମଡେଲ୍ |
Energy plantation,ଶକ୍ତି ବୃକ୍ଷରୋପଣ
Energy plantation,ଶକ୍ତି ବୃକ୍ଷରୋପଣ
Energy source,ଶକ୍ତି ଉତ୍ସ |
Engineering,ଇଞ୍ଜିନିୟରିଂ
Entamoeba histolytica,ଏଣ୍ଟମାଓବା HistorOLYTICA |
Enterobius,ଏଣ୍ଟେରୋବିୟସ୍ |
Enterocyte,ENTOROCETETETETTETE |
Enteron,ଏଣ୍ଟର୍ଦନ୍ |
Enthalpy,ସମ୍ପତ୍ତି |
Entomophilous,ଏଣ୍ଟୋମୋଫିଲୋସସ୍
Entomophily,Entomofly
Entropy,ଏଣ୍ଟ୍ରପି |
Environment,ପରିବେଶ
Environmental condition,ପରିବେଶ ଅବସ୍ଥା |
Environmental ethics,ପରିବେଶ ନ ics ତିକତା |
Environmental factor,ପରିବେଶ ଫ୍ୟାକ୍ଟର୍ |
Environmental influence,ପରିବେଶ ପ୍ରଭାବ
Environmental management,ପରିବେଶ ପରିଚାଳନା
Environmental planning and coordination,ପରିବେଶ ଯୋଜନା ଏବଂ ସମନ୍ୱୟ |
Environmental resistance,ପରିବେଶ ପ୍ରତିରୋଧ
Enzymatic content,ଏନଜେଟିକ୍ ବିଷୟବସ୍ତୁ |
Enzyme,ଏନଜାଇମ୍
Enzyme system,ଏନଜାଇମ୍ ସିଷ୍ଟମ୍ |
Enzyme-linked,ଏନଜାଇମ୍-ଲିଙ୍କ୍ ହୋଇଛି |
Eocene,ଇକନ୍
Eosinophil,ଇଓସିନୋଫିଲ୍ |
Ephedra,ଇଫେଡ୍ରା
Ephemeral annual herb,ଇଫେମେରାଲ୍ ବାର୍ଷିକ b ଷଧ |
Ephemeral,ଇଫେମେରାଲ୍
Epicalyx,Epralalix
Epicarp,Pickarp
Epidermal cell,ଏପିଡିରାଲ୍ ସେଲ୍ |
Epidermis,ଏପିଡର୍ମିସ୍ |
Epidermophyton,ଏପିଡର୍ମୋଫିଲେଟନ୍ |
Epididymis,EPidIdyMIis
Epigynae,Epigyeye
Epigynous,ଏପିସିୟିନସ୍ |
Epilepsy,ଅପସ୍ମାର
Epilimnion,ଏପିଲିମିନ୍
Epimorphosis,Epimorphotoss
Epinephrine,ଏପିନେଫ୍ରାଇନ୍
Epineurium,ଏଗିନେରିୟମ୍
Epipetalous,ଏପିପଟାଲସ୍
Epiphysis,ଏପିଫାଇଡିସ୍
Epiphyte,EpipheeTee
Episodic depression,ଏପିସୋଡିକ୍ ଡିପ୍ରେସନ୍ |
Epistasis,ଏପିଷ୍ଟାଟିସ୍
Epistasis,ଏପିଷ୍ଟାଟିସ୍
Epithelial tissue,ଏପୋହେଲିଆଲ୍ ଟିସୁ |
Epoch,ଇପୋକ୍
Epulopscium fishesoni,ଆକ୍ଲୋପ୍ସ୍କିଅମ୍ ଫିସେନୋ |
Equatorial plate,ଇକ୍ୟୁଏଟୋରିଆଲ୍ ପ୍ଲେଟ୍ |
Equilibrium,ସନ୍ତୁଳନ
Equilibrium sedimentation,ସନ୍ତୁଳନ ସ୍ଥିତିରେ |
Equisetum,ସମନ୍ୱୟ |
Equus,ଇକ୍ୟୁସ୍ |
Era,ଯୁଗ
Ergosterol,Ergerterol
Ericales,Erricles
Erosion,କ୍ଷୟ
Erucic acid,ଏରୋକିକ୍ ଏସିଡ୍ |
Erythrina,ଏରିଥ୍ରିନା |
Erythrocyte (RBC),ଏରିଥ୍ରୋସିଟ୍ (rbc)
Erythrocytic,Erythroycyicatic
Erythropoietic factor,ଏରେଥ୍ରୋପୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |
Erythropoietin,ଏରେଥ୍ରୋପିଏଏଟ୍ |
Erythroxylum coca,ଏରେରସ୍ରୋକ୍ସଲମ୍ କୋକ୍ |
Escherichia coli,ଇଚେଲିୟା କୋଲି |
Essential oil,ଅତ୍ୟାବଶ୍ୟକ ତେଲ |
Ester bond,ଏଷ୍ଟର୍ ବଣ୍ଡ |
Estrogen,ଇଷ୍ଟ୍ରନ୍
Estrogen replacement therapy,Estrogen ସ୍ଥାନାନ୍ତର ଥେରାପି |
Estuary,ପୂର୍ବ
Etaerio,ଇଭେରିଓ
Ethanol,ଇଥାନଲ |
Ether,ଇଥର
Ethidium bromide,ଇଥଡିୟମ୍ ବ୍ରୋମାଇଡ୍ |
Ethology,ଇଟୋଲୋଜି |
Ethology,ଇଟୋଲୋଜି |
Ethylene,ନୀତ
Ethylmethane sulphonate,Ethylmetane sulffotate |
Etiolation,ଇଥିଓପିଏମ |
Eubacteria,Ubacteria
Eubacteria cell,Eduacteria କକ୍ଷ
Euchromatin,ଇକ୍ରୋମେଟିନ୍ |
Euglena,ଇଗଲେନା |
Euglenoid,Ugleleoid
Eukaryote (eucaryote),ଇକାରିଓଟ୍ (ଇକାରିଓଟ୍)
Eukaryotic cell,ଇଉକାରିଆଟିକ୍ ସେଲ୍ |
Eukaryotic species,ଇଉକୁଟିଓଟିକ୍ ପ୍ରଜାତିଗୁଡିକ |
Eumetazoa,ଏରେଟିଜୋଆ
Eumitosis,ଇମିଟୋସିସ୍ |
Eunuchoidism,ଏନୁକୋଏଡାଇଜିମ୍ |
Eupagurus,దଅପ୍ ଗୟ।
Euphorbia,ଇଉଫୋରିୟା
Euphorbiaceae,ଇଉଫୋର୍ବେସିଆ |
Euplectella,Euuloptecella
Euryhaline,ଏରିଅହଲାଇନ୍ |
Eurythermal,ଇଭୁରାଥର୍ମାଲ୍ |
Euspongia,ଇସଲୋଙ୍ଗିଆ
Eustachian tube,ଇଷ୍ଟାଚିଆନ୍ ଟ୍ୟୁବ୍ |
Eutrophic water body,ଇଉଟ୍ରୋଫିକ୍ ଜଳ ଶରୀର |
Eutrophication,ଅଥ୍ରୋପତାନ
Eutrophication,ଅଥ୍ରୋପତାନ
Evacuated,ସ୍ଥାନାନ୍ତରିତ ହେଲା |
Evaluated,ମୂଲ୍ୟାଙ୍କନ
Evaporation,ବାଷ୍ପୀକରଣ |
Evening primrose,ସନ୍ଧ୍ୟା ପ୍ରାଥମିକତା
Evergreen tropical rain forest,ଏଭରଗ୍ରୀନ୍ ଟ୍ରପିକାଲ୍ ବର୍ଷା ଜଙ୍ଗଲ |
Evolution,ବିବର୍ତ୍ତନ
Evolution of life,ଜୀବନର ବିବର୍ତ୍ତନ |
Evolutionary agent,ବିବର୍ତ୍ତନ ଏଜେଣ୍ଟ |
Evolutionary biology,ବିକାଶୀୟ ଜୀବବିଜ୍ଞାନ |
Evolutionary process,ବିବର୍ତ୍ତନ ପ୍ରକ୍ରିୟା |
Evolutionary sequence,ବିବର୍ତ୍ତନ କ୍ରମ |
Evolutionary species,ବିବର୍ତ୍ତନ ପ୍ରଜାତିଗୁଡିକ |
Evolutionary taxonomist,ବିବର୍ତ୍ତନ ଟ୍ୟାକ୍ସୋନୋମିଷ୍ଟ |
Evolutionary trend,ବିବର୍ତ୍ତନ ଧାରା
Exalbuminous,Exalbuminus
Excessive growth,ଅତ୍ୟଧିକ ଅଭିବୃଦ୍ଧି |
Excessive sleeping,ଅତ୍ୟଧିକ ଶୋଇବା |
Excitability,ଉତ୍ତେଜନା
Excretion,ନିର୍ଧାରଣ
Excretory genital duct,ନିର୍ଗମନ ଯ ital ନାଙ୍ଗ ନଳୀ |
Excretory lactiferous duct,ନିର୍ଗମନ ଲାକ୍ଟାଇଫ୍ରସ୍ ନଳୀ |
Excretory pore,ନିର୍ଗମନ ଘୋର |
Excretory tubule,ନିର୍ଗମନ ଟୁବୁଲ୍ |
Exergonic reaction,ବିସ୍ତାରିତ ପ୍ରତିକ୍ରିୟା |
Exhaustible resources,ନିଷ୍କ୍ରିୟ ଉତ୍ସଗୁଡ଼ିକ |
Exobiology,ଏକ୍ସୋବିୟଲୋଜି |
Exocoetus,ବିସୋସୋଟ୍ସ୍ |
Exocrine gland,ଏକ୍ସ୍ରିନସ୍ ଗ୍ରନ୍ଥି |
Exocytosis,ପୂର୍ବପୋଟିଟୋସିସ୍ |
Exogenous,ExOgoger
Exogenous budding,Exogenges band
Exonuclease,ExonouCeause
Exoprasite,ଏକ୍ସପ୍ରେସାଇଟ୍ |
Exoplasm,ଏକ୍ସପ୍ଲାସ୍
Exoskeleton,ଏକ୍ସପେଲଟନ୍ |
Exotic species,ବିଦେଶୀ ପ୍ରଜାତିଗୁଡିକ |
Expansin,ବିସ୍ତାର
Experiment,ପରୀକ୍ଷଣ |
Explant,ବ୍ୟାଖ୍ୟା କର
Exponentially,ତ୍ୱରିତ ଭାବରେ |
Expressed sequence tag (EST),ପ୍ରକାଶିତ କ୍ରମ ଟ୍ୟାଗ୍ (ESI)
Extensibility,ବିସ୍ତାରିତତା |
External ear,ବାହ୍ୟ କାନ |
External fertilization,ବାହ୍ୟ ଫର୍ଟିଲାଇଜେସନ୍ |
External stimulus,ବାହ୍ୟ ଉତ୍ସାହ |
Extinction,ବିଲୁପ୍ତ
Extinction of species,ପ୍ରଜାତିର ବିଲୁପ୍ତ |
Extra-abdominal testes,ଅତିରିକ୍ତ ପେଟର ଟେଷ୍ଟସ୍ |
Extracellular digestion,ଅତିରିକ୍ତ ହଜୁରୀ |
Extracellular fluid,ଅତିରିକ୍ତ ତରଳ |
Extracellular material,ଅତିରିକ୍ତ ପଦାର୍ଥ
Extracellular matrix,ଏକ୍ସଟ୍ରାସେଲୁଲାର୍ ମ୍ୟାଟ୍ରିକ୍ସ |
Extraction,ନିଷ୍କାସନ
Extraembryonic membrane,ଏକ୍ସଟ୍ରେମ୍ବ୍ରୋନିକ୍ ମେମ୍ବ୍ରେନ୍ |
Extraterrestrial origin,ଅତିରିକ୍ତ ମୂଳ ଉତ୍ପତ୍ତି |
Extreme desert,ଅତ୍ୟଧିକ ମରୁଭୂମି
Extrinsic protein,ଏକ୍ସଟ୍ରିନିନିକ୍ ପ୍ରୋଟିନ୍ |
Extroception,ଅତିରିକ୍ତତା
Extrorse,ବହିଷ୍କୃତ
Exuding (gummy) substance,(ଗୁମି) ପଦାର୍ଥକୁ ଉତ୍ସାହିତ କରିବା |
Eye inflammation,ଆଖି ପ୍ରଦାହ
Eye lens,ଆଖି ଲେନ୍ସ
Eye piece,ଆଖି ଖଣ୍ଡ
Eyelid,ଆଖିପତା |
Excretory tubule,ନିର୍ଗମନ ଟୁବୁଲ୍ |
Fabaceae,ଫାବୀସିୟା |
Fabaceous,Fabaceations
Facet,ଫେନ୍ସ
Facial bone,ମୁଖ ହାଡ |
Facilitated diffusion,ବିସ୍ତାରିତ ବିସ୍ତାର |
Facultative parasite,ଅଧ୍ୟାପକ ପରଜୀବୀ |
Faecal matter,ଫେକାଲ୍ ବିଷୟ |
Faecal pellet,ଫେକାଲ୍ ପେଲେଟ |
Falcon,ଫାଲକନ୍
Fallopian tube,ଫାଲ୍ପିଆନ୍ ଟ୍ୟୁବ୍ |
False fruit,ମିଥ୍ୟା ଫଳ
False septum,ମିଥ୍ୟା ସେପ୍ଟମ୍ |
Family,ପରିବାର
Fascia,Fancia
Fascicle,ଫାସିକିକଲ୍ |
Fascicular,ଫାସିକୁଲାର୍ |
Fascicule,ଫାସିକୁଲ୍ୟୁଲ୍ |
Fasciola,FaChiola
Fat soluble vitamin,ଚର୍ବି ଦ୍ରବୀଭୂତ ଭିଟାମିନ୍ |
Fatty acid,ଫ୍ୟାଟି ଏସିଡ୍ |
Faulty copy,ତ୍ରୁଟିପୂର୍ଣ୍ଣ କପି |
Fauna,ଫାଉନା
Favourable environmental condition,ଅନୁକୂଳ ପରିବେଶ ଅବସ୍ଥା |
Feather,ପର
Feather star,ପଶୁ ତାରକା
Feathery stigma,ଫେୟାରୀ କଳଙ୍କିତ |
Feedback,ମତାମତ
Feedback inhibition,ମତାମତ ପ୍ରତିବନ୍ଧକ |
Feedback mechanism,ମତାମତ ମେକାନିଜିମ୍ |
Feeding,ଖାଇବାକୁ
Feeler,ଫିଲର୍
Felis,ଫେଲିସ୍
Female cone,ନାରୀ କୋଣ |
Female pronucleus,ମହିଳା ପ୍ରଣୀତ
Femur,ଫେମୁର |
Fermentation,ମୁଖ
Fern,ଫର୍ନ
Ferredoxin,ଫେଡର୍କ୍ସିନ୍ |
Fertile hybrid,ଉର୍ବର ହାଇବ୍ରିଡ୍ |
Fertile,ଉର୍ବର
Fertile,ଉର୍ବର
Fertile,ଉର୍ବର
Fertilin,ଫର୍ଟିଲିନ୍ |
Fertility,ପ୍ରଜନନ
Fertility,ପ୍ରଜନନ
Fertilization,ଫର୍ଟିଲାଇଜେସନ୍
Fertilization,ଫର୍ଟିଲାଇଜେସନ୍
Fertilizer,ସାର
Fibrillation,ଫିରବିଲ୍ସନ୍ |
Fibroblast growth factor (FGFs),ଫାଇବ୍ରୋବ୍ଲାଷ୍ଟ ଅଭିବୃଦ୍ଧି ଫ୍ୟାକ୍ଟର୍ (FGFS)
Fibroblast,ଫାଇବ୍ରୋବ୍ଲାଷ୍ଟ |
Fibrocartilage,ଫାଇବ୍ରୋକ୍ ୱରିଲେଜ୍ |
Fibrinogen,ଫାଇବ୍ରିନୋ କଗ୍ନ୍
Fibrous root system,ଫାଇବ୍ରସସ୍ ରୁଟ୍ ସିଷ୍ଟମ୍ |
Fibrous,ଫାଇବ୍ରସ୍
Fibula,ଫାଇବୁଲୁଲା
Ficus,ଫିକସ୍ |
Ficus heterophylla,ଫିକସ୍ ହେଟେରୋଫିଲେଲା |
Ficus religiosa (pipal),ଫିକସ୍ ପ୍ରାଇଭିଆ (ପିପାଲ୍)
Field capacity,କ୍ଷେତ୍ର ଦକ୍ଷତା
Field notebook,ଫିଲ୍ଡ ନୋଟବୁକ୍ |
Field number,କ୍ଷେତ୍ର ସଂଖ୍ୟା
Filament hook,ଚମକିତ ହୁକ୍ |
Filament,ଚମକ
Filamentous,ଫିଲାମେନସ୍ |
Filamentous type,ଫିଲାମେଣ୍ଟସ୍ ପ୍ରକାର |
Filaria worm,ଫାଇଲାରୀ ପୋକ
Filiform antenna,ଫିଲିଫ୍ଟୋରମ୍ ଆଣ୍ଟେନା |
Filter feeding,ଫିଲ୍ଟର୍ ଫିଡିଂ
Filtration slit,ଶବ୍ଦ ସ୍ଲିଟ୍ |
Fin,Fin
Fine adjustment knob,ଭଲ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ ଗଣ୍ଠି |
Fine sand,ସୂକ୍ଷ୍ମ ବାଲି |
Fingerprinting,ଫିଙ୍ଗର ପ୍ରିଣ୍ଟିଂ |
First law of thermodynamics,ଥର୍ମୋଡାଇନାମିକ୍ସର ପ୍ରଥମ ନିୟମ |
Fish ghee,ମାଛ ଘେ |
Fish oil,ମାଛ ତେଲ |
Fish processing industry,ମାଛ ପ୍ରକ୍ରିୟାକରଣ ଶିଳ୍ପ |
Fish protein,ମାଛ ପ୍ରୋଟିନ୍ |
Fishery,ମତ୍ସ୍ୟଚାଷ
Fission,ଫିଡ୍
Fissure (large groove),ଫିସର୍ (ବଡ଼ ଗ୍ରୋଭ)
Fistular,ଫିଷ୍ଟୁଲାର୍ |
Five digits (pentadactyl),ପାଞ୍ଚ ଅଙ୍କ (ପେଣ୍ଟାଡାଡିକ୍)
Five kingdom classification,ପାଞ୍ଚଟି ରାଜ୍ୟ ବର୍ଗୀକରଣ |
Fix gene cluster,ZEH କ୍ଲଷ୍ଟର ଠିକ୍ କରନ୍ତୁ |
Fixative,ଫିକ୍ସସିଟିଭ୍ |
Fixed or immovable,ସ୍ଥିର କିମ୍ବା ଅସ୍ଥାୟୀ |
Fixed source,ନିର୍ଦ୍ଦିଷ୍ଟ ଉତ୍ସ |
Fixing agent,ଏଜେଣ୍ଟ ଫିକ୍ସିଂ |
Fixing microbe,ମାଇକ୍ରୋବ୍କୁ ଫିକ୍ସିଂ କରିବା |
Flaccid,ଫ୍ଲାକାଇଡ୍ |
Flagella,ଫ୍ଲାଗେଲା |
Flagellate,ଫ୍ଲାଗଲଲେଟ୍ |
Flagellated,ଫ୍ଲାସେଲେଡ୍ |
Flagellin,ଫ୍ଲାଗେଲିନ୍ |
Flagellum,ଫ୍ଲାଗେଲୁମ୍
Flame bulb,ଫ୍ଲେମ୍ ବଲ୍ବ |
Flame cell,ନିଆଁ ସେଲ୍
Flamingo,ଫ୍ଲାମିଙ୍ଗୋ |
Flat bean,ଫ୍ଲାଟ ବିନ୍ |
Flat epithelial cell,ଫ୍ଲାଟ ଏପଟେଲିଆଲ୍ କକ୍ଷ |
Flat worm,ଚୋରୀ ପୋକ
Flattened bone,ସମତଳ ହାଡ |
Flavin adenine dinucleotide,ଫ୍ଲାଭିନ ଆଡେନାଇନ୍ ଡାଇନୁକୋଦ୍ଧି |
Fleshy fruit,ମାଂସାଳୀ ଫଳ |
Flimmer filament,ଫ୍ଲିମର୍ ଫିଲିମେଣ୍ଟ |
Flipper,ଫ୍ଲିପର୍
Floating rib,ଭାସମାନ ପଟି
Flocs,ନମସ୍କାର
Flora,ଫ୍ଲୋରା |
Floral morphology,ଚୁଲାର ମର୍ଫୋଲୋଜି |
Floral structure,ଭଣ୍ଡାର ଗଠନ |
Floral whorl,ଫ୍ଲୋରାଲ୍ ୱାର୍ଲ୍ |
Florigen,ଉତ୍ତୋଳନ
Flow cytometry,ପ୍ରବାହ ସାଇଟୋମେଟ୍ରି |
Flower bud,ପୁଷ୍ପଯୁକ୍ତ ଗୁଣ୍ଡ |
Flowering plant,ଫୁଲ ଉଦ୍ଭିଦ
Fluid feeder,ତରଳ ଫିଡର୍ |
Fluid mosaic model,ତରଳ ମୋସର ମଡେଲ୍ |
Fluorescence microscopy,ଫ୍ଲୋରୋସେନ୍ସ ମାଇକ୍ରୋସ୍କୋପି |
Fluorescent dye,ଫ୍ଲୋରୋସେଣ୍ଟ୍ ରଙ୍ଗ |
Fluorescent screen,ଫ୍ଲୋରୋସେଣ୍ଟ ସ୍କ୍ରିନ |
Fluorine,ଫ୍ଲୋରାଇନ୍ |
Fluorochrome,ଫ୍ଲୋରୋଚ୍ରୋମ୍ |
Fluorochrome dye,ଫ୍ଲୋରୋଚ୍ରୋମ ରଙ୍ଗ |
Flux,ଫ୍ଲକ୍ସ
Fly ash,ASH ଫ୍ଲାଏ କରନ୍ତୁ |
Flying-frog,ଫ୍ଲାଇଟ୍-ଫ୍ରୋଗ୍ |
Flying fish,ଉଡ଼ୁଥିବା ମାଛ |
Flying lizard,ଫ୍ଲାଇଙ୍ଗ୍ କମିଶ୍ |
Flying phalanger,ଫ୍ଲାଇଙ୍ଗ୍ ଫାଲେନର |
Flying squirrel,ଫ୍ଲାଇଙ୍ଗ୍ ସ୍କ୍ୱାର୍ଲ୍ |
Focus,ଧ୍ୟାନ ଦିଅନ୍ତୁ
Focussing aparatus,ଫୋକସ୍ ଆପରଟସ୍ |
Fodder,ଖାଇବାକୁ
Foetal ejection reflex,ଭ୍ରୁଣ ଇଞ୍ଜେକ୍ସନ୍ ରେଫ୍ଲେକ୍ସ |
Foetus (fetus),ଗର୍ଭସ୍ଥ ଶିଶୁ (ଗର୍ଭପାତ)
Foliage,ପତ୍ର
Foliar root,ପତ୍ରିକା ମୂଳ
Folic acid,ଫେଲିକ୍ ଏସିଡ୍ |
Follicle,ଫୋଲିକଲ୍ |
Follicle,ଫୋଲିକଲ୍ |
Follicle stimulating hormone (FSH),ଫୋଲିଂ ହର୍ମୋନ୍ (FSH)
Follicular atresia,ଫୋଲିଙ୍କୁଲାର୍ ଆରେସ୍ସିଆ |
Food chain,ଖାଦ୍ୟ ଶୃଙ୍ଖଳା
Food conducting element,ଖାଦ୍ୟ ପରିଚାଳନା ଉପାଦାନ |
Food poisoning,ଖାଦ୍ୟ ବିଷାକ୍ତ
Food pyramid,ଖାଦ୍ୟ ପିରାମିଡ୍ |
Food vacuole,ଖାଦ୍ୟ ଶୀର୍ଷ
Food web,ଖାଦ୍ୟ ୱେବ୍
Foramen magnum,ଫାରାମେନ୍ ମ୍ୟାଗ୍ନୁମ୍ |
Foramen ovale,ଫୋରାମେନ୍ ଓଭାଲ୍ |
Foraminiferan,Forarminiferan
Force of adhesion,ଆଡଫିଅନର ଶକ୍ତି |
Foreign DNA,ବିଦେଶୀ DNA
Forelimb,ଫାରେଲେକ୍ |
Forensic science,ଫୋରେନସିକ୍ ସାଇନ୍ସ |
Foreskin,ଫରେସ୍କିନ୍ |
Foreskin,ଫରେସ୍କିନ୍ |
Forest,ଜଙ୍ଗଲ
Forest community,ଜଙ୍ଗଲ ସମ୍ପ୍ରଦାୟ
