Assamese,Punjabi
এমিটাৰ সংযুক্ত লজিক (ECL),ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ (ECL)
খালী ঠাই,ਖਾਲੀ ਥਾਂ
"১.উকা শিকলি, ২.উকা শিকলি","1. ਖਾਲੀ ਚੇਨ, 2. ਖਾਲੀ ਚੇਨ"
যান্ত্ৰিকীকৰণ,ਮਸ਼ੀਨੀਕਰਨ
"১.কেপচুলেচন, ২.কেপচুলেচন","1.ਕੈਪਸੂਲੇਸ਼ਨ, 2.ਕੈਪਸੂਲੇਸ਼ਨ"
ডিকোডাৰ,ਡੀਕੋਡਰ
এনকোডিং,ਇੰਕੋਡਿੰਗ
"১.এনকোডাৰ, ২.কোডাক","1. ਏਨਕੋਡਰ, 2. ਕੋਡਕ"
লুকাই থকা তথ্য,ਲੁਕਿਆ ਡਾਟਾ
লুকাই থকা নথিপত্ৰপ্ৰণালী,ਲੁਕਿਆ ਹੋਇਆ ਫਾਈਲ ਸਿਸਟਮ
"1. এনক্ৰিপচন, 2. ক&#39;ডিং, 3. এনকোডিং","1. ਏਨਕ੍ਰਿਪਸ਼ਨ, 2. ਕੋਡਿੰਗ, 3. ਏਨਕੋਡਿੰਗ"
ব্লকৰ শেষ,ਬਲਾਕ ਅੰਤ
ফাইল-অন্ত,ਫਾਈਲ-ਐਂਡ
ব্যৱহাৰকাৰী,ਉਪਭੋਗਤਾ
প্ৰৱেশদ্বাৰ,ਦਾਖਲ ਕਰੋ
প্ৰৱেশ চাবি,ਇੰਦਰਾਜ਼ ਕੁੰਜੀ
"১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক","1. ਉਦਯਮ ਸਰਵਰ, 2. ਉਦਯਮ ਸੇਵਕ"
উদ্যোগ ব্যৱস্থা,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
ক্ষমতা,ਤਾਕਤ
ক্ষমতা আত্মীয়তা,ਸ਼ਕਤੀ ਸਬੰਧ
প্ৰৱেশৰ সময়,ਦਾਖਲਾ ਸਮਾਂ
ইনপুট ভেৰিয়েবল,ਇਨਪੁਟ ਵੇਰੀਏਬਲ
গণনাযোগ্য,ਗਿਣਨਯੋਗ
পৰিৱেশ,ਵਾਤਾਵਰਣ
"১.যুগ, ২. যুগ, ৩. নিৰ্দেশনা মুহূৰ্ত","1.ਯੁਗ, 2. ਯੁੱਗ, 3. ਹਦਾਇਤ ਦਾ ਪਲ"
EPRAM (বিত্তীয় প্ৰগ্ৰেমেবল কেৱল পঢ়িব পৰা মেমৰি),EPRAM (ਵਿੱਤ ਪ੍ਰੋਗਰਾਮੇਬਲ ਰੀਡ-ਓਨਲੀ ਮੈਮੋਰੀ)
এপ্সিলন কনষ্ট্ৰিক্টৰ,epsilon constrictor
ইকুৱেলাইজাৰ,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
সঁজুলি,ਉਪਕਰਨ
সমতুল্যতা শ্ৰেণী,ਸਮਾਨਤਾ ਵਰਗ
সমতুল্য সম্পৰ্ক,ਬਰਾਬਰ ਦਾ ਰਿਸ਼ਤਾ
"১/ বিলুপ্তি, ২) নিৰ্মূল","1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਖਾਤਮਾ"
ভুল সংশোধন ক&#39;ড,ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ
ভুল সংশোধন,ਗਲਤੀ ਸੁਧਾਰ
ভুল ধৰা পেলোৱা,ਗਲਤੀ ਖੋਜ
ভুল নিয়ন্ত্ৰণ,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
ত্ৰুটি বাৰ্তা,ਗਲਤੀ ਸੁਨੇਹਾ
ভুলৰ হাৰ,ਗਲਤੀ ਦਰ
ত্ৰুটি পুনৰুদ্ধাৰ,ਗਲਤੀ ਰਿਕਵਰੀ
ভুলৰ নাম,ਗਲਤੀ ਦਾ ਨਾਮ
পলায়ন চিহ্ন,ਬਚਣ ਦਾ ਪ੍ਰਤੀਕ
ইথাৰনেট,ਈਥਰਨੈੱਟ
কাৰ্যক্ৰম,ਘਟਨਾ
ইভেন্ট শৃংখল,ਘਟਨਾ ਲੜੀ
ইভেন্ট নিয়ন্ত্ৰণ,ਘਟਨਾ ਨਿਯੰਤਰਣ
ইভেন্ট কাউণ্টাৰ,ਘਟਨਾ ਕਾਊਂਟਰ
ব্যতিক্ৰম নিয়ন্ত্ৰণ,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
বিনিময় ডিষ্ক সংৰক্ষণ,ਐਕਸਚੇਂਜ ਡਿਸਕ ਸਟੋਰੇਜ਼
বৰ্জন,ਬੇਦਖਲੀ
একচেটিয়া আৰু (x বা),ਵਿਸ਼ੇਸ਼ ਅਤੇ (x ਜਾਂ)
এক্সিকিউটেবল প্ৰগ্ৰেম,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
এক্সিকিউচন ষ্টেটমেন্ট,ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸਟੇਟਮੈਂਟ
নিৰ্বাচিত অনুসন্ধান,ਚੋਣਵੀਂ ਖੋਜ
বিদ্যমান,ਮੌਜੂਦਾ
সমস্যা,ਮੁੱਦੇ
বিশেষজ্ঞ ব্যৱস্থা,ਮਾਹਰ ਸਿਸਟਮ
"১.প্ৰকাশ, ২. অভিব্যক্তি","1. ਸਮੀਕਰਨ, 2. ਸਮੀਕਰਨ"
সম্প্ৰসাৰিত চিত্ৰাঙ্কিত মেট্ৰিক্স (x g a),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕਲ ਮੈਟ੍ਰਿਕਸ (x g a)
বৰ্ধিত ঔদ্যোগিক মানদণ্ড (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗਿਕ ਮਿਆਰ (EIS)
অভাৰলোড মেচিন,ਓਵਰਲੋਡ ਮਸ਼ੀਨ
বৰ্ধিত স্মৃতিশক্তি,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
"১/ বৰ্ধিত নিখুঁততা, ২) বৰ্ধিত সঠিকতা","1. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ, 2. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ"
"1.Extended Sorting, 2.Extended পৃথকীকৰণ","1. ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ, 2. ਵਿਸਤ੍ਰਿਤ ਵਿਭਾਜਨ"
কল আউট কৰক,ਦੂਜਿਆਂ ਦਾ ਧਿਆਨ ਖਿੱਚਣ ਲਈ ਅਵਾਜ ਦੇਣਾ
বাহ্যিক ভুল,ਬਾਹਰੀ ਗਲਤੀ
বাহিৰৰ কাৰ্য্য,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
বাহ্যিক বাধা,ਬਾਹਰੀ ਰੁਕਾਵਟ
"1.বাহ্যিক স্মৃতিশক্তি, 2.বাহ্যিক স্মৃতিশক্তি","1. ਬਾਹਰੀ ਮੈਮੋਰੀ, 2. ਬਾਹਰੀ ਮੈਮੋਰੀ"
বাহ্যিক স্মৃতিশক্তি,ਬਾਹਰੀ ਮੈਮੋਰੀ
বাহ্যিক মডেম,ਬਾਹਰੀ ਮਾਡਮ
বাহ্যিক উল্লেখ,ਬਾਹਰੀ ਹਵਾਲਾ
বাহ্যিক অনুসন্ধান,ਬਾਹਰੀ ਖੋਜ
বাহ্যিক সংৰক্ষণ ডিভাইচ,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
নিষ্কাশন,ਕੱਢਣਾ
বহিঃপ্ৰক্ষেপণ,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
পেনেল আখৰ প্ৰিন্টাৰ,ਪੈਨਲ ਅੱਖਰ ਪ੍ਰਿੰਟਰ
বিফল-নিৰাপদ কাৰ্য্য,ਅਸਫਲ-ਸੁਰੱਖਿਆ ਕਾਰਵਾਈ
বিফলতাৰ হাৰ,ਅਸਫਲਤਾ ਦੀ ਦਰ
বিফলতা নিৰ্গমন,ਅਸਫਲਤਾ ਡਿਸਚਾਰਜ
মিছা ক&#39;ড,ਗਲਤ ਕੋਡ
মিছা ভুল,ਗਲਤ ਗਲਤੀ
"১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট","1.ਨਿਵੇਸ਼, 2.ਨਿਵੇਸ਼ ਪੁਆਇੰਟ"
"1. ইছ্যু, 2. ইছ্যু নম্বৰ","1. ਮੁੱਦਾ, 2. ਮੁੱਦਾ ਨੰਬਰ"
"1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট","1. ਪ੍ਰਤੀਕ੍ਰਿਤੀ I/O ਡਿਵਾਈਸ, 2. ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਇਨਪੁਟ ਡਿਵਾਈਸ/ਆਊਟਪੁੱਟ"
দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ,ਤੇਜ਼ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਰ
মাৰাত্মক ভুল,ਘਾਤਕ ਗਲਤੀ
ত্ৰুটি ধৰা পেলোৱা,ਨੁਕਸ ਖੋਜ
দোষ নিদান,ਨੁਕਸ ਨਿਦਾਨ
দোষ সহনশীলতা,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
ফেক্স,ਫੈਕਸ
ফেক্স বাৰ্তা,ਫੈਕਸ ਸੁਨੇਹਾ
f dc,f dc
লক্ষণ ধৰা পেলোৱা,ਲੱਛਣ ਖੋਜ
ফিল চকা,ਭਰਨ ਵਾਲਾ ਚੱਕਰ
পুনৰ বিনিয়োগ,ਮੁੜ ਨਿਵੇਸ਼
"1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ","1.ਸਪਲਾਇਰ, 2.ਪੋਸ਼ਣ, 3.ਫੀਡਰ"
আনন,anyan
ফিবোনাচি আৱিষ্কাৰ,ਫਿਬੋਨਾਚੀ ਖੋਜ
ফিবোনাচি ক্ৰম,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ফিবোনাচি ছিৰিজ,ਫਿਬੋਨਾਚੀ ਲੜੀ
ফাইবাৰ অপটিক্স,ਫਾਈਬਰ ਆਪਟਿਕਸ
ফিডো ফান্দ,ਫਿਡੋ ਜਾਲ
অঞ্চল,ਖੇਤਰ
পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
"1.ফাইল, 2. ফাইল","1.ਫਾਇਲ, 2. ਫਾਈਲ"
ফাইল অভিগম পদ্ধতি,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
ফাইল আবণ্টন টেবুল,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
ফাইল সংকোচন,ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ
ফাইল কপি কৰা,ਫਾਇਲ ਦੀ ਨਕਲ
নথিপত্ৰ বিন্যাস,ਫਾਇਲ ਸੰਰਚਨਾ
ফাইল মাৰ্জ কৰক,ਫਾਈਲ ਅਭੇਦ
ফাইল পুনৰুদ্ধাৰ,ਫਾਈਲ ਰਿਕਵਰੀ
নথিপত্ৰ সংৰক্ষণ,ਫਾਇਲ ਸਟੋਰੇਜ਼
নথিপত্ৰ গঠন,ਫਾਇਲ ਬਣਤਰ
নথিপত্ৰপ্ৰণালী,ਫਾਇਲ ਸਿਸਟਮ
ফাইল স্থানান্তৰ,ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP)
ফিল্টাৰ,ਫਿਲਟਰ
শেষৰ স্থান,ਆਖਰੀ ਸਥਿਤੀ
সন্ধান,ਖੋਜ
সসীম অৱস্থাৰ যন্ত্ৰ,ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ
জুইৰ দেৱাল,ਅੱਗ ਦੀ ਕੰਧ
ফাৰ্মৱেৰ,ਫਰਮਵੇਅਰ
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO),ਪਹਿਲਾ ਇਨਪੁਟ ਪਹਿਲਾ ਮੁੱਦਾ (FIFO)
প্ৰথম ক্ৰমৰ যুক্তি,ਪਹਿਲੇ ਆਰਡਰ ਦੀ ਦਲੀਲ
প্ৰথম ক্ৰমৰ নীতি,ਪਹਿਲੇ ਆਰਡਰ ਦੇ ਸਿਧਾਂਤ
ফিক্সড ডিভিজন,ਸਥਿਰ ਵੰਡ
চহী,ਸਾਈਨ
নমনীয় ডিস্ক,ਲਚਕਦਾਰ ਡਿਸਕ
ফ্লপি ডিস্ক,ਫਲਾਪੀ ਡਿਸਕ
ফ্লপি ডিস্ক ড্ৰাইভ (FDD),ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (FDD)
ফ্ল&#39; চাৰ্ট,ਵਹਾਅ ਚਾਰਟ
নিয়ন্ত্ৰণ প্ৰবাহ,ਕੰਟਰੋਲ ਵਹਾਅ
predawn,ਤੜਕੇ
ফোল্ডাৰ,ਫੋਲਡਰ
ফন্ট,ਫੌਂਟ
ফন্ট পৰিয়াল,ਫੌਂਟ ਪਰਿਵਾਰ
বাহ্যিক কি&#39;,ਬਾਹਰੀ ਕੁੰਜੀ
প্ৰপত্ৰ,ਫਾਰਮ
প্ৰতীকী ভাষা,ਪ੍ਰਤੀਕ ਭਾਸ਼ਾ
প্ৰতীকী পদ্ধতি,ਪ੍ਰਤੀਕ ਢੰਗ
"1.ফৰ্মেট, 2.ফৰ্ম","1.ਫਾਰਮੈਟ, 2.ਫਾਰਮ"
অংকন কৰি থকা,ਡਰਾਇੰਗ
fortron,fortron
"1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং","1.ਫੋਰਟਰਨ (ਇੱਕ ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ) ਪ੍ਰੋਗਰਾਮ, 2.ਫੋਰਟਰਨ ਪ੍ਰੋਗਰਾਮਿੰਗ"
ফৰৱাৰ্ড স্লেছ,ਅੱਗੇ ਸਲੈਸ਼
৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,4ਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ
শাখা,ਅਨੁਭਾਗ
ফ্ৰেম,ਫਰੇਮ
"1.মুক্ত নেট, 2.মুক্ত নেট","1.ਮੁਫ਼ਤ ਜਾਲ, 2.ਮੁਫ਼ਤ ਜਾਲ"
মুক্ত চফ্টৱেৰ বিশ্বাস,ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਟਰੱਸਟ
বিনামূলীয়া সংৰক্ষণ,ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼
ফ্ৰীৱেৰ,ਮੁਫ਼ਤਵੇਅਰ
সন্মুখৰ,ਸਾਹਮਣੇ
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1. ਫਰੰਟ ਪੈਨਲ, 2. ਫਰੰਟ ਪੈਨਲ"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1.ਫੰਕਸ਼ਨ, 2. ਫੰਕਸ਼ਨ"
ফাংচন কি&#39;,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
ফাংচন ৰেফাৰেন্স,ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ
কাৰ্য্য পৰীক্ষা,ਫੰਕਸ਼ਨ ਟੈਸਟ
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1.ਫਜ਼ੀ ਤਰਕ, 2.ਫਜ਼ੀ ਤਰਕ"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1.ਫਜ਼ੀ ਸੈੱਟ, 2.ਫਜ਼ੀ ਸੈੱਟ"
লাভ কৰা,ਲਾਭ
ক্ৰীড়া গছ,ਖੇਡ ਰੁੱਖ
ব্যৱধানৰ আখৰ,ਅੰਤਰਾਲ ਅੱਖਰ
আৱৰ্জনা,ਕੂੜਾ
জাবৰ সংগ্ৰহ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
জাবৰ সংগ্ৰহ,ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ
Trash Inside আবর্জনা আউট (Gigo),ਰੱਦੀ ਦੇ ਅੰਦਰ ਰੱਦੀ ਬਾਹਰ (Gigo)
দুৱাৰ,ਦਰਵਾਜ਼ਾ
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),ਡੋਰ ਪਾਥ (ਨੈੱਟਵਰਕ ਦੇ ਸੰਦਰਭ ਵਿੱਚ)
বিস্তৃত কাৰ্যসূচী,ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ
বিস্তৃত কাৰ্যসূচী,ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ
বহল উদ্দেশ্যৰ কম্পিউটাৰ,ਵਿਆਪਕ ਮਕਸਦ ਕੰਪਿਊਟਰ
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ
সাধাৰণ পঞ্জীয়ন,ਆਮ ਰਜਿਸਟਰ
সাধাৰণীকৰণ,ਸਧਾਰਣਕਰਨ
সাধাৰণীকৰণ,ਸਧਾਰਣਕਰਨ
বহল বস্তু ভাষা,ਵਿਆਪਕ ਵਸਤੂ ਭਾਸ਼ਾ
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,ਵਿਆਪਕ ਉਦੇਸ਼ ਓਪਰੇਸ਼ਨ ਸਿਸਟਮ
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,ਵਿਆਪਕ ਮਕਸਦ ਰਜਿਸਟਰ
ত্ৰুটি সৃষ্টি কৰা হৈছে,ਗਲਤੀ ਤਿਆਰ ਕੀਤੀ ਗਈ
প্ৰজনন কাৰ্য্য,ਪ੍ਰਜਨਨ ਫੰਕਸ਼ਨ
ক্লাছ জেনেৰেল,ਕਲਾਸ ਜਨਰਲ
ক্লাছ ফাংচন,ਕਲਾਸ ਫੰਕਸ਼ਨ
সাধাৰণ শ্ৰেণীৰ নাম,ਆਮ ਕਲਾਸ ਦਾ ਨਾਮ
gigo,gigo
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. ਯੂਨੀਵਰਸਲ, 2. ਗਲੋਬਲ"
ইউনিভাৰ্চেল কোড,ਯੂਨੀਵਰਸਲ ਕੋਡ
ইউনিভাৰ্চেল লক,ਯੂਨੀਵਰਸਲ ਲਾਕ
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ, 2. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ"
ইউনিভাৰ্চেল নেটৱৰ্ক,ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. ਵਿਸ਼ਵ ਉਪਭੋਗਤਾ, 2. ਜਨਤਕ ਉਪਭੋਗਤਾ, 3. ਯੂਨੀਵਰਸਲ ਉਪਭੋਗਤਾ"
গোলকীয় চলকসমূহ,ਗਲੋਬਲ ਵੇਰੀਏਬਲ
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1.ਵਿਸ਼ਵੀਕਰਨ, 2.ਵਿਸ਼ਵੀਕਰਨ"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),ਗੋਫਰ (ਇੱਕ ਨੈਟਵਰਕ ਵਿੱਚ ਇੱਕ ਪ੍ਰੋਟੋਕੋਲ)
gopher ৰিচেপ্টৰ,ਗੋਫਰ ਰੀਸੈਪਟਰ
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. ਗੋਫਰ ਸਰਵਰ, 2. ਗੋਫਰ ਸਰਵਰ"
gopher চাইট,ਗੋਫਰ ਸਾਈਟ
gopher স্থান,ਗੋਫਰ ਸਪੇਸ
আকৰ্ষণীয় অৱক্ষয়,ਆਕਰਸ਼ਕ ਗਿਰਾਵਟ
ব্যাকৰণ পৰিৱৰ্তক,ਵਿਆਕਰਣ ਸੋਧਕ
ব্যাকৰণ hottie বহিৰ্মুখীতা,ਵਿਆਕਰਨ ਦੀ ਸ਼ਾਨਦਾਰ ਐਕਸਟ੍ਰੋਵਰਸ਼ਨ
"1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ","1.ਕੁੱਲ ਕੁੱਲ, 2.ਮਹਾਨ ਕੁੱਲ, 3.ਕੁੱਲ ਕੁੱਲ"
"১.গ্ৰাফ, ২.গ্ৰাফ","1.ਗ੍ਰਾਫ਼, 2.ਗ੍ਰਾਫ਼"
"১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত","1.ਗ੍ਰਾਫ ਸੰਕੇਤ, 2.ਗ੍ਰਾਫ ਸੰਕੇਤ"
"১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ","1. ਗ੍ਰਾਫਿਕ ਅੱਖਰ, 2. ਗ੍ਰਾਫਿਕ ਅੱਖਰ"
"১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক","1. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ, 2. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ"
"1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন","1. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ"
"1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম","1. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ, 2. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ"
"1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন","1.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ"
"১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট","1. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ, 2. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ"
"1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন","1.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ"
গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF),ਗ੍ਰਾਫਿਕ ਟ੍ਰਾਂਸਫਰ ਫਾਰਮੈਟ (GIF)
"1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ","1. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI), 2. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ"
"১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স","1.ਗ੍ਰਾਫਿਕਸ, 2.ਗ੍ਰਾਫਿਕਸ"
"১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ","1.ਗ੍ਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕਲ ਐਪਲੀਕੇਸ਼ਨ"
"1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ","1.ਗ੍ਰਾਫਿਕਸ ਕਰਸਰ, 2.ਗ੍ਰਾਫਿਕਲ ਕਰਸਰ"
"1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড","1.ਗ੍ਰਾਫਿਕਸ ਮੋਡ, 2.ਗ੍ਰਾਫਿਕ ਮੋਡ"
"1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ","1.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ, 2.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ"
"1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ","1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ, 2.ਗਰਾਫੀਕਲ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ"
ধূসৰ স্কেল,ਸਲੇਟੀ ਸਕੇਲ
"১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি","1. ਲਾਲਚੀ ਢੰਗ, 2. ਲਾਲਚੀ ਢੰਗ"
আঙুৰ,ਅੰਗੂਰ
গ্ৰিড,ਗਰਿੱਡ
গ্ৰীড চাৰ্ট,ਗਰਿੱਡ ਚਾਰਟ
