English,Tamil
Data switching  Exchange,தரவு மாறுதல்  பரிமாற்றம்
Data tablet,தரவு டேப்லெட்
Data terminal,தரவு முனையம்
Data terminal  Equipment,தரவு முனையம்  உபகரணங்கள்
Data time,தரவு நேரம்
Data transcription,தரவு படியெடுத்தல்
Data transcription  Device,தரவு படியெடுத்தல்  சாதனம்
Data transfer,தரவு பரிமாற்ற
Data transfer  Phase,தரவு பரிமாற்ற  கட்டம்
Data transfer rate,தரவு பரிமாற்ற வீதம்
Data transfer  Register,தரவு பரிமாற்ற  பதிவு
Data transmission,தரவு பரிமாற்றம்
Data transmission  Channel,தரவு பரிமாற்றம்  சேனல்
Data transmission  Facility,தரவு பரிமாற்றம்  வசதி
Data transmission  Interface,தரவு பரிமாற்றம்  இடைமுகம்
Data transmission  Line,தரவு பரிமாற்றம்  வரி
Data transmission  Service,தரவு பரிமாற்றம்  சேவை
Data transmission  Trap,தரவு பரிமாற்றம்  பொறி
Datatron,டேட்டாட்ரான்
Data type,தரவு வகை
Data under voice,குரலின் கீழ் தரவு
Data unit,தரவு அலகு
Data validation,தகவல் மதிப்பீடு
Data word,தரவு சொல்
Dating routine,டேட்டிங் வழக்கம்
Datum,தரவு
Datum line,தரவு வரி
Decimal point,தசம புள்ளி
Deactivation,செயலிழக்கச் செய்தல்
Dead band,டெட் பேண்ட்
Dead file,இறந்த கோப்பு
Dead lock,இறந்த பூட்டு
Dead time,முடிவடையும் நேரம்
Dead zone,டெட் மண்டலம்
Dead zone unit,டெட் மண்டல அலகு
Deblock,டெப்ளிக்
Debug,பிழைத்திருத்தம்
Debugger,பிழைத்திருத்தம்
Debugging aid,பிழைத்திருத்த உதவி
Debugging aid  Routine,பிழைத்திருத்த உதவி  வழக்கமான
Debugging   Language,பிழைத்திருத்தம்  மொழி
Debugging memory dump,மெமரி டம்ப் பிழைத்திருத்த
Debugging output,பிழைத்திருத்த வெளியீடு
Debug macros,பிழைத்திருத்த மேக்ரோக்கள்
Debug statement,பிழைத்திருத்த அறிக்கை
Decade,தசாப்தம்
Decade counter,தசாப்த கவுண்டர்
Decision table language,முடிவு அட்டவணை மொழி
Deceleration time,குறைப்பு நேரம்
Decentralised  Information  System,பரவலாக்கப்பட்ட  தகவல்  அமைப்பு
Decibel,டெசிபல்
Decidability,ஒழிப்பு
Decimal arithmetic operation,தசம எண்கணித செயல்பாடு
