Marathi,Assamese
फैलाव पद्धत,বিক্ষিপ্তকৰণ পদ্ধতি
अनुगामी विक्षेपण,ট্ৰেইলিং ডিফ্লেকচন
फैलाव बिंदू,বিক্ষিপ্ততা বিন্দু
फैलाव चाचणी,বিক্ষিপ্ততা পৰীক্ষা
चिंतनशीलता,প্ৰতিফলনশীলতা
प्रक्षेपण,প্ৰজেক্টাইল
dispersant,বিক্ষিপ্তকাৰী
पसरणारा प्रभाव,বিক্ষিপ্ত প্ৰভাৱ
पसरणारे माध्यम,বিক্ষিপ্ত মাধ্যম
फैलाव क्षमता,বিক্ষিপ্তকৰণ ক্ষমতা
विस्थापित पोस्ट,স্থানচ্যুত পদ
विस्थापन,স্থানচ্যুতি
विस्थापन नाडी,বিচ্যুতি স্পন্দন
विस्थापन काउंटर अनुनाद,বিচ্যুতি কাউণ্টাৰ অনুনাদ
विस्थापन वर्तमान,বিচ্যুতি কাৰেণ্ট
विस्थापन जायरोस्कोप,বিচ্যুতি জাইৰস্কোপ
विस्थापन कायदा,স্থানচ্যুতি আইন
विस्थापन फिल्टर,বিচ্যুতি ফিল্টাৰ
प्रतिमा विस्थापन,ছবিৰ বিচ্যুতি
विस्थापन अनुनाद,বিচ্যুতি অনুনাদ
विस्थापन कायदा,স্থানচ্যুতি আইন
"विस्थापन स्पाइक, विस्थापन स्पाइक","বিচ্যুতি স্পাইক, বিচ্যুতি স্পাইক"
विस्थापन-वेळ आलेख,বিচ্যুতি-সময়ৰ গ্ৰাফ
डिस्प्लेसर सिलेंडर,ডিচপ্লেচাৰ চিলিণ্ডাৰ
प्रदर्शन,প্ৰদৰ্শন
प्रकाश प्रदर्शित करा,প্ৰদৰ্শন পোহৰ
वर्ण प्रदर्शित करा,প্ৰদৰ্শন আখৰ
प्रदर्शन स्विच,ডিছপ্লে চুইচ
कन्सोल,কনছ&#39;ল
dicotyledonous,dicotyledonous
फाडणे शक्ती,ছিঙি যোৱা বল
निरोप विसर्जन,বিদায় বিসৰ্জন
विघटन शक्ती,বিচ্ছিন্নতা বল
विडारी चमचमीत विसर्जन,বিদাৰী ঝলমলীয়া বিসৰ্জন
पैसे काढण्याची प्रवृत्ती,প্ৰত্যাহাৰৰ প্ৰৱণতা
वेगळे करण्यायोग्य डायनॅमो,ডিটাচেবল ডাইনেমো
विच्छेदन डिश,ডিচেকচন ডিচ
विच्छेदन सूक्ष्मदर्शक,ডিচেকচন মাইক্ৰস্কোপ
कीटक निरोधक,পোক-পৰুৱা বিকৃতকাৰী
"असमान, असमान","অসমান, অসমান"
क्षय गुणांक,ক্ষয় সহগ
"लॉसलेस रेषा, घसारा रेषा","লোকচানহীন লাইন, মূল্য হ্ৰাস লাইন"
नष्ट करणारी शक्ती,ক্ষয়কাৰী বল
ऊर्जा अपव्यय,শক্তি অপচয়
खराब होणारे कार्य,ক্ষয়কাৰী কাৰ্য্য
क्षय प्रणाली,ক্ষয় ব্যৱস্থা
क्षय अटी,ক্ষয় শব্দ
वेगळे करण्यायोग्य,পৃথক কৰিব পৰা
वेगळे केले,পৃথক কৰা হৈছে
विभक्त रेणू,বিচ্ছিন্ন অণু
स्वभाव,disposition
विघटन स्थिर,বিচ্ছিন্নতা ধ্ৰুৱক
पृथक्करण मर्यादा,বিচ্ছিন্নতা সীমা
पृथक्करण दबाव,বিচ্ছিন্নতা চাপ
पृथक्करण तत्त्व,বিচ্ছিন্নতা নীতি
विभक्त कॅप्चर,পৃথক কৰিব পৰা ধৰা পেলোৱা
डिफ्यूज डिफ्यूजन,বিক্ষিপ্ত প্ৰসাৰণ
विभक्त आयनीकरण,পৃথক কৰিব পৰা আয়নীয়কৰণ
विसंगतता,অসংগততা
गैर-कन्फॉर्मिस्ट,nonconformist
असममित,অসমতাপূৰ্ণ
असममित सर्किटरी,অসমতাপূৰ্ণ বৰ্তনী
असममित ट्रान्सड्यूसर,অসমতাপূৰ্ণ ট্ৰেন্সডুচাৰ
विषमता,বিষমতা
विषमता गुणांक,বিষমতা সহগ
दूरची द्विशाखा,দূৰৱৰ্তী দ্বি-শাখা
अंतर,দূৰত্ব
अंतर त्रुटी,দূৰত্বৰ ভুল
अंतर कार्य,দূৰত্বৰ ফলন
अंतर सूचक,দূৰত্ব পইণ্টাৰ
अंतर चिन्ह,দূৰত্বৰ চিহ্ন
अंतर मोजण्याचे उपकरण,দূৰত্ব জোখা সঁজুলি
केंद्रबिंदू अंतर,উপকেন্দ্ৰৰ দূৰত্ব
अंतर निराकरण,দূৰত্বৰ ৰিজ&#39;লিউচন
दूरस्थ रचना,দূৰৱৰ্তী ৰচনা
"वेगळे, वेगळे, स्पष्टपणे व्यक्त केलेले","সুকীয়া, সুকীয়া, সুকীয়াকৈ প্ৰকাশ কৰা"
तीक्ष्ण प्रतिमा,চোকা ছবি
भेदभाव,বৈষম্য
स्वतंत्र मालमत्ता,বিচ্ছিন্ন সম্পত্তি
स्पष्ट दृष्टी,স্পষ্ট দৃষ্টিশক্তি
"वेगळे करणे, वेगळे करणे","পাৰ্থক্য কৰা, পাৰ্থক্য কৰা"
विभेदक वितरण,ডিফাৰেন্সিয়েল বিতৰণ
भिन्न वेळ,ভিন্ন সময়
विकृती,Distortioni
विकृत प्रतिमा,বিকৃত ছবি
"विकृती, विकृती","বিকৃতি, বিকৃতি"
विकृत वक्र,বিকৃতি বক্ৰ
विकृती घटक,বিকৃতি কাৰক
प्रोजेक्शन विकृती,প্ৰক্ষেপণ বিকৃতি
विकृती प्रमेय,বিকৃতি উপপাদ্য
विकृत लवचिकता,বিকৃতিৰ স্থিতিস্থাপকতা
विकृत प्रवर्धन,বিকৃত পৰিবৰ্ধন
विकृत मोड्यूलेशन,বিকৃতিহীন মডুলেচন
आर्टिफॅक्टोमीटर,আৰ্টিফেক্টমিটাৰ
त्रास वारंवारता,ডিষ্ট্ৰেছ ফ্ৰিকুৱেন্সি
त्रास सिग्नल,ডিষ্ট্ৰেছ সংকেত
"वितरित वैशिष्ट्ये, वितरित स्थिर","বিতৰণ কৰা বৈশিষ্ট্য, বিতৰণ কৰা ধ্ৰুৱক"
"वितरित प्रवर्धन, अॅडिटीव्ह प्रवर्धन","বিতৰণ কৰা পৰিবৰ্ধন, সংযোজক পৰিবৰ্ধন"
वितरित अॅम्प्लीफायर,বিতৰণ কৰা এম্প্লিফায়াৰ
