Telugu,Bengali
కస్టమర్ ప్రాంగణ పరికరాలు,গ্রাহক প্রাঙ্গণ সরঞ্জাম
కస్టమర్ స్విచింగ్ సిస్టమ్,গ্রাহক স্যুইচিং সিস্টেম
కట్ ఫారం,কাটা ফর্ম
ఫారమ్ మోడ్ కట్,কাটা ফর্ম মোড
కట్ పద్ధతి,কাটা পদ্ধতি
కత్తిరించిన,বিছিন্ন করা
సైబర్‌నేషన్,সাইবারনেশন
సైబర్‌నెటిక్స్,সাইবারনেটিক্স
చక్రం,সাইকেল
చక్రాల సంఖ్య,চক্র গণনা
సైకిల్ సూచిక,চক্র সূচক
సైకిల్ మెమరీ,চক্র মেমরি
సైకిల్ మైక్రోప్రోగ్రామింగ్,চক্র মাইক্রোপ্রোগ্রামিং
సైకిల్ రీసెట్,চক্র পুনরায় সেট করুন
సైకిల్ షేరింగ్,চক্র ভাগ করে নেওয়া
సైకిల్ స్టీల్,চক্র চুরি
సైకిల్ దొంగిలించడం,চক্র চুরি
సైకిల్ సమయం,চক্রাকারে
చక్రీయ కోడ్,চক্রীয় কোড
చక్రీయ పునరావృతం చెక్,চক্রীয় রিডানডেন্সি চেক
చక్రీయ షిఫ్ట్,চক্রীয় শিফট
చక్రీయ నిల్వ,চক্রীয় স্টোরেজ
చక్రీయ బదిలీ,চক্রীয় স্থানান্তর
సిలిండర్ కాన్సెప్ట్,সিলিন্ডার ধারণা
పాత్ర,চরিত্র
కోడెడ్ దశాంశం,কোডেড দশমিক
డైసీ గొలుసు,ডেইজি চেইন
డైసీ ప్రింట్ వీల్,ডেইজি প্রিন্ট হুইল
డైసీ వీల్,ডেইজি হুইল
డంపింగ్,স্যাঁতসেঁতে
సమాచారం,ডেটা
వాయిస్ పైన ఉన్న డేటా,ভয়েস উপরের ডেটা
డేటా యాక్సెస్ అమరిక,ডেটা অ্যাক্সেসের ব্যবস্থা
డేటా సేకరణ,তথ্য অর্জন
డేటా సముపార్జన కంప్యూటర్,ডেটা অধিগ্রহণ কম্পিউটার
డేటా అనుసరణ యూనిట్,ডেটা অ্যাডাপশন ইউনিট
డేటా నిర్వాహకుడు,ডেটা প্রশাসক
డేటా మొత్తం,ডেটা সমষ্টি
డేటా ప్రాంతం,ডেটা অঞ্চল
డేటా శ్రేణి,ডেটা অ্যারে
డేటా లక్షణం,ডেটা বৈশিষ্ট্য
డేటా బ్యాంక్,ডাটা
డేటాబేస్,তথ্যশালা
డేటాబేస్ పరిపాలన,ডাটাবেস প্রশাসন
డేటాబేస్ నిర్వహణ,ডাটাবেস ব্যবস্থাপনা
డేటాబేస్ నిర్వహణ వ్యవస్థ,ডাটাবেস ম্যানেজমেন্ট সিস্টেম
డేటా బ్లాక్,ডেটা ব্লক
డేటా విరామం (= ప్రత్యక్ష మెమరీ యాక్సెస్),ডেটা ব্রেক (= সরাসরি মেমরি অ্যাক্সেস)
డేటా బఫర్ రిజిస్టర్,ডেটা বাফার রেজিস্টার
డేటా క్యాప్చర్,তথ্য সংগ্রহ
డేటా కార్డ్,তথ্য কার্ড
డేటా క్యారియర్,তথ্য ক্যারিয়ার
డేటా సెల్,ডেটা সেল
డేటా ఛానెల్,ডেটা চ্যানেল
డేటా ఛానల్ మల్టీప్లెక్సర్,ডেটা চ্যানেল মাল্টিপ্লেক্সার
డేటా సర్క్యూట్,ডেটা সার্কিট
డేటా సర్క్యూట్ పారదర్శకత,ডেটা সার্কিট স্বচ্ছতা
డేటా కోడ్,ডেটা কোড
వివరాల సేకరణ,তথ্য সংগ্রহ
డేటా సేకరణ స్టేషన్,ডেটা সংগ্রহ স্টেশন
డేటా సేకరణ వ్యవస్థ,ডেটা সংগ্রহ সিস্টেম
సమాచారం  కమ్యూనికేషన్,ডেটা  যোগাযোগ
సమాచారం  కమ్యూనికేషన్  ఛానెల్,ডেটা  যোগাযোগ  চ্যানেল
సమాచారం  కమ్యూనికేషన్  పరికరాలు,ডেটা  যোগাযোগ  সরঞ্জাম
సమాచారం  కమ్యూనికేషన్  ఇంటర్ఫేస్,ডেটা  যোগাযোগ  ইন্টারফেস
సమాచారం  కమ్యూనికేషన్  నెట్‌వర్క్,ডেটা  যোগাযোগ  অন্তর্জাল
సమాచారం  కమ్యూనికేషన్  సేవ,ডেটা  যোগাযোগ  পরিষেবা
డేటా సంపీడనం,ডেটা সংযোগ
డేటా కుదింపు,তথ্য সংকোচন
డేటా కనెక్షన్,তথ্য সংযোগ
డేటా స్థిరాంకం,ডেটা ধ্রুবক
సమాచారం  కాలుష్యం,ডেটা  দূষণ
డేటా నియంత్రణ,ডেটা নিয়ন্ত্রণ
డేటా కంట్రోల్ బ్లాక్,ডেটা নিয়ন্ত্রণ ব্লক
డేటా మార్పిడి,ডেটা রূপান্তর
డేటా కన్వర్టర్,ডেটা কনভার্টর
