English,Gujarati
Erasable  Programmable  Read only  Memory,ભૂંસી નાખવું  કાર્યક્રમપાત્ર  ફક્ત વાંચી  યાદ
Erasable storage,ભૂંસી શકાય તેવું સંગ્રહ
Erase,ભુસવું
Erase character,ભૂંસી નાખવું
Erase head,માથું કાaseવું
Erlang,ક erંગું
Error analysis,ભૂલ વિશ્લેષણ
Error checking,ભૂલ તપાસ કરવી
Error correcting  Code,ભૂલ સુધારવી  સંહિતા
Error correction,ભૂલ સુધારણા
Error detection,ભૂલ તપાસ
Error diagnostics,ભૂલ નિદાન
Error retry,ભૂલ ફરી પ્રયાસ કરો
Error signal,ભૂલ સંકેત
Error span,ભય
Error tape,ભૂલ -ટેપ
Escape character,એસ્ક્વ પાત્ર
Escape code,બચાવ આચાર
E-time (execution  Time),ઇ-ટાઇમ (અમલ  સમય)
Eulerian path,યુલરીયન માર્ગ
Euler's method,યુલરની પદ્ધતિ
Even parity check,પણ સમાનતા તપાસ
Event chain,ઘટના સાંકળ
Event completion,ઘટના પૂર્ણતા
Event control  Block,ઘટના નિયંત્રણ  અવરોધ
Event posting,ઘટના પોસ્ટ
Event start,ઘટના શરૂ
Event variable,ઘટના પરિવર્તનશીલ
Exceed capacity,ક્ષમતા કરતાં વધી
Except gate  (=Exclusive OR  Gate),ગેટ સિવાય  (= વિશિષ્ટ અથવા  દરવાજો)
Exception,અપવાદ
Exception error,અપરાધ ભૂલ
Exception handling,અપવાદ
Exception message,અપવાદ સંદેશ
Exception  Reporting,અપવાદ  જાણ
Except operation  (= Exclusive OR  Operation),કામગીરી સિવાય  (= વિશિષ્ટ અથવા  કામગીરી)
Excess 64 binary  Notation,વધુ 64 દ્વિસંગી  સંકેત
Excess fifty,પચાસ
Excess notation,વધારાનો સંકેત
Excess three code,વધુ ત્રણ કોડ
Exchangeable disk  Storage,વિનિમયક્ષમ ડિસ્ક  સંગ્રહ
Exchange area,વિનિમય વિસ્તાર
Exchange area  Facility,વિનિમય વિસ્તાર  સગવડ
Exchange buffering,વિનિમય બફર
Exchange class,વિનિમય વર્ગ
Exchange   Instruction,વિનિમય  સૂચના
Exchange memory,વિનિમય સ્મૃતિપત્ર
Exchange service,વિનિમય સેવા
Exchange sort,વિનિમય પ્રકાર
Exchange sorting,વિનિમય વર્ગીકરણ
Exchange-test  String,વિનિમય પરીક્ષા  તાર
Exclusion,બાકાત રાખવું તે
Exclusion NOR,બાકાત નહીં
Exclusive-OR,વિશિષ્ટ
Exclusive OR  Element,વિશિષ્ટ અથવા  તત્ત્વ
Exclusive OR gate,વિશિષ્ટ અથવા દરવાજો
Exclusive reference,વિશિષ્ટ સંદર્ભ
Exclusive segment,વિશિષ્ટ ક્ષેત્ર
Executable  Program,એક્ઝેક્યુટ કરી શકાય તેવું  કાર્યક્રમ
Executable  Statement,એક્ઝેક્યુટ કરી શકાય તેવું  નિવેદન
Execute,અમલમાં મૂકવું
Execute key,કી ચલાવવી
Execute phase,એક્ઝેક્યુટ તબક્કો
Execute statement,નિવેદન ચલાવવું
Execution,અમલ
Execution cycle,અમલ -ચક્ર
Execution error  Detection,અમલની ભૂલ  તપાસ
Execution path,અમલ -અમલ
Execution time,અમલનો સમય
Executive program,કારોબારી કાર્યક્રમ
Executive routine,કારોબારી
Executive  Supervisor,કારોબારી  અવેક્ષક
Executive system,કારોબારી પદ્ધતિ
Expanded batch,વિસ્તૃત બેચ
Expert system,નિષ્ણાત પદ્ધતિ
Exponential  Distribution,ઘાતાંકીય  વિતરણ
Exponential failure  Law,ઘાતાંકીય નિષ્ફળતા  કાયદો
Exponent part,ભાગ
Extended core  Storage,વિસ્તૃત મુખ્ય  સંગ્રહ
Extended entry  Decision table,વિસ્તૃત નોંધ  નિર્ણય અંગેનો નિર્ણય
Extended time  Scale,વિસ્તૃત સમય  માપદંડ
Extensible  Language,વધારાનું  ભાષા
Extensible system,વિસ્તૃત પદ્ધતિ
Extension,વિસ્તરણ
Extension  Character,વિસ્તરણ  પાત્ર
Extension memory,વિસ્તરણ મેમરી
Extension station,વિસ્તરણ કેન્દ્ર
Exterior label,બાહ્ય લેબલ
External label,બાહ્ય લેબલ
External call,બહારનો ઉપાય
External delay,બાહ્ય વિલંબ
External device  Address,બાહ્ય ઉપકરણ  સંબોધન
External error,બાહ્ય ભૂલ
External function,બાહ્ય કાર્ય
External interrupt  Inhibit,બાહ્ય  અવરોધવું
External  Interruption,બાહ્ય  અટકાયત
External interrupt  Status word,બાહ્ય  વાર્ષિક શબ્દ
External line,બહારની રેખા
Externally  Specified index,બાહ્યરૂપે  ઉલ્લેખિત અનુક્રમણિ
Externally stored  Program,બાહ્યરૂપે સંગ્રહિત  કાર્યક્રમ
External memory,બાહ્ય સ્મૃતિ
External merge,બાહ્ય મર્જ કરવું
External model,બાહ્ય મોડેલ
External modem,બાહ્ય મોડ્યુ
External name,બાહ્ય નામ
External number,બાહ્ય સંખ્યા
External numbering plan,બાહ્ય સંખ્યા
External number  Repetition,બાહ્ય સંખ્યા  પુનરાવર્તન
External-page  Address,બાહ્ય પૃષ્ઠ  સંબોધન
External procedure,બાહ્ય કાર્યપદ્ધતિ
External program  Parameter,બાહ્ય કાર્યક્રમ  પરિમાણ
External reference,બાહ્ય સંદર્ભ
External schema,બાહ્ય યોજનાઓ
External sort,બાહ્ય પ્રકાર
External sorting,બાધિમાળા
External statement,બાહ્ય પત્રક
External storage,બાહ્ય સંગ્રહ
External symbol,બાહ્ય પ્રતીક
External symbol  Dictionary,બાહ્ય પ્રતીક  શબ્દકોશ
External-unit  Identifier,બાહ્ય એકમ  ઓળખકર્તા
Extract,અર્ક
Extract instruction,કાચી સૂચના
Extraction,નિષ્કર્ષણ
Extractor,ઉકાળો
Extraneous ink,બાહ્ય શાહી
Extremity routine,હાથપગ
Face-character  Printer,ચમત્કારી  મુદ્રક
Facilities  Management,સુવિધાઓ  સંચાલન
Facility report,સુવિધા અહેવાલ
Facility work order,સુવિધા કાર્ય હુકમ
Facsimile,પ્રેક્ષય
Facsimile converter,ચહેરાના કન્વર્ટર
Facsimile I/O  Device,Facsimile I/O  સાધન
Facsimile receiver,ચહેરાના પ્રાપ્તકર્તા
Facsimile recorder,ચહેરાના રેકોર્ડર
Facsimile signal  Level,મન -મન -સિધ્ધાંત  સ્તર
Facsimile system,પ્રેક્ષય પદ્ધતિ
Facsimile  Telegraphy,પ્રેક્ષય  તાર
Facsimile  Transmitter,પ્રેક્ષય  ઉપનામ કરનાર
Fact correlation,હકીકત સંબંધ
Factor analysis,પરિબળ વિશ્લેષણ
Factor total,પરિબળ
Fail safe,સલામત નિષ્ફળ
Fail soft (= fail  Safe),નિષ્ફળ નરમ (= નિષ્ફળ  સલામત)
Failure analysis,નિષ્ફળતા
Failure logging,નિષ્ફળતા
Failure rate,નિષ્ફળતા દર
Failure recovery,નિષ્ફળતા પુન Re પ્રાપ્તિ
Failure testing,નિષ્ફળતા પરીક્ષણ
Fall back,પાછળ પડી જવું
False add,ખોટો ઉમેરો
False code,ખોટો આચાર
False drop (= false  Retrieval),ખોટા ડ્રોપ (= ખોટું  પુનઃપ્રાપ્તિ)
False error,ખોટી ભૂલ
Fan-fold paper,ફોલ્ડ કાગળ
Fan-in,ચાક
Fan out,ચાહક
Fast access storage,ઝડપી પ્રવેશ -સંગ્રહ
Fast busy,નિષ્ઠુર
Fast Fourier  Transform,ઉપવાસ  પરિવર્તન
Fast select,ઝડપી પસંદ કરો
Fast time scale,ઝડપી સમય ધોરણ
Fatal error,જીવલેણ ભૂલ
Fault defect,ખામી
Fault dictionary,શબ્દકોશ
Fault-rate threshold,દોષ-દર
Fault singnature,ખામી
Fault threshold,ખામી
Fault time,ખામીયુક્ત સમય
Fault tolerance,સહનશીલતા દોષ
Fault tolerant,ખામીયુક્ત
Fault-tolerant  System,ખામીયુક્ત  પદ્ધતિ
FDM (= frequency  Division  Multiplex),એફડીએમ (= આવર્તન  ભાગ  મલ્ટીપ્લેક્સ)
Feasibility study,શક્યતા અભ્યાસ
Feasible solution,સંભવિત સમાધાન
Feature extraction,વિશેષતાનો નિષ્કર્ષણ
Feature selection,લક્ષણ પસંદગી
Feedback control,પ્રતિસાદ નિયંત્રણ
Feedback loop,પ્રતિભાવક લુપ
Feedback system,પ્રતિસાદ પદ્ધતિ
Feedback variable,પ્રતિસાદ ચલ
Feeder cable,ફીડર કેબલ
Feeder route,ફીડર માર્ગ
Feeder selection,ફીડર પસંદગી
Feed hole,ખવડાવે છે
Feed pitch,ફીડ પિચ
Feed punch,ફીડ પંચ
Feed reel,ફીડ રીલ
Ferreed assembly,છવાણી વિધાનસભા
Ferrite core  Memory,વક્તાનો મુખ્ય ભાગ  યાદ
Ferrite core  Memory  Switching time,વક્તાનો મુખ્ય ભાગ  યાદ  સ્વિચ કરવાનો સમય
