Bengali,Malayalam
"পরিবার, পরিবার, বংশ, পরিবার","കുടുംബം, കുടുംബം, കുലം, കുടുംബം"
বৃত্ত মোট,ആകെ സർക്കിൾ
বক্ররেখা মোট,വക്രം ആകെ
ফাংশন পরিবার,പ്രവർത്തനങ്ങളുടെ കുടുംബം
মোট রেখা,വരി ആകെ
প্রতিরূপ,പകർപ്പ്
F-বন্টন,എഫ്-വിതരണം
সামঞ্জস্যপূর্ণ ভিত্তি সমাধান,സ്ഥിരമായ അടിസ്ഥാന പരിഹാരം
সামঞ্জস্যপূর্ণ সমাধান,അനുയോജ്യമായ പരിഹാരം
"রিচার্জ, পুনঃবিনিয়োগ","റീചാർജ്, വീണ്ടും നിക്ഷേപം"
ফার্মার আইন,ഫെർമ നിയമം
ফার্মার উপপাদ্য,ഫെർമയുടെ സിദ്ധാന്തം
ফার্মি-ডিরাক-পরিসংখ্যান,ഫെർമി-ഡിറക്-സ്റ്റാറ്റിസ്റ്റിക്സ്
ফিবোনাচি সংখ্যা,ഫിബൊനാച്ചി നമ്പറുകൾ
ফিবোনাচি পরিসীমা,ഫിബൊനാച്ചി ശ്രേണി
"ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র","വയൽ, വയൽ, വയൽ, വയൽ"
চূড়ান্ত বেগ,അന്തിമ വേഗത
"সসীম, সসীম","പരിമിതമായ, പരിമിതമായ"
সসীম ভিত্তি,പരിമിതമായ അടിത്തറ
সসীম দশমিক,പരിമിത ദശാംശം
সীমিত পার্থক্য,പരിമിതമായ വ്യത്യാസം
সীমিত পার্থক্য পদ্ধতি,പരിമിതമായ വ്യത്യാസ രീതി
সসীম মাত্রিক,പരിമിതമായ മാനം
সসীম মাত্রিক ভেক্টর,പരിമിതമായ ഡൈമൻഷണൽ വെക്റ്റർ
সীমাবদ্ধ খেলা,പരിമിതമായ ഗെയിം
সসীম জ্যামিতি,പരിമിതമായ ജ്യാമിതി
সসীম অবিচ্ছেদ্য,പരിമിതമായ അവിഭാജ്യ
সসীমতা,പരിമിതി
সীমাবদ্ধ মার্কভ চেইন,പരിമിതമായ മാർക്കോവ് ശൃംഖല
সসীমতা প্রমাণ,പരിമിതി തെളിവ്
সসীম সংখ্যা,പരിമിത സംഖ്യ
সীমিত জনসংখ্যা,പരിമിതമായ ജനസംഖ്യ
সীমিত সম্ভাবনা,പരിമിതമായ സംഭാവ്യത
শেষ গ্রেড,അവസാന ഗ്രേഡ്
সসীম সেট,പരിമിതമായ സെറ്റ്
সীমিত বেগ,പരിമിതമായ വേഗത
সীমিত আয়তন,പരിമിതമായ വോളിയം
"মিশ্রিত করা, সামঞ্জস্য করা","ഇളക്കുക, ക്രമീകരിക്കുക"
বক্ররেখা সমন্বয়,വക്രം ക്രമീകരിക്കൽ
সরলরেখা সমন্বয়,നേർരേഖ ക്രമീകരണം
স্থির বিন্দু উপপাদ্য,നിശ്ചിത പോയിന്റ് സിദ്ധാന്തം
স্থির নমুনা,നിശ്ചിത മാതൃക
ফ্লাইটের বেগ,ഫ്ലൈറ്റ് വേഗത
ভাসমান পয়েন্ট গণনা,ഫ്ലോട്ടിംഗ് പോയിന്റ് കണക്കുകൂട്ടൽ
"ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম","ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം, ഫ്ലോട്ടിംഗ് പോയിന്റ് സിസ്റ്റം"
ফ্লো চার্ট,ഫ്ലോ ചാർട്ട്
গতির প্রবাহ,ഒഴുക്ക് വേഗത
তরল গতিবিদ্যা,ദ്രാവക ചലനാത്മകത
"ফোকাল, কনফোকাল, ফোকাল","ഫോക്കൽ, കോൺഫോക്കൽ, ഫോക്കൽ"
ফোকাল জ্যা,ഫോക്കൽ കോർഡ്
ফোকাল দূরত্ব,ഫോക്കൽ ദൂരം
ফোকাস দৈর্ঘ্য,ഫോക്കൽ ദൂരം
"নাভি, ফোকাস, উৎপত্তি","നാഭി, ഫോക്കസ്, ഉത്ഭവം"
"পা, পা, পা","കാൽ, കാൽ, കാൽ"
অর্থোগোনাল,ഓർത്തോഗണൽ
মহাকর্ষীয় বল,ഗുരുത്വാകർഷണ ബലം
পূর্বাভাস,പ്രവചനം
সূত্র,ഫോർമുല
থ্রেডিং,ത്രെഡിംഗ്
"বিন্যাস, বিন্যাস, প্রণয়ন","ഫോർമാറ്റിംഗ്, ഫോർമാറ്റിംഗ്, ഫോർമുലേഷൻ"
এগিয়ে,മുന്നോട്ട്
এগিয়ে সন্নিবেশ,മുന്നോട്ട് ചേർക്കൽ
গণিতের ভিত্তি,ഗണിതശാസ്ത്രത്തിന്റെ അടിസ്ഥാനം
চতুর্মুখী বিশ্লেষণ,നാലാമത്തെ വിശകലനം
ফুরিয়ার সিরিজ,നാല് സീരീസ്
ফুরিয়ার রুপান্তর,ഫ്യൂറിയർ രൂപാന്തരം
ভিন্ন,വ്യത്യസ്ത
ভগ্নাংশ স্থানাঙ্ক,ഫ്രാക്ഷണൽ കോർഡിനേറ്റുകൾ
ভগ্নাংশ সংখ্যা,ഭിന്നസംഖ്യ
ভগ্নাংশ প্রোগ্রামিং,ഫ്രാക്ഷണൽ പ്രോഗ്രാമിംഗ്
মুক্ত পথ,സ്വതന്ത്ര പാത
বিনামূল্যে ভেক্টর বিনামূল্যে ভেক্টর,സ്വതന്ത്ര വെക്റ്റർ സ്വതന്ത്ര വെക്റ്റർ
"ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি","ആവൃത്തി, ആവൃത്തി"
ফ্রিকোয়েন্সি কলাম,ആവൃത്തി നിര
"ফ্রিকোয়েন্সি বক্ররেখা, ফ্রিকোয়েন্সি বক্ররেখা","ഫ്രീക്വൻസി കർവ്, ഫ്രീക്വൻസി കർവ്"
কম্পাংক বন্টন,ആവൃത്തി വിതരണം
ফ্রিকোয়েন্সি হিস্টোগ্রাম,ഫ്രീക്വൻസി ഹിസ്റ്റോഗ്രാം
ঘটনার ফ্রিকোয়েন্সি,സംഭവങ്ങളുടെ ആവൃത്തി
ফ্রিকোয়েন্সি বহুভুজ,ആവൃത്തി-ബഹുഭുജം
ফ্রিকোয়েন্সি টেবিল,ആവൃത്തി പട്ടിക
frustum,നിരാശ
পিরামিড ফ্রাস্টাম,പിരമിഡ് നിരാശ
শেল frustum,ഷെൽ നിരാശ
সম্পূর্ণ বিস্তার,മുഴുവൻ വ്യാപിച്ചു
"ফাংশন, ফাংশন, বৈশিষ্ট্য (গোষ্ঠী)","പ്രവർത്തനങ്ങൾ, പ്രവർത്തനങ്ങൾ, സവിശേഷതകൾ (ഗ്രൂപ്പുകൾ)"
ফাংশন বিশ্লেষণ,ഫംഗ്ഷൻ വിശകലനം
"মূল, মূল","യഥാർത്ഥ, യഥാർത്ഥ"
মৌলিক উপপাদ্য,അടിസ്ഥാന സിദ്ധാന്തം
বীজগণিতের মৌলিক উপপাদ্য,ബീജഗണിതത്തിന്റെ അടിസ്ഥാന സിദ്ധാന്തം
"গ্যালাক্সি, আকাশ-গঙ্গা","ഗാലക്സി, സ്കൈ-ഗംഗ"
গ্যালো অঞ্চল,ഗലോയിസ് മേഖല
গ্যালোস গ্রুপ,ഗലോയിസ് ഗ്രൂപ്പ്
জুয়াড়ির আর্থিক,ചൂതാട്ടക്കാരന്റെ സാമ്പത്തികം
গেম এবং কৌশল,കളികളും തന്ത്രങ്ങളും
সুযোগের খেলা,അവസരങ്ങളുടെ കളി
পাশা খেলা,ഡൈസ് ഗെയിം
খেলা তত্ত্ব,ഗെയിം സിദ്ധാന്തം
নিখুঁত মেমরি গেম,മികച്ച മെമ്മറി ഗെയിമുകൾ
খেলার মান,ഗെയിം മൂല്യം
গামা ফাংশন,ഗാമാ പ്രവർത്തനം
গাউস-আর্গন সমতল,ഗാസ്-ആർഗൺ ഫ്ലാറ്റ്
গাউস-বক্ররেখা,ഗാസ്-കർവ്
গাউসিয়ান সমাধান,ഗൗസിയൻ പരിഹാരം
গাউস-বিমান,ഗാസ്-വിമാനം
গাউস-জোর সমন্বয়,gauss-ഊന്നി ക്രമീകരണം
বিস্তৃত অবস্থান,വിശാലമായ സ്ഥാനം
সাধারণ অভিসার তত্ত্ব,പൊതുവായ ഒത്തുചേരൽ സിദ്ധാന്തം
সাধারণ সমীকরণ,പൊതുവായ സമവാക്യം
ব্যাপক ফ্যাক্টর,സമഗ്ര ഘടകം
"সাধারণ ফর্ম, বিস্তৃত","പൊതുവായ രൂപം, വിശാലമായ"
সাধারণ সূত্র,പൊതു ഫോർമുല
প্রশস্ত খেলা,വിശാലമായ ഗെയിം
সাধারণ অনুমান,പൊതുവായ കണക്ക്
ব্যাপক অবিচ্ছেদ্য,സമഗ്രമായ അവിഭാജ്യ
