English,Gujarati
hydrostatic balance,ઉત્સાહી સંતુલન
hydrostatics,"હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
hyperbola,"હાઇપરબોલા, હાઇપરબોલા"
hyperboloid,"હાયપરબોલા, હાઇપરબોલોઇડ"
hyperboloid of one sheet,મોનોલિથિક હાઇપરબોલા
hyperboloid of revolution,ફરતું-હાયપરબોલા
hyperboloid of two sheets,ડબલ હાઇપરબોલા
hypergeometric distribution,અતિભૌમિતિક વિતરણ
hypergeometric series,અતિભૌમિતિક શ્રેણી
hyperplane,"ફ્લીસ ફ્લેટ, સુપર ફ્લેટ"
hypersphere,ઓસિલેટર
hyper surface,"ઓવરપેજ, ઓવરવ્યુ પેજ"
hypotenuse,કાન
hypothesis,પૂર્વધારણા
ideal basis,આદર્શ આધાર
ideal fluid,આદર્શ પ્રવાહી
ideal gas,આદર્શ ગેસ
identical eigen value,અભિન્ન ઇજન મૂલ્ય
identically equal,સંપૂર્ણપણે સમાન
Identity,"સમાન, સમાન, સમાનતા, વ્યક્તિત્વ"
identity element,અનુરૂપ તત્વ
identity function,ઓળખ કાર્ય
identity  homomorphism,સમાન હોમોમોર્ફિઝમ
identity map,સમાન નકશો
identity mapping,સમાન મેપિંગ
identity matrix,સમાન મેટ્રિક્સ
identity of a group,જૂથ એનાલોગ
identity of a ring,રિંગ માટે સમાન
identity operator,સમાન ઓપરેટર
identity period,ઓળખ સમયગાળો
identity permutation,ઓળખ ક્રમચય
identity relation,સમાન સંબંધ
identity transformation,સમાન રૂપાંતરણો
if and only if,જો અને માત્ર જો
if - then' computer,&#39;જો-તો&#39; કમ્પાઈલર
ill condition,ગેરરીતિ
ill-conditioned equation,અયોગ્ય સમીકરણ
ill-conditioned matrix,ખોટી પ્રતિબંધિત મેટ્રિક્સ
ill-conditioned polynomial,અયોગ્ય બહુપદી
ill-conditioned system,અયોગ્ય શરીર
illogical,અતાર્કિક
illustrate,ઉદાહરણ આપવું
illustration,"ઉદાહરણ, ચિત્ર, ચિત્ર, ચિત્ર"
image of a set,સમૂહનું પ્રતિબિંબ
image of a subset,સબસેટનું પ્રતિબિંબ
image of point,બિંદુ પ્રતિબિંબ
image set,છબી સેટ
Imaginary,"કાલ્પનિક, કાલ્પનિક, કલ્પના"
imaginary angle,ધારેલું કોણ
imaginary circle,કલ્પના વર્તુળ
imaginary circular points,અનુમાનિત પરિપત્ર બિંદુ
imaginary coefficient,કાલ્પનિક ગુણાંક
imaginary coordinate,ધારેલા કોઓર્ડિનેટ્સ
imaginary homothetic,અનુમાનિત સ્થિતિ
imaginary intersection,ધાર્યું આંતરછેદ
imaginary line,કાલ્પનિક રેખા
imaginary number,એકી સંખ્યા
imaginary point,અનુમાનિત બિંદુ
imaginary root,મૂળ ધારણ કર્યું
imaginary rotation,ધાર્યું પરિભ્રમણ
imaginary unit,નિયુક્ત એકમો
imbedding,"એમ્બેડિંગ, એમ્બેડિંગ"
impedance matrix,અવબાધ મેટ્રિક્સ
implicit,અસ્પષ્ટ
implicit function,અસ્પષ્ટ કાર્ય
implicit integration formula,અસ્પષ્ટ એકીકરણ સૂત્ર
improbable,અસામાન્ય
improper,"વિચિત્ર, અયોગ્ય"
improper division,અયોગ્ય વિભાજન
improper double integral (= infinite double integral),અનંત દ્વિ અભિન્ન
improper factor,વિચિત્ર પરિબળ
improper fraction,વિચિત્ર અપૂર્ણાંક
improper maximum,ગેરવાજબી સર્વોચ્ચ
improper minimum,ગેરવાજબી સૌથી નીચું
improper rotation,સંયોજન પરિભ્રમણ
improvement matrix,કરેક્શન મેટ્રિક્સ
impulse,આવેગ
impulsive force,આવેગજન્ય બળ
impulsive pressure,આવેગજન્ય દબાણ
impulsive tension,આવેગજન્ય તાણ
impulsive wrench,આવેગજન્ય રેન્ચ
imputed cost,ચાર્જ કરેલ ખર્ચ
inadequacy,અયોગ્યતા
incident wave,ઘટના તરંગ
inclination of a vector,વેક્ટર ઢાળ
inclination of orbit,વર્ગ તાપમાન
incline,"આતી, નાટી"
inclined,"વલણવાળું, વલણવાળું, વળેલું"
inclined plane,ઢાળ વાળી જ઼ગ્યા
included,"હેઠળ, સમાયેલ"
inclusion,"સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે, સમાવેશ થાય છે"
incomplete gamma function,અપૂર્ણ ગામા કાર્ય
inconsistency,અસંગતતા
inconsistent,"અસંગત, વિરોધી"
inconsistent statistic,અસંગત નમૂનાઓ
inconsistent system,અસંગત શરીર
incorrect,"અશુદ્ધ, ખોટું"
incorrect decision,ખોટો નિર્ણય
increase,વૃદ્ધિ
increasing function,કાર્યમાં વધારો
increment,વૃદ્ધિ
indefinite,અનિશ્ચિત
indefinite form,અનિશ્ચિત સ્વરૂપ
indefinite integral,અનિશ્ચિત અભિન્ન
indefinite matrix,અનિશ્ચિત મેટ્રિક્સ
indefinite quadratic form,અનિશ્ચિત બાઈમેટાલિક એકરૂપતા
independence,સ્વતંત્રતા
independent event,સ્વતંત્ર ઘટના
independent function,સ્વતંત્ર કાર્ય
independent random variable,સ્વતંત્ર રેન્ડમ ચલ
independent variable,સ્વતંત્ર ચલ
independent variate,મુક્ત વિચારક
indeterminacy,અનિશ્ચિતતા
indeterminate,"અનિશ્ચિત, અનિશ્ચિત, અનિશ્ચિત, અનંત"
indeterminate equation,અનિશ્ચિત સમીકરણ
indeterminate form,"અનિશ્ચિત સ્વરૂપ, અનિશ્ચિત સ્વરૂપ"
index,"ઘાતાંક, નિર્દેશક, અનુક્રમણિકા, નિર્દેશક, નિર્દેશક (v.)"
indexed by a set,સેટ દ્વારા જાણ કરવામાં આવી હતી
indexed family,જાણકાર પરિવાર
index number,અનુક્રમણિકા
index of subgroup,પેટાજૂથ ઇન્ડેક્સ
index set,નિર્દેશક સમૂહ
indicatrix,પ્રતીક
indicial equation,ઘાતાંકીય સમીકરણ
indifference curve,ઉદાસીનતા વણાંકો
indirect differentiation,પરોક્ષ તફાવત
indirect proof,પરોક્ષ પુરાવા
indivisible,પ્રાઇમ
induction,"આગમન, ઇન્ડક્શન, ઇન્ડક્શન"
inductive,પ્રેરક
inductive assumption,પ્રેરક છબી
inductive definition,પ્રેરક વ્યાખ્યા
inductive inference,પ્રેરક અંદાજ
inequality,"અસમાનતા, અસમાનતા"
inequality constraint,અસમાનતા પ્રતિબંધ
inequation,અસમાનતા
inertia,જડતા
inrtia force,જડતા બળ
inertial,જડતા
inexact differential,અચોક્કસ તફાવત
inflexion points,રૂપાંતર બિંદુ
infimum,"સૌથી નીચું, સૌથી મોટું નીચું બાઉન્ડ"
infinite,"અનંત, અનંત"
infinite dimensional,અનંત
infinite dimensional vector space,અનંત વેક્ટર જગ્યા
infinite game,અનંત રમત
infinite group,અનંત જૂથ
infinite integral,અનંત અભિન્ન
infinite population,અનંત વસ્તી
infinite series,અનંત શ્રેણી
infinite set,અનંત સમૂહ
infinitesimal,"અનંત સૂક્ષ્મ, અનંત"
infinitesimal element,મૂળભૂત ઘટકો
infinite space,અનંત વસ્તી
infinities,"અનંત, અનંત"
infinity,"અનંત, અનંત"
inflation factor,ફુગાવો પરિબળ
inflectional tangent,ચલ સ્પર્શક
inflectional focusing,રિવર્સ ફોકસ
inflexion,અલબત્ત ફેરફાર
inf of a function,કાર્યનું વ્યુત્પન્ન
information matrix,સિગ્મા મેટ્રિક્સ
information processing,માહિતી સંસાધનો
information science,માહિતી વિજ્ઞાન
inhomogeneous,"અસમાન, અપ્રમાણસર"
inhomogeneous equation,બિન-સમાન સમીકરણ
inhomogeneous system,બિન-આઘાતજનક શરીર
