Bengali,Malayalam
কেবল কাস্টিং,കേബിൾ കാസ്റ്റിംഗ്
কেবল টেলিভিশন পরিষেবা,കേബിൾ ടെലിവിഷൻ സേവനം
কেবল ভল্ট,കേബിൾ നിലവറ
ক্যাশে,കാഷെ
ক্যাশে-ক্যাশে স্মৃতি,കാഷെ-കാഷെ മെമ്മറി
গণনা,കണക്കുകൂട്ടല്
গণনা পাঞ্চ,കണക്കുകൂട്ടൽ പഞ്ച്
ক্যালকুলেটর,കണക്കുകൂട്ടല് യന്തം
ক্যালকুলেটর চিপ,കാൽക്കുലേറ്റർ ചിപ്പ്
বীজগণিত যুক্তিযুক্ত ক্যালকুলেটর,ആൾജിബ്രൈക്ക് ലോജിക് ഉള്ള കാൽക്കുലേറ്റർ
গাণিতিক যুক্তি সহ ক্যালকুলেটর,അരിത്മെറ്റിക് ലോജിക് ഉള്ള കാൽക്കുലേറ്റർ
প্রোগ্রামযোগ্যতা ছাড়াই ক্যালকুলেটর,പ്രോഗ്രാമിബിലിറ്റി ഇല്ലാതെ കാൽക്കുലേറ്റർ
প্রোগ্রামযোগ্যতা সহ ক্যালকুলেটর,പ്രോഗ്രാമിബിലിറ്റിയുള്ള കാൽക്കുലേറ്റർ
বিভিন্নতার ক্যালকুলাস,വ്യതിയാനങ്ങളുടെ കാൽക്കുലസ്
কল,വിളി
রেফারেন্স দ্বারা কল,റഫറൻസ് വഴി വിളിക്കുക
মান দ্বারা কল,മൂല്യം പ്രകാരം വിളിക്കുക
পরিচালনা কোড কল করুন,വിളിക്കുക ഡയറക്റ്റിംഗ് കോഡ്
কল স্থাপন,വിളിക്കുക
ফরওয়ার্ডিং কল করুন,സംഭാഷണം തിരിച്ചു വിടുന്നു
ক্যালিগ্রাফিক প্লট্টার,കാലിഗ്രാഫിക് പ്ലോട്ടർ
কলিং,വിളി
কলিং যুক্তি,ആർഗ്യുമെന്റ് എന്ന് വിളിക്കുന്നു
কলিং প্রোগ্রাম,കോളിംഗ് പ്രോഗ്രാം
কলিং সিকোয়েন্স,കോളിംഗ് സീക്വൻസ്
কলিং সাবপ্রগ্রাম,അക്പ്രോഗ്രാമിനെ വിളിക്കുന്നു
কল সংখ্যা,കോൾ നമ്പർ
কল প্রসেসর,വിളിക്കുക പ്രോസസർ
অগ্রগতি সংকেত কল,കോൾ പുരോഗതി സിഗ്നൽ
কল স্টোর,കോൾ സ്റ്റോർ
অপেক্ষা করছে,കോൾ കാത്തിരിപ്പ്
বাতিল,റദ്ദാക്കുക
চরিত্র বাতিল করুন,പ്രതീകം റദ്ദാക്കുക
কী বাতিল করুন,കീ റദ്ദാക്കുക
ক্যানড অনুচ্ছেদ,ടിന്നിലടച്ച ഖണ്ഡിക
ক্যানড সফটওয়্যার,ടിന്നിലടച്ച സോഫ്റ്റ്വെയർ
ক্যানোনিক জেনারেশন,കാനോനിക് തലമുറ
ক্যাপাসিটার স্টোরেজ,കപ്പാസിറ്റർ സംഭരണം
ক্ষমতা,താണി
ক্যাপস্তান,തടൻ
ক্যাপচার,കീഴടക്കല്
কার্ড,ചീട്ട്
কার্ড খাঁচা,കാർഡ് കേജ്
কার্ড চ্যাসিস,കാർഡ് ചേസിസ്
কার্ড চেকিং,കാർഡ് പരിശോധന
কার্ড কোড,കാർഡ് കോഡ്
কার্ড কলাম,കാർഡ് നിര
কার্ড চক্র,കാർഡ് ചക്രം
কার্ড ডেক,കാർഡ് ഡെക്ക്
কার্ড ত্রুটি পরীক্ষা করা,കാർഡ് പിശക് പരിശോധന
কার্ড ক্ষেত্র,കാർഡ് ഫീൽഡ്
কার্ড ফাইল,കാർഡ് ഫയൽ
কার্ড ফর্ম,കാർഡ് ഫോം
কার্ড ফর্ম্যাট,കാർഡ് ഫോർമാറ്റ്
কার্ড হপার,കാർഡ് ഹോപ്പർ
কার্ড চিত্র,കാർഡ് ചിത്രം
কার্ড ইনপুট,കാർഡ് ഇൻപുട്ട്
কার্ড জ্যাম,കാർഡ് ജാം
কার্ড লোডার,കാർഡ് ലോഡർ
কার্ড প্যাক,കാർഡ് പായ്ക്ക്
কার্ড পাথ,കാർഡ് പാത
কার্ড প্রোগ্রামড ক্যালকুলেটর,കാർഡ് പ്രോഗ്രാം ചെയ്ത കാൽക്കുലേറ്റർ
কার্ড প্রোগ্রামড কম্পিউটার,കാർഡ് പ്രോഗ്രാം ചെയ്ത കമ്പ്യൂട്ടർ
কার্ড পাঞ্চ,കാർഡ് പഞ്ച്
কার্ড পাঞ্চিং কৌশল,കാർഡ് പഞ്ച് രീതി
কার্ড পাঠক,കാർഡ് റീഡർ
কার্ড প্রজননকারী,കാർഡ് പുനർനിർമ്മിക്കുന്നു
কার্ড সারি,കാർഡ് വരി
কার্ড সেট,കാർഡ് സെറ്റ്
কার্ড সোর্টার,കാർഡ് ഹോർട്ടർ
কার্ড স্ট্যাকার,കാർഡ് സ്റ്റാക്കർ
কার্ড স্টোরেজ,കാർഡ് സംഭരണം
কার্ড-টু-ডিস্ক ইউটিলিটি,കാർഡ്-ടു-ഡിസ്ക് യൂട്ടിലിറ്റി
কার্ড-টু-ম্যাগনেটিক টেপ রূপান্তর,കാർഡ്-ടു-മാഗ്നറ്റിക് ടേപ്പ് പരിവർത്തനം
কার্ড-টু-প্রিন্ট প্রোগ্রাম,കാർഡ്-ടു-പ്രിന്റ് പ്രോഗ്രാം
টেপ রূপান্তরকারী কার্ড,ടേപ്പ് കൺവെർട്ടറിലേക്കുള്ള കാർഡ്
কার্ড ট্র্যাক,കാർഡ് ട്രാക്ക്
কার্ড যাচাই করা,കാർഡ് സ്ഥിരീകരിക്കുന്നു
ক্যারেট,കാരറ്റ്
কারাউসেল,കറൗസൽ
বহন,വാഹനം
গাড়ী নিয়ন্ত্রণ চরিত্র,കാരേജ് നിയന്ത്രണ പ്രതീകം
ক্যারেজ কন্ট্রোল টেপ,കാരേജ് നിയന്ത്രണ ടേപ്പ്
গাড়ি ফেরত,വണ്ടിയുടെ വരുമാനം
ক্যারেজ রিটার্ন চরিত্র,വണ്ടി റിട്ടേൺ പ്രതീകം
ক্যারিয়ার,വാഹകന്
ক্যারিয়ার হোল,കാരിയർ ദ്വാരം
ক্যারিয়ার লোড,കാരിയർ ലോഡ്
ক্যারিয়ার রিটার্ন চরিত্র,കാരിയർ റിട്ടേൺ പ്രതീകം
ক্যারিয়ারের ক্যারিয়ার,കാരിയറിന്റെ കാരിയർ
ক্যারিয়ার সিগন্যাল,കാരിയർ സിഗ്നൽ
ক্যারিয়ার সিস্টেম,കാരിയർ സിസ്റ്റം
ক্যারিয়ার-থেকে-শব্দ অনুপাত,കാരിയർ-ടു-നോയ്സ് അനുപാതം
ক্যারিয়ার তরঙ্গ,കാരിയർ തരംഗം
বহন,വഹിക്കുക
সম্পূর্ণ সংকেত বহন করুন,പൂർണ്ണമായ സിഗ്നൽ വഹിക്കുക
সমাপ্তি সংবেদনশীল,പൂർത്തിയാക്കൽ സെൻസിംഗ് നടത്തുക
ডিজিট বহন করুন,അക്കം കൊണ്ടുപോകുക
পতাকা বহন করুন,ഫ്ലാഗ് വഹിക്കുക
সময় বহন,സമയം വഹിക്കുക
কার্তুজ,വെടിയുണ്ടക്കൂട്
কার্টরিজ ডিস্ক,കാട്രിഡ്ജ് ഡിസ്ക്
ক্যাসকেড সংযোগ,കാസ്കേഡ് കണക്ഷൻ
ক্যাসকেড নিয়ন্ত্রণ,കാസ്കേഡ് നിയന്ത്രണം
ক্যাসকেড মার্জ,കാസ്കേഡ് ലയിപ്പിക്കൽ
ক্যাসকেড মার্জ,കാസ്കേഡ് ലയനം
নগদ জাতীয় দলিল,കാഷ്ലൈക്ക് പ്രമാണം
নগদ জাতীয় টেন্ডার (= নগদ লাইক ডকুমেন্ট),ക്യാഷ് ലൈക്ക് ടെൻഡർ (= കാഷ്ലൈക്ക് പ്രമാണം)
ক্যাসেট,കാസറ്റ്
নাইনস কাস্টিং,നിൻസ് പുറത്താക്കുന്നു
ক্যাটা ভাষা (= অবজেক্ট ভাষা),Cata lalk (ഒബ്ജക്റ്റ് ഭാഷ)
ক্যাটালগ,നാമാവലി
ক্যাটালোজড ডেটা সেট,കാറ്റലോഗ് ഡാറ്റ സെറ്റ്
ক্যাটালগ ডিরেক্টরি,കാറ്റലോഗ് ഡയറക്ടറി
ক্যাটালোজড পদ্ধতি,കവറേജ് നടപടിക്രമം
