Assamese,Gujarati
ইলেক্ট্ৰন ব্যাসাৰ্ধ,ઇલેક્ટ્રોન ત્રિજ્યા
ইলেক্ট্ৰন মুক্তকাৰী,ઇલેક્ટ્રોન રીલીઝર
ইলেক্ট্ৰন মুক্ত কৰা বিকল্প,ઇલેક્ટ્રોન મુક્ત કરવાનો વિકલ્પ
ইলেক্ট্ৰন বিকৰ্ষণ,ઇલેક્ટ્રોન પ્રતિકૂળ
ইলেক্ট্ৰন ভাগ-বতৰা কৰা,ઇલેક્ટ્રોન શેરિંગ
ইলেক্ট্ৰন আৱৰণ,ઇલેક્ટ્રોન આવરણ
ইলেক্ট্ৰন স্পিন,ઇલેક્ટ્રોન સ્પિન
ইলেক্ট্ৰনিক স্পিন কুলিং পৰীক্ষা,ઇલેક્ટ્રોનિક સ્પિન કૂલિંગ પ્રયોગ
ইলেক্ট্ৰন স্পিন অনুনাদ,ઇલેક્ટ્રોન સ્પિન રેઝોનન્સ
ইলেক্ট্ৰনিক দাগ,ઇલેક્ટ્રોનિક ડાઘ
"ইলেক্ট্ৰনিক টেলিস্কোপ, ইলেক্ট্ৰনিক টেলিস্কোপ","ઇલેક્ટ્રોનિક ટેલિસ્કોપ, ઇલેક્ટ્રોનિક ટેલિસ્કોપ"
ইলেক্ট্ৰন উত্তাপন,ઇલેક્ટ્રોન હીટિંગ
ইলেক্ট্ৰন তত্ত্ব,ઇલેક્ટ્રોન સિદ્ધાંત
ইলেক্ট্ৰন ট্ৰেজেক্টৰী,ઇલેક્ટ્રોન માર્ગ
ইলেক্ট্ৰন স্থানান্তৰ,ઇલેક્ટ્રોન ટ્રાન્સફર
ইলেক্ট্ৰন স্থানান্তৰ শব্দ,ઇલેક્ટ્રોન ટ્રાન્સફર ટર્મ
ইলেক্ট্ৰন পৰিৱৰ্তন,ઇલેક્ટ્રોન સંક્રમણ
ইলেক্ট্ৰনৰ প্ৰৱেশ,ઇલેક્ટ્રોન એક્સેસ
ইলেক্ট্ৰন পৰিবহণ কণা,ઇલેક્ટ્રોન પરિવહન કણ
ইলেক্ট্ৰন ফান্দ ধৰা পেলোৱা,ઇલેક્ટ્રોન ટ્રેપ કેપ્ચર
"ইলেক্ট্ৰন টিউব, ইলেক্ট্ৰন টিউব","ઇલેક્ટ્રોન ટ્યુબ, ઇલેક્ટ્રોન ટ્યુબ"
ইলেক্ট্ৰন টানেলিং ইলেক্ট্ৰন-ভল্ট,ઇલેક્ટ્રોન ટનલિંગ ઇલેક્ટ્રોન-વોલ્ટ
ইলেক্ট্ৰন তৰংগ,ઇલેક્ટ્રોન તરંગ
ইলেক্ট্ৰন তৰংগ নলী,ઇલેક્ટ્રોન વેવ ટ્યુબ
"ইলেক্ট্ৰন তৰংগদৈৰ্ঘ্য, ইলেক্ট্ৰন তৰংগ প্ৰসাৰণ","ઇલેક્ટ્રોન તરંગલંબાઇ, ઇલેક્ટ્રોન તરંગ કંપનવિસ્તાર"
ইলেক্ট্ৰন উৎপাদন,ઇલેક્ટ્રોન ઉત્પાદનો
ইলেক্ট্ৰন গ্ৰহণকাৰী গোট,ઇલેક્ટ્રોન સ્વીકારનાર જૂથ
ইলেক্ট্ৰন-ইলেক্ট্ৰন বিকিৰণ,ઇલેક્ટ્રોન-ઇલેક્ટ્રોન સ્કેટરિંગ
"ইলেক্ট্ৰন প্ৰজেক্টাইল, ইলেক্ট্ৰন বন্দুক","ઇલેક્ટ્રોન અસ્ત્ર, ઇલેક્ટ્રોન ગન"
ইলেক্ট্ৰন-গান ঘনত্ব বৃদ্ধি,ઇલેક્ટ્રોન-ગન ઘનતા વૃદ્ધિ
ইলেক্ট্ৰন আয়ন পুনঃসংমিশ্ৰণ,ઇલેક્ટ્રોન આયન રિકોમ્બિનેશન
ইলেক্ট্ৰন আয়ন বেৰৰ পুনঃসংমিশ্ৰণ,ઇલેક્ટ્રોન આયન દિવાલ પુનઃસંયોજન
ইলেক্ট্ৰন কাৰেণ্ট বিভৱ,ઇલેક્ટ્રોન વર્તમાન સંભવિત
ইলেক্ট্ৰন কাৰেণ্ট সংবহন কাৰ্যক্ষমতা,ઇલેક્ટ્રોન વર્તમાન ટ્રાન્સમિશન કાર્યક્ષમતા
ইলেক্ট্ৰন স্থানান্তৰ বিক্ৰিয়া,ઇલેક્ટ્રોન ટ્રાન્સફર પ્રતિક્રિયા
ঋণ বিদ্যুৎ,લોન વીજળી
ঋণ উপাদান,દેવું તત્વ
"বিদ্যুৎঋণাত্মকতা মান, বিদ্যুৎঋণাত্মকতা মান","ઇલેક્ટ્રોનેગેટિવિટી મૂલ્ય, ઇલેક્ટ્રોનેગેટિવિટી મૂલ્ય"
ইলেক্ট্ৰনিক,ઇલેક્ટ્રોનિક
ইলেক্ট্ৰনিক অনুপ্ৰৱেশ,ઇલેક્ટ્રોનિક પ્રવેશ
ইলেক্ট্ৰনিক আত্মীয়তা,ઇલેક્ટ્રોનિક જોડાણ
ইলেক্ট্ৰনিক উচ্চতামাপক,ઇલેક્ટ્રોનિક અલ્ટિમીટર
ইলেক্ট্ৰনিক অটো পাইলট,ઇલેક્ટ્રોનિક ઓટો પાયલોટ
ইলেক্ট্ৰনিক বেণ্ড,ઇલેક્ટ્રોનિક બેન્ડ
ইলেক্ট্ৰনিক বেণ্ড স্পেকট্ৰম,ઇલેક્ટ્રોનિક બેન્ડ સ્પેક્ટ્રમ
echelon ইলেক্ট্ৰন বৰষুণ,ઇકેલોન ઇલેક્ટ્રોન અવક્ષેપ
ইলেক্ট্ৰনিক চাৰ্জ ইলেক্ট্ৰনিক চাৰ্জ,ઇલેક્ટ્રોનિક ચાર્જ ઇલેક્ટ્રોનિક ચાર્જ
ইলেক্ট্ৰনিক ঘণ্টা,ઇલેક્ટ્રોનિક ઘંટડી
"ইলেক্ট্ৰনিক বৰ্তনী, ইলেক্ট্ৰনিক বৰ্তনী","ઇલેક્ટ્રોનિક સર્કિટ, ઇલેક્ટ્રોનિક સર્કિટ"
ইলেক্ট্ৰনিক কনভাৰ্টাৰ,ઇલેક્ટ્રોનિક કન્વર્ટર
ইলেক্ট্ৰনিক উপাদান,ઇલેક્ટ્રોનિક ઘટક
"ইলেক্ট্ৰনিক কম্পিউটাৰ, ইলেক্ট্ৰনিক কম্পিউটাৰ","ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર"
ইলেক্ট্ৰনিক কম্পিউটিং পদ্ধতি,ઇલેક્ટ્રોનિક કમ્પ્યુટિંગ પદ્ધતિ
ইলেক্ট্ৰনিক পৰিবাহীতা,ઇલેક્ટ્રોનિક વાહકતા
ইলেক্ট্ৰনিক কনফিগাৰেচন,ઇલેક્ટ્રોનિક રૂપરેખાંકન
ইলেক্ট্ৰনিক গণনা,ઇલેક્ટ્રોનિક ગણતરી
ইলেক্ট্ৰনিক ষ্ট্ৰিম,ઇલેક્ટ્રોનિક પ્રવાહ
"ইলেক্ট্ৰনিক জালিয়াতি, ইলেক্ট্ৰনিক ফাঁকি","ઇલેક્ટ્રોનિક છેતરપિંડી, ઇલેક્ટ્રોનિક ચોરી"
"ইলেক্ট্ৰনিক ডিটেক্টৰ, ইলেক্ট্ৰনিক চিনাক্তকৰণ","ઇલેક્ટ્રોનિક ડિટેક્ટર, ઇલેક્ટ્રોનિક ઓળખ"
ইলেক্ট্ৰনিক শিশিৰ বিন্দু আৰ্কাইভাৰ,ઇલેક્ટ્રોનિક ઝાકળ બિંદુ આર્કાઇવર
ইলেক্ট্ৰনিক দক্ষতা,ઇલેક્ટ્રોનિક કાર્યક્ષમતા
ইলেক্ট্ৰনিক eigenfunction,ઇલેક્ટ્રોનિક ઇજનફંક્શન
ইলেক্ট্ৰনিক শক্তি,ઇલેક્ટ્રોનિક ઊર્જા
ইলেক্ট্ৰনিক শক্তিৰ মজিয়া,ઇલેક્ટ્રોનિક ઊર્જા માળખું
ইলেক্ট্ৰনিক বেলেন্স,ઇલેક્ટ્રોનિક સંતુલન
"ইলেক্ট্ৰনিক বিবৰ্তন ফটোমিটাৰ, ইলেক্ট্ৰনিক বিবৰ্তন ফটোমিটাৰ","ઇલેક્ટ્રોનિક રીફ્રેક્શન ફોટોમીટર, ઇલેક્ટ્રોનિક રીફ્રેક્શન ફોટોમીટર"
ইলেক্ট্ৰনিক ইকুৱেলাইজাৰ,ઇલેક્ટ્રોનિક બરાબરી
ইলেক্ট্ৰনিক ইগনিচন,ઇલેક્ટ્રોનિક ઇગ્નીશન
ইলেক্ট্ৰনিক ইনজেক্টৰ,ઇલેક્ટ્રોનિક ઇન્જેક્ટર
ইলেক্ট্ৰনিক যন্ত্ৰপাতি,ઇલેક્ટ્રોનિક ઇન્સ્ટ્રુમેન્ટેશન
ইলেক্ট্ৰনিক বুদ্ধিমত্তা জ্ঞান,ઇલેક્ટ્રોનિક બુદ્ધિ જ્ઞાન
ইলেক্ট্ৰনিক আইছ’ট’পিক প্ৰভাৱ,ઇલેક્ટ્રોનિક આઇસોટોપિક અસર
ইলেক্ট্ৰনিক কিইং,ઇલેક્ટ્રોનિક કીઇંગ
ইলেক্ট্ৰনিক বিমান,ઇલેક્ટ્રોનિક વિમાન
ইলেক্ট্ৰনিক চুম্বকীয় মুহূৰ্ত,ઇલેક્ટ્રોનિક ચુંબકીય ક્ષણ
ইলেক্ট্ৰনিক বৃদ্ধি,ઇલેક્ટ્રોનિક વિસ્તૃતીકરણ
ইলেক্ট্ৰনিক কভাৰ,ઇલેક્ટ્રોનિક કવર
ইলেক্ট্ৰনিক মেগাফোন,ઇલેક્ટ્રોનિક મેગાફોન
ইলেক্ট্ৰনিক মাইক্ৰ&#39;ফোন,ઇલેક્ટ્રોનિક માઇક્રોફોન
ইলেক্ট্ৰন গতিশীলতা,ઇલેક્ટ્રોન ગતિશીલતા
ইলেক্ট্ৰনিক গতি,ઇલેક્ટ્રોનિક ગતિ
ইলেক্ট্ৰনিক বহুত্ব,ઇલેક્ટ્રોનિક બહુમતી
ইলেক্ট্ৰনিক সংগীত,ઇલેક્ટ્રોનિક સંગીત
ইলেক্ট্ৰনিক সংগীত সংশ্লেষণ,ઇલેક્ટ્રોનિક સંગીત સંશ્લેષણ
ইলেক্ট্ৰনিক কক্ষপথ,ઇલેક્ટ્રોનિક ઓર્બિટલ
"ইলেক্ট্ৰনিক পৰচুম্বকত্ব, ইলেক্ট্ৰনিক পৰচুম্বকত্ব","ઇલેક્ટ્રોનિક પેરામેગ્નેટિઝમ, ઇલેક્ટ્રોનિક પેરામેગ્નેટિઝમ"
ইলেক্ট্ৰনিক বিভাজন কাৰ্য্য,ઇલેક્ટ્રોનિક વિભાગ કાર્ય
ইলেক্ট্ৰনিক অপাৰেচন,ઇલેક્ટ્રોનિક કામગીરી
ইলেক্ট্ৰন মেৰুত্ব,ઇલેક્ટ્રોન પોલેરિટી
ইলেক্ট্ৰনিক পটেনচিঅ&#39;মিটাৰ,ઇલેક્ટ્રોનિક પોટેંશિયોમીટર
ইলেক্ট্ৰনিক প্ৰিহিটিং,ઇલેક્ટ્રોનિક પ્રીહિટીંગ
ইলেক্ট্ৰনিক চাপ,ઇલેક્ટ્રોનિક દબાણ
ইলেক্ট্ৰনিক প্ৰফাইলাৰ,ઇલેક્ટ્રોનિક પ્રોફાઇલર
ইলেক্ট্ৰনিক ৰাডাৰ ইকুৱেলাইজাৰ,ઇલેક્ટ્રોનિક રડાર બરાબરી
ইলেক্ট্ৰনিক ব্যাসাৰ্ধ,ઇલેક્ટ્રોનિક ત્રિજ્યા
ইলেক্ট্ৰনিক ৰিলে,ઇલેક્ટ્રોનિક રિલે
ইলেক্ট্ৰনিক চিমুলেচন,ઇલેક્ટ્રોનિક સિમ્યુલેશન
ইলেক্ট্ৰনিক স্কেনিং,ઇલેક્ટ્રોનિક સ્કેનિંગ
