Assamese,English
অইলাৰ-কোণ,Euler angle
"ইউটেকটিক, ইউটেকটিক",eutectic
"খালী কৰা, খালী কৰা",evacuated
"খালী কৰা, বাতিল কৰা",Evacuation
"মূল্যায়ন, মূল্যায়ন",Evaluation
বাষ্পীভৱন হয়,Evaporated
"বাষ্পীভৱন, বাষ্পীভৱন, বাষ্পীভৱন",Evaporation
যুগ্ম,Even
"ইভেন্ট, এপিচ&#39;ড",Event
"চিৰ নিৰাপদ, চিৰ নিৰাপদ",Eversate
"সঁচা, সঁচা, ঠিক",Exact
বহিঃকেন্দ্ৰ,Ex-centre
উপকেন্দ্ৰ,Excentric
centripetal,Excentrical
কেন্দ্ৰীয়তা,Excentricity
অতিৰিক্ত,Excess
বিনিময়,exchange
"উত্তেজনা, শক্তি",Excitation
উদ্দীপিত কৰা,Excite
উত্তেজিত হোৱা,Excited
উদ্দীপক,Exciter
উত্তেজক,Exciton
বৰ্জনৰ নিয়ম,exclusion principle
কাৰ্যান্বিত কৰা,Execution
"খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, বন্ধ কৰা",Exhaustion
সমস্যা,Exit
"বহিঃতাপীয়, তাপ উত্তেজক",Exothermal
বহিঃতাপীয়,exothermic
অস্বাভাৱিক ইন্ধন,exotic fuel
বিয়পি পৰা,Expand
সম্প্ৰচাৰ,Expanded
সম্প্ৰচাৰক,Expander
বিস্তাৰ,expanse
"বিয়পি পৰা, বিয়পি পৰা",Expansion
পৰীক্ষণ,experiment
"পৰীক্ষামূলক, পৰীক্ষামূলক",experimental
উপযোগী,experimentalist
"বিস্ফোৰণ, বিস্ফোৰণ",Explosion
ঘাতক,Exponent
"ঘাতীয়, ঘাতীয়",Exponentiai
এক্সপোনেন্টি পটেনচিয়েল ৱেল,exponential well
"এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, কভাৰ",Exposure
"প্ৰকাশ, প্ৰকাশ",expression
বৰ্ধিত,extended
"সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ",Extension
"পৰিসৰ, পৰিসৰ",Extent
বিদায়,External
"বিলুপ্তি, বিলুপ্তি",Extinction
অৰৈখিক বিন্দু,extra-axial point
বাহ্যিক,Extraneous
বহিঃপাৰমাণৱিক,Extranuclear
"অস্বাভাৱিক, অসাধাৰণ",extraordinary
"গ্ৰহৰ আকাশ, গ্ৰহৰ আকাশ",extraplanetary space
আউটফ্ল&#39;,extrapolated
এক্সট্ৰাপলেটেড,Extrapolate
বহিঃপ্ৰক্ষেপণ,Extrapolation
অস্থলজ,Extraterrestrial
অপাৰ্থিৱ পদাৰ্থ,extraterrestrial matter
বাহ্যিক,extrinsic
"বহিৰ্জাতীয় পৰিবাহীতা, বহিৰ্জাতীয় পৰিবাহীতা",extrinsic conductivity
অভেদ্য অৰ্ধপৰিবাহী,extrinsic semiconductor
"চকু, চকু",eye
অভিনেত্ৰী লেন্স,eye lens
চকুৰ টুকুৰা,eye-piece
"মুখ, কাষ, পিছফালে, সন্মুখ, মুখ, মুখ",Face
তক্তা কেন্দ্ৰীভূত,face centered
"গুণক, গুণক, গুণক, গুণক, গুণক, ব্লক",Factor
গতিবেগ কাৰক,factor of momentum
সুৰক্ষা কাৰক,factor of safety
বেগ বৃদ্ধি,fade in
lacunae,fade out
ক্ষীণকৰণ,fading
ফাৰেনহাইট উষ্ণতা,Fahrenheit scale
বিফল হোৱা,failure
মোহ,Fallacy
"পতনৰ সময়, পতনৰ সময়",fall time
"ভাৰ্চুৱেল, মিছা, ক&#39;ড",FALSE
ফৰাদ (ইউনিট),Farad
Faraday (ইউনিট),faraday
ফেৰাডেৰ প্ৰভাৱ,Faraday effect
দূৰ,far
দূৰ অতি ৰঙা,far infrared
"দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত",Fast
ক্লান্তি ফাট,fatigue crack
জাহাজৰ অক্ষ,fast axis
দ্ৰুত গতিশীল ইলেক্ট্ৰন,fast electron
দ্ৰুত খণ্ডিতকৰণ,fast fission
দ্ৰুত নিউট্ৰন,fast neutron
দ্ৰুত নিউট্ৰন ৰিয়েক্টৰ,fast reactor
মাৰাত্মক আয়তন,fatal dose
ভাগৰ,Fatigue
লাক্ৰিমেল বিভাজন,fatigue crack
পংগু পাত্ৰ,fatigue failure
"দোষ, দোষ",Fault
ভুল কৰা,Faulty
"-কেন্দ্ৰ, চৰিত্ৰ-কেন্দ্ৰ",F-centre
দুৰ্বল দোলন,feeble oscillation
"ৰিচাৰ্জ, পুনৰ বিনিয়োগ",feed back
"ফিডাৰ, ফিডাৰ, যোগানকাৰী, ফিডাৰ",Feeder
ফেমটো,Femto
ফাৰ্মৰ উপপাদ্য,Fermat's theorem
ফাৰ্মি,fermi
ফাৰ্মি-ডাইৰাক-পৰিসংখ্যা,Fermi-Dirac statistics
ফাৰ্মিয়ন,Fermion
ফেৰ&#39;ইলেক্ট্ৰিক,Ferrielectric
"সৰু ফেৰ’মেগনেটিজম, ফেৰ’মেগনেটিজম",Ferrimagnetism
farro,Ferro
ফেৰ&#39;ইলেক্ট্ৰিক,ferroelectric
"ferroelectricity,ফেৰ&#39;ইলেক্ট্ৰিচিটি",Ferroelecctricity
"ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল,ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল",Ferroelectrics
ferromagnetic,ferro-magnetic
ফেৰ&#39;মেগনেটিজম,Ferromagnetics
ফাইবাৰ অপটিক্স,fiber-optics
ফিক প্ৰসাৰণ নিয়ম,Fick's diffusion law
ধাৰণা কৰা হৈছে,Ficticious
"ক্ষেত্ৰ, পথাৰ, পথাৰ",Field
দক্ষতা সূচকাংক,figure of merit
"সূত্ৰ, ফিলামেণ্ট, ফিলামেণ্ট, শেলাই ফিলামেণ্ট",Filament
"বালি, সংৰক্ষণ",Filing
পৰিপূৰক বেণ্ড,filled band
ফিলাৰ,Filling
সহগ,factor
"ফিল্ম, স্তৰ",Film
"ফিল্টাৰ, ফিল্টাৰ, ফিল্টাৰ (n.), ফিল্টাৰ, ফিল্টাৰ (ver.)",Filter
ফিল্টাৰ কৰা বিকিৰণ,filtered radiation
"পৰিশোধন, ফিল্টাৰিং, পৰিশোধন",Filtration
"চূড়ান্ত, চূড়ান্ত",Final
"মিহি, মিহি, মিহি, মিহি, মিহি",Fine
"সসীম, অশূন্য, সমাপ্ত",finite
শেষ গ্ৰেড,finite series
অগ্নি সতৰ্কবাণী,fire alarm
অগ্নিনিৰ্বাপক বাহিনীৰ যন্ত্ৰ,fire extinguisher
"জুই, জ্বলা, জ্বলা",Firing
প্ৰথম শ্ৰেণী,first order
মূল নিয়ম,first principle
"fissile, বিভাজিত",Fissile
fissile,Fissility
খণ্ডিতকৰণ,Fission
fissile,Fissionable
বিভাজন বোমা,fission bomb
ধ্ৰুৱকসমূহৰ সমন্বয়,fitting of constants
"স্থান নিৰ্ধাৰণ, কম্পাউণ্ডিং, স্থিতিশীলতা",Fix
"ফিক্সেচন, ষ্টেবিলাইজেচন, ষ্টেবিলাইজেচন",Fixation
"যৌগিক, সংযুক্ত, স্থিৰ, স্থিৰ, স্থিৰ, অস্বাভাৱিক, বান্ধি ৰখা",Fixed
"স্থিতিশীলতা, অৱস্থান নিৰ্ধাৰণ",Fixing
শিখা,Flame
জ্বলনশীলতা,Flammability
"ফ্লেচ, ফ্লেচ",Flash
ৰাতিপুৱাত,flash of lighting
স্ফুলিংগ,flash point
প্ৰতিসৰণ বৰ্ণালী,flash spectrum
জুইৰ নলী,flash tube
"সমতল, সমতল সমতল (v.) সমতল, সমতল (ed.)",Flat
"সমতলতা, নিৰপেক্ষতা",Flatness
কোমল সুৰ,flat note
"-স্তৰ, -বিছানা",F-layer
"নমনীয়, নমনীয়",Flexible
ফ্লেক্সোমিটাৰ,Fleximeter
flutter,Flicker
"উৰণ, বিমান পৰিবহণ",Flight
চকমকীয়া কাঁচ,flint glass
ভাসমান,Floatation
উপঙি থকা,Floating
"বানপানী, পুৰ, ওঘ",Flood
অনুমোদিত সৰ্বনিম্ন ভল্টেজ,floor voltage
"প্ৰবাহ, প্ৰবাহ",Flow
"উচ্চাৰণ, উচ্চাৰণ",Fluctuating
"উঠা-নমা কৰা, উঠা-নমা কৰা, উঠা-নমা কৰা",Fluctuation
তৰল,Fluid
লিকুইডিটি,Fluidity
ফ্লু&#39;ৰেচ,Fluoresce
ফ্লু&#39;ৰেচেণ্ট,fluorescent
ফ্লু&#39;ৰেচেন্স টিউব,fluorescent tube
"প্ৰবাহ, প্ৰবাহ, প্ৰবাহ",flux
"উৰণ, বিমান পৰিবহণ",Flying
মটৰৰ চকা,flywheel
"ফ&#39;কেল, ফ&#39;কাচ, কনফ&#39;কেল",Focal
"ফ&#39;কাচ দূৰত্ব, ফ&#39;কাচ দূৰত্ব",focal length
"নাভি, উৎপত্তিৰ কেন্দ্ৰ, ফোকাচ",Focus
"কুঁৱলী, কুঁৱলী (adj.), কুঁৱলী ওপৰলৈ যোৱা (ver.), কুঁৱলী ওপৰলৈ যোৱা",Fog
"ফয়েল, ফয়েল",Foil
"দেৱাল, বেৰ",Fold
ভাঁজ স্তৰ,folded layer
"ভৰি, ভৰি, ভৰি",Foot
ফুট-পাউণ্ড,foot-pound
ফুট-পাউণ্ডাৰ,foot poundal
নিষিদ্ধ,Forbidden
"বল, বল",Force
প্ৰেৰিত,Forced
"টুইজাৰ, ফৰ্চেপ, ফৰ্চেপ",Forceps
পুৰ্বানুমান,forecast
পুৰ্বানুমান,Forecasting
"ৰূপ, আকৃতি, একাকাৰীতা",Form
"বৈধতা, আনুষ্ঠানিকতা, বৈধতা",Formalism
formant,formant
ফৰ্ম ফ্যাক্টৰ,form factor
"সম্ভৱ (উৎপন্ন হোৱা), অনুকৰণ কৰা",Forming
সূত্ৰ,Formula
"ফৰ্মেটিং, থ্ৰেডিং, ফৰ্মেট",formulation
ফৰ্টিনৰ বেৰ’মিটাৰ,Fortin's barometer
ফৰৱাৰ্ড বায়াছ,forward bias
পৰিবাহীতা,forward conductance
চতুৰ্বিম,four dimensional
চাৰি ষ্ট্ৰ’ক ইঞ্জিন,four stroke engine
চতুৰ্ভুজ ভেক্টৰ,four vector
স্ফটিকীয়,fractional crystallization
আংশিক বোজা,fractional load
আংশিক মডুলেচন,fractional modulation
"টুকুৰা, টুকুৰা",fragment
সম্পূৰ্ণ ছবিৰ ফ্ৰেম ফ্ৰেম,Frame
"নিৰ্দেশনা ব্যৱস্থা, নিৰ্দেশনা ফ্ৰেম",frame of reference
বিনামূলীয়া,Free
বিশুদ্ধ বায়ুমণ্ডল মুক্ত বায়ুমণ্ডল,free atmosphere
"মুক্ত দোলন, মুক্ত দোলন, প্ৰাকৃতিক দোলন",free oscillation
"ফ্ৰীজ কৰা, ফ্ৰীজ কৰা, ফ্ৰীজ কৰা",Freeze
ফ্ৰীজিং পইণ্ট,freezing point
ফ্ৰেংকেল ডিছঅৰ্ডাৰ,Frenkel disorder
"কম্পাঙ্ক, কম্পাঙ্ক",Frequency
ফ্ৰেনেল-বাইপ্ৰিজম,Fresnel biprism
ঘৰ্ষণ,Friction
ঘৰ্ষণকাৰী,Frictional
ঘৰ্ষণীয় বিদ্যুৎ,frictional electricity
ঘৰ্ষণ বল,frictional forces
ঘৰ্ষণ টান,friction drag
ঘৰ্ষণহীন,Frictionless
"ষ্ট্ৰাইপ, ফ্ৰিঞ্জ, মেমব্ৰেন",fringe
