Gujarati,Tamil
અસમર્થતા,திறமையின்மை
અસમર્થ,திறமையற்றது
અધૂરું,முழுமையற்றது
અનિશ્ચિત,முடிவில்லாத
વિસંગત,பொருத்தமற்றது
અસંગતિ,முரண்பாடு
અગવડ,சிரமம்
સંલગ્ન,இணைக்கப்பட்டது
ખોટું,தவறானது
અવિશ્વસનીય,நம்பமுடியாத
વધારો,அதிகரிப்பு
પોતાપડુ,பதவியில்
સંકટ,பொருத்தமற்றது
નુકસાન ભરપાઈ,இழப்பீடு
માંગ,இன்டென்ட்
સ્વતંત્રતા દિવસ,சுதந்திர தினம்
સ્વતંત્ર,சுயாதீனமான
અનુક્રમણિકા,குறியீட்டு
સૂચિ -કાર્ડ,குறியீட்டு அட்டை
સંકેત,அறிகுறி
આરોપ મૂકવો,குற்றச்சாட்டு
ઉદાસીનતા,அலட்சியம்
પરોક્ષ,மறைமுக
બિન -સંવેદના,ஒழுக்கமின்மை
અવિવેક,கண்மூடித்தனமானது
આડેધડ,கண்மூடித்தனமான
બિન -તકરારી,மறுக்க முடியாத
અસ્પષ્ટ,தெளிவற்ற
શેરો,உட்புகுதல்
વ્યક્તિગત,தனிப்பட்ட
લાદવું,தூண்டல்
નકલમાં,நகலில்
Industrialદ્યોગિકરણ,தொழில்மயமாக்கல்
Industrialદ્યોગિક કર્મચારી,தொழில்துறை ஊழியர்கள்
મહેનતુ,கடினமான
ઉદ્યોગ,தொழில்
અસમર્થ્યતા,திறமையின்மை
અસમાનતા,சமத்துவமின்மை
અનિવાર્ય,தவிர்க்க முடியாதது
અનુચિત,பயமுறுத்தாத
બિનઅનુભવી,அனுபவமற்ற
હકિકતમાં,உண்மையாக
ચેપ,தொற்று
ઉષ્ણતા,தாழ்ந்த
અશક્તિ,பலவீனம்
ફુગાવો,வீக்கம்
ફુગનો દર,பணவீக்க விகிதம்
પ્રભાવશાળી,செல்வாக்கு
અનૌપચારિક,முறைசாரா
જાણ,தகவல்
ઈન્ફ્રાસ્ટ્રક્ચર,உள்கட்டமைப்பு
ઉલ્લંઘન કરવું,மீறல்
ઉલ્લંઘન,மீறல்
તોફાની,செய்யப்படாத
અંતર્ગત,உள்ளார்ந்த
વારસો મેળવવો,மரபுரிமையாக
પ્રારંભિક,தொடக்க
નિષ્ઠા,முதலெழுத்துகள்
આરંભ કરવો,துவக்க
ઈજાગ્રસ્ત,ஊசியம்
ઈજા,காயம்
અંતર્દેશીય પત્ર,உள்நாட்டு கடிதம்
રક્તવાહિની,தடுப்பூசி
નિઘન,உள்ளீடு
તપાસ,விசாரணை
દાખલ કરવું,செருகவும்
આંતરદૃષ્ટિ,நுண்ணறிவு
તપાસવું,ஆய்வு
નિરીક્ષક,இன்ஸ்பெக்டர்
અસ્થિરતા,உறுதியற்ற தன்மை
ગોઠવણી,நிறுவல்
હપતું,தவணை
ઉશ્કેરવું,தூண்டவும்
ઉશ્કેરણી,தூண்டுதல்
સંસ્થા,நிறுவனம்
સૂચના,வழிமுறைகள்
સાધન,கருவி
અપરિપક્વ,கீழ்ப்படிவது
વીમા,காப்பீடு
વીતવું,காப்பீடு
અભિન્ન,ஒருங்கிணைந்த
એકીકરણ,ஒருங்கிணைப்பு
પ્રામાણિકતા,நேர்மை
બુદ્ધિગમ્ય,புரியக்கூடிய
સઘન,தீவிர
ઉદ્દેશ,நோக்கம்
ક્રિયાપ્રતિક્રિયા,தொடர்பு
બીજી બાબતોની સાથોસાથ,இன்டர் ஆலியா
આંતર-વિભાગીય,துறைக்கு இடையேயான
હિત,ஆர்வம்
દખલ કરવી,தலையிடவும்
વચગાળાનું,இடைக்கால
વચગાળાનો હુકમ,இடைக்கால ஒழுங்கு
વચગાળાની રાહત,இடைக்கால நிவாரணம்
વચગાળાનો અહેવાલ,இடைக்கால அறிக்கை
મધ્યમ,இடைநிலை
મધ્યવર્તી ક collegeલેજ,இடைநிலை கல்லூரி
નજરકેદ,இன்டர்ன்
આંતરિક,உள்
આંતરરાષ્ટ્રીય કાયદો,சர்வதேச சட்டம்
નિવેદનો,இன்டர்ன்ஷிப்
પ્રક્ષેપણ,இடைக்கணிப்பு
અર્થઘટન,விளக்கம்
પૂછપરછ કરવી,விசாரிக்கவும்
અટકાવવું,குறுக்கீடு
અટકાયત,குறுக்கீடு
અંતર્દેશીય,இன்டர் சே
મધ્યસ્થી થવું,தலையீடு
હસ્તક્ષેપ,தலையீடு
મુલાકાત,நேர்காணல்
ઈન્ટરવ્યુ લેનાર,நேர்காணல் செய்பவர்
ઈન્વિ -ઇન્ટરવ્યુ લેનાર,நேர்காணல் செய்பவர்
ઘનિષ્ઠ,நெருக்கமான
ઉપદ્રવ,அறிவிப்பு
ધમકી,மிரட்டல்
અસહિષ્ણુતા,சகிப்புத்தன்மை
