Odiya,Malayalam
ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ,നാമമാത്രമായ ചിലവ്
ମାର୍ଜିନାଲ୍ ଜମି |,നാമമാത്ര ഭൂമി
ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |,നാമമാത്ര ഉൽപ്പന്നം
ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |,നാമമാത്രമായ തിരിച്ചുവരവ്
ସାମୁଦ୍ରିକ,സമുധായം
ମାର୍କର (ଜେନେଟିକ୍),മാർക്കർ (ജനിതക)
ବଜାର,ചന്ത
ମାର୍କେଟେବଲ୍ |,വിപണനീയമായ
ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |,വിപണന മിച്ചം
ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |,മാർക്കറ്റുചെയ്ത മിച്ചം
ମାର୍କେଟିଂ |,മാർക്കറ്റിംഗ്
ମାର୍ଶ,ചതുപ്പുനിലം
ଜନ ପ୍ରବାହ,കൂട്ട ഒഴുക്ക്
ଜନ ଚୟନ,മാസ് തിരഞ്ഞെടുക്കൽ
ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |,മാസ്-സ്പെക്ട്രോമീറ്റർ
ମାଷ୍ଟ,കപ്പല്പായ്മരം
ମାନବର ଉତ୍ତରାଧିକାରୀ,മാതൃ അനന്തരാവകാശം
ମିଳନ,ഇണചേരൽ
ମାଟ୍ରିକ୍ ସମ୍ଭାବନା,ട്രിക് സാധ്യത
ଚିକିତ୍ସା,പമേയൽ
ପରିପକ୍ୱତା (ଫସଲ),മെച്യൂരിറ്റി (വിള)
ସର୍ବାଧିକ ଉପଲବ୍ଧ ଜଳ |,ലഭ്യമായ പരമാവധി വെള്ളം
ସର୍ବାଧିକ କ୍ରପ୍ |,പരമാവധി ക്രോപ്പിംഗ്
ସର୍ବାଧିକ ଅବଶିଷ୍ଟ ସୀମା |,പരമാവധി ശേഷിക്കുന്ന പരിധി
ସର୍ବାଧିକ ସ୍ଥାୟୀ ଅମଳ |,പരമാവധി സുസ്ഥിര വിളവ്
ସର୍ବାଧିକ ଥର୍ମୋମିଟର |,പരമാവധി തെർമോമീറ്റർ
ସର୍ବାଧିକ ଜଳ ଶୋ '|,പരമാവധി വാട്ടർ ഹോൾഡിംഗ് ശേഷി
ମଟର ବଗିଚା |,പുൽമേടുകളുടെ ആലോക്കങ്ങൾ
ମିଆଦେଖା |,Mely
ଅର୍ଥ ବିଚ୍ୟୁତି |,ശരാശരി വ്യതിയാനം
ଅର୍ଥ ହେଉଛି ଜୀବନ (ପରମାଣୁ),ശരാശരി ജീവിതം (ന്യൂക്ലിയർ)
ଅର୍ଥ ସମୁଦ୍ର ପତ୍ତନ |,സമുദ്രനിരപ്പ്
ହାରାହାରି ବର୍ଗ |,ശരാശരി ചതുരം
ମାପ,അളക്കുക
ମାପ,അളവ്
ଯାନ୍ତ୍ରିକ,യന്തസംബന്ധമായ
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ (ମାଟି),മെക്കാനിക്കൽ വിശകലനം (മണ്ണ്)
ଯାନ୍ତ୍ରିକ ପ୍ରତିରୋପଣ |,മെക്കാനിക്കൽ ഇൻട്രക്ഷൻ
ଯାନ୍ତ୍ରିକ ଚାଷ,യന്ത്രവൽകൃത കൃഷി
ମଧ୍ୟମ,ശരാശരി
Medic ଷଧୀୟ ଉଦ୍ଭିଦ |,Medic ഷധ സസ്യമാണ്
ଭୂମଧ୍ୟସାଗରୀୟ ଜଳବାୟୁ |,മെഡിറ്ററേനിയൻ കാലാവസ്ഥ
MegaGaGamescesiesis,മെഗാഗമെറ്റോജെനിസിസ്
MeasgPorangia,മെഗാസ്പോംഗീരിയ
ମେଗାସପୋର (ମାକ୍ରୋସପୋର),മെഗാസ്പോർ (മാക്രോസ്കൂർഡ്)
Megasporogeresis,മെഗാസ്പോജനെസിസ്
ମିଆଏସୋଇସ୍,മെയോസിസ്
ମେଲୋ ମାଟି |,മെലോ മണ്ണാണ്
DNA ର ତରଳିବା |,ഡിഎൻഎ ഉരുകുന്നു
ମେମ୍ବ୍ରେନ୍ ଫିଲ୍ଟର୍ |,മെംബ്രൺ ഫിൽട്ടർ
ମେଣ୍ଡେଲିଆନ୍ ଉତ୍ତରାଧିକାରୀ |,മെൻഡലിയൻ അനന്തരാവകാശം
ମେଣ୍ଡେଲିଜିମ୍ |,മെൻഡലിസം
ମେଣ୍ଡେଲଙ୍କ ଉତ୍ତରାଧିକାରର ନିୟମ |,മെൻഡലിന്റെ അനന്തരാവകാശ നിയമം
ବାଣିଜ୍ୟ,വാപാരച്ചരക്കുകള്
ମର୍କୁରୀ,മെർക്കുറി
ମେରିସମରଣ,കരുതലുള്ളത്
ମିଆଁଲାକରଣ,മെസ്യൂക്ലിമേറ്റ്
ମେସୋଡର୍ମ,മഷോഡെർം
ମେସୋଫିଲ୍ |,മെസോഫിൽ
ମେସୋଫାଇଟ୍ |,മെസോഫൈറ്റ്
ମେସୋସ୍-ପୋରସ୍ |,മെസോ-സുഷിരങ്ങൾ
ମେସୋସସେର୍ |,മെസോസ്ഫിയർ
ମେସେଞ୍ଜର rna (m-rna),മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ)
ମେଟାବୋଲିଜିମ୍ |,പരിണാമം
ମେଟାବୋଲାଇଟ୍ |,മെറ്റബോളിറ്റുകൾ
ଧାତୁ ଡ୍ୟାମ୍,മെറ്റൽ ഡാം
ମେଟାମୋର୍ଫିକ୍ ପଥର |,മെറ്റ്മോർഫിക് പാറകൾ
ମେଟାମୋର୍ଫୋସିସ୍ |,മാംസം
Metatafse,മെറ്റാഫേസ്
ମେଟାଷ୍ଟ୍ରସ୍,മെറ്റസ്ട്രാസ്
ମେଟାକ୍ସେନିଆ |,മെറ്റക്സേനിയ
ପାଣିପାଗ ବିଜ୍ଞାନ,കാലാവസ്ഥാ
Methamemoblabinemia,മെഥമോഗ്ലോബിനമിയ
ପଦ୍ଧତି ପ୍ରଦର୍ଶନ,രീതി പ്രകടനം
ମିକା,മൈക്ക
ମାଇକ୍ରୋ ବେସନ |,മൈക്രോ തടം
ମାଇକ୍ରୋ ଫୁନା |,മൈക്രോ മേന
ମାଇକ୍ରୋବେକ୍ |,സൂക്ഷ്മോവിനോടോ
ମାଇକ୍ରୋବିଆଲ୍ ବାୟୋମାସ୍ କାର୍ବନ |,സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ
ମାଇକ୍ରୋବାୟଲ୍ ଅବନତି |,സൂക്ഷ്മജീവികളമായ അപചയം
ମାଇକ୍ରୋବିଆଲ୍ କୀଟନାଶକ |,സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി
ମାଇକ୍ରୋବାୟୋଲୋଜି |,മൈക്രോബയോളജി
ମାଇକ୍ରୋବାୟୋଟିକ୍ |,മൈക്രോബയോട്ടിക്
ମାଇକ୍ରୋକମେଣ୍ଟ |,മൈക്രോക്ലൈമേഷൻ
ମାଇକ୍ରୋନିଭ୍ରଏନସନ୍ |,മൈക്രോൻവിയോൺമെന്റ്
ମାଇକ୍ରୋଫ୍ଲୋରା |,മൈക്രോഫ്ലോറ
ମାଇକ୍ରୋଗମେତିଟେଜେଞ୍ଜେସିସ୍ |,മൈക്രോകമെറ്റോജെനിസിസ്
ମାଇକ୍ରୋରିଣ୍ଡେସନ୍ |,മൈക്രോ സോറിഗേഷൻ
ମାଇକ୍ରୋମେଟ୍ରାକୋଲୋଜି |,മൈക്രോമീറ്ററോളജി
ମାଇକ୍ରୋନ୍ୟୁଟ୍ରାଇନ୍ଏଣ୍ଟ୍ |,സൂക്ഷ്മ പോഷകൻ
ମାଇକ୍ରୋପ୍ଲଟ୍ |,മൈക്രോപ്ലോട്ട്
ମାଇକ୍ରୋପୋର,മൈക്രോപോറെ
ମାଇକ୍ରୋପାଇଲ୍ |,സൂക്ഷ്മപരിശോധന
ମାଇକ୍ରୋସ୍କୋପି |,സൂക്ഷ്മതൈ
ମାଇକ୍ରୋସପୋରାଙ୍ଗସିୟମ୍ |,മൈക്രോസ്പോർച്ചർഗ്യം
ମାଇକ୍ରୋସପୋର ସଂସ୍କୃତି |,മൈക്രോ സോസ്പോർ കൾച്ചർ
ମାଇକ୍ରୋସପୋର ମାତା କକ୍ଷ |,മൈക്രോസ്പോർഫ് മാതൃ സെൽ
ମାଇକ୍ରୋସପୋର |,മൈക്രോ സോസ്പോർ
ମାଇକ୍ରୋଟୋମେ |,മൈക്രോടോം
ମାଇକ୍ରୋଟୋପୋଗ୍ରାଫି |,മൈക്രോടോപ്പോഗ്രാഫി
ମଧ୍ୟମ ସିଜନ୍ ସଂଶୋଧନ |,മിഡ് സീസൺ തിരുത്തൽ
ସ୍ଥାନାନ୍ତରଣ,കുടിയേറ്റം
କ୍ଷୀର ଶସ୍ୟ ପର୍ଯ୍ୟାୟ |,പാൽ ധാന്യവേജ്
ମିଲଲେପେଡେ |,മില്ലിപീഡ്
ମିଲେଟ୍ |,മില്ലറ്റുകൾ
ମିଲିଂ ପୁନରୁଦ୍ଧାର,വീണ്ടെടുക്കൽ മില്ലിംഗ് വീണ്ടെടുക്കൽ
ମିଲ୍ କରିବା,മില്ലിംഗ്
ମିନେରାଲ୍ ପୁଷ୍ଟିକର |,ധാതു പോഷകാഹാരം
ଖଣିଜ ମାଟି |,ധാതു മണ്ണ്
ଖଜୁରୀ,ധാതുവൽക്കരണം
ଖଣିଜ ପଦାର୍ଥ,ധാതുക്കൾ
ସର୍ବନିମ୍ନ ଥର୍ମୋମିଟର |,ഏറ്റവും കുറഞ്ഞ തെർമോമീറ്റർ
ସର୍ବନିମ୍ନ ଟିଲଗ୍ |,മിനിമം കൃഷി
ଛୋଟ ଫସଲ,ചെറിയ വിളകൾ
ମାଇଟୋିକ୍ ଇଣ୍ଡେକ୍ସ |,മയക്കപരിപാലി സൂചിക
ମିସିସନ୍ ମ୍ୟୁଟେସନ୍ |,മിസ്സൻസ് മ്യൂട്ടേഷൻ
କୁହୁଡି ଜଳସେଚନ |,മഞ്ഞുമൂടിയ ജലസേചനം
କୁହୁଡି,മൂടല്മഞ്ഞ്
Mitochonrial,മിടോകോൺട്രിയ
ମିଟୋସାଇସ୍ |,മൈറ്റോസിസ്
ମିଟର୍ଲିଚଙ୍କ ନିୟମ |,മിത്സസർലിക്കിന്റെ നിയമം
ମିଶ୍ରିତ କ୍ରପ୍ |,മിശ്രിത വിളവെടുപ്പ്
ମିଶ୍ରିତ ଚାଷ,സമ്മിശ്ര കൃഷി
ମିଶ୍ରିତ ସାର,സമ്മിശ്ര വളം
ମିଶ୍ରିତ ଚରିବା |,സമ്മിശ്ര മേച്ചിൽ
ମିଶ୍ରିତ ସୁଇପ୍ |,മിക്സഡ് സ്വാർഡ്
ମଡେଲ୍,മാതൃക
ମଡେଲିଂ,മോഡലിടല്
ପରିବର୍ତ୍ତିତ ବାତାବରଣ ପ୍ୟାକେଜିଂ |,പരിഷ്ക്കരിച്ച അന്തരീക്ഷ പാക്കേജിംഗ്
ଆର୍ଦ୍ରତା ଉପଲବ୍ଧତା ସୂଚକାଙ୍କ |,ഈർപ്പം ലഭ്യത സൂചിക
ଆର୍ଦ୍ରତା ଅଭାବ ସୂଚକାଙ୍କ |,ഈർപ്പം കമ്മി സൂചിക
ଆର୍ଦ୍ରତା ସମାନ |,ഈർപ്പം തുല്യമാണ്
ଆର୍ଦ୍ର ଶାସନ |,ഈർപ്പം ഭരണം
ଆର୍ଦ୍ରତା ରିଲିଜ୍ ବକ୍ର |,ഈർപ്പം റിലീസ് കർവ്
ଆର୍ଦ୍ରତା ଧାରଣ,ഈർപ്പം നിലനിർത്തൽ
ଆର୍ଦ୍ରତା ଚାପ |,ഈർപ്പം സമ്മർദ്ദം
ଆର୍ଦ୍ରତା ଟେନସନ |,ഈർപ്പം പിരിമുറുക്കം
ଆର୍ଦ୍ରତା,ഈര്പ്പം
ମୋଲାର ସମାଧାନ,മോളാർ പരിഹാരം
ଗୁଣ୍ଡ,മോളസ്
ମଲେ ଡ୍ରେନେଜ୍ |,മോളിലെ ഡ്രെയിനേജ്
ମଲିକୁଲାର୍ ଜୀବବିଜ୍ଞାନ |,മോളിക്യുലർ ബയോളജി
ମଲିକୁଲାର୍ ପ୍ରଜନନ |,തന്മാത്രാ പ്രജനനം
ମଲିକୁଲାର ହାଇବ୍ରିଡାଇଜେସନ୍ |,മോളിക്യുലർ ഹൈബ്രിഡൈസേഷൻ
ମଲୁସିସିଏସ୍ |,Molluscuidide
ମୁଦ୍ରା ସୁବିଧା ସୂଚକାଙ୍କ (MAI),പണ നേതൃത്വ സൂചിക (MAI)
ମୋନୋକ୍ଲୋନାଲ୍ ଆଣ୍ଟିବଡି |,മോണോക്ലോണൽ ആന്റിബോഡി
Monocotyledlondon,മോണോകോട്ടിഡലുകൾ
ମୋନୋକ୍ରୋପ୍ (ମନୋବୃତ୍ତି),മോണോക്രം (മോണോസുധർ)
ମୋନୋମିୟର୍ |,മോണോസിഷ്യസ്
ମୋନୋଗେସିସ୍,മോവോജെനിസിസ്
ମୋନୋହାଇବ୍ରାଇଡ୍ |,മോനോഹൈബ്രിഡ്
ମୋନୋଜି ଗ୍ଲାଜିଟିକ୍ |,മോണോസോസിഗോട്ടിക്
ମ so ସୁମୀ |,മൺസൂൺ
ମଣ୍ଟମୋରିଲିୟନାଇଟ୍ |,മോണ്ട്മോറിലോന്യൈറ്റ്
ମୋର୍,ചതുപ്പുസ്ഥലം
ମଦିନ ସକାଳ,ചീറ
ମୋର୍ଗାନ୍ ୟୁନିଟ୍ |,മോർഗൻ യൂണിറ്റ്
Morphogenesis,മോർഫോജെനിസിസ്
Morphological ଆଡାପ୍ଟେସନ୍ |,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
Morphology,മോർഫോളജി
ବନ୍ଧକ,ജാമ്യം
ମୋଟର,ഒട്ടകത്തിൽ
ଚଟାଣିବା,മോട്ട്ലിംഗ്
ଛାଞ୍ଚ,അച്ചുത
ମୁକାବିଲା,മറയ്ക്കുക
ମୁଣ୍ଡ ସଂସ୍କୃତି |,കുന്നു സംസ്കാരം
ମାଉଣ୍ଡ ଲେଜର |,കുന്നിൻ കാളിംഗ്
ମରୁଡ଼ି,മൊവർ
କାଟିବା,മൊവിംഗ്
ମୁକିଲଜ୍ |,കുമാരി
ମକ୍ ମୃତ୍ତିକା |,മുക്ക് മണ്ണ്
କାଦୁଅ,ചെളി
ମଫଲ,Muffle
ମଲଚ ଚାଷ,ചവറുകൾ കൃഷി
ମଲଚ୍ ଟିଲଗେଜ୍ |,ചവറുകൾ കൃഷി
ମଲଚ,ചവറുകൾ
ମଲଚିଂ |,പൾഷിംഗ്
ମୁଲ୍,മുൾ
ମଲ୍ଟି ଷ୍ଟୋରୀ କ୍ରପ୍ |,മൾട്ടി സ്റ്റൈ ക്രോപ്പിംഗ്
ଏକାଧିକ ସମ୍ପର୍କ |,ഒന്നിലധികം പരസ്പരബന്ധം
ଏକାଧିକ ଫସଲ,ഒന്നിലധികം ക്രോപ്പിംഗ്
ଏକାଧିକ କ୍ରପ୍ ଇଣ୍ଡେକ୍ସ |,ഒന്നിലധികം ക്രോപ്പിംഗ് സൂചിക
ଏକାଧିକ କ୍ରସ୍ |,ഒന്നിലധികം ക്രോസ്
ଏକାଧିକ ପ୍ରତିରୋଧ,ഒന്നിലധികം പ്രതിരോധം
ମଲ୍ଟିଭାରୀ,മൾട്ടിവരിറ്റൈറ്റ്
ବହୁମୁଖୀ |,മൾട്ടിലിജിക്
ମମିଫିକେସନ୍ |,മമ്മിഫിക്കേഷൻ
ମୂଖ୍ୟ ଫଳ |,മമ്മിഫൈഡ് ഫലം
ମୁସ୍କୋଭାଇଟ୍ |,മസ്കോവൈറ്റ്
ମୂଷା,കൂണ്
ମୁଟାଗେନ୍ |,മ്യൂട്ടജെൻ
ମୁଟିଆଣ୍ଟ |,അപര്യാദ
ମୁଟିସନ୍ |,മ്യൂട്ടേഷൻ
ମ୍ୟୁଚୁଆଲ୍ ପ୍ରତିବନ୍ଧକ |,പരസ്പര തടസ്സം
ମ୍ୟୁଚୁଆଲଜ,പരസ്പരസംബന്ധമായവാദം
ମାଇସେଲିୟମ୍,Mycelium
ମାଇକୋଲୋଜି |,Mycallo
MyCoplaSma,മൈകോപ്ലാസ്മ
Mycorrihiza,Mycorhiza
ମାସ୍,തെസ്
ମାଦର |,മാഡുമായ
ମାଡାହାକା |,മാഡ്ഭുക്ക
ମେକାଇଜ୍,ചോളം
ମାକାନାରୁ ମାକାନା |,മഖാന
ମାଣ୍ଡାରିନ୍ |,മന്ദാരിൻ
ଆମ୍ବ ରୋଟିର୍ |,മാമ്പഴ സിംഗർ
ଆମ୍ବ,മാമ്പഴം
"ମାର୍ଗୋସା, ନେମେ |","മാർഗോസ, വേപ്പ്"
ମାରିଗୋଲ୍ଡ |,ജമൻഡ്
ମାଷ୍ଟିକ୍ ଗଛ |,മാസ്റ്റിക് ട്രീ
ମେରିଲ୍,മെരില്ലു
ମେସ୍ତା |,മെസ്റ്റ
ମେଣ୍ଟ,പുതിന
ମୋଲୋକା ବିନ୍ |,മലോക്ക ബീൻ
ମାଙ୍କଡ଼ ଜ୍ୟାକ |,മങ്കി ജാക്ക്
ମୋରିଙ୍ଗା,മോറിംഗ
ସକାଳ ଗ glory ରବ (convolvulus),പ്രഭാത പ്രശംൂ (-
ମସବବି,മൊസാമ്പി
ପୋକ ବିନ୍,പുഴു കാവൽക്കാരൻ
ମୁଲବେରୀ |,മൾബറി
ମୂଷା,കൂണ്
ମୁସ୍କର ମେଲନ୍ |,കസ്തൂരി തണ്ണിമത്തൻ
ମୂଷା,കന്വിു
ସୋରିଷ |,കടുക്
ମିରଟ,മർട്ടിൽ
ମାନଚିତ୍ର ଗ୍ରୀନ୍ ଘାସ |,മാപിയർ പുല്ല്
Mealy ବଗ୍ |,മെലിഗ് ബഗ്
ମିଡଜ,മിഡ്ജണ്ട്
ମାଇଟ୍,കാശ്ശുകൊട്ടല്
ମାଙ୍କଡ଼,കുരങ്ങ്
ମଶା,കൊതുക്
ପୋକ,നിശാശലഭം
ପାଣିପାଗ ବିଜ୍ଞାନୀ |,ഉൽപന്തശാസ്ത്രജ്ഞൻ
ମାଇକ୍ରୋବିଡିଓଲୋଜିଷ୍ଟ |,മൈക്രോബയോളജിസ്റ്റ്
MyCoogistist,Myciall
ନାନୋଟେକ୍ନୋଲୋଜି |,നാനോടെക്നോളജി
Nappiform,നായിസീഫോം
ନାର୍କୋଟିକ୍ |,മയക്കുമരുന്ന്
ନାସ୍ତିକ୍ ଆନ୍ଦୋଳନ |,നാസ്റ്റിക് ചലനം
ଜାତୀୟ ପ୍ରଦର୍ଶନ,ദേശീയ പ്രകടനം
ଜାତୀୟକରଣ (ଜମିର),ദേശസാൽക്കരണം (ഭൂമിയുടെ)
ପ୍ରାକୃତିକ,സാഭാവികമായ
ପ୍ରାକୃତିକ କ୍ଷୟ |,പ്രകൃതി മണ്ണൊലിപ്പ്
ପ୍ରାକୃତିକ ଚାଷ,പ്രകൃതിദത്ത കൃഷി
ପ୍ରାକୃତିକ ସମ୍ପଦ,പ്രകൃതിവിഭവങ്ങൾ
ପ୍ରାକୃତିକ ଚୟନ,സ്വാഭാവിക തിരഞ്ഞെടുപ്പ്
ପ୍ରାକୃତିକ ଉଦ୍ଭିଦ |,പ്രകൃതിദത്ത സസ്യങ്ങൾ
ବେକ (ହୋର୍ଟ),കഴുത്ത് (ഹോർട്ട്)
ନୋକ୍ରୋସାଇସ୍,നെക്രോസിസ്
ଅମୃତଭଣ୍ଡା,അമൃതിനെ
ନକାରାତ୍ମକ ଆଲୋଲୋପାଥି |,നെഗറ്റീവ് നിയോത്തത്തു
ନୋଟିସାଇଡ୍ |,നെമാറ്റിഡ്
