Kannada,Assamese
ಸಂಯೋಗ,সংযোজন
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,ডিমিনিচিং ফাংচন
ಹವಾಮಾನ,বতৰৰ পৰিৱৰ্তন
ಹವಾಮಾನ ವಲಯ,বতৰৰ জ&#39;ন
ಹವಾಮಾನ ಆಧಾರಿತ ಗೇಜ್,বতৰ ভিত্তিক গেজ
ಕಡಿಮೆ ಗೇಜ್,লো গেজ
ಅರ್ಥವಿವರಣೆ,ডিচিফাৰমেণ্ট
ದಶಕ,দশক
ಉಲ್ಲಂಘನೆ,উলংঘা
ಕಂಪನ ಬಲೆ,কম্পন ফান্দ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,ডিমেগনেটাইজাৰ
"ಡಿ-ಎನರ್ಜೈಸ್, ಡಿ-ಎನರ್ಜೈಸ್","ডি-এনাৰ্জাইজ, ডি-এনাৰ্জাইজ"
ಸಬ್ಫ್ಲೋರ್,উপমহলা
ಆಳವಾದ ಜಾಗ,গভীৰ স্থান
ಆಳವಾದ ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧಕ,গভীৰ মহাকাশ অভিযাত্ৰী
ಮಧುರ,সুৰ
ಸ್ಟಾಗ್ ಹಾರ್ನ್ ಆಂಟೆನಾ,stag হৰ্ণ এন্টেনা
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ","দোষ, ভুল, ক্ষতি, অভাৱ"
ತಪ್ಪು,ভুল কৰা
ಕಳಪೆ ದೃಷ್ಟಿ,দুৰ্বল দৃষ্টিশক্তি
ಅಪರಾಧಿ,দোষী সাব্যস্ত কৰা
"ರಕ್ಷಣಾ ಸಾಧನ, ರಕ್ಷಣಾ ಸಾಧನ","সুৰক্ষা যন্ত্ৰ, প্ৰতিৰক্ষা যন্ত্ৰ"
ರಕ್ಷಣಾ ಬೆಂಕಿಯ ಸಾಮರ್ಥ್ಯ,প্ৰতিৰক্ষা অগ্নি ক্ষমতা
"ರಕ್ಷಣಾ ಶಸ್ತ್ರ, ರಕ್ಷಣಾ ಕ್ಷಿಪಣಿ","প্ৰতিৰক্ষা অস্ত্ৰ, প্ৰতিৰক্ষা ক্ষেপণাস্ত্ৰ"
ಪ್ರತಿರಕ್ಷಣಾ ಸಂಶೋಧನೆ,ইমিউন ৰিচাৰ্চ
ಮಿತಿ ಬಾಗಿಲು,লিমিটাৰ দুৱাৰ
ಮಿತಿ ತಡೆ,সীমাবদ্ধক বাধা
ಮಿತಿ ಕ್ಯಾಲ್ಕುಲೇಟರ್,লিমিটাৰ কেলকুলেটৰ
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ","সংজ্ঞা, স্পষ্টতা, নিশ্চয়তা"
ಸ್ಪಷ್ಟತೆ ಪರೀಕ್ಷಾ ಚಾರ್ಟ್,স্পষ্টতা পৰীক্ষাৰ চাৰ্ট
ನಿರ್ಣಾಯಕ ವೃತ್ತ,নিৰ্ণায়ক বৃত্ত
ಚಿತ್ರದ ಸ್ಪಷ್ಟತೆ,ছবিৰ স্পষ্টতা
ಸಂಗೀತ ಸ್ಪಷ್ಟತೆ,সংগীতৰ স্পষ্টতা
ವಿಪುಲ್ಧರ ಕೋಶ,বিপুলধৰা কোষ
ತಿರುಗಿಸು,বিচ্যুত কৰক
ಬಲದ ಜೋಡಿಯನ್ನು ತಿರುಗಿಸುವುದು,বিচ্যুতকাৰী বল যোৰ
"ವಿಚಲನ, ವಿಚಲನ","বিক্ষেপণ, বিক্ষেপণ"
"ವಿಚಲನ ಕೋನ, ವಿಚಲನ ಕೋನ","বিক্ষেপণ কোণ, বিক্ষেপণ কোণ"
ವಿಚಲನ ಗುಣಾಂಕ,বিক্ষেপণ সহগ
"ವಿಚಲನ ಸುರುಳಿ, ವಿಚಲನ ಯೋಕರ್","ডিফ্লেকচন কইল, ডিফ্লেকচন যোকাৰ"
ವಿಚಲನ ಗಮನ,বিক্ষিপ্ত ফোকাচ
ವಿಚಲನ ವಿದ್ಯುದ್ವಾರ,বিক্ষেপণ ইলেক্ট্ৰ&#39;ড
ವಿಚಲನ ಅಂಶ,বিক্ষেপণ কাৰক
ವಿಚಲನ ವಲಯ,বিক্ষেপণ অঞ্চল
ವಿಚಲನ ಜನರೇಟರ್,বিক্ষেপণ জেনেৰেটৰ
ವಿಚಲನ ಮಾಡ್ಯುಲೇಟೆಡ್,ডিফ্লেকচন মডুলেটেড
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,সংক্ষিপ্তকৰণ প্লেট
ವಿಚಲನ ಬಿಂದು,বিক্ষেপণ বিন্দু
ವಿಚಲನ ಧ್ರುವೀಯತೆ,বিক্ষেপণ মেৰুত্ব
ಡಿಫ್ಲೆಕ್ಟಿವ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,বিক্ষিপ্ত পটেনচিঅ&#39;মিটাৰ
ವಿಚಲನ ಸೂಕ್ಷ್ಮತೆ,বিক্ষেপণ সংবেদনশীলতা
ವಿಚಲನ ಕಾರ್ಯವಿಧಾನ,বিক্ষেপণ ব্যৱস্থা
ವಿಚಲನ ಟೆನ್ಸರ್,বিক্ষেপণ টেনছৰ
"ವಿಚಲನ ಕವಾಟ, ಕಿರಣದ ವಿಚಲನ ಟ್ಯೂಬ್","ডিফ্লেকচন ভালভ, বিম ডিফ্লেকচন টিউব"
ವಿಚಲನ ವೋಲ್ಟೇಜ್,বিক্ষেপণ ভল্টেজ
"ವಿಚಲನ ಸುರುಳಿ, ವಿಚಲನ ಯೋಕರ್","ডিফ্লেকচন কইল, ডিফ্লেকচন যোকাৰ"
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ
ಕೇಂದ್ರೀಕೃತ ಪ್ರತಿಬಿಂಬ,ডিফ&#39;কাচড ৰিফ্লেকচন
ಗಮನ,ধ্যান কেন্দ্ৰিত
ಡಿಫೋಕಸ್ ಪರಿಣಾಮ,ডিফ&#39;কাচ ইফেক্ট
ವಿರೂಪತೆ,বিকৃতি
ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ವಸ್ತು,বিকৃত কৰিব পৰা বস্তু
ವಿರೂಪಗೊಂಡ ಎಲೆಕ್ಟ್ರಾನ್,বিকৃত ইলেক্ট্ৰন
"ವಿರೂಪ, ವಿರೂಪ","বিকৃতি, বিকৃতি"
ವಿರೂಪ ಕರ್ವ್,বিকৃতি বক্ৰ
ವಿರೂಪ ಪರಿಣಾಮ,বিকৃতি প্ৰভাৱ
ವಿರೂಪ ಅಂಡಾಕಾರದ,বিকৃতি উপবৃত্তাকাৰ
ವಿರೂಪ ಶಕ್ತಿ,বিকৃতি শক্তি
ಅಯಾನು ಅಸ್ಪಷ್ಟತೆ,আয়ন বিকৃতি
ಮಾರ್ಗ ವಿರೂಪ,পথ বিকৃতি
ವಿರೂಪ ಬಿಂದು,বিকৃতি বিন্দু
ವಿರೂಪ ಸಾಮರ್ಥ್ಯ,বিকৃতি বিভৱ
ವಿರೂಪತೆಯ ಸಂಭಾವ್ಯ ಸ್ಥಿರ,বিকৃতি বিভৱ ধ্ৰুৱক
ವಿಗಾಸನ್,ভিগাছন
ವಿಗಾಸನ್,ভিগাছন
"ವಿಗಾಸಾಕ್, ವಿಗಾಸಿತ್ರ","ভিগাছাক, ভিগাসিত্ৰ"
ವಿಗಾಸನ್,ভিগাছন
ಅನಿಲ ತೆಗೆಯುವಿಕೆ,গেছ আঁতৰোৱা
ಪ್ರಸರಣ,বিক্ষিপ্ততা
ಸ್ವಯಂಚಾಲಿತ (ಕಾಂತೀಯ) ಡಿಮ್ಯಾಗ್ನೆಟೈಜರ್,স্বয়ংক্ৰিয় (চুম্বকীয়) ডিমেগনেটাইজাৰ
(ಕಾಂತೀಯ) ಪ್ರಸರಣ,(চুম্বকীয়) বিক্ষিপ্ততা
(ಕಾಂತೀಯ) ವಿಚಲನ ಸುರುಳಿ,(চুম্বকীয়) বিক্ষেপণ কইল
"ದುರಾಚಾರ, ದುರಾಚಾರ","debauchery, অশ্লীলতা"
ಭ್ರಷ್ಟಾಚಾರ ಪಾಯಿಂಟ್,দুৰ্নীতিৰ বিন্দু
ದೋಷಪೂರಿತ ಅಂಶ,বিকৃতিৰ কাৰক
ಅಶುದ್ಧತೆಯ ನಿಯತಾಂಕ,অশুদ্ধি প্ৰাচল
"ಕೆಳಮಟ್ಟಕ್ಕೆ (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (ed.), degraded (v.)","অৱনমিত হোৱা (ver.), অৱক্ষয় কৰা (ed.), অৱক্ষয় কৰা (v.)"
ಭ್ರಷ್ಟ ಸರಣಿ ಶಾಖೆ,দুৰ্নীতিগ্ৰস্ত শৃংখল শাখা
ಅಸಮ್ಮತಿಸಿದ ಕೋಡ್,অবচিত ক&#39;ড
ಕೊಲಿಮೇಟೆಡ್ ವಹನ ಬ್ಯಾಂಡ್,কলিমেটেড কণ্ডাকচন বেণ্ড
ಕ್ಷೀಣಗೊಳ್ಳುವ ಎಲೆಕ್ಟ್ರಾನ್ ಅನಿಲ,অৱক্ষয়ী ইলেক্ট্ৰন গেছ
ತ್ಯಾಜ್ಯ ಅನಿಲ,পেলনীয়া গেছ
ಕ್ಷೀಣಿಸಿದ ಬೂದಿ,অৱক্ষয়ী ছাই
ತ್ಯಾಜ್ಯ ವಸ್ತು,আৱৰ্জনা
ಕ್ಷೀಣಿಸುವ ಅರೆವಾಹಕ,অৱক্ষয়ী অৰ্ধপৰিবাহী
ಭ್ರಷ್ಟ ವ್ಯವಸ್ಥೆ,দুৰ্নীতিগ্ৰস্ত ব্যৱস্থা
"ಅವನತಿ, ಡಿನೈಟ್ರಿಫಿಕೇಶನ್, ಅವನತಿ, ಅವನತಿ","অৱক্ষয়, ডিনাইট্ৰিফিকেশন, অৱক্ষয়, অৱক্ষয়"
ಶಕ್ತಿಯ ವಿಸರ್ಜನೆ,শক্তি অপচয়
ಪ್ರತಿಕೂಲ ಮರುಹೂಡಿಕೆ,শত্ৰুতাপূৰ্ণ পুনৰ বিনিয়োগ
ಧಾರಣ ವೋಲ್ಟೇಜ್,কেপাচিটেন্স ভল্টেজ
"ಅವನತಿ, ಅವನತಿ, ಅವನತಿ","অৱক্ষয়, অৱক্ষয়, অৱক্ষয়"
"ನೆರಳು ಪಟ್ಟಿ, ಅಪರೂಪದ ಬ್ಯಾಂಡ್","ছাঁৰ বেণ্ড, বিৰল বেণ্ড"
"ಪದವಿ, ಪದವಿ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಅಂಶ","ডিগ্ৰী, ডিগ্ৰী, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, মাত্ৰা, লৱ"
ಆಂಗ್ಲರ್ ಮಾಡ್ಯುಲಸ್,এংলাৰ মডুলাছ
ನಿಖರತೆಯ ಮಟ್ಟ,সঠিকতাৰ মাত্ৰা
ಒಟ್ಟುಗೂಡಿಸುವಿಕೆಯ ಪರಿಮಾಣ,সংগ্ৰহ আয়তন
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,ঘনত্ব-আয়তন
"ಅಶುದ್ಧತೆ-ಪ್ರಮಾಣ, ಅಶುದ್ಧ ಭಾಗ","অশুদ্ধি-পৰিমাণ, অশুদ্ধি ভগ্নাংশ"
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,বিচ্ছিন্নতা পৰিমাণ
ಸಮೃದ್ಧಿ ಮಾಡ್ಯುಲಸ್,সমৃদ্ধি মডুলাছ
"ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ","স্বাধীনতাৰ ডিগ্ৰী, স্বাধীনতাৰ মাত্ৰা"
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,আয়নীয়কৰণৰ পৰিমাণ
ಮಾಡ್ಯುಲೇಶನ್ ಪ್ರಮಾಣ,মডুলেচনৰ পৰিমাণ
ಪ್ರಕ್ಷುಬ್ಧತೆ,বিক্ষিপ্ততা
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,মেৰুকৰণৰ পৰিমাণ
ನಿಖರತೆಯ ಪ್ರಮಾಣ,নিখুঁততাৰ পৰিমাণ
ಯಾದೃಚ್ಛಿಕತೆ-ಪ್ರಮಾಣ,যাদৃচ্ছিকতা-পৰিমাণ
ನಿರ್ಜಲೀಕರಣ,ডিহুমিডিফিকেশন
"ವಿವಿಮನ್, ವೈಬರ್ಫ್ಯಾನ್","ভিভিমেন, ভাইবাৰফেন"
ಡಿಯೋನೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,ডিআইয়নাইজেচন চাৰ্কিট ব্ৰেকাৰ
ಅಯಾನೀಕರಣ,বিআয়নীয়কৰণ
ಡಿಯೋನೈಸೇಶನ್ ಸಂಭಾವ್ಯ,বিআয়নীয়কৰণ বিভৱ
ಡಿಯೋನೈಸೇಶನ್ ದರ,বিআয়নীয়কৰণৰ হাৰ
ಡಿಯೋನೈಸೇಶನ್ ಅವಧಿ,বিআয়নীয়কৰণৰ সময়
ಡಿಯೋನೈಸಿಂಗ್ ಗ್ರಿಡ್,ডিআইয়নাইজিং গ্ৰীড
ಡಿಯೋನೈಸೇಶನ್ ಸಂಭಾವ್ಯ,বিআয়নীয়কৰণ বিভৱ
ಡಿಯೋನೈಸರ್,ডিআইয়নাইজাৰ
ಡಿಕಾಪೊಯಿಸ್ (ಘಟಕ),decapoise (একক)
ಡೆಕಾಟ್ರಾನ್,ডেকাট্ৰন
ಡೆಲ್ ಆಪರೇಟರ್,ডেল অপাৰেটৰ
ಡೆಲಾಬೋರ್ನ್ ಪ್ರಿಸ್ಮ್,ডেলাবৰ্ণ প্ৰিজম
delaunay ಕಕ್ಷೀಯ ಅಂಶ,delaunay কক্ষপথৰ মৌল
ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕವನ್ನು ವಿಳಂಬಗೊಳಿಸಿ,ডিলে স্বয়ংক্ৰিয় লাউডনেছ কন্ট্ৰ&#39;লাৰ
ವಿಳಂಬ ಕೇಬಲ್,ডিলে কেবল
ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,বিলম্ব বৰ্তনী
ವಿಳಂಬ ವಿರೂಪ,বিলম্ব বিকৃতি
ತಡವಾದ ಡಾಪ್ಲರ್ ಮ್ಯಾಪಿಂಗ್,ডপলাৰ মেপিংত বিলম্বিত
ವಿಳಂಬ ಅಂಶ,বিলম্ব উপাদান
ತಡವಾದ ಲೆನ್ಸ್,বিলম্বিত লেন্স
ವಿಳಂಬ ಸಾಲು,বিলম্ব লাইন
ವಿಳಂಬ ಸಾಲಿನ ಸ್ಮರಣೆ,বিলম্ব লাইন মেমৰি
ವಿಳಂಬ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,বিলম্ব মাল্টিভাইব্ৰেটৰ
ವಿಳಂಬ ಟ್ಯಾಂಕ್,ডিলে টেংক
ವಿಳಂಬ ಅವಧಿ,বিলম্বৰ সময়সীমা
ವಿಳಂಬ ಚಕ್ರ,বিলম্ব চক্ৰ
ವಿಳಂಬ ಲೈನ್ ರಿಜಿಸ್ಟರ್,ডিলে লাইন ৰেজিষ্টাৰ
ತಡವಾದ ಆಲ್ಫಾ ಕಣ,বিলম্বিত আলফা কণা
ವಿಳಂಬ ಎ. ವಿ.ಸಿ.,বিলম্বিত a. ভি.চি.
ವಿಳಂಬದ ಸಂಕೇತ,বিলম্বিত লেপচ সংকেত
ತಡವಾದ ಘಟನೆ,বিলম্বিত পৰিঘটনা
ವಿಳಂಬಿತ ಕ್ರಾಂತಿ,বিলম্বিত বিপ্লৱ
ತಡವಾದ ಹರಡುವಿಕೆ,বিলম্বিত বিস্তাৰ
ತಡವಾದ ಪ್ರತಿದೀಪಕ,বিলম্বিত প্ৰতিসৰণ
ತಡವಾದ ಗಾಮಾ ಕಿರಣ,বিলম্বিত গামা ৰশ্মি
ತಡವಾದ ನ್ಯೂಟ್ರಾನ್,বিলম্বিত নিউট্ৰন
ತಡವಾದ ನ್ಯೂಟ್ರಾನ್ ಭಾಗ,বিলম্বিত নিউট্ৰন ভগ্নাংশ
ತಡವಾದ ಪ್ರೋಟಾನ್,বিলম্বিত প্ৰ&#39;টন
ತಡವಾದ ಚೇತರಿಕೆ,আৰোগ্য লাভ কৰাত পলম হোৱা
ತಡವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,বিলম্বিত স্কেনিং
ತಡವಾದ ಹಿಂತಿರುಗುವಿಕೆ,পলমকৈ ঘূৰি অহা
ತಡವಾದ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,বিলম্বিত সমন্বয় সংকেত
ತಡವಾದ ಸೋಲು,বিলম্বিত পৰাজয়
ದಹನ ನಿರೋಧಕ,দহন নিবাৰণকাৰী
ಡೆಲ್ಬ್ರೂಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ডেলব্ৰুক সিঁচৰতি হৈ থকা
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,ডাইলেক্ট্ৰিক
ಡಿಲಿಮಿಟರ್,সীমা নিৰ্ধাৰণকাৰী
ಡಿಲಿಮಿಟೇಶನ್,সীমা নিৰ্ধাৰণ
ಸ್ಥಳೀಕರಣ,স্থানীয়কৰণ
ಸ್ಥಳೀಕರಣ ಶಕ್ತಿ,স্থানীয়কৰণ শক্তি
"ಡೆಲ್ಟಾ() ಆಂಟೆನಾ, ತ್ರಿಕೋನ ಆಂಟೆನಾ","ডেল্টা() এন্টেনা, ত্ৰিভুজ এন্টেনা"
ಡೆಲ್ಟಾ ಬ್ಯಾರಿಯನ್,ডেল্টা বাৰিয়ন
ಡೆಲ್ಟಾ ಸಂಪರ್ಕ,ডেল্টা সংযোগ
ಡೆಲ್ಟಾ ಇ ಪರಿಣಾಮ,ডেল্টা ই প্ৰভাৱ
ಡೆಲ್ಟಾ ಕಾರ್ಯ,ডেল্টা ফাংচন
ಡೆಲ್ಟಾ ಮೆಸನ್,ডেল্টা মেছন
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,ডেল্টা মডুলেচন
ಡೆಲ್ಟಾ ಆಪರೇಟರ್,ডেল্টা অপাৰেটৰ
ಡೆಲ್ಟಾ ಕಿರಣ,ডেল্টা ৰশ্মি
ಡೆಲ್ಟಾ ಕಿರಣದ ಲೆಕ್ಕಾಚಾರ,ডেল্টা ৰশ্মি গণনা
ಡೆಲ್ಟಾ-ಆಂಟೆನಾ,ডেল্টা-এন্টেনা
Zelta Y ಪರಿವರ್ತನೆ,Zelta Y ৰূপান্তৰ
ಡೆಲ್ಟಾ ಹೊಂದಾಣಿಕೆಯ ಪ್ರತಿರೋಧ ಆಂಟೆನಾ,ডেল্টা মেচড ইম্পিডেন্স এন্টেনা
ಡೆಲ್ಟಾ ಹೊಂದಾಣಿಕೆ,ডেল্টা মিলন
ಡೆಲ್ಟಿಕ್ (ವಿಳಂಬ ಲೈನ್ ಕರೆ ದಟ್ಟಣೆ),ডেল্টিক (বিলম্ব লাইন কলৰ ভিৰ)
"ತ್ರಿಕೋನ ಆಕ್ಟಾಹೆಡ್ರಾನ್, ಡೆಲ್ಟೋಹೆಡ್ರಾನ್","ত্ৰিভুজ অষ্টভুজ, ডেল্ট&#39;হেড্ৰন"
ಪ್ರಚೋದಕ ವ್ಯವಸ್ಥೆ,ইম্পেলাৰ ব্যৱস্থা
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,বিচুম্বকীয়কৰণ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಗುಣಾಂಕ ವರ್ಣಪಟಲ,বিচুম্বকীয়কৰণ সহগ বৰ্ণালী
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಅಂಶ,বিচুম্বকীয়কৰণ কাৰক
demagnetize,বিচুম্বকীয়
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,ডিমেগনেটাইজাৰ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ವಲಯ,বিচুম্বকীয়কৰণ অঞ্চল
"ವಿಸರ್ಜನೆ, ದಿವಾಳಿ","dissolution, লিকুইডেচন"
"ಡಿಮ್ಮರ್ ಪರಿಣಾಮ, ಬೆಳಕು-ಪ್ರಸರಣ ಪರಿಣಾಮ","ডিমাৰ ইফেক্ট, পোহৰ-প্ৰসাৰণ ইফেক্ট"
ಡಿಮೋಡ್ಯುಲೇಶನ್,ডিমডুলেচন
ಡಿಮೋಡ್ಯುಲೇಟರ್,ডিমডুলেটৰ
ಮ್ಯಾಕ್ಸ್ವೆಲ್ ರಾಕ್ಷಸ,maxwell ৰ দানৱ
"ಡಿಟ್ಯಾಚೇಬಲ್, ಡಿಟ್ಯಾಚೇಬಲ್","বিচ্ছিন্নযোগ্য, বিচ্ছিন্ন কৰিব পৰা"
ಡಿಟ್ಯಾಚೇಬಲ್ ಟ್ಯೂಬ್,ডিটাচেবল টিউব
ಡೆಂಪ್‌ಸ್ಟರ್ ಮಾಸ್ ಸ್ಪೆಕ್ಟ್ರೋಗ್ರಾಫರ್,ডেম্পষ্টাৰ গণ বৰ্ণালীবিজ্ঞানী
ಡೆಂಪ್ಸ್ಟರ್ ವಿಧಾನ,ডেম্পষ্টাৰ পদ্ধতি
ವಿರೂಪಗೊಳಿಸುವುದು,বিকৃত কৰা
ಡೆನೆಬ್,ডেনেব
ಡೆನೆಬೋಲಾ (ಎರಡನೇ ಸಿಂಹ),ডেনেবোলা (দ্বিতীয় সিংহ)
ಗೊತ್ತುಪಡಿಸಿದ ಸಂಖ್ಯೆ,নিৰ্দিষ্ট নম্বৰ
ದಟ್ಟವಾದ ದಟ್ಟಣೆ,ঘন ভিৰ
ತೀವ್ರವಾದ ಗಾಳಿಯ ಶೈತ್ಯೀಕರಣ ಚಕ್ರ,তীব্ৰ বায়ু শিতলীকৰণ চক্ৰ
ಸಾಂದ್ರತೆಮಾಪಕ,ঘনত্বমাপক
"ಡೆನ್ಸಿಟೋಮೀಟರ್, ಬ್ಲ್ಯಾಕ್ನೆಸ್ ಡೆನ್ಸಿಟೋಮೀಟರ್","ঘনত্বমাপক, ক’লা ঘনত্বমাপক"
ಡೆನ್ಸಿಟೋಮೆಟ್ರಿಕ್ ಹೋಲಿಕೆದಾರ,ডেনচিটমেট্ৰিক তুলনাকাৰী
