Gujarati,Telugu
ફ્લેટ,ఫ్లాట్
ફ્લિકર,ఫ్లికర్
ફલીપ ફલોપ,ఫ్లిప్ ఫ్లాప్
તરતી વાલ્વ,ఫ్లోట్ వాల్వ్
તરતું,తేలియాడే
અસ્થાયી બ batteryતી,ఫ్లోటింగ్ బ్యాటరీ
ફ્લોટિંગ પોઇન્ટ,ఫ్లోటింగ్ పాయింట్
અસ્થાયી,ఫ్లోటింగ్ పోర్ట్
પૂર,అతి ప్రకాశవంతమైన దీపం
પૂરની પ્રકાશ,వరద లైటింగ్
માળા,అంతస్తు
ફ્લોપી,ఫ్లాపీ
પ્રવાહ ચાર્ટ,ఫ్లో చార్ట్
વધઘટ,హెచ్చుతగ్గులు
પ્રવાહી,ద్రవం
ફ્લોરોસન્ટ દીવો,ఫ్లూరోసెంట్ దీపం
ફ્લોરોસન્ટ નળી,ఫ్లోరోసెంట్ ట్యూబ్
ફફડાટ,అల్లాడు
પ્રવાહ,ఫ్లక్స్
પ્રવાહ જોડાણ,ఫ్లక్స్ అనుసంధానం
એફએમ નેટવર્ક,FM నెట్‌వర్క్
એફ.એમ. ટાવર,FM టవర్
ફોકસ,దృష్టి
ફોકસ નિયંત્રણ,ఫోకస్ కంట్రోల్
ધ્યાન કેન્દ્રિત,ఫోకస్
કેન્દ્રિત ચુંબક,ఫోకస్ చేసే అయస్కాంతం
ધુમ્મસ,పొగమంచు
વરખ,రేకు
પાછી ખેંચી લેવી,తిరిగి భాగాల్లో
ગડી દીપડો,ముడుచుకున్న ద్విధ్రువం
ફોલ્ડર,ఫోల్డర్
ફૂટેજ,ఫుటేజ్
પગરખાં,ఫుటరు
ફરજ પડી ઓસિલેશન,బలవంతపు డోలనం
બળજબરી વેન્ટિલેશન,బలవంతపు వెంటిలేషన్
ફરજ પડી કંપન,బలవంతపు వైబ్రేషన్
બનાવટ,ఫోర్జ్
અનુરોધ,ఫార్మాట్
ફોર્મેટ બદલવું,ఫార్మాట్ షిఫ్టింగ్
ફોર્મેટ ધૂન,ఫార్మాట్ ట్యూన్లు
ફોર્મેટિંગ,ఫార్మాటింగ్
આગળનો પક્ષપાત,ఫార్వర్డ్ బయాస్
આગળ પક્ષપાતી,ఫార్వర్డ్ బయాస్డ్
આગળનો વર્તમાન,ఫార్వర్డ్ కరెంట్
આગળની દિશા,ఫార్వర్డ్ డైరెక్షన్
આગળનો પ્રતિકાર,ఫార్వర్డ్ రెసిస్టెన్స్
ફ્યુરિયર પરિવર્તન,ఫోరియర్ ట్రాన్స్ఫార్మ్
ખંડિત,ఫ్రాక్టల్
વિભાજન,ఫ్రాగ్మెంటేషన్
ક્રમાંક,ఫ్రేమ్
માળખું ફોર્મેટિંગ,ఫ్రేమ్ ఫార్మాటింగ్
સુમેળકાર,ఫ్రేమ్ సింక్రోనిజర్
ઘડતર,ఫ్రేమింగ్
મફત વિદ્યુત,ఉచిత ఎలక్ట్రాన్
ખાલી જગ્યા ખોટ,ఖాళీ స్థల నష్టం
ખાલી જગ્યા પાથ ખોટ,ఖాళీ స్థలం మార్గం నష్టం
આવર્તન,తరచుదనం
આવર્તન ફાળવણી,ఫ్రీక్వెన్సీ కేటాయింపు
આવર્તન ચેન્જર,ఫ్రీక్వెన్సీ ఛేంజర్
આવર્તન કન્વર્ટર,తరంగ స్థాయి మార్పిని
આવર્તન કાઉન્ટર,ఫ్రీక్వెన్సీ కౌంటర్
આવર્તન વિકૃતિ,ఫ్రీక్వెన్సీ వక్రీకరణ
આવર્તન વિભાજક,ఫ్రీక్వెన్సీ డివైడర్
આવર્તન ક્ષેત્ર,ఫ్రీక్వెన్సీ డొమైన్
આવર્તન ડબલ,ఫ్రీక్వెన్సీ డబుల్
આવર્તન -મોડ્યુલેશન,ఫ్రీక్వెన్సీ మాడ్యులేషన్
આવર્તન નિરીક્ષણ,ఫ్రీక్వెన్సీ మానిటర్
ગુણાકાર,ఫ్రీక్వెన్సీ మల్టీప్లెక్స్
આવર્તન ગુણાકાર,ఫ్రీక్వెన్సీ గుణకం
આવર્તન શ્રેણી,ఫ్రీక్వెన్సీ పరిధి
આવૃત્તિ પ્રતિક્રિયાને,ఫ్రీక్వెన్సీ స్పందన
આવર્તન -પાળી,ఫ్రీక్వెన్సీ షిఫ్ట్
આવર્તન વર્ણ,ఫ్రీక్వెన్సీ స్పెక్ట్రం
આવર્તન -સંશ્લેષણ,ఫ్రీక్వెన్సీ సింథసైజర్
આવર્તન સહનશીલતા,ఫ్రీక్వెన్సీ టాలరెన్స్
આવર્તન અનુવાદક બ box ક્સ,ఫ్రీక్వెన్సీ ట్రాన్స్లేటర్ బాక్స్
આવર્તન ફેરફાર,ఫ్రీక్వెన్సీ వైవిధ్యం
અનિયંત્રિત ક્ષેત્ર,ఫ్రెస్నెల్ జోన్
મરણોત્તર,అంచు ప్రాంత
આગળનો મંડપ,ముందు వాకిలి
સંપૂર્ણ વાહક,పూర్తి అడర్
સંપૂર્ણ તરંગ સુધારણા,పూర్తి వేవ్ సరిదిద్దడం
સંપૂર્ણ તરંગ સુધારણા,పూర్తి వేవ్ రెక్టిఫైయర్
કાર્ય,ఫంక్షన్
વિધેય ચાવી,ఫంక్షన్ కీ
કાર્યાત્મક પરીક્ષણ,ఫంక్షనల్ టెస్టింగ్
મૂળભૂત,ప్రాథమిక
મૂળભૂત આવર્તન,ప్రాథమిక పౌన .పున్యం
મૂળભૂત વેગ,ప్రాథమిక వేగం
ગળી જવું,గరాటు
Fંચે મારવું,ఫ్యూజ్
ફ્યુઝ વાયર,ఫ్యూజ్ వైర్
અસ્પષ્ટ તર્ક,మసక లాజిక్
લાભ,లాభం
લાભ,నియంత్రణ సంపాదించు
ગેલિઓસ ક્ષેત્ર,గలోయిస్ ఫీల్డ్
ખેલ,స్వరసప్తకం
ગેંગલ કન્ડેન્સર,గ్యాంగ్ కండెన్సర్
અંતર,గ్యాప్
પ્રવેશદ્વાર,గేట్వే
માપ,గేజ్
ગૌસિયન વળાંક,గాస్సియన్ కర్వ్
ગૌસિયન સફેદ અવાજ,గాస్సియన్ వైట్ శబ్దం
જનરેટર,జనరేటర్
સામાન્ય નામ,సాధారణ పేరు
ભૂસ્તર ઉપગ્રહ,జియోస్టేషనరీ ఉపగ్రహం
ભૌગોલિક ઉપગ્રહ,జియోసింక్రోనస్ ఉపగ్రహం
ભૂલ,గ్లిచ్
આલેખક કલા,గ్రాఫిక్ ఆర్ట్
ગ્રાફિક બરાબરી,గ్రాఫిక్ ఈక్వలైజర్
ગ્રાજક,గ్రాఫిక్స్
છીપ,గ్రాటిక్యూల్
ગુફાવિવેશન પ્રવેગક,గురుత్వాకర్షణ త్వరణం
રાખોડી,గ్రే స్కేల్
ગ્રીડ,గ్రిడ్
ગ્રિડનો પક્ષપાત,గ్రిడ్ బయాస్
ગ્રિડ ડ્રાઇવિંગ પાવર,గ్రిడ్ డ్రైవింగ్ శక్తి
ગ્રીક ઉત્સર્જન,గ్రిడ్ ఉద్గారం
ગ્રીડ મોડ્યુલેટેડ વર્ગ સી એમ્પ્લીફાયર,గ్రిడ్ మాడ్యులేటెడ్ క్లాస్ సి యాంప్లిఫైయర్
જાળી,గ్రిల్
ગ્રાઇન્ડિંગ,గ్రౌండింగ్
ખાંચો,గాడి
જમીનની વાહકતા,భూమి వాహకత
ભૂમિ વળતર સર્કિટ,గ్రౌండ్ రిటర్న్ సర్క్యూట్
ગ્રાઉન્ડ લાકડી (પૃથ્વી લાકડી),భూమిలో ముద్రించుట
ભૂમિ -છૂટાછવાયા પ્રચાર,గ్రౌండ్ స్కాటర్ ప్రచారం
