Marathi,Odiya
"1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर","1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |"
निर्देशिका सेवा,ଡିରେକ୍ଟୋରୀ ସେବା
अक्षम,ଅସମର୍ଥ |
सिग्नल अक्षम करणे,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
"1. डिस्कनेक्शन, 2. डिस्कनेक्शन","1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା"
"1. स्वतंत्र, 2. स्वतंत्र","1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |"
"1. डिस्क, 2. डिस्क","1. ଡିସ୍କ, 2. ଡିସ୍କ"
"1. डिस्क पत्ता, 2. डिस्क पत्ता","1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା"
"1. डिस्क अॅरे, 2. डिस्क अॅरे","1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |"
"1. डिस्क क्षमता, 2. डिस्क क्षमता","1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |"
"1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह","1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |"
डिस्क फाइल,ଡିସ୍କ ଫାଇଲ୍ |
"1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी","1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ"
डिस्क ऑपरेटिंग सिस्टम (DoS),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS)
डिस्क पॅकेज,ଡିସ୍କ ପ୍ୟାକେଜ
"1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर","1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |"
"1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज","1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ"
डिस्केट,ଡିସ୍କେଟ୍ |
फाइल प्रदर्शित करा,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
प्रतिमा प्रदर्शित करा,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
विल्हेवाट,ନିଷ୍କାସନ
अंतर,ଦୂରତା
अंतर कार्य,ଦୂରତା କାର୍ଯ୍ୟ
विकृती,ବିକୃତି
वितरित,ବିତରଣ
वितरित डेटा,ବଣ୍ଟିତ ତଥ୍ୟ |
वितरित सर्व्हर,ବଣ୍ଟିତ ସର୍ଭର |
"1.वितरित प्रणाली, 2.वितरित प्रणाली","1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |"
वितरक,ବିତରକ
दस्तऐवज,ଡକ୍ୟୁମେଣ୍ଟ୍
दस्तऐवज मान्यताप्राप्त,ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |
"1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो","1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |"
दस्तऐवजीकरण,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
"डोमेन, डोमेन","ଡୋମେନ୍, ଡୋମେନ୍"
डोमेनचे नाव,ଡୋମେନ୍ ନାମ
"1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर","1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |"
"खाली, खाली","ତଳେ, ତଳେ"
"1.अवलिंक, 2.स्क्वेअर","1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |"
डाउनलोड करा,ଡାଉନଲୋଡ୍ କରନ୍ତୁ |
डाउनलोड वेळ,ଡାଉନଲୋଡ୍ ସମୟ |
कर्षण,ଟ୍ରାକ୍ସନ୍
DRAM (डायनॅमिक रॅम),DRAM (ଡାଇନାମିକ୍ RAM)
प्रवाह,ରନ୍ ଅଫ୍
चालक,ଡ୍ରାଇଭର |
पाने,ପତ୍ର
ड्रॉप लिस्ट बॉक्स,ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ
ड्रम ड्राइव्ह,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
"1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर","1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |"
"1. इम युनिट, 2. ड्रम युनिट","1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |"
"1. द्वैत, 2. द्वि","1. ଦ୍ୱ ual ତ୍ୟ, 2 bi"
दुहेरी घनता,ଦ୍ୱ ual ତ ଘନତା |
"1. मूक पत्ता, 2. बनावट पत्ता","1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |"
डंप,ଡମ୍ପିଂ
डुप्लेक्स सर्किट,ଡବଲ୍ ସର୍କିଟ୍ |
कायदेशीरकरण,ଆଇନଗତକରଣ |
की की,କି କି
"1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन","1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା"
डीव्हीडी रॉम,DVD ROM
डायनॅमिक सूचना,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
"1.डायनॅमिक मेमरी, 2.डायनॅमिक मेमरी","1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |"
"1. डायनॅमिक्स, 2. डायनॅमिक्स","1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ"
E B C D I C,E B C D I C
ई-व्यवसाय,ଇ-ବ୍ୟବସାୟ |
प्रतिध्वनी,ଇକୋ
"1.ई-कॉमर्स, 2.ई-कॉमर्स","1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |"
संपादन,ସମ୍ପାଦନା
संपादक,ସମ୍ପାଦକ
शैक्षणिक तंत्रज्ञान,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
e e p rom,e e p rom
"1. अर्थपूर्ण पत्ता, 2. प्रभावी पत्ता","1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |"
अर्थपूर्ण ऑपरेंड पत्ता,ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |
प्रभावी कृती,ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ
प्रभावी UID,ପ୍ରଭାବଶାଳୀ UID |
प्रभावी ट्रांसमिशन ऑपरेशन,ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ
ऑक्टल बाइट,ଅକ୍ଟାଲ୍ ବାଇଟ୍ |
"इलेक्ट्रॉनिक शिक्षण, ई-लर्निंग","ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |"
निवडणूक अल्गोरिदम,ନିର୍ବାଚନ ଆଲଗୋରିଦମ |
इलेक्ट्रॉनिक मेल सेवा (ई-मेल),ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍)
"1.इलेक्ट्रॉनिक प्रिंटिंग, 2.इलेक्ट्रॉनिक प्रिंटर","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |"
इलेक्ट्रिकल अकाउंटिंग मशीन,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
इलेक्ट्रॉनिक्स,ଇଲେକ୍ଟ୍ରୋନିକ୍ସ
इलेक्ट्रॉनिक एक्झॉस्ट सिस्टम (ECS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS)
इलेक्ट्रॉनिक डेटा एक्सचेंज (EDI),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI)
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
इलेक्ट्रॉनिक ब्रोशर,ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |
इलेक्ट्रॉनिक निधी हस्तांतरण यंत्रणा (EFTS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रॉनिक जर्नल","1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |"
इलेक्ट्रॉनिक प्रकाशन,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
इलेक्ट्रॉनिक स्विच,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
"घटक, घटक","ଉପାଦାନ, ଉପାଦାନ"
ई-मेल,ଇ-ମେଲ୍ |
"1. ई-मेल पत्ता, 2. इलेक्ट्रॉनिक मेलिंग पत्ता","1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |"
एम्बेडेड प्रणाली,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
एम्बेडिंग,ଏମ୍ବେଡିଂ
एमिटर कपल्ड लॉजिक (ECL),ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL)
मोकळी जागा,ଖାଲି ସ୍ଥାନ
"1. कोरी साखळी, 2. कोरी साखळी","1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |"
यांत्रिकीकरण,ଯାନ୍ତ୍ରିକରଣ
"1.कॅप्सुलेशन, 2.कॅप्सुलेशन","1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |"
डिकोडर,ଡିକୋଡର୍ |
एन्कोडिंग,ଏନକୋଡିଂ
"1. एन्कोडर, 2. कोडॅक","1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |"
लपलेला डेटा,ଲୁକ୍କାୟିତ ତଥ୍ୟ |
लपलेली फाइल सिस्टम,ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
"1. एन्क्रिप्शन, 2. कोडिंग, 3. एन्कोडिंग","1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |"
ब्लॉक एंड,ବ୍ଲକ ଶେଷ
फाइल-एंड,ଫାଇଲ୍-ଏଣ୍ଡ୍ |
वापरकर्ता,ଉପଯୋଗକର୍ତ୍ତା |
प्रविष्ट करा,ପ୍ରବେଶ କର |
एंट्री की,ପ୍ରବେଶ ଚାବି |
"१.उद्यम सरवर, २.उद्यम सेवक","1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |"
एंटरप्राइझ प्रणाली,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
शक्ती,ଶକ୍ତି
शक्ती आत्मीयता,ଶକ୍ତି ସମ୍ବନ୍ଧ
प्रवेश वेळ,ପ୍ରବେଶ ସମୟ
इनपुट व्हेरिएबल,ଇନପୁଟ୍ ଭେରିଏବଲ୍ |
मोजण्यायोग्य,ଗଣନାଯୋଗ୍ୟ
वातावरण,ପରିବେଶ
"1.युग, 2. युग, 3. सूचना क्षण","1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ"
EPRAM (फायनान्स प्रोग्राम करण्यायोग्य वाचनीय मेमरी),EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ)
एप्सिलॉन कन्व्हेक्टर,ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |
तुल्यकारक,ସମାନତା
उपकरणे,ଉପକରଣ
समतुल्य वर्ग,ସମାନତା ଶ୍ରେଣୀ
समतुल्य संबंध,ସମାନ ସମ୍ପର୍କ
"1. विलोपन, 2. निर्मूलन","1. ବିଲୁପ୍ତ, 2. ବିଲୋପ"
त्रुटी सुधारणे कोड,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |
त्रुटी सुधारणे,ତ୍ରୁଟି ସଂଶୋଧନ
त्रुटी शोधणे,ତ୍ରୁଟି ଚିହ୍ନଟ
त्रुटी हाताळणी,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
त्रुटी संदेश,ତ୍ରୁଟି ସନ୍ଦେଶ |
त्रुटी दर,ତ୍ରୁଟି ହାର
त्रुटी पुनर्प्राप्ती,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
त्रुटी नाव,ତ୍ରୁଟି ନାମ
सुटका प्रतीक,ପଳାୟନ ପ୍ରତୀକ |
इथरनेट,ଇଥରନେଟ୍ |
कार्यक्रम,ଘଟଣା
कार्यक्रम साखळी,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
घटना नियंत्रण,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
कार्यक्रम काउंटर,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
अपवाद हाताळणी,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
एक्सचेंज डिस्क स्टोरेज,ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |
बहिष्कार,ବହିଷ୍କାର
अनन्य आणि (x किंवा),ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା)
एक्झिक्युटेबल प्रोग्राम,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
अंमलबजावणी विधान,ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ
निवडक शोध,ଚୟନ ସନ୍ଧାନ |
विद्यमान,ବିଦ୍ୟମାନ
समस्या,ସମସ୍ୟା
तज्ञ प्रणाली,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
"1. अभिव्यक्ती, 2. अभिव्यक्ती","1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି"
विस्तारित ग्राफिकल मॅट्रिक्स (x g a),ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a)
विस्तारित औद्योगिक मानके (EIS),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
ओव्हरलोड मशीन,ଓଭରଲୋଡ୍ ମେସିନ୍ |
विस्तारित मेमरी,ବିସ୍ତୃତ ସ୍ମୃତି
"1. विस्तारित अचूकता, 2. विस्तारित अचूकता","1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |"
"1.विस्तारित वर्गीकरण, 2.विस्तारित पृथक्करण","1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |"
कॉल करा,ପାଟିକରି ଡାକିବା
बाह्य त्रुटी,ବାହ୍ୟ ତ୍ରୁଟି |
बाह्य कार्य,ବାହ୍ୟ କାର୍ଯ୍ୟ
बाह्य व्यत्यय,ବାହ୍ୟ ବାଧା
"1.बाह्य मेमरी, 2.बाह्य मेमरी","1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି"
बाह्य मेमरी,ବାହ୍ୟ ସ୍ମୃତି
बाह्य मोडेम,ବାହ୍ୟ ମୋଡେମ୍ |
बाह्य संदर्भ,ବାହ୍ୟ ସନ୍ଦର୍ଭ
बाह्य शोध,ବାହ୍ୟ ସନ୍ଧାନ |
बाह्य स्टोरेज डिव्हाइस,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
काढणे,ନିଷ୍କାସନ
एक्सट्रापोलेशन,ବହିଷ୍କାର
पॅनेल वर्ण प्रिंटर,ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍
अयशस्वी-सुरक्षा ऑपरेशन,ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ
अपयशाचा दर,ବିଫଳତା ହାର
अयशस्वी डिस्चार्ज,ବିଫଳତା ନିଷ୍କାସନ
खोटा कोड,ମିଥ୍ୟା କୋଡ୍
