Tamil,Assamese
பூமி செயற்கைக்கோள்,পৃথিৱী উপগ্ৰহ
பூமி இணைப்பு அமைப்பு,আৰ্থ সংযোগ ব্যৱস্থা
தரையில் கம்பி,মাটিৰ তাঁৰ
"மையம், மையவிலக்கு","কেন্দ্ৰ, কেন্দ্ৰবিন্দু"
விசித்திரத்தன்மை,কেন্দ্ৰীয়তা
எச்சிலோன்,echelon
எதிரொலி,প্ৰতিধ্বনি
அனுமானம்,ধাৰণা
புரட்சி வட்ட ஒருங்கிணைப்புகள்,বিপ্লৱৰ বৃত্তাকাৰ স্থানাংক
நீர்ச்சுழி,ঘূৰ্ণীবতাহ
விளிம்பு தவறு,প্ৰান্তৰ দোষ
முக்கிய விளைவு,মূল-প্ৰভাৱ
எடிசன் செல்,এডিছন কোষ
தொகு,সম্পাদনা কৰক
பயனுள்ள,কাৰ্যকৰী
திறன்,দক্ষতা
முயற்சி,চেষ্টা কৰা
வெளியேற்றம்,এৰি দিয়া
"உருவக, ஈஜென்","ৰূপক, eigen"
எண்கோணம்,অষ্টভুজ
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,আইনষ্টাইন-বোজ বিতৰণ নিয়ম
உடனடி விளைவு,তৎক্ষণাত প্ৰভাৱ
ஐன்ஸ்டீனியம்,আইনষ্টাইনিয়াম
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,আইনষ্টাইন স্মোলুচ’ভস্কি সমীকৰণ
ஐன்ஸ்டீன்-மக்கள் தொகை,আইনষ্টাইন-জনসংখ্যা
வெளியேற்றம்,বহিষ্কাৰ কৰা
வெளியேற்றும் காப்ஸ்யூல்,ইজেক্টৰ কেপচুল
வெளியேற்றி,ইজেক্টৰ
அனுமதி பலகை,ক্লিয়াৰেন্স বৰ্ড
தலைகீழ் கொள்ளளவு,বিপৰীত ধাৰণক্ষমতা
மீள்,ইলাষ্টিক
"மீள் தோரணை விளைவு, மீள் தோரணை","ইলাষ্টিক ভংগীমাৰ প্ৰভাৱ, ইলাষ্টিক ভংগীমা"
ஊசலாட்ட உடல்,দোলনীয় শৰীৰ
நெகிழ்ச்சி,ইলাষ্টিকতা
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","ইলাষ্টিকমিটাৰ, ইলাষ্টিকমিটাৰ"
மீள் இணக்கத்தன்மை,ইলাষ্টিক নমনীয়তা
அயனோஸ்பியர் மின் அடுக்கு,আয়নমণ্ডল ই-স্তৰ
மின்சாரம்,ইলেক্ট্ৰেট
"மின், மின்","বৈদ্যুতিক, বৈদ্যুতিক"
மின்சாரம்,বিদ্যুৎ
"மின்மயமாக்கல், சார்ஜ் செய்தல்","বিদ্যুৎকৰণ, চাৰ্জিং"
மின்மயமாக்கப்பட்டது,বিদ্যুৎস্পৃষ্ট
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","আধানযুক্ত কণা, আধানযুক্ত কণা"
மின் ஒலி,ইলেক্ট্ৰ&#39;একাউষ্টিক
மின் ஒலியியல்,ইলেক্ট্ৰ&#39;-একাউষ্টিকছ
மின் வெப்ப,ইলেক্ট্ৰ&#39;-থাৰ্মেল
மின்வேதியியல்,ইলেক্ট্ৰ&#39;কেমিকেল
இணையான,সমান্তৰাল
மின்முனை,ইলেক্ট্ৰ&#39;ড
மின் இயக்கவியல்,ইলেক্ট্ৰ&#39;ডাইনেমিক্স
எலக்ட்ரோடைனமிக் விளைவு,ইলেক্ট্ৰ&#39;ডাইনেমিক ইফেক্ট
கால்வனிக் தனிமைப்படுத்தல்,গেলভানিক পৃথকীকৰণ
எலக்ட்ரோலைட்,ইলেক্ট্ৰলাইট
மின்னாற்பகுப்பு,ইলেক্ট্ৰ&#39;লাইটিক
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ, ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ"
மின்காந்தம்,বিদ্যুৎচুম্বক
மின்காந்த புலம்,বিদ্যুৎচুম্বকীয় ক্ষেত্ৰ
மின்காந்தவியல்,বিদ্যুৎচুম্বকত্ব
மின்காந்தவியல்,বিদ্যুৎচুম্বকত্ব
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","ইলেক্ট্ৰ&#39;মিটাৰ নজেল, ইলেক্ট্ৰ&#39;মিটাৰ ভালভ"
மின்னோட்ட விசை,বিদ্যুৎচালিত বল
எதிர் மின்னணு,ইলেক্ট্ৰন
கடன்-மின்சாரம்,ঋণ-বিদ্যুৎ
மின்னணு,ইলেক্ট্ৰনিক
மின்னணு ஈஜென் செயல்பாடு,ইলেক্ট্ৰনিক eigenfunction
மின்னணு ஆற்றல்,ইলেক্ট্ৰনিক শক্তি
மின்னணுவியல்,ইলেক্ট্ৰনিক্স
எலக்ட்ரான் ஒளியியல்,ইলেক্ট্ৰন অপটিক্স
மின் ஒளியியல்,ইলেক্ট্ৰ&#39;-অপ্টিক্স
மின்காந்தவியல்,বিদ্যুৎচুম্বকত্ব
மின்னோக்கி,ইলেক্ট্ৰস্কোপ
மின்னியல்,ইলেক্ট্ৰষ্টেটিক
மின்னியல்,ইলেক্ট্ৰষ্টেটিক্স
எலக்ட்ரோபோரேசிஸ்,ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ
மின் இணைப்பு,বৈদ্যুতিক সংযোগ
மின் இணைப்பு,বৈদ্যুতিক সংযোগকাৰী
"கூறுகள், சிறுபான்மையினர், கூறுகள்","উপাদান, সংখ্যালঘু, উপাদান"
"முதன்மை, அடிப்படை, அடிப்படை","প্ৰাথমিক, মৌলিক, মৌলিক"
அசல் கட்டணம்,মূল চাৰ্জ
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা"
உயரமானி,উচ্চতামাপক
"உயர்த்தி, உயர்த்தி","লিফ্ট, লিফ্ট"
அல்லாத நீள்வட்டம்,অ-উপবৃত্তাকাৰ
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","প্ৰসাৰণ, বৃদ্ধি, বিস্তাৰৰ কোণ"
"விடுதலை, விடுதலை","মুক্তি, মুক্তি"
"பெருக்கம், சந்ததி","প্ৰসাৰণ, বংশধৰ"
உட்பொதிக்க,এম্বেড কৰা
பதிக்கப்பட்ட,এম্বেড কৰা হৈছে
வெளியிடப்பட்டது,প্ৰচাৰিত
உமிழ்வுகள்,নিৰ্গমন
"உமிழ்வு, உமிழ்வு","emissivity, emissivity"
உமிழ்வு,emissivity
"உமிழ்ப்பான், உமிழ்ப்பான்","নিৰ্গমনকাৰী, নিৰ্গমনকাৰী"
"முன் வலுவூட்டல், படை","প্ৰি-ৰিইনফৰ্চমেণ্ট, বল"
