Telugu,English
డేటా దశ,Data phase
డేటాఫోన్,Dataphone
డేటా ప్లాటర్,Data plotter
డేటా పాయింటర్,Data pointer
డేటా తయారీ,Data preparation
డేటా తయారీ  పరికరం,Data preparation  Device
డేటా ప్రాసెసింగ్,Data processing
డేటా ప్రాసెసింగ్  కేంద్రం,Data processing  Centre
డేటా ప్రాసెసింగ్  చక్రం,Data processing  Cycle
డేటా ప్రాసెసింగ్  యంత్రం,Data processing  Machine
డేటా ప్రాసెసింగ్  నోడ్,Data processing  Node
డేటా ప్రాసెసింగ్  స్టేషన్,Data processing  Station
డేటా ప్రాసెసింగ్  వ్యవస్థ,Data processing  System
డేటా ప్రాసెసర్,Data processor
సమాచార రక్షణ,Data protection
డేటా శుద్దీకరణ,Data purification
డేటా రేడియో,Data radio
డేటా రిసీవర్,Data receiver
డేటా రికార్డ్,Data record
డేటా తగ్గింపు,Data reduction
డేటా రిజిస్టర్,Data register
డేటా విశ్వసనీయత,Data reliability
సమాచారం  ప్రాతినిథ్యం,Data  Representation
డేటా పునరుత్పత్తి,Data reproduction
డేటా తిరిగి పొందడం,Data retrieval
డేటా సమీక్ష  నియంత్రణ,Data review  Control
డేటా భద్రత,Data security
డేటా సెపరేటర్,Data separator
డేటా సెట్,Data set
డేటా సెట్ క్లాకింగ్,Data set clocking
డేటా సెట్ నిర్వచనం  పట్టిక,Data set definition  Table
డేటా సెట్ లేబుల్,Data set label
డేటా సెట్ పేరు,Data set name
డేటా సెట్  సంస్థ,Data set  Organisation
డేటా సెట్ రిఫరెన్స్  సంఖ్య,Data set reference  Number
డేటా సెట్ భద్రత,Data set security
డేటా సెట్ యుటిలిటీ  ప్రోగ్రామ్,Data set utility  Program
డేటా సిగ్నల్,Data signal
డేటా సిగ్నలింగ్ రేటు,Data signalling rate
డేటా సింక్,Data sink
సమాచార మూలం,Data source
డేటా స్పెసిఫికేషన్,Data specification
డేటా స్టేషన్,Data station
డేటా నిల్వ,Data storage
డేటా నిల్వ  నిర్మాణం,Data storage  Structure
డేటా స్ట్రీమ్,Data stream
డేటా నిర్మాణం,Data structure
డేటా నిర్మాణం  రేఖాచిత్రం,Data structure  Diagram
డేటా స్విచ్,Data switch
డేటా స్విచింగ్  కేంద్రం,Data switching  Centre
డేటా స్విచింగ్  మార్పిడి,Data switching  Exchange
డేటా టాబ్లెట్,Data tablet
డేటా టెర్మినల్,Data terminal
డేటా టెర్మినల్  పరికరాలు,Data terminal  Equipment
డేటా సమయం,Data time
డేటా ట్రాన్స్క్రిప్షన్,Data transcription
డేటా ట్రాన్స్క్రిప్షన్  పరికరం,Data transcription  Device
సమాచార బదిలీ,Data transfer
సమాచార బదిలీ  దశ,Data transfer  Phase
డేటా బదిలీ రేటు,Data transfer rate
సమాచార బదిలీ  రిజిస్టర్,Data transfer  Register
డేటా ప్రసారం,Data transmission
డేటా ప్రసారం  ఛానెల్,Data transmission  Channel
డేటా ప్రసారం  సౌకర్యం,Data transmission  Facility
డేటా ప్రసారం  ఇంటర్ఫేస్,Data transmission  Interface
డేటా ప్రసారం  లైన్,Data transmission  Line
డేటా ప్రసారం  సేవ,Data transmission  Service
డేటా ప్రసారం  ఉచ్చు,Data transmission  Trap
డేటాట్రాన్,Datatron
సమాచార తరహా,Data type
వాయిస్ కింద డేటా,Data under voice
డేటా యూనిట్,Data unit
సమాచారం ప్రామాణీకరణ,Data validation
డేటా పదం,Data word
డేటింగ్ దినచర్య,Dating routine
డేటా,Datum
డేటా లైన్,Datum line
దశాంశ బిందువు,Decimal point
క్రియారహితం,Deactivation
డెడ్ బ్యాండ్,Dead band
డెడ్ ఫైల్,Dead file
డెడ్ లాక్,Dead lock
డెడ్ టైమ్,Dead time
డెడ్ జోన్,Dead zone
డెడ్ జోన్ యూనిట్,Dead zone unit
డెబ్లాక్,Deblock
డీబగ్,Debug
డీబగ్గర్,Debugger
డీబగ్గింగ్ సహాయం,Debugging aid
డీబగ్గింగ్ సహాయం  దినచర్య,Debugging aid  Routine
డీబగ్గింగ్  భాష,Debugging   Language
డీబగ్గింగ్ మెమరీ డంప్,Debugging memory dump
డీబగ్గింగ్ అవుట్పుట్,Debugging output
డీబగ్ మాక్రోస్,Debug macros
డీబగ్ స్టేట్మెంట్,Debug statement
దశాబ్దం,Decade
దశాబ్దం కౌంటర్,Decade counter
నిర్ణయం పట్టిక భాష,Decision table language
క్షీణత సమయం,Deceleration time
వికేంద్రీకృత  సమాచారం  వ్యవస్థ,Decentralised  Information  System
డెసిబెల్,Decibel
నిర్ణయాత్మకత,Decidability
దశాంశ అంకగణిత ఆపరేషన్,Decimal arithmetic operation
