English,Hindi
Dip brazing,"मज्ज ब्रेजन, मज्जा उत्तापटंकन"
Dip stick,मज्ज-छड़
Dipping,"डुबोना, मज्जन"
Direct,सरल/सीधा/ऋजु
Direct,2. प्रत्यक्ष
Direct drive,सीधा चालन
Direct extrusion,प्रत्यक्ष बहिर्वेधन
Direct feedback,प्रत्यक्ष पुनर्निवेश
Direct induction heating,प्रत्यक्ष प्रेरण तापन
Direct injection,सीधा अन्तःक्षेपन
Director load,अक्षीय भार
Director load,2. प्रत्यक्ष भार
Director reading tachometer,प्रत्यक्ष पठन टैकोमीटर
Direction,निदेशन
Direction,2. दिशा
Direction,3. दिक्
Directionability,दैशिकता
Directly coupled,सीधा युग्मित
Disc,चक्रिका/डिग्मित
Disc cam,चक्रिका कैम
Disc clutch,"डिस्क-क्लच, चक्रिका ग्राभ"
Disc cutter,चक्रिका कर्तक
Disc driver,डिस्क चालन
Discharge,विसर्जन
Discharge,2. निस्सरण
Discharge coefficient,निस्सरण गुणांक
Dismentle,पुर्जे खोलना/विखंडीकरण/खण्ड करना
Dispersion,क्षरण
Dispersion,2. परिक्षेपण
Dispersion,3. प्रकीर्णन
Displacement,विस्थापन
Displacement curve,विस्थापन वक्र
Displacement potential,विस्थापन विभव
Disruptive stress,विद्ररी प्रतिबल
Dissipated function,क्षयी फलन
Dissipation,क्षयी
Dissipation,2. विसरण
Dissymmetrical transducer,असममित ट्रांसड्यूसर
Distance block,अन्तर-गुटका
Distillation,आसवन
Distortion,विरूपण/विकृति
Distortion,2. व्यावर्तन
Distributed deformation,वितरित विरूपण
Distributed network,विस्तारित जाल
Distributed parameter,विस्तारित प्राचल
Distributor,वितरक
Distributor advance,वितरक अग्रता
Distortion allowance,"विरूपण छूट, विकृति छूट"
Divergence,अपसरण
Diverging,"अपसारी, अपसारण"
Dividing head,विभाजक शीर्ष
Dock,गोदी
Dock yard,गोदी क्षेत्र
Dog bolt,कुत्ता काबला
Dog bolt,2. डॉग बोल्ट
Dog clutch,"कुत्त ग्राभ, डॉग क्लच"
Dog spike,कुत्ता -प्रकील
Dog spike,2. डॉग स्पाइक
Dolly bar,डॉली छड़ी
Donkey pump,सहायक पंप
Dope (Fuel dope),डोप
Dosing chamber,डोजिंग कक्ष
Dosing tank,"संभरण टंकी, वितरण टंकी"
Dot punch,बिन्दु-सुम्बा/बिन्दु पंच
Double acting engine,उभय क्रिय इंजन
Double admission,"उभय अंतर्गम, उभय प्रवेश"
Double amplitude,द्विगुण आयाम
Double beat valve,द्विस्पन्दी वाल्व
Double chamfer,दोहरा पख
Double cover butt joint,उभय आवरण टक्कर-जोड़
Double curvanture,उभय वक्रता
Double disc cam,द्विचक्रिका कैम
Double face sledge hammer,द्विफलक धन
Double flow condenser,द्विप्रवाही द्रवणित्र
Double helical gear,द्विकुंडलनी गियर
Double rivetted joint,द्विपंकित रिवेटित जोड़
Double row bearing,द्विपंक्ति बेयरिंग
Double start thread,द्विक चुड़ी
Double symmetrical section,दोहरा सममित परिच्छेद
Dovetail,कपोतपुच्छ/डबचूल
Dovetailed joint,डबचूल जोड़
Dowel,"डावेल, गज्झी"
Down draft,अधोगामी प्रवात
Down ward force,अधोगामी बल
Drafting machine,आरेखन यंत्र
Drag,"विकर्ष, कर्ष, रांती, संकर्ष"
Drag bar,कर्षण दंड
Drag coefficient,संकर्ष गुणांक
Drag deformation,विकर्ष विरूपण
Drag divergence,विकर्ष अपसरण
Draught (draft),प्रवात
Draught (draft),2. प्रारूप
Draught (draft),3. सूखा
Draw bar,कर्ष दंड
Draw bar pull,कर्ष बल
Draw bolt,"कर्ष काबला, कर्ष बोल्ट"
Draw cut,कर्ष काट
Drawability,सुकर्षणीयता
Drawing,कर्ष रूपण
Drawing,2. ड्राइंग
Drawing,3. आरेखन
Drawing board,"आरेखन पट्ट, ड्राइंग बोर्ड"
Drawing box,"आरेखन पेटी, आरेखन बॉक्स"
Drawing die,"कर्षण ठप्पा, कर्षण डाई"
Dredger,ड्रेजर/झाम
Drift,प्रक्षेप
Drift,2. अपोढं राशि
Drift,3. उपसुरंग
Drifter,ड्रिफ्टर-सुरंग-वेधनी
Drifter,2. अधि छिद्रक
Drill,"बरमा, वेधनी"
Drill bit,"वेधनी अनी, बरमा अनी"
Drill jig,बरमा-जिन
Drilling jig,बरमा जिन
Drillings,वेंघ-चूर्ण
Drive,"चलाना, चालन"
Drive,2. उत्तजन
Drive fit,ड्राइव फिट
Drive mechanism,चालन-यांत्रावली
Drive unit,चालित एकक
Driving axle,चालित धुरी
Driving cab,चालक कोष्ठ
Driving chuck,चालक चक्र
Driving dog,चालक कुत्त
Driving gear,चालक गियर
Driving shaft,चालक शैफ्ट
Driving unit,"उत्तेजन-एकक, चालन एकक"
Drop,"झाल, प्रपात"
Drop,2. पात
Drop,3. अवपात
Drop feed,बिन्दु-प्रभरण
