English,Hindi,Gujarati,Marathi,Punjabi,Bengali,Konkani,Kannada,Malayalam,Tamil,Telugu,Urdu,Assamese,Odiya,Nepali
Dominant,पंचमक,"પ્રબળ, પ્રભાવક","1. वर्चस्वी 2. प्रखर, प्रभावी","ਪ੍ਰਬਲ, ਪ੍ਰਧਾਨ, ਪ੍ਰਭੁਤਾਸ਼ਾਲੀ",প্রভাবী/প্রবল/প্রধান/আধিপত্য,"प्रभावी,प्रबळ",ಪ್ರಭಾವಿ,"പ്രബലമായ, ആധിപത്യമുള്ള","முதன்மையான, விஞ்சி நிற்கிற",ప్రబల,غالب,"1.প্রবল, প্রধান 2. প্রভাৱশালী","ପ୍ରଭାବକ, ପ୍ରମୁଖ, ପ୍ରଭାବି","प्रबल, मुख्य"
Dominant chord,"देo cadence, perfect","દેo cadence, perfect","देo cadence, perfect","ਦੇo cadence, perfect","দo cadence, perfect","देo cadence, perfect","ದೇo cadence, perfect","ദേo cadence, perfect","தேo cadence, perfect","దేo cadence, perfect",دیکھو cadence، perfect,"দo cadence, perfect","ଦେo cadence, perfect","देo cadence, perfect"
Dot,बिंदु,બિંદુ,बिंदु,ਬਿੰਦੂ,বিংদু,बिंदु,ಬಿಂದು,ബിന്ദു,பிங்து,బిందు,ڈاٹ,বিংদু,ବିଂଦୁ,बिंदु
Dotted note,सार्धकालिक स्वर,સાર્ધકાલિક સ્વર,सार्धकालिक स्वर,ਸਾਰ੍ਧਕਾਲਿਕ ਸ੍ਵਰ,সার্ধকালিক স্বর,सार्धकालिक स्वर,ಸಾರ್ಧಕಾಲಿಕ ಸ್ವರ,സാര്ധകാലിക സ്വര,ஸார்தகாலிக ஸ்வர,సార్ధకాలిక స్వర,ساردھکالک سور,সার্ধকালিক স্র,ସାର୍ଧକାଲିକ ସ୍ବର,सार्धकालिक स्वर
Double bar,द्विरेखा,દ્વિરેખા,द्विरेखा,ਦ੍ਵਿਰੇਖਾ,দ্বিরেখা,द्विरेखा,ದ್ವಿರೇಖಾ,ദ്വിരേഖാ,த்விரேகா,ద్విరేఖా,دوریکھا,দ্িরখা,ଦ୍ବିରେଖା,द्विरेखा
Double flat,द्विशः कोमल,દ્વિશઃ કોમલ,द्विशः कोमल,ਦ੍ਵਿਸ਼ਃ ਕੋਮਲ,দ্বিশঃ কোমল,द्विशः कोमल,ದ್ವಿಶಃ ಕೋಮಲ,ദ്വിശഃ കോമല,த்விசஃ கோமல,ద్విశః కోమల,دوشاع کومل,দ্িশঃ কমল,ଦ୍ବିଶଃ କୋମଲ,द्विशः कोमल
Double sharp,द्विशः तीव्र,દ્વિશઃ તીવ્ર,द्विशः तीव्र,ਦ੍ਵਿਸ਼ਃ ਤੀਵ੍ਰ,দ্বিশঃ তীব্র,द्विशः तीव्र,ದ್ವಿಶಃ ತೀವ್ರ,ദ്വിശഃ തീവ്ര,த்விசஃ தீவ்ர,ద్విశః తీవ్ర,دوشاع تیور,দ্িশঃ তী্র,ଦ୍ବିଶଃ ତୀବ୍ର,द्विशः तीव्र
Double tonguing,द्वि तुत्कार,દ્વિ તુત્કાર,द्वि तुत्कार,ਦ੍ਵਿ ਤੁਤ੍ਕਾਰ,দ্বি তুত্কার,द्वि तुत्कार,ದ್ವಿ ತುತ್ಕಾರ,ദ്വി തുത്കാര,த்வி துத்கார,ద్వి తుత్కార,دوی تتکار,দ্ি তুত্কার,ଦ୍ବି ତୁତ୍କାର,द्वि तुत्कार
Down beat,प्रघात,પ્રઘાત,प्रघात,ਪ੍ਰਘਾਤ,প্রঘাত,प्रघात,ಪ್ರಘಾತ,പ്രഘാത,ப்ரகாத,ప్రఘాత,پرگھات,প্রঘাত,ପ୍ରଘାତ,प्रघात
Down bow,दक्षिण चालन (संकेत),દક્ષિણ ચાલન (સંકેત),दक्षिण चालन (संकेत),ਦਕ੍਷ਿਣ ਚਾਲਨ (ਸਂਕੇਤ),দক্ষিণ চালন (সংকেত),दक्षिण चालन (संकेत),ದಕ್ಷಿಣ ಚಾಲನ (ಸಂಕೇತ),ദക്ഷിണ ചാലന (സംകേത),தக்ஷிண சாலந (ஸங்கேத),దక్షిణ చాలన (సంకేత),دکشن چالن (سنکیت),দক্ষিণ চালন (সংকত),ଦକ୍ଷିଣ ଚାଲନ (ସଂକେତ),दक्षिण चालन (संकेत)
Drone,पृष्ठनाद,પૃષ્ઠનાદ,पृष्ठनाद,ਨਰ ਮਧੂਮੱਖੀ,পৃষ্ঠনাদ,पृष्ठनाद,"ಡ್ರೋನ್, ದೂರನಿಯಂತ್ರಿತ ಹಾರುಯಂತ್ರ",പൃഷ്ഠനാദ,ப்ருஷ்டநாத,పృష్ఠనాద,پرشٹھناد,পৃষ্ঠনাদ,"ପୁଂମଧୁପ, ପୁଂମକ୍ଷୀକା",पृष्ठनाद
Drum,() ढोल : चमड़े से मढ़ा तालप्रधान वाद्य विशेष।,() ઢોલ : ચમડ઼ે સે મઢ઼ા તાલપ્રધાન વાદ્ય વિશેષ.,() ढोल : चमड़े से मढ़ा तालप्रधान वाद्य विशेष.,() ਢੋਲ : ਚਮਡ਼ੇ ਸੇ ਮਢ਼ਾ ਤਾਲਪ੍ਰਧਾਨ ਵਾਦ੍ਯ ਵਿਸ਼ੇ਷.,() ঢোল : চমড়ে সে মঢ়া তালপ্রধান বাদ্য বিশেষ.,() ढोल : चमड़े से मढ़ा तालप्रधान वाद्य विशेष.,ಪೀಪಾಯಿ,() ഢോല : ചമഡേ സേ മഢാ താലപ്രധാന വാദ്യ വിശേഷ.,() டோல : சமடே ஸே மடா தாலப்ரதாந வாத்ய விசேஷ.,() ఢోల : చమడే సే మఢా తాలప్రధాన వాద్య విశేష.,گنبد کا گودنا / نقارہ,() ঢল : চমড় স মঢ়া তালপ্রধান াদ্য িশষ.,() ଢୋଲ : ଚମଡ଼େ ସେ ମଢ଼ା ତାଲପ୍ରଧାନ ବାଦ୍ଯ ବିଶେଷ.,() ढोल : चमड़े से मढ़ा तालप्रधान वाद्य विशेष.
Duet (=duo),युगलबंदी,યુગલબંદી,युगलबंदी,ਯੁਗਲਬਂਦੀ,যুগলবংদী,युगलबंदी,ಯುಗಲಬಂದೀ,യുഗലബംദീ,யுகலபங்தீ,యుగలబందీ,یگلبندی,যুগলবংদী,ଯୁଗଲବଂଦୀ,युगलबंदी
Duplets,द्विबंध,દ્વિબંધ,द्विबंध,ਦ੍ਵਿਬਂਧ,দ্বিবংধ,द्विबंध,ದ್ವಿಬಂಧ,ദ്വിബംധ,த்விபங்த,ద్విబంధ,دویبندھ,দ্িবংধ,ଦ୍ବିବଂଧ,द्विबंध
Elegy,शोक गीति,શોક ગીતિ,शोक गीति,ਮਾਤਮੀ ਗੀਤ,শোক গীতি,शोक गीति,ಶೋಕ ಗೀತಿ,ശോക ഗീതി,சோக கீதி,శోక గీతి,شوق گیتی,শক গীতি,ଶୋକ ଗୀତି,शोक गीति
Encore,पुनः पुनः,પુનઃ પુનઃ,पुनः पुनः,"ਮੁੜ ਤੋਂ,ਦੁਬਾਰਾ,ਮੁੜ ਤੋਂ ਕਰਨ ਲਈ ਉਤਸ਼ਾਹਿਤ ਕਰਨਾ",পুনঃ পুনঃ,पुनः पुनः,ಪುನಃ ಪುನಃ,പുനഃ പുനഃ,புநஃ புநஃ,పునః పునః,پنبہ پنبہ,পুনঃ পুনঃ,ପୁନଃ ପୁନଃ,पुनः पुनः
Ending,अंत्यांश,અંત્યાંશ,अंत्यांश,ਅਂਤ੍ਯਾਂਸ਼,অংত্যাংশ,अंत्यांश,ಅಂತ್ಯಾಂಶ,അംത്യാംശ,அங்த்யாங்ச,అంత్యాంశ,انتیانش,অংত্যাংশ,ଅଂତ୍ଯାଂଶ,अंत्यांश
Enharmonic interval,नाम भेद-अन्तराल,નામ ભેદ-અન્તરાલ,नाम भेद-अन्तराल,ਨਾਮ ਭੇਦ-ਅਨ੍ਤਰਾਲ,নাম ভেদ-অন্তরাল,नाम भेद-अन्तराल,ನಾಮ ಭೇದ-ಅನ್ತರಾಲ,നാമ ഭേദ-അന്തരാല,நாம பேத-அந்தரால,నామ భేద-అన్తరాల,نام بھید-انترال,নাম ভদ-অন্তরাল,ନାମ ଭେଦ-ଅନ୍ତରାଲ,नाम भेद-अन्तराल
Ensemble,समूह,સમૂહ,समूह,ਸਮੂਹ,সমূহ,समूह,ಸಮೂಹ,സമൂഹ,ஸமூஹ,సమూహ,سموہ,সমূহ,ସମୂହ,समूह
Entracte,अंकांतर संगीत,અંકાંતર સંગીત,अंकांतर संगीत,ਅਂਕਾਂਤਰ ਸਂਗੀਤ,অংকাংতর সংগীত,अंकांतर संगीत,ಅಂಕಾಂತರ ಸಂಗೀತ,അംകാംതര സംഗീത,அங்காங்தர ஸங்கீத,అంకాంతర సంగీత,انکانتر سنگیت,অংকাংতর সংগীত,ଅଂକାଂତର ସଂଗୀତ,अंकांतर संगीत
Entrée,अवतरणिका संगीत,અવતરણિકા સંગીત,अवतरणिका संगीत,ਅਵਤਰਣਿਕਾ ਸਂਗੀਤ,অবতরণিকা সংগীত,अवतरणिका संगीत,ಅವತರಣಿಕಾ ಸಂಗೀತ,അവതരണികാ സംഗീത,அவதரணிகா ஸங்கீத,అవతరణికా సంగీత,اوترنکا سنگیت,অতরণিকা সংগীত,ଅବତରଣିକା ସଂଗୀତ,अवतरणिका संगीत
Episode,योजक अंश,યોજક અંશ,योजक अंश,ਉਪ ਕਥਾ,যোজক অংশ,योजक अंश,ಯೋಜಕ ಅಂಶ,യോജക അംശ,யோஜக அங்ச,యోజక అంశ,قصہ درقصہ۔ ضمنی واقعہ (یونانی ڈراموں میں دو گیتوں کے درمیان کا حصہ),যজক অংশ,ଯୋଜକ ଅଂଶ,योजक अंश
Equal temperament,देo temperament,દેo temperament,देo temperament,ਦੇo temperament,দo temperament,देo temperament,ದೇo temperament,ദേo temperament,தேo temperament,దేo temperament,دیکھو temperament,দo temperament,ଦେo temperament,देo temperament
Essential note,अनिवार्य स्वर,અનિવાર્ય સ્વર,अनिवार्य स्वर,ਅਨਿਵਾਰ੍ਯ ਸ੍ਵਰ,অনিবার্য স্বর,अनिवार्य स्वर,ಅನಿವಾರ್ಯ ಸ್ವರ,അനിവാര്യ സ്വര,அநிவார்ய ஸ்வர,అనివార్య స్వర,انواریہ سور,অনিার্য স্র,ଅନିବାର୍ଯ ସ୍ବର,अनिवार्य स्वर
Etude,अभ्यास कृति,અભ્યાસ કૃતિ,अभ्यास कृति,ਅਭ੍ਯਾਸ ਕ੃ਤਿ,অভ্যাস কৃতি,अभ्यास कृति,ಅಭ್ಯಾಸ ಕೃತಿ,അഭ്യാസ കൃതി,அப்யாஸ க்ருதி,అభ్యాస కృతి,ابھیاس کرتی,অভ্যাস কৃতি,ଅଭ୍ଯାସ କୃତି,अभ्यास कृति
Exposition,प्रतिपादन,પ્રતિપાદન,प्रतिपादन,ਪਰਦਰਸ਼ਨ,প্রতিপাদন,प्रतिपादन,ಪ್ರತಿಪಾದನ,പ്രതിപാദന,ப்ரதிபாதந,ప్రతిపాదన,پرتپادن,প্রতিপাদন,ପ୍ରତିପାଦନ,प्रतिपादन
"Extemporization
 (=improvisation)",उपज,ઉપજ,उपज,ਉਪਜ,উপজ,उपज,ಉಪಜ,ഉപജ,உபஜ,ఉపజ,اپج,উপজ,ଉପଜ,उपज
Fa (fah),"म, मध्यम","મ, મધ્યમ","म, मध्यम","ਮ, ਮਧ੍ਯਮ","ম, মধ্যম","म, मध्यम","ಮ, ಮಧ್ಯಮ","മ, മധ്യമ","ம, மத்யம","మ, మధ్యమ",م، مدھیم,"ম, মধ্যম","ମ, ମଧ୍ଯମ","म, मध्यम"
Falsetto,कृत्रिम स्वरण,કૃત્રિમ સ્વરણ,कृत्रिम स्वरण,ਕ੃ਤ੍ਰਿਮ ਸ੍ਵਰਣ,কৃত্রিম স্বরণ,कृत्रिम स्वरण,ಕೃತ್ರಿಮ ಸ್ವರಣ,കൃത്രിമ സ്വരണ,க்ருத்ரிம ஸ்வரண,కృత్రిమ స్వరణ,کرترم سورن,কৃত্রিম স্রণ,କୃତ୍ରିମ ସ୍ବରଣ,कृत्रिम स्वरण
Fanfare,तूर्य घोष,તૂર્ય ઘોષ,तूर्य घोष,ਤੂਰ੍ਯ ਘੋ਷,তূর্য ঘোষ,तूर्य घोष,ತೂರ್ಯ ಘೋಷ,തൂര്യ ഘോഷ,தூர்ய கோஷ,తూర్య ఘోష,توریہ گھوش,তূর্য ঘষ,ତୂର୍ଯ ଘୋଷ,तूर्य घोष
Fantasia,"स्वेच्छा रचना, फेंटेसिया","સ્વેચ્છા રચના, ફેંટેસિયા","स्वेच्छा रचना, फेंटेसिया","ਸ੍ਵੇਚ੍ਛਾ ਰਚਨਾ, ਫੇਂਟੇਸਿਯਾ","স্বেচ্ছা রচনা, ফেংটেসিযা","स्वेच्छा रचना, फेंटेसिया","ಸ್ವೇಚ್ಛಾ ರಚನಾ, ಫೇಂಟೇಸಿಯಾ","സ്വേച്ഛാ രചനാ, ഫേംടേസിയാ","ஸ்வேச்சா ரசநா, பேங்டேஸியா","స్వేచ్ఛా రచనా, ఫేంటేసియా",سویچھا رچنا، پھینٹیسیا,"স্চ্ছা রচনা, ফংটসিযা","ସ୍ବେଚ୍ଛା ରଚନା, ଫେଂଟେସିଯା","स्वेच्छा रचना, फेंटेसिया"
