Gujarati,Assamese
ઉચ્ચ બિંદુ,উচ্চ বিন্দু
વિરોધી સમૂહનો આત્યંતિક બિંદુ,বিপৰীত গোটৰ চৰম বিন্দু
કાર્યનું આત્યંતિક મૂલ્ય,ফাংচনৰ চৰম মান
આત્યંતિક ગુણધર્મો,চৰম ধৰ্ম
"ચહેરો, બાજુ, આગળ","মুখ, কাষ, সন্মুখ"
ફેસ વેલ્યુ,মুখমূল্য
"ઘટક, પરિબળ, પરિબળ, કલમ,","উপাদান, কাৰক, কাৰক, দফা"
પરિબળ વિશ્લેષણ,কাৰক বিশ্লেষণ
ખંડિત,খণ্ডিত
ફેક્ટોરિયલ,ফেক্টৰিয়েল
બહુવિધ પરિબળ ડિઝાઇન,একাধিক কাৰক ডিজাইন
ફેક્ટરીકરણ,ফ্যাক্টৰাইজেচন
પરિબળ માટે,to factor
ન્યાય રમત,ন্যায় খেল
"વર્ચ્યુઅલ, ખોટા, કોડ","ভাৰ্চুৱেল, মিছা, ক&#39;ড"
"કુટુંબ, કુટુંબ, કુળ, કુટુંબ","পৰিয়াল, পৰিয়াল, বংশ, পৰিয়াল"
વર્તુળ કુલ,বৃত্ত মুঠ
વળાંક કુલ,বক্ৰ মুঠ
કાર્યોનું કુટુંબ,কাৰ্য্যসমূহৰ পৰিয়াল
કુલ રેખા,লাইন মুঠ
પ્રતિકૃતિ,প্ৰতিৰূপ
F-વિતરણ,F-বিতৰণ
સુસંગત આધાર ઉકેલ,সামঞ্জস্যপূৰ্ণ ভিত্তি সমাধান
સુસંગત ઉકેલ,সামঞ্জস্যপূৰ্ণ সমাধান
"રિચાર્જ, પુનઃરોકાણ","ৰিচাৰ্জ, পুনৰ বিনিয়োগ"
ફર્મનો કાયદો,ফাৰ্মাৰ নিয়ম
ફર્માના પ્રમેય,ফাৰ্মাৰ উপপাদ্য
ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ,ফাৰ্মি-ডাইৰাক-পৰিসংখ্যা
ફિબોનાકી નંબરો,ফিবোনাচি সংখ্যা
ફિબોનાકી શ્રેણી,ফিবোনাচি ৰেঞ্জ
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર","ক্ষেত্ৰ, পথাৰ, পথাৰ, পথাৰ"
અંતિમ વેગ,চূড়ান্ত বেগ
"મર્યાદિત, મર્યાદિત","সসীম, সসীম"
મર્યાદિત આધાર,সসীম ভিত্তি
મર્યાદિત દશાંશ,সসীম দশমিক
મર્યાદિત તફાવત,সসীম পাৰ্থক্য
મર્યાદિત તફાવત પદ્ધતિ,সসীম পাৰ্থক্য পদ্ধতি
મર્યાદિત પરિમાણીય,সসীম মাত্ৰিক
મર્યાદિત પરિમાણીય વેક્ટર,সসীম মাত্ৰিক ভেক্টৰ
મર્યાદિત રમત,সসীম খেল
મર્યાદિત ભૂમિતિ,সসীম জ্যামিতি
મર્યાદિત અભિન્ન,সসীম অখণ্ড
મર્યાદિતતા,সসীমতা
મર્યાદિત માર્કોવ સાંકળ,সসীম মাৰ্কভ শৃংখল
મર્યાદિતતા પુરાવો,সসীমতা প্ৰমাণ
મર્યાદિત સંખ્યા,সসীম সংখ্যা
મર્યાદિત વસ્તી,সসীম জনসংখ্যা
મર્યાદિત સંભાવના,সসীম সম্ভাৱনা
અંતિમ ગ્રેડ,শেষ গ্ৰেড
મર્યાદિત સમૂહ,সসীম গোট
મર્યાદિત વેગ,সসীম বেগ
મર્યાદિત વોલ્યુમ,সসীম আয়তন
"ભળવું, ગોઠવવું","মিক্স, সামঞ্জস্য"
વળાંક ગોઠવણ,বক্ৰ সমন্বয়
સીધી રેખા ગોઠવણ,সৰলৰেখাৰ সমন্বয়
નિશ્ચિત બિંદુ પ્રમેય,স্থিৰ বিন্দু উপপাদ্য
નિશ્ચિત નમૂના,স্থিৰ নমুনা
ફ્લાઇટ વેગ,উৰণৰ বেগ
ફ્લોટિંગ પોઈન્ટ ગણતરી,ভাসমান বিন্দু গণনা
"ફ્લોટિંગ પોઈન્ટ સિસ્ટમ, ફ્લોટિંગ પોઈન્ટ સિસ્ટમ","ফ্লটিং পইণ্ট চিষ্টেম, ফ্লটিং পইণ্ট চিষ্টেম"
ફ્લો ચાર્ટ,ফ্ল&#39; চাৰ্ট
પ્રવાહ વેગ,প্ৰবাহৰ বেগ
પ્રવાહી ગતિશીલતા,তৰল গতিবিদ্যা
"ફોકલ, કોન્ફોકલ, ફોકલ","ফ&#39;কেল, কনফ&#39;কেল, ফ&#39;কেল"
કેન્દ્રીય તાર,ফোকাচ কৰ্ড
કેન્દ્રીય અંતર,ফোকাচ দূৰত্ব
ફોકલ લંબાઈ,ফোকাচ দৈৰ্ঘ্য
"નાભિ, ધ્યાન, મૂળ","নাভি, ফোকাচ, উৎপত্তি"
"પગ, પગ, પગ","ভৰি, ভৰি, ভৰি"
ઓર્થોગોનલ,অৰ্থগনেল
ગુરુત્વાકર્ષણ બળ,মহাকৰ্ষণ বল
આગાહી,পুৰ্বানুমান
ફોર્મ્યુલા,সূত্ৰ
થ્રેડીંગ,থ্ৰেডিং
"ફોર્મેટિંગ, ફોર્મેટિંગ, ફોર્મ્યુલેશન","ফৰ্মেটিং, ফৰ্মেটিং, প্ৰণয়ন"
આગળ,আগলৈ
આગળ નિવેશ,আগলৈ সন্নিৱিষ্ট কৰা
ગણિતનો પાયો,গণিতৰ ভেটি
ફોરિયર વિશ્લેષણ,fourier বিশ্লেষণ
ફોરિયર શ્રેણી,fourier শৃংখলা
ફોરિયર ટ્રાન્સફોર્મ,ফুৰিয়েৰ ৰূপান্তৰ
અલગ,অন্য
અપૂર્ણાંક કોઓર્ડિનેટ્સ,ভগ্নাংশ স্থানাংক
અપૂર્ણાંક સંખ્યા,ভগ্নাংশ সংখ্যা
અપૂર્ણાંક પ્રોગ્રામિંગ,ভগ্নাংশ প্ৰগ্ৰেমিং
મુક્ત માર્ગ,মুক্ত পথ
મુક્ત વેક્ટર મુક્ત વેક્ટર,মুক্ত ভেক্টৰ মুক্ত ভেক্টৰ
"આવર્તન, આવર્તન","কম্পাঙ্ক, কম্পাঙ্ক"
આવર્તન કૉલમ,কম্পাঙ্ক স্তম্ভ
"આવર્તન વળાંક, આવર્તન વળાંક","কম্পাঙ্ক বক্ৰ, কম্পাঙ্ক বক্ৰ"
આવર્તન વિતરણ,কম্পাঙ্ক বিতৰণ
આવર્તન હિસ્ટોગ્રામ,কম্পাঙ্ক হিষ্টোগ্ৰাম
ઘટના આવર્તન,ইনচিডেন্স ফ্ৰিকুৱেন্সি
આવર્તન-બહુકોણ,কম্পাঙ্ক-বহুভুজ
આવર્તન કોષ્ટક,কম্পাঙ্ক টেবুল
ફ્રસ્ટમ,frustum
પિરામિડ ફ્રસ્ટમ,পিৰামিড ফ্ৰষ্টাম
શેલ ફ્રસ્ટમ,খোলা frustum
સંપૂર્ણ ફેલાવો,সম্পূৰ্ণ বিস্তাৰ
"કાર્યો, કાર્યો, લાક્ષણિકતાઓ (જૂથો)","কাৰ্য্যসমূহ, কাৰ্য্যসমূহ, বৈশিষ্ট্যসমূহ (গোটসমূহ)"
કાર્ય વિશ્લેષણ,কাৰ্য্য বিশ্লেষণ
"મૂળ, મૂળ","মূল, মূল"
મૂળભૂત પ્રમેય,মূল উপপাদ্য
બીજગણિતનું મૂળભૂત પ્રમેય,বীজগণিতৰ মৌলিক উপপাদ্য
"આકાશગંગા, આકાશ-ગંગા","আকাশগঙ্গা, আকাশ-গংগা"
ગેલોઈસ પ્રદેશ,Galois অঞ্চল
ગેલોઈસ ગ્રુપ,গেল&#39;ইছ গ্ৰুপ
જુગારની નાણાકીય બાબતો,জুৱাৰীৰ বিত্তীয় অৱস্থা
રમતો અને યુક્તિઓ,খেল আৰু কৌশল
તકની રમત,খেলৰ সুযোগ
ડાઇસ રમત,পাশা খেলা
રમત સિદ્ધાંત,গেম তত্ত্ব
સંપૂર્ણ મેમરી રમતો,নিখুঁত স্মৃতিৰ খেল
રમત મૂલ્ય,গেম মূল্য
ગામા કાર્ય,গামা ফাংচন
ગૌસ-આર્ગોન ફ્લેટ,গাউছ-আৰ্গন সমতল
ગૌસ-વળાંક,গাউছ-বক্ৰ
ગૌસીયન સોલ્યુશન,গাউছিয়ান সমাধান
ગૌસ-વિમાન,গাউছ-প্লেন
ગૌસ-ભાર ગોઠવણ,gauss-জোৰ সমন্বয়
વ્યાપક સ્થિતિ,বহল অৱস্থান
સામાન્ય કન્વર્જન્સ પ્રમેય,সাধাৰণ অভিসৰণ উপপাদ্য
સામાન્ય સમીકરણ,সাধাৰণ সমীকৰণ
વ્યાપક પરિબળ,ব্যাপক কাৰক
"સામાન્ય સ્વરૂપ, વ્યાપક","সাধাৰণ ৰূপ, বহল"
સામાન્ય સૂત્ર,সাধাৰণ সূত্ৰ
વિશાળ રમત,বহল খেল
સામાન્ય અંદાજ,সাধাৰণ অনুমান
વ્યાપક અભિન્ન,ব্যাপক অখণ্ড
સામાન્યીકરણ,সাধাৰণীকৰণ
સામાન્યકૃત સહયોગી નિયમ,সাধাৰণীকৃত সংগত নিয়ম
સામાન્યકૃત સાતત્ય પૂર્વધારણા,সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান
સામાન્યકૃત ઉતરતા કાર્ય,সাধাৰণীকৃত অৱনমিত ফলন
સામાન્યકૃત કોઓર્ડિનેટ્સ,সাধাৰণীকৃত স্থানাংক
