Malayalam,Assamese
തുടർച്ചയായ വിതരണം,বিচ্ছিন্ন বিতৰণ
തുടർച്ചയായ പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,বিচ্ছিন্ন সম্ভাৱনা বিতৰণ
തുടർച്ചയായ റാൻഡം വേരിയബിൾ,বিচ্ছিন্ন যাদৃচ্ছিক চলক
തുടർച്ചയായ സാമ്പിൾ ഇടം,বিচ্ছিন্ন নমুনা স্থান
വ്യതിരിക്തമായ മൊത്തം,বিচ্ছিন্ন সমষ্টি
വ്യതിരിക്തമായ ജനസംഖ്യ,বিচ্ছিন্ন জনসংখ্যা
വ്യതിരിക്തമായ അവസ്ഥ,বিচ্ছিন্ন অৱস্থা
തുടർച്ചയായ വ്യതിയാനം,বিচ্ছিন্ন ভ্যাৰিয়েন্স
വിതരണ നികുതി,বিতৰণ কৰ
വിവേചനപരമായ വിശകലനം,বৈষম্যমূলক বিশ্লেষণ
വേർപിരിഞ്ഞു,disjointed
വിയോജിപ്പുള്ള സംഭവം,disjointed ইভেন্ট
വിഭജിക്കപ്പെട്ട സെറ്റ്,disjointed set
വിഭജനം ചേർക്കൽ,disjoint সন্নিৱিষ্ট কৰা
"വിഭജനം, യുക്തിസഹമായ തുക","disjunction, যুক্তিসংগত যোগফল"
"വിസരണം, ചിതറിക്കൽ","বিক্ষিপ্ততা, বিক্ষিপ্ততা"
ഡിസ്പേർഷൻ ചാർട്ട്,বিক্ষিপ্ততা লেখচিত্ৰ
ഡിസ്പർഷൻ സൂചിക,বিক্ষিপ্ততা সূচকাংক
ഡിസ്പർഷൻ ഡയഗ്രം,বিক্ষিপ্ততা ডায়েগ্ৰাম
ഡിസ്പർഷൻ മാട്രിക്സ്,বিক্ষিপ্ততা মেট্ৰিক্স
സ്ഥാനമാറ്റാം,স্থানচ্যুতি
പ്രദർശനം,প্ৰদৰ্শন
കൺസോൾ,কনছ&#39;ল
"അസമമായ, അസമമായ","অসমান, অসমান"
വിഘടിപ്പിക്കുന്ന ശക്തി,ক্ষয়কাৰী বল
ദൂരം പ്രവർത്തനം,দূৰত্বৰ ফলন
ദൂരം മോഡുലസ്,দূৰত্ব মডুলাছ
നോൺ-ഡിസ്ട്രിബ്യൂട്ടീവ്,অবিতৰণমূলক
"വിതരണ നിയമം, വിതരണ നിയമം","বিতৰণ নিয়ম, বিতৰণ নিয়ম"
"ചിതറുക, ചിതറുക","to dissipate, বিসৰ্জন কৰা"
"വ്യതിചലനം, വ്യതിചലനം, വ്യതിചലനം","বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা"
വ്യതിചലന സിദ്ധാന്തം,বিচ্ছিন্নতা উপপাদ্য
വിഭിന്ന,ডাইভাৰ্জেন্ট
വ്യത്യസ്ത ശ്രേണി,বিচ্ছিন্ন পৰিসৰ
വിഭജന വ്യത്യാസം,বিভক্ত পাৰ্থক্য
"വിഭജനം, വിഭജനം","বিভাজনযোগ্যতা, বিভাজনযোগ্যতা"
"ഹരിക്കാവുന്ന, വിഭജിക്കുന്ന","বিভাজ্য, বিভাজ্য"
"വിഭജനം, വിഭജനം, വിഭജനം","বিভাজন, বিভাজন, বিভাজন"
ഡിവിഷൻ അൽഗോരിതം,বিভাজন এলগৰিদম
സ്പ്ലിറ്റ് റിംഗ്,স্প্লিট ৰিং
ചതുർഭുജം,চতুৰ্ভুজ
ദശാഭുജം,decagon
"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ, പ്രവിശ്യ, പ്രദേശം","ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড"
പ്രവർത്തനത്തിന്റെ ഡൊമെയ്ൻ,কাৰ্য্যৰ ডমেইন
നിർവ്വചനം-പ്രവിശ്യ,সংজ্ঞা-প্ৰদেশ
നിലനിൽപ്പിന്റെ അവസ്ഥ,অস্তিত্বৰ অৱস্থা
അസാധുവാക്കൽ ഉപകരണം,অভাৰৰাইডিং ডিভাইচ
ഡോപ്ലർ പ്രഭാവം,ডপলাৰ ইফেক্ট
"പോയിന്റ് ഉൽപ്പന്നം, സ്കെയിലർ ഉൽപ്പന്നം","পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট"
കുത്തുകളുള്ള വക്രം,বিন্দুযুক্ত বক্ৰ
ഡ്യുവൽ ഡിഫറൻഷ്യൽ,ডুৱেল ডিফাৰেন্সিয়েল
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,ডাবল ঘাতীয় বিতৰণ
ഇരട്ട കോയിൽ,ডাবল কইল
ബൈനറി ഇന്റഗ്രൽ,বাইনাৰী অখণ্ড
ബൈനറി സംയോജനം,বাইনাৰী সংহতি
ഇരട്ട പരിധി,ডাবল লিমিট
ഇരട്ട സാമ്പിൾ ഇവന്റ്,ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট
ഇരട്ട ക്രമം,ডাবল ক্ৰম
ഇരട്ട പരമ്പര,ডাবল ছিৰিজ
ഇരട്ട ഘടിപ്പിച്ച നൊട്ടേഷൻ,ডাবল-সংলগ্ন সংকেত
ഇരട്ട സമാഹാരം,ডাবল কম্পাইলেচন
താഴേക്കുള്ള ത്വരണം,তললৈ ত্বৰণ
താഴേക്കുള്ള സ്ഥാനചലനം,তললৈ স্থানান্তৰিত হোৱা
താഴേക്കുള്ള ചലനം,তললৈ গতি
താഴേക്കുള്ള വേഗത,তললৈ যোৱা বেগ
ട്രാക്ഷൻ,ট্ৰেকচন
ട്രാക്ഷൻ ഫോഴ്സ്,ট্ৰেকচন বল
"ഇരട്ട ദ്വൈതത,",দ্বৈত দ্বৈততা
ഇരട്ട അടിത്തറ,ডুৱেল বেচ
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,দ্বৈত আভ্যন্তৰীণ উৎপাদন
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
"ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം","ডাবল অপাৰেচন, ডুৱেল অপাৰেচন"
ഇരട്ട പ്രശ്നം,দ্বৈত সমস্যা
ഡ്യുവൽ സിംഗിൾ അൽഗോരിതം,ডুৱেল একক এলগৰিদম
ഇരട്ട ഒറ്റ രീതി,দ্বৈত একক পদ্ধতি
ഡ്യുവൽ സ്പേസ്,দ্বৈত স্থান
ഡ്യുവൽ വേരിയബിൾ,ডুৱেল ভেৰিয়েবল
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,দ্বৈত ভেক্টৰ স্থান
നിശബ്ദ സൂചിക,নিৰৱ সূচকাংক
നിശബ്ദ അടിക്കുറിപ്പ്,নিৰৱ ফুটাৰ
നിശബ്ദ കരാർ,নীৰৱ চুক্তি
നിശബ്ദ വേരിയബിൾ,নিৰৱ চলক
തനിപ്പകർപ്പ്,ডুপ্লিকেচন
ചലനാത്മകം,গতিশীল
ചലനാത്മക സംവിധാനം,গতিশীল ব্যৱস্থা
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,গতিশীল চাহিদা কাৰ্য্য
ഡൈനാമിക് മോഡൽ,গতিশীল আৰ্হি
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,ডাইনামিক প্ৰগ্ৰেমিং
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ,ডাইনামিক প্ৰগ্ৰেমিং কৌশল
"ചലനാത്മകത, ചലനാത്മകത","গতিশীলতা, গতিশীলতা"
കണികാ ചലനാത്മകത,কণা গতিবিদ্যা
ദൃഢമായ ശരീര ചലനാത്മകത,কঠিন শৰীৰৰ গতিশীলতা
"ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി, ഭൂമി സമ്പർക്കം (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী সংস্পর্শ (ver.)"
ഭൂകമ്പ തീവ്രത,ভূমিকম্পৰ তীব্ৰতা
ഉത്കേന്ദ്രത,কেন্দ্ৰীয়তা
അനുമാനം,ধাৰণা
ഇക്കണോമെട്രിക് പ്രവചനം,অৰ্থনৈতিক পূৰ্বাভাস
സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ,অৰ্থনীতিবিদ
ഇക്കണോമെട്രിക്സ്,অৰ্থনীতি
സാമ്പത്തികശാസ്ത്രം,অৰ্থনীতি
"കാമ്പ്, അഗ്രം, കണ്ണീർ","কোৰ, প্ৰান্ত, ছিদ্ৰ"
മൊത്തം കോർ അഭിമുഖീകരിക്കുന്നു,সমষ্টিগত কোৰৰ সন্মুখীন হোৱা
കാര്യക്ഷമത സൂചിക,দক্ষতা সূচকাংক
സ്വഭാവ ഘടകം,বৈশিষ্ট্যপূৰ্ণ উপাদান
സ്വഭാവ സവിശേഷത,বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য
"ഈജൻ മൂല്യം, സ്വഭാവ മൂല്യം","eigen মান, বৈশিষ্ট্যপূৰ্ণ মান"
സ്വഭാവ മൂല്യ സമവാക്യം,বৈশিষ্ট্যপূৰ্ণ মূল্য সমীকৰণ
"ഈജൻ വെക്റ്റർ, സ്വഭാവസദിശ","eigen ভেক্টৰ, বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ"
ഇലാസ്റ്റിക്,ইলাষ্টিক
ഇലാസ്റ്റിക് കാസ്റ്റ്,ইলাষ্টিক ঢালাই
ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ,ইলাষ্টিক ভাৰসাম্য
ഇലാസ്തികത,ইলাষ্টিকতা
ഇലാസ്തികത പേജ്,ইলাষ্টিকতা পৃষ্ঠা
"ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ, ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ","ইলেক্ট্ৰনিক কম্পিউটাৰ, ইলেক্ট্ৰনিক কম্পিউটাৰ"
"മൂലകം, മൂലകം, മൂലകം","উপাদান, উপাদান, উপাদান"
പ്രാരംഭ നിര പ്രവർത്തനം,প্ৰাৰম্ভিক স্তম্ভ কাৰ্য্য
പ്രാരംഭ സംഭവം,প্ৰাৰম্ভিক পৰিঘটনা
പ്രാരംഭ പ്രവർത്തനം,প্ৰাৰম্ভিক কাৰ্য্য
പ്രാരംഭ പ്രവർത്തനം,প্ৰাৰম্ভিক কাৰ্য্য
പ്രാഥമിക ഫലങ്ങൾ,প্ৰাথমিক ফলাফল
പ്രാരംഭ പ്രോബബിലിറ്റി നിയമം,প্ৰাৰম্ভিক সম্ভাৱনা নিয়ম
ലൈൻ പ്രവർത്തനം ആരംഭിക്കുന്നു,ষ্টাৰ্ট লাইন অপাৰেচন
"ഉന്മൂലനം ചെയ്യാൻ, ഉന്മൂലനം ചെയ്യാൻ,","to annihilate, নিঃশেষ কৰা"
റെസലൂഷൻ പ്രക്രിയ,ৰিজ&#39;লিউচন প্ৰক্ৰিয়া
"ദീർഘവൃത്താകൃതി, ദീർഘവൃത്താകൃതി","উপবৃত্তাকাৰ, উপবৃত্তাকাৰ"
