Assamese,English
এটা পোষ্ট,Uniterm
ইউনিভাৰ্চেল এছিংক্ৰ&#39;নাছ ৰিচিভাৰ/প্ৰেৰক (UART),universal asynchronous receiver/transmitter (UART)
ইউনিভাৰ্চেল ফ্লিপ-ফ্লপ,universal flip flop
সাধাৰণ গোট,universal set
সাৰ্বজনীন চৰিত্ৰৰ গোট,universtal character set
ইউনিক্স,Unix
বিপাশা,Unlock
অসংৰক্ষিত অঞ্চল,unprotected field
অসংৰক্ষিত ফাইল (ফাইল),unprotected file
অপ্ৰৱেশযোগ্য,Unreachable
অনাদৃত,Unshade
অসংৰক্ষিত,Unshielded
বিফল কল,unsuccessful call
untar,Untar
অসামঞ্জস্যতাসমূহ আপডেট কৰক,update anomalies
আপডেট কৰা ফাইল,updated file
নবীকৰণ,Updating
বিকশিত কৰা,Upgrade
বিকশিত কৰা,Upgrade
আপলিংক,Uplink
উচ্চ বোজা,Uploading
ওভাৰহেড মেমৰি এৰিয়া,upper memory area
"1. প্ৰতি প্ৰবাহত, 2. বিৰূপ",Upstream
অভাৰটাইম,Uptime
"১.উপৰ, ২.উপৰ, ৩.উপৰলৈ",Upward
"১.ইউজনেট, ২.ব্যৱহাৰ",Usenet
"১.নেট ব্যৱহাৰকাৰী, ২.ব্যৱহাৰকাৰী",User
ব্যৱহাৰকাৰী এজেন্ট,user agent
ব্যৱহাৰকাৰী প্ৰমাণীকৰণ,user authentication
ব্যৱহাৰকাৰী তথ্য পৰ্যবেক্ষণ প্ৰটোকল (UDP),user datagram protocol (UDP)
ব্যৱহাৰকাৰী অনুকূল,user friendly
ব্যৱহাৰকাৰী পৰিচয়,user identification
ব্যৱহাৰকাৰী পৰিচয় (UID),user identity (UID)
ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ,user interface
ব্যৱহাৰকাৰীৰ নাম,user name
"1. ব্যৱহাৰকাৰী আলেখ্যন, 2. ব্যৱহাৰকাৰী আলেখ্যন",user profile
কামৰ বস্তু,Utility
ইউটিলিটি চফ্টৱেৰ,utility software
"১.বৈধ, ২.বৈধ",Valid
"১বৈধকৰণ, ২.বৈধকৰণ",Validation
বৈধকৰণ প্ৰটোকল,validation protocols
বৈধকৰণ পৰীক্ষা,validation testing
"১.বৈধতা পৰীক্ষা, ২.বৈধতা পৰীক্ষা",validity check
মূল্যৱান নেটৱাৰ্ক (VAN),value added network (VAN)
মূল্যৱান পুনৰ বিক্ৰেতা (VAR),value added reseller (VAR)
মিছিং পইণ্ট,vanishing point
"১.বাষ্পৰ সামগ্ৰী, ২. ভাপ পাত্ৰ",Vapourware
ভ্যাৰিয়েন্স,Variable
ভেৰিয়েবল ঠিকনা,variable address
ভেৰিয়েবল বিট হাৰ,variable bit rate
ভেৰিয়েবল ক্ষেত্ৰৰ দৈৰ্ঘ্য,variable field length
"1.ভেৰিয়েবল লেংথ ক&#39;ড, 2.ভেৰিয়েবল লেংথ ক&#39;ড",variable length code
"১.চলকৰ নাম, ২.চলকৰ নাম, ৩.চলকৰ নাম",variable name
"1. চলক, 2. লৰৃ - চৰ হৈ থকা",Variale
ভেক্টৰ,Vector
"1.ভেক্টৰ গ্রাফিক্স, 2.ভেক্টৰ গ্রাফিক্স",vector grapdhics
ভেক্টৰ প্ৰচেছিং,vector precessing
ভেক্টৰাইজড ইন্টাৰপ্ৰট,vectored interrupts
ভেন ডায়াগ্ৰাম,venn diagram
পৰীক্ষণ আৰু বৈধকৰণ (V&amp;V),verification & validation (V&V)
ৰূপান্তৰ নিয়ন্ত্ৰণ,version control
"1.ৰূপান্তৰ সংখ্যা, 2.ৰূপান্তৰ সংখ্যা",version number
শীৰ্ষ,Vertex
উলম্ব প্ৰচেছৰ,vertical processor
চৰম সংহতি (VLSI),very large scale integration (VLSI )
অতি দীঘল নিৰ্দেশনা শব্দ (VLIW),very long instruction word (VLIW)
ভি এইচ ডি এল,VHDL
ভিডিঅ&#39; কেমেৰা,video camera
ভিডিঅ&#39; টেলিকনফাৰেন্স,video conferencing
ভিডিঅ&#39; প্ৰদৰ্শন টাৰ্মিনেল,video display terminal
"1.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট, 2.ভিডিঅ&#39; প্ৰদৰ্শন ইউনিট",video display unit
ভিডিঅ&#39; গেম,video game
ভিডিঅ&#39; গ্রাফিক এৰে (VGA),video graphic adaptor (VGA)
ভিডিঅ&#39; গ্রাফিক্স এৰে (VGA),video graphics adapter (VGA)
ভিডিঅ&#39; চাৰ্ভাৰ,video server
দৃষ্টি,View
ভিজুৱেল এপাৰচাৰ,view port
দৃশ্যমান দুৱাৰ,Viewport
ভাৰ্চুৱেল চাৰ্কিট,virtual circuit
ভাৰ্চুৱেল ফাংচন,virtual function
ভাৰ্চুৱেল মেমৰি,virtual memory
ভাৰ্চুৱেল ব্যক্তিগত নে&#39;টৱৰ্ক,virtual private network
ভাৰ্চুৱেল ৰিয়েলিটি,virtual reality
"১.ভাৰ্চুৱেল ৰিয়েলিটি, ২.ভাৰ্চুৱেল ৰিয়েলিটি",virtual reality
ভাৰ্চুৱেল মাৰ্কাৰ বাস্তৱ ভাষা,virtual reality markup language
ভাৰ্চুৱেল ৰিয়েলিটি মাৰ্কআপ ভাষা (VRML),virtual reality markup language (VRML)
ভাৰ্চুৱেল সংৰক্ষণ অভিগম পদ্ধতি,virtual storage access method
ভাৰ্চুৱেল সংৰক্ষণ ব্যৱস্থাপনা,virtual storage management
"১.ভাইৰাছ, ২.ভাইৰাছ",Virus
ভাইৰাছ ধৰা পেলোৱা,virus detection
"১.ভাইৰাছ প্ৰগ্ৰেম, ২.ভাইৰাছ প্ৰগ্ৰেম",virus programme
দৃশ্যমানতা,Visibility
দৃষ্টি,Vision
ভিজুৱেল বেচিক,visual basic
দৃশ্যমান C++,visual C++
"1.ভিজুৱেল ডিছপ্লে ইউনিট, 2.ভিজুৱেল ডিছপ্লে ইউনিট",visual display unit
অপাৰ্থিৱ,Vitual
ভাৰ্চুৱেল ঠিকনা,vitual address
ভাৰ্চুৱেল মেচিন (VM),vitual machine (VM)
"১.বাক্য, ২.বাক্য",Voice
"১.স্পীচ মেইল, ২.ভইচ মেইল",voice mail
স্পিচ মেইল চাৰ্ভাৰ,voice mail server
বাক্য চিনাক্তকৰণ,voice recognition
"১.স্পীচ নেট, ২.স্পীচ নেট",Voice-net
স্মৃতিশক্তি হেৰুৱাই পেলোৱা,volatile memory
ৱেফাৰ,Wafer
"১.ভইচ মেনেজাৰ, ২.ৱাইছ মেনেজাৰ",WAIS manager
wait end,wait die
ৱেইটিং কইল,wait wound
"১/ ওজনযুক্ত সংহিতা, ২) ওজনযুক্ত সংহিতা",waited code
ওজনযুক্ত গড়,waited mean
অপেক্ষাৰ সময়,waiting time
তৰংগ দিশ,wall grade
পুনৰ বলবৎ কৰা,warm restart
"1. বন্যাৰ্ত বেণ্ডৰ প্ৰস্থ, 2. বন্যাৰ্ত বেণ্ডৰ ক্ষমতা/প্ৰস্থ",waste band width
জলপ্ৰপাতৰ আৰ্হি,waterfall model
wavelet,Wavelet
ৱেভলেট ইমেজ কম্প্ৰেছন,wavelet image compression
ৱেভলেট ৰূপান্তৰ,wavelet transform
"১/ দুৰ্বল অস্তিত্ব, ২। দুৰ্বল শক্তি",weak entity
ৱেব,Web
ৱেব ঠিকনা,web address
ৱেব লিখা,web authoring
"১.ৱেব ব্ৰাউজাৰ, ২.ৱেব ব্ৰাউজাৰ",web browser
ৱেব পৃষ্ঠা,web page
ৱেব চাৰ্ভাৰ,Web server
ৱেবছাইট,web site
ৱেব সমৰ্থিত এপ্লিকেচনসমূহ,web-enabld application
ৱেব সমৰ্থিত,Web-enabled
"1.ওজনযুক্ত গ্ৰাফ, 2. ওজনযুক্ত গ্ৰাফ",weighted graph
সংযুক্ত,well connected
ভালদৰে বনোৱা সূত্ৰ,well formed formula
অৰ্ডাৰ কৰা ছেট,well ordered set
"humidor, ৱেটৱেৰ",Wetware
"1. হুইটষ্টোন ইণ্ডিকেটিভ ষ্টেণ্ডাৰ্ড, 2. হুইটষ্টোন বেঞ্চমাৰ্ক",wheatstone bench mark
"১.চকা, ২.চকা",Wheel
while লুপ,while loop
বগা বাকচৰ পৰীক্ষা,white box testing
"১.বগা,২.বগা পোহৰ",white light
বগা শব্দ,white noise
"ৱাইড এৰিয়া নেটৱৰ্ক (WAN, WAN)",wide area network (WAN)
বৃহৎ এলেকা নেটৱাৰ্ক (WAN),wide area network (WAN)
বহল বেণ্ড,wide band
"1.ৱাইল্ড কাৰ্ড, 2.ৱাইড কাৰ্ড",wild card
WIP,Wimp
টেবউইন ৱেব,win
জিপ জিপ,win zip
"১.উইণ্ড’, ২.উইণ্ড’, ৩.উইণ্ড’",Window
"১.খোলা,২.উইণ্ডো কৰা",Windowing
উইণ্ড’জ,Windows
উইণ্ড&#39;জ এক্সপ্ল&#39;ৰাৰ,windows explorer
উইণ্ড&#39;জ nt,windows NT
তাঁৰৰ ফ্ৰেমৰ মডেল,wire frame model
"তাঁৰ প্ৰিন্টাৰ, তাঁৰ প্ৰিন্টাৰ",wire printer
তাঁৰযুক্ত যুক্তি,wired logic
বেতাঁৰ নিষ্ঠা,wireless fidelity ( wi Fi)
বেতাঁৰ lan,wireless LAN
বেতাঁৰ সংক্ৰমণ,wireless transmission
উইজাৰ্ড,Wizard
"১.একাধিক, ২. শব্দ",Word
শব্দৰ চাবি,word key
শব্দৰ দৈৰ্ঘ্য,word length
শব্দমুখী,word oriented
ৱৰ্ড প্ৰচেছিং,word processing
ৱৰ্ড প্ৰচেছিং,word processing
ৱৰ্ড প্ৰচেছৰ,word processor
শব্দৰ আণ্ডাৰলাইন আখৰ,word underscore character
কাৰ্য্যপ্ৰবাহ ব্যৱস্থাপনা,work flow management
task গোট,work group
"১.কৰ্ম একক, ২.কৰ্ম একক",work unit
নিযুক্তিসমূহ,work volume
কাৰ্য্যবাহী ডাইৰেকটৰী,working directory
ৱৰ্ক ছেট,working set
কাৰ্যবাহী ষ্ট&#39;ৰ,working storage
কৰ্মশালা,Workshop
"1.ৱৰ্ক ষ্টেচন, 2.ৱৰ্ক ষ্টেচন",Workstation
বিশ্বৰ স্থানাংক,world co-ordinate
ৱৰ্ল্ড ৱাইড ৱেব (WWW),world wide web (WWW)
আটাইতকৈ বেয়া ক্ষেত্ৰৰ বিশ্লেষণ,worst case analysis
নূন্যতম যোগ্যতাসম্পন্ন এলগৰিদম,worst fit algorithm
ঘেৰাও,Wraparound
"১/ হাতৰ কব্জি গণনা, ২) হাতৰ কব্জি গণনা",wrist computing
"১.লিখাব পৰা, ২. লিখিব পৰা",Writable
লিখনি,Write
কেশ্ব লিখা,write cache
লিখাৰ চক্ৰ,write cycle
লিখাৰ চাবি,write key
"1. A লিখা, 2. পঢ়া চাবি (কৃমি)","write once, read more (WORM)"
লিখাৰ জিম্মাত,write protection
লিখা পঢ়াৰ মূৰ,write read head
x বা,X OR
এক্স-১২,X-12
x b m x বিট মেপ,XBM X bitmap
জিনিক্স,Xenix
x মডেম,Xmodem
X অন / X অফ,X-on/X-off
X টাৰ্মিনেল,X-terminal
"১.x লিখনী, ২.x লিখনী",Xtext
x-উইন্ডো,X-window
YACC (কম্পাইলাৰ),YACC
Yahoo,Yahoo
যোক,Yoke
z-বাফাৰ,Z-buffer
শূন্য ঠিকনা নিৰ্দেশনা,zero address instruction
শূন্য ফলন,zero function
শূন্য স্তৰৰ ঠিকনা,zero level address
"১.শূন্য মেট্ৰিক্স, ২.শূন্য মেট্ৰিক্স",zero matrix
void বাতিল,zero suppression
শূন্য অপেক্ষাৰ অৱস্থা,zero wait state
শূন্য-স্লট LAN,zero-slot LAN
জিপ/কম্প্ৰেছ,Zip
"1.সংকোচিত ক&#39;ড, 2.সংকোচিত ক&#39;ড",zip code
সংকোচিত ফাইল,zip file
সংকোচিত UPZ মডেম,zip UPZ modem
"১.জোন, ২.জোন",Zone
বৃত্ত তালিকা,zone list
"1.জুম, 2.আকাৰ বৃদ্ধি",Zoom
"১.বৃদ্ধি, ২.জুম-ইন",zoom in
আকাৰ হ্ৰাস কৰা,zoom out
জুমিং / আকাৰ বৃদ্ধি / আকাৰ বৃদ্ধি,Zooming
z-টাৰ্ম,Z-term
