English,Odiya
Protocol,ପ୍ରୋଟୋକଲ୍
Prototype,ପ୍ରୋଟୋଟାଇପ୍
Proxy server,ପ୍ରକ୍ସି ସର୍ଭର |
Psychoacoustic coder,ସାଇକୋଆକୋଷ୍ଟିକ୍ କୋଡର୍ |
Psychoacoustic mode,ସାଇକୋଆକୋଷ୍ଟିକ୍ ମୋଡ୍ |
Psychoacoustic model,ସାଇକୋଆକୋଷ୍ଟିକ୍ ମଡେଲ୍ |
Psychoacoustic phenomenon,ସାଇକୋଆକୋଷ୍ଟିକ୍ ଘଟଣା |
Psychoacoustics,ସାଇକୋଆକୋଷ୍ଟିକ୍ |
Psychometric chart,ସାଇକୋମେଟଟ୍ରିକ୍ ଚାର୍ଟ |
Public address amplifier,ଜନସାଧାରଣ ଠିକଣା AMPLIFIER |
Public broadcaster,ଜନସାଧାରଣ ବିସ୍ତାରକ
Pulse,ନାଡ
Pulse code modulation,ପଲ୍ସ କୋଡ୍ ମୋଡୁଲେସନ୍ |
Pulse generator,ନାଡ ଜେନେରେଟର |
Pulse modulation,ପଲ୍ସ ମୋଡୁଲେସନ୍ |
Pulse rise time,ପଲ୍ସ ବୃଦ୍ଧି ସମୟ |
Pulse width,ନାଡ ଓସାର |
Punched card,ଦଣ୍ଡିତା କାର୍ଡ |
Puncturing,ଘୂର୍ଣ୍ଣଣକାରୀ
Push button,ପୁସ୍ ବଟନ୍ |
Push pull power amplifier,ପାୱାର ଏମ୍ପ୍ଲିଫାୟର୍ ପୁସ୍ କରନ୍ତୁ |
Quadraphonic,ଚତୁର୍ଦ୍ଦଶ
Quadrature,ଉଦ୍ୟାନ
Quality,ଗୁଣବତ୍ତା
Quality control,ଗୁଣବତ୍ତା ନିୟନ୍ତ୍ରଣ
Quality factor,ଗୁଣାତ୍ମକ କାରଣ
Quantity,ପରିମାଣ
Quantization,ପରିମାଣ
Quantization error,ପରିମାଣ ତ୍ରୁଟି |
Quantizing,ପରିମାଣ
Quenching,ଲିଭର୍
Radiated power,ବିକଶିତ ଶକ୍ତି
Radiation,ବିକିରଣ
Radiation efficiency,ବିକିରଣ ଦକ୍ଷତା |
Radio,ରେଡିଓ
Radio activity hazards,ରେଡିଓ କାର୍ଯ୍ୟକଳାପ ବିପଦ |
Radio astronomy,ରେଡିଓ ଜ୍ୟୋତିର୍ବିଜ୍ଞାନ |
Radio frequency,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି |
Radio frequency (RF) drive,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଡ୍ରାଇଭ୍ |
Radio frequency (RF) feeder,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଫିଡର୍ |
Radio frequency (RF) oscillator,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ଓସକିଲର୍ |
Radio frequency (RF) synthesizer,ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି (RF) ସଙ୍କାଥେସିଜର୍ |
Radio interference,ରେଡିଓ ହସ୍ତକ୍ଷେହନୀ |
Radio location,ରେଡିଓ ଅବସ୍ଥାନ |
Radio networking (RN) channel,ରେଡିଓ ନେଟୱାର୍କିଂ (RN) ଚ୍ୟାନେଲ |
Radio propagation medium,ରେଡିଓ ପ୍ରଚାର ମାଧ୍ୟମ |
Radio receiver,ରେଡିଓ ରସିଦ |
Radio regulations,ରେଡିଓ ନିୟମାବଳୀ |
Radio signal,ରେଡିଓ ସିଗନାଲ୍ |
Radio spectrum,ରେଡିଓ ସ୍ପେକ୍ଟ୍ରମ୍
Radio tracking,ରେଡିଓ ଟ୍ରାକିଂ
Radio transmitter,ରେଡିଓ ଟ୍ରାନ୍ସମିଟର |
Radio wave,ରେଡିଓ ତରଙ୍ଗ |
Radius,ବ୍ୟାସାର୍ଦ୍ଧ
Ramp,ରେମ୍ପ
Random,ଅନିୟମିତ |
Random data,ଅନିୟମିତ ତଥ୍ୟ |
Random error,ଅନିୟମିତ ତ୍ରୁଟି |
Random fluctuations,ଅନିୟମିତ ପରିବର୍ତ୍ତନ |
Range,ପରିସର
Raster,Raster
Raster image format,ରାଷ୍ଟର ପ୍ରତିଛବି ଫର୍ମାଟ୍ |
Rate control,ହାର ନିୟନ୍ତ୍ରଣ
Rate of change,ପରିବର୍ତ୍ତନ ହାର
Rated capacity,ମୂଲ୍ୟାୟନ କ୍ଷମତା |
Rated horse power,ରେଟେଡ୍ ଘୋଡା ଶକ୍ତି |
Rated power,ଶକ୍ତିର ଶକ୍ତିରେ |
Rating,ମୂଲ୍ୟାୟନ
R-C coupling,R-c coupling
Reactance,ପ୍ରତିକ୍ରିୟା
Reaction,ପ୍ରତିକ୍ରିୟା
Reactive component,ପ୍ରତିକ୍ରିୟାଶୀଳ ଉପାଦାନ |
Reactive load,ପ୍ରତିକ୍ରିୟାଶୀଳ ଭାର |
Reagent etching,ରେଗିଂ ଇଞ୍ଚିଂ |
Real time transmission,ପ୍ରକୃତ ସମୟ ପ୍ରସାରଣ |
Rebroadcasting,ପୁନରାବୃତ୍ତି
Receiver,ପ୍ରାପ୍ତକର୍ତ୍ତା |
Receiving antenna,ଆଣ୍ଟେନା ଗ୍ରହଣ କରିବା |
Receiving centre,ଗ୍ରହଣକାରୀ କେନ୍ଦ୍ର
Reception,ଗ୍ରହଣ
Reception report,ଗ୍ରହଣ କରାଯାଇଥିବା ରିପୋର୍ଟ
Reception survey,ରିସେପ୍ସନ୍ ସର୍ଭେ |
Reciprocal,ପାରସ୍ପରିକ
Reconstruction filter,ପୁନ struction ନିର୍ମାଣ ଫିଲ୍ଟର
Recordable,ରେକର୍ଡ ଯୋଗ୍ୟ |
Recorded,ରେକର୍ଡ କରାଯାଇଛି |
Recorder,ରେକର୍ଡର୍
Recording,ରେକର୍ଡିଂ
Recording booth,ରେକର୍ଡିଂ ବୁଥ୍ |
Recording head,ମିଛ କହିବା
Recording on disc,ଡିସ୍କରେ ରେକର୍ଡିଂ |
Recording room,ରେକର୍ଡିଂ ରୁମ୍ |
Recording system,ରେକର୍ଡିଂ ସିଷ୍ଟମ୍
Recording tape,ରେକର୍ଡିଂ ଟେପ୍ |
Rectification,ସଂଶୋଧନ
Rectified signal,ପୁନ rest ସକ୍ରିୟ ସଙ୍କେତ |
Rectifier,ପୁନ wectifier
Recycle,ପୁନ y ବ୍ୟବହାର
Redundancy,ଅନାବଶ୍ୟକତା |
Redundant,ଅନାବଶ୍ୟକ |
Redundant element,ଅନାବଶ୍ୟକ ଉପାଦାନ |
Re-engineering,ପୁନ-ଇଞ୍ଜିନିୟରିଂ |
Re-enlargement,ପୁନ rel- ବୃଦ୍ଧି |
Reference frequency,ସନ୍ଦର୍ଭ ଫ୍ରିକ୍ୱେନ୍ସି |
Reference value,ସନ୍ଦର୍ଭ ମୂଲ୍ୟ |
Reflecting layer,ସ୍ତରୀୟ ସ୍ତର
Reflecting medium,ମାଧ୍ୟମକୁ ପ୍ରତିଫଳିତ କରିବା |
Reflecting surface,ପୃଷ୍ଠଭୂମି
Reflection,ପ୍ରତିଫଳନ
Reflector,ପ୍ରତିଫଳନ
Reflector for antenna,ଆଣ୍ଟେନା ପାଇଁ ପ୍ରତିଫଳକ |
Refraction,ପ୍ରତିଫଳନ
Refractive index,ପ୍ରତିକ୍ରିୟାଶୀଳ ସୂଚକାଙ୍କ |
Refrigeration,ପ୍ରତିଫଳନ
Regeneration,ପୁନ el ନିର୍ମାଣ
Register,ପଞ୍ଜିକରଣ କର |
Regulating valve,ଭଲଭ୍ ନିୟନ୍ତ୍ରଣ |
Regulation,ନିୟମ
Regulator,ନିୟାମକ
Regulatory,ନିୟାମକ
Reinforcement,ଦୃ for ୀକରଣ
Relational,ପରିଚ
Relative permittivity,ଆପେକ୍ଷିକ ଅନୁମତିଗୁଡିକ |
Relay,ରିଲେ
Relay centre,ରିଲେ କେନ୍ଦ୍ର |
Relay muting,ରିଲେ ଗୁଟିଙ୍ଗ୍ |
Relay transmitter,ରିଲେ ଟ୍ରାନ୍ସମିଟର |
Release,ପ୍ରକାଶନ
Release no volt,କ vol ଣସି ଭୋଲ୍ଟ ମୁକ୍ତ କରନ୍ତୁ ନାହିଁ |
Reliability,ନିର୍ଭରଯୋଗ୍ୟତା
Reliable,ନିର୍ଭରଯୋଗ୍ୟ
Remote,ସୁଦୂର
Remote control,ସୁଦୂର ନିୟନ୍ତ୍ରଣ
Remote control and navigation system,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ଏବଂ ନାଭିଗେସନ୍ ସିଷ୍ଟମ |
Remote control unit,ରିମୋଟ୍ କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ |
Remote system,ସୁଦୂର ତନ୍ତ୍ରଗୁଡ଼ିକ
Remotely controlled equipment,ଦୂରରୁ ନିୟନ୍ତ୍ରିତ ଉପକରଣ |
Repeat coil,ପୁନରାବୃତ୍ତି କର
Repeater,ରିମୁଟର୍
Replacement,ସ୍ଥାନାନ୍ତର
Replenishment,ପୁର୍ଣ୍ଣିକର
Reproduce,ପ୍ରଜନନ
Reproduction,ପ୍ରଜନନ
Re-recording,ପୁନ-ରେକର୍ଡିଂ |
Research and development,ଅନୁସନ୍ଧାନ ଏବଂ ବିକାଶ
Reset,ପୁନ et ସେଟ୍ କରନ୍ତୁ |
Residual reshuffling,ଅବଶିଷ୍ଟ ରେଶଫଲିଂ |
Residue,ଅବଶିଷ୍ଟାଂଶ
Resistance,ପ୍ରତିରୋଧ
Resistance load,ପ୍ରତିରୋଧ ଭାର
Resistor,ପ୍ରତିରୋଧକ
Resolution,ସମାଧାନ
Resonance,ପର୍ସନ୍
Resonance frequency,ପର୍ସନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |
Resonant,ପରିତ୍ୟନ୍ତ
Resonant line,ପର୍ସନ୍ ରେଖା |
Resonator,ପୁନ on ନିର୍ମାଣକାରୀ |
Resource,ଉତ୍ସ
Resource sharing,ଉତ୍ସ ଅଂଶୀଦାର
Responding period,ପ୍ରତିକ୍ରିୟାଶୀଳ ଅବଧି |
Response,ପ୍ରତିକ୍ରିୟା
Restoration,ପୁନରୁଦ୍ଧାର
Resultant,ଫଳାଫଳ
Retention,ଅବଧାରଣ
Retransmission,ପୁନ on ସଂସ୍କୃତି
Retrieval,ପୁନରୁଦ୍ଧାର
Retrieval engine,ରେଡ୍ରିଭାଲ୍ ଇଞ୍ଜିନ୍ |
Retry,ପୁନ ry ଚେଷ୍ଟା କର
Return,ଫେରନ୍ତୁ
Return path,ଫେରସ୍ତ ପଥ
Reverberation,Reverberation
Reverberation  time,Reverberation ସମୟ
Reverse biased diode,ଓଲଟା ପକ୍ଷପାତ ଡାୟୋଡ୍ |
Reverse current,ଓଲଟା କରେଣ୍ଟ୍ |
Revolving,ଘୂର୍ଣ୍ଣନ
Rewind,ରିଭାଇଣ୍ଡ୍
Rewirable fuse,ଆରୋହୀ ଫ୍ୟୁଜ୍ |
Rewiring,ଆରୋଗ୍ୟ କରିବା
Rewritable,ପୁନ rew ଲିଖନଯୋଗ୍ୟ
RF drive,Rf ଡ୍ରାଇଭ୍ |
RF feeder,Rf ଫିଡର୍ |
RF hazards,Rf ବିପଦ
RF protection ratio,Rf ସୁରକ୍ଷା ଅନୁପାତ
Rheostat,R ଥିଷ୍ଟାଟ |
Ribbon,ରିବନ୍
Rivet,ରିଭେଟ୍ |
Rivetted joint,ରିଭେଟ୍ ଗଣ୍ଠି |
Rivetting,ବିଲିଂ କରିବା |
RN channel,Rn ଚ୍ୟାନେଲ |
Robot,ରୋବଟ୍ |
Robotics,ରୋବୋଟିକ୍ସ |
Roll in,ଗଡ଼
Roll out,ଗଡ଼
Root,ମୂଳ
Rotary,ଘୋର
Rotation,ଘୂର୍ଣ୍ଣନ
Route,ମାର୍ଗ
Router,ରାଉଟର
Routine operations,ରୁଟିନ୍ ଅପରେସନ୍ସ |
Routing,ରାଉଟିଙ୍ଗ୍
Run time,ସମୟ ଚଲାନ୍ତୁ |
Safety arrangement,ସୁରକ୍ଷା ବ୍ୟବସ୍ଥା
Safety interlock,ସୁରକ୍ଷା ଇଣ୍ଟରଲକ୍ |
Sag,ସାଗ୍
Salient features,ଯୁକ୍ତି ବ features ଶିଷ୍ଟ୍ୟଗୁଡିକ
Sample,ନମୁନା
Sample and hold circuit,ନମୁନା ଏବଂ ସିର୍କିଟ |
Sample size,ନମୁନା ଆକାର |
Sampled data,ନମୁନା ତଥ୍ୟ |
Sampling,ନମୁନା
Sampling rate,ନମୁନା ହାର
Sampling saturation,ଦମନ କରିବା
Sampling theory/theorem,ସମ୍ବିଧାନ / ଥିଓରେମ୍ |
Satellite,ଉପଗ୍ରହ
Satellite communication,ସାଟେଲାଇଟ୍ ଯୋଗାଯୋଗ |
Satellite coverage,ସାଟେଲାଇଟ୍ କଭରେଜ୍ |
Satellite digital link,ଉପଗ୍ରହ ଡିଜିଟାଲ୍ ଲିଙ୍କ୍ |
Satellite interference,ସାଟେଲାଇଟ୍ ହସ୍ତକ୍ଷେପ |
Satellite radio,ଉପଗ୍ରହ ରେଡିଓ |
Satellite radio transmission,ସାଟେଲାଇଟ୍ ରେଡିଓ ଟ୍ରାନ୍ସମିସନ୍ |
Satellite transmission,ସାଟେଲାଇଟ୍ ଟ୍ରାନ୍ସମିସନ୍ |
Saturated air,ସନ୍ତୁଳିତ ବାୟୁ
Saturating current,ଶ୍ୱରକାରୀ କରେଣ୍ଟ୍ |
Saturation,ସାଚୁଚରେସନ୍ |
Saw tooth wave,ଦାନ୍ତ ତରଙ୍ଗ ଦେଖିଲା |
Scalability,ମାପନୀୟତା |
Scale,ସ୍କେଲ
Scale factor,ଶ୍ୟାମ କାରକ
Scaling,ମାପକାଠି
Scanned beam,ସ୍କାନ୍ ହୋଇଥିବା ବିମ୍ |
Scanner,ସ୍କାନର୍
Scanning frequency,ସ୍କାନିଂ ଫ୍ରିକ୍ୱେନ୍ସି
Scanning line,ସ୍କାନିଂ ରେଖା |
Scattering,ଛିନ୍ନଭିନ୍ନ କରିବା |
Scenario,ଦୃଶ୍ୟ
Scheduler,ନିର୍ଧନର
Schematic,ସ୍କିମେଟିକ୍ |
Schottkey barrier,ସ୍କଟ୍ ମାର୍କର୍ |
Scintillation,Scinttlation
Scrambler,ସ୍କ୍ରାମବ୍ଲର୍ |
Scrambling,ସ୍କ୍ରାମଲିଂ |
Scrap,ସ୍କ୍ରାପ୍
Scraping,ସ୍କ୍ରାପିଙ୍ଗ୍ |
Scratch,Scratch
Screen,ସ୍କ୍ରିନ୍
Screen burn,ସ୍କ୍ରିନ୍ ଜଳିବା |
Screen bypass,ସ୍କ୍ରିନ୍ ବାଇପାସ୍ |
Screen current,ସ୍କ୍ରିନ୍ ସାମ୍ପ୍ରତିକ |
Screen grid,ସ୍କ୍ରିନ୍ ଗ୍ରୀଡ୍ |
Screen saver,ସ୍କ୍ରିନ୍ ସେଭର୍ |
Screened cable,ସ୍କ୍ରିନିଡ୍ କେବୁଲ୍ |
Screening,ପରଦା
Scroll,ସ୍କ୍ରୋଲ୍ |
Scroll bar,ସ୍କ୍ରୋଲ୍ ବାର୍ |
Scrolling,ସ୍କ୍ରୋଲିଂ |
Search engine,ଖୋଜିବା ଯନ୍ତ୍ର
Secondary,ଦ୍ secondary ିତୀୟ
Secondary cell,ମାଧ୍ୟମିକ ସେଲ୍
Sector,କ୍ଷେତ୍ର
Segment,ବିଭାଗ
Self diagnostic,ଆତ୍ମ ନିଦାନ
Semiconductor,ସେମିକଣ୍ଡକ୍ଟରକ୍ଟର |
Sender,ପ୍ରେରକ
Sensitivity,ସମ୍ବେଦନଶୀଳତା
Sensor,ସେନସର |
Sequence,କ୍ରମ |
Serial,କ୍ରମିକ
Serial access,କ୍ରମିକ ପ୍ରବେଶ
Serial port,କ୍ରମିକ ପୋର୍ଟ
Series resonance,କ୍ରମସନ୍ତାନ୍ସ |
Server,ସର୍ଭର
Setup,ସେଟଅପ୍
Shading,ଛାୟା
Shadow,ଛାୟା
Shannon’s theorem,ଶାନନଙ୍କ ଥିଓରେମ୍ |
Shaping,ଶୋପିଂ
Shareware,ଅଂଶୀଦାର
Sheath,ଖଣ୍ଡ
Shift,ଶିଫ୍ଟ
Shifting,ସ୍ଥାନାନ୍ତର
Shock,Shock ଟକା
Short circuit,ସର୍ଟ ସର୍କିଟ |
Short circuit test,ସଂକ୍ଷିପ୍ତ ସର୍କିଟ୍ ପରୀକ୍ଷା |
Short wave,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ |
Short wave centre,ସଂକ୍ଷିପ୍ତ ତରଙ୍ଗ କେନ୍ଦ୍ର |
Shortcut,ସର୍ଟକଟ୍
Shutdown,ବନ୍ଦ କର
Shutdown signal,ବନ୍ଦ ସଙ୍କେତ
Side band,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ
Side band power,ପାର୍ଶ୍ୱ ବ୍ୟାଣ୍ଡ ଶକ୍ତି |
Signal,ସଙ୍କେତ
Signal amplitude,ସଙ୍କେତର ପ୍ରଶସ୍ତତା |
Signal flow graph,ସଙ୍କେତ ପ୍ରବାହର ଗ୍ରାଫ୍ |
Signal generator,ସଙ୍କେତ ଜେନେରେଟର |
Signal light,ସଙ୍କେତ ଆଲୋକ
Signal routing,ସଙ୍କେତ ରୁଟିବା |
Signal strength,ସଙ୍କେତ ଶକ୍ତି
Signal to cross talk ratio,ଟକ୍ ଅନୁପାତ ଅତିକ୍ରମ କରିବାକୁ ସଙ୍କେତ |
Signal to noise ratio,ଶବ୍ଦ ଅନୁପାତ ପାଇଁ ସଙ୍କେତ |
Signal to unweighted noise ratio,ମରାମତି ଶବ୍ଦ ଅନୁପାତକୁ ସଙ୍କେତ |
Signalling and switching,ସଙ୍କେତ ଏବଂ ସୁଇଚ୍ କରିବା |
Signalling bit,ବିଟ୍ ସିଗନାଲ୍
Significant sidebands,ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ପାର୍ଶ୍ୱଗୁଡିକ |
Simplex,ସିମ୍ପଲେକ୍ସ
Simulation,ଅନୁକରଣ
Simulator,ସିମୁଲେଟର
Simulcast,ସିମୁକା ଦୃଶ୍ୟ
Simultaneous masking,ଏକକାଳୀନ ମାସ୍କିଂ |
Sine component,ସାଇନ୍ସ ଉପାଦାନ |
Sine wave,ସିନ୍ ତରଙ୍ଗ |
Single frequency network,ଏକ ଫ୍ରିକ୍ୱେନ୍ସି ନେଟୱାର୍କ |
Single phase motor,ଏକକ ପର୍ଯ୍ୟାୟ ମୋଟର |
Site,ସାଇଟ୍ |
Site layout plan,ସାଇଟ୍ ଲେଆଉଟ୍ ଯୋଜନା |
Skilled operator,କୁଶଳୀ ଅପରେଟର |
Skip distance,ଦୂରତା ଛାଡିଦିଅ |
Sky wave,ଆକାଶ ତରଙ୍ଗ |
Sky wave propagation,ଆକାଶ ତରଙ୍ଗ ପ୍ରସାର |
Slab,ଅଳ୍ଡ଼ା
Slant path,ସ୍ଲାଣ୍ଟ ପଥ
Slot,ସ୍ଲଟ୍
Smart card,ସ୍ମାର୍ଟ କାର୍ଡ |
Sodium vapour lamp,ସୋଡିୟମ୍ ବାଷ୍ପ ପ୍ରଦୀପ |
Soft key,ସଫ୍ଟ କି
Software,ସଫ୍ଟୱେର୍
Solar activity,ସ ar ର କାର୍ଯ୍ୟକଳାପ |
Solar energy,ସୌର ଶକ୍ତି
Solar flares,ସ ar ର ଜ୍ୟାକ |
Solar powered,ସ olar ର ଚାଳିତ |
Solid state,କଠିନ ଅବସ୍ଥା |
Solid state storage,କଠିନ ରାଜ୍ୟ ସଂରକ୍ଷଣ |
Solid state transmitter,କଠିନ ରାଜ୍ୟ ଟ୍ରାନ୍ସମିଟର |
Sort,ସର୍ଟ କରନ୍ତୁ |
Sound,ଶବ୍ଦ
Sound absorption,ଧ୍ୱନି ଅବଶୋଷଣ
Sound balance,ଧ୍ୱନି ସନ୍ତୁଳନ |
Sound detector,ଧ୍ୱନି ଡିଟେକ୍ଟର |
Sound mixer,ଶବ୍ଦ ମିକ୍ସର୍ |
Sound perspective,ଶବ୍ଦ ଦୃଷ୍ଟିକୋଣ |
Sound power,ଶବ୍ଦ ଶକ୍ତି
Sound proof,ଶବ୍ଦ ପ୍ରମାଣ
Sound recording,ଶବ୍ଦ ରେକର୍ଡିଂ |
Sound reflection,ଶବ୍ଦ ପ୍ରତିଫଳନ
Sound transmission loss,ସାଉଣ୍ଡ ଟ୍ରାନ୍ସମିସନ୍ ନଷ୍ଟ |
Source,ଉତ୍ସ
Source encoder,ଉତ୍ସ ଏନକୋଡର୍ |
Space,ସ୍ଥାନ
Space diversity,ସ୍ପେସ୍ ବିବିଧତା |
Space telecasting,ସ୍ପେସ୍ ଟେଲକାସିଂ |
Space wave,ସ୍ପେସ୍ ତରଙ୍ଗ |
Spacing,ବ୍ୟବଧାନ
Spam,Spam
Spamming,Spaminging
Span,ସ୍ପାନ୍
Spare bit,ଖାଲି ବିଟ୍
Spares,ଖର୍ଚ୍ଚ କରିଛନ୍ତି |
Sparking,ଛଡ଼ାଇବା
Spatial,ସ୍ଥାନଟି
Spatial effect,ସ୍ଥାନିକ ପ୍ରଭାବ
Spatial redundancy,ସ୍ଥାନିକ ଅନାବଶ୍ୟକତା |
Special effect,ବିଶେଷ ପ୍ରଭାବ
Special effects amplifier,ବିଶେଷ ପ୍ରଭାବ ଏମ୍ପଲିଫାୟର୍ |
Specialization,ବିଶେଷକରଣ
Specification,ନିର୍ଦ୍ଦିଷ୍ଟକରଣ
Spectral absorption,ସ୍ପେକ୍ଟ୍ରାଲ୍ ଅବଶୋଷଣ |
Spectral band replication,ସ୍ପେକ୍ଟାଲ୍ ବ୍ୟାଣ୍ଡ ନକଲ |
Spectral distribution,ସ୍ପେକ୍ଟାଲ୍ ବଣ୍ଟନ |
Spectral redundancy,ସ୍ପେକ୍ଟାଲ୍ ଅନାବଶ୍ୟକତା |
Spectrophotometer,ସ୍ପେକ୍ଟ୍ରୋଫୋଟୋମିଟର |
Spectroscope,ସ୍ପେକ୍ଟ୍ରୋସ୍କୋପ୍ |
Spectrum,ସ୍ପେକ୍ଟ୍ରମ୍
Spectrum analyzer,ସ୍ପେକ୍ଟ୍ରମ୍ରମ୍ ଆନାଲିଜର୍ |
Spectrum shaping,ସ୍ପେକ୍ଟ୍ରମ୍ ଶୋପିଂ |
Speech articulation,ବକ୍ତବ୍ୟ ଆରିକିକ୍ୟୁଲେସନ୍
Speech channel,ବକ୍ତବ୍ୟ ଚ୍ୟାନେଲ |
Speech compression,ବକ୍ତବ୍ୟ ସଙ୍କୋଚନ |
Speech encoding,ବକ୍ତବ୍ୟ ଏନକୋଡିଂ |
Speech recognition,ବାଣୀ ଚିହ୍ନିବା
Spin,ସ୍ପିନ୍
Spiral,Spiral
Splicing,ସ୍ପ୍ଲୋର୍ସିଂ |
Splitter,ସ୍ପ୍ଲିଟର
Spool,Spol
Sporadic,Sporadic
Spot beams,ସ୍ପଟ୍ ବିମ୍ |
Spread sheet,ସିଟ୍ ବିସ୍ତାର କରନ୍ତୁ |
Spurious and harmonic radiation,ଭ୍ରାନ୍ତ ଏବଂ ହରମୋନିକ୍ ବିକିରଣ |
Spurious sideband frequencies,ଭେଦଲ ପାର୍ଶ୍ୱ ବାରମ୍ବାର |
Squeezed video,ଭିଡିଓ ଚିପିଦେଲା |
Stamping,ଷ୍ଟାପ୍ କରିବା |
Standard software,ଷ୍ଟାଣ୍ଡାର୍ଡ ସଫ୍ଟୱେର୍ |
Standardization,ମାନକ
Standby,ସମର୍ଥନ
Standby equipment,ଷ୍ଟାଣ୍ଡବାଇ ଉପକରଣ |
Standing wave,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ |
Standing wave ratio,ଠିଆ ହୋଇଥିବା ତରଙ୍ଗ ଅନୁପାତ |
Starting torque,ଟର୍କ ଆରମ୍ଭ କରିବା |
Start-stop,ଷ୍ଟାର୍ଟ-ଷ୍ଟପ୍ |
Static,ପରିସଂଖ୍ୟାନ
Statistical method,ପରିସଂଖ୍ୟାନ ପଦ୍ଧତି |
Status,ସ୍ଥିତି
Status indication,ସ୍ଥିତି ସୂଚକ
Steady,ସ୍ଥିର
Stereo,ଷ୍ଟେରିଓ
Stereo balance,ଷ୍ଟେରିଓ ସନ୍ତୁଳନ |
Stereo encoder,ଷ୍ଟେରିଓ ଏନକୋଡର୍ |
Stereo generator,ଷ୍ଟେରିଓ ଜେନେରେଟର |
Stereo mode,ଷ୍ଟେରିଓ ମୋଡ୍ |
Stereo transmission,ଷ୍ଟେରିଓ ଟ୍ରାନ୍ସମିସନ୍ |
Stereophonic sound reproduction,ଷ୍ଟେରିଓଫୋନିକ୍ ଧ୍ୱନି ପ୍ରଜନନ |
Stereophony,ଷ୍ଟେରିଓଫୋନୀ |
Stereoscopy,ଷ୍ଟେରିଓସ୍କୋପି |
Still picture,ତଥାପି ଚିତ୍ର
Stimulus,ଉତ୍ସାହ
Stopband,ଷ୍ଟପବ୍ୟାଣ୍ଡ |
Storage,ସଂରକ୍ଷଣ
Storage battery room,ସଂରକ୍ଷଣ ବ୍ୟାଟେରୀ କୋଠରୀ |
Storage device,ସଂରକ୍ଷଣ ଉପକରଣ
Stratosphere,ଷ୍ଟ୍ରାଟୋସପେରେଜେରେ
Streaming,ପ୍ରବାହିତ
Stretch,ବିସ୍ତାର
String,ଷ୍ଟ୍ରିଙ୍ଗ
Structured,ଗଠନମୂଳକ
Studio block,ଷ୍ଟୁଡିଓ ବ୍ଲକ୍ |
Studio centre,ଷ୍ଟୁଡିଓ ସେଣ୍ଟର୍ |
Studio lighting,ଷ୍ଟୁଡିଓ ଲାଇଟ କରିବା |
Studio monitors,ଷ୍ଟୁଡିଓ ମନିଟର |
Stylus,ଷ୍ଟାଇଲସ୍
Subband encoding,ସବ୍ ବ୍ୟାଣ୍ଡ ଏନକୋଡିଂ |
Subband masking,ସବବ୍ୟାଣ୍ଡ ମାସ୍କିଂ |
Subband samples,ସବବ୍ୟାଣ୍ଡ ନମୁନାଗୁଡିକ |
Subnet,ସବନେଟ
Subsampling,ଅଭିଶାପ
Subscriber,ଗ୍ରାହକ |
Sudden ionosphere disturbance,ହଠାତ୍ ଆଇଓନୋସେପ୍ର୍ ବ୍ୟାଘାତ |
Sun spot activity,ସନ୍ ସ୍ପଟ୍ କାର୍ଯ୍ୟକଳାପ |
Super power transmitter,ସୁପର ପାୱାର୍ ଟ୍ରାନ୍ସମିଟର |
Super sampling,ସୁପର ନମେଲିଙ୍ଗ୍ |
Super socket,ସୁପର ସକେଟ୍ |
Superheated vapour,ସୁପରହିଟ୍ ବାଷ୍ପ |
Superheterodyne,ସୁପରହିଟେରାଇଜ୍ |
Superheterodyne converter,ସୁପରହିଟ୍ ରେଡର୍ କନଭର୍ଟର |
Superheterodyne receiver,ସୁପରହିଟ୍ ରେଡିନ୍ ରିସିଭର୍ |
Superimposed (current),ସୁପରମାସିଡ୍ (କରେଣ୍ଟ)
Superimposition,ସୁପିର୍ସିଂସନନ୍
Superposition,ସୁପ୍ୟୁପସନ୍
Supersonic,ସୁପରସୋନିକ୍ |
Supply duct,ଯୋଗାଣ ନଳୀ |
Suppression grid,ଦମନ ଗ୍ରୀଡ୍
Surface noise,ଭୂପୃଷ୍ଠ ଶବ୍ଦ
Surface wave,ଭୂପୃଷ୍ଠ ତରଙ୍ଗ |
Surfing,ସର୍ଫିଙ୍ଗ୍
Surge,ସର୍ଜନ
Surroundings,ଆଖପାଖ
Susceptance,ସଂଗୃହିତ
Susceptibility,ସ୍ଥଗିତତା
Suspended,ନିଲମ୍ବିତ |
Swap,ଅଦଳବଦି
Sweep circuit,Sapep ସର୍କିଟ୍ |
