Assamese,Hindi
বীজগণিতৰ মৌলিক উপপাদ্য,बीजगणित का मूल प्रमेय
"আকাশগঙ্গা, আকাশ-গংগা","गैलेक्सी, आकाश-गंगा"
Galois অঞ্চল,गाल्वा क्षेत्र
গেল&#39;ইছ গ্ৰুপ,गाल्वा समूह
জুৱাৰীৰ বিত্তীয় অৱস্থা,जुआरी का वित्तनाश
খেল আৰু কৌশল,खेल और चाल
খেলৰ সুযোগ,संयोग का खेल
পাশা খেলা,"पाशक क्रीड़ा, पासे का खेल"
গেম তত্ত্ব,खेल सिद्‌धांत
নিখুঁত স্মৃতিৰ খেল,पूर्ण स्मरण वाले खेल
গেম মূল্য,खेल मान
গামা ফাংচন,गामा-फलन
গাউছ-আৰ্গন সমতল,गाउस-आरगाँ समतल
গাউছ-বক্ৰ,गाउस-वक्र
গাউছিয়ান সমাধান,गाउसीय निराकरण
গাউছ-প্লেন,गाउस-समतल
gauss-জোৰ সমন্বয়,गाउस-जोरदाँ समानयन
বহল অৱস্থান,व्यापक स्थिति
সাধাৰণ অভিসৰণ উপপাদ্য,व्यापक अभिसरण प्रमेय
সাধাৰণ সমীকৰণ,व्यापक समीकरण
ব্যাপক কাৰক,व्यापक उपादान
"সাধাৰণ ৰূপ, বহল","सामान्य रूप, व्यापक रूप"
সাধাৰণ সূত্ৰ,सामान्य सूत्र
বহল খেল,व्यापक खेल
সাধাৰণ অনুমান,सामान्य अनुमान
ব্যাপক অখণ্ড,व्यापक समाकल
সাধাৰণীকৰণ,व्यापकीकरण
সাধাৰণীকৃত সংগত নিয়ম,व्यापकीकृत साहचर्य नियम
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,व्यापकीकृत सांतत्यक परिकल्पना
সাধাৰণীকৃত অৱনমিত ফলন,व्यापकीकृत अवमुख फलन
সাধাৰণীকৃত স্থানাংক,व्यापकीकृत निर्देशांक
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,व्यापकीकृत आइगन मान समस्या
সাধাৰণ অভিসৰণ উপপাদ্য,व्यापक अभिसरण प्रमेय
সাধাৰণ সমীকৰণ,व्यापक समीकरण
ব্যাপক কাৰক,व्यापक उपादान
"সাধাৰণ, বহল","सामान्य रूप, व्यापक रूप"
সাধাৰণ সূত্ৰ,सामान्य सूत्र
বহল খেল,व्यापक खेल
সাধাৰণ অনুমান,सामान्य अनुमान
ব্যাপক অখণ্ড,व्यापक समाकल
সাধাৰণীকৰণ,व्यापकीकरण
সাধাৰণীকৃত সংগত নিয়ম,व्यापकीकृत साहचर्य नियम
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,व्यापकीकृत सांतत्यक परिकल्पना
সাধাৰণীকৃত অৱনমিত ফলন,व्यापकीकृत अवमुख फलन
সাধাৰণীকৃত স্থানাংক,व्यापकीकृत निर्देशांक
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,व्यापकीकृत आइगन मान समस्या
"বংশৰ নাম, শ্ৰেণীৰ নাম, জাতিৰ নাম","वंश-नाम, वर्ग-नाम, जातिगत नाम"
পৃষ্ঠা নম্বৰ,पृष्ठ-वंशांक
"বিকল্প, জিঅ&#39;ডেচিক","अल्पान्तरी, जियोडेसिक"
জ্যামিতিক,ज्यामितीय
জ্যামিতিক ডিজাইন,ज्यामितीय रचना
জ্যামিতিক গড়,गुणोत्तर माध्य
জ্যামিতিক বহুগুণতা,ज्यामितीय बहुगुणता
জ্যামিতিক সম্ভাৱনা,गुणोत्तर प्रायिकता
জ্যামিতিক অগ্ৰগতি,गुणोत्तर श्रेढ़ी
জ্যামিতিক শৃংখলা,गुणोत्तर श्रेणी
জ্যামিতিক চিত্ৰ,ज्यामितीय आकृति
জ্যামিতিক গাণিতিক শৃংখলা,गुणोत्तर-समांतरीय श्रेणी
"জ্যামিতি, জ্যামিতি","ज्यामिति, रेखागणित"
সাৰ্বজনীন সৰ্বোচ্চ,सार्वत्रिक अधिकतम
সাৰ্বজনীন নূন্যতম সম্পত্তি,सार्वत्रिक अल्पतमक गुणधर्म
সাৰ্বজনীন নূন্যতম,सार्वत्रिक न्यूनतम
সাৰ্বজনীন অনুকূল,सार्वत्रिक इष्टतम
সাৰ্বজনীন সম্পত্তি,सार्वत्रिक गुणधर्म
ইউনিভাৰ্চেল এক্সেছ পইণ্ট,सार्वत्रिक पल्याण बिंदु
মসৃণতা,समंजन-सुष्ठुता
ৰেংক সম্পৰ্ক,कोटि-सहसंबंध
গোপনীয় তথ্য,वर्गीकृत आंकड़े
"ঢাল, গ্ৰেডিয়েন্ট","प्रवणता, ग्रेडिएन्ट"
ঢালৰ ঘনত্ব,प्रवणता-घनत्व
ৰেখাৰ ঢাল,रेखा की प्रवणता
বেগৰ গ্ৰেডিয়েন্ট,वेग-प्रवणता
ঢাল ভেক্টৰ,प्रवणता सदिश
ঢালৰ বেগ,प्रवणता वेग
"গ্ৰেডিং, গ্ৰেডিং, গ্ৰেডিং, লেভেল বেলেন্সিং","कोटि निर्धारण, श्रेणीयन, श्रेणीकरण, तल संतुलन"
গ্ৰেডিং বিশ্লেষণ,श्रेणीयन विश्लेषण
গ্ৰাম,ग्राम
গ্ৰাম হৰ,ग्राम सारणिक
গ্ৰাম-শ্বমিটৰ সংগঠন প্ৰক্ৰিয়া,ग्राम- श्मिट लाम्बिकीकरण प्रक्रम
গ্ৰেট মেইন,महामाध्य
