English,Assamese
Full duplex transmission,সম্পূৰ্ণ ডুপ্লেক্স ট্ৰেন্সমিছন
Full load voltage,সম্পূৰ্ণ লোড ভল্টেজ
Full power,সম্পূৰ্ণ শক্তি
Full power band width,সম্পূৰ্ণ শক্তি বেণ্ড সম্প্ৰসাৰণ
Full scale deflection,নিৰপেক্ষ স্কেল বিচ্যুতি
Full screen,সম্পূৰ্ণ পৰ্দা
Full substractor,নিখুঁত যৌগ
Full track buffering,সম্পূৰ্ণ লিক বাফাৰিং
Full wave,সম্পূৰ্ণ তৰংগ
Full wave bridge rectifier,সম্পূৰ্ণ তৰংগ দলং ৰেক্টিফায়াৰ
Function wave rectifier,সম্পূৰ্ণ তৰংগ ৰেক্টিফায়াৰ
Function code,ফাংচন ক&#39;ড
Function generator,ফাংচন জেনেৰেটৰ
Function library,ফাংচন লাইব্ৰেৰী
Function switch,ফাংচন চুইচ
Functional simulator,কাৰ্য্যকৰী অনুকৰণ
Fundamental,মূলত
Fundamental frequency,মূল কম্পাঙ্ক
Fundamental mode,মূল ধৰণ
Fundamental resonance,মূল অনুনাদ
Fuse,ফিউজ
Fuse effect,ফিউজ ইফেক্ট
Fuse map,ফিউজ মেপ
Fusible link,দ্ৰৱণীয় লিংক
Future trend,ভৱিষ্যতৰ ধাৰা
Fuzzy logic,"অস্পষ্ট যুক্তি, অস্পষ্ট যুক্তি"
Fuzzy logic,"অস্পষ্ট যুক্তি, ভুৱা যুক্তি"
Fx (extracting a file),ফাইল নিষ্কাশন
Feedback sensitivity,পুনৰ বিনিয়োগৰ সংবেদনশীলতা
Gain,লাভ কৰা
Gain guided laser,গাইড লেজাৰ লাভ কৰক
Gain margin,লাভৰ সীমা
Gain-bandwidth product,গেইন বেণ্ড সম্প্ৰসাৰণ বহুগুণন
Gain-cross over frequency,ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি লাভ কৰক
Gallagar code,গ্যালাঘৰ কোড
Galleium arsenide,গেলিয়াম আৰ্চেনাইড
Galvanic cell,গেলভানিক কোষ
Galvanometer,গেলভানোমিটাৰ
Galvanometric recorder,গেলভানাইজড ৰেকৰ্ডাৰ
Gamma,গামা
Gamma ray,গামা-ৰশ্মি
Ganged tuning,কণ্ঠস্বৰযুক্ত টিউনিং
Gap,ব্যৱধান
Gas discharge lamp,গেছ বিসৰ্জন লেম্প
Gas laser,গেছ লেজাৰ
Gate,"গেট, গেট"
Gate array,গেট এৰে
Gate array,গেট এৰে
Gate capacitance,গেট কেপাচিটেন্স / গেট কেপাচিটৰ
Gate insulation,গেট ইনচুলেটিং
Gate oscillator,গেট দোলক
Gate protection,গেটৰ নিৰাপত্তা
Gate protection diode,গেট সুৰক্ষা ডাইঅ&#39;ড
Gate turn-off switch,গেট লক চুইচ
Gate-controlled switch,গেট নিয়ন্ত্ৰিত চুইচ
Gate-lag network,গেটৰ পিছফালৰ নেটৱৰ্ক
Gate-oxide capacitance,গেট অক্সাইড কেপাচিটৰ
Gating error,খোলাৰ ভুল
Gauge,জোখ লোৱা
Gauge factor,গেজ বহুগুণক
Gauss meter,গাউছ মিটাৰ
Gaussian density function,গাউছিয়ান ঘনত্ব ফলন
Gaussian diffusion,গাউছিয়ান প্ৰসাৰণ
Gaussian distribution,গাউছিয়ান বিতৰণ
Gaussian distribution,গাউছিয়ান বিতৰণ
Gaussian noise,গাউছিয়ান শব্দ
Gaussian noise,গাউছিয়ান শব্দ
Gaussian process,গাউছিয়ান প্ৰক্ৰিয়া
Gaussian pulse,গাউছিয়ান পালছ
Gauss's law,গাউছিয়ান নিয়ম
Gega Hertz,গিগা হাৰ্টজ
General purpose resister,সাধাৰণ উদ্দেশ্যৰ প্ৰতিৰোধ ক্ষমতা
Generated noise,সৃষ্টি কৰা শব্দ
Generator,জেনেৰেটৰ
Generic,"পিতৃ-মাতৃ, সাধাৰণ"
Geometric mean,জ্যামিতিক গড়
Geometric ray tracing,জ্যামিতিক ৰশ্মি অনুৰেশ
Geostationary orbit,ভূ-স্থিৰ কক্ষ
Gerber format,gerber foment
Germanium,জাৰ্মেনিয়াম
Germanium diode,জাৰ্মেনিয়াম ডাইঅ&#39;ড
Gettering treatment,getran চিকিৎসা
Ggiger counter,গেইজাৰ কেলকুলেটৰ
Ghost memory images,ছ্যুডো মেমৰি ৰিফ্লেক্স
Gibbs phenomenon,গিবছ পৰিঘটনা
Giga,গিগা
Gimmick,gimmick
Glare filter,গ্লেয়াৰ ফিল্টাৰ
Glass capacitor,গ্লাছ কেপাচিটৰ
Glitch,গ্লিচ
Global positioning satellite,পৃথিৱীৰ অৱস্থান উপগ্ৰহ
Glow discharge,পোহৰৰ বিসৰ্জন
Golay code,শ্বেল ক&#39;ড
Gold code,সোণৰ কোড
Goniometer,goniometer
G-parameters,g-অপাৰেচন
Grade,শ্ৰেণী
Graded index fiber,ছিৰিয়েল ইনডেক্স ফাইবাৰ
Gradient,এঢলীয়া
Ground noise rejection,পৃথিৱীৰ শব্দ ৰিজ&#39;লিউচন
Granular noise,কণাযুক্ত শব্দ
Granular noise,গ্ৰেনুলাৰ শব্দ
Granulation noise,কণাযুক্ত শব্দ
Graph,অনুচ্ছেদ
Graphic display unit,গ্ৰাফিকেল প্ৰদৰ্শন একক
Graphic equalizer,গ্ৰাফিকেল ইকুৱেলাইজাৰ
Graphical analysis,চিত্ৰাঙ্কিত বিশ্লেষণ
Graticule,গ্ৰেটিকুল
Grating reflector,গ্ৰেটিং ৰিফ্লেক্টৰ
Gross error,মুঠ ভুল
Ground-referenced input,ভূ-উল্লেখযোগ্য বিনিয়োগ
Ground,"ভূমি, ভূমি"
Ground reflection,মাটিৰ প্ৰতিফলন
Ground return,ভূমিৰ উভতি অহা
Ground wave,মাটিৰ তৰংগ
Ground wave,মাটিৰ তৰংগ
Ground wave propagation,ভূতৰ সংক্ৰমণ
Groundedinductor,পৃথিৱীৰ সংযোগ
Grounded load,মাটিত লগা বোজা (লোড)
Grounded vertical antenna,মাটিৰ এন্টেনা
Grounded-emitter amplifier,গ্ৰাউণ্ড কৰা এমিটাৰ এম্প্লিফায়াৰ
Grounded-source amplifier,গ্ৰাউণ্ড কৰা উৎস এম্প্লিফায়াৰ
Ground-loop,মাটিৰ লুপ
Ground-plane,মাটিৰ স্তৰ
Group code,গ্ৰুপ ক&#39;ড
Group delay time,গোটৰ বিলম্বৰ সময়
Group selector,গোট নিৰ্বাচক
Group velocity,গোটৰ বেগ
Grover winding,গ্ৰভাৰ কুণ্ডলান
Grown-junction transistor,বুষ্ট জংচন ট্ৰেঞ্জিষ্টৰ
Guard band,ৰক্ষক বেণ্ড
Guard circuit,সুৰক্ষা বৰ্তনী
Guard ring,গাৰ্ড ৰিং
Guest host LCD,অতিথি গৃহস্থ এল চি ডি
Guide wavelength,নিৰ্দেশনা তৰংগদৈৰ্ঘ্য
Gunn effect,বন্দুকৰ প্ৰভাৱ
Gunn oscillator,বন্দুক দোলক
Gyrator,gyrator
Gyro frequency,"gyro কম্পাঙ্ক, ঘূৰ্ণন কম্পাঙ্ক"
Gyromagnetic resonance,ঘূৰ্ণনশীল চুম্বকীয় অনুনাদ
H. field,অনুভূমিক অঞ্চল
Haffman encoding,hoffman এনকোডিং
Hagelbarger code,হেগেলবাৰ্গাৰ কোড
Half adder,হাফ এডাৰ
Half substractor,অৰ্ধ-বিভাগীয়
Half subtractor,অৰ্ধ-বিভাগীয়
Half wave dipole,আধা তৰংগ ডাইপোল
Half wave rectifier,হাফ ৱেভ ৰেক্টিফায়াৰ
Half-amplitude duration,আধা মাত্ৰাৰ স্পেন
Hall co-efficient,হল সহগ
Hall effect,হল ইফেক্ট
Hall effect relay,হল ইফেক্ট ৰিলে
Hall state,বিৰতিৰ অৱস্থান
Hamming block code,hamming ব্লক ক&#39;ড
Hamming bound,হামিং সীমা
Hamming code,হামিং কোড
Hamming code,হামিং কোড
Hamming distance,hamming দূৰত্ব
Hamming window,হামিং উইণ্ড&#39;
Hanning line shapes,হেনিং ৰেখাৰ আকৃতি
Hanning window,hanning উইন্ডো
Hard disk,অনমনীয়/হাৰ্ড ডিষ্ক
Hard disk card,অনমনীয়তা পত্ৰিকা/হাৰ্ড ডিষ্ক পত্ৰিকা
Hard limit voltage,ষ্টেণ্ডিং লিমিট ভোল্টেজ
Hard limit voltage,ষ্টেণ্ডিং লিমিট ভোল্টেজ
Hard-decision decoding,স্থায়ী ডিকোডিং
Hardware,সঁজুলিৰ সামগ্ৰী/হাৰ্ডৱেৰ
Hardware algorithm,হাৰ্ডৱেৰ এলগৰিদম
Hardware algorithm,হাৰ্ডৱেৰ এলগৰিদম
Hardware description language (HDL),হাৰ্ডৱেৰ বিৱৰণ ভাষা
Hardware description language,হাৰ্ডৱেৰ বিৱৰণ ভাষা
Hard-wiring,স্থায়ী সংযোগ
Hard-wiring,স্থায়ী সংযোগ
Harmming code,হামিং কোড
Harmonic,হাৰমনিক
Harmonic cancellation,হাৰমনিক বাতিল
Harmonic distortion,হাৰমনিক বিকৃতি
Harmonic distortion,হাৰমনিক বিকৃতি
Harmonic mixing,হাৰমনিক মিশ্ৰণ
Harmonic restraint,সহানুভূতিশীল সংযম
Hartley law,হাৰ্টলিৰ নিয়ম
Hartley-Shanon law,হাৰ্টলি শ্বেনন ৰুল
Hand generator,হেণ্ড জেনেৰেটৰ
Hays transmission bridge,hess ট্ৰেন্সমিছন দলং
HDVT,হাই ডেনচিটি ভোল্টেজ ট্ৰেন্সফৰ্মাৰ
Head,শীৰ্ষ
Head end cable,হেড এণ্ড কেবল
Hearing response,শ্ৰৱণ সঁহাৰি
Heat coil,তাপ ৰাশিফল
Heat sink,তাপৰ প্ৰৱেশ
Helical antenna,কুণ্ডলিনি এন্টেনা
Helical recording,কুণ্ডলিনি ৰেকৰ্ডিং
Hertz,হাৰ্টজ
Heterodyne receiver,ফ্ৰিকুৱেন্সি মিক্সাৰ ৰিচিভাৰ
Heteroepitaxy,হেটেৰ&#39;এপিটেক্সি
Hexadecimal coding,হেক্সাডেচিমেল ক&#39;ডিং
Hexadecimal coding,হেক্সাডেচিমেল ক&#39;ডিং
Hexadecimal numbers,ষড়দশমিক সংখ্যা
High approximation,উচ্চ Q আনুমানিক
High circuit,উচ্চ বৰ্তনী
High current transducer,উচ্চ কাৰেণ্ট ট্ৰেন্সডুচাৰ
High cutoff frequency,হাই এণ্ড ফ্ৰিকুৱেন্সি
High definition television (HDTV),হাই ক্লেৰিটি টেলিভিছন (HD TV)
High frequency amplification,উচ্চ কম্পাঙ্ক পৰিবৰ্ধন
High frequency compensation,উচ্চ কম্পাঙ্ক পৰিবৰ্ধন
High frequency radio system,উচ্চ কম্পাঙ্ক ৰেডিঅ&#39; ব্যৱস্থা
High frequency radio system,উচ্চ কম্পাঙ্ক ৰেডিঅ&#39; ব্যৱস্থা
High frequency transformer,হাই ফ্ৰিকুৱেন্সি ট্ৰেন্সফৰ্মাৰ
High gain wave,উচ্চ লাভৰ তৰংগ
High memory,উচ্চ স্মৃতিশক্তি
High pass circuit,উচ্চ কম্পাঙ্ক সংবহন বৰ্তনী
High pass filter,হাই পাছ ফিল্টাৰ
High pass filter,হাই পাছ ফিল্টাৰ
High performance (HMOS),উচ্চ কাৰ্য্যক্ষমতা শৈবাল (H Moss)
High Q factor,উচ্চ Q বহুগুণক
High resistance voltmeter,উচ্চ ৰেজিষ্টেন্স ভল্টমিটাৰ
High resolution,উচ্চ ৰিজ&#39;লিউচন
High speed comparator,দ্ৰুত তুলনাকাৰী
High tech,হাই টেক
High threshold logic (HTL),উচ্চ থ্ৰেছহোল্ড লজিক
High voltage op-AMP,হাই ভল্টেজ অপাৰেচনেল এম্প্লিফায়াৰ
