Malayalam,Assamese
വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS),বৰ্ধিত ঔদ্যোগিক মানদণ্ড (EIS)
ഓവർലോഡഡ് മെഷീൻ,অভাৰলোড মেচিন
വിപുലീകരിച്ച മെമ്മറി,বৰ্ধিত স্মৃতিশক্তি
"1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത","১/ বৰ্ধিত নিখুঁততা, ২) বৰ্ধিত সঠিকতা"
"1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ","1.Extended Sorting, 2.Extended পৃথকীকৰণ"
സഹായത്തിനായി വിളിക്കുക,কল আউট কৰক
ബാഹ്യ പിശക്,বাহ্যিক ভুল
ബാഹ്യ പ്രവർത്തനം,বাহিৰৰ কাৰ্য্য
ബാഹ്യ തടസ്സം,বাহ্যিক বাধা
"1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി","1.বাহ্যিক স্মৃতিশক্তি, 2.বাহ্যিক স্মৃতিশক্তি"
ബാഹ്യ മെമ്മറി,বাহ্যিক স্মৃতিশক্তি
ബാഹ്യ മോഡം,বাহ্যিক মডেম
ബാഹ്യ റഫറൻസ്,বাহ্যিক উল্লেখ
ബാഹ്യ തിരയൽ,বাহ্যিক অনুসন্ধান
ബാഹ്യ സംഭരണ ഉപകരണം,বাহ্যিক সংৰক্ষণ ডিভাইচ
വേർതിരിച്ചെടുക്കൽ,নিষ্কাশন
എക്സ്ട്രാപോളേഷൻ,বহিঃপ্ৰক্ষেপণ
പാനൽ പ്രതീക പ്രിന്റർ,পেনেল আখৰ প্ৰিন্টাৰ
പരാജയപ്പെടാത്ത പ്രവർത്തനം,বিফল-নিৰাপদ কাৰ্য্য
പരാജയതോത്,বিফলতাৰ হাৰ
പരാജയം ഡിസ്ചാർജ്,বিফলতা নিৰ্গমন
തെറ്റായ കോഡ്,মিছা ক&#39;ড
തെറ്റായ പിശക്,মিছা ভুল
"1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ","১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট"
"1. ലക്കം, 2. ലക്കം നമ്പർ","1. ইছ্যু, 2. ইছ্যু নম্বৰ"
"1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്","1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট"
ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ,দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ
മാരകമായ തെറ്റ്,মাৰাত্মক ভুল
തെറ്റ് കണ്ടെത്തൽ,ত্ৰুটি ধৰা পেলোৱা
തെറ്റ് രോഗനിർണയം,দোষ নিদান
തെറ്റ് സഹിഷ്ണുത,দোষ সহনশীলতা
ഫാക്സ്,ফেক্স
ഫാക്സ് സന്ദേശം,ফেক্স বাৰ্তা
എഫ് ഡിസി,f dc
ലക്ഷണം കണ്ടുപിടിക്കൽ,লক্ষণ ধৰা পেলোৱা
ചക്രം നിറയ്ക്കുക,ফিল চকা
പുനർനിക്ഷേപം,পুনৰ বিনিয়োগ
"1.വിതരണക്കാരൻ, 2. പോഷകാഹാരം, 3. തീറ്റ","1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ"
ഏതെങ്കിലും,আনন
ഫിബൊനാച്ചിയുടെ കണ്ടെത്തൽ,ফিবোনাচি আৱিষ্কাৰ
ഫിബൊനാച്ചി സീക്വൻസ്,ফিবোনাচি ক্ৰম
ഫിബൊനാച്ചി സീരീസ്,ফিবোনাচি ছিৰিজ
ഫൈബർ ഒപ്റ്റിക്സ്,ফাইবাৰ অপটিক্স
ഫിഡോ കെണി,ফিডো ফান্দ
പ്രദേശം,অঞ্চল
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടർ,পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ
"1. ഫയൽ, 2. ഫയൽ","1.ফাইল, 2. ফাইল"
ഫയൽ ആക്സസ് രീതി,ফাইল অভিগম পদ্ধতি
ഫയൽ അലോക്കേഷൻ പട്ടിക,ফাইল আবণ্টন টেবুল
ഫയൽ കംപ്രഷൻ,ফাইল সংকোচন
ഫയൽ പകർത്തൽ,ফাইল কপি কৰা
ഫയൽ കോൺഫിഗറേഷൻ,নথিপত্ৰ বিন্যাস
ഫയൽ ലയിപ്പിക്കുക,ফাইল মাৰ্জ কৰক
ഫയൽ വീണ്ടെടുക്കൽ,ফাইল পুনৰুদ্ধাৰ
ഫയൽ സംഭരണം,নথিপত্ৰ সংৰক্ষণ
ഫയൽ ഘടന,নথিপত্ৰ গঠন
ഫയൽ സിസ്റ്റം,নথিপত্ৰপ্ৰণালী
ഫയൽ കൈമാറ്റം,ফাইল স্থানান্তৰ
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP)
ഫിൽട്ടർ,ফিল্টাৰ
അവസാന സ്ഥാനം,শেষৰ স্থান
തിരയുക,সন্ধান
പരിമിത സംസ്ഥാന യന്ത്രം,সসীম অৱস্থাৰ যন্ত্ৰ
അഗ്നി മതിൽ,জুইৰ দেৱাল
ഫേംവെയർ,ফাৰ্মৱেৰ
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ
ആദ്യ ഇൻപുട്ട് ആദ്യ ലക്കം (FIFO),প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO)
ആദ്യ ഓർഡർ വാദം,প্ৰথম ক্ৰমৰ যুক্তি
ആദ്യ ഓർഡർ തത്വം,প্ৰথম ক্ৰমৰ নীতি
നിശ്ചിത വിഭജനം,ফিক্সড ডিভিজন
അടയാളം,চহী
ഫ്ലെക്സിബിൾ ഡിസ്ക്,নমনীয় ডিস্ক
ഫ്ലോപ്പി ഡിസ്ക്,ফ্লপি ডিস্ক
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (FDD),ফ্লপি ডিস্ক ড্ৰাইভ (FDD)
ഫ്ലോ ചാർട്ട്,ফ্ল&#39; চাৰ্ট
നിയന്ത്രണം ഒഴുക്ക്,নিয়ন্ত্ৰণ প্ৰবাহ
മുന്നേ,predawn
ഫോൾഡർ,ফোল্ডাৰ
ഫോണ്ട്,ফন্ট
ഫോണ്ട് കുടുംബം,ফন্ট পৰিয়াল
ബാഹ്യ കീ,বাহ্যিক কি&#39;
ഫോം,প্ৰপত্ৰ
പ്രതീകാത്മക ഭാഷ,প্ৰতীকী ভাষা
പ്രതീകാത്മക രീതി,প্ৰতীকী পদ্ধতি
"1.ഫോർമാറ്റ്, 2.ഫോം","1.ফৰ্মেট, 2.ফৰ্ম"
ഡ്രോയിംഗ്,অংকন কৰি থকা
ഫോർട്രോൺ,fortron
"1.ഫോർട്രാൻ (ഒരു കമ്പ്യൂട്ടർ ഭാഷ) പ്രോഗ്രാം, 2. ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്","1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং"
ഫോർവേഡ് സ്ലാഷ്,ফৰৱাৰ্ড স্লেছ
നാലാം തലമുറ കമ്പ്യൂട്ടർ,৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ
വിഭാഗം,শাখা
ഫ്രെയിം,ফ্ৰেম
"1.സ്വതന്ത്ര വല, 2.സൗജന്യ വല","1.মুক্ত নেট, 2.মুক্ত নেট"
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ട്രസ്റ്റ്,মুক্ত চফ্টৱেৰ বিশ্বাস
സൗജന്യ സംഭരണം,বিনামূলীয়া সংৰক্ষণ
ഫ്രീവെയർ,ফ্ৰীৱেৰ
മുന്നിൽ,সন্মুখৰ
"1.ഫ്രണ്ട് പാനൽ, 2.ഫ്രണ്ട് പാനൽ","1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল"
"1. പ്രവർത്തനങ്ങൾ, 2. പ്രവർത്തനം","1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান"
ഫംഗ്ഷൻ കീ,ফাংচন কি&#39;
ഫംഗ്ഷൻ റഫറൻസ്,ফাংচন ৰেফাৰেন্স
പ്രവർത്തനപരമായ ആശ്രിതത്വം,কাৰ্য্যকৰী নিৰ্ভৰশীলতা
ഫംഗ്ഷൻ ടെസ്റ്റ്,কাৰ্য্য পৰীক্ষা
"1.അവ്യക്തമായ യുക്തി, 2.അവ്യക്തമായ യുക്തി","১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি"
"1. ഫസി സെറ്റ്, 2. ഫസി സെറ്റ്","1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট"
നേട്ടം,লাভ কৰা
കായിക വൃക്ഷം,ক্ৰীড়া গছ
ഇടവേള പ്രതീകം,ব্যৱধানৰ আখৰ
മാലിന്യം,আৱৰ্জনা
മാലിന്ന്യ ശേഖരണം,জাবৰ সংগ্ৰহ
മാലിന്ന്യ ശേഖരണം,জাবৰ সংগ্ৰহ
ട്രാഷ് ഔട്ട് ഇൻസൈഡ് ട്രാഷ് (ജിഗോ),Trash Inside আবর্জনা আউট (Gigo)
വാതിൽ,দুৱাৰ
വാതിൽ പാത (നെറ്റ്‌വർക്കിന്റെ പശ്ചാത്തലത്തിൽ),দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত)
സമഗ്രമായ പ്രോഗ്രാം,বিস্তৃত কাৰ্যসূচী
സമഗ്രമായ പ്രോഗ്രാം,বিস্তৃত কাৰ্যসূচী
വിശാലമായ ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,বহল উদ্দেশ্যৰ কম্পিউটাৰ
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ
പൊതു രജിസ്റ്റർ,সাধাৰণ পঞ্জীয়ন
പൊതുവൽക്കരണം,সাধাৰণীকৰণ
പൊതുവൽക്കരണം,সাধাৰণীকৰণ
വിശാലമായ വസ്തു ഭാഷ,বহল বস্তু ভাষা
ബ്രോഡ് പർപ്പസ് ഓപ്പറേഷൻ സിസ്റ്റം,বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম
സമഗ്രമായ ഉദ്ദേശ്യ രജിസ്റ്റർ,বিস্তৃত উদ্দেশ্য পঞ্জীয়ন
പിശക് സൃഷ്ടിച്ചു,ত্ৰুটি সৃষ্টি কৰা হৈছে
പ്രത്യുൽപാദന പ്രവർത്തനം,প্ৰজনন কাৰ্য্য
ക്ലാസ് ജനറൽ,ক্লাছ জেনেৰেল
ക്ലാസ് ഫംഗ്ഷൻ,ক্লাছ ফাংচন
പൊതു ക്ലാസ് പേര്,সাধাৰণ শ্ৰেণীৰ নাম
ജിഗോ,gigo
"1. യൂണിവേഴ്സൽ, 2. ഗ്ലോബൽ","১.ইউনিভাৰ্চেল, ২.গ্লোবেল"
സാർവത്രിക കോഡ്,ইউনিভাৰ্চেল কোড
സാർവത്രിക ലോക്ക്,ইউনিভাৰ্চেল লক
"1. യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്, 2. യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്","1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক"
സാർവത്രിക ശൃംഖല,ইউনিভাৰ্চেল নেটৱৰ্ক
"1. ലോക ഉപയോക്താവ്, 2. പൊതു ഉപയോക്താവ്, 3. സാർവത്രിക ഉപയോക്താവ്","1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী"
ആഗോള വേരിയബിളുകൾ,গোলকীয় চলকসমূহ
"1.ആഗോളവൽക്കരണം, 2.ആഗോളവൽക്കരണം","১.গোলকীকৰণ, ২.গোলকীকৰণ"
ഗോഫർ (ഒരു നെറ്റ്‌വർക്കിലെ ഒരു പ്രോട്ടോക്കോൾ),Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল)
ഗോഫർ റിസപ്റ്റർ,gopher ৰিচেপ্টৰ
"1. ഗോഫർ സെർവർ, 2. ഗോഫർ സെർവർ","1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ"
ഗോഫർ സൈറ്റ്,gopher চাইট
ഗോഫർ സ്പേസ്,gopher স্থান
ആകർഷകമായ അപചയം,আকৰ্ষণীয় অৱক্ষয়
വ്യാകരണ പരിഷ്കരണം,ব্যাকৰণ পৰিৱৰ্তক
വ്യാകരണ ഹോട്ടി എക്‌സ്‌ട്രോവേർഷൻ,ব্যাকৰণ hottie বহিৰ্মুখীতা
"1.ആകെ മൊത്തം, 2.മഹത്തായ ആകെ, 3.ആകെ","1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ"
"1.ഗ്രാഫ്, 2.ഗ്രാഫ്","১.গ্ৰাফ, ২.গ্ৰাফ"
"1.ഗ്രാഫ് നോട്ടേഷൻ, 2.ഗ്രാഫ് നോട്ടേഷൻ","১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত"
"1. ഗ്രാഫിക് പ്രതീകങ്ങൾ, 2. ഗ്രാഫിക്കൽ പ്രതീകങ്ങൾ","১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ"
"1. ഗ്രാഫിക്കൽ കൺട്രോളർ, 2. ഗ്രാഫിക്കൽ കൺട്രോളർ","১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক"
